II,MCL,PLETH
5772,4486,2978
5782,4490,2980
5786,4453,2977
5782,4392,2980
5733,4321,2977
5679,4295,2980
5619,4294,2978
5576,4295,2980
5516,4248,2977
5472,4197,2980
5449,4171,2979
5472,4197,2980
5485,4214,2976
5472,4197,2980
5414,4137,2981
5369,4099,2980
5349,4087,2959
5369,4099,2938
5374,4096,2926
5369,4099,2938
5353,4099,2946
5369,4099,2938
5380,4084,2909
5369,4099,2896
5310,4143,2895
5266,4197,2896
5248,4207,2873
5266,4197,2855
5267,4185,2846
5266,4197,2855
5256,4197,2851
5266,4197,2855
5264,4190,2854
5266,4197,2855
5258,4194,2840
5266,4197,2855
5263,4192,2889
5266,4197,2938
5258,4194,2968
5266,4197,3022
5264,4192,3110
5266,4197,3232
5255,4194,3335
5266,4197,3442
5272,4192,3564
5266,4197,3736
5212,4194,3918
5163,4197,4114
5138,4190,4296
5163,4197,4492
5175,4197,4687
5163,4197,4911
5106,4186,5138
5059,4197,5373
5036,4206,5582
5059,4197,5793
5073,4144,5994
5059,4099,6213
4999,4082,6421
4956,4099,6633
4939,4102,6810
4956,4099,6968
4957,4091,7089
4956,4099,7220
4948,4098,7354
4956,4099,7514
4953,4093,7659
4956,4099,7808
4950,4096,7933
4956,4099,8060
4951,4094,8161
4956,4099,8270
4951,4096,8365
4956,4099,8480
4950,4094,8579
4956,4099,8689
4953,4096,8773
4956,4099,8857
4947,4093,8914
4956,4099,8983
4957,4098,9039
4956,4099,9109
4938,4091,9151
4956,4099,9193
5001,4102,9208
5059,4099,9235
5070,4082,9246
5059,4099,9277
5044,4144,9293
5059,4197,9319
5064,4206,9317
5059,4197,9319
5039,4186,9294
5059,4197,9277
5105,4197,9244
5163,4197,9235
5175,4190,9212
5163,4197,9193
5141,4194,9131
5163,4197,9067
5207,4192,8989
5266,4197,8941
5284,4193,8878
5266,4197,8815
5207,4192,8721
5163,4197,8647
5142,4193,8562
5163,4197,8480
5170,4192,8364
5163,4197,8270
5139,4194,8176
5163,4197,8102
5213,4190,8004
5266,4197,7934
5269,4196,7866
5266,4197,7808
5261,4187,7713
5266,4197,7640
5251,4202,7572
5266,4197,7514
5307,4176,7418
5369,4197,7346
5410,4247,7293
5472,4295,7262
5538,4293,7193
5576,4295,7136
5530,4329,7086
5472,4392,7052
5448,4411,6983
5472,4392,6926
5477,4369,6876
5472,4392,6842
5461,4411,6772
5472,4392,6716
5470,4328,6679
5472,4295,6675
5466,4293,6637
5472,4295,6591
5465,4246,6534
5472,4197,6507
5474,4178,6465
5472,4197,6423
5427,4198,6366
5369,4197,6339
5301,4191,6302
5266,4197,6255
5245,4186,6176
5266,4197,6129
5269,4205,6102
5266,4197,6087
5237,4139,6026
5266,4099,5961
5316,4091,5902
5369,4099,5877
5365,4087,5836
5369,4099,5793
5374,4147,5739
5369,4197,5709
5306,4224,5667
5266,4295,5625
5307,4452,5570
5472,4685,5541
5714,4968,5516
6092,5368,5499
6700,5893,5455
7641,6442,5415
8827,6841,5367
10119,7028,5331
11344,6969,5281
12390,6637,5247
13023,5962,5217
13010,4978,5205
12260,3757,5168
11048,2440,5121
9755,1178,5063
8673,195,5037
7834,-373,5017
7228,-488,4995
6819,-264,4946
6608,195,4911
6497,765,4885
6402,1366,4869
6222,1897,4826
5989,2343,4785
5771,2699,4752
5679,3026,4744
5668,3322,4722
5679,3611,4702
5653,3862,4673
5679,4099,4660
5738,4303,4636
5782,4490,4618
5699,4613,4590
5576,4685,4576
5478,4722,4552
5472,4783,4534
5473,4847,4505
5472,4880,4492
5455,4870,4471
5472,4880,4450
5506,4928,4404
5576,4978,4366
5635,4979,4334
5679,4978,4324
5676,5011,4303
5679,5076,4282
5677,5094,4252
5679,5076,4240
5661,5050,4219
5679,5076,4198
5724,5122,4164
5782,5173,4156
5791,5184,4155
5782,5173,4156
5769,5150,4130
5782,5173,4114
5781,5220,4107
5782,5271,4114
5773,5276,4096
5782,5271,4072
5779,5261,4043
5782,5271,4030
5774,5267,4007
5782,5271,3988
5778,5265,3962
5782,5271,3946
5774,5264,3921
5782,5271,3904
5779,5270,3880
5782,5271,3862
5772,5255,3835
5782,5271,3820
5784,5311,3799
5782,5368,3778
5761,5381,3745
5782,5368,3736
5830,5346,3736
5885,5368,3736
5890,5412,3709
5885,5466,3694
5877,5480,3690
5885,5466,3694
5877,5415,3671
5885,5368,3652
5891,5314,3644
5885,5271,3652
5829,5216,3636
5782,5173,3610
5762,5122,3580
5782,5076,3568
5783,5018,3559
5782,4978,3568
5774,4931,3572
5782,4880,3568
5775,4813,3540
5782,4783,3526
5781,4779,3523
5782,4783,3526
5767,4740,3504
5782,4685,3484
5794,4628,3474
5782,4587,3484
5718,4533,3483
5679,4490,3484
5673,4442,3481
5679,4392,3484
5628,4325,3477
5576,4295,3484
5556,4293,3488
5576,4295,3484
5546,4246,3456
5472,4197,3442
5388,4176,3441
5369,4197,3442
5374,4201,3416
5369,4197,3400
5312,4187,3398
5266,4197,3400
5246,4197,3375
5266,4197,3358
5267,4189,3355
5266,4197,3358
5256,4196,3334
5266,4197,3316
5263,4188,3312
5266,4197,3316
5258,4200,3293
5266,4197,3274
5261,4179,3269
5266,4197,3274
5260,4241,3253
5266,4295,3232
5260,4303,3222
5266,4295,3232
5262,4284,3231
5266,4295,3232
5258,4294,3231
5266,4295,3232
5264,4288,3210
5266,4295,3190
5254,4291,3178
5266,4295,3190
5273,4291,3192
5266,4295,3190
5210,4288,3179
5163,4295,3190
5142,4294,3207
5163,4295,3232
5168,4284,3245
5163,4295,3274
5145,4303,3308
5163,4295,3358
5202,4241,3406
5266,4197,3484
5291,4180,3579
5266,4197,3694
5196,4199,3793
5163,4197,3904
5161,4189,4019
5163,4197,4156
5110,4195,4290
5059,4197,4450
5038,4191,4613
5059,4197,4785
5063,4194,4942
5059,4197,5121
5048,4192,5308
5059,4197,5499
5058,4193,5648
5059,4197,5793
5051,4193,5945
5059,4197,6129
5057,4193,6288
5059,4197,6423
5051,4193,6521
5059,4197,6633
5057,4193,6738
5059,4197,6842
5049,4193,6918
5059,4197,7010
5062,4193,7108
5059,4197,7220
5040,4193,7303
5059,4197,7388
5107,4193,7464
5163,4197,7556
5169,4193,7621
5163,4197,7682
5153,4193,7719
5163,4197,7766
5157,4193,7798
5163,4197,7850
5162,4193,7890
5163,4197,7934
5145,4193,7949
5163,4197,7976
5208,4193,7993
5266,4197,8018
5275,4193,8014
5266,4197,8018
5253,4193,8012
5266,4197,8018
5265,4193,7995
5266,4197,7976
5258,4193,7946
5266,4197,7934
5262,4193,7895
5266,4197,7850
5260,4193,7777
5266,4197,7724
5260,4193,7671
5266,4197,7640
5261,4192,7582
5266,4197,7514
5258,4194,7418
5266,4197,7346
5264,4190,7276
5266,4197,7220
5255,4197,7134
5266,4197,7052
5269,4186,6959
5266,4197,6884
5244,4203,6804
5266,4197,6758
5316,4174,6714
5369,4197,6675
5369,4251,6603
5369,4295,6549
5397,4286,6499
5472,4295,6465
5529,4339,6398
5576,4392,6339
5615,4393,6282
5679,4392,6255
5705,4426,6210
5679,4490,6171
5607,4506,6120
5576,4490,6087
5576,4471,6040
5576,4490,6003
5519,4500,5954
5472,4490,5919
5484,4443,5871
5576,4392,5835
5653,4332,5787
5679,4295,5751
5633,4276,5702
5576,4295,5667
5511,4306,5632
5472,4295,5625
5450,4240,5608
5472,4197,5583
5486,4178,5530
5472,4197,5499
5406,4199,5476
5369,4197,5457
5355,4184,5407
5369,4197,5373
5350,4202,5348
5369,4197,5331
5411,4152,5283
5472,4099,5247
5477,4068,5221
5472,4099,5205
5467,4158,5158
5472,4197,5121
5425,4217,5094
5369,4295,5079
5356,4457,5034
5472,4685,4995
5703,4964,4967
6092,5368,4953
6700,5896,4910
7641,6442,4869
8864,6836,4836
10222,7028,4827
11483,6977,4805
12494,6637,4785
13053,5923,4758
13010,4880,4744
12301,3601,4716
11151,2245,4702
9879,971,4680
8777,0,4660
7923,-556,4613
7331,-683,4576
6938,-478,4544
6711,0,4534
6551,626,4511
6402,1269,4492
6201,1800,4464
5989,2245,4450
5792,2643,4426
5679,3026,4408
5638,3341,4381
5679,3611,4366
5731,3850,4341
5782,4099,4324
5783,4314,4298
5782,4490,4282
5738,4601,4247
5679,4685,4198
5595,4737,4124
5576,4783,4072
5583,4822,4039
5576,4880,4030
5504,4939,4007
5472,4978,3988
5507,4977,3963
5576,4978,3946
5581,5007,3917
5576,5076,3904
5605,5134,3898
5679,5173,3904
5702,5176,3887
5679,5173,3862
5647,5163,3830
5679,5173,3820
5732,5176,3815
5782,5173,3820
5785,5155,3804
5782,5173,3778
5772,5216,3743
5782,5271,3736
5779,5279,3738
5782,5271,3736
5774,5257,3708
5782,5271,3694
5779,5272,3692
5782,5271,3694
5774,5258,3669
5782,5271,3652
5779,5275,3647
5782,5271,3652
5773,5249,3631
5782,5271,3610
5782,5318,3600
5782,5368,3610
5765,5370,3609
5782,5368,3610
5824,5366,3608
5885,5368,3610
5899,5351,3588
5885,5368,3568
5860,5415,3555
5885,5466,3568
5933,5466,3573
5989,5466,3568
5998,5470,3543
5989,5466,3526
5971,5411,3516
5989,5368,3526
5999,5358,3529
5989,5368,3526
5931,5328,3502
5885,5271,3484
5865,5216,3474
5885,5173,3484
5890,5084,3487
5885,4978,3484
5869,4893,3460
5885,4880,3442
5895,4886,3431
5885,4880,3442
5827,4831,3446
5782,4783,3442
5763,4730,3417
5782,4685,3400
5784,4624,3391
5782,4587,3400
5770,4575,3401
5782,4587,3400
5785,4558,3392
5782,4490,3400
5738,4411,3404
5679,4392,3400
5606,4400,3374
5576,4392,3358
5569,4334,3352
5576,4295,3358
5535,4289,3354
5472,4295,3358
5400,4249,3359
5369,4197,3358
5358,4173,3334
5369,4197,3316
5366,4205,3308
5369,4197,3316
5362,4182,3313
5369,4197,3316
5364,4203,3316
5369,4197,3316
5363,4177,3293
5369,4197,3274
5364,4243,3264
5369,4295,3274
5362,4302,3274
5369,4295,3274
5366,4284,3269
5369,4295,3274
5361,4294,3272
5369,4295,3274
5368,4288,3270
5369,4295,3274
5357,4292,3270
5369,4295,3274
5377,4289,3272
5369,4295,3274
5312,4291,3268
5266,4295,3274
5247,4290,3274
5266,4295,3274
5268,4291,3263
5266,4295,3274
5256,4290,3293
5266,4295,3316
5264,4291,3313
5266,4295,3316
5257,4289,3338
5266,4295,3400
5264,4292,3462
5266,4295,3526
5255,4288,3579
5266,4295,3652
5271,4294,3729
5266,4295,3820
5217,4284,3899
5163,4295,3988
5101,4303,4078
5059,4295,4198
5031,4241,4320
5059,4197,4450
5113,4180,4567
5163,4197,4702
5162,4199,4830
5163,4197,4953
5165,4189,5050
5163,4197,5163
5110,4195,5284
5059,4197,5415
5037,4191,5519
5059,4197,5625
5064,4194,5726
5059,4197,5835
5047,4192,5917
5059,4197,6003
5060,4193,6083
5059,4197,6171
5047,4193,6232
5059,4197,6297
5064,4193,6355
5059,4197,6423
5038,4193,6464
5059,4197,6507
5109,4193,6540
5163,4197,6591
5167,4193,6627
5163,4197,6675
5157,4193,6712
5163,4197,6758
5148,4193,6779
5163,4197,6800
5206,4193,6811
5266,4197,6842
5276,4193,6863
5266,4197,6884
5252,4193,6880
5266,4197,6884
5266,4193,6880
5266,4197,6884
5257,4193,6863
5266,4197,6842
5263,4193,6811
5266,4197,6800
5259,4193,6778
5266,4197,6758
5261,4193,6713
5266,4197,6675
5261,4193,6625
5266,4197,6591
5259,4193,6544
5266,4197,6507
5262,4192,6457
5266,4197,6423
5257,4194,6377
5266,4197,6339
5265,4190,6275
5266,4197,6213
5253,4196,6138
5266,4197,6087
5273,4187,6036
5266,4197,6003
5236,4202,5955
5266,4197,5919
5357,4176,5871
5472,4197,5835
5532,4247,5785
5576,4295,5751
5622,4293,5706
5679,4295,5667
5690,4329,5613
5679,4392,5583
5635,4411,5557
5576,4392,5541
5496,4369,5497
5472,4392,5457
5483,4411,5420
5472,4392,5415
5370,4328,5398
5266,4295,5373
5225,4293,5322
5266,4295,5289
5312,4246,5260
5369,4197,5247
5423,4178,5220
5472,4197,5205
5473,4198,5183
5472,4197,5163
5472,4191,5117
5472,4197,5079
5419,4187,5047
5369,4197,5037
5339,4204,5014
5369,4197,4995
5403,4140,4968
5472,4099,4953
5528,4089,4927
5576,4099,4911
5570,4091,4886
5576,4099,4869
5579,4142,4841
5576,4197,4827
5520,4234,4807
5472,4295,4785
5446,4410,4739
5472,4587,4702
5573,4822,4670
5885,5173,4660
6471,5635,4637
7331,6149,4618
8380,6625,4589
9603,7028,4576
10896,7223,4552
12081,7028,4534
12875,6333,4506
13113,5271,4492
12713,4001,4469
11771,2635,4450
10482,1255,4419
9190,98,4408
8138,-634,4403
7434,-878,4408
6985,-768,4389
6711,-390,4366
6527,181,4336
6402,878,4324
6259,1534,4303
6092,2050,4282
5907,2411,4250
5782,2733,4240
5707,3064,4236
5679,3416,4240
5652,3724,4220
5679,4002,4198
5728,4222,4169
5782,4392,4156
5748,4491,4134
5679,4587,4114
5597,4689,4083
5576,4783,4072
5566,4832,4066
5576,4880,4072
5570,4938,4055
5576,4978,4030
5566,4971,3995
5576,4978,3988
5602,5023,3987
5679,5076,3988
5749,5077,3963
5782,5076,3946
5736,5109,3937
5679,5173,3946
5647,5190,3932
5679,5173,3904
5726,5154,3867
5782,5173,3862
5796,5181,3864
5782,5173,3862
5752,5151,3834
5782,5173,3820
5843,5218,3817
5885,5271,3820
5841,5278,3796
5782,5271,3778
5754,5257,3771
5782,5271,3778
5790,5273,3760
5782,5271,3736
5765,5257,3720
5782,5271,3736
5789,5276,3744
5782,5271,3736
5758,5247,3706
5782,5271,3694
5832,5322,3691
5885,5368,3694
5888,5362,3673
5885,5368,3652
5880,5406,3638
5885,5466,3652
5870,5476,3658
5885,5466,3652
5927,5454,3624
5989,5466,3610
6000,5462,3604
5989,5466,3610
5972,5466,3606
5989,5466,3610
5991,5423,3610
5989,5368,3610
5974,5309,3587
5989,5271,3568
5996,5220,3557
5989,5173,3568
5934,5118,3570
5885,5076,3568
5860,5022,3559
5885,4978,3568
5898,4925,3572
5885,4880,3568
5827,4824,3542
5782,4783,3526
5760,4733,3519
5782,4685,3526
5790,4622,3523
5782,4587,3526
5760,4577,3525
5782,4587,3526
5802,4555,3504
5782,4490,3484
5708,4413,3472
5679,4392,3484
5690,4397,3489
5679,4392,3484
5572,4338,3458
5472,4295,3442
5444,4279,3433
5472,4295,3442
5442,4292,3443
5369,4295,3442
5292,4295,3434
5266,4295,3442
5280,4249,3445
5369,4197,3442
5460,4167,3417
5472,4197,3400
5362,4245,3392
5266,4295,3400
5243,4305,3398
5266,4295,3400
5251,4274,3399
5266,4295,3400
5322,4340,3381
5369,4392,3358
5319,4401,3329
5266,4392,3316
5285,4379,3308
5369,4392,3316
5395,4395,3319
5369,4392,3316
5341,4379,3291
5369,4392,3274
5387,4400,3266
5369,4392,3274
5307,4368,3272
5266,4392,3274
5247,4449,3270
5266,4490,3274
5298,4452,3269
5369,4392,3274
5437,4365,3273
5472,4392,3274
5429,4404,3264
5369,4392,3274
5339,4372,3291
5369,4392,3316
5387,4409,3326
5369,4392,3358
5306,4330,3410
5266,4295,3484
5251,4291,3543
5266,4295,3610
5265,4249,3682
5266,4197,3778
5258,4173,3873
5266,4197,3988
5262,4207,4108
5266,4197,4240
5260,4176,4347
5266,4197,4450
5260,4241,4545
5266,4295,4660
5262,4310,4764
5266,4295,4869
5257,4242,4963
5266,4197,5079
5269,4172,5200
5266,4197,5331
5218,4243,5439
5163,4295,5541
5127,4306,5623
5163,4295,5709
5220,4277,5785
5266,4295,5877
5260,4309,5961
5266,4295,6045
5301,4235,6104
5369,4197,6171
5394,4188,6231
5369,4197,6297
5303,4185,6336
5266,4197,6381
5252,4239,6418
5266,4295,6465
5264,4304,6486
5266,4295,6507
5258,4284,6518
5266,4295,6549
5263,4291,6567
5266,4295,6591
5258,4296,6602
5266,4295,6633
5263,4250,6653
5266,4197,6675
5257,4165,6670
5266,4197,6675
5266,4249,6670
5266,4295,6675
5250,4299,6653
5266,4295,6633
5307,4286,6602
5369,4295,6591
5388,4293,6567
5369,4295,6549
5311,4289,6505
5266,4295,6465
5239,4291,6412
5266,4295,6381
5310,4290,6339
5369,4295,6297
5415,4290,6226
5472,4295,6171
5496,4290,6120
5472,4295,6087
5398,4290,6026
5369,4295,5961
5404,4291,5885
5472,4295,5835
5484,4289,5784
5472,4295,5751
5487,4292,5705
5576,4295,5667
5653,4285,5617
5679,4295,5583
5656,4324,5538
5679,4392,5499
5736,4452,5445
5782,4490,5415
5742,4485,5389
5679,4490,5373
5647,4521,5329
5679,4587,5289
5694,4616,5253
5679,4587,5247
5649,4517,5230
5679,4490,5205
5735,4494,5155
5782,4490,5121
5779,4434,5091
5782,4392,5079
5787,4385,5054
5782,4392,5037
5724,4348,5012
5679,4295,4995
5665,4270,4967
5679,4295,4953
5640,4301,4932
5576,4295,4911
5501,4279,4865
5472,4295,4827
5451,4301,4796
5472,4295,4785
5505,4246,4763
5576,4197,4744
5626,4169,4716
5679,4197,4702
5692,4251,4677
5679,4295,4660
5617,4296,4633
5576,4295,4618
5556,4345,4592
5576,4490,4576
5622,4704,4550
5782,4978,4534
6091,5315,4507
6608,5759,4492
7377,6266,4467
8467,6735,4450
9730,7009,4422
10945,7028,4408
11963,6770,4386
12803,6247,4366
13268,5386,4334
13010,4197,4324
11907,2824,4321
10429,1562,4324
9139,574,4302
8260,-98,4282
7618,-455,4257
7124,-390,4240
6787,83,4209
6608,781,4198
6431,1428,4195
6195,1952,4198
5939,2371,4175
5782,2733,4156
5707,3025,4134
5679,3319,4114
5648,3618,4068
5679,3904,4030
5737,4110,4001
5782,4295,3988
5731,4459,3961
5679,4587,3946
5657,4634,3939
5679,4685,3946
5637,4778,3928
5576,4880,3904
5535,4903,3874
5576,4880,3862
5630,4893,3841
5679,4978,3820
5684,5055,3792
5679,5076,3778
5660,5055,3757
5679,5076,3736
5720,5129,3704
5782,5173,3694
5799,5166,3692
5782,5173,3694
5752,5214,3672
5782,5271,3652
5838,5278,3629
5885,5271,3610
5877,5264,3580
5885,5271,3568
5925,5257,3566
5989,5271,3568
6001,5313,3544
5989,5368,3526
5971,5374,3520
5989,5368,3526
5991,5362,3506
5989,5368,3484
5974,5353,3471
5989,5368,3484
5993,5411,3489
5989,5466,3484
5966,5471,3460
5989,5466,3442
6038,5459,3430
6092,5466,3442
6095,5453,3449
6092,5466,3442
6086,5506,3412
6092,5564,3400
6076,5574,3400
6092,5564,3400
6135,5549,3374
6195,5564,3358
6204,5565,3356
6195,5564,3358
6183,5551,3333
6195,5564,3316
6191,5569,3313
6195,5564,3316
6193,5517,3293
6195,5466,3274
6153,5408,3269
6092,5368,3274
6020,5317,3254
5989,5271,3232
5976,5215,3223
5989,5173,3232
5986,5120,3219
5989,5076,3190
5980,5021,3156
5989,4978,3148
5989,4924,3146
5989,4880,3148
5946,4827,3142
5885,4783,3148
5812,4729,3151
5782,4685,3148
5776,4632,3123
5782,4587,3106
5740,4533,3099
5679,4490,3106
5610,4438,3103
5576,4392,3106
5531,4334,3107
5472,4295,3106
5396,4274,3083
5369,4295,3064
5369,4307,3055
5369,4295,3064
5315,4238,3065
5266,4197,3064
5244,4182,3059
5266,4197,3064
5269,4196,3062
5266,4197,3064
5255,4192,3060
5266,4197,3064
5264,4191,3062
5266,4197,3064
5258,4198,3061
5266,4197,3064
5262,4180,3062
5266,4197,3064
5259,4241,3061
5266,4295,3064
5261,4304,3062
5266,4295,3064
5259,4283,3060
5266,4295,3064
5262,4295,3063
5266,4295,3064
5258,4287,3058
5266,4295,3064
5265,4294,3067
5266,4295,3064
5254,4287,3039
5266,4295,3022
5273,4295,3014
5266,4295,3022
5211,4283,3019
5163,4295,3022
5141,4303,3032
5163,4295,3064
5169,4241,3087
5163,4197,3106
5146,4180,3114
5163,4197,3148
5174,4199,3200
5163,4197,3274
5104,4189,3336
5059,4197,3400
5041,4195,3465
5059,4197,3568
5061,4191,3686
5059,4197,3820
5050,4194,3939
5059,4197,4072
5056,4191,4208
5059,4197,4366
5053,4195,4511
5059,4197,4660
5055,4190,4798
5059,4197,4953
5055,4197,5099
5059,4197,5247
5052,4186,5372
5059,4197,5499
5058,4206,5617
5059,4197,5751
5048,4144,5876
5059,4099,6003
5064,4082,6106
5059,4099,6213
5036,4101,6310
5059,4099,6423
5113,4092,6525
5163,4099,6633
5160,4097,6717
5163,4099,6800
5171,4095,6860
5163,4099,6926
5096,4094,6981
5059,4099,7052
5089,4098,7112
5163,4099,7178
5180,4088,7220
5163,4099,7262
5145,4135,7281
5163,4197,7304
5165,4222,7315
5163,4197,7346
5152,4132,7366
5163,4099,7388
5161,4094,7383
5163,4099,7388
5155,4085,7384
5163,4099,7388
5159,4144,7364
5163,4197,7346
5155,4203,7319
5163,4197,7304
5160,4194,7262
5163,4197,7220
5153,4155,7167
5163,4099,7136
5164,4066,7094
5163,4099,7052
5143,4152,6984
5163,4197,6926
5210,4200,6857
5266,4197,6800
5273,4189,6729
5266,4197,6675
5255,4195,6609
5266,4197,6549
5262,4191,6472
5266,4197,6423
5262,4195,6377
5266,4197,6339
5253,4191,6269
5266,4197,6213
5301,4196,6162
5369,4197,6129
5421,4186,6064
5472,4197,6003
5517,4228,5944
5576,4295,5919
5597,4353,5879
5576,4392,5835
5511,4393,5777
5472,4392,5751
5460,4387,5728
5472,4392,5709
5467,4387,5661
5472,4392,5625
5472,4393,5594
5472,4392,5583
5453,4353,5545
5472,4295,5499
5523,4227,5441
5576,4197,5415
5548,4188,5392
5472,4197,5373
5392,4192,5327
5369,4197,5289
5364,4194,5255
5369,4197,5247
5357,4186,5228
5369,4197,5205
5368,4203,5158
5369,4197,5121
5346,4144,5087
5369,4099,5079
5411,4080,5062
5472,4099,5037
5478,4106,4988
5472,4099,4953
5460,4087,4924
5472,4099,4911
5440,4135,4884
5369,4197,4869
5275,4276,4848
5266,4392,4827
5383,4573,4780
5679,4880,4744
6140,5319,4713
6815,5856,4702
7720,6388,4676
8880,6832,4660
10178,7069,4637
11461,7028,4618
12501,6675,4572
13113,6052,4534
13090,5126,4501
12390,3904,4492
11165,2516,4470
9809,1269,4450
8652,329,4421
7847,-293,4408
7297,-612,4385
6918,-488,4366
6652,60,4337
6505,781,4324
6375,1378,4303
6195,1855,4282
5956,2302,4236
5782,2733,4198
5699,3052,4165
5679,3319,4156
5652,3600,4137
5679,3904,4114
5740,4127,4081
5782,4295,4072
5696,4441,4070
5576,4587,4072
5487,4661,4050
5472,4685,4030
5427,4708,4004
5369,4783,3988
5329,4855,3960
5369,4880,3946
5426,4864,3939
5472,4880,3946
5470,4933,3931
5472,4978,3904
5497,4971,3869
5576,4978,3862
5644,5022,3862
5679,5076,3862
5664,5075,3839
5679,5076,3820
5723,5111,3797
5782,5173,3778
5791,5186,3746
5782,5173,3736
5769,5160,3735
5782,5173,3736
5781,5171,3711
5782,5173,3694
5773,5170,3689
5782,5173,3694
5778,5158,3673
5782,5173,3652
5775,5213,3642
5782,5271,3652
5776,5282,3639
5782,5271,3610
5777,5253,3574
5782,5271,3568
5775,5278,3569
5782,5271,3568
5779,5247,3544
5782,5271,3526
5772,5321,3516
5782,5368,3526
5783,5368,3528
5782,5368,3526
