II,III,PLETH
5200,3276,2466
5271,3283,2472
5345,3276,2500
5387,3259,2526
5417,3276,2568
5437,3310,2617
5489,3358,2705
5535,3391,2812
5561,3439,2945
5553,3505,3081
5561,3603,3253
5553,3693,3447
5489,3767,3664
5359,3808,3874
5272,3849,4109
5242,3885,4358
5200,3931,4623
5060,3967,4863
4911,4013,5102
4834,4050,5327
4839,4095,5548
4836,4150,5736
4839,4258,5924
4862,4392,6100
4911,4504,6267
4920,4531,6391
4911,4504,6506
4897,4454,6611
4911,4422,6712
4909,4377,6771
4911,4340,6815
4903,4313,6844
4911,4340,6883
4906,4381,6902
4911,4422,6917
4909,4429,6916
4911,4422,6917
4902,4410,6899
4911,4422,6883
4916,4430,6850
4911,4422,6815
4887,4399,6758
4911,4422,6712
5024,4463,6659
5272,4504,6609
5659,4621,6526
6211,4995,6438
6852,5604,6342
7439,6306,6267
7764,7066,6181
7728,7943,6096
7301,8543,5987
6573,8189,5890
5662,6739,5792
4767,4995,5719
4026,3778,5634
3539,3194,5548
3287,2940,5437
3250,3030,5342
3350,3519,5248
3539,4095,5171
3728,4301,5079
3900,4176,5000
4041,4057,4920
4189,4095,4863
4314,4108,4793
4406,4013,4726
4441,3889,4647
4478,3849,4589
4514,3849,4532
4550,3849,4486
4544,3828,4427
4550,3849,4383
4574,3890,4341
4622,3931,4315
4632,3906,4277
4622,3849,4246
4608,3791,4208
4622,3767,4178
4628,3755,4137
4622,3767,4109
4606,3778,4084
4622,3767,4075
4635,3693,4057
4622,3603,4041
4567,3535,4007
4550,3521,3972
4595,3517,3928
4695,3521,3904
4773,3537,3885
4839,3603,3870
4899,3690,3832
4984,3767,3801
5057,3783,3776
5128,3767,3767
5190,3748,3738
5272,3767,3698
5346,3779,3651
5417,3767,3630
5474,3736,3614
5561,3767,3596
5663,3871,3555
5778,4013,3527
5880,4112,3507
5995,4176,3493
6071,4215,3457
6067,4258,3424
5960,4291,3399
5850,4340,3390
5773,4387,3362
5706,4422,3322
5572,4418,3275
5417,4422,3253
5282,4451,3236
5200,4504,3219
5121,4522,3182
5056,4504,3151
4986,4435,3115
4911,4340,3082
4797,4233,3039
4695,4176,3014
4629,4165,2995
4622,4176,2979
4620,4167,2941
4622,4176,2911
4614,4211,2889
4622,4258,2877
4620,4266,2842
4622,4258,2808
4613,4247,2782
4622,4258,2774
4643,4277,2757
4695,4340,2740
4737,4426,2718
4767,4504,2705
4763,4517,2685
4767,4504,2671
4767,4491,2653
4767,4504,2637
4731,4504,2612
4695,4504,2603
4673,4499,2601
4695,4504,2603
4706,4475,2586
4695,4422,2568
4648,4359,2549
4622,4340,2534
4615,4342,2511
4622,4340,2500
4592,4297,2497
4550,4258,2500
4522,4241,2484
4550,4258,2466
4569,4259,2455
4550,4258,2466
4506,4270,2471
4550,4340,2466
4660,4423,2444
4767,4504,2431
4795,4543,2426
4839,4586,2431
4922,4607,2420
4984,4586,2397
4909,4478,2369
4767,4340,2363
4675,4245,2365
4695,4258,2363
4740,4333,2341
4767,4422,2329
4776,4490,2325
4839,4586,2329
4988,4723,2322
5272,4913,2329
5681,5138,2344
6211,5487,2363
6798,6075,2360
7367,6961,2363
7750,7912,2375
7800,8517,2397
7426,8381,2398
6717,7452,2397
5817,5976,2403
4911,4422,2431
4115,3232,2451
3539,2702,2466
3206,2784,2473
3106,3194,2500
3140,3591,2529
3250,3849,2568
3380,3967,2606
3539,4013,2671
3690,4009,2750
3828,4013,2842
3934,4020,2922
4045,4013,3014
4134,3940,3119
4189,3849,3253
4184,3779,3386
4189,3767,3527
4215,3763,3669
4261,3767,3835
4264,3759,3995
4261,3767,4144
4276,3766,4262
4334,3767,4383
4379,3760,4502
4406,3767,4623
4404,3771,4724
4406,3767,4828
4401,3730,4931
4406,3685,5034
4402,3634,5108
4406,3603,5171
4399,3586,5220
4406,3603,5274
4404,3617,5309
4406,3603,5342
4396,3527,5361
4406,3439,5376
4409,3373,5364
4406,3358,5342
4386,3352,5305
4406,3358,5274
4462,3375,5235
4550,3439,5205
4638,3521,5159
4767,3603,5102
4917,3672,5025
5056,3767,4965
5134,3863,4912
5200,3931,4863
5271,3956,4790
5345,4013,4726
5378,4103,4668
5417,4176,4623
5482,4177,4555
5561,4176,4486
5565,4214,4411
5489,4258,4349
5367,4231,4274
5272,4176,4212
5177,4151,4153
5056,4176,4109
4895,4187,4053
4767,4176,4007
4682,4141,3962
4622,4095,3938
4520,4012,3904
4406,3931,3870
4308,3869,3826
4261,3849,3801
4218,3815,3778
4189,3767,3767
4165,3726,3745
4189,3767,3733
4220,3851,3713
4261,3931,3698
4285,3959,3673
4334,4013,3664
4397,4101,3660
4478,4176,3664
4527,4179,3647
4550,4176,3630
4563,4232,3617
4622,4340,3630
4720,4425,3636
4839,4504,3630
4937,4603,3604
5056,4750,3596
5255,4925,3595
5634,5159,3596
6207,5447,3573
6934,5814,3561
7633,6304,3558
8089,6961,3561
8071,7566,3542
7511,7698,3527
6491,7018,3520
5272,5651,3527
4120,4042,3512
3250,2702,3493
2702,1923,3479
2456,1802,3493
2434,2183,3499
2600,2784,3493
2852,3295,3468
3106,3603,3459
3293,3727,3457
3467,3767,3459
3646,3763,3439
3828,3767,3424
3953,3788,3416
4045,3849,3424
4114,3902,3413
4189,3931,3390
4228,3920,3360
4261,3931,3356
4285,3963,3357
4334,4013,3356
4369,4022,3333
4406,4013,3322
4433,4001,3317
4478,4013,3322
4515,4018,3304
4550,4013,3287
4575,4000,3275
4622,4013,3287
4668,4022,3289
4695,4013,3287
4664,3966,3274
4622,3931,3287
4599,3897,3312
4622,3849,3356
4636,3759,3395
4622,3685,3459
4573,3637,3533
4550,3603,3630
4563,3546,3722
4622,3521,3835
4685,3545,3959
4767,3603,4109
4859,3636,4255
4984,3685,4418
5116,3780,4580
5272,3931,4760
5423,4067,4929
5561,4176,5102
5652,4236,5249
5706,4258,5376
5694,4243,5473
5634,4258,5582
5560,4321,5698
5561,4422,5822
5611,4508,5913
5634,4586,5993
5564,4637,6058
5489,4668,6130
5471,4686,6183
5489,4750,6233
5423,4822,6266
5272,4832,6301
5115,4741,6307
5056,4668,6301
5059,4684,6276
5056,4750,6267
4970,4722,6252
4839,4586,6233
4687,4399,6181
4550,4258,6130
4394,4176,6073
4261,4176,6027
4199,4238,5959
4261,4340,5890
4344,4386,5812
4334,4340,5753
4186,4208,5684
4045,4095,5616
4000,4051,5527
4045,4095,5445
4061,4165,5354
4045,4258,5274
4039,4361,5182
4117,4504,5102
4248,4664,5013
4406,4832,4931
4514,4928,4837
4550,4913,4760
4510,4787,4684
4478,4668,4623
4487,4623,4550
4550,4668,4486
4638,4740,4413
4767,4832,4349
4880,4900,4283
4911,4913,4246
4817,4840,4213
4695,4750,4178
4619,4679,4116
4622,4668,4075
4670,4734,4051
4767,4913,4041
4831,5063,4004
4767,4995,3972
4526,4667,3948
4261,4340,3938
4113,4213,3903
4117,4258,3870
4155,4299,3841
4189,4340,3835
4213,4437,3818
4261,4586,3801
4257,4639,3778
4189,4586,3767
4077,4475,3747
4045,4422,3733
4112,4448,3711
4261,4586,3698
4410,4767,3678
4550,4913,3664
4650,4944,3643
4695,4913,3630
4655,4861,3609
4622,4832,3596
4706,4833,3576
4984,4913,3561
5381,5029,3539
5850,5159,3527
6425,5389,3509
7223,5978,3493
8172,7016,3467
9028,8271,3459
9492,9250,3456
9462,9581,3459
8939,9117,3442
8017,8025,3424
6854,6671,3403
5778,5569,3390
5060,5042,3369
4767,5077,3356
4673,5292,3339
4550,5323,3322
4284,5027,3285
3972,4586,3253
3734,4224,3227
3683,4095,3219
3808,4161,3202
4045,4340,3185
4224,4479,3162
4261,4504,3151
4185,4428,3133
4189,4422,3116
4335,4570,3093
4550,4832,3082
4648,5002,3067
4622,4995,3048
4527,4807,3010
4478,4586,2979
4497,4454,2955
4622,4504,2945
4788,4647,2926
4911,4750,2911
4921,4718,2891
4911,4668,2877
4973,4724,2855
5128,4913,2842
5233,5052,2826
5200,4995,2808
5039,4743,2771
4911,4504,2740
4914,4421,2715
5056,4504,2705
5182,4593,2687
5200,4586,2671
5111,4441,2651
5056,4258,2637
5091,4137,2617
5200,4176,2603
5268,4288,2584
5272,4340,2568
5223,4256,2546
5200,4176,2534
5225,4223,2520
5345,4422,2500
5535,4664,2461
5778,4913,2431
5985,5134,2411
6139,5323,2397
6241,5451,2364
6356,5569,2329
6452,5666,2301
6500,5732,2294
6486,5752,2283
6500,5814,2260
6546,5936,2221
6573,6060,2192
6484,6061,2170
6356,5978,2157
6253,5895,2139
6211,5896,2123
6132,5891,2104
5995,5814,2089
5823,5639,2068
5706,5487,2055
5647,5433,2039
5634,5487,2020
5605,5526,1985
5561,5487,1952
5486,5356,1928
5417,5241,1918
5368,5191,1901
5417,5241,1883
5601,5353,1862
5995,5569,1849
6595,5956,1832
7367,6633,1815
8097,7572,1794
8523,8599,1781
8393,9364,1764
7728,9581,1746
6726,9106,1723
5706,8107,1712
4853,6930,1711
4261,5978,1712
3896,5402,1697
3756,5159,1678
3813,5099,1668
4045,5159,1678
4303,5238,1685
4478,5241,1678
4545,5102,1655
4622,4913,1644
4702,4720,1642
4695,4504,1644
4542,4223,1628
4406,4013,1609
4408,3993,1600
4550,4176,1609
4699,4382,1614
4839,4504,1609
4922,4494,1590
4911,4422,1575
4763,4296,1568
4622,4176,1575
4600,4086,1578
4695,4095,1575
4761,4192,1566
4767,4340,1575
4748,4432,1594
4767,4422,1609
4775,4302,1607
4767,4176,1609
4759,4140,1623
4839,4258,1644
4983,4424,1646
5128,4504,1644
5183,4435,1650
5200,4340,1678
5257,4307,1701
5417,4340,1712
5592,4350,1707
5706,4340,1712
5718,4310,1725
5706,4258,1746
5695,4139,1759
5706,4013,1781
5715,3949,1807
5778,4013,1849
5899,4155,1892
6067,4340,1952
6199,4512,2015
6284,4668,2089
6305,4749,2161
6284,4750,2260
6189,4685,2373
6067,4668,2500
5960,4745,2612
5922,4913,2740
5883,5069,2889
5778,5159,3082
5581,5141,3282
5417,5077,3493
5361,5052,3702
5417,5159,3938
5452,5324,4177
5417,5405,4418
5324,5305,4637
5272,5159,4863
5260,5122,5084
5272,5241,5308
5238,5343,5503
5200,5323,5685
5173,5180,5843
5200,5077,5993
5214,5049,6115
5200,5077,6233
5147,5077,6337
5128,5077,6438
5151,5103,6502
5200,5159,6541
5193,5155,6554
5128,5077,6575
5044,4983,6582
5056,4995,6575
5216,5118,6537
5561,5323,6506
6061,5601,6472
6717,6060,6438
7466,6734,6370
8234,7616,6301
8852,8651,6227
9173,9745,6164
9015,10504,6078
8306,10400,5993
7087,9202,5900
5634,7370,5822
4295,5658,5731
3395,4586,5650
2993,4127,5561
2961,4013,5479
3039,3934,5374
3106,3767,5274
3180,3540,5172
3395,3439,5102
3740,3561,5031
4117,3849,4965
4386,4091,4886
4550,4176,4828
4620,4109,4774
4622,4013,4726
4526,3922,4652
4406,3849,4589
4315,3765,4529
4334,3767,4486
4430,3899,4419
4622,4176,4349
4869,4465,4281
5128,4668,4246
5258,4698,4213
5200,4586,4178
5001,4400,4120
4839,4258,4075
4792,4187,4035
4839,4176,4007
4899,4191,3956
4984,4258,3904
5053,4331,3853
5056,4340,3835
4960,4248,3820
4911,4176,3801
5001,4214,3761
5200,4340,3733
5352,4403,3711
5417,4340,3698
5415,4171,3664
5417,4013,3630
5446,3942,3600
5561,4013,3596
5722,4130,3583
5850,4176,3561
5846,4072,3520
5778,3931,3493
5749,3887,3470
5850,4013,3459
6030,4222,3437
6211,4422,3424
6278,4516,3407
6211,4504,3390
6033,4413,3353
5850,4340,3322
5693,4314,3296
5561,4340,3287
5406,4371,3270
5272,4422,3253
5190,4484,3231
5200,4586,3219
5237,4697,3199
5272,4832,3185
5255,4918,3164
5200,4913,3151
5078,4779,3130
4911,4586,3116
4727,4394,3096
4622,4258,3082
4617,4175,3061
4695,4176,3048
4770,4264,3029
4839,4422,3014
4911,4542,2990
5056,4586,2979
5301,4619,2964
5706,4832,2945
6247,5310,2907
6861,6060,2877
7363,7010,2854
7584,8025,2842
7382,8691,2821
6789,8517,2808
5933,7364,2802
5056,5732,2808
4340,4297,2795
3900,3439,2774
3684,3116,2747
3611,3194,2740
3587,3504,2737
3611,3849,2740
3667,4002,2725
3756,3931,2705
3827,3745,2678
3900,3603,2671
3987,3536,2670
4117,3521,2671
4221,3492,2653
4261,3439,2637
4222,3355,2624
4189,3276,2637
4179,3187,2669
4189,3112,2740
4154,3046,2826
4117,3030,2911
4116,3029,2957
4189,3030,2979
4252,3016,2989
4261,3030,3014
4231,3068,3033
4261,3112,3048
4340,3118,3046
4406,3112,3048
4400,3105,3045
4406,3112,3048
4463,3105,3042
4550,3112,3048
4589,3140,3059
4622,3194,3082
4682,3215,3088
4767,3194,3082
4808,3139,3059
4839,3112,3048
4890,3107,3042
4984,3112,3048
5063,3100,3046
5128,3112,3048
5166,3147,3044
5200,3194,3048
5221,3223,3045
5272,3276,3048
5344,3352,3044
5417,3439,3048
5430,3507,3044
5417,3603,3048
5420,3728,3045
5489,3849,3048
5557,3903,3042
5561,3931,3048
5463,3964,3057
5345,4013,3082
5250,4023,3098
5200,4013,3116
5132,3999,3126
5056,4013,3151
4967,4013,3177
4911,4013,3219
4862,4003,3261
4839,4013,3322
4826,4015,3385
4839,4013,3459
4842,4002,3521
4839,4013,3596
4825,4021,3674
4839,4013,3767
4865,3985,3851
4911,4013,3938
4974,4112,4008
5128,4258,4075
5410,4399,4132
5850,4586,4212
6398,4892,4298
7006,5405,4383
7527,6127,4436
7800,6961,4486
7651,7564,4533
7078,7534,4589
6203,6690,4625
5272,5323,4657
4463,3935,4676
3900,2948,4692
3577,2498,4687
3467,2539,4692
3471,2852,4693
3539,3194,4692
3623,3381,4658
3756,3439,4623
3926,3442,4595
4117,3439,4589
4254,3402,4563
4334,3358,4520
4364,3335,4458
4406,3358,4418
4443,3371,4392
4478,3358,4383
4477,3307,4353
4478,3276,4315
4471,3262,4268
4478,3276,4246
4470,3276,4227
4478,3276,4212
4499,3270,4175
4550,3276,4144
4592,3277,4115
4622,3276,4109
4622,3246,4094
4622,3194,4075
4615,3110,4045
4622,3030,4041
4621,2946,4041
4622,2866,4041
4591,2772,4017
4550,2702,4007
4515,2673,4003
4550,2702,4007
4641,2744,3986
4767,2784,3972
4873,2815,3965
4984,2866,3972
5091,2914,3957
5200,2948,3938
5273,2966,3924
5345,3030,3938
5433,3143,3945
5561,3276,3938
5677,3364,3911
5778,3439,3904
5871,3540,3903
5995,3685,3904
6081,3801,3881
6067,3849,3870
5929,3839,3867
5778,3849,3870
5660,3888,3849
5561,3931,3835
5416,3934,3830
5272,3931,3835
5172,3931,3816
5128,3931,3801
5064,3894,3794
4984,3849,3801
4894,3806,3786
4839,3767,3767
4792,3692,3752
4767,3603,3767
4732,3511,3774
4695,3439,3767
4639,3377,3740
4622,3358,3733
4641,3380,3733
4695,3439,3733
4729,3484,3709
4767,3521,3698
4796,3553,3696
4839,3603,3698
4869,3645,3677
4911,3685,3664
4947,3714,3660
4984,3767,3664
5005,3839,3644
5056,3931,3630
5126,3992,3625
5200,4013,3630
5216,4000,3611
5200,4013,3596
5180,4050,3589
5200,4095,3596
5215,4103,3580
5200,4095,3561
5128,4064,3549
5056,4013,3561
5003,3924,3565
4984,3849,3561
4933,3799,3540
4839,3767,3527
4710,3697,3518
4622,3603,3527
4573,3501,3530
4550,3439,3527
4505,3414,3505
4478,3439,3493
4466,3459,3486
4478,3439,3493
4449,3348,3490
4406,3276,3493
4367,3290,3490
4406,3439,3493
4496,3623,3488
4622,3767,3493
4715,3826,3494
4767,3849,3493
4768,3852,3472
4767,3849,3459
4778,3830,3451
4839,3849,3459
4947,3955,3457
5128,4176,3459
5373,4432,3455
5706,4668,3459
6120,4922,3454
6645,5323,3459
7243,5859,3459
7873,6469,3459
8413,7184,3439
8739,8025,3424
8664,8559,3415
8089,8107,3424
7042,6510,3424
5778,4504,3424
4598,2930,3418
3756,2047,3424
3300,1685,3423
3178,1802,3424
3224,2313,3415
3322,2866,3424
3388,3078,3446
3467,3030,3493
3601,3010,3530
3828,3112,3561
4068,3181,3581
4261,3194,3630
4355,3216,3692
4406,3276,3767
4433,3289,3826
4478,3276,3904
4507,3284,3996
4550,3358,4109
4582,3418,4209
4622,3439,4315
4646,3401,4424
4695,3358,4555
4760,3334,4675
4839,3358,4794
4886,3400,4895
4911,3439,5000
4911,3446,5097
4911,3439,5205
4902,3429,5297
4911,3439,5376
4916,3446,5425
4911,3439,5479
4872,3399,5530
4839,3358,5582
4804,3316,5603
4767,3276,5616
4689,3202,5614
4622,3112,5616
4593,3015,5598
4622,2948,5582
4638,2896,5560
4622,2866,5548
4586,2846,5516
4622,2866,5479
4739,2926,5424
4911,3030,5376
5063,3126,5320
5200,3194,5274
5313,3226,5217
5417,3276,5171
5487,3348,5114
5561,3439,5068
5633,3514,5012
5706,3603,4965
5743,3714,4909
5778,3849,4863
5792,3950,4805
5778,4013,4760
5706,4044,4714
5634,4095,4692
5562,4145,4660
5489,4176,4623
5371,4146,4562
5272,4095,4520
5210,4038,4493
5200,4013,4486
5193,4003,4455
5200,4013,4418
5205,4017,4372
5200,4013,4349
5139,3998,4326
5056,4013,4315
4988,4052,4293
4984,4095,4281
4984,4096,4259
4984,4095,4246
5052,4131,4225
5345,4258,4212
5838,4476,4190
6428,4832,4178
7033,5342,4156
7656,5978,4144
8042,6532,4122
7800,6715,4109
6798,6253,4088
5489,5159,4075
4414,3750,4054
3756,2539,4041
3339,1868,4019
3106,1802,4007
3118,2151,3986
3395,2702,3972
3750,3232,3951
4045,3603,3938
4240,3772,3918
4406,3849,3904
4537,3903,3881
4622,3931,3870
4632,3869,3851
4622,3767,3835
4612,3690,3810
4622,3685,3801
4614,3714,3797
4622,3767,3801
4627,3791,3785
4622,3767,3767
4556,3677,3743
4478,3603,3733
4417,3582,3713
4406,3603,3698
4420,3608,3676
4478,3603,3664
4553,3601,3644
4622,3603,3630
4634,3571,3608
4622,3521,3596
4607,3468,3575
4622,3439,3561
4626,3401,3539
4622,3358,3527
4607,3303,3507
4622,3276,3493
4650,3266,3466
4695,3276,3459
4743,3274,3461
4839,3276,3493
4953,3270,3522
5056,3276,3561
5099,3273,3597
5128,3276,3664
5157,3268,3748
5200,3276,3870
5226,3294,3997
5272,3358,4144
5336,3460,4278
5417,3603,4418
5480,3737,4544
5561,3849,4692
5627,3927,4847
5634,4013,5034
5536,4099,5219
5417,4176,5411
5324,4196,5582
5272,4176,5753
5220,4151,5905
5200,4176,6061
5204,4224,6198
5200,4258,6335
5131,4252,6454
5056,4258,6575
5026,4292,6668
5056,4340,6746
5048,4351,6793
4984,4340,6849
4887,4305,6899
4839,4258,6952
4811,4198,6972
4767,4176,6986
4677,4180,6983
4622,4176,6986
4614,4127,6967
4622,4095,6952
4564,4093,6928
4478,4095,6917
4411,4047,6886
4406,4013,6849
4406,4030,6791
4406,4095,6746
4393,4135,6692
4406,4176,6643
4430,4242,6571
4478,4340,6506
4517,4402,6432
4550,4422,6369
4551,4412,6294
4550,4422,6233
4542,4428,6161
4550,4422,6096
4548,4381,6005
4550,4340,5924
4543,4295,5843
4550,4258,5787
4549,4209,5718
4550,4176,5650
4539,4159,5569
4550,4176,5513
4576,4206,5459
4622,4258,5411
4637,4305,5336
4622,4340,5274
4574,4316,5213
4550,4258,5171
4540,4189,5114
4550,4176,5068
4541,4178,5024
4550,4176,5000
4574,4153,4963
4622,4176,4931
4639,4230,4890
4622,4258,4863
4576,4212,4824
4550,4176,4794
4540,4197,4754
4550,4258,4726
4561,4292,4688
4622,4340,4657
4768,4433,4616
5056,4586,4589
5484,4790,4562
6067,5159,4555
6748,5781,4538
7439,6633,4520
7944,7484,4481
8089,8025,4452
7753,7919,4424
7006,7043,4418
6039,5607,4401
5128,4176,4383
4440,3256,4345
4045,3030,4315
3883,3295,4286
3900,3767,4281
3997,4204,4266
4117,4504,4246
4201,4617,4205
4261,4586,4178
4280,4444,4156
4261,4258,4144
4187,4064,4108
4117,3931,4075
4083,3859,4046
4117,3849,4041
4157,3865,4027
4189,3931,4007
4184,3991,3966
4189,4013,3938
4186,3965,3914
4189,3931,3904
4176,3923,3884
4189,3931,3870
4215,3935,3847
4261,4013,3835
4315,4156,3815
4406,4258,3801
4479,4190,3779
4478,4013,3767
4383,3864,3746
4334,3849,3733
4417,3919,3711
4622,4013,3698
4806,4048,3678
4911,4013,3664
4926,3917,3643
4911,3849,3630
4887,3830,3609
4911,3849,3596
4972,3847,3573
5056,3849,3561
5107,3853,3552
5128,3849,3561
5085,3764,3564
4984,3603,3561
4840,3406,3540
4767,3276,3527
4818,3252,3520
4984,3358,3527
5149,3520,3515
5272,3685,3493
5344,3788,3463
5417,3849,3459
5469,3882,3460
5489,3931,3459
5453,3971,3435
5417,4013,3424
5399,4064,3423
5417,4176,3424
5424,4312,3403
5417,4422,3390
5361,4465,3386
5272,4504,3390
5148,4550,3371
5056,4586,3356
5001,4576,3349
4984,4586,3356
4946,4630,3341
4911,4668,3322
4891,4634,3308
4911,4586,3322
4921,4570,3329
4911,4586,3322
4864,4579,3295
4839,4586,3287
4851,4622,3288
4911,4668,3287
4939,4646,3265
4911,4586,3253
4860,4541,3251
4911,4586,3253
5077,4717,3232
5272,4913,3219
5340,5041,3216
5272,4995,3219
5137,4777,3199
5056,4586,3185
5035,4535,3181
5056,4586,3185
5040,4580,3166
4984,4504,3151
4893,4399,3144
4839,4340,3151
4824,4338,3145
4839,4422,3151
4816,4508,3160
4767,4504,3151
4704,4392,3064
4695,4340,2911
4737,4426,2725
4839,4586,2568
4948,4684,2456
5056,4750,2397
5131,4827,2359
5200,4913,2329
