II,III,PLETH
-1044,1503,4263
-1013,1542,4266
-1044,1565,4263
-1062,1592,4241
-1044,1628,4230
-1022,1642,4220
-1044,1628,4230
-1105,1594,4232
-1193,1565,4230
-1275,1537,4207
-1342,1503,4197
-1404,1447,4190
-1491,1378,4197
-1584,1305,4183
-1640,1252,4163
-1644,1215,4136
-1640,1190,4130
-1649,1175,4127
-1640,1190,4130
-1576,1221,4113
-1491,1252,4097
-1452,1274,4074
-1491,1315,4063
-1566,1377,4045
-1640,1440,4030
-1710,1476,4007
-1789,1503,3997
-1834,1535,3980
-1789,1565,3963
-1694,1572,3927
-1640,1565,3897
-1657,1563,3870
-1640,1565,3864
-1559,1558,3849
-1491,1565,3830
-1491,1592,3792
-1491,1628,3764
-1416,1636,3739
-1342,1628,3730
-1332,1617,3713
-1342,1628,3697
-1284,1657,3673
-1193,1691,3664
-1136,1641,3648
-1044,1440,3630
-707,1090,3593
0,689,3564
1021,267,3539
2237,-188,3530
3625,-605,3513
5070,-689,3497
6091,-150,3475
5965,1002,3464
4376,2347,3446
1789,3381,3431
-868,3848,3407
-2833,3882,3397
-3736,3765,3382
-3579,3694,3364
-2727,3670,3327
-1789,3632,3297
-1187,3527,3273
-895,3381,3264
-670,3231,3246
-447,3131,3231
-316,3083,3210
-298,3068,3197
-307,3042,3178
-298,3005,3164
-294,2966,3145
-298,2943,3131
-303,2935,3109
-298,2943,3097
-304,2949,3092
-298,2943,3097
-291,2910,3086
-298,2880,3064
-314,2862,3035
-298,2880,3031
-224,2909,3034
-149,2943,3031
-125,2951,3006
-149,2943,2998
-165,2910,3002
-149,2880,2998
-133,2862,2943
-149,2880,2864
-173,2912,2786
-149,2943,2731
-72,2946,2676
0,2943,2631
18,2935,2591
0,2943,2565
-13,2958,2539
0,3005,2531
49,3067,2531
149,3131,2531
256,3165,2511
298,3193,2498
279,3219,2494
298,3256,2498
384,3281,2482
447,3319,2465
434,3368,2454
447,3444,2465
574,3509,2469
746,3569,2465
847,3620,2444
895,3694,2431
960,3762,2424
1044,3819,2431
1113,3862,2434
1193,3945,2431
1289,4047,2413
1342,4133,2398
1330,4162,2390
1342,4195,2398
1423,4253,2402
1491,4320,2398
1489,4349,2378
1491,4383,2365
1565,4456,2358
1640,4571,2365
1645,4672,2365
1640,4759,2365
1709,4828,2360
1789,4884,2365
1765,4913,2366
1640,4946,2365
1532,4985,2347
1491,5009,2331
1452,4986,2322
1342,4946,2331
1185,4897,2336
1044,4821,2331
918,4683,2310
746,4508,2298
516,4304,2293
298,4070,2298
143,3792,2296
0,3506,2298
-200,3209,2298
-447,2880,2298
-685,2513,2281
-895,2191,2265
-1072,1950,2255
-1193,1753,2265
-1261,1530,2270
-1342,1315,2265
-1484,1155,2243
-1640,1064,2232
-1740,975,2227
-1789,877,2232
-1848,787,2229
-1939,751,2232
-2029,747,2231
-2088,751,2232
-2103,726,2214
-2088,689,2198
-2072,663,2188
-2088,689,2198
-2111,749,2201
-2088,814,2198
-2008,852,2176
-1939,877,2165
-1923,885,2165
-1939,877,2198
-1939,859,2241
-1939,877,2298
-1947,935,2352
-1939,1002,2431
-1872,1041,2532
-1789,1064,2664
-1755,1078,2795
-1789,1064,2931
-1819,1022,3065
-1789,1002,3231
-1706,1028,3416
-1640,1064,3630
-1623,1067,3843
-1640,1064,4063
-1646,1090,4276
-1640,1127,4496
-1634,1135,4701
-1640,1127,4896
-1642,1125,5065
-1640,1127,5229
-1636,1119,5371
-1640,1127,5496
-1640,1162,5585
-1640,1190,5662
-1638,1169,5718
-1640,1127,5762
-1639,1109,5769
-1640,1127,5762
-1638,1140,5741
-1640,1127,5729
-1639,1093,5700
-1640,1064,5662
-1639,1053,5606
-1640,1064,5562
-1639,1073,5513
-1640,1064,5462
-1639,1048,5389
-1640,1064,5329
-1639,1105,5274
-1640,1127,5229
-1638,1100,5160
-1640,1064,5096
-1640,1055,5034
-1640,1064,4996
-1637,1063,4945
-1640,1064,4896
-1641,1089,4837
-1640,1127,4796
-1635,1140,4755
-1640,1127,4729
-1644,1116,4694
-1640,1127,4663
-1630,1137,4620
-1640,1127,4596
-1656,1109,4574
-1640,1127,4563
-1568,1186,4540
-1491,1252,4530
-1463,1274,4512
-1491,1252,4496
-1510,1213,4458
-1491,1190,4430
-1463,1183,4406
-1491,1190,4396
-1568,1194,4366
-1640,1190,4330
-1656,1180,4286
-1640,1190,4263
-1630,1220,4233
-1640,1252,4197
-1644,1259,4139
-1640,1252,4097
-1634,1248,4059
-1640,1252,4030
-1642,1252,3980
-1640,1252,3930
-1635,1252,3875
-1640,1252,3830
-1644,1249,3774
-1640,1252,3730
-1632,1256,3690
-1640,1252,3664
-1650,1241,3626
-1640,1252,3597
-1621,1284,3571
-1640,1315,3564
-1671,1319,3547
-1640,1315,3530
-1542,1316,3505
-1491,1315,3497
-1548,1287,3491
-1640,1252,3497
-1666,1237,3494
-1640,1252,3497
-1591,1263,3493
-1491,1252,3497
-1325,1236,3493
-1193,1252,3497
-1169,1289,3495
-1193,1315,3497
-1145,1329,3491
-1044,1378,3497
-992,1457,3498
-1044,1503,3497
-1132,1458,3477
-1193,1378,3464
-1204,1341,3456
-1193,1378,3464
-1183,1443,3462
-1193,1503,3464
-1197,1528,3461
-1193,1503,3464
-1220,1417,3450
-1342,1315,3431
-1518,1235,3404
-1640,1190,3397
-1656,1153,3394
-1640,1127,3397
-1648,1115,3382
-1640,1127,3364
-1565,1150,3340
-1491,1190,3331
-1516,1245,3314
-1640,1315,3297
-1753,1364,3271
-1789,1378,3264
-1781,1366,3262
-1789,1378,3264
-1810,1430,3246
-1789,1503,3231
-1719,1552,3212
-1640,1565,3197
-1620,1543,3173
-1640,1503,3164
-1662,1453,3162
-1640,1440,3164
-1576,1461,3145
-1491,1503,3131
-1401,1531,3125
-1342,1565,3131
-1324,1602,3118
-1342,1628,3097
-1358,1613,3073
-1342,1565,3064
-1256,1454,3048
-1044,1252,3031
-608,969,3007
149,689,2998
1301,457,2984
2833,313,2964
4603,386,2926
6263,939,2898
7292,2099,2876
7158,3632,2864
5655,4984,2843
3132,5698,2831
412,5693,2826
-1640,5260,2831
-2575,4740,2818
-2535,4320,2798
-2018,3987,2774
-1491,3694,2764
-1131,3421,2749
-895,3193,2731
-711,3012,2706
-596,2880,2698
-571,2776,2696
-596,2692,2698
-608,2618,2681
-596,2567,2664
-591,2533,2645
-596,2505,2631
-604,2467,2609
-596,2442,2598
-598,2433,2594
-596,2442,2598
-598,2440,2584
-596,2442,2565
-597,2437,2541
-596,2442,2531
-590,2438,2525
-596,2442,2531
-605,2440,2534
-596,2442,2531
-582,2434,2511
-596,2442,2498
-623,2466,2492
-596,2505,2498
-510,2516,2495
-447,2505,2498
-450,2486,2498
-447,2505,2498
-380,2540,2480
-298,2567,2465
-277,2560,2456
-298,2567,2465
-305,2612,2466
-298,2692,2465
-304,2743,2458
-298,2755,2465
-241,2758,2469
-149,2818,2465
-72,2913,2443
0,3005,2431
122,3062,2428
298,3131,2431
432,3203,2426
447,3256,2431
404,3269,2446
447,3319,2465
603,3413,2465
746,3506,2465
770,3536,2464
746,3569,2465
787,3648,2447
895,3757,2431
987,3824,2423
1044,3882,2431
1108,3964,2432
1193,4070,2431
1273,4141,2426
1342,4195,2431
1416,4268,2431
1491,4383,2431
1562,4488,2427
1640,4571,2431
1728,4649,2432
1789,4759,2431
1806,4856,2424
1789,4884,2431
1744,4826,2446
1640,4759,2465
1489,4724,2466
1342,4696,2465
1214,4603,2460
1044,4446,2465
815,4259,2464
596,4070,2465
444,3841,2461
298,3569,2465
93,3275,2463
-149,3005,2465
-375,2737,2462
-596,2442,2465
-832,2114,2462
-1044,1816,2465
-1201,1575,2462
-1342,1378,2465
-1502,1178,2462
-1640,1002,2465
-1719,877,2462
-1789,814,2465
-1921,758,2462
-2088,689,2465
-2204,610,2462
-2237,564,2465
-2232,550,2461
-2237,564,2465
-2244,568,2462
-2237,564,2465
-2225,552,2461
-2237,564,2465
-2256,590,2462
-2237,626,2465
-2161,655,2459
-2088,689,2465
-2065,721,2472
-2088,751,2498
-2102,777,2524
-2088,814,2565
-2033,854,2605
-1939,877,2664
-1834,872,2732
-1789,877,2831
-1799,923,2949
-1789,1002,3097
-1713,1057,3253
-1640,1064,3431
-1624,1050,3617
-1640,1064,3830
-1636,1102,4045
-1640,1127,4263
-1657,1121,4455
-1640,1127,4630
-1559,1177,4778
-1491,1252,4929
-1485,1302,5076
-1491,1315,5229
-1429,1311,5365
-1342,1315,5496
-1310,1317,5602
-1342,1315,5695
-1359,1311,5763
-1342,1315,5829
-1325,1317,5872
-1342,1315,5895
-1356,1309,5880
-1342,1315,5862
-1317,1322,5841
-1342,1315,5829
-1417,1283,5787
-1491,1252,5729
-1508,1241,5653
-1491,1252,5595
-1480,1257,5540
-1491,1252,5496
-1495,1245,5430
-1491,1252,5362
-1487,1259,5284
-1491,1252,5229
-1491,1221,5176
-1491,1190,5129
-1491,1177,5059
-1491,1190,4996
-1486,1198,4934
-1491,1190,4896
-1496,1175,4847
-1491,1190,4796
-1479,1226,4733
-1491,1252,4696
-1511,1249,4662
-1491,1252,4630
-1413,1280,4573
-1342,1315,4530
-1325,1321,4492
-1342,1315,4463
-1344,1329,4410
-1342,1378,4363
-1345,1423,4320
-1342,1440,4296
-1324,1418,4261
-1342,1378,4230
-1414,1336,4193
-1491,1315,4163
-1510,1309,4112
-1491,1315,4063
-1481,1315,4017
-1491,1315,3997
-1493,1312,3968
-1491,1315,3930
-1492,1315,3872
-1491,1315,3830
-1479,1311,3794
-1491,1315,3764
-1553,1317,3711
-1640,1315,3664
-1679,1308,3622
-1640,1315,3597
-1555,1322,3560
-1491,1315,3530
-1474,1299,3504
-1491,1315,3497
-1500,1356,3481
-1491,1378,3464
-1481,1348,3438
-1491,1315,3431
-1501,1310,3426
-1491,1315,3431
-1474,1288,3426
-1491,1252,3431
-1517,1240,3429
-1491,1252,3431
-1404,1253,3423
-1342,1252,3431
-1341,1271,3443
-1342,1315,3464
-1276,1352,3465
-1193,1378,3464
-1166,1401,3458
-1193,1440,3464
-1204,1478,3462
-1193,1503,3464
-1185,1504,3459
-1193,1503,3464
-1194,1519,3461
-1193,1565,3464
-1190,1612,3460
-1193,1628,3464
-1226,1586,3461
-1342,1503,3464
-1512,1403,3459
-1640,1315,3464
-1662,1241,3463
-1640,1190,3464
-1639,1168,3448
-1640,1190,3431
-1581,1226,3406
-1491,1252,3397
-1448,1267,3392
-1491,1315,3397
-1573,1404,3385
-1640,1503,3364
-1660,1573,3325
-1640,1628,3297
-1621,1674,3274
-1640,1691,3264
-1672,1663,3246
-1640,1628,3231
-1555,1620,3209
-1491,1628,3197
-1498,1623,3179
-1491,1628,3164
-1419,1653,3142
-1342,1691,3131
-1322,1698,3114
-1342,1691,3097
-1341,1682,3073
-1342,1691,3064
-1355,1695,3062
-1342,1691,3064
-1277,1638,3048
-1193,1503,3031
-1030,1257,3011
-596,939,2998
262,574,2977
1491,188,2964
2944,-172,2949
4474,-313,2931
5810,13,2894
6412,939,2864
5741,2256,2843
3728,3506,2831
995,4247,2801
-1491,4383,2764
-2969,4147,2724
-3281,3882,2698
-2804,3745,2666
-2088,3694,2631
-1475,3603,2589
-1044,3444,2565
-757,3263,2546
-596,3131,2531
-518,3049,2499
-447,3005,2465
-351,2970,2428
-298,2943,2398
-349,2911,2362
-447,2880,2331
-493,2845,2297
-447,2818,2265
-369,2805,2226
-298,2818,2198
-275,2825,2178
-298,2818,2165
-328,2797,2135
-298,2818,2098
-208,2857,2057
-149,2880,2032
-150,2865,2011
-149,2880,1998
-123,2924,1980
-149,2943,1965
-245,2883,1946
-298,2818,1932
-236,2799,1913
-149,2818,1898
-138,2812,1879
-149,2818,1865
-91,2865,1857
0,2943,1865
25,2985,1871
0,3005,1865
30,3027,1843
149,3068,1832
264,3095,1831
298,3131,1832
280,3180,1814
298,3256,1799
369,3319,1794
447,3381,1799
511,3439,1785
596,3506,1765
696,3547,1754
746,3569,1765
729,3580,1772
746,3632,1765
870,3716,1744
1044,3819,1732
1152,3891,1728
1193,3945,1732
1244,3991,1728
1342,4070,1732
1435,4159,1743
1491,4258,1765
1546,4345,1772
1640,4446,1765
1743,4543,1754
1789,4633,1765
1779,4694,1785
1789,4759,1799
1861,4838,1794
1939,4946,1799
1959,5049,1815
1939,5134,1832
1934,5178,1830
1939,5197,1832
1898,5211,1846
1789,5260,1865
1645,5314,1865
1491,5322,1865
1339,5246,1875
1193,5134,1898
1050,5016,1914
895,4884,1932
735,4690,1949
596,4446,1965
469,4169,1963
298,3882,1965
76,3570,1977
-149,3256,1998
-359,2940,2012
-596,2630,2032
-855,2306,2051
-1044,2004,2065
-1125,1748,2060
-1193,1565,2065
-1332,1426,2081
-1491,1315,2098
-1588,1210,2095
-1640,1127,2098
-1713,1054,2112
-1789,1002,2132
-1812,957,2130
-1789,939,2132
-1777,933,2143
-1789,939,2165
-1795,936,2166
-1789,939,2165
-1787,939,2170
-1789,939,2198
-1788,931,2217
-1789,939,2232
-1792,966,2236
-1789,1002,2265
-1780,1013,2304
-1789,1002,2365
-1806,988,2431
-1789,1002,2531
-1716,1034,2651
-1640,1064,2798
-1615,1071,2949
-1640,1064,3131
-1655,1059,3332
-1640,1064,3564
-1623,1068,3800
-1640,1064,4063
-1661,1059,4339
-1640,1064,4630
-1563,1070,4899
-1491,1064,5162
-1469,1052,5411
-1491,1064,5662
-1502,1099,5887
-1491,1127,6095
-1479,1128,6269
-1491,1127,6428
-1501,1133,6553
-1491,1127,6661
-1471,1093,6735
-1491,1064,6794
-1559,1062,6827
-1640,1064,6861
-1668,1037,6879
-1640,1002,6894
-1609,989,6881
-1640,1002,6861
-1719,1007,6824
-1789,1002,6794
-1804,997,6746
-1789,1002,6695
-1780,1004,6622
-1789,1002,6561
-1792,999,6492
-1789,1002,6428
-1785,1003,6350
-1789,1002,6295
-1790,998,6241
-1789,1002,6195
-1786,1004,6122
-1789,1002,6062
-1789,996,6003
-1789,1002,5962
-1787,1008,5903
-1789,1002,5862
-1788,988,5822
-1789,1002,5795
-1787,1040,5742
-1789,1064,5695
-1789,1041,5650
-1789,1002,5629
-1786,986,5593
-1789,1002,5562
-1790,1010,5522
-1789,1002,5496
-1784,992,5457
-1789,1002,5429
-1794,1010,5392
-1789,1002,5362
-1777,988,5312
-1789,1002,5262
-1808,1038,5203
-1789,1064,5162
-1713,1062,5112
-1640,1064,5063
-1618,1092,4991
-1640,1127,4929
-1650,1133,4869
-1640,1127,4829
-1631,1143,4779
-1640,1190,4729
-1646,1232,4661
-1640,1252,4596
-1631,1252,4522
-1640,1252,4463
-1648,1252,4405
-1640,1252,4363
-1625,1250,4311
-1640,1252,4263
-1662,1253,4205
-1640,1252,4163
-1559,1249,4122
-1491,1252,4097
-1479,1255,4062
-1491,1252,4030
-1482,1243,3988
-1491,1252,3963
-1554,1282,3941
-1640,1315,3930
-1672,1322,3908
-1640,1315,3897
-1573,1309,3879
-1491,1315,3864
-1401,1314,3837
-1342,1315,3830
-1329,1330,3829
-1342,1378,3830
-1343,1425,3808
-1342,1440,3797
-1344,1410,3792
-1342,1378,3797
-1331,1367,3778
-1342,1378,3764
-1363,1381,3755
-1342,1378,3764
-1260,1372,3761
-1193,1378,3764
-1184,1397,3761
-1193,1440,3764
-1141,1485,3746
-1044,1503,3730
-952,1491,3719
-895,1503,3730
-868,1560,3733
-895,1628,3730
-969,1648,3710
-1044,1628,3697
-1063,1612,3678
-1044,1628,3664
-1027,1643,3639
-1044,1628,3630
-1092,1572,3627
-1193,1503,3630
-1339,1435,3615
-1491,1378,3597
-1593,1315,3575
-1640,1252,3564
-1651,1201,3545
-1640,1190,3530
-1587,1212,3510
-1491,1252,3497
-1388,1285,3477
-1342,1315,3464
-1384,1343,3445
-1491,1378,3431
-1592,1408,3408
-1640,1440,3397
-1641,1470,3382
-1640,1503,3364
-1652,1534,3327
-1640,1565,3297
-1584,1597,3273
-1491,1628,3264
-1407,1657,3245
-1342,1691,3231
-1317,1720,3211
-1342,1753,3197
-1369,1765,3176
-1342,1753,3164
-1253,1732,3148
-1193,1753,3131
-1191,1799,3095
-1193,1816,3064
-1136,1772,3040
-1044,1691,3031
-906,1502,3013
-596,1127,2998
43,631,2977
1044,188,2964
2320,-249,2945
3728,-814,2931
5036,-1263,2911
5816,-939,2898
5561,386,2877
4026,2066,2864
1549,3202,2846
-1044,3569,2831
-2887,3546,2808
-3579,3506,2798
-3293,3515,2792
-2535,3569,2798
-1761,3634,2786
-1193,3632,2764
-833,3493,2736
-596,3319,2731
-418,3218,2733
-298,3193,2731
-261,3162,2709
-298,3131,2698
-335,3126,2696
-298,3131,2698
-210,3103,2678
-149,3068,2664
-156,3058,2660
-149,3068,2664
-86,3065,2648
0,3068,2631
27,3090,2622
0,3131,2631
-14,3141,2632
0,3131,2631
13,3117,2626
0,3131,2631
-12,3139,2630
0,3131,2631
14,3094,2627
0,3068,2631
-23,3057,2630
0,3068,2631
76,3069,2627
149,3068,2631
167,3061,2631
149,3068,2631
141,3066,2624
149,3068,2631
147,3079,2645
149,3131,2664
195,3196,2667
298,3256,2664
401,3283,2659
447,3319,2664
441,3372,2665
447,3444,2664
504,3483,2659
596,3506,2664
678,3539,2667
746,3632,2664
814,3738,2645
895,3819,2631
973,3845,2625
1044,3882,2631
1113,3957,2630
1193,4070,2631
1273,4149,2628
1342,4195,2631
1408,4234,2628
1491,4320,2631
1577,4421,2630
1640,4508,2631
1696,4560,2625
1789,4633,2631
1897,4744,2644
1939,4884,2664
1916,4993,2668
1939,5072,2664
2035,5129,2656
2088,5197,2664
2023,5260,2679
1939,5322,2698
1935,5381,2700
1939,5447,2698
1832,5479,2690
1640,5447,2698
1472,5353,2711
1342,5260,2731
1201,5178,2735
1044,5072,2731
901,4881,2721
746,4633,2731
535,4373,2747
298,4133,2764
113,3871,2764
0,3569,2764
-114,3224,2762
-298,2880,2764
-535,2550,2758
-746,2254,2764
-902,1984,2778
-1044,1753,2798
-1203,1548,2798
-1342,1378,2798
-1428,1230,2794
-1491,1127,2798
-1570,1051,2792
-1640,1002,2798
-1659,958,2810
-1640,939,2831
-1631,934,2832
-1640,939,2831
-1645,934,2824
-1640,939,2831
-1639,944,2828
-1640,939,2831
-1637,904,2825
-1640,877,2831
-1646,886,2836
-1640,939,2864
-1627,986,2901
-1640,1002,2964
-1663,993,3032
-1640,1002,3131
-1557,1030,3245
-1491,1064,3397
-1481,1091,3564
-1491,1127,3764
-1481,1168,3969
-1491,1190,4197
-1518,1184,4429
-1491,1190,4696
-1392,1223,4975
-1342,1252,5262
-1403,1235,5508
-1491,1190,5729
-1504,1150,5922
-1491,1127,6128
-1504,1114,6328
-1491,1127,6528
-1403,1164,6698
-1342,1190,6861
-1392,1168,6999
-1491,1127,7128
-1517,1109,7219
-1491,1127,7294
-1481,1141,7344
-1491,1127,7394
-1480,1091,7418
-1491,1064,7427
-1558,1056,7407
-1640,1064,7394
-1660,1068,7365
-1640,1064,7327
-1630,1058,7256
-1640,1064,7194
-1640,1072,7135
-1640,1064,7094
-1644,1032,7028
-1640,1002,6961
-1622,992,6884
-1640,1002,6828
-1712,1006,6757
-1789,1002,6695
-1808,996,6618
-1789,1002,6561
-1778,1007,6500
-1789,1002,6461
-1793,991,6409
-1789,1002,6361
-1786,1034,6298
-1789,1064,6262
-1786,1070,6226
-1789,1064,6195
-1792,1062,6136
-1789,1064,6095
-1778,1061,6057
-1789,1064,6028
-1807,1069,5972
-1789,1064,5928
-1714,1052,5889
-1640,1064,5862
-1618,1101,5807
-1640,1127,5762
-1650,1123,5721
-1640,1127,5695
-1631,1158,5644
-1640,1190,5595
-1645,1189,5541
-1640,1190,5496
-1632,1219,5426
-1640,1252,5362
-1646,1237,5293
-1640,1190,5229
-1627,1164,5140
-1640,1190,5063
-1659,1229,4990
-1640,1252,4929
-1563,1252,4844
-1491,1252,4763
-1471,1253,4685
-1491,1252,4630
-1498,1245,4561
-1491,1252,4496
-1486,1279,4422
-1491,1315,4363
-1490,1326,4302
-1491,1315,4263
-1493,1301,4225
-1491,1315,4197
-1481,1347,4155
-1491,1378,4130
-1509,1384,4109
-1491,1378,4097
-1416,1371,4062
-1342,1378,4030
-1320,1381,4001
-1342,1378,3997
-1351,1368,3983
-1342,1378,3963
-1334,1406,3924
-1342,1440,3897
-1345,1451,3872
-1342,1440,3864
-1338,1426,3845
-1342,1440,3830
-1343,1473,3808
-1342,1503,3797
-1340,1507,3778
-1342,1503,3764
-1342,1500,3741
-1342,1503,3730
-1341,1500,3712
-1342,1503,3697
-1341,1506,3672
-1342,1503,3664
-1341,1475,3659
-1342,1440,3664
-1344,1405,3649
-1342,1378,3630
-1297,1359,3606
-1193,1378,3597
-1080,1433,3583
-1044,1503,3564
-1064,1547,3527
-1044,1565,3497
-951,1567,3463
-895,1565,3431
-947,1560,3388
-1044,1565,3364
-1071,1570,3347
-1044,1565,3331
-1029,1551,3293
-1044,1565,3264
-1043,1603,3244
-1044,1628,3231
-1091,1605,3195
-1193,1565,3164
-1289,1533,3141
-1342,1503,3131
-1350,1443,3099
-1342,1378,3064
-1334,1331,3035
-1342,1315,3031
-1350,1305,3020
-1342,1315,2998
-1324,1358,2958
-1342,1440,2931
-1406,1516,2910
-1491,1565,2898
-1568,1591,2877
-1640,1628,2864
-1679,1670,2848
-1640,1691,2831
-1549,1667,2795
-1491,1628,2764
-1502,1609,2740
-1491,1628,2731
-1420,1657,2714
-1342,1691,2698
-1332,1717,2677
-1342,1753,2664
-1285,1766,2646
-1193,1753,2631
-1153,1731,2611
-1193,1753,2598
-1225,1800,2579
-1193,1816,2565
-1121,1749,2544
-1044,1628,2531
-873,1453,2514
-447,1190,2498
344,803,2475
1491,376,2465
2953,45,2460
4623,0,2465
6176,426,2453
7009,1440,2431
6565,2870,2404
4772,4258,2398
2195,5104,2398
-298,5260,2398
-2004,4955,2379
-2684,4571,2365
-2526,4302,2357
-1939,4133,2365
-1316,3942,2365
-895,3694,2365
-691,3420,2361
-596,3193,2365
-514,3051,2363
-447,3005,2365
-430,2993,2362
-447,2943,2365
-456,2837,2363
-447,2755,2365
-447,2740,2362
-447,2755,2365
-451,2732,2362
-447,2692,2365
-454,2674,2362
-447,2692,2365
-437,2695,2362
-447,2692,2365
-466,2686,2362
-447,2692,2365
-371,2686,2362
-298,2692,2365
-281,2713,2362
-298,2755,2365
-303,2770,2362
-298,2755,2365
-300,2712,2362
-298,2692,2365
-289,2705,2362
-298,2755,2365
-321,2797,2362
-298,2818,2365
-216,2810,2362
-149,2818,2365
-147,2858,2362
-149,2943,2365
-92,3020,2362
0,3068,2365
75,3086,2362
149,3131,2365
237,3195,2362
298,3256,2365
299,3282,2362
298,3319,2365
356,3375,2362
447,3444,2365
522,3495,2362
596,3569,2365
686,3667,2363
746,3757,2365
747,3774,2362
746,3757,2365
800,3758,2363
895,3819,2365
1017,3907,2361
1193,4007,2365
1389,4102,2364
1491,4195,2365
1484,4265,2359
1491,4320,2365
1586,4358,2377
1640,4383,2398
1535,4371,2403
1342,4320,2398
1229,4232,2388
1193,4133,2398
1105,4033,2415
895,3945,2431
646,3852,2429
447,3757,2431
304,3659,2443
149,3569,2465
-56,3459,2469
-298,3319,2465
-532,3155,2456
-746,3005,2465
-959,2847,2479
-1193,2630,2498
-1429,2310,2501
-1640,1941,2498
-1843,1579,2489
-2088,1252,2498
-2389,930,2513
-2684,626,2531
-2893,366,2533
-2982,188,2531
-2993,69,2527
-2982,0,2531
-2983,-31,2530
-2982,0,2531
-2941,78,2528
-2833,188,2531
-2682,284,2529
-2535,376,2531
-2400,479,2528
-2237,626,2531
-2019,788,2528
-1789,939,2531
-1612,1062,2528
-1491,1190,2531
-1364,1319,2527
-1193,1440,2531
-1015,1532,2529
-895,1628,2531
-827,1745,2525
-746,1878,2531
-604,1985,2539
-447,2066,2565
-343,2147,2589
-298,2254,2631
-246,2360,2683
-149,2442,2764
-44,2498,2855
0,2567,2964
-8,2640,3081
0,2692,3231
65,2712,3391
149,2755,3564
219,2841,3732
298,2943,3930
433,3010,4144
596,3068,4363
715,3149,4549
746,3256,4729
733,3336,4908
746,3381,5096
809,3407,5256
895,3444,5396
978,3480,5503
1044,3506,5595
1076,3494,5662
1044,3444,5729
968,3371,5782
895,3319,5829
839,3289,5846
746,3256,5862
597,3179,5866
447,3068,5862
361,2941,5828
298,2818,5795
183,2691,5760
0,2567,5729
-175,2442,5667
-298,2317,5595
-414,2169,5518
-596,2004,5462
-832,1834,5397
-1044,1691,5329
-1197,1563,5241
-1342,1440,5162
-1505,1308,5077
-1640,1190,4996
-1714,1088,4903
-1789,1002,4829
-1926,906,4759
-2088,814,4696
-2190,737,4610
-2237,689,4530
-2292,636,4452
-2386,564,4396
-2479,482,4328
-2535,438,4263
-2546,432,4189
-2535,438,4130
-2524,431,4060
-2535,438,3997
-2550,468,3933
-2535,501,3897
-2466,503,3862
-2386,501,3830
-2352,521,3784
-2386,564,3764
-2418,598,3758
