II,V,ABP
7293,13206,12216
7310,13197,12229
7332,13138,12216
7357,13104,12229
7329,13050,12216
7263,13012,12229
7149,12922,12216
7031,12827,12229
6890,12706,12216
6751,12643,12229
6610,12587,12217
6519,12551,12229
6433,12455,12216
6332,12366,12229
6193,12258,12217
6099,12181,12229
6046,12073,12215
6006,11997,12229
5923,11924,12219
5867,11905,12229
5841,11857,12212
5820,11812,12229
5729,11739,12224
5634,11720,12229
5579,11708,12188
5587,11720,12172
5583,11674,12152
5587,11628,12172
5599,11559,12163
5634,11535,12172
5624,11512,12157
5587,11535,12172
5540,11535,12161
5541,11535,12172
5546,11506,12158
5541,11535,12172
5491,11554,12160
5448,11535,12172
5413,11422,12159
5401,11351,12172
5372,11331,12160
5354,11351,12172
5343,11299,12159
5354,11259,12172
5351,11238,12160
5354,11259,12172
5349,11238,12160
5354,11259,12172
5346,11301,12160
5354,11351,12172
5354,11305,12160
5354,11259,12172
5340,11233,12160
5354,11259,12172
5366,11247,12160
5354,11259,12172
5292,11261,12160
5261,11259,12172
5287,11189,12160
5354,11166,12172
5373,11192,12160
5354,11259,12172
5329,11255,12160
5354,11259,12172
5384,11282,12160
5401,11351,12172
5388,11358,12160
5401,11351,12172
5425,11329,12160
5448,11351,12172
5425,11346,12160
5401,11351,12172
5386,11335,12160
5401,11351,12172
5412,11342,12159
5448,11351,12172
5489,11338,12160
5541,11351,12172
5564,11340,12159
5587,11351,12172
5581,11339,12160
5541,11351,12172
5452,11339,12158
5401,11351,12172
5406,11339,12161
5448,11351,12172
5439,11339,12157
5401,11351,12172
5358,11338,12163
5354,11351,12172
5351,11340,12152
5354,11351,12172
5347,11337,12188
5354,11351,12229
5351,11343,12224
5354,11351,12229
5347,11334,12212
5354,11351,12229
5350,11348,12219
5354,11351,12229
5347,11323,12215
5354,11351,12229
5351,11392,12218
5354,11443,12229
5344,11431,12215
5354,11443,12229
5370,11471,12218
5401,11535,12229
5404,11539,12215
5401,11535,12229
5400,11515,12219
5448,11535,12229
5503,11528,12212
5541,11535,12229
5532,11522,12224
5541,11535,12229
5577,11524,12188
5634,11535,12172
5648,11530,12152
5634,11535,12172
5616,11517,12164
5634,11535,12172
5647,11543,12157
5634,11535,12172
5594,11468,12162
5587,11443,12172
5594,11458,12157
5587,11535,12172
5548,11630,12162
5541,11812,12172
5532,11989,12157
5448,12089,12172
5243,12047,12164
5029,11997,12172
4813,11857,12152
4516,11443,12172
4048,10569,12188
3539,9505,12229
3089,8610,12224
2701,8121,12229
2295,7870,12212
2002,7752,12229
1980,7754,12219
2281,8029,12229
2707,8460,12215
3073,8859,12229
3265,9031,12217
3352,9136,12229
3439,9348,12216
3678,9782,12229
4084,10264,12217
4610,10705,12229
5113,11036,12216
5541,11351,12229
5844,11604,12216
6053,11812,12229
6166,11916,12216
6239,11997,12229
6281,12039,12216
6332,12089,12229
6376,12089,12216
6425,12089,12229
6452,12072,12216
6472,12089,12229
6470,12084,12216
6472,12089,12229
6465,12073,12216
6472,12089,12229
6468,12084,12216
6472,12089,12229
6464,12067,12216
6472,12089,12229
6469,12117,12216
6472,12181,12229
6460,12216,12216
6472,12274,12229
6487,12311,12217
6519,12366,12229
6517,12364,12216
6519,12366,12229
6534,12369,12217
6612,12458,12229
6678,12553,12215
6705,12643,12229
6690,12670,12219
6751,12735,12229
6885,12815,12213
7031,12920,12229
7088,12958,12224
7124,13012,12229
7191,13079,12188
7310,13197,12172
7380,13257,12151
7403,13289,12172
7417,13274,12165
7496,13289,12172
7559,13283,12155
7543,13289,12172
7433,13243,12165
7357,13197,12172
7332,13127,12151
7310,13104,12172
7213,13039,12188
7124,12920,12229
7073,12732,12224
7031,12643,12229
6903,12634,12213
6751,12643,12229
6617,12520,12219
6519,12366,12229
6406,12233,12215
6332,12181,12229
6275,12117,12217
6193,12089,12229
6033,12047,12216
5913,11997,12229
5872,11877,12217
5867,11812,12229
5781,11795,12216
5680,11812,12229
5626,11755,12216
5634,11720,12229
5600,11707,12216
5541,11720,12229
5501,11659,12216
5541,11628,12229
5581,11643,12216
5587,11720,12229
5544,11730,12216
5541,11720,12229
5576,11696,12216
5634,11720,12229
5642,11715,12216
5634,11720,12229
5621,11705,12216
5634,11720,12229
5630,11708,12216
5634,11720,12229
5630,11712,12216
5634,11720,12229
5609,11675,12216
5587,11628,12229
5557,11556,12216
5541,11535,12229
5520,11520,12216
5541,11535,12229
5584,11523,12216
5634,11535,12229
5639,11529,12216
5634,11535,12229
5627,11520,12216
5634,11535,12229
5628,11510,12216
5634,11443,12229
5638,11344,12216
5634,11351,12229
5602,11414,12216
5587,11443,12229
5573,11356,12216
5541,11351,12229
5477,11522,12216
5448,11812,12229
5407,11950,12216
5261,11905,12229
4940,11731,12216
4563,11535,12229
4204,11160,12216
3865,10520,12229
3476,9621,12216
3120,8767,12229
2850,8174,12216
2654,7936,12229
2413,7830,12216
2188,7752,12229
2142,7741,12216
2421,8029,12229
2876,8515,12216
3259,8952,12229
3405,9117,12216
3445,9228,12229
3560,9489,12216
3865,9967,12229
4294,10449,12216
4796,10890,12229
5266,11240,12216
5634,11535,12229
5825,11697,12216
5913,11812,12229
5972,11899,12216
6053,11997,12229
6097,12012,12216
6099,11997,12229
6078,11969,12216
6099,11997,12229
6144,12003,12216
6193,11997,12229
6198,11964,12216
6193,11997,12229
6182,12043,12216
6193,12089,12229
6190,12071,12216
6193,12089,12229
6198,12127,12216
6239,12181,12229
6269,12169,12216
6286,12181,12229
6285,12210,12216
6332,12274,12229
6388,12295,12216
6425,12366,12229
6420,12455,12216
6472,12551,12229
6568,12572,12216
6658,12643,12229
6683,12766,12216
6751,12920,12229
6887,12972,12216
7031,13012,12229
7068,13076,12216
7077,13197,12229
7137,13227,12216
7263,13197,12229
7339,13145,12216
7357,13197,12229
7342,13259,12216
7357,13289,12229
7348,13226,12216
7310,13197,12229
7231,13190,12216
7170,13197,12229
7104,13110,12216
7031,13012,12229
6926,12907,12216
6844,12827,12229
6762,12684,12216
6658,12551,12229
6490,12429,12216
6332,12366,12229
6200,12269,12216
6099,12181,12229
5985,12074,12216
5913,11997,12229
5868,11888,12216
5820,11812,12229
5713,11741,12216
5634,11720,12229
5601,11669,12216
5587,11628,12229
5513,11559,12216
5448,11535,12229
5426,11514,12216
5448,11535,12229
5427,11530,12216
5401,11535,12229
5398,11515,12216
5448,11535,12229
5492,11537,12216
5541,11535,12229
5557,11475,12216
5541,11443,12229
5475,11421,12216
5448,11443,12229
5475,11435,12216
5541,11443,12229
5555,11432,12216
5541,11443,12229
5521,11427,12216
5541,11443,12229
5561,11443,12216
5587,11443,12229
5589,11385,12216
5587,11351,12229
5574,11328,12216
5587,11351,12229
5582,11343,12216
5541,11351,12229
5450,11339,12216
5401,11351,12229
5409,11335,12216
5448,11351,12229
5433,11351,12216
5401,11351,12229
5380,11292,12216
5401,11259,12229
5408,11236,12216
5401,11259,12229
5370,11250,12216
5354,11259,12229
5340,11248,12216
5354,11259,12229
5373,11238,12216
5401,11259,12229
5402,11289,12216
5401,11351,12229
5390,11356,12216
5401,11351,12229
5412,11327,12216
5448,11351,12229
5486,11352,12216
5541,11351,12229
5570,11321,12216
5587,11351,12229
5580,11393,12216
5587,11443,12229
5587,11431,12216
5587,11443,12229
5572,11471,12216
5587,11535,12229
5612,11541,12216
5634,11535,12229
5610,11513,12216
5587,11535,12229
5575,11535,12216
5587,11535,12229
5582,11486,12216
5587,11443,12229
5600,11375,12216
5634,11351,12229
5641,11330,12216
5634,11351,12229
5618,11370,12216
5634,11443,12229
5644,11504,12216
5634,11535,12229
5596,11484,12216
5587,11443,12229
5596,11422,12216
5587,11443,12229
5517,11433,12216
5448,11443,12229
5405,11460,12216
5401,11535,12229
5405,11634,12216
5448,11812,12229
5475,11983,12216
5401,12089,12229
5145,12012,12216
4796,11812,12229
4431,11469,12216
4097,10982,12229
3755,10251,12216
3445,9413,12229
3148,8651,12216
2840,8213,12229
2500,8060,12216
2281,8121,12229
2309,8273,12216
2607,8582,12229
3003,8968,12216
3352,9321,12229
3547,9460,12217
3632,9505,12229
3698,9618,12215
3911,9967,12229
4299,10428,12218
4796,10890,12229
5240,11206,12214
5587,11443,12229
5825,11619,12220
6006,11812,12229
6120,11937,12209
6193,11997,12229
6205,11975,12245
6193,11997,12286
6170,12040,12281
6193,12089,12286
6226,12074,12269
6239,12089,12286
6206,12128,12276
6193,12181,12286
6197,12143,12272
6193,12089,12286
6121,12049,12274
6053,12089,12286
6038,12127,12273
6099,12181,12286
6154,12187,12274
6193,12181,12286
6204,12142,12273
6239,12181,12286
6274,12263,12273
6332,12366,12286
6389,12372,12273
6472,12366,12286
6540,12371,12273
6612,12458,12286
6669,12540,12273
6751,12643,12286
6823,12723,12273
6891,12827,12286
6939,12879,12273
7031,12920,12286
7147,12934,12273
7263,13012,12286
7305,13101,12273
7310,13197,12286
7310,13207,12273
7357,13197,12286
7392,13168,12273
7403,13197,12286
7372,13205,12273
7357,13197,12286
7338,13108,12273
7310,13012,12286
7224,12897,12273
7124,12827,12286
7019,12734,12273
6938,12643,12286
6828,12521,12273
6705,12458,12286
6568,12406,12273
6472,12366,12286
6380,12265,12273
6286,12181,12286
6157,12083,12273
6053,11997,12286
5968,11871,12273
5913,11812,12286
5837,11795,12273
5774,11812,12286
5713,11760,12273
5680,11720,12286
5643,11694,12273
5634,11720,12286
5628,11710,12273
5634,11720,12286
5607,11716,12273
5587,11720,12286
5573,11659,12273
5587,11628,12286
5572,11637,12273
5541,11720,12286
5508,11746,12273
5541,11720,12286
5596,11639,12273
5634,11628,12286
5606,11655,12273
5587,11720,12286
5598,11726,12273
5634,11720,12286
5608,11670,12273
5541,11628,12286
5463,11556,12273
5448,11535,12286
5477,11525,12273
5541,11535,12286
5565,11486,12273
5541,11443,12286
5470,11383,12273
5448,11351,12286
5479,11311,12273
5541,11351,12286
5552,11407,12273
5541,11443,12286
5523,11382,12273
5541,11351,12286
5558,11371,12273
5587,11443,12286
5594,11447,12273
5587,11443,12286
5551,11429,12273
5541,11443,12286
5552,11421,12273
5587,11443,12286
5591,11485,12273
5587,11535,12286
5576,11493,12273
5587,11443,12286
5586,11410,12273
5587,11443,12286
5577,11444,12273
5587,11443,12286
5587,11422,12273
5587,11443,12286
5573,11439,12273
5587,11443,12286
5609,11423,12273
5634,11443,12286
5617,11444,12273
5587,11443,12286
5550,11386,12273
5541,11351,12286
5535,11328,12273
5541,11351,12286
5539,11348,12273
5541,11351,12286
5508,11337,12273
5448,11351,12286
5388,11344,12273
5401,11351,12286
5442,11328,12273
5448,11351,12286
5401,11458,12273
5401,11720,12286
5423,11946,12273
5354,11997,12286
5115,11890,12273
4842,11905,12286
4615,11962,12273
4377,11720,12286
3989,10885,12273
3539,9782,12286
3143,8826,12273
2840,8213,12286
2511,7786,12273
2188,7567,12286
2008,7581,12273
2142,7844,12286
2536,8188,12273
3026,8582,12286
3378,8911,12273
3539,9136,12286
3599,9250,12273
3771,9505,12286
4108,9962,12273
4563,10520,12286
5013,10936,12273
5448,11259,12286
5820,11538,12273
6099,11812,12286
6243,11946,12273
6332,11997,12286
6406,12014,12273
6472,12089,12286
6480,12143,12273
6472,12181,12286
6467,12173,12273
6472,12181,12286
6445,12170,12273
6425,12181,12286
6420,12171,12273
6425,12181,12286
6384,12169,12273
6332,12181,12286
6290,12172,12273
6286,12181,12286
6277,12164,12273
6286,12181,12286
6298,12201,12273
6332,12274,12286
6337,12322,12273
6332,12366,12286
6312,12351,12273
6332,12366,12286
6368,12387,12273
6425,12458,12286
6461,12499,12273
6519,12551,12286
6590,12576,12273
6705,12643,12286
6817,12710,12273
6938,12827,12286
7031,12921,12273
7124,13012,12286
7206,13047,12273
7310,13104,12286
7381,13146,12273
7403,13197,12286
7377,13190,12273
7403,13197,12286
7477,13188,12273
7543,13197,12286
7499,13150,12273
7403,13104,12286
7312,13015,12273
7263,12920,12286
7174,12792,12273
7031,12735,12286
6846,12695,12273
6705,12643,12286
6596,12494,12273
6519,12366,12286
6422,12259,12273
6332,12181,12286
6219,12057,12273
6099,11997,12286
5960,11986,12273
5867,11997,12286
5808,11905,12273
5774,11812,12286
5702,11744,12273
5634,11720,12286
5573,11623,12273
5541,11535,12286
5487,11490,12273
5448,11535,12286
5425,11547,12273
5448,11535,12286
5455,11473,12273
5448,11443,12286
5411,11415,12274
5401,11443,12286
5395,11448,12272
5401,11443,12286
5388,11404,12275
5401,11443,12286
5421,11501,12271
5448,11535,12286
5441,11469,12277
5448,11443,12286
5476,11473,12266
5541,11535,12286
5576,11499,12301
5587,11443,12343
5574,11408,12339
5587,11443,12343
5606,11444,12324
5634,11443,12343
5633,11427,12336
5634,11443,12343
5625,11404,12322
5634,11351,12343
5630,11301,12342
5634,11351,12343
5627,11410,12293
5634,11443,12286
5630,11411,12294
5634,11443,12343
5628,11503,12341
5634,11535,12343
5618,11437,12324
5587,11351,12343
5515,11322,12334
5448,11351,12343
5410,11305,12327
5448,11259,12343
5508,11234,12332
5541,11259,12343
5503,11247,12329
5448,11259,12343
5395,11267,12331
5354,11259,12343
5299,11185,12330
5261,11166,12343
5234,11200,12330
5215,11259,12343
5190,11289,12330
5215,11443,12343
5258,11715,12330
5261,11997,12343
5184,12114,12330
5122,12181,12343
5072,12240,12330
4935,12181,12343
4581,11674,12330
4097,10705,12343
3590,9505,12330
3120,8490,12343
2657,7779,12330
2281,7383,12343
2033,7195,12330
1956,7290,12343
2076,7627,12330
2468,8121,12343
2955,8515,12330
3259,8767,12343
3289,8933,12330
3352,9228,12343
3666,9648,12330
4144,10151,12343
4577,10588,12330
5029,10982,12343
5547,11285,12330
6006,11535,12343
6204,11682,12330
6239,11812,12343
6272,11908,12330
6332,11997,12343
6306,12004,12330
6239,11997,12343
6212,11978,12330
6239,11997,12343
6241,11988,12330
6239,11997,12343
6247,12016,12330
6239,12089,12343
6139,12114,12330
6006,12089,12343
5916,12007,12330
5913,11997,12343
5920,12031,12330
5913,12089,12343
5889,12075,12330
5913,12089,12343
5955,12146,12330
6006,12274,12343
6035,12338,12330
6099,12366,12343
6174,12370,12330
6239,12458,12343
6249,12554,12330
6286,12643,12343
6376,12668,12330
6519,12735,12343
6622,12818,12330
6705,12920,12343
6780,12956,12330
6891,13012,12343
7001,13084,12330
7124,13197,12343
7226,13250,12330
7310,13289,12343
7340,13287,12330
7357,13289,12343
7344,13235,12330
7310,13197,12343
7234,13144,12330
7170,13104,12343
7104,13006,12330
7031,12920,12343
6924,12817,12330
6844,12735,12343
6768,12621,12330
6658,12551,12343
6478,12466,12330
6332,12366,12343
6251,12197,12330
6193,12089,12343
6046,12028,12330
5867,11997,12343
5727,11889,12330
5680,11812,12343
5643,11782,12330
5587,11812,12343
5489,11774,12330
5401,11720,12343
5314,11652,12330
5261,11628,12343
5222,11569,12330
5215,11535,12343
5192,11509,12330
5168,11535,12343
5141,11531,12330
5168,11535,12343
5203,11518,12330
5215,11535,12343
5174,11527,12330
5168,11535,12343
5207,11519,12330
5261,11535,12343
5260,11528,12330
5261,11535,12343
5294,11516,12330
5354,11535,12343
5365,11537,12330
5354,11535,12343
5355,11475,12330
5401,11443,12343
5434,11422,12330
5448,11443,12343
5435,11433,12330
5448,11443,12343
5479,11436,12330
5541,11443,12343
5582,11421,12330
5587,11443,12343
5524,11453,12330
5448,11443,12343
5402,11367,12330
5448,11351,12343
5528,11385,12330
5587,11443,12343
5570,11404,12330
5541,11351,12343
5525,11317,12330
5541,11351,12343
5538,11350,12330
5541,11351,12343
5540,11336,12330
5541,11351,12343
5499,11312,12330
5448,11259,12343
5388,11182,12330
5354,11166,12343
5333,11155,12330
5354,11166,12343
5371,11146,12330
5354,11166,12343
5286,11196,12330
5261,11259,12343
5294,11266,12330
5354,11259,12343
5360,11227,12330
5354,11259,12343
5363,11298,12330
5401,11351,12343
5418,11348,12330
5448,11351,12343
5489,11335,12330
5541,11351,12343
5546,11340,12330
5541,11351,12343
5531,11340,12330
5541,11351,12343
5532,11335,12330
5541,11351,12343
5557,11372,12330
5587,11443,12343
5588,11491,12330
5587,11535,12343
5581,11529,12330
5587,11535,12343
5578,11522,12330
5587,11535,12343
5603,11524,12330
5634,11535,12343
5636,11525,12330
5634,11535,12343
5624,11521,12330
5634,11535,12343
5631,11529,12330
5634,11535,12343
5627,11515,12330
5634,11535,12343
5618,11539,12330
5587,11535,12343
5518,11472,12330
5448,11443,12343
5379,11431,12330
5354,11443,12343
5345,11392,12330
5354,11351,12343
5349,11321,12330
5354,11351,12343
5350,11350,12330
5354,11351,12343
5344,11328,12330
5354,11351,12343
5370,11376,12330
5401,11443,12343
5403,11488,12330
5401,11535,12343
5400,11529,12330
5448,11535,12343
5513,11522,12330
5587,11535,12343
5620,11522,12330
5634,11535,12343
5626,11527,12330
5634,11535,12343
5631,11514,12330
5634,11535,12343
5622,11565,12330
5634,11628,12343
5650,11635,12330
5680,11628,12343
5685,11597,12330
5680,11628,12343
5664,11667,12330
5680,11720,12343
5715,11718,12330
5774,11720,12343
5820,11707,12330
5867,11720,12343
5894,11709,12330
5913,11720,12343
5912,11715,12330
5913,11720,12343
5895,11697,12330
5867,11720,12343
5825,11752,12330
5820,11812,12343
5819,11866,12330
5774,11997,12343
5619,12125,12330
5401,12181,12343
5137,12054,12330
4842,11812,12343
4478,11379,12330
4097,10705,12343
3714,9785,12330
3352,8952,12343
2980,8416,12330
2654,8213,12343
2397,8115,12330
2281,8121,12343
2347,8284,12330
2654,8675,12343
3081,9069,12330
3445,9321,12343
3602,9385,12330
3678,9505,12343
3840,9787,12330
4190,10244,12343
4640,10683,12330
5122,11074,12343
5554,11370,12330
5913,11628,12343
6132,11787,12330
6239,11905,12343
6277,11953,12330
6332,11997,12343
6387,12016,12330
6425,12089,12343
6419,12154,12330
6425,12181,12343
6448,12117,12330
6472,12089,12343
6449,12113,12330
6425,12181,12343
6428,12183,12330
6472,12181,12343
6487,12171,12330
6472,12181,12343
6432,12155,12330
6425,12181,12343
6436,12228,12330
6472,12274,12343
6479,12219,12330
6472,12181,12343
6436,12189,12330
6425,12274,12343
6417,12316,12330
6425,12366,12343
6426,12399,12330
6472,12458,12343
6535,12480,12330
6612,12551,12343
6665,12634,12330
6751,12735,12343
6848,12768,12330
6938,12827,12343
6973,12903,12330
7031,13012,12343
7132,13056,12330
7263,13104,12343
7318,13141,12330
7310,13197,12343
7293,13192,12330
7357,13197,12343
7444,13189,12330
7496,13197,12343
7458,13145,12330
7403,13104,12343
7350,13050,12330
7310,13012,12343
7224,12916,12330
7124,12827,12343
7018,12723,12330
6938,12643,12343
6839,12529,12330
6751,12458,12343
6667,12398,12330
6612,12366,12343
6527,12271,12330
6425,12181,12343
6306,12099,12330
6239,12089,12343
6205,12053,12330
6193,11997,12343
6133,11880,12330
6053,11812,12343
5961,11779,12330
5913,11812,12343
5881,11815,12330
5867,11812,12343
5823,11757,12330
5774,11720,12343
5710,11685,12330
5680,11720,12343
5653,11736,12330
5634,11720,12343
5595,11638,12330
5587,11628,12343
5599,11668,12330
5634,11720,12343
5636,11672,12330
5634,11628,12343
5623,11606,12330
5634,11628,12343
5631,11607,12330
5634,11628,12343
5625,11671,12330
5634,11720,12343
5631,11672,12330
5634,11628,12343
5623,11607,12330
5634,11628,12343
5648,11581,12330
5680,11535,12343
5687,11506,12330
5680,11535,12343
5649,11532,12330
5634,11535,12343
5623,11522,12330
5634,11535,12343
5631,11520,12330
5634,11535,12343
5624,11535,12330
5634,11535,12343
5644,11476,12330
5680,11443,12343
5720,11423,12330
5774,11443,12343
5789,11431,12330
5774,11443,12343
5717,11440,12330
5680,11443,12343
5666,11387,12330
5680,11351,12343
5666,11329,12330
5634,11351,12343
5591,11314,12330
5587,11259,12343
5576,11206,12330
5541,11259,12343
5469,11322,12330
5448,11351,12343
5479,11284,12330
5541,11259,12343
5547,11281,12330
5541,11351,12343
5540,11350,12330
5587,11351,12343
5614,11365,12330
5634,11443,12343
5623,11459,12330
5634,11443,12343
5626,11399,12330
5634,11443,12343
5634,11493,12330
5680,11535,12343
5734,11508,12330
5820,11535,12343
5919,11632,12330
6099,11812,12343
6394,11979,12330
6844,12181,12343
7379,12414,12330
7962,12735,12343
8619,13120,12330
9452,13658,12343
10360,14289,12330
11128,14950,12343
11604,15504,12330
11873,15965,12343
11962,16220,12330
11873,16242,12343
11747,16085,12330
11873,15965,12343
12106,15709,12330
11873,14950,12343
10813,13535,12330
9312,11997,12343
7902,10857,12330
6705,10244,12343
5561,9871,12330
4610,9690,12343
4071,9702,12330
3911,9874,12343
3826,9988,12330
3725,10059,12343
3673,10124,12330
3725,10244,12343
3764,10299,12330
3771,10336,12343
3754,10358,12330
3771,10428,12343
3772,10440,12330
3771,10428,12343
3755,10388,12330
3771,10428,12343
3778,10477,12330
3771,10520,12343
3717,10474,12330
3678,10428,12343
3664,10398,12330
3678,10428,12343
3665,10431,12330
3632,10428,12343
3581,10406,12330
3539,10428,12343
3501,10434,12330
3492,10428,12343
3484,10371,12330
3445,10336,12343
3352,10286,12330
3259,10244,12343
3186,10171,12330
3120,10151,12343
3009,10149,12330
2887,10151,12343
2776,10065,12330
2701,9967,12343
2624,9881,12330
2561,9874,12343
2502,9867,12330
2468,9874,12343
2446,9859,12330
2468,9874,12343
2510,9867,12329
2561,9874,12343
2591,9882,12331
2654,9967,12343
2768,10062,12328
2933,10151,12343
3081,10179,12332
3213,10244,12343
3348,10328,12326
3539,10428,12343
3739,10463,12336
3911,10520,12343
4037,10597,12318
4190,10705,12343
4377,10751,12366
4563,10797,12400
4687,10833,12366
4796,10890,12343
4908,10912,12318
5029,10982,12343
5118,11072,12336
5215,11166,12343
5316,11169,12326
5401,11166,12343
5423,11182,12332
5448,11259,12343
5517,11303,12329
5634,11351,12343
5718,11381,12330
5774,11443,12343
5812,11479,12331
5867,11535,12343
5897,11573,12328
5913,11628,12343
5904,11655,12334
5913,11720,12343
5939,11770,12322
6006,11812,12343
6065,11795,12358
6099,11812,12400
6089,11846,12394
6099,11905,12400
6136,11901,12383
6193,11905,12400
6203,11897,12389
6193,11905,12400
6175,11851,12385
6193,11812,12400
6199,11785,12388
6193,11812,12400
6144,11809,12386
6099,11812,12400
6057,11795,12387
6053,11812,12400
6049,11803,12387
6053,11812,12400
6041,11798,12387
6053,11812,12400
6056,11801,12387
6053,11812,12400
6031,11799,12387
6053,11812,12400
6086,11800,12387
6099,11812,12400
6057,11800,12387
6053,11812,12400
6107,11800,12387
6193,11812,12400
6210,11800,12387
6193,11812,12400
6173,11800,12387
6193,11812,12400
6195,11800,12387
6193,11812,12400
6180,11801,12387
6193,11812,12400
6191,11799,12387
6193,11812,12400
6182,11803,12387
6193,11812,12400
6191,11796,12387
6193,11812,12400
6179,11807,12387
6193,11812,12400
6213,11789,12387
6239,11812,12400
6223,11820,12387
6193,11812,12400
6167,11743,12387
6193,11720,12400
6213,11720,12387
6193,11720,12400
6111,11650,12387
6053,11628,12400
6039,11662,12387
6053,11720,12400
6033,11678,12387
6006,11628,12400
5962,11620,12387
5913,11720,12400
5871,11865,12387
5913,12089,12400
5958,12280,12387
5867,12366,12400
5575,12287,12387
5261,12181,12400
5009,11959,12387
4749,11443,12400
4347,10511,12387
3911,9505,12400
3548,8758,12387
3259,8398,12400
2929,8199,12387
2654,8121,12400
2604,8211,12387
2887,8582,12400
3341,9044,12387
3771,9413,12400
4010,9542,12387
4097,9598,12400
4144,9723,12387
4330,10059,12400
4687,10498,12387
5168,10982,12400
5625,11385,12387
6006,11720,12400
6275,11905,12387
6472,11997,12400
6587,12015,12387
6658,12089,12400
6683,12183,12387
6705,12274,12400
6709,12251,12387
6705,12181,12400
6660,12125,12387
6612,12181,12400
6581,12247,12387
6612,12274,12400
6648,12235,12387
6658,12274,12400
6621,12341,12387
6612,12366,12400
6618,12255,12387
6612,12181,12400
6537,12222,12387
6472,12366,12400
6446,12407,12387
6472,12366,12400
6481,12306,12387
6519,12366,12400
6589,12456,12387
6705,12551,12400
6782,12581,12387
6844,12643,12400
6908,12713,12387
7031,12827,12400
7154,12910,12387
7263,13012,12400
7328,13094,12387
7403,13197,12400
7484,13244,12387
7589,13289,12400
7677,13312,12387
7776,13381,12400
7866,13428,12387
7962,13473,12400
8005,13464,12387
8008,13473,12400
7976,13465,12387
7962,13473,12400
7917,13430,12387
7822,13381,12400
7678,13284,12387
7589,13197,12400
7549,13084,12387
7496,13012,12400
7331,12921,12387
7124,12827,12400
6944,12675,12387
6844,12551,12400
6751,12436,12387
6658,12366,12400
6554,12261,12387
6472,12181,12400
6363,12109,12387
6239,12089,12400
6100,12014,12387
6006,11905,12400
5917,11762,12387
5820,11720,12400
5697,11720,12387
5634,11720,12400
5622,11620,12387
5634,11535,12400
5601,11495,12387
5587,11535,12400
5601,11537,12387
5634,11535,12400
5611,11514,12387
5587,11535,12400
5590,11529,12387
5634,11535,12400
5643,11520,12387
5634,11535,12400
5617,11525,12387
5634,11535,12400
5652,11524,12387
5680,11535,12400
5670,11521,12387
5634,11535,12400
5590,11528,12387
5634,11535,12400
5735,11516,12387
5820,11535,12400
5807,11538,12387
5774,11535,12400
5775,11474,12387
5820,11443,12400
5818,11425,12387
5774,11443,12400
5710,11429,12387
5680,11443,12400
5652,11444,12387
5634,11443,12400
5618,11381,12387
5634,11351,12400
5628,11338,12387
5587,11351,12400
5501,11300,12387
5448,11259,12400
5432,11230,12387
5448,11259,12400
5428,11256,12387
5401,11259,12400
5382,11241,12387
5401,11259,12400
5405,11250,12387
5401,11259,12400
5384,11245,12387
5401,11259,12400
5424,11248,12387
5448,11259,12400
5428,11246,12387
5401,11259,12400
5379,11248,12387
5401,11259,12400
5413,11245,12387
5401,11259,12400
5355,11249,12387
5354,11259,12400
