II,V,ABP
2743,5504,-8539
2864,5436,-8548
3030,5453,-8539
3201,5506,-8548
3328,5470,-8539
3481,5436,-8548
3688,5444,-8539
3874,5436,-8548
3982,5339,-8539
4099,5295,-8548
4275,5327,-8539
4436,5295,-8548
4503,5097,-8539
4548,4942,-8548
4624,4935,-8539
4661,4942,-8548
4586,4795,-8539
4492,4659,-8548
4447,4668,-8539
4380,4730,-8548
4201,4662,-8539
3987,4589,-8548
3818,4670,-8539
3650,4871,-8548
3402,4963,-8539
3144,4942,-8548
2955,4949,-8539
2808,5083,-8548
2616,5187,-8539
2415,5153,-8548
2257,5049,-8539
2134,5083,-8548
1972,5225,-8539
1797,5295,-8548
1659,5204,-8539
1572,5153,-8548
1471,5228,-8539
1348,5295,-8548
1233,5214,-8539
1179,5153,-8548
1154,5221,-8539
1123,5295,-8548
1075,5219,-8539
1067,5153,-8548
1097,5217,-8539
1123,5295,-8548
1114,5222,-8539
1123,5153,-8548
1160,5211,-8539
1179,5295,-8548
1162,5251,-8539
1179,5224,-8548
1233,5302,-8539
1235,5365,-8548
1158,5276,-8539
1123,5224,-8548
1172,5325,-8539
1179,5436,-8548
1063,5368,-8539
955,5295,-8548
955,5370,-8539
955,5506,-8548
830,5516,-8539
674,5506,-8548
619,5576,-8539
618,5648,-8548
550,5597,-8539
449,5577,-8548
404,5680,-8539
393,5789,-8548
342,5732,-8539
281,5648,-8548
267,5680,-8539
281,5789,-8548
257,5805,-8539
225,5789,-8548
237,5836,-8539
281,5930,-8548
276,5924,-8539
225,5859,-8548
206,5863,-8539
281,6001,-8548
377,6105,-8539
393,6071,-8548
321,5967,-8539
281,6001,-8548
340,6143,-8539
449,6212,-8548
517,6117,-8539
562,6071,-8548
647,6176,-8539
786,6283,-8548
931,6170,-8539
1067,5930,-8548
1207,5700,-8539
1348,5506,-8548
1466,5301,-8539
1572,5224,-8548
1677,5298,-8539
1797,5365,-8548
1975,5267,-8539
2246,5153,-8548
2507,5119,-8539
2583,5083,-8548
2442,4954,-8539
2246,4942,-8548
2084,5136,-8539
1853,5365,-8548
1483,5433,-8539
1123,5506,-8548
923,5712,-8539
842,5930,-8548
778,5962,-8539
786,5930,-8548
911,5948,-8539
1067,5930,-8548
1119,5765,-8539
1123,5648,-8548
1154,5701,-8539
1179,5789,-8548
1138,5718,-8539
1123,5648,-8548
1197,5703,-8539
1291,5789,-8548
1316,5726,-8539
1348,5648,-8548
1419,5664,-8539
1460,5718,-8548
1480,5722,-8539
1685,5789,-8548
2156,5813,-8539
2808,5436,-8548
3670,4501,-8539
4885,3530,-8548
6117,3133,-8539
6570,3459,-8548
5896,4186,-8539
4717,5083,-8548
3801,5993,-8539
3257,6777,-8548
2830,7307,-8539
2583,7695,-8548
2658,8021,-8539
2808,8189,-8548
2629,7972,-8539
2190,7412,-8548
1899,6760,-8539
1965,6283,-8548
2191,5986,-8539
2358,5789,-8548
2426,5631,-8539
2471,5577,-8548
2489,5588,-8539
2471,5577,-8548
2432,5487,-8539
2471,5436,-8548
2563,5469,-8539
2639,5506,-8548
2644,5442,-8539
2695,5365,-8548
2830,5348,-8539
2976,5365,-8548
3049,5324,-8539
3144,5295,-8548
3313,5299,-8539
3481,5295,-8548
3560,5209,-8539
3650,5153,-8548
3817,5160,-8539
3987,5153,-8548
4066,5040,-8539
4155,4942,-8548
4341,4931,-8539
4548,4942,-8548
4641,4846,-8539
4661,4730,-8548
4690,4673,-8539
4717,4659,-8548
4673,4588,-8539
4604,4518,-8548
4557,4498,-8539
4492,4518,-8548
4340,4505,-8539
4155,4518,-8548
4005,4579,-8539
3874,4659,-8548
3679,4687,-8539
3425,4730,-8548
3176,4825,-8539
2976,4942,-8548
2785,4968,-8539
2583,4942,-8548
2387,4958,-8539
2246,5083,-8548
2124,5181,-8539
1965,5153,-8548
1754,5053,-8539
1572,5083,-8548
1448,5223,-8539
1348,5295,-8548
1223,5203,-8539
1123,5153,-8548
1065,5249,-8539
1011,5365,-8548
915,5336,-8539
842,5295,-8548
832,5353,-8539
842,5436,-8548
812,5400,-8539
786,5365,-8548
792,5426,-8539
786,5506,-8548
726,5469,-8539
674,5436,-8548
658,5497,-8539
618,5577,-8548
518,5542,-8539
449,5506,-8548
456,5561,-8539
449,5648,-8548
361,5644,-8539
281,5648,-8548
280,5721,-8539
281,5789,-8548
200,5725,-8539
112,5648,-8548
102,5675,-8539
112,5789,-8548
44,5825,-8539
-56,5789,-8548
-87,5756,-8539
-56,5789,-8548
-60,5804,-8539
-112,5789,-8548
-143,5763,-8539
-112,5789,-8548
-68,5789,-8539
-56,5718,-8548
-69,5618,-8539
-56,5648,-8548
-5,5757,-8539
56,5789,-8548
92,5682,-8539
112,5648,-8548
134,5739,-8539
168,5789,-8548
213,5664,-8539
281,5577,-8548
352,5645,-8539
393,5718,-8548
420,5628,-8539
505,5577,-8548
655,5704,-8539
786,5859,-8548
860,5833,-8539
955,5789,-8548
1121,5879,-8539
1291,6001,-8548
1390,5970,-8539
1460,5930,-8548
1565,5985,-8539
1685,6001,-8548
1786,5803,-8539
1909,5577,-8548
2044,5481,-8539
2078,5436,-8548
1943,5297,-8539
1741,5224,-8548
1572,5315,-8539
1404,5436,-8548
1175,5420,-8539
955,5436,-8548
831,5603,-8539
786,5789,-8548
745,5784,-8539
730,5718,-8548
754,5760,-8539
786,5859,-8548
774,5823,-8539
786,5718,-8548
862,5697,-8539
955,5789,-8548
987,5806,-8539
1011,5718,-8548
1082,5618,-8539
1179,5648,-8548
1240,5738,-8539
1291,5789,-8548
1352,5720,-8539
1404,5648,-8548
1471,5673,-8539
1685,5789,-8548
2110,5735,-8539
2751,5295,-8548
3670,4480,-8539
4885,3671,-8548
5985,3277,-8539
6289,3530,-8548
5580,4296,-8539
4436,5295,-8548
3528,6207,-8539
2976,6918,-8548
2566,7426,-8539
2302,7836,-8548
2287,8141,-8539
2358,8260,-8548
2193,8031,-8539
1797,7483,-8548
1507,6824,-8539
1572,6354,-8548
1840,6102,-8539
2021,5930,-8548
2027,5733,-8539
2021,5648,-8548
2086,5706,-8539
2134,5789,-8548
2073,5774,-8539
2021,5789,-8548
2060,5902,-8539
2134,6001,-8548
2127,5946,-8539
2134,5859,-8548
2231,5827,-8539
2358,5789,-8548
2408,5649,-8539
2471,5577,-8548
2641,5663,-8539
2864,5789,-8548
3003,5750,-8539
3088,5648,-8548
3207,5636,-8539
3369,5718,-8548
3512,5722,-8539
3650,5648,-8548
3799,5580,-8539
3931,5577,-8548
3997,5540,-8539
4043,5436,-8548
4105,5277,-8539
4155,5153,-8548
4129,5064,-8539
4043,5012,-8548
3936,4944,-8538
3818,4871,-8548
3662,4766,-8541
3481,4659,-8548
3306,4558,-8536
3144,4518,-8548
2963,4493,-8543
2751,4447,-8548
2521,4370,-8533
2302,4377,-8548
2084,4468,-8548
1853,4589,-8548
1612,4707,-8525
1404,4942,-8548
1215,5261,-8563
1011,5506,-8548
788,5576,-8487
618,5648,-8548
506,5806,-8785
393,5930,-9118
251,5876,-9261
168,5789,-9118
170,5785,-8785
168,5789,-8548
101,5655,-8487
56,5506,-8548
87,5453,-8563
112,5436,-8548
54,5307,-8525
0,5153,-8548
25,5067,-8548
56,5012,-8548
5,4870,-8533
-56,4730,-8548
-41,4685,-8543
0,4730,-8548
-18,4754,-8536
-56,4800,-8548
-53,4891,-8541
-56,5012,-8548
-132,5096,-8538
-225,5224,-8548
-231,5420,-8539
-168,5648,-8548
-153,5801,-8539
-225,5930,-8548
-296,6068,-8539
-281,6212,-8548
-221,6271,-8539
-225,6283,-8548
-298,6315,-8539
-337,6424,-8548
-301,6504,-8539
-281,6495,-8548
-323,6422,-8539
-337,6424,-8548
-258,6481,-8539
-168,6495,-8548
-143,6405,-8539
-112,6354,-8548
-35,6387,-8539
0,6424,-8548
-52,6352,-8539
-56,6283,-8548
62,6298,-8539
168,6354,-8548
146,6326,-8539
112,6283,-8548
188,6277,-8539
281,6283,-8548
265,6208,-8539
225,6142,-8548
282,6149,-8539
393,6212,-8548
470,6221,-8539
562,6212,-8548
714,6208,-8539
842,6212,-8548
904,6187,-8539
1011,6212,-8548
1211,6271,-8539
1348,6283,-8548
1319,6157,-8539
1291,6001,-8548
1444,5881,-8539
1685,5789,-8548
1795,5639,-8539
1741,5506,-8548
1633,5440,-8539
1516,5436,-8548
1344,5395,-8539
1123,5365,-8548
910,5414,-8539
730,5577,-8548
567,5723,-8539
449,5789,-8548
410,5796,-8539
449,5859,-8548
504,5935,-8539
562,5930,-8548
612,5823,-8539
674,5789,-8548
734,5863,-8539
786,5930,-8548
814,5859,-8539
842,5789,-8548
887,5809,-8539
955,5859,-8548
1016,5795,-8539
1067,5718,-8548
1093,5717,-8539
1123,5789,-8548
1259,5860,-8539
1628,5930,-8548
2214,5760,-8539
2976,5083,-8548
4027,4072,-8539
5391,3459,-8548
6471,3623,-8539
6401,4236,-8548
5125,4833,-8539
3650,5506,-8548
2816,6383,-8539
2471,7201,-8548
2153,7624,-8539
1965,7836,-8548
2093,8056,-8539
2190,8118,-8548
1860,7722,-8539
1404,7060,-8548
1340,6495,-8539
1628,6142,-8548
1830,5866,-8539
1853,5718,-8548
1901,5732,-8539
2021,5789,-8548
2043,5702,-8539
1965,5577,-8548
1915,5563,-8539
1965,5648,-8548
2023,5654,-8539
2078,5577,-8548
2140,5523,-8539
2246,5577,-8548
2358,5620,-8539
2471,5577,-8548
2575,5487,-8539
2695,5506,-8548
2825,5582,-8539
2976,5577,-8548
3136,5438,-8539
3313,5365,-8548
3487,5411,-8539
3650,5436,-8548
3806,5315,-8539
3987,5224,-8548
4159,5262,-8539
4268,5295,-8548
4312,5138,-8539
4380,4942,-8548
4471,4866,-8539
4492,4871,-8548
4391,4800,-8539
4268,4730,-8548
4175,4726,-8539
4043,4730,-8548
3818,4658,-8539
3594,4659,-8548
3404,4796,-8539
3144,4942,-8548
2773,4943,-8539
2471,4942,-8548
2354,5042,-8539
2302,5153,-8548
2149,5107,-8539
1965,5012,-8548
1847,5006,-8539
1741,5083,-8548
1559,5096,-8539
1404,5083,-8548
1346,5121,-8539
1291,5224,-8548
1124,5279,-8539
955,5295,-8548
896,5330,-8539
898,5436,-8548
843,5513,-8539
786,5506,-8548
801,5437,-8539
842,5436,-8548
819,5505,-8539
786,5577,-8548
822,5576,-8539
898,5577,-8548
932,5592,-8539
955,5577,-8548
1041,5487,-8539
1179,5436,-8548
1259,5443,-8539
1235,5436,-8548
1179,5359,-8539
1179,5365,-8548
1210,5485,-8539
1179,5577,-8548
1065,5506,-8539
955,5436,-8548
898,5484,-8539
842,5577,-8548
732,5573,-8539
618,5577,-8548
554,5653,-8539
505,5718,-8548
420,5665,-8539
337,5648,-8548
301,5749,-8539
281,5859,-8548
240,5826,-8539
225,5789,-8548
257,5852,-8539
281,5930,-8548
263,5868,-8539
281,5789,-8548
356,5803,-8539
393,5859,-8548
331,5823,-8539
281,5789,-8548
327,5821,-8539
393,5859,-8548
375,5806,-8539
337,5789,-8548
371,5864,-8539
449,5930,-8548
486,5858,-8539
505,5789,-8548
557,5833,-8539
618,5930,-8548
640,5931,-8539
674,5930,-8548
772,6033,-8539
898,6212,-8548
989,6297,-8539
1067,6283,-8548
1188,6232,-8539
1348,6212,-8548
1483,6196,-8539
1572,6212,-8548
1648,6233,-8539
1741,6212,-8548
1830,6067,-8539
1909,5859,-8548
2019,5674,-8539
2190,5577,-8548
2316,5467,-8539
2246,5295,-8548
1988,5112,-8539
1741,5083,-8548
1601,5154,-8539
1460,5153,-8548
1223,4982,-8539
1011,4800,-8548
940,4673,-8539
955,4518,-8548
940,4278,-8539
955,4165,-8548
1038,4292,-8539
1123,4518,-8548
1120,4614,-8539
1123,4659,-8548
1219,4793,-8539
1348,5012,-8548
1376,5127,-8539
1348,5153,-8548
1401,5191,-8539
1572,5295,-8548
1681,5313,-8539
1628,5224,-8548
1568,5158,-8539
1741,5295,-8548
2098,5497,-8539
2471,5436,-8548
2996,4867,-8539
4043,4024,-8548
5456,3399,-8539
6401,3389,-8548
6235,3926,-8539
5278,4730,-8548
4321,5570,-8539
3706,6424,-8548
3218,7215,-8539
2751,7836,-8548
2514,8238,-8539
2639,8542,-8548
2842,8709,-8539
2751,8542,-8548
2336,7920,-8539
1965,7130,-8548
1937,6542,-8539
2190,6283,-8548
2399,6148,-8539
2415,6001,-8548
2344,5849,-8539
2358,5789,-8548
2416,5766,-8539
2415,5718,-8548
2346,5629,-8539
2358,5577,-8548
2466,5535,-8539
2583,5436,-8548
2628,5277,-8539
2695,5224,-8548
2832,5295,-8539
2976,5365,-8548
3050,5317,-8539
3144,5295,-8548
3312,5363,-8539
3481,5436,-8548
3561,5392,-8539
3650,5365,-8548
3831,5416,-8539
4043,5436,-8548
4172,5296,-8539
4268,5153,-8548
4388,5113,-8539
4492,5083,-8548
4520,4910,-8539
4548,4730,-8548
4621,4665,-8539
4661,4659,-8548
4587,4557,-8539
4492,4447,-8548
4446,4441,-8539
4380,4518,-8548
4202,4532,-8538
3987,4518,-8548
3815,4552,-8541
3650,4659,-8548
3407,4741,-8535
3144,4800,-8548
2931,4858,-8545
2751,4942,-8548
2545,4989,-8529
2358,5012,-8548
2218,5028,-8555
2078,5083,-8548
1877,5130,-8513
1685,5153,-8548
1556,5139,-8582
1460,5153,-8548
1322,5186,-8457
1179,5224,-8548
1077,5240,-8834
1011,5295,-9118
924,5355,-9169
842,5365,-9118
798,5302,-9094
786,5295,-9118
744,5368,-9094
674,5436,-9118
621,5399,-9169
618,5365,-9118
614,5392,-8834
562,5436,-8548
479,5417,-8457
449,5436,-8548
483,5517,-8582
505,5577,-8548
460,5528,-8513
393,5506,-8548
343,5576,-8555
281,5648,-8548
184,5605,-8529
112,5577,-8548
90,5641,-8545
56,5718,-8548
-18,5681,-8535
-56,5648,-8548
-36,5705,-8541
-56,5789,-8548
-160,5761,-8538
-225,5718,-8548
-172,5740,-8539
-112,5789,-8548
-156,5753,-8539
-225,5718,-8548
-212,5744,-8539
-168,5789,-8548
-188,5752,-8539
-225,5718,-8548
-188,5743,-8539
-112,5789,-8548
-92,5755,-8539
-112,5718,-8548
-86,5736,-8539
0,5789,-8548
61,5766,-8539
56,5718,-8548
48,5717,-8539
112,5789,-8548
204,5821,-8539
225,5789,-8548
173,5722,-8539
168,5718,-8548
253,5752,-8539
337,5789,-8548
358,5782,-8539
393,5789,-8548
474,5797,-8539
505,5789,-8548
447,5733,-8539
449,5718,-8548
620,5747,-8539
842,5789,-8548
957,5797,-8539
1011,5859,-8548
1126,5955,-8539
1291,6001,-8548
1434,5942,-8539
1572,5930,-8548
1718,6011,-8539
1797,6071,-8548
1795,5959,-8539
1853,5789,-8548
2033,5685,-8539
2190,5648,-8548
2180,5551,-8539
2078,5436,-8548
1985,5364,-8539
1853,5365,-8548
1624,5376,-8539
1404,5436,-8548
1279,5538,-8539
1179,5648,-8548
1033,5688,-8539
955,5718,-8548
1017,5759,-8539
1123,5789,-8548
1131,5749,-8539
1123,5718,-8548
1194,5737,-8539
1291,5789,-8548
1302,5769,-8539
1291,5718,-8548
1355,5682,-8539
1460,5718,-8548
1504,5760,-8539
1516,5789,-8548
1541,5756,-8539
1572,5718,-8548
1632,5738,-8539
1853,5859,-8548
2275,5853,-8539
2864,5436,-8548
3700,4562,-8539
4885,3671,-8548
6036,3257,-8539
6401,3530,-8548
5702,4278,-8539
4548,5224,-8548
3661,6115,-8539
3144,6848,-8548
2742,7372,-8539
2471,7765,-8548
2459,8033,-8539
2527,8118,-8548
2331,7877,-8539
1909,7342,-8548
1622,6697,-8539
1685,6212,-8548
1905,5939,-8539
2021,5789,-8548
2004,5649,-8539
2021,5577,-8548
2105,5572,-8539
2134,5577,-8548
2035,5523,-8539
1965,5506,-8548
2007,5550,-8539
2078,5577,-8548
2062,5522,-8539
2078,5506,-8548
2192,5558,-8539
2302,5577,-8548
2309,5479,-8539
2358,5436,-8548
2533,5510,-8539
2695,5577,-8548
2715,5478,-8539
2751,5365,-8548
2938,5370,-8539
3144,5436,-8548
3221,5397,-8539
3257,5295,-8548
3392,5243,-8539
3594,5295,-8548
3689,5269,-8539
3650,5083,-8548
3638,4909,-8539
3762,5012,-8548
3800,5151,-8539
3538,4942,-8548
3275,4611,-8539
3425,4800,-8548
3565,5196,-8539
3032,4942,-8548
2362,4364,-8539
2695,4800,-8548
3262,5774,-8539
1797,5012,-8548
-1631,2220,-8539
-3594,565,-8548
-1874,2247,-8539
1291,5224,-8548
2504,6283,-8539
1685,5506,-8548
967,5044,-8539
1067,5506,-8548
848,5674,-8539
-112,5153,-8548
-702,4905,-8539
225,5648,-8548
2311,6794,-8539
4324,7554,-8548
5522,7922,-8539
5671,8189,-8548
4046,7762,-8539
730,6212,-8548
-1488,4954,-8539
56,5789,-8548
2467,7181,-8539
281,5859,-8548
-4612,2914,-8539
-3594,3671,-8548
4845,9042,-8539
10725,12707,-8548
7545,10346,-8539
2358,6283,-8548
3740,6346,-8539
8479,9177,-8548
8833,9795,-8539
5278,7765,-8548
3181,6407,-8539
3088,6707,-8548
2872,6993,-8539
3987,7060,-8548
7687,8202,-8539
9490,9672,-8548
4781,8611,-8539
-3088,4518,-8548
-6521,1256,-8539
-3594,2541,-8548
628,6351,-8539
1348,6707,-8548
-1124,1518,-8539
-3594,-4447,-8548
-4182,-6119,-8539
-3594,-4447,-8548
-3304,-3570,-8539
-3594,-4447,-8548
-3779,-4992,-8539
-3594,-4447,-8548
-3468,-4098,-8539
-3594,-4447,-8548
-3683,-4676,-8539
-3594,-4447,-8548
-3530,-4305,-8539
-3594,-4447,-8548
-3639,-4536,-8539
-3594,-4447,-8548
-3565,-4402,-8539
-3594,-4447,-8548
-3600,-4466,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4459,-8539
-3594,-4447,-8548
-3590,-4441,-8539
-3594,-4447,-8548
-3590,-4467,-8539
-3594,-4447,-8548
-3590,-4433,-8539
-3594,-4447,-8548
-3620,-4478,-8539
-3594,-4447,-8548
-3548,-4417,-8539
-3594,-4447,-8548
-3688,-4508,-8539
-3594,-4447,-8548
-3443,-4339,-8539
-3594,-4447,-8548
-3844,-4797,-8539
-3594,-4447,-8548
-3214,-1887,-8539
-3594,3389,-8548
-4196,9509,-8539
-3594,13554,-8548
-2614,14364,-8539
-3594,13554,-8548
-5503,13179,-8539
-3594,13554,-8548
3562,13765,-8539
10725,13554,-8548
12657,13450,-8539
10725,13554,-8548
9696,13588,-8539
10725,13554,-8548
11419,13614,-8539
10725,13554,-8548
10191,13403,-8539
10725,13554,-8548
11222,13846,-8539
10725,13554,-8548
10191,13088,-8539
10725,13554,-8548
11419,14303,-8539
10725,13554,-8548
9696,12313,-8539
10725,13554,-8548
12657,15945,-8539
10725,13554,-8548
3562,4549,-8539
-3594,-4447,-8548
-5503,-6848,-8539
-3594,-4447,-8548
-2614,-3216,-8539
-3594,-4447,-8548
-4196,-5205,-8539
-3594,-4447,-8548
-3214,-3970,-8539
-3594,-4447,-8548
-3844,-4762,-8539
-3594,-4447,-8548
-3443,-4259,-8539
-3594,-4447,-8548
-3688,-4567,-8539
-3594,-4447,-8548
-3548,-4390,-8539
-3594,-4447,-8548
-3620,-4481,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3590,-4443,-8539
-3594,-4447,-8548
-3620,-4481,-8539
-3594,-4447,-8548
-3548,-4390,-8539
-3594,-4447,-8548
-3688,-4567,-8539
-3594,-4447,-8548
-3443,-4259,-8539
-3594,-4447,-8548
-3814,-4761,-8539
-3594,-4447,-8548
-3285,-3972,-8539
-3594,-4447,-8548
-4056,-5200,-8539
-3594,-4447,-8548
-2859,-3224,-8539
-3594,-4447,-8548
-5102,-6834,-8539
-3594,-4447,-8548
2932,4527,-8539
10725,13554,-8548
13610,15979,-8539
10725,13554,-8548
8155,12259,-8539
10725,13554,-8548
14239,14440,-8539
10725,13554,-8548
1201,12664,-8539
-3594,13060,-8548
2048,13723,-8539
10725,13554,-8548
13230,13158,-8539
10725,13554,-8548
9610,14104,-8539
10725,13554,-8548
11086,12753,-8539
10725,13554,-8548
11011,14761,-8539
10725,13554,-8548
9689,11620,-8539
10725,13554,-8548
13132,17085,-8539
10725,13554,-8548
2153,2278,-8539
-3594,-4447,-8548
1043,1930,-8539
10725,13554,-8548
14158,17621,-8539
8535,13554,-8548
592,9562,-8539
-3594,8895,-8548
-4080,8241,-8539
-3594,6424,-8548
-3486,5752,-8539
-3594,6848,-8548
-3648,7712,-8539
-3594,7695,-8548
-3554,7805,-8539
-3594,8401,-8548
-3648,8763,-8539
-3594,8824,-8548
-3503,8935,-8539
-3425,9107,-8548
-3319,9024,-8539
-3144,8824,-8548
-2967,8701,-8539
-2751,8683,-8548
-2409,8706,-8539
-2021,8824,-8548
-1758,8936,-8539
-1628,8966,-8548
-1659,8877,-8539
-1909,8895,-8548
-2222,9047,-8538
-2302,9177,-8548
-2064,9113,-8541
-1853,9036,-8548
-2000,9096,-8536
-2415,9248,-8548
-2715,9257,-8543
-2695,9177,-8548
-2435,9169,-8533
-2190,9319,-8548
-2238,9387,-8548
-2695,9248,-8548
-3233,8999,-8525
-3313,8966,-8548
-2814,9164,-8563
-2246,9389,-8548
-2067,9420,-8487
-2134,9389,-8548
-2016,9406,-8785
-1628,9460,-9118
-1206,9420,-9261
-898,9389,-9118
-660,9415,-8785
-449,9460,-8548
-224,9409,-8487
56,9389,-8548
308,9430,-8563
337,9460,-8548
176,9367,-8525
112,9319,-8548
271,9361,-8548
393,9389,-8548
299,9265,-8533
168,9177,-8548
196,9226,-8543
225,9319,-8548
93,9261,-8536
-56,9177,-8548
-42,9161,-8541
0,9177,-8548
-99,9092,-8538
-225,9036,-8548
-210,9064,-8539
-168,9107,-8548
-260,9027,-8539
-393,8966,-8548
-428,8974,-8539
-449,8966,-8548
-566,8810,-8539
-674,8683,-8548
-688,8669,-8539
-730,8683,-8548
-867,8567,-8539
-898,8471,-8548
-696,8486,-8539
-449,8542,-8548
-365,8472,-8539
-337,8401,-8548
-220,8415,-8539
-112,8471,-8548
-140,8412,-8539
-168,8330,-8548
-52,8307,-8539
112,8330,-8548
191,8264,-8539
281,8189,-8548
481,8201,-8538
674,8330,-8548
735,8408,-8542
786,8401,-8548
965,8356,-8533
1179,8401,-8548
1285,8463,-8549
1348,8471,-8548
1496,8402,-8523
1685,8401,-8548
1790,8441,-8564
1853,8401,-8548
2005,8164,-8500
