II,V,ABP
2280,4367,7833
2239,4330,7844
2211,4243,7838
2201,4173,7844
2177,4104,7834
2125,4015,7844
2048,3886,7838
1973,3779,7844
1910,3718,7832
1860,3700,7844
1803,3670,7852
1746,3621,7881
1685,3546,7881
1632,3464,7881
1584,3370,7863
1556,3307,7881
1536,3284,7896
1518,3307,7917
1493,3317,7907
1480,3307,7917
1465,3260,7928
1442,3228,7954
1408,3185,7947
1404,3149,7954
1415,3119,7960
1404,3149,7991
1354,3177,7990
1328,3149,7991
1357,3095,7977
1404,3149,7991
1411,3274,7987
1404,3307,7991
1437,3214,7976
1518,3228,7991
1590,3444,8001
1632,3700,8027
1668,3863,8024
1746,4173,8027
1880,4897,8016
2087,5983,8027
2352,7087,8022
2619,7952,8027
2758,8397,8016
2657,8266,8027
2278,7467,8023
1746,6220,8027
1269,4915,8012
987,3858,8027
822,3068,8040
645,2519,8064
505,2274,8055
607,2441,8064
967,2866,8071
1328,3228,8100
1460,3325,8098
1442,3307,8100
1444,3338,8100
1480,3385,8137
1453,3298,8158
1404,3149,8174
1429,3104,8159
1518,3228,8174
1552,3372,8187
1518,3464,8210
1498,3497,8200
1556,3543,8210
1635,3582,8220
1670,3621,8247
1648,3627,8240
1632,3621,8247
1677,3630,8253
1784,3700,8284
1866,3772,8282
1860,3779,8284
1798,3716,8271
1784,3700,8284
1816,3745,8277
1822,3779,8284
1776,3732,8274
1784,3700,8284
1879,3752,8276
1973,3858,8284
1970,3910,8276
1935,3936,8284
1954,3991,8274
2011,4094,8284
2023,4156,8277
2011,4173,8284
2030,4182,8271
2087,4251,8284
2129,4336,8293
2163,4409,8320
2210,4461,8318
2277,4566,8320
2332,4721,8307
2391,4881,8320
2461,4974,8316
2543,5039,8320
2613,5128,8305
2694,5275,8320
2790,5414,8331
2884,5511,8357
2937,5553,8352
2960,5590,8357
2974,5627,8348
2998,5668,8357
3011,5683,8346
2998,5668,8357
2939,5584,8364
2846,5432,8394
2741,5247,8393
2657,5117,8394
2575,5021,8377
2467,4881,8394
2325,4647,8406
2201,4409,8430
2107,4207,8424
2011,4015,8430
1877,3791,8422
1746,3621,8430
1651,3534,8418
1594,3464,8430
1534,3311,8440
1480,3149,8467
1437,3067,8463
1404,3070,8467
1359,3049,8456
1328,2992,8467
1321,2929,8458
1328,2913,8467
1312,2908,8460
1290,2913,8467
1280,2908,8454
1290,2913,8467
1293,2909,8476
1290,2913,8504
1294,2910,8499
1328,2913,8504
1371,2907,8493
1404,2913,8504
1408,2912,8495
1404,2913,8504
1401,2901,8496
1404,2913,8504
1402,2966,8492
1404,3070,8504
1415,3148,8511
1442,3149,8540
1465,3088,8540
1480,3070,8540
1481,3109,8523
1480,3149,8540
1477,3138,8552
1480,3149,8577
1490,3219,8571
1518,3307,8577
1555,3324,8569
1594,3307,8577
1618,3320,8565
1632,3385,8577
1633,3416,8585
1632,3385,8614
1626,3324,8611
1632,3307,8614
1647,3311,8601
1670,3307,8614
1676,3282,8608
1670,3307,8614
1658,3382,8601
1670,3464,8614
1700,3478,8610
1746,3464,8614
1796,3476,8587
1860,3543,8577
1914,3599,8562
1935,3621,8577
1924,3612,8572
1935,3621,8577
1997,3648,8564
2087,3700,8577
2155,3762,8574
2201,3858,8577
2239,3973,8549
2277,4094,8540
2300,4163,8527
2315,4173,8540
2311,4134,8534
2277,4094,8540
2213,4033,8530
2163,3936,8540
2129,3799,8532
2087,3700,8540
2020,3673,8531
1973,3700,8540
1958,3689,8531
1935,3621,8540
1862,3524,8532
1784,3464,8540
1747,3428,8531
1746,3385,8540
1718,3301,8533
1670,3228,8540
1643,3199,8529
1670,3228,8540
1704,3243,8536
1708,3228,8540
1677,3173,8513
1670,3149,8504
1698,3165,8490
1746,3228,8504
1758,3254,8498
1746,3228,8504
1744,3188,8492
1784,3228,8504
1821,3301,8497
1822,3307,8504
1807,3227,8492
1860,3228,8504
1979,3389,8500
2087,3621,8504
2105,3773,8477
2087,3936,8467
2155,4354,8452
2391,5196,8467
2735,6317,8462
3074,7400,8467
3293,8129,8454
3340,8345,8467
3169,7974,8465
2808,7086,8467
2361,5891,8438
1973,4724,8430
1668,3767,8419
1404,3070,8430
1214,2664,8421
1252,2677,8430
1535,3043,8426
1860,3464,8430
2007,3642,8404
2011,3621,8394
2020,3587,8381
2087,3621,8394
2128,3634,8386
2125,3621,8394
2124,3630,8387
2163,3700,8394
2195,3755,8370
2201,3779,8357
2188,3766,8340
2201,3779,8357
2235,3802,8357
2277,3858,8357
2289,3924,8328
2277,4015,8320
2260,4079,8309
2277,4094,8320
2315,4048,8312
2353,4015,8320
2359,4029,8315
2353,4094,8320
2344,4142,8295
2353,4173,8284
2368,4195,8268
2391,4251,8284
2396,4302,8282
2391,4330,8284
2387,4320,8257
2429,4330,8247
2493,4361,8232
2543,4409,8247
2542,4437,8245
2543,4487,8247
2581,4556,8219
2657,4645,8210
2708,4716,8198
2732,4802,8210
2752,4886,8203
2808,4960,8210
2884,5011,8202
2960,5117,8210
3016,5276,8200
3074,5432,8210
3141,5516,8206
3226,5590,8210
3305,5696,8184
3378,5826,8174
3436,5914,8160
3491,5983,8174
3523,6037,8168
3529,6062,8174
3510,6025,8163
3491,5983,8174
3464,5954,8167
3416,5905,8174
3328,5767,8164
3226,5590,8174
3115,5420,8167
2998,5275,8174
2861,5094,8163
2732,4881,8174
2615,4641,8168
2505,4409,8174
2384,4184,8160
2277,4015,8174
2181,3887,8184
2087,3779,8210
1991,3650,8206
1935,3543,8210
1906,3455,8201
1860,3385,8210
1780,3317,8200
1746,3307,8210
1769,3323,8217
1784,3307,8247
1727,3214,8248
1670,3149,8247
1672,3164,8229
1708,3228,8247
1699,3238,8261
1670,3228,8284
1660,3246,8274
1670,3307,8284
1663,3329,8292
1670,3307,8320
1707,3276,8317
1746,3307,8320
1734,3380,8310
1708,3464,8320
1712,3492,8310
1746,3464,8320
1757,3404,8327
1746,3385,8357
1735,3413,8356
1746,3464,8357
1763,3478,8341
1784,3464,8357
1791,3444,8368
1784,3464,8394
1769,3504,8390
1784,3543,8394
1813,3547,8382
1822,3543,8394
1794,3535,8389
1784,3543,8394
1803,3543,8379
1822,3543,8394
1800,3535,8404
1784,3543,8430
1809,3544,8426
1860,3543,8430
1874,3531,8420
1860,3543,8430
1847,3550,8422
1860,3543,8430
1865,3519,8422
1860,3543,8430
1849,3593,8421
1860,3621,8430
1887,3601,8424
1935,3621,8430
1990,3699,8417
2049,3779,8430
2094,3805,8440
2125,3858,8467
2140,3953,8463
2163,4015,8467
2206,3971,8456
2277,3936,8467
2343,4014,8460
2391,4173,8467
2421,4279,8457
2467,4330,8467
2517,4366,8459
2543,4409,8467
2516,4415,8458
2467,4409,8467
2422,4386,8458
2391,4330,8467
2342,4208,8459
2277,4094,8467
2208,4033,8457
2163,4015,8467
2127,3955,8461
2087,3858,8467
2031,3757,8453
1973,3700,8467
1914,3658,8477
1860,3621,8504
1808,3572,8499
1784,3543,8504
1779,3530,8493
1784,3543,8504
1767,3543,8495
1746,3543,8504
1733,3528,8496
1746,3543,8504
1753,3570,8491
1746,3621,8504
1719,3637,8513
1708,3621,8540
1718,3595,8537
1746,3621,8540
1757,3654,8528
1746,3621,8540
1716,3513,8534
1708,3464,8540
1742,3542,8529
1822,3700,8540
1896,3835,8535
1935,4015,8540
1974,4396,8526
2125,5117,8540
2438,6145,8550
2846,7322,8577
3186,8321,8573
3340,8818,8577
3253,8629,8566
2960,7873,8577
2537,6784,8569
2087,5590,8577
1659,4423,8568
1290,3464,8577
1055,2878,8567
1063,2755,8577
1286,2974,8570
1556,3307,8577
1705,3515,8563
1746,3543,8577
1769,3474,8586
1822,3464,8614
1865,3534,8610
1898,3621,8614
1931,3639,8602
1973,3621,8614
1986,3604,8607
1973,3621,8614
1956,3622,8603
1973,3621,8614
2008,3607,8606
2049,3621,8614
2072,3646,8603
2087,3700,8614
2088,3747,8607
2087,3779,8614
2091,3774,8600
2125,3779,8614
2170,3806,8623
2201,3858,8650
2197,3874,8646
2201,3858,8650
2230,3829,8639
2277,3858,8650
2301,3927,8643
2315,4015,8650
2328,4084,8640
2353,4173,8650
2368,4263,8642
2391,4330,8650
2421,4332,8641
2467,4330,8650
2504,4351,8642
2543,4409,8650
2578,4468,8641
2619,4566,8650
2651,4687,8641
2694,4802,8650
2745,4873,8641
2808,4960,8650
2875,5074,8641
2960,5196,8650
3044,5294,8641
3112,5432,8650
3159,5606,8641
3226,5747,8650
3308,5792,8641
3378,5826,8650
3401,5902,8641
3416,5983,8650
3437,5971,8641
3453,5905,8650
3426,5850,8641
3378,5826,8650
3324,5745,8641
3264,5590,8650
3162,5386,8641
3036,5196,8650
2911,5002,8641
2808,4802,8650
2689,4590,8641
2543,4409,8650
2387,4247,8641
2277,4094,8650
2201,3900,8641
2125,3700,8650
2022,3536,8641
1935,3464,8650
1886,3430,8641
1860,3385,8650
1818,3297,8641
1784,3228,8650
1762,3182,8641
1746,3149,8650
1704,3093,8641
1670,3070,8650
1661,3094,8641
1670,3149,8650
1654,3163,8641
1632,3149,8650
1621,3133,8641
1632,3149,8650
1634,3153,8641
1632,3149,8650
1628,3157,8641
1632,3228,8650
1629,3321,8641
1632,3385,8650
1633,3385,8641
1632,3385,8650
1623,3416,8641
1632,3464,8650
1652,3473,8641
1670,3464,8650
1667,3456,8641
1670,3464,8650
1676,3459,8641
1670,3464,8650
1641,3467,8641
1632,3464,8650
1651,3444,8641
1670,3464,8650
1652,3513,8641
1632,3543,8650
1640,3505,8641
1670,3464,8650
1678,3453,8641
1670,3464,8650
1663,3452,8641
1670,3464,8650
1670,3505,8641
1670,3543,8650
1668,3510,8641
1670,3464,8650
1664,3468,8641
1670,3543,8650
1685,3601,8641
1708,3621,8650
1731,3631,8641
1784,3700,8650
1860,3793,8641
1935,3858,8650
1968,3857,8641
1973,3858,8650
1979,3886,8641
2011,3936,8650
2060,3966,8641
2125,4015,8650
2199,4111,8641
2277,4251,8650
2330,4357,8641
2353,4409,8650
2351,4412,8641
2353,4409,8650
2346,4381,8641
2315,4330,8650
2254,4247,8641
2201,4173,8650
2163,4117,8641
2125,4094,8650
2065,4063,8641
2011,4015,8650
1974,3936,8641
1935,3858,8650
1861,3773,8641
1784,3700,8650
1741,3639,8641
1746,3621,8650
1752,3621,8641
1746,3621,8650
1724,3607,8641
1708,3621,8650
1686,3637,8641
1670,3621,8650
1657,3532,8641
1670,3464,8650
1700,3465,8641
1746,3543,8650
1765,3600,8641
1746,3621,8650
1710,3617,8641
1708,3621,8650
1711,3599,8641
1670,3543,8650
1607,3471,8641
1632,3464,8650
1754,3543,8641
1860,3700,8650
1858,3887,8641
1860,4173,8650
2026,4718,8641
2391,5668,8650
2811,6872,8641
3150,7952,8650
3334,8531,8641
3340,8503,8650
3120,7899,8641
2694,6849,8650
2180,5572,8641
1746,4409,8650
1436,3548,8641
1214,2992,8650
1090,2698,8641
1176,2755,8650
1469,3103,8641
1784,3464,8650
1928,3580,8641
1935,3543,8650
1935,3543,8641
1973,3621,8650
1997,3648,8641
2011,3621,8650
2043,3601,8641
2087,3621,8650
2105,3618,8641
2125,3621,8650
2162,3643,8641
2201,3700,8650
2200,3735,8641
2201,3779,8650
2230,3823,8641
2277,3858,8650
2300,3853,8641
2315,3858,8650
2334,3865,8641
2353,3858,8650
2349,3827,8641
2353,3858,8650
2381,3944,8641
2429,4015,8650
2453,4007,8641
2467,4015,8650
2489,4084,8641
2543,4173,8650
2591,4181,8641
2619,4173,8650
2625,4219,8641
2657,4330,8650
2710,4396,8641
2770,4409,8650
2807,4413,8641
2846,4487,8650
2896,4601,8641
2960,4724,8650
3013,4808,8641
3074,4881,8650
3144,4947,8641
3226,5039,8650
3296,5144,8641
3378,5275,8650
3471,5397,8641
3567,5511,8650
3632,5613,8641
3681,5747,8650
3730,5884,8641
3795,5983,8650
3845,5998,8641
3871,5983,8650
3859,5977,8641
3833,5983,8650
3795,5935,8641
3757,5826,8650
3695,5668,8641
3605,5511,8650
3486,5351,8641
3378,5196,8650
3280,5010,8641
3188,4802,8650
3073,4581,8641
2960,4409,8650
2855,4280,8641
2770,4173,8650
2687,4024,8641
2619,3858,8650
2555,3705,8641
2505,3621,8650
2454,3573,8641
2429,3543,8650
2422,3494,8641
2429,3464,8650
2412,3450,8641
2391,3464,8650
2376,3465,8641
2391,3464,8650
2398,3452,8641
2391,3464,8650
2372,3489,8641
2391,3543,8650
2433,3588,8641
2467,3621,8650
2462,3619,8641
2467,3621,8650
2497,3642,8641
2543,3700,8650
2562,3750,8641
2581,3779,8650
2612,3773,8641
2657,3779,8650
2678,3806,8641
2694,3858,8650
2711,3875,8641
2732,3858,8650
2741,3827,8641
2770,3858,8650
2824,3935,8641
2884,4015,8650
2900,4032,8641
2884,4015,8650
2866,3996,8641
2884,4015,8650
2919,4046,8641
2960,4094,8650
2983,4135,8641
2998,4173,8650
2996,4175,8641
2998,4173,8650
3004,4185,8641
3036,4251,8650
3073,4313,8641
3112,4330,8650
3129,4281,8641
3150,4251,8650
3178,4269,8641
3226,4330,8650
3264,4370,8641
3302,4409,8650
3342,4466,8641
3416,4566,8650
3497,4655,8641
3567,4724,8650
3593,4760,8641
3605,4802,8650
3623,4837,8641
3681,4881,8650
3763,4934,8641
3871,5039,8650
3973,5164,8641
4061,5275,8650
4108,5323,8641
4137,5353,8650
4151,5385,8641
4175,5432,8650
4182,5446,8641
4175,5432,8650
4138,5368,8641
4099,5275,8650
4054,5166,8641
4023,5117,8650
3994,5117,8641
3985,5117,8650
3969,5047,8641
3947,4960,8650
3902,4896,8641
3871,4881,8650
3847,4849,8641
3833,4802,8650
3815,4745,8641
3833,4724,8650
3860,4712,8641
3871,4724,8650
3838,4741,8641
3833,4802,8650
3863,4851,8641
3909,4881,8650
3919,4865,8641
3947,4881,8650
3991,4917,8641
4023,4960,8650
4007,4959,8641
4023,4960,8650
4084,4962,8641
4137,4960,8650
4113,4932,8641
4099,4960,8650
4162,5077,8641
4288,5275,8650
4372,5493,8641
4440,5826,8650
4586,6425,8641
4896,7400,8650
5291,8570,8641
5655,9605,8650
5853,10172,8641
5844,10156,8650
5593,9532,8641
5161,8424,8650
4669,7085,8641
4288,5905,8650
4028,5070,8641
3833,4566,8650
3703,4320,8641
3795,4409,8650
4108,4761,8641
4440,5117,8650
4566,5227,8641
4554,5196,8650
4557,5200,8641
4630,5275,8650
4678,5290,8641
4706,5275,8650
4735,5288,8641
4782,5353,8650
4795,5368,8641
4820,5353,8650
4856,5331,8641
4896,5353,8650
4888,5375,8641
4896,5432,8650
4931,5507,8641
4971,5590,8650
4953,5607,8641
4934,5590,8650
4950,5589,8641
5009,5668,8650
5039,5744,8641
5047,5747,8650
5039,5674,8641
5047,5668,8650
5052,5743,8641
5085,5826,8650
5124,5821,8641
5161,5826,8650
5157,5890,8641
5161,5983,8650
5183,5995,8641
5237,5983,8650
5264,5999,8641
5275,6062,8650
5275,6096,8641
5313,6141,8650
5363,6208,8641
5427,6298,8650
5464,6337,8641
5503,6377,8650
5542,6459,8641
5617,6613,8650
5693,6750,8641
5768,6849,8650
5818,6911,8641
5882,7007,8650
5953,7123,8641
6034,7243,8650
6082,7302,8641
6110,7322,8650
6111,7314,8641
6110,7322,8650
6080,7301,8641
6034,7243,8650
5968,7126,8641
5920,7007,8650
5858,6886,8641
5768,6771,8650
5631,6598,8641
5503,6377,8650
5384,6122,8641
5275,5905,8650
5137,5705,8641
5009,5511,8650
4890,5294,8641
4782,5117,8650
4653,4982,8641
4554,4881,8650
4486,4757,8641
4440,4645,8650
4362,4548,8641
4288,4487,8650
4232,4429,8641
4212,4409,8650
4188,4405,8641
4175,4409,8650
4154,4370,8641
4137,4330,8650
4104,4286,8641
4099,4251,8650
4101,4197,8641
4099,4173,8650
4055,4167,8641
4023,4173,8650
4013,4156,8641
4023,4173,8650
4004,4216,8641
3985,4251,8650
3975,4218,8641
3985,4173,8650
3970,4153,8641
3947,4173,8650
3918,4175,8641
3909,4173,8650
3900,4167,8641
3909,4173,8650
3912,4164,8641
3909,4173,8650
3883,4180,8641
3871,4173,8650
3867,4124,8641
3871,4094,8650
3849,4090,8641
3833,4094,8650
3825,4054,8641
3833,4015,8650
3818,4001,8641
3795,4015,8650
3765,3991,8641
3757,3936,8650
3752,3875,8641
3757,3858,8650
3754,3856,8641
3757,3858,8650
3741,3846,8641
3719,3858,8650
3686,3866,8641
3681,3858,8650
3703,3830,8641
3757,3858,8650
3801,3936,8641
3833,4015,8650
3846,4025,8641
3871,4015,8650
3890,4012,8641
3909,4015,8650
3926,3996,8641
3985,4015,8650
4065,4086,8641
4137,4173,8650
4159,4213,8641
4175,4251,8650
4194,4300,8641
4212,4330,8650
4185,4293,8641
4137,4251,8650
4080,4225,8641
4023,4173,8650
3932,4026,8641
3833,3858,8650
3741,3743,8641
3681,3700,8650
3622,3662,8641
3567,3621,8650
3505,3560,8641
3453,3464,8650
3394,3327,8641
3340,3228,8650
3277,3181,8641
3226,3149,8650
3176,3091,8641
3150,3070,8650
3126,3084,8641
3112,3070,8650
3097,2975,8641
3112,2913,8650
3122,2934,8641
3112,2992,8650
3074,2967,8641
3074,2913,8650
3101,2893,8641
3112,2913,8650
3078,2911,8641
3074,2913,8650
3105,2924,8641
3112,2913,8650
3054,2856,8641
3036,2834,8650
3102,2862,8641
3188,2913,8650
3220,3040,8641
3302,3464,8650
3527,4262,8641
3871,5275,8650
4215,6259,8641
4516,7086,8650
4685,7541,8641
4592,7322,8650
4173,6330,8641
3605,4960,8650
3097,3744,8641
2732,2913,8650
2472,2326,8641
2353,1889,8650
2413,1704,8641
2619,1889,8650
2826,2287,8641
2960,2598,8650
3013,2656,8641
3036,2598,8650
3048,2598,8641
3074,2677,8650
3096,2709,8641
3112,2677,8650
3107,2644,8641
3112,2677,8650
3125,2722,8641
3150,2755,8650
3152,2754,8641
3150,2755,8650
3152,2749,8641
3188,2755,8650
3221,2757,8641
3226,2755,8650
3196,2744,8641
3188,2755,8650
3205,2788,8641
3226,2834,8650
3217,2871,8641
3226,2913,8650
3260,2929,8641
3302,2913,8650
3303,2881,8641
3302,2913,8650
3314,2997,8641
3340,3070,8650
3337,3072,8641
3340,3070,8650
3364,3103,8641
3416,3149,8650
3443,3147,8641
3453,3149,8650
3459,3203,8641
3491,3307,8650
3525,3391,8641
3567,3464,8650
3611,3537,8641
3681,3621,8650
3756,3691,8641
3833,3779,8650
3889,3890,8641
3947,4015,8650
4012,4128,8641
4099,4251,8650
4169,4359,8641
4212,4409,8650
4226,4394,8641
4250,4409,8650
4277,4487,8641
4288,4566,8650
4256,4556,8641
4212,4487,8650
4172,4411,8641
4137,4330,8650
4061,4192,8641
3947,4015,8650
3808,3822,8641
3681,3621,8650
3551,3385,8641
3416,3149,8650
3269,2936,8641
3150,2755,8650
3049,2583,8641
2960,2441,8650
2857,2317,8641
2770,2204,8650
2702,2095,8641
2657,2047,8650
2609,2050,8641
2581,2047,8650
2561,1973,8641
2543,1889,8650
2500,1858,8641
2467,1889,8650
2455,1906,8641
2467,1889,8650
2456,1844,8641
2429,1811,8650
2397,1792,8641
2391,1811,8650
2390,1849,8641
2391,1889,8650
2383,1897,8641
2391,1889,8650
2408,1881,8641
2429,1889,8650
2420,1893,8641
2391,1889,8650
2357,1881,8641
2353,1889,8650
2368,1896,8641
2391,1889,8650
2394,1873,8641
2391,1889,8650
2385,1935,8641
2391,1968,8650
2391,1942,8641
2391,1889,8650
2385,1862,8641
2391,1889,8650
2394,1934,8641
2391,1968,8650
2369,1974,8641
2353,1968,8650
2346,1960,8641
2353,1968,8650
2352,1974,8641
2353,1968,8650
2350,1952,8641
2353,1968,8650
2350,2010,8641
2353,2047,8650
2352,2048,8641
2353,2047,8650
2346,2050,8641
2353,2047,8650
2378,2028,8641
2429,2047,8650
2485,2118,8641
2543,2204,8650
2586,2251,8641
2619,2283,8650
2634,2321,8641
2657,2362,8650
2698,2386,8641
2770,2441,8650
2841,2550,8641
2884,2677,8650
2887,2744,8641
2884,2755,8650
2884,2748,8641
2884,2755,8650
2856,2761,8641
2808,2755,8650
2739,2705,8641
2657,2598,8650
2555,2458,8641
2467,2362,8650
2399,2320,8641
2353,2283,8650
2298,2203,8641
2239,2126,8650
2178,2081,8641
2125,2047,8650
2066,1971,8641
2011,1889,8650
1962,1857,8641
1935,1889,8650
1915,1911,8641
1898,1889,8650
1871,1854,8641
1860,1889,8650
1855,1972,8641
1860,2047,8650
1855,2054,8641
1860,2047,8650
1862,2045,8641
1860,2047,8650
1849,2032,8641
1860,2047,8650
1874,2095,8641
1860,2126,8650
1808,2090,8641
1784,2047,8650
1811,2057,8641
1860,2126,8650
1884,2223,8641
1935,2441,8650
2091,2952,8641
2391,3858,8650
2774,4984,8641
3150,5983,8650
3405,6536,8641
3453,6534,8650
3235,6013,8641
2808,5117,8650
2313,4073,8641
1898,3149,8650
1569,2456,8641
1290,1968,8650
1101,1686,8641
1139,1732,8650
1394,2074,8641
1670,2441,8650
1782,2546,8641
1784,2441,8650
1802,2362,8641
1860,2441,8650
1877,2557,8641
1860,2598,8650
1860,2574,8641
1898,2598,8650
1921,2677,8641
1935,2755,8650
1950,2762,8641
1973,2755,8650
1974,2775,8641
1973,2834,8650
1984,2877,8641
2011,2913,8650
2031,2949,8641
2049,2992,8650
2067,3022,8641
2087,3070,8650
2089,3122,8641
2087,3149,8650
2093,3132,8641
2125,3149,8650
2154,3220,8641
2163,3307,8650
2153,3344,8641
2163,3385,8650
2186,3457,8641
2201,3543,8650
2190,3585,8641
2201,3621,8650
2250,3664,8641
2315,3700,8650
2342,3689,8641
2353,3700,8650
2375,3784,8641
2429,3936,8650
2485,4070,8641
2543,4173,8650
2597,4247,8641
2657,4330,8650
2708,4424,8641
2770,4566,8650
2842,4731,8641
2922,4881,8650
2984,4970,8641
3036,5039,8650
3086,5112,8641
3150,5196,8650
3203,5246,8641
3226,5275,8650
3201,5283,8641
3150,5275,8650
3089,5215,8641
3036,5117,8650
2971,4996,8641
2884,4881,8650
2761,4740,8641
2619,4566,8650
2474,4359,8641
2353,4173,8650
2241,4008,8641
2125,3858,8650
1989,3692,8641
1860,3543,8650
1750,3412,8641
1670,3307,8650
1593,3208,8641
1518,3149,8650
1447,3112,8641
1404,3070,8650
1379,2985,8641
1366,2913,8650
1346,2886,8641
1328,2913,8650
1308,2923,8641
1290,2913,8650
1267,2895,8641
1252,2913,8650
1246,2925,8641
1252,2913,8650
1254,2884,8641
1252,2913,8650
1248,2992,8641
1252,3070,8650
1242,3082,8641
1214,3070,8650
1191,3064,8641
1214,3070,8650
1255,3060,8641
1252,3070,8650
1198,3107,8641
1176,3149,8650
1217,3150,8641
1252,3149,8650
1220,3176,8641
1176,3228,8650
1183,3242,8641
1214,3228,8650
1204,3212,8641
1176,3228,8650
1180,3238,8641
1214,3228,8650
1236,3183,8641
1252,3149,8650
1275,3155,8641
1290,3228,8650
1272,3298,8641
1252,3307,8650
1250,3250,8641
1252,3228,8650
1230,3262,8641
1214,3307,8650
1238,3302,8641
1290,3307,8650
1311,3341,8641
1290,3385,8650
1277,3404,8641
1328,3464,8650
1417,3560,8641
1480,3621,8650
1496,3602,8641
1518,3621,8650
1563,3734,8641
1594,3858,8650
1584,3874,8641
1594,3858,8650
1671,3904,8641
1784,4015,8650
1860,4102,8641
1898,4173,8650
1922,4231,8641
1935,4251,8650
1909,4203,8641
1860,4173,8650
1816,4184,8641
1784,4173,8650
1735,4062,8641
1670,3936,8650
1593,3873,8641
1518,3858,8650
1448,3793,8641
1404,3700,8650
1384,3635,8641
1366,3621,8650
1318,3594,8641
1252,3543,8650
1198,3484,8641
1176,3464,8650
1163,3459,8641
1139,3464,8650
1095,3457,8641
1063,3464,8650
1051,3461,8641
1063,3464,8650
1066,3452,8641
1063,3464,8650
1056,3469,8641
1063,3464,8650
1067,3441,8641
1063,3464,8650
1054,3539,8641
1063,3621,8650
1073,3619,8641
1063,3543,8650
1030,3462,8641
1025,3464,8650
1070,3523,8641
1139,3621,8650
1184,3810,8641
1252,4251,8650
1457,5001,8641
