II,III,PLETH
7401,2742,8707
8713,1754,8709
9714,1436,8707
10221,1703,8669
10100,2350,8649
9361,3128,8633
8250,4047,8649
7044,5083,8647
5937,6136,8649
4986,7009,8618
4240,7703,8591
3697,8197,8544
3315,8487,8532
3013,8560,8524
2776,8617,8532
2616,8737,8501
2544,8878,8474
2507,8895,8433
2467,8878,8415
2414,8911,8378
2390,9009,8357
2384,9039,8320
2390,9009,8298
2375,8979,8257
2390,9009,8240
2422,9028,8210
2467,9009,8181
2471,8935,8115
2467,8878,8065
2461,8850,8020
2467,8878,8006
2461,8887,7972
2467,8878,7948
2474,8847,7910
2467,8878,7889
2423,8907,7850
2390,8878,7831
2383,8738,7797
2390,8617,7772
2381,8573,7727
2390,8617,7714
2425,8628,7707
2467,8617,7714
2473,8594,7681
2467,8617,7655
2464,8621,7620
2467,8617,7597
2454,8594,7552
2467,8617,7539
2527,8631,7533
2621,8617,7539
2680,8538,7503
2698,8487,7480
2711,8471,7466
2776,8487,7480
2863,8438,7472
2930,8356,7480
2936,8261,7480
2930,8225,7480
2948,8212,7441
3007,8225,7422
3055,8186,7413
3084,8095,7422
3103,7943,7389
3161,7834,7363
3240,7760,7348
3315,7703,7363
3356,7577,7342
3392,7442,7305
3428,7333,7255
3469,7312,7246
3501,7305,7242
3547,7312,7246
3593,7298,7216
3624,7312,7188
3618,7310,7147
3624,7312,7130
3655,7290,7097
3701,7312,7071
3710,7358,7030
3701,7442,7013
3692,7499,6983
3701,7573,6954
3681,7669,6906
3624,7834,6896
3538,7982,6895
3469,8095,6896
3399,8144,6855
3315,8225,6837
3215,8340,6833
3161,8487,6837
3154,8570,6800
3161,8617,6779
3126,8651,6773
3084,8748,6779
3066,8835,6742
3084,8878,6720
3088,8855,6714
3084,8878,6720
3075,8941,6684
3084,9009,6662
3084,9003,6655
3084,9009,6662
3078,9054,6626
3084,9139,6604
3082,9156,6597
3084,9139,6604
3080,9114,6568
3084,9139,6545
3081,9147,6538
3084,9139,6545
3081,9077,6509
3084,9009,6487
3081,8920,6480
3084,8878,6487
3081,8859,6451
3084,8878,6428
3081,8873,6421
3084,8878,6428
3080,8867,6393
3084,8878,6370
3081,8869,6361
3084,8878,6370
3080,8870,6336
3084,8878,6311
3081,8866,6300
3084,8878,6311
3080,8875,6283
3084,8878,6253
3080,8856,6232
3084,8878,6253
3099,8925,6254
3161,9009,6253
3244,9066,6253
3315,9139,6311
3329,9203,6376
3315,9270,6428
3300,9280,6439
3315,9270,6487
3344,9211,6564
3392,9139,6662
3436,9044,6715
3469,9009,6779
3472,9003,6855
3469,9009,6954
3465,8950,7012
3469,8878,7071
3465,8766,7139
3469,8617,7246
3473,8395,7333
3469,8225,7422
3436,8165,7498
3392,8225,7597
3347,8256,7679
3315,8225,7772
3252,8177,7852
3161,8225,7948
3032,8320,8028
2930,8356,8123
2842,8246,8189
2776,8095,8240
2692,7985,8254
2621,7964,8298
2546,7950,8351
2467,7964,8415
2358,8028,8439
2236,8225,8474
2068,8515,8501
1850,8878,8532
1651,9149,8522
1696,9139,8532
2181,8556,8552
3161,7312,8591
4499,5525,8587
6014,3656,8591
7505,2170,8587
8789,1436,8591
9651,1459,8552
9946,2089,8532
9621,3050,8522
8789,4178,8532
7657,5280,8498
6476,6267,8474
5413,7054,8458
4549,7703,8474
3879,8219,8450
3392,8617,8415
3038,8819,8365
2776,8878,8357
2557,8854,8349
2390,8878,8357
2280,8934,8329
2236,9009,8298
2227,9020,8250
2236,9009,8240
2234,8988,8234
2236,9009,8240
2227,9023,8208
2236,9009,8181
2233,8940,8142
2236,8878,8123
2222,8846,8084
2236,8878,8065
2266,8932,8030
2313,9009,8006
2329,9033,7960
2313,9009,7948
2267,8925,7941
2236,8878,7948
2224,8862,7914
2236,8878,7889
2242,8866,7870
2236,8878,7889
2202,8888,7889
2159,8878,7889
2131,8764,7873
2159,8617,7889
2208,8500,7892
2236,8487,7889
2223,8492,7848
2236,8487,7831
2301,8453,7821
2390,8487,7831
2442,8557,7803
2467,8617,7772
2473,8573,7730
2467,8487,7714
2446,8397,7680
2467,8356,7655
2540,8299,7616
2621,8225,7597
2638,8100,7562
2621,7964,7539
2630,7809,7499
2698,7703,7480
2781,7626,7446
2853,7573,7422
2895,7458,7381
2930,7312,7363
2959,7150,7334
3007,7050,7305
3051,6974,7239
3084,6920,7188
3105,6842,7144
3161,6789,7130
3242,6725,7097
3315,6659,7071
3352,6562,7033
3392,6528,7013
3440,6560,6977
3469,6659,6954
3460,6725,6918
3469,6789,6896
3512,6874,6858
3547,7050,6837
3515,7250,6805
3469,7442,6779
3458,7575,6735
3469,7703,6720
3420,7787,6714
3315,7834,6720
3209,7850,6692
3161,7964,6662
3132,8159,6623
3084,8356,6604
3000,8437,6569
2930,8487,6545
2882,8545,6510
2853,8617,6487
2808,8621,6448
2776,8617,6428
2763,8615,6399
2776,8617,6370
2776,8583,6306
2776,8617,6253
2771,8733,6208
2776,8878,6195
2770,8910,6164
2776,8878,6136
2799,8846,6096
2853,8878,6078
2899,8889,6047
2930,8878,6019
2931,8851,5976
2930,8878,5961
2925,8892,5953
2930,8878,5961
2927,8838,5935
2930,8878,5902
2927,8924,5858
2930,8878,5844
2923,8703,5835
2930,8617,5844
2953,8704,5838
3007,8878,5844
3056,8921,5838
3084,8878,5844
3081,8841,5837
3084,8878,5844
3086,8886,5839
3084,8878,5844
3068,8859,5835
3084,8878,5844
3124,8873,5842
3161,8878,5844
3157,8869,5829
3161,8878,5844
3190,8861,5868
3238,8878,5902
3269,8920,5900
3315,9009,5902
3367,9074,5913
3392,9139,5961
3353,9188,5992
3315,9270,6019
3326,9339,6030
3392,9401,6078
3463,9405,6131
3547,9401,6195
3633,9382,6238
3701,9401,6311
3708,9404,6394
3701,9401,6487
3721,9342,6541
3778,9270,6604
3803,9148,6675
3778,9009,6779
3725,8847,6866
3701,8748,6954
3700,8673,7015
3701,8617,7071
3668,8530,7109
3624,8487,7188
3554,8480,7278
3469,8487,7363
3344,8427,7390
3238,8356,7422
3147,8319,7467
3084,8356,7539
3000,8371,7571
2930,8356,7597
2878,8317,7615
2853,8356,7655
2779,8419,7678
2621,8487,7714
2364,8548,7740
2082,8748,7772
1882,9049,7770
1927,9270,7772
2330,9079,7765
3161,8356,7772
4391,7114,7761
5937,5614,7772
7590,4212,7774
9098,3395,7772
10192,3369,7732
10717,4047,7714
10591,5053,7706
9869,6136,7714
8712,7124,7682
7401,7964,7655
6153,8544,7622
5088,8878,7597
4234,8991,7534
3624,9009,7480
3215,8955,7435
2930,8878,7422
2696,8741,7389
2544,8617,7363
2483,8546,7326
2467,8617,7305
2428,8751,7266
2390,8878,7246
2376,8899,7216
2390,8878,7188
2381,8857,7124
2390,8878,7071
2417,8885,7025
2467,8878,7013
2470,8854,6983
2467,8878,6954
2502,8929,6911
2621,9009,6896
2738,9032,6867
2776,9009,6837
2708,8928,6789
2621,8878,6779
2565,8855,6776
2544,8878,6779
2529,8878,6742
2544,8878,6720
2584,8862,6710
2621,8878,6720
2618,8881,6692
2621,8878,6662
2654,8819,6639
2698,8748,6662
2702,8660,6670
2698,8617,6662
2720,8596,6620
2776,8617,6604
2818,8622,6597
2853,8617,6604
2884,8558,6574
2930,8487,6545
2966,8402,6523
3007,8356,6545
3045,8297,6554
3084,8225,6545
3092,8132,6501
3084,8095,6487
3070,8058,6483
3084,7964,6487
3114,7762,6452
3161,7573,6428
3198,7426,6417
3238,7312,6428
3273,7154,6405
3315,7050,6370
3348,7027,6326
3392,7050,6311
3452,6959,6283
3547,6789,6253
3638,6643,6207
3701,6659,6195
3707,6738,6190
3701,6789,6195
3716,6760,6166
3778,6789,6136
3834,6895,6097
3855,7050,6078
3842,7163,6044
3855,7312,6019
3874,7499,5983
3855,7703,5961
3770,7831,5926
3701,7964,5902
3686,8139,5868
3701,8356,5844
3673,8503,5805
3624,8617,5785
3578,8728,5771
3547,8878,5785
3499,8973,5788
3469,9009,5785
3466,8990,5751
3469,9009,5727
3413,9055,5711
3315,9139,5727
3214,9205,5731
3161,9270,5727
3142,9284,5691
3161,9270,5669
3194,9234,5654
3238,9270,5669
3253,9343,5669
3238,9401,5669
3193,9348,5655
3161,9270,5669
3148,9227,5675
3161,9270,5669
3165,9291,5628
3161,9270,5610
3147,9189,5606
3161,9139,5610
3194,9114,5577
3238,9139,5552
3252,9144,5539
3238,9139,5552
3195,9077,5546
3161,9009,5552
3145,8921,5553
3161,8878,5552
3171,8856,5515
3161,8878,5493
3117,8877,5486
3084,8878,5493
3072,8860,5463
3084,8878,5435
3085,8880,5418
3084,8878,5435
3076,8847,5434
3084,8878,5435
3103,8976,5425
3161,9139,5435
3237,9241,5429
3315,9270,5435
3359,9241,5443
3392,9270,5493
3425,9332,5547
3469,9401,5610
3484,9402,5655
3469,9401,5727
3444,9399,5805
3469,9401,5902
3539,9303,5982
3624,9139,6078
3675,8964,6163
3701,8878,6253
3685,8785,6321
3624,8617,6428
3528,8368,6562
3469,8225,6720
3465,8205,6839
3469,8225,6954
3409,8154,7077
3315,8095,7246
3221,8125,7402
3161,8225,7539
3083,8254,7625
3007,8225,7714
2918,8198,7793
2853,8225,7889
2792,8234,7969
2776,8225,8065
2781,8200,8148
2776,8225,8240
2676,8298,8300
2467,8487,8357
2163,8770,8383
1850,9139,8415
1638,9445,8432
1696,9531,8474
2155,9118,8504
3084,8095,8532
4420,6563,8523
6014,4961,8532
7605,3660,8549
8943,2872,8591
9847,2539,8595
10254,2611,8591
10107,2963,8572
9406,3525,8591
8278,4181,8595
7016,4961,8591
5848,5842,8547
4857,6789,8532
4044,7614,8524
3469,8225,8532
3135,8568,8500
2930,8748,8474
2705,8818,8435
2467,8878,8415
2297,8925,8373
2236,9009,8357
2227,9079,8346
2236,9139,8357
2236,9143,8328
2236,9139,8298
2219,9130,8256
2236,9139,8240
2269,9133,8205
2313,9139,8181
2315,9139,8143
2313,9139,8123
2307,9086,8085
2313,9009,8065
2306,8917,8028
2313,8878,8006
2320,8861,7966
2313,8878,7948
2269,8873,7915
2236,8878,7889
2251,8867,7842
2313,8878,7831
2344,8871,7826
2313,8878,7831
2248,8866,7794
2236,8878,7772
2274,8873,7757
2313,8878,7772
2310,8864,7765
2313,8878,7772
2345,8877,7769
2390,8878,7772
2416,8858,7739
2467,8878,7714
2548,8891,7679
2621,8878,7655
2630,8798,7610
2621,8748,7597
2643,8735,7593
2698,8748,7597
2736,8689,7559
2776,8617,7539
2840,8575,7529
2930,8617,7539
2985,8644,7506
3007,8617,7480
3023,8493,7464
3084,8356,7480
3167,8244,7459
3238,8225,7422
3254,8231,7370
3238,8225,7363
3219,8155,7360
3238,8095,7363
3276,8031,7331
3315,7964,7305
3323,7831,7268
3315,7703,7246
3304,7603,7208
3315,7573,7188
3323,7556,7155
3315,7573,7130
3295,7574,7084
3315,7573,7071
3362,7544,7066
3392,7573,7071
3361,7634,7037
3315,7703,7013
3277,7701,6997
3238,7703,7013
3161,7738,6993
3084,7834,6954
3032,7903,6901
3007,7964,6896
2966,8012,6898
2930,8095,6896
2915,8163,6854
2930,8225,6837
2933,8234,6832
2930,8225,6837
2923,8198,6802
2930,8225,6779
2931,8282,6768
2930,8356,6779
2901,8368,6752
2853,8356,6720
2794,8333,6681
2776,8356,6662
2781,8366,6623
2776,8356,6604
2728,8286,6593
2698,8225,6604
2717,8189,6579
2776,8225,6545
2819,8282,6499
2853,8356,6487
2865,8375,6480
2853,8356,6487
2805,8279,6462
2776,8225,6428
2772,8198,6380
2776,8225,6370
2758,8234,6367
2776,8225,6370
2845,8158,6335
2930,8095,6311
2951,8052,6297
2930,8095,6311
2910,8160,6291
2930,8225,6253
2962,8260,6200
3007,8356,6195
3048,8490,6197
3084,8617,6195
3087,8638,6151
3084,8617,6136
3098,8594,6148
3161,8617,6195
3242,8618,6217
3315,8617,6253
3356,8606,6296
3392,8617,6370
3427,8577,6422
3469,8487,6487
3506,8342,6553
3547,8225,6662
3565,8101,6769
3547,7964,6896
3495,7795,7006
3469,7703,7130
3476,7681,7234
3469,7703,7363
3378,7690,7495
3238,7703,7655
3096,7761,7800
3007,7834,7948
2923,7808,8063
2853,7703,8181
2786,7594,8285
2776,7573,8415
2780,7576,8532
2776,7573,8649
2716,7572,8728
2621,7703,8824
2465,7939,8925
2236,8225,9058
1939,8509,9156
1696,8878,9233
1648,9196,9277
1927,9139,9350
2579,8352,9413
3624,6920,9467
4995,5199,9480
6553,3656,9526
8050,2560,9582
9252,2089,9642
9982,2167,9640
10177,2611,9642
9809,3163,9655
8943,3786,9701
7742,4498,9704
6476,5353,9701
5355,6236,9684
4472,7050,9701
3798,7668,9698
3315,8095,9701
2989,8335,9686
2776,8487,9701
2606,8563,9697
2467,8617,9701
2366,8617,9684
2313,8617,9701
2272,8604,9704
2236,8617,9701
2210,8617,9655
2236,8617,9642
2278,8602,9639
2313,8617,9642
2303,8664,9582
2313,8748,9526
2343,8784,9478
2390,8748,9467
2396,8654,9414
2390,8617,9350
2386,8620,9272
2390,8617,9233
2361,8539,9177
2313,8487,9116
2262,8476,9017
2236,8487,8941
2225,8421,8867
2236,8356,8824
2242,8326,8761
2236,8356,8707
2218,8355,8635
2236,8356,8591
2280,8352,8545
2313,8356,8532
2306,8295,8502
2313,8225,8474
2347,8182,8407
2390,8225,8357
2413,8288,8309
2467,8356,8298
2553,8366,8268
2621,8356,8240
2621,8330,8191
2621,8356,8181
2678,8374,8176
2776,8356,8181
2832,8271,8148
2853,8225,8123
2876,8223,8086
2930,8225,8065
2974,8122,8020
3007,7964,8006
3035,7800,7998
3084,7703,8006
3127,7624,7974
3161,7573,7948
3187,7505,7910
3238,7442,7889
3290,7356,7846
3315,7312,7831
3304,7296,7822
3315,7312,7831
3355,7266,7800
3392,7181,7772
3388,7078,7734
3392,7050,7714
3427,7049,7673
3469,7050,7655
3471,7017,7644
3469,7050,7655
3478,7156,7630
3469,7312,7597
3395,7398,7551
3315,7442,7539
3287,7474,7512
3315,7573,7480
3329,7691,7412
3315,7834,7363
3277,7960,7320
3238,8095,7305
3190,8180,7271
3161,8225,7246
3132,8214,7209
3084,8225,7188
2997,8269,7151
2930,8356,7130
2909,8386,7095
2930,8356,7071
2935,8302,7028
2930,8356,7013
2921,8487,7003
2930,8617,7013
2930,8637,6987
2930,8617,6954
2924,8602,6908
2930,8617,6896
2928,8571,6888
2930,8487,6896
2925,8388,6871
2930,8356,6837
2927,8345,6788
2930,8356,6779
2926,8345,6777
2930,8356,6779
2927,8352,6743
2930,8356,6720
2925,8339,6708
2930,8356,6720
2928,8363,6697
2930,8356,6662
2923,8285,6614
2930,8225,6604
2932,8195,6597
2930,8225,6604
2915,8230,6576
2930,8225,6545
2986,8236,6499
3084,8356,6487
3172,8508,6477
3238,8617,6487
3277,8618,6476
3315,8617,6487
3329,8621,6501
3315,8617,6545
3289,8572,6570
3315,8617,6604
3388,8752,6636
3469,8878,6720
3509,8846,6809
3547,8748,6896
3613,8664,6941
3701,8617,7013
3734,8500,7110
3701,8356,7246
3642,8210,7344
3624,8095,7422
3630,7944,7482
3624,7834,7597
3581,7788,7734
3547,7834,7889
3515,7890,8006
3469,7964,8123
3359,8036,8227
3238,8095,8357
3135,8066,8468
3084,7964,8591
3013,7814,8698
2930,7703,8824
2856,7652,8918
2853,7703,9000
2851,7808,9045
2776,7964,9116
2596,8122,9193
2390,8356,9292
2168,8694,9354
1927,9139,9409
1755,9437,9431
1927,9270,9467
2643,8355,9486
3855,6789,9526
5302,4917,9550
6785,3264,9584
8171,2147,9582
9329,1697,9584
10024,1775,9570
10100,2220,9584
9570,2818,9579
8635,3525,9584
7496,4344,9569
6322,5353,9584
5239,6409,9585
4395,7312,9584
3829,7883,9542
3469,8225,9526
3180,8445,9515
2930,8617,9526
2738,8693,9494
2621,8748,9467
2536,8802,9427
2467,8878,9409
2412,8890,9368
2390,8878,9350
2380,8862,9319
2390,8878,9292
2388,8879,9223
2390,8878,9175
2375,8870,9133
2390,8878,9116
2419,8871,9059
2467,8878,9000
2481,8878,8926
2467,8878,8883
2422,8823,8820
2390,8748,8766
2376,8655,8694
2390,8617,8649
2395,8601,8587
2390,8617,8532
2377,8610,8456
2390,8617,8415
2403,8609,8378
2390,8617,8357
2339,8605,8295
2313,8617,8240
2337,8619,8185
2390,8617,8181
2404,8554,8177
2390,8487,8181
2395,8441,8150
2467,8487,8123
2560,8556,8080
2621,8617,8065
2621,8615,8049
2621,8617,8065
2668,8616,8064
2776,8617,8065
2875,8558,8030
2930,8487,8006
2931,8406,7969
2930,8356,7948
2929,8289,7907
2930,8225,7889
2917,8113,7860
2930,7964,7831
2984,7788,7764
3084,7703,7714
3174,7693,7670
3238,7703,7655
3274,7638,7620
3315,7573,7597
3333,7512,7561
3315,7442,7539
3283,7299,7495
3315,7181,7480
3401,7102,7472
3469,7050,7480
3469,6956,7451
3469,6920,7422
3505,6963,7381
3547,7050,7363
3541,7055,7328
3547,7050,7305
3590,7118,7268
3624,7312,7246
3567,7482,7207
3469,7573,7188
3405,7600,7156
3392,7703,7130
3364,7846,7083
3315,7964,7071
3265,8004,7067
3238,8095,7071
3203,8237,7035
3161,8356,7013
3114,8353,7001
3084,8356,7013
3047,8418,6987
3007,8487,6954
2957,8430,6910
2930,8356,6896
2920,8368,6882
2930,8487,6896
2930,8572,6898
2930,8617,6896
2924,8623,6857
2930,8617,6837
2928,8549,6827
2930,8487,6837
2925,8457,6811
2930,8487,6779
2927,8492,6736
2930,8487,6720
2925,8467,6690
2930,8487,6662
2928,8489,6620
2930,8487,6604
2923,8463,6575
2930,8487,6545
2931,8502,6497
2930,8487,6487
2919,8402,6486
2930,8356,6487
2938,8350,6447
2930,8356,6428
2904,8287,6422
2930,8225,6428
3007,8201,6393
3084,8225,6370
3094,8216,6357
3084,8225,6370
3102,8263,6358
3161,8356,6370
3205,8459,6392
3238,8617,6428
3271,8773,6424
3315,8878,6428
3329,8876,6442
3315,8878,6487
3294,8893,6508
3315,8878,6545
3379,8746,6589
3469,8617,6662
3530,8572,6713
3547,8617,6779
3533,8593,6849
3547,8487,6954
3585,8332,7042
3624,8225,7130
3628,8106,7201
3624,7964,7305
3603,7793,7413
3547,7703,7539
3431,7684,7630
3315,7703,7714
3224,7691,7767
3161,7703,7831
3053,7756,7880
2930,7834,7948
2817,7851,8000
2776,7834,8065
2767,7813,8112
2776,7834,8181
2751,7836,8238
2698,7834,8298
2601,7839,8324
2467,7964,8357
2260,8221,8376
2005,8617,8415
1799,8989,8437
1850,9139,8474
2294,8752,8497
3161,7703,8532
4360,6084,8533
5782,4309,8532
7250,2750,8515
8558,1697,8532
9494,1237,8536
9946,1436,8532
9836,2148,8489
9175,3134,8474
8089,4084,8468
6862,4961,8474
5746,5835,8437
4857,6789,8415
4160,7642,8402
3624,8225,8415
3220,8481,8388
2930,8617,8357
2706,8746,8314
2544,8878,8298
2440,8900,8263
2390,8878,8240
2353,8856,8202
2313,8878,8181
2262,8875,8142
2236,8878,8123
2224,8879,8090
2236,8878,8065
2230,8853,8018
2236,8878,8006
2252,8950,8000
2313,9009,8006
2367,8958,7970
2390,8878,7948
2354,8839,7933
2313,8878,7948
2294,8893,7925
2313,8878,7889
2323,8813,7837
2313,8748,7831
2294,8662,7828
2313,8617,7831
2355,8597,7796
2390,8617,7772
2390,8614,7737
2390,8617,7714
2392,8606,7669
2390,8617,7655
2374,8610,7648
2390,8617,7655
2434,8609,7624
2467,8617,7597
2456,8607,7560
2467,8617,7539
2533,8616,7496
2621,8617,7480
2644,8563,7471
2621,8487,7480
2623,8393,7450
2698,8356,7422
2790,8346,7400
2853,8356,7422
2879,8309,7428
2930,8225,7422
3008,8092,7381
3084,7964,7363
3101,7819,7352
3084,7703,7363
3066,7608,7339
3084,7573,7305
3114,7520,7255
3161,7442,7246
3223,7336,7244
3315,7312,7246
3403,7327,7212
3469,7312,7188
3504,7178,7154
3547,7050,7130
3591,6999,7084
3624,7050,7071
3623,7105,7067
3624,7181,7071
3626,7247,7035
3624,7312,7013
3608,7341,7001
3624,7442,7013
3646,7619,6985
3624,7834,6954
3533,7973,6929
3469,8095,6954
3467,8219,6965
3469,8356,6954
3400,8428,6908
3315,8487,6896
3266,8541,6894
3238,8617,6896
3165,8668,6857
3084,8748,6837
3032,8824,6830
3007,8878,6837
2962,8862,6804
2930,8878,6779
2925,8936,6766
2930,9009,6779
2893,9007,6752
2853,9009,6720
2838,9051,6696
2853,9139,6720
2851,9164,6730
2853,9139,6720
2856,9069,6676
2853,9009,6662
2813,8926,6658
2776,8878,6662
2761,8855,6628
2776,8878,6604
2777,8878,6589
2776,8878,6604
2771,8862,6584
2776,8878,6545
2769,8880,6492
2776,8878,6487
2803,8820,6489
2853,8748,6487
2873,8657,6445
2853,8617,6428
2802,8599,6423
2776,8617,6428
2773,8612,6393
2776,8617,6370
2742,8605,6358
2698,8617,6370
2673,8611,6342
2698,8617,6311
2739,8605,6287
2776,8617,6311
2800,8613,6334
2853,8617,6370
2927,8599,6390
3007,8617,6428
3054,8658,6449
3084,8748,6487
3092,8819,6524
3084,8878,6604
3063,8882,6686
3084,8878,6779
3153,8860,6835
3238,8878,6896
3287,8884,6958
3315,8878,7071
3324,8816,7187
3315,8748,7305
3291,8632,7386
3315,8487,7480
3395,8314,7565
3469,8225,7655
3460,8173,7709
3392,8095,7772
3311,7932,7841
3238,7834,7948
3130,7862,8037
3007,7964,8123
2875,7993,8176
2776,7964,8240
2679,7940,8289
2621,7964,8357
2595,7967,8409
2621,7964,8474
2640,7952,8507
2621,7964,8532
2530,7946,8523
2390,7964,8532
2185,8070,8544
1927,8356,8591
1684,8724,8620
1619,9009,8649
1835,8901,8644
2390,8225,8649
3333,6924,8640
4703,5223,8649
6302,3423,8640
7787,1958,8649
8940,1172,8642
9791,1306,8649
10252,2210,8637
10023,3525,8649
8968,4802,8647
7479,5875,8649
6107,6724,8614
5088,7442,8591
4292,7986,8554
3624,8356,8532
3108,8533,8490
2776,8617,8474
2554,8626,8445
2390,8617,8415
2257,8590,8345
2159,8617,8298
2094,8635,8260
2082,8617,8240
2090,8562,8177
2082,8617,8123
2029,8766,8075
2005,8878,8065
2025,8833,8033
2082,8748,8006
2093,8725,7965
2082,8748,7948
2062,8692,7912
2082,8617,7889
2116,8587,7850
2159,8617,7831
2173,8579,7794
2159,8487,7772
2114,8383,7735
2082,8356,7714
2072,8349,7677
2082,8356,7655
2082,8342,7618
2082,8356,7597
2079,8360,7560
2082,8356,7539
2075,8291,7501
2082,8225,7480
2107,8183,7443
2159,8225,7422
2202,8291,7385
2236,8356,7363
2263,8361,7327
2313,8356,7305
2362,8344,7268
2390,8356,7246
2384,8318,7210
2390,8225,7188
2420,8075,7151
2467,7964,7130
2501,7889,7093
2544,7834,7071
2590,7716,7033
2621,7573,7013
2614,7418,6994
2621,7312,7013
2676,7224,7019
2776,7181,7013
2862,7125,6969
2930,7050,6954
2973,6917,6949
3007,6789,6954
3032,6654,6919
3084,6528,6896
3159,6372,6884
3238,6267,6896
3280,6225,6868
3315,6267,6837
3375,6318,6813
3469,6398,6837
3536,6463,6847
3547,6528,6837
3525,6564,6792
3547,6659,6779
3599,6819,6776
3624,7050,6779
3564,7256,6743
3469,7442,6720
3384,7577,6710
3315,7703,6720
3229,7812,6694
3161,7964,6662
3139,8110,6621
3161,8225,6604
3149,8274,6570
3084,8356,6545
2990,8481,6509
2930,8617,6487
2893,8648,6449
2853,8617,6428
2773,8580,6397
2698,8617,6370
2665,8673,6324
2698,8748,6311
2745,8805,6309
2776,8878,6311
2773,8906,6274
2776,8878,6253
2777,8752,6245
2776,8617,6253
2761,8541,6224
2776,8617,6195
2813,8758,6160
2853,8878,6136
2857,8890,6092
2853,8878,6078
2849,8865,6075
2853,8878,6078
2843,8864,6040
2853,8878,6019
2886,8886,6013
2930,8878,6019
2937,8800,5985
2930,8748,5961
2923,8733,5951
2930,8748,5961
2927,8689,5931
2930,8617,5902
2930,8576,5885
2930,8617,5902
2919,8634,5902
2930,8617,5902
2941,8572,5893
2930,8617,5902
2899,8733,5897
2930,8878,5902
3016,8918,5897
3084,8878,5902
3078,8819,5891
3084,8878,5902
3150,9009,5920
3238,9139,5961
3278,9161,5985
3315,9139,6019
3367,9111,6040
3392,9139,6078
3344,9183,6114
3315,9270,6195
3372,9344,6282
3469,9401,6370
3493,9394,6419
3469,9401,6487
3476,9407,6565
3547,9401,6662
3606,9292,6720
3624,9139,6779
3615,8980,6846
3624,8878,6954
3634,8757,7046
3624,8617,7130
3560,8450,7181
3469,8356,7246
3373,8329,7299
3315,8356,7363
3270,8359,7412
3238,8356,7480
3167,8343,7537
3084,8356,7597
2986,8352,7625
2930,8356,7655
2890,8344,7674
2853,8356,7714
2761,8347,7738
2621,8356,7772
2415,8373,7794
2159,8487,7831
1881,8697,7836
1696,9009,7831
1722,9228,7808
2082,9139,7831
2834,8494,7863
4009,7312,7889
5513,5804,7857
7170,4439,7831
8723,3602,7817
9946,3525,7831
10624,4066,7807
10640,4961,7772
9991,5900,7727
8866,6789,7714
7531,7565,7685
6245,8225,7655
5151,8662,7611
4317,8878,7597
3722,8900,7572
3315,8878,7539
3013,8858,7468
2776,8878,7422
2585,8876,7385
2467,8878,7363
2411,8864,7302
2390,8878,7246
2355,8875,7199
2313,8878,7188
2283,8867,7158
2313,8878,7130
2356,8882,7087
2390,8878,7071
2379,8822,7040
2390,8748,7013
2421,8659,6968
2467,8617,6954
2473,8598,6946
2467,8617,6954
2460,8615,6927
2467,8617,6896
2464,8601,6850
2467,8617,6837
2470,8617,6827
2467,8617,6837
2430,8595,6831
2390,8617,6837
2370,8631,6830
2390,8617,6837
2423,8535,6830
2467,8487,6837
