II,MCL,ABP,RESP
9527,9420,2529,3876
9440,9404,2453,3827
9170,9420,2396,3793
9048,9414,2351,3764
9260,9420,2308,3744
9474,9411,2240,3708
9438,9420,2174,3678
9237,9394,2119,3647
9260,9363,2086,3628
9484,9298,2044,3600
9616,9250,1997,3579
9491,9199,1944,3556
9438,9193,1908,3546
9561,9172,1880,3526
9616,9136,1864,3513
9390,9040,1841,3493
9260,8966,1819,3480
9471,8913,1791,3458
9794,8909,1775,3447
9842,8878,1768,3435
9794,8852,1775,3431
9866,8823,1776,3416
9972,8852,1775,3414
9898,8880,1768,3411
9883,8909,1775,3414
10065,8894,1792,3402
10239,8909,1819,3398
10124,8943,1840,3393
9972,9023,1864,3398
9990,9077,1884,3388
10061,9136,1908,3381
9953,9175,1926,3374
9883,9250,1953,3381
9976,9323,1988,3380
10061,9420,2041,3381
9912,9465,2090,3375
9794,9477,2130,3381
9895,9463,2151,3381
10061,9533,2174,3381
10017,9633,2208,3369
9972,9704,2263,3365
10140,9684,2315,3360
10417,9704,2352,3365
10457,9780,2369,3361
10328,9874,2396,3365
10271,9878,2437,3362
10417,9874,2485,3365
10561,9878,2513,3354
10595,9874,2529,3348
10483,9765,2544,3337
10328,9647,2574,3332
10135,9565,2600,3319
9972,9533,2618,3315
9800,9446,2618,3307
9616,9363,2618,3299
9343,9321,2616,3277
9081,9363,2618,3266
8954,9379,2615,3256
9081,9363,2618,3249
9232,9295,2620,3223
9170,9250,2618,3200
8901,9203,2598,3177
8814,9193,2574,3167
8992,9164,2548,3148
9170,9136,2529,3134
9087,9069,2506,3115
8992,9023,2485,3101
9057,8976,2461,3073
9170,8966,2441,3051
9138,8934,2416,3030
9170,8909,2396,3018
9337,8863,2373,2995
9438,8852,2352,2969
9296,8840,2325,2937
9260,8852,2308,2919
9511,8842,2289,2901
9794,8852,2263,2886
9751,8846,2217,2859
9616,8852,2174,2837
9659,8836,2143,2810
9794,8852,2130,2787
9729,8854,2110,2758
9616,8852,2086,2738
9652,8821,2058,2718
9794,8852,2041,2705
9811,8909,2021,2679
9794,8966,1997,2655
9808,8969,1967,2632
9794,9023,1953,2622
9656,9111,1949,2608
9616,9193,1953,2589
9724,9180,1937,2559
9794,9193,1908,2540
9645,9278,1875,2522
9527,9420,1864,2507
9567,9475,1863,2479
9616,9477,1864,2457
9438,9472,1845,2438
9260,9533,1819,2424
9283,9591,1790,2398
9438,9647,1775,2375
9386,9673,1768,2355
9170,9704,1775,2342
9061,9700,1779,2317
9260,9704,1775,2293
9502,9705,1752,2269
9527,9760,1731,2260
9338,9841,1720,2245
9170,9987,1731,2227
8853,10154,1738,2199
8191,10328,1731,2177
7572,10360,1705,2156
7924,10158,1686,2144
9271,9627,1680,2127
10595,8909,1686,2111
11108,8178,1687,2091
11307,7661,1686,2078
11685,7359,1683,2062
11841,7207,1686,2045
11203,7023,1685,2018
10239,6810,1686,1996
9552,6652,1684,1975
8992,6753,1686,1963
8127,7090,1684,1945
7390,7547,1686,1930
7358,7923,1685,1910
7924,8228,1686,1897
8494,8479,1683,1879
8992,8739,1686,1864
9481,8962,1688,1845
9794,9193,1686,1831
9723,9383,1679,1813
9616,9533,1686,1798
9725,9591,1707,1779
9883,9647,1731,1765
9817,9704,1735,1747
9794,9760,1731,1732
9999,9724,1726,1711
10239,9647,1731,1699
10182,9563,1730,1688
10061,9533,1731,1682
10128,9487,1729,1667
10328,9420,1731,1649
10362,9301,1729,1629
10328,9193,1731,1616
10406,9085,1730,1600
10595,9023,1731,1583
10649,8974,1726,1562
10595,8966,1731,1550
10597,8922,1735,1542
10773,8852,1731,1534
10904,8753,1706,1515
10862,8739,1686,1501
10701,8783,1680,1491
10684,8852,1686,1484
10765,8851,1686,1468
10773,8852,1686,1451
10628,8877,1685,1433
10595,8966,1686,1418
10686,9056,1682,1399
10684,9193,1686,1385
10447,9336,1691,1375
10328,9477,1686,1369
10462,9553,1662,1353
10595,9647,1642,1336
10423,9757,1636,1318
10239,9874,1642,1303
10280,9896,1640,1284
10417,9874,1642,1270
10362,9844,1644,1259
10328,9874,1642,1253
10478,9888,1619,1239
10684,9874,1598,1220
10705,9791,1588,1199
10773,9704,1598,1187
11003,9604,1598,1179
11218,9533,1598,1171
11216,9446,1592,1155
11307,9363,1598,1138
11607,9248,1596,1120
11841,9136,1598,1105
11738,8991,1593,1086
11663,8852,1598,1072
11861,8712,1593,1061
12109,8625,1598,1056
12067,8526,1606,1042
12020,8398,1642,1023
12208,8206,1693,1001
12465,8058,1775,990
12474,7953,1881,983
12465,7888,2041,973
12608,7768,2255,954
12732,7661,2529,940
12585,7587,2817,931
12465,7604,3106,924
12576,7626,3384,907
12732,7661,3683,891
12620,7670,3982,880
12465,7717,4260,874
12459,7788,4487,860
12465,7944,4704,841
12208,8129,4924,822
11931,8342,5148,808
11892,8523,5336,792
12020,8739,5503,775
11938,8959,5658,758
11663,9193,5813,742
11402,9366,5929,725
11307,9533,5991,709
11206,9687,5987,693
11040,9874,5947,676
10848,10038,5882,658
10773,10214,5813,643
10715,10359,5718,629
10595,10498,5591,610
10402,10582,5430,585
10328,10668,5281,561
10322,10739,5144,538
10239,10838,5015,511
10007,10916,4859,477
9883,11009,4704,445
9883,11086,4559,420
9794,11179,4438,396
9471,11219,4306,365
9260,11236,4171,330
9326,11227,4029,296
9438,11292,3905,264
9259,11381,3785,229
8992,11463,3683,198
8857,11461,3584,172
8814,11463,3506,148
8681,11458,3419,118
8636,11463,3328,82
8721,11430,3227,51
8725,11463,3151,33
8468,11526,3084,24
8280,11576,3018,16
8347,11532,2924,7
8458,11519,2840,0
8326,11546,2768,-2
8191,11576,2707,0
8252,11509,2633,1
8369,11463,2574,0
8280,11460,2528,-1
8191,11463,2485,0
8290,11348,2416,0
8458,11236,2352,0
8402,11197,2302,0
8280,11236,2263,0
8351,11184,2199,0
8636,11065,2130,0
8789,10920,2073,0
8725,10838,2041,0
8646,10750,2002,0
8814,10668,1953,0
9045,10548,1897,0
9081,10441,1864,0
8936,10313,1840,0
8992,10214,1819,0
9269,10096,1790,0
9438,9987,1775,0
9303,9851,1770,0
9260,9760,1775,0
9517,9685,1771,0
9794,9647,1775,0
9735,9575,1777,0
9616,9533,1775,0
9710,9536,1764,0
9883,9647,1775,0
9840,9740,1800,0
9794,9760,1819,0
9924,9691,1811,0
10061,9704,1819,0
9936,9786,1857,0
9794,9874,1908,0
9826,9873,1932,0
9883,9931,1953,0
9728,10066,1990,0
9616,10214,2041,0
9703,10242,2069,0
9794,10271,2086,0
9639,10347,2115,0
9527,10441,2174,0
9669,10435,2229,0
9883,10441,2263,0
9858,10493,2278,0
9794,10555,2308,0
9871,10529,2350,0
9972,10555,2396,0
9874,10665,2421,0
9794,10782,2441,0
9853,10746,2459,0
9883,10668,2485,0
9680,10611,2505,0
9527,10555,2529,0
9575,10384,2552,0
9616,10214,2574,0
9367,10103,2576,0
9081,10044,2574,0
8989,9934,2569,0
8992,9874,2574,0
8818,9874,2573,0
8636,9874,2574,0
8651,9725,2572,0
8814,9533,2574,0
8821,9397,2558,0
8725,9363,2529,0
8747,9294,2496,0
8992,9193,2485,0
9159,9076,2486,0
9081,9023,2485,0
8902,8963,2463,0
8992,8909,2441,0
9280,8847,2420,0
9438,8852,2396,0
9306,8861,2351,0
9260,8852,2308,0
9491,8778,2277,0
9794,8739,2263,0
9864,8726,2242,0
9883,8739,2219,0
9993,8712,2193,0
10061,8739,2174,0
9900,8813,2149,0
9794,8909,2130,0
9913,8916,2108,0
10061,8909,2086,0
9971,8930,2055,0
9883,9023,2041,0
9970,9087,2040,1
10061,9136,2041,0
9916,9151,2022,-2
9794,9193,1997,0
9851,9245,1972,7
9883,9363,1953,16
9647,9469,1926,25
9438,9533,1908,33
9459,9512,1903,41
9527,9533,1908,49
9371,9606,1894,58
9260,9704,1864,66
9378,9731,1830,74
9527,9760,1819,82
9378,9808,1820,91
9170,9874,1819,99
9154,9878,1798,107
9260,9874,1775,115
9216,9867,1764,124
9170,9874,1775,132
9301,9847,1782,140
9527,9874,1775,148
9521,9974,1750,157
9260,10158,1731,165
8829,10327,1723,173
8369,10498,1731,181
7984,10600,1733,190
8013,10555,1731,198
8619,10183,1724,206
9616,9533,1731,214
10442,8781,1736,223
10862,8228,1731,231
11082,7910,1706,238
11485,7717,1686,247
11858,7437,1679,256
11663,7093,1686,264
10672,6770,1687,271
9438,6639,1686,280
8487,6736,1684,291
7924,7093,1686,297
7614,7545,1684,296
7746,7944,1686,297
8322,8182,1687,303
8992,8398,1686,313
9366,8643,1679,321
9616,8909,1686,330
9894,9088,1706,339
10061,9250,1731,346
9946,9385,1735,346
9883,9477,1731,346
10058,9446,1725,352
10239,9420,1731,363
10139,9437,1732,372
10061,9477,1731,379
10218,9426,1727,387
10417,9363,1731,396
10365,9335,1732,403
10328,9363,1731,412
10475,9356,1725,422
10595,9363,1731,429
10440,9384,1735,428
10328,9420,1731,429
10461,9390,1706,435
10595,9363,1686,445
10444,9362,1680,453
10328,9420,1686,462
10486,9448,1686,471
10684,9477,1686,478
10550,9488,1685,479
10328,9533,1686,478
10312,9573,1682,483
10417,9647,1686,495
10292,9704,1691,505
10061,9760,1686,511
9973,9787,1662,517
10061,9874,1642,528
10028,10004,1636,538
9883,10158,1642,544
9813,10215,1641,543
9972,10214,1642,544
10113,10215,1644,550
10061,10328,1642,561
9847,10453,1620,570
9794,10498,1598,577
9924,10405,1587,584
10061,10328,1598,594
10005,10311,1602,602
9972,10328,1598,610
10117,10260,1589,617
10417,10158,1598,627
10648,10024,1604,636
10862,9874,1598,643
11064,9671,1569,648
11218,9533,1553,660
11233,9452,1549,676
11307,9363,1553,693
11482,9160,1544,702
11663,8966,1553,709
11741,8832,1575,716
11931,8739,1598,726
12217,8567,1591,734
12376,8398,1598,742
12273,8265,1640,750
12287,8171,1731,759
12560,8019,1829,766
12821,7888,1953,775
12753,7787,2116,783
12643,7717,2352,792
12734,7603,2628,797
12910,7547,2929,808
12903,7556,3219,823
12910,7604,3506,841
13035,7586,3774,852
13088,7604,4038,858
12847,7685,4285,862
12643,7831,4526,874
12698,7933,4750,886
12821,8058,4970,891
12649,8210,5174,888
12376,8398,5370,891
12264,8547,5538,899
12287,8739,5680,907
12128,8976,5782,906
11841,9250,5858,907
11596,9453,5895,915
11485,9647,5902,924
11350,9838,5868,918
11218,10044,5813,907
11134,10170,5733,902
11129,10271,5636,907
11018,10378,5508,910
10773,10555,5370,907
10471,10713,5214,899
10328,10838,5059,891
10290,10907,4895,881
10239,11009,4748,874
10083,11120,4609,866
9972,11236,4482,858
9851,11274,4344,846
9616,11292,4216,841
9297,11299,4094,840
9260,11349,3994,841
9470,11395,3885,834
9527,11463,3772,825
9169,11480,3649,815
8814,11463,3550,808
8734,11417,3458,799
8725,11463,3373,792
8499,11528,3275,783
8369,11519,3195,775
8534,11377,3125,765
8725,11292,3062,759
8575,11308,2973,751
8369,11349,2884,742
8378,11283,2805,730
8458,11236,2751,726
8335,11225,2689,726
8280,11179,2618,726
8481,10989,2539,717
8725,10838,2485,709
8716,10797,2441,707
8725,10782,2396,709
8944,10616,2327,708
9170,10441,2263,709
9118,10354,2210,715
9081,10328,2174,726
9307,10194,2130,728
9616,10044,2086,726
9627,9939,2038,726
9527,9874,1997,742
9659,9709,1948,762
10061,9533,1908,775
10325,9407,1878,779
10328,9363,1864,792
10269,9276,1843,815
10417,9193,1819,841
10603,9133,1790,857
10595,9136,1775,874
10408,9091,1769,897
10417,9023,1775,924
10663,8946,1775,940
10862,8966,1775,957
10775,9034,1769,978
10684,9136,1775,1006
10763,9175,1789,1029
10862,9193,1819,1056
10756,9189,1844,1086
10684,9250,1864,1122
10781,9339,1877,1153
10862,9477,1908,1187
10704,9591,1951,1226
10595,9704,1997,1270
10696,9779,2021,1310
10773,9874,2041,1352
10522,9954,2072,1394
10239,10044,2130,1435
10206,10095,2184,1466
10328,10158,2219,1501
10317,10203,2233,1538
10328,10271,2263,1583
10473,10335,2308,1623
10595,10441,2352,1666
10464,10522,2373,1706
10328,10555,2396,1748
10355,10511,2435,1785
10417,10498,2485,1831
10301,10492,2514,1879
10239,10441,2529,1930
10320,10255,2543,1969
10328,10044,2574,2012
10044,9870,2601,2058
9794,9760,2618,2111
9770,9633,2618,2158
9794,9533,2618,2210
9618,9444,2616,2264
9527,9363,2618,2325
9666,9235,2615,2376
9794,9136,2618,2424
9608,9022,2620,2469
9438,8852,2618,2523
9601,8602,2598,2572
9972,8455,2574,2622
10111,8439,2547,2662
10061,8455,2529,2705
10069,8330,2506,2742
10239,8171,2485,2787
10329,8073,2460,2832
10328,8058,2441,2886
10370,7984,2417,2934
10595,7888,2396,2985
10781,7815,2372,3031
10773,7831,2352,3084
10630,7837,2328,3132
10684,7831,2308,3183
10935,7804,2283,3223
11129,7831,2263,3266
11030,7873,2238,3302
10862,7944,2219,3348
10816,7995,2195,3387
10862,8058,2174,3431
10809,8088,2149,3467
10773,8115,2130,3513
10814,8121,2107,3552
10862,8171,2086,3595
10787,8213,2058,3631
10773,8228,2041,3678
10849,8193,2022,3723
10862,8228,1997,3777
10685,8333,1964,3817
10595,8455,1953,3859
10669,8474,1955,3899
10684,8455,1953,3958
10454,8435,1925,4011
10328,8455,1908,4057
10456,8484,1908,4083
10595,8569,1908,4123
10448,8640,1883,4166
10328,8625,1864,4206
10441,8503,1861,4210
10595,8455,1864,4206
10469,8532,1841,4197
10328,8625,1819,4206
10456,8568,1815,4204
10773,8455,1819,4206
10912,8430,1800,4200
10862,8569,1775,4206
10654,8744,1764,4203
10239,8909,1775,4206
9579,9014,1778,4201
9170,9023,1775,4206
9507,8738,1769,4202
10595,8115,1775,4206
11743,7301,1776,4201
12465,6639,1775,4206
12825,6192,1770,4201
13266,5845,1775,4206
13693,5491,1778,4201
13622,5277,1775,4206
12755,5167,1754,4201
11574,4994,1731,4206
10605,4726,1717,4201
9972,4767,1731,4206
9451,5310,1754,4201
9170,6072,1775,4206
9296,6555,1777,4201
9794,6753,1775,4206
10323,6903,1771,4201
10773,7150,1775,4206
11050,7366,1774,4201
11129,7547,1775,4206
11028,7701,1773,4201
11040,7831,1775,4206
11199,7848,1774,4201
11307,7831,1775,4206
11190,7823,1773,4201
11129,7831,1775,4206
11223,7777,1773,4201
11307,7717,1775,4206
11205,7675,1773,4201
11218,7661,1775,4206
11428,7621,1773,4201
11574,7604,1775,4206
11413,7587,1773,4201
11307,7547,1775,4206
11470,7458,1773,4201
11663,7434,1775,4206
11574,7485,1773,4201
11485,7547,1775,4206
11581,7504,1774,4201
11663,7434,1775,4206
11507,7401,1773,4201
11485,7434,1775,4206
11744,7437,1774,4201
11931,7434,1775,4206
11699,7424,1772,4201
11485,7434,1775,4206
11617,7418,1775,4201
11841,7434,1775,4206
11730,7476,1770,4201
11574,7547,1775,4206
11670,7578,1779,4201
11841,7604,1775,4206
11694,7624,1751,4201
11485,7661,1731,4206
11550,7662,1724,4201
11841,7661,1731,4206
11955,7651,1731,4201
11931,7661,1731,4206
11951,7640,1728,4201
12109,7604,1731,4206
12229,7525,1727,4201
12376,7434,1731,4206
12579,7311,1733,4201
12821,7207,1731,4206
12902,7110,1706,4201
12910,7037,1686,4206
12990,6931,1676,4201
13266,6810,1686,4206
13497,6655,1687,4201
13533,6526,1686,4206
13434,6415,1679,4201
13533,6356,1686,4206
13777,6294,1698,4201
13889,6242,1731,4206
13715,6171,1765,4201
13622,6129,1819,4206
13775,6073,1896,4201
13978,6015,2041,4206
13943,5930,2241,4201
13889,5902,2485,4206
13952,5928,2736,4201
13978,6015,3018,4206
13742,6075,3320,4201
13533,6129,3639,4206
13547,6181,3933,4201
13622,6299,4216,4206
13437,6433,4485,4201
13177,6583,4748,4206
13019,6709,4979,4201
12910,6866,5192,4206
12658,7028,5392,4201
12465,7207,5591,4206
12396,7362,5762,4201
12287,7547,5902,4206
11941,7740,6001,4201
11663,7944,6080,4206
11626,8093,6121,4201
11663,8228,6124,4206
11462,8369,6072,4201
11218,8569,5991,4206
11150,8740,5885,4201
11218,8852,5769,4206
11102,8892,5621,4201
10862,8966,5458,4206
10704,9057,5289,4201
10773,9136,5148,4206
10864,9148,5014,4202
10862,9193,4881,4206
10728,9275,4724,4201
10595,9363,4571,4206
10447,9364,4424,4202
10328,9363,4305,4206
10252,9399,4187,4200
10328,9477,4083,4206
10425,9488,3970,4204
10417,9477,3861,4206
10270,9472,3740,4194
10239,9533,3639,4189
10321,9588,3544,4173
10328,9647,3461,4156
10117,9673,3366,4120
9972,9704,3284,4090
10009,9711,3209,4060
10061,9760,3151,4041
9910,9815,3082,4006
9794,9874,3018,3975
9839,9872,2947,3941
9883,9874,2884,3925
9697,9866,2813,3902
9527,9874,2751,3876
9540,9855,2684,3835
9616,9874,2618,3810
9539,9884,2542,3789
9527,9874,2485,3777
9675,9797,2439,3750
9794,9760,2396,3727
9677,9756,2329,3699
9616,9760,2263,3678
9757,9691,2208,3647
9883,9647,2174,3628
9737,9637,2132,3609
9616,9647,2086,3595
9727,9582,2033,3567
9883,9533,1997,3546
9769,9518,1968,3525
9616,9533,1953,3513
9680,9492,1931,3486
9883,9477,1908,3463
9890,9493,1878,3440
9794,9533,1864,3431
9808,9500,1859,3412
9972,9477,1864,3398
10008,9484,1861,3377
9883,9533,1864,3365
9747,9529,1864,3345
9794,9533,1864,3332
9883,9562,1855,3312
9883,9647,1864,3299
9778,9701,1883,3278
9794,9760,1908,3266
9910,9807,1922,3247
9972,9874,1953,3233
9859,9884,1996,3211
9794,9874,2041,3200
9842,9846,2062,3188
9883,9874,2086,3183
9790,9902,2123,3166
9794,9931,2174,3150
9926,9916,2217,3129
9972,9931,2263,3117
9804,9951,2310,3099
9794,9987,2352,3084
10071,9980,2371,3062
10328,9987,2396,3051
10272,9983,2436,3035
10239,9987,2485,3018
10432,9962,2512,2988
10595,9987,2529,2969
10440,10024,2547,2950
10328,10044,2574,2936
10500,9979,2594,2908
10684,9931,2618,2886
10522,9901,2641,2867
10328,9874,2663,2853
10369,9759,2665,2826
10417,9647,2663,2804
10124,9566,2659,2783
9794,9533,2663,2771
9733,9462,2660,2746
9794,9420,2663,2721
9631,9420,2663,2697
9438,9477,2663,2688
9410,9472,2643,2674
9438,9420,2618,2655
9304,9319,2590,2625
9260,9250,2574,2606
9440,9191,2552,2588
9616,9193,2529,2573
9470,9210,2501,2545
9260,9250,2485,2523
9270,9230,2467,2504
9438,9193,2441,2490
9406,9153,2394,2465
9260,9193,2352,2441
9289,9236,2322,2418
9616,9250,2308,2408
9864,9195,2286,2392
9794,9193,2263,2375
9540,9224,2237,2348
9527,9250,2219,2325
9744,9195,2196,2304
9883,9193,2174,2293
9738,9278,2149,2277
9616,9420,2130,2260
9687,9471,2107,2231
9794,9477,2086,2210
9697,9462,2060,2191
9616,9477,2041,2177
9696,9460,2019,2152
9794,9477,1997,2128
9688,9503,1968,2105
9616,9533,1953,2095
9711,9509,1948,2079
9794,9533,1953,2062
9645,9606,1937,2034
9527,9704,1908,2012
9585,9728,1875,1991
9616,9760,1864,1979
9395,9811,1864,1962
9260,9874,1864,1946
9410,9868,1842,1925
9616,9874,1819,1913
9542,9899,1808,1902
9438,9931,1819,1897
9513,9896,1827,1882
9616,9874,1819,1864
9499,9870,1792,1842
9438,9874,1775,1831
9612,9836,1770,1822
9794,9874,1775,1814
9674,9993,1772,1797
9438,10158,1775,1781
9169,10279,1778,1763
8725,10441,1775,1748
8193,10574,1752,1728
8280,10498,1731,1715
9228,9985,1722,1706
10417,9193,1731,1699
11113,8423,1733,1681
11485,7944,1731,1666
11848,7662,1726,1654
12020,7434,1731,1649
11603,7133,1731,1635
10862,6866,1731,1616
10182,6704,1726,1595
9527,6753,1731,1583
8567,6991,1732,1574
7568,7434,1731,1567
7107,7927,1723,1551
7479,8342,1731,1534
8264,8567,1751,1514
8992,8739,1775,1501
9455,8951,1779,1485
9794,9250,1775,1468
9983,9505,1770,1447
9972,9704,1775,1435
9804,9810,1775,1427
9794,9874,1775,1418
9957,9869,1772,1400
10061,9874,1775,1385
9931,9873,1775,1375
9883,9874,1775,1369
10054,9816,1772,1353
10239,9760,1775,1336
10156,9697,1776,1322
10061,9647,1775,1319
10160,9570,1770,1313
10328,9533,1775,1303
10294,9506,1780,1285
10239,9477,1775,1270
10316,9412,1751,1258
10417,9420,1731,1253
10345,9463,1724,1246
10328,9477,1731,1237
10496,9395,1731,1220
10684,9363,1731,1204
10645,9378,1729,1191
10595,9363,1731,1187
10679,9237,1727,1181
10773,9193,1731,1171
10668,9288,1735,1152
10595,9420,1731,1138
10679,9403,1706,1127
10773,9363,1686,1122
10661,9410,1681,1112
10595,9533,1686,1105
10717,9554,1684,1097
10862,9533,1686,1089
10749,9567,1689,1071
10595,9704,1686,1056
10619,9779,1662,1044
10773,9760,1642,1039
10767,9691,1635,1031
10684,9704,1642,1023
10693,9747,1640,1012
10862,9760,1642,1006
10980,9658,1643,997
11040,9533,1642,990
11112,9440,1618,980
11307,9420,1598,973
11477,9361,1588,964
11574,9250,1598,957
11637,9086,1597,947
11841,8966,1598,940
12030,8853,1594,931
12020,8739,1598,924
11848,8578,1591,914
11931,8455,1598,907
12266,8374,1609,898
12465,8342,1642,891
12269,8250,1686,881
12109,8115,1775,874
12250,7945,1905,866
12465,7831,2086,858
12414,7717,2301,847
12376,7604,2574,841
12555,7472,2880,834
12732,7434,3195,825
12599,7468,3483,807
12465,7547,3772,792
12550,7569,4062,781
12643,7604,4349,775
12448,7676,4599,767
12287,7831,4837,759
12353,7971,5065,750
12376,8115,5281,742
12025,8250,5462,728
11663,8455,5636,709
11580,8688,5802,690
11574,8966,5947,676
11302,9221,6032,662
11040,9477,6080,643
11017,9680,6096,618
11040,9874,6080,594
10807,10033,6005,569
10595,10214,5902,544
10595,10379,5791,517
10595,10555,5680,495
10308,10694,5535,478
10061,10838,5370,462
10107,10952,5199,439
10239,11065,5059,412
10066,11140,4926,386
9794,11236,4793,363
9713,11334,4636,339
9794,11463,4482,313
9710,11539,4334,287
9527,11576,4216,264
9425,11558,4102,240
9438,11576,3994,214
9317,11615,3874,183
9081,11690,3772,148
8914,11708,3676,113
8992,11690,3595,82
9115,11617,3502,56
9081,11576,3417,33
8862,11551,3326,12
8725,11576,3240,0
8717,11578,3143,-3
8725,11576,3062,0
8636,11535,2989,1
8636,11519,2929,0
8724,11489,2859,-1
8725,11463,2796,0
8531,11377,2728,0
8458,11292,2663,0
8605,11207,2586,0
8725,11179,2529,0
8573,11116,2484,0
8458,11009,2441,0
8597,10838,2373,0
8814,10725,2308,0
8816,10637,2254,0
8814,10555,2219,0
8982,10414,2175,0
9170,10328,2130,0
9151,10274,2082,0
9170,10214,2041,0
9386,10057,1992,0
9616,9931,1953,0
9610,9873,1922,0
9616,9874,1908,0
9794,9781,1887,0
9972,9647,1864,0
9913,9517,1835,0
9883,9477,1819,0
10058,9437,1812,0
10239,9420,1819,0
10106,9412,1822,0
9883,9477,1819,0
9876,9520,1810,0
10061,9533,1819,0
10071,9495,1840,0
9883,9533,1864,0
9723,9629,1877,0
9794,9760,1908,0
9900,9834,1952,0
9883,9931,1997,0
9768,10039,2018,0
9794,10158,2041,0
9896,10204,2078,0
9883,10271,2130,0
