II,III,PLETH
3968,6349,6083
3853,6329,6072
3722,6321,6031
3590,6329,5989
3453,6315,5950
3328,6329,5948
3207,6358,5933
3109,6386,5907
3015,6357,5853
2934,6329,5824
2842,6316,5801
2759,6329,5783
2679,6306,5735
2627,6272,5700
2581,6233,5672
2540,6215,5659
2500,6199,5618
2496,6215,5576
2506,6245,5527
2496,6272,5494
2447,6248,5445
2408,6215,5411
2386,6196,5382
2364,6215,5370
2366,6216,5331
2496,6215,5287
2790,6233,5233
3196,6329,5204
3648,6419,5178
4116,6386,5163
4403,6072,5124
4203,5474,5081
3403,4637,5025
2321,3706,4998
1383,2784,4975
788,2053,4957
465,1655,4911
350,1711,4874
397,2111,4843
525,2680,4833
599,3232,4809
569,3763,4791
439,4263,4765
263,4733,4750
125,5118,4725
175,5474,4709
477,5802,4684
963,6101,4668
1463,6316,4639
1883,6500,4626
2189,6657,4618
2408,6786,4626
2540,6828,4611
2627,6843,4585
2678,6859,4548
2715,6900,4544
2734,6908,4545
2759,6900,4544
2783,6886,4514
2802,6900,4502
2800,6918,4500
2802,6957,4502
2817,6990,4475
2846,7014,4461
2867,6990,4457
2890,6957,4461
2911,6914,4435
2934,6900,4420
2947,6887,4415
2977,6900,4420
3029,6901,4395
3109,6900,4378
3191,6865,4373
3284,6843,4378
3373,6813,4355
3459,6786,4337
3523,6722,4330
3590,6671,4337
3668,6630,4316
3766,6614,4296
3846,6566,4284
3897,6500,4296
3916,6420,4294
3941,6386,4296
3966,6374,4290
3985,6386,4296
3971,6380,4288
3941,6386,4296
3886,6382,4308
3809,6386,4337
3698,6374,4352
3590,6386,4378
3496,6407,4408
3415,6443,4461
3312,6447,4502
3196,6443,4544
3077,6413,4574
2977,6386,4626
2882,6343,4681
2802,6329,4750
2728,6322,4808
2671,6329,4874
2618,6317,4931
2583,6329,4998
2542,6337,5054
2496,6329,5122
2438,6266,5181
2408,6215,5246
2402,6194,5288
2408,6215,5328
2388,6216,5359
2364,6215,5411
2350,6205,5456
2364,6215,5494
2383,6210,5495
2408,6215,5494
2429,6211,5486
2452,6215,5494
2456,6186,5490
2452,6158,5494
2443,6134,5478
2452,6158,5452
2459,6189,5401
2452,6215,5370
2423,6193,5346
2408,6158,5328
2407,6114,5282
2408,6101,5246
2385,6092,5218
2364,6101,5204
2357,6097,5163
2364,6101,5122
2361,6091,5086
2364,6101,5081
2380,6116,5062
2408,6158,5039
2427,6188,5004
2452,6215,4998
2478,6213,4995
2496,6215,4998
2479,6208,4975
2452,6215,4957
2437,6210,4931
2452,6215,4915
2473,6209,4885
2496,6215,4874
2501,6209,4868
2496,6215,4874
2472,6209,4855
2452,6215,4833
2429,6209,4804
2408,6215,4791
2379,6211,4768
2364,6215,4750
2361,6191,4723
2364,6158,4709
2359,6111,4684
2364,6101,4668
2382,6100,4642
2408,6101,4626
2411,6066,4600
2408,6044,4585
2399,6031,4560
2408,6044,4544
2421,6041,4517
2452,6044,4502
2481,6044,4479
2496,6044,4461
2489,6015,4432
2496,5987,4420
2508,5971,4412
2496,5987,4420
2447,5991,4404
2408,5987,4378
2375,5971,4343
2321,5987,4337
2318,6032,4337
2540,6158,4337
3023,6381,4310
3634,6729,4296
4267,7069,4290
4904,7185,4296
5304,6771,4275
5035,5759,4254
3963,4359,4240
2583,3022,4254
1506,2018,4260
920,1426,4254
632,1207,4226
525,1426,4213
554,1992,4206
613,2680,4213
565,3226,4209
438,3649,4213
290,4039,4210
131,4448,4213
-1,4800,4206
88,5132,4213
498,5466,4215
1095,5816,4213
1623,6099,4187
2014,6329,4172
2295,6495,4165
2496,6614,4172
2585,6652,4166
2627,6671,4172
2668,6692,4174
2715,6729,4172
2721,6734,4144
2715,6729,4131
2727,6720,4128
2759,6729,4131
2764,6725,4105
2759,6729,4089
2764,6724,4084
2802,6729,4089
2845,6718,4066
2890,6729,4048
2929,6746,4040
2977,6786,4048
3031,6809,4029
3109,6843,4007
3194,6866,3992
3284,6900,4007
3350,6902,4011
3415,6900,4007
3487,6869,3981
3590,6843,3965
3700,6801,3954
3809,6786,3965
3897,6775,3970
3985,6786,3965
4069,6780,3937
4160,6786,3924
4232,6781,3920
4291,6786,3924
4333,6760,3903
4379,6729,3883
4412,6670,3869
4422,6614,3883
4389,6544,3888
4335,6500,3883
4267,6462,3855
4203,6443,3841
4123,6409,3834
4028,6386,3841
3904,6353,3838
3766,6329,3841
3608,6290,3838
3459,6272,3841
3317,6246,3835
3196,6215,3841
3080,6150,3843
2977,6101,3841
2879,6062,3816
2802,6044,3800
2729,6006,3792
2671,5987,3800
2616,5978,3797
2583,5987,3800
2557,5962,3799
2540,5930,3800
2512,5889,3779
2496,5873,3759
2487,5857,3745
2496,5873,3759
2496,5895,3765
2496,5930,3759
2490,5934,3731
2496,5930,3717
2496,5900,3712
2496,5873,3717
2488,5846,3712
2496,5873,3717
2501,5927,3719
2496,5987,3717
2469,5995,3692
2452,5987,3676
2449,5974,3671
2452,5987,3676
2432,5985,3657
2408,5987,3635
2396,5978,3620
2408,5987,3635
2414,5983,3641
2408,5987,3635
2396,5980,3607
2408,5987,3594
2431,5983,3588
2452,5987,3594
2451,5979,3589
2452,5987,3594
2454,5985,3595
2452,5987,3594
2428,5960,3569
2408,5930,3552
2402,5888,3544
2408,5873,3552
2393,5863,3549
2364,5873,3552
2332,5869,3551
2321,5873,3552
2316,5866,3530
2321,5873,3511
2320,5868,3498
2321,5873,3511
2315,5866,3515
2321,5873,3511
2335,5869,3485
2364,5873,3470
2389,5865,3458
2408,5873,3470
2410,5872,3482
2408,5873,3511
2403,5842,3529
2408,5816,3552
2410,5795,3562
2408,5816,3594
2388,5843,3639
2364,5873,3717
2337,5872,3794
2321,5873,3883
2299,5865,3968
2277,5873,4089
2248,5868,4234
2233,5873,4420
2225,5866,4603
2233,5873,4791
2243,5866,4964
2277,5873,5163
2318,5870,5377
2364,5873,5618
2392,5867,5833
2408,5873,6031
2423,5875,6202
2452,5873,6402
2468,5860,6608
2452,5873,6815
2419,5900,6981
2408,5930,7146
2379,5912,7304
2277,5873,7476
2163,5836,7623
2233,5873,7765
2588,5993,7876
3153,6215,7972
3794,6450,8028
4422,6557,8096
4814,6273,8170
4641,5474,8261
3773,4251,8312
2540,2965,8344
1439,1896,8352
744,1197,8385
404,884,8407
307,1026,8426
358,1555,8405
482,2281,8385
567,2938,8354
569,3478,8344
470,3939,8307
307,4391,8261
158,4783,8187
175,5132,8137
429,5443,8088
876,5759,8055
1365,6020,7992
1795,6215,7931
2109,6331,7856
2321,6443,7807
2445,6540,7742
2540,6614,7683
2613,6621,7606
2671,6614,7559
2697,6626,7511
2715,6671,7476
2734,6689,7411
2759,6671,7352
2763,6629,7282
2759,6614,7228
2751,6610,7159
2759,6614,7105
2771,6604,7039
2802,6614,6981
2842,6618,6893
2890,6614,6815
2930,6575,6737
2977,6557,6691
3033,6568,6632
3109,6614,6568
3188,6625,6476
3284,6614,6402
3384,6593,6331
3503,6614,6278
3626,6628,6210
3766,6614,6155
3900,6548,6088
4028,6500,6031
4137,6468,5957
4247,6443,5907
4345,6378,5859
4422,6329,5824
4467,6309,5761
4510,6329,5700
4545,6328,5630
4554,6329,5576
4502,6323,5507
4422,6329,5452
4335,6318,5399
4247,6329,5370
4127,6337,5329
3985,6329,5287
3828,6266,5221
3678,6215,5163
3521,6196,5106
3372,6215,5081
3229,6197,5057
3109,6158,5039
2992,6109,4995
2890,6101,4957
2793,6099,4921
2715,6101,4915
2641,6073,4899
2583,6044,4874
2530,6004,4824
2496,5987,4791
2466,5975,4765
2452,5987,4750
2430,5988,4709
2408,5987,4668
2378,5955,4631
2364,5930,4626
2358,5909,4612
2364,5930,4585
2361,5956,4533
2364,5987,4502
2375,5986,4480
2408,5987,4461
2436,5979,4414
2452,5987,4378
2447,5982,4353
2452,5987,4337
2468,5981,4294
2496,5987,4254
2505,5980,4223
2496,5987,4213
2470,5983,4190
2452,5987,4172
2432,5978,4150
2408,5987,4131
2376,5986,4087
2364,5987,4048
2364,5972,4016
2364,5987,4007
2355,6012,3985
2364,6044,3965
2389,6042,3938
2408,6044,3924
2401,6041,3901
2408,6044,3883
2431,6012,3856
2452,5987,3841
2431,5972,3818
2408,5987,3800
2404,5990,3773
2408,5987,3759
2388,5979,3738
2364,5987,3717
2360,5990,3686
2364,5987,3676
2348,5959,3674
2321,5930,3676
2287,5893,3655
2233,5873,3635
2149,5853,3611
2102,5873,3594
2190,5940,3563
2496,6101,3552
3021,6313,3549
3678,6500,3552
4236,6465,3528
4422,6044,3511
4052,5120,3501
3196,3820,3511
2105,2421,3506
1095,1311,3511
376,699,3520
44,627,3552
25,948,3582
175,1540,3635
323,2243,3692
394,2965,3759
362,3600,3810
263,4163,3883
138,4642,3973
88,5075,4089
197,5449,4189
525,5816,4296
1021,6137,4405
1576,6386,4544
2044,6519,4682
2364,6614,4833
2545,6699,4972
2671,6786,5122
2769,6820,5260
2846,6843,5411
2876,6868,5552
2890,6900,5700
2907,6885,5836
2934,6843,5989
2941,6796,6136
2934,6786,6278
2923,6781,6383
2934,6786,6485
2953,6778,6581
2977,6786,6691
2995,6782,6780
3021,6786,6857
3043,6776,6901
3065,6786,6939
3090,6785,6955
3153,6786,6981
3238,6755,6997
3328,6729,7022
3391,6694,7023
3459,6671,7022
3540,6617,7000
3634,6557,6981
3715,6500,6938
3809,6500,6898
3917,6509,6835
4028,6500,6774
4104,6436,6699
4160,6386,6650
4204,6352,6604
4247,6329,6568
4260,6266,6503
4247,6215,6444
4207,6193,6375
4160,6215,6320
4096,6217,6249
4028,6215,6196
3946,6204,6145
3853,6215,6113
3730,6211,6066
3590,6215,6031
3434,6207,5984
3284,6215,5948
3140,6209,5897
3021,6215,5865
2908,6212,5825
2802,6215,5783
2685,6188,5712
2583,6158,5659
2499,6116,5612
2452,6101,5576
2420,6090,5511
2408,6101,5452
2400,6098,5399
2408,6101,5370
2409,6091,5314
2408,6101,5246
2398,6100,5167
2408,6101,5122
2428,6087,5081
2452,6101,5039
2454,6110,4971
2452,6101,4915
2448,6038,4866
2452,5987,4833
2448,5966,4784
2452,5987,4750
2453,5989,4722
2452,5987,4709
2431,5976,4671
2408,5987,4626
2384,5984,4574
2364,5987,4544
2337,5980,4503
2321,5987,4461
2315,5980,4407
2321,5987,4378
2317,5999,4355
2321,6044,4337
2334,6080,4293
2364,6101,4254
2389,6074,4222
2408,6044,4213
2410,6021,4193
2408,6044,4172
2398,6072,4143
2408,6101,4131
2426,6098,4110
2452,6101,4089
2457,6098,4057
2452,6101,4048
2445,6093,4045
2452,6101,4048
2470,6106,4026
2496,6101,4007
2508,6080,3982
2496,6101,3965
2455,6141,3936
2408,6158,3924
2359,6116,3920
2321,6101,3924
2345,6132,3904
2540,6215,3883
2969,6352,3857
3590,6614,3841
4215,6848,3813
4598,6729,3800
4501,5973,3795
3853,4733,3800
2793,3365,3781
1664,2224,3759
785,1448,3730
307,1140,3717
137,1263,3707
131,1711,3717
193,2284,3723
307,2908,3717
390,3520,3687
350,4106,3676
177,4596,3676
44,5018,3676
117,5373,3647
438,5702,3635
897,5975,3646
1401,6215,3676
1864,6401,3676
2233,6557,3676
2458,6655,3697
2583,6729,3759
2655,6761,3807
2715,6786,3841
2745,6785,3864
2759,6786,3924
2759,6779,4002
2759,6786,4089
2752,6786,4149
2759,6786,4213
2776,6758,4283
2802,6729,4378
2819,6705,4463
2846,6729,4544
2884,6761,4604
2934,6786,4668
2975,6758,4723
3021,6729,4791
3064,6709,4853
3109,6729,4915
3154,6731,4955
3240,6729,4998
3351,6710,5036
3459,6729,5081
3537,6753,5105
3634,6786,5122
3761,6785,5121
3897,6786,5122
3991,6762,5104
4072,6729,5081
4158,6661,5037
4247,6614,4998
4301,6576,4952
4335,6557,4915
4358,6518,4870
4379,6500,4833
4367,6493,4787
4335,6500,4750
4279,6472,4704
4203,6443,4668
4095,6407,4622
3985,6386,4585
3876,6347,4537
3766,6329,4502
3620,6320,4470
3459,6329,4461
3308,6305,4442
3196,6272,4420
3091,6229,4385
2977,6215,4378
2850,6204,4378
2759,6215,4378
2703,6212,4351
2671,6215,4337
2623,6203,4332
2583,6215,4337
2554,6218,4314
2540,6215,4296
2512,6178,4287
2496,6158,4296
2489,6148,4280
2496,6158,4254
2491,6148,4223
2496,6158,4213
2499,6178,4195
2496,6215,4172
2468,6218,4126
2452,6215,4089
2450,6204,4057
2452,6215,4048
2428,6212,4031
2408,6215,4007
2402,6207,3960
2408,6215,3924
2402,6210,3894
2408,6215,3883
2428,6208,3861
2452,6215,3841
2450,6210,3815
2452,6215,3800
2469,6208,3777
2496,6215,3759
2499,6210,3732
2496,6215,3717
2493,6207,3696
2496,6215,3676
2478,6213,3646
2452,6215,3635
2425,6187,3631
2408,6158,3635
2384,6117,3616
2364,6101,3594
2354,6089,3565
2364,6101,3552
2369,6102,3543
2364,6101,3552
2352,6069,3556
2364,6044,3552
2389,6025,3526
2408,6044,3511
2403,6068,3505
2408,6101,3511
2429,6103,3504
2452,6101,3511
2436,6086,3527
2408,6101,3552
2391,6107,3554
2408,6101,3552
2431,6080,3546
2452,6101,3552
2458,6142,3548
2452,6158,3552
2429,6120,3551
2408,6101,3552
2390,6124,3541
2364,6158,3552
2309,6134,3572
2233,6101,3594
2168,6099,3586
2189,6158,3594
2388,6252,3622
2846,6443,3676
3524,6730,3714
4247,7014,3759
4736,7006,3808
4773,6500,3883
4265,5451,3955
3328,4106,4048
2208,2770,4145
1226,1768,4254
592,1247,4347
350,1254,4461
367,1625,4591
482,2167,4750
562,2706,4895
569,3250,5039
487,3781,5164
350,4277,5287
221,4667,5386
219,5018,5494
420,5372,5604
832,5759,5741
1345,6099,5867
1839,6386,5989
2209,6589,6088
2452,6729,6196
2586,6774,6296
2671,6786,6402
2720,6777,6485
2759,6786,6568
2768,6783,6630
2759,6786,6691
2744,6782,6730
2759,6786,6774
2786,6778,6798
2802,6786,6815
2793,6785,6807
2802,6786,6815
2841,6770,6819
2890,6786,6815
2911,6812,6771
2934,6843,6733
2982,6836,6702
3065,6843,6691
3149,6861,6651
3240,6900,6609
3328,6902,6558
3415,6900,6526
3478,6889,6480
3547,6900,6444
3639,6894,6396
3766,6900,6361
3884,6895,6310
3985,6900,6278
4066,6873,6249
4160,6843,6237
4253,6786,6198
4335,6729,6155
4383,6655,6098
4422,6614,6072
4451,6581,6048
4466,6557,6031
4437,6512,5987
4379,6500,5948
4297,6502,5900
4203,6500,5865
4080,6441,5817
3941,6386,5783
3786,6362,5752
3634,6386,5741
3475,6376,5708
3328,6329,5659
3187,6251,5586
3065,6215,5535
2946,6205,5492
2846,6215,5452
2752,6190,5354
2671,6158,5204
2592,6114,5020
2540,6101,4874
2507,6091,4759
2496,6101,4668
2474,6099,4568
2452,6101,4502
2423,6074,4457
2408,6044,4420
2398,6001,4350
2408,5987,4296
2425,5978,4264
2452,5987,4254
2458,5979,4215
2452,5987,4172
2438,5999,4136
2452,6044,4131
2489,6092,4112
2540,6158,4089
2569,6212,4058
2583,6272,4048
2581,6303,4029
2583,6329,4007
2578,6326,3973
2583,6329,3965
2595,6321,3965
2627,6329,3965
2655,6328,3939
2671,6329,3924
2668,6320,3919
2671,6329,3924
2688,6350,3902
2715,6386,3883
2714,6397,3872
2671,6386,3883
2588,6349,3870
2496,6329,3841
2419,6315,3805
2408,6329,3800
2537,6370,3802
2890,6500,3800
3450,6702,3773
4072,6900,3759
4497,6869,3754
4510,6443,3759
4012,5542,3740
3109,4334,3717
2036,3066,3691
1095,2053,3676
484,1461,3650
263,1369,3635
314,1654,3627
482,2167,3635
604,2717,3620
613,3250,3594
490,3723,3559
307,4163,3552
148,4543,3551
131,4904,3552
313,5240,3528
701,5588,3511
1201,5911,3499
1708,6215,3511
2116,6445,3524
2408,6614,3552
2578,6707,3572
2671,6786,3594
2713,6844,3601
2759,6900,3635
2805,6927,3686
2846,6957,3759
2864,6984,3814
2890,7014,3883
2930,7015,3966
2977,7014,4089
3001,7006,4211
3021,7014,4337
3043,7009,4450
3065,7014,4585
3066,7009,4722
3065,7014,4874
3075,7004,5013
3109,7014,5163
3158,7014,5306
3240,7014,5452
3332,6979,5574
3415,6957,5700
3471,6927,5818
3547,6900,5948
3652,6837,6055
3766,6786,6155
3840,6728,6232
3897,6671,6320
3956,6576,6398
4028,6500,6485
4078,6451,6550
4116,6443,6609
4153,6416,6645
4203,6386,6691
4224,6345,6729
4203,6329,6774
4140,6315,6796
4072,6329,6815
3995,6335,6814
3897,6329,6815
3752,6271,6794
3590,6215,6774
3440,6185,6732
3328,6215,6691
3221,6233,6639
3109,6215,6609
2985,6144,6569
2890,6101,6526
2817,6089,6455
2759,6101,6402
2688,6074,6356
2627,6044,6320
2576,6023,6253
2540,6044,6196
2492,6051,6143
2452,6044,6113
2420,6006,6066
2408,5987,6031
2388,5974,5987
2364,5987,5948
2334,5986,5880
2321,5987,5824
2314,5974,5773
2321,5987,5741
2333,6007,5694
2364,6044,5659
2392,6050,5617
2408,6044,5576
2402,6025,5507
2408,6044,5452
2427,6072,5404
2452,6101,5370
2451,6079,5306
2452,6044,5246
2464,6000,5190
2496,5987,5163
2508,5980,5122
2496,5987,5081
2467,5986,5028
2452,5987,4998
2449,5980,4959
2452,5987,4915
2451,5988,4846
2452,5987,4791
2442,5973,4742
2408,5987,4709
2352,5999,4662
2321,5987,4626
2364,5944,4583
2540,5987,4544
2886,6165,4491
3415,6443,4461
4006,6646,4438
4422,6614,4420
4401,6144,4373
3853,5189,4337
2902,3919,4311
1839,2737,4296
932,1861,4253
350,1311,4213
96,1058,4181
88,1254,4172
176,1883,4150
263,2680,4131
302,3304,4104
307,3763,4089
237,4198,4064
88,4676,4048
-36,5066,4025
88,5360,4007
530,5621,3977
1138,5930,3965
1670,6203,3961
2058,6386,3965
2333,6454,3946
2540,6500,3924
2652,6548,3896
2715,6614,3883
2759,6649,3860
2802,6671,3841
2822,6691,3814
2846,6729,3800
2887,6740,3778
2934,6729,3759
2955,6707,3729
2977,6729,3717
3016,6763,3710
3065,6786,3717
3091,6757,3714
3109,6729,3717
3126,6712,3712
3153,6729,3717
3181,6728,3724
3240,6729,3759
3323,6718,3800
3415,6729,3841
3480,6724,3857
3547,6729,3883
3636,6722,3916
3766,6729,3965
3887,6706,4001
3985,6671,4048
4049,6606,4102
4116,6557,4172
4182,6515,4220
4247,6500,4254
4293,6471,4271
4335,6443,4296
4365,6401,4313
4379,6386,4337
4349,6377,4355
4291,6386,4378
4208,6365,4383
4116,6329,4378
3996,6265,4355
3853,6215,4337
3681,6156,4314
3503,6101,4296
3331,6028,4257
3196,5987,4213
3083,5970,4162
2977,5987,4131
2859,5986,4093
2759,5987,4048
2681,5978,3980
2627,5987,3924
2561,5983,3876
2496,5987,3841
2437,5980,3794
2408,5987,3759
2384,5982,3732
2364,5987,3717
2335,5980,3679
2321,5987,3635
2314,5981,3596
2321,5987,3594
2319,5980,3596
2321,5987,3594
2317,5982,3568
2321,5987,3552
2318,5980,3545
2321,5987,3552
2319,5983,3538
2321,5987,3511
2315,5978,3477
2321,5987,3470
2336,5987,3470
2364,5987,3470
2386,5970,3447
2408,5987,3428
2425,6014,3408
2452,6044,3387
2474,6038,3343
2496,6044,3304
2499,6050,3274
2496,6044,3263
2490,6004,3242
2496,5987,3222
2502,5994,3196
2496,5987,3181
2459,5923,3158
2408,5873,3139
2373,5864,3115
2364,5873,3098
2318,5839,3074
2189,5816,3057
2063,5822,3033
2146,5873,3015
2543,5962,2990
3153,6158,2974
3730,6347,2952
4072,6272,2933
4010,5673,2905
3459,4619,2891
2488,3349,2886
1401,2167,2891
518,1254,2877
0,798,2850
-190,827,2817
-131,1254,2809
47,1854,2809
219,2509,2809
289,3144,2785
263,3763,2767
142,4295,2758
-44,4733,2767
-180,5079,2767
-44,5417,2767
424,5742,2762
1051,6044,2767
1586,6266,2765
1970,6443,2767
2247,6572,2762
2452,6671,2767
2548,6706,2775
2583,6729,2809
2614,6750,2847
2671,6786,2891
2720,6792,2922
2759,6786,2974
2797,6775,3044
2846,6786,3139
2888,6786,3221
2934,6786,3304
2978,6775,3391
3021,6786,3511
3045,6787,3635
3065,6786,3759
3083,6753,3859
3109,6729,3965
3127,6695,4066
3153,6671,4172
3185,6631,4266
3240,6614,4378
3302,6606,4499
3372,6614,4626
3433,6589,4729
3503,6557,4833
3580,6515,4932
3678,6500,5039
3771,6472,5124
3853,6443,5204
3914,6399,5268
3985,6386,5328
4068,6382,5366
4160,6386,5411
4209,6356,5452
4203,6329,5494
4156,6309,5501
4116,6329,5494
4069,6337,5469
3985,6329,5452
3836,6274,5427
3678,6215,5411
3539,6146,5388
3415,6101,5370
3264,6058,5329
3109,6044,5287
2977,6033,5236
2890,6044,5204
2816,6057,5163
2759,6101,5122
2706,6138,5068
2671,6158,5039
2639,6127,5017
2627,6101,4998
2612,6086,4951
2583,6101,4915
2528,6101,4887
2496,6101,4874
2491,6076,4833
2496,6044,4791
2460,5996,4755
2408,5987,4750
2368,5991,4735
2364,5987,4709
2354,5926,4659
2321,5873,4626
2266,5851,4600
2233,5873,4585
2224,5876,4545
2233,5873,4502
2231,5862,4453
2233,5873,4420
2244,5870,4377
2277,5873,4337
2302,5865,4288
2321,5873,4254
2320,5868,4214
2321,5873,4172
2317,5871,4107
2321,5873,4048
2322,5865,3995
2321,5873,3965
2316,5877,3926
2321,5873,3883
2328,5855,3828
2321,5873,3800
2271,5890,3779
2189,5873,3759
2111,5829,3713
2102,5873,3676
2224,5984,3649
2540,6101,3635
3052,6227,3596
3678,6500,3552
4203,6768,3514
4379,6614,3511
4026,5731,3512
3196,4391,3511
2126,3077,3488
1138,2110,3470
439,1490,3446
88,1254,3428
2,1406,3402
88,1882,3387
232,2473,3366
350,3079,3346
361,3640,3314
263,4163,3304
114,4608,3304
44,5018,3304
152,5381,3279
482,5702,3263
963,5943,3258
1489,6158,3263
1940,6343,3242
2277,6500,3222
2479,6576,3211
2583,6614,3222
2612,6634,3221
2627,6671,3222
2645,6683,3217
2671,6671,3222
2677,6634,3216
2671,6614,3222
2662,6606,3233
2671,6614,3263
2688,6610,3283
2715,6614,3304
2735,6609,3318
2759,6614,3346
2788,6605,3376
2846,6614,3428
2914,6629,3484
2977,6671,3552
3028,6700,3609
3109,6729,3676
3214,6744,3748
3328,6786,3841
3425,6816,3928
3547,6843,4007
3697,6852,4063
3853,6900,4131
3969,6946,4206
4072,6957,4296
4180,6878,4364
4291,6786,4420
4366,6711,4456
4422,6671,4502
4472,6593,4554
4510,6500,4626
4491,6414,4681
4422,6386,4709
4328,6363,4701
4247,6329,4709
4154,6261,4729
4028,6215,4750
3856,6179,4733
3678,6158,4709
3513,6117,4684
3372,6101,4668
3232,6096,4626
3109,6101,4585
2993,6070,4541
2890,6044,4502
2776,6013,4439
2671,5987,4378
2573,5923,4324
2496,5873,4296
2419,5850,4256
2364,5873,4213
2328,5877,4161
2321,5873,4131
2316,5856,4104
2321,5873,4089
2318,5896,4063
2321,5930,4048
2315,5933,4025
2321,5930,4007
2321,5914,3977
2321,5930,3965
2311,5953,3961
2321,5987,3965
2341,5989,3946
2364,5987,3924
2364,5974,3897
2364,5987,3883
2375,6003,3859
2408,6044,3841
2432,6073,3817
2452,6101,3800
2467,6100,3775
2496,6101,3759
2509,6096,3737
2496,6101,3717
2463,6096,3689
2452,6101,3676
2471,6117,3660
2496,6158,3635
2500,6192,3586
2496,6215,3552
2485,6211,3530
2452,6215,3511
2380,6214,3466
2321,6215,3428
2361,6197,3402
2583,6215,3387
2999,6281,3346
3547,6386,3304
4042,6379,3272
4247,6101,3263
3961,5402,3244
3196,4334,3222
2164,3071,3193
1182,1939,3181
453,1172,3171
44,912,3181
-90,1075,3196
0,1540,3222
195,2151,3228
350,2851,3222
349,3524,3196
219,4106,3181
51,4537,3171
-44,4904,3181
4,5246,3183
263,5588,3181
704,5867,3157
1226,6101,3139
1678,6284,3128
2014,6443,3139
2240,6541,3142
2408,6614,3139
2515,6666,3127
2583,6729,3139
2624,6765,3159
2671,6786,3181
2717,6783,3176
2759,6786,3181
2781,6782,3205
2802,6786,3263
2822,6779,3310
2846,6786,3346
2863,6782,3370
2890,6786,3428
2927,6774,3504
2977,6786,3594
3020,6804,3669
3065,6843,3759
