II,III,PLETH
-1416,131,7427
-1385,142,7378
-1333,143,7320
-1308,142,7277
-1314,143,7211
-1308,142,7143
-1253,137,7053
-1154,142,6975
-1055,156,6887
-1000,142,6808
-990,81,6706
-1000,0,6606
-1005,-52,6494
-1000,-71,6405
-976,-94,6315
-923,-142,6238
-847,-192,6134
-770,-214,6036
-697,-208,5936
-616,-214,5869
-525,-263,5800
-462,-356,5735
-447,-464,5644
-462,-570,5567
-469,-694,5490
-462,-855,5433
-439,-1024,5360
-385,-1140,5299
-282,-1188,5236
-154,-1211,5198
-30,-1248,5148
77,-1282,5097
169,-1291,5024
231,-1282,4963
268,-1266,4903
308,-1211,4863
379,-1092,4811
462,-926,4762
522,-749,4702
539,-570,4661
518,-388,4622
462,-214,4594
385,-49,4555
308,142,4527
239,385,4493
154,641,4460
41,831,4406
-77,926,4360
-168,981,4317
-231,1068,4293
-276,1188,4257
-308,1282,4225
-337,1325,4186
-385,1353,4158
-440,1397,4122
-462,1425,4091
-451,1403,4052
-462,1353,4024
-511,1313,3988
-539,1282,3957
-508,1242,3917
-462,1211,3890
-453,1207,3856
-462,1211,3823
-458,1185,3780
-462,1140,3756
-481,1116,3737
-462,1140,3722
-380,1182,3686
-308,1211,3655
-320,1193,3630
-385,1140,3622
-414,1083,3594
-385,1068,3555
-341,1078,3508
-308,1068,3488
-253,1021,3472
-154,997,3454
-31,1043,3414
77,1140,3387
161,1208,3368
231,1211,3354
286,1169,3316
308,1140,3286
307,1151,3264
308,1211,3253
303,1287,3219
231,1353,3186
79,1395,3157
-77,1425,3152
-153,1437,3145
-154,1425,3152
-167,1386,3160
-231,1353,3186
-344,1323,3208
-462,1282,3253
-583,1206,3308
-693,1140,3387
-784,1115,3463
-847,1140,3555
-871,1155,3647
-847,1140,3756
-795,1120,3863
-770,1140,3991
-794,1153,4121
-847,1068,4259
-888,862,4376
-847,641,4494
-538,521,4605
231,570,4729
1441,845,4834
2847,1425,4930
4240,2270,5006
5464,3205,5097
6182,4042,5184
5926,4701,5265
4660,5091,5314
3001,5057,5366
1671,4532,5414
847,3704,5466
293,2873,5487
-154,2208,5500
-470,1693,5507
-693,1282,5533
-918,975,5550
-1154,783,5567
-1317,684,5566
-1385,641,5567
-1397,613,5549
-1385,570,5533
-1365,502,5509
-1385,427,5500
-1462,355,5483
-1539,285,5466
-1565,228,5420
-1539,214,5366
-1506,222,5304
-1462,214,5265
-1417,169,5220
-1385,142,5164
-1383,148,5076
-1385,142,4997
-1356,81,4924
-1308,0,4863
-1286,-50,4779
-1308,-71,4695
-1332,-82,4606
-1308,-71,4527
-1235,-31,4428
-1154,0,4326
-1081,0,4217
-1000,0,4125
-908,15,4024
-847,0,3924
-838,-69,3813
-847,-142,3722
-822,-176,3634
-770,-214,3555
-723,-308,3464
-693,-427,3387
-659,-514,3314
-616,-570,3253
-554,-636,3181
-462,-712,3119
-340,-781,3061
-231,-855,3018
-171,-957,2965
-154,-1068,2918
-131,-1157,2874
-77,-1211,2851
1,-1233,2819
77,-1211,2783
152,-1148,2739
231,-1068,2716
315,-982,2700
385,-855,2683
432,-681,2645
462,-499,2616
478,-330,2596
462,-142,2582
402,78,2548
308,285,2515
199,438,2490
77,570,2482
-48,717,2464
-154,855,2448
-232,942,2429
-308,997,2415
-391,1063,2392
-462,1140,2381
-503,1192,2379
-539,1211,2381
-583,1214,2364
-616,1211,2347
-620,1207,2338
-616,1211,2347
-621,1220,2351
-616,1211,2347
-580,1175,2330
-539,1140,2314
-527,1130,2294
-539,1140,2280
-545,1144,2263
-539,1140,2247
-538,1136,2226
-539,1140,2213
-516,1140,2198
-462,1140,2180
-406,1140,2154
-385,1140,2146
-390,1117,2147
-385,1068,2146
-350,1014,2126
-308,997,2113
-273,1024,2110
-231,1068,2113
-160,1083,2096
-77,1068,2079
2,1053,2071
77,1068,2079
159,1106,2079
231,1140,2079
281,1146,2076
308,1140,2079
304,1154,2074
231,1211,2079
85,1271,2089
-77,1282,2113
-185,1242,2126
-231,1211,2146
-263,1211,2168
-308,1211,2213
-380,1173,2267
-462,1140,2347
-570,1133,2438
-693,1140,2549
-798,1109,2657
-847,1068,2783
-849,1052,2920
-847,1068,3085
-851,1075,3251
-847,1068,3421
-854,1065,3570
-923,1068,3722
-1025,1030,3868
-1000,926,4024
-658,806,4171
77,783,4326
1166,938,4482
2540,1282,4661
4094,1783,4834
5541,2422,4997
6391,3151,5129
6234,3846,5265
5131,4316,5397
3617,4416,5533
2272,4127,5640
1308,3561,5735
623,2876,5814
77,2208,5902
-357,1640,5972
-693,1211,6036
-974,913,6082
-1231,712,6137
-1430,577,6176
-1539,499,6204
-1580,459,6202
-1616,427,6204
-1662,369,6201
-1693,285,6204
-1695,200,6185
-1693,142,6171
-1705,123,6149
-1693,142,6137
-1654,162,6103
-1616,142,6070
-1617,70,6029
-1616,0,6003
-1580,-24,5956
-1539,0,5902
-1533,17,5828
-1539,0,5768
-1513,-41,5700
-1462,-71,5634
-1418,-76,5545
-1385,-71,5466
-1346,-89,5381
-1308,-142,5299
-1273,-197,5193
-1231,-214,5097
-1179,-200,5005
-1154,-214,4930
-1161,-279,4840
-1154,-356,4762
-1090,-400,4686
-1000,-427,4628
-941,-482,4557
-923,-570,4494
-902,-654,4423
-847,-712,4360
-765,-769,4284
-693,-855,4225
-644,-965,4169
-616,-1068,4125
-585,-1147,4067
-539,-1211,4024
-468,-1281,3986
-385,-1353,3957
-302,-1407,3906
-231,-1425,3857
-159,-1407,3811
-77,-1353,3790
13,-1263,3758
77,-1140,3722
93,-1000,3677
77,-855,3655
89,-696,3638
154,-499,3622
229,-258,3585
231,0,3555
136,235,3531
0,427,3521
-98,581,3492
-154,712,3454
-213,827,3409
-308,926,3387
-406,1007,3369
-462,1068,3354
-466,1113,3320
-462,1140,3286
-485,1148,3248
-539,1140,3219
-590,1132,3183
-616,1140,3152
-619,1152,3116
-616,1140,3085
-615,1101,3048
-616,1068,3018
-616,1062,2984
-616,1068,2951
-615,1067,2901
-616,1068,2851
-616,1075,2804
-616,1068,2783
-617,1033,2768
-616,997,2750
-593,987,2713
-539,997,2683
-480,1000,2660
-462,997,2649
-475,998,2630
-462,997,2616
-391,970,2598
-308,926,2582
-259,901,2547
-231,926,2515
-171,972,2489
-77,997,2482
14,991,2467
77,997,2448
124,1031,2422
154,1068,2415
146,1073,2412
77,1068,2415
-38,1089,2407
-154,1140,2415
-221,1186,2427
-231,1211,2448
-243,1216,2457
-308,1211,2482
-431,1183,2520
-539,1140,2582
-618,1091,2642
-693,1068,2716
-784,1062,2794
-847,1068,2884
-854,1067,2971
-847,1068,3085
-875,1070,3214
-923,1068,3354
-940,1044,3470
-923,997,3588
-903,932,3712
-847,855,3857
-602,770,3991
0,712,4125
1025,739,4242
2386,926,4360
3890,1322,4468
5233,1923,4594
6023,2643,4717
5926,3348,4829
4959,3884,4901
3540,4131,4963
2207,4016,5022
1231,3561,5097
574,2893,5162
77,2208,5232
-340,1659,5285
-693,1282,5332
-984,1010,5359
-1231,783,5399
-1421,602,5436
-1539,499,5466
-1589,459,5463
-1616,427,5466
-1653,362,5477
-1693,285,5500
-1707,235,5489
-1693,214,5466
-1686,185,5438
-1693,142,5433
-1707,118,5418
-1693,142,5399
-1659,170,5360
-1616,142,5332
-1577,59,5297
-1539,0,5265
-1497,-3,5212
-1462,0,5164
-1449,-54,5110
-1462,-142,5064
-1475,-201,4998
-1462,-214,4930
-1423,-212,4844
-1385,-214,4762
-1351,-211,4669
-1308,-214,4594
-1258,-238,4523
-1231,-285,4460
-1213,-328,4376
-1154,-356,4293
-1057,-382,4202
-1000,-427,4125
-1006,-495,4047
-1000,-570,3991
-928,-640,3938
-847,-712,3890
-807,-805,3820
-770,-926,3756
-687,-1068,3695
-616,-1211,3655
-609,-1335,3615
-616,-1425,3588
-558,-1476,3554
-462,-1496,3521
-379,-1500,3478
-308,-1496,3454
-221,-1477,3436
-154,-1425,3421
-122,-1333,3383
-77,-1211,3354
11,-1074,3331
77,-926,3320
81,-762,3287
77,-570,3253
120,-339,3224
154,-71,3219
107,200,3207
0,427,3186
-90,590,3147
-154,712,3119
-225,823,3096
-308,926,3085
-384,1008,3067
-462,1068,3052
-548,1113,3031
-616,1140,3018
-632,1146,2999
-616,1140,2985
-606,1137,2964
-616,1140,2951
-622,1142,2932
-616,1140,2918
-610,1138,2898
-616,1140,2884
-623,1141,2864
-616,1140,2851
-606,1137,2831
-616,1140,2817
-632,1142,2797
-616,1140,2783
-568,1133,2764
-539,1140,2750
-543,1151,2730
-539,1140,2716
-497,1080,2697
-462,997,2683
-463,935,2662
-462,926,2649
-403,954,2631
-308,997,2616
-223,1036,2594
-154,1068,2582
-75,1081,2565
0,1068,2549
46,1031,2524
77,997,2515
140,984,2513
231,997,2515
285,1026,2497
231,1068,2482
84,1111,2471
-77,1140,2482
-182,1144,2492
-231,1140,2515
-266,1137,2540
-308,1140,2582
-374,1137,2624
-462,1140,2683
-580,1141,2753
-693,1140,2851
-782,1110,2949
-847,1068,3052
-896,1022,3144
-923,997,3253
-924,990,3366
-923,997,3488
-951,1003,3589
-1000,997,3689
-1014,952,3791
-923,855,3924
-662,728,4058
-154,641,4192
694,646,4305
1924,783,4427
3421,1100,4544
4848,1638,4661
5765,2337,4758
5849,3063,4863
5104,3722,4965
3848,4274,5064
2531,4561,5131
1462,4345,5198
707,3592,5262
154,2635,5332
-283,1873,5380
-616,1425,5433
-836,1148,5483
-1000,926,5533
-1158,752,5552
-1308,641,5567
-1408,562,5578
-1462,499,5600
-1500,455,5601
-1539,427,5600
-1557,394,5594
-1539,356,5600
-1503,339,5587
-1462,356,5567
-1429,373,5529
-1385,356,5500
-1343,308,5462
-1308,285,5433
-1299,291,5394
-1308,285,5366
-1315,222,5319
-1308,142,5265
-1300,94,5191
-1308,71,5131
-1320,41,5065
-1308,0,4997
-1267,-34,4905
-1231,-71,4829
-1224,-134,4759
-1231,-214,4695
-1212,-269,4605
-1154,-285,4527
-1076,-279,4466
-1000,-285,4427
-926,-314,4364
-847,-356,4293
-763,-394,4215
-693,-427,4158
-645,-478,4092
-616,-570,4024
-582,-705,3946
-539,-855,3890
-493,-980,3836
-462,-1068,3790
-433,-1157,3731
-385,-1282,3689
-308,-1419,3652
-231,-1496,3622
-179,-1501,3569
-154,-1496,3521
-126,-1514,3478
-77,-1496,3454
-3,-1384,3420
77,-1211,3387
158,-1055,3347
231,-926,3320
287,-773,3294
308,-570,3286
287,-350,3273
231,-142,3253
158,61,3212
77,285,3186
-2,516,3167
-77,712,3152
-150,843,3115
-231,926,3085
-314,997,3064
-385,1068,3052
-430,1122,3018
-462,1140,2985
-497,1136,2958
-539,1140,2951
-559,1168,2935
-539,1211,2918
-493,1253,2896
-462,1282,2884
-459,1293,2866
-462,1282,2851
-457,1250,2830
-462,1211,2817
-493,1174,2798
-539,1140,2783
-580,1101,2764
-616,1068,2750
-637,1054,2730
-616,1068,2716
-544,1102,2697
-462,1140,2683
-411,1155,2663
-385,1140,2649
-352,1100,2630
-308,1068,2616
-265,1059,2596
-231,1068,2582
-195,1073,2562
-154,1068,2549
-94,1062,2530
0,1068,2515
123,1073,2494
231,1068,2482
292,1057,2463
308,1068,2448
291,1102,2424
231,1140,2415
123,1168,2408
0,1211,2415
-75,1278,2420
-77,1353,2448
-55,1403,2480
-77,1425,2515
-177,1410,2536
-308,1353,2582
-456,1246,2653
-616,1140,2750
-768,1074,2832
-847,1068,2918
-850,1072,3006
-847,1068,3119
-864,1057,3230
-847,1068,3354
-784,1105,3479
-770,1140,3622
-835,1094,3756
-847,926,3890
-637,701,4007
-154,570,4125
628,603,4235
1770,783,4360
3215,1124,4479
4617,1709,4594
5513,2509,4682
5618,3348,4762
4975,4087,4827
3848,4701,4896
2597,5045,4956
1539,4843,5030
827,4053,5099
385,3063,5164
44,2292,5200
-308,1781,5232
-671,1336,5257
-1000,926,5299
-1245,664,5331
-1385,570,5366
-1438,534,5382
-1462,499,5399
-1496,468,5398
-1539,427,5399
-1558,354,5393
-1539,285,5399
-1502,267,5388
-1462,285,5366
-1430,290,5323
-1385,285,5299
-1341,283,5280
-1308,285,5265
-1301,258,5218
-1308,214,5164
-1313,169,5106
-1308,142,5064
-1284,134,5012
-1231,142,4963
-1153,153,4898
-1077,142,4829
-1026,108,4740
-1000,71,4661
-991,41,4587
-1000,0,4527
-1013,-47,4446
-1000,-71,4360
-938,-64,4265
-847,-71,4192
-758,-128,4120
-693,-214,4058
-645,-288,3984
-616,-356,3924
-609,-451,3865
-616,-570,3823
-601,-665,3771
-539,-712,3722
-429,-756,3664
-308,-855,3622
-211,-1005,3582
-154,-1140,3555
-115,-1222,3518
-77,-1282,3488
-37,-1359,3449
0,-1425,3421
56,-1428,3384
154,-1353,3354
282,-1228,3314
385,-1068,3286
436,-891,3261
462,-712,3253
501,-544,3238
539,-356,3219
532,-120,3182
462,142,3152
354,360,3128
231,499,3119
89,594,3101
-77,712,3085
-226,862,3064
-308,997,3052
-316,1082,3033
-308,1140,3018
-333,1210,2998
-385,1282,2985
-431,1307,2965
-462,1282,2951
-474,1280,2931
-462,1353,2918
-442,1442,2898
-462,1425,2884
-538,1283,2864
-616,1140,2851
-640,1101,2832
-616,1140,2817
-579,1160,2796
-539,1140,2783
-494,1125,2766
-462,1140,2750
-457,1150,2727
-462,1140,2716
-459,1127,2702
-462,1140,2683
-474,1152,2645
-462,1140,2616
-396,1098,2594
-308,1068,2582
-249,1062,2560
-231,1068,2549
-212,1064,2545
-154,1068,2549
-48,1098,2534
77,1140,2515
179,1154,2493
231,1140,2482
260,1123,2462
308,1140,2448
372,1194,2429
385,1282,2415
301,1370,2391
154,1425,2381
17,1435,2377
-77,1425,2381
-153,1399,2374
-231,1353,2381
-314,1297,2403
-385,1282,2448
-481,1294,2492
-616,1282,2549
-762,1207,2609
-847,1140,2683
-857,1122,2746
-847,1140,2817
-852,1140,2891
-847,1140,2985
-804,1151,3078
-770,1140,3186
-797,1057,3295
-847,926,3421
-781,797,3548
-462,712,3689
199,719,3813
1231,926,3924
2596,1427,4014
4079,2208,4125
5281,3121,4244
5772,3989,4360
5379,4668,4443
4310,5057,4527
3008,5055,4612
1847,4630,4695
983,3888,4746
385,3063,4796
-42,2343,4844
-385,1781,4896
-677,1335,4917
-923,997,4930
-1127,775,4940
-1308,641,4963
-1455,534,4966
-1539,427,4963
-1551,337,4954
-1539,285,4963
-1539,272,4965
-1539,285,4963
-1513,296,4943
-1462,285,4930
-1422,245,4901
-1385,214,4863
-1349,205,4803
-1308,214,4762
-1292,195,4728
-1308,142,4695
-1346,65,4629
-1385,0,4561
-1402,-45,4491
-1385,-71,4427
-1347,-83,4340
-1308,-71,4259
-1252,-36,4185
-1154,0,4125
-1046,15,4042
-1000,0,3957
-1014,-32,3878
-1000,-71,3823
-919,-108,3760
-847,-142,3689
-840,-174,3599
-847,-214,3521
-787,-274,3447
-693,-356,3387
-634,-437,3319
-616,-499,3253
-588,-556,3180
-539,-641,3119
-475,-755,3051
-385,-855,2985
-261,-927,2909
-154,-997,2851
-102,-1081,2798
-77,-1140,2750
-17,-1149,2682
77,-1140,2616
