II,V,ABP
550,3595,2763
-212,3135,2761
-800,2874,2741
-466,3320,2729
-178,3462,2725
-381,3012,2729
-433,2726,2716
-42,2951,2697
360,3234,2675
466,3320,2665
369,3369,2651
127,3504,2634
-299,3653,2611
-847,3811,2602
-1406,3984,2591
-1948,4119,2570
-2420,4163,2531
-2710,4180,2507
-2775,4215,2500
-2710,4303,2507
-2666,4445,2494
-2710,4611,2475
-2748,4713,2454
-2625,4672,2443
-2325,4451,2427
-1990,4119,2412
-1746,3763,2393
-1566,3443,2380
-1356,3122,2361
-1101,2766,2348
-886,2347,2331
-762,1906,2316
-685,1478,2294
-550,1107,2285
-285,778,2282
127,492,2285
647,243,2270
1185,61,2253
1642,-77,2241
1948,-184,2253
2128,-268,2270
2244,-246,2285
2307,-61,2283
2244,307,2285
2016,780,2292
1693,1291,2316
1421,1777,2335
1270,2213,2348
1216,2530,2346
1185,2705,2348
1113,2769,2347
974,2828,2348
784,2892,2342
593,2889,2348
430,2760,2361
296,2582,2380
212,2469,2383
212,2459,2380
282,2493,2374
339,2520,2380
314,2510,2382
254,2459,2380
238,2397,2363
296,2398,2348
389,2475,2339
508,2582,2348
679,2687,2354
974,2828,2348
1432,2978,2326
1990,3012,2316
2387,2803,2316
2329,2398,2316
1753,1942,2298
931,1598,2285
193,1463,2281
-296,1598,2285
-511,1929,2270
-423,2275,2253
-81,2453,2243
339,2459,2253
642,2389,2255
804,2336,2253
923,2284,2245
1058,2213,2253
1183,2132,2257
1270,2090,2253
1337,2067,2232
1397,2029,2221
1424,1969,2217
1397,1967,2221
1339,2042,2215
1312,2152,2221
1341,2222,2233
1397,2275,2253
1432,2320,2261
1439,2336,2285
1431,2284,2330
1397,2213,2412
1316,2184,2500
1185,2213,2602
1035,2244,2705
889,2275,2824
747,2332,2942
593,2459,3078
401,2616,3225
169,2766,3395
-70,2889,3557
-254,3012,3713
-352,3106,3850
-381,3135,3998
-373,3113,4142
-339,3135,4284
-290,3213,4398
-254,3258,4506
-249,3177,4602
-254,3012,4696
-242,2805,4765
-212,2582,4823
-196,2409,4867
-212,2459,4918
-254,2761,4954
-296,3135,4982
-317,3361,4992
-296,3443,5014
-238,3467,5031
-169,3443,5045
-126,3296,5039
-127,3074,5045
-164,2892,5057
-212,2828,5077
-245,2822,5076
-254,2828,5077
-241,2837,5073
-212,2889,5077
-171,2963,5061
-127,3012,5045
-95,2966,5025
-85,2828,5014
-87,2633,4983
-85,2459,4950
-72,2361,4910
-85,2336,4887
-135,2354,4856
-169,2459,4823
-165,2575,4771
-169,2582,4728
-168,2562,4680
-85,2766,4633
1,2994,4557
-85,2828,4474
-227,2541,4386
-127,2828,4316
104,3268,4237
85,2828,4157
39,2082,4058
550,2705,3967
1183,3886,3868
635,2582,3776
-1086,-1279,3674
-2075,-3197,3586
-1091,-297,3498
593,4242,3427
1087,5759,3345
423,4365,3268
-91,3292,3190
-42,3566,3141
-7,3643,3103
-169,2951,3078
-158,2452,3049
42,2520,3046
43,2519,3055
-254,2275,3078
-565,2221,3087
-720,2459,3110
-775,2634,3136
-762,2643,3173
-658,2645,3198
-508,2705,3237
-398,2742,3281
-339,2766,3332
-293,2803,3360
-254,2828,3395
-235,2793,3437
-254,2705,3491
-297,2590,3523
-339,2520,3554
-364,2491,3580
-339,2520,3617
-283,2553,3645
-296,2520,3681
-339,2456,3713
-254,2520,3744
-146,2623,3757
-296,2520,3776
-518,2346,3793
-339,2520,3808
-47,2800,3802
-381,2582,3808
-880,2235,3821
-381,2705,3840
450,3331,3837
-381,2520,3840
-2269,1134,3849
-1905,2275,3871
1281,6058,3872
3133,8176,3871
804,5836,3866
-2710,2090,3871
-3112,1209,3866
-931,2828,3871
381,3719,3881
-42,3135,3903
-384,2773,3905
42,3197,3903
223,3320,3894
-212,2828,3903
-527,2510,3905
-466,2705,3903
-478,2954,3883
-720,3074,3871
-914,3281,3863
-1016,3627,3871
-1220,3915,3870
-1566,4119,3871
-1940,4327,3864
-2286,4549,3871
-2567,4723,3872
-2710,4856,3871
-2726,4945,3851
-2710,4979,3840
-2712,4934,3831
-2710,4795,3840
-2696,4555,3838
-2710,4242,3840
-2752,3891,3832
-2710,3566,3840
-2484,3293,3848
-2117,3074,3871
-1742,2846,3885
-1439,2582,3903
-1204,2291,3911
-1016,2029,3935
-875,1759,3961
-762,1414,3998
-608,958,4025
-339,492,4062
76,100,4091
593,-184,4125
1144,-396,4148
1651,-492,4189
2041,-440,4233
2244,-246,4284
2244,-7,4312
2075,246,4347
1793,533,4378
1439,922,4411
1083,1386,4421
804,1844,4442
651,2190,4469
593,2398,4506
605,2470,4520
677,2459,4538
756,2414,4552
720,2398,4569
514,2406,4565
254,2398,4569
126,2339,4579
212,2275,4601
445,2253,4600
720,2275,4601
954,2288,4596
1101,2275,4601
1110,2259,4592
974,2275,4601
726,2309,4613
466,2336,4633
291,2339,4628
254,2336,4633
320,2321,4641
423,2275,4665
524,2170,4663
635,2029,4665
764,1853,4666
889,1660,4696
965,1482,4722
974,1414,4760
924,1501,4785
847,1721,4823
776,1982,4856
762,2213,4918
836,2330,4987
974,2275,5077
1065,2045,5159
1016,1783,5268
851,1649,5383
720,1721,5521
738,1893,5651
889,2029,5807
1066,2051,5970
1185,2029,6156
1202,2045,6325
1101,2152,6505
922,2308,6683
762,2459,6886
697,2539,7077
720,2520,7267
791,2393,7404
889,2213,7489
976,2057,7496
974,2029,7489
830,2179,7476
593,2520,7489
345,2981,7486
127,3443,7489
-56,3747,7480
-169,3811,7489
-160,3664,7483
-42,3443,7489
71,3237,7481
42,3074,7489
-166,2926,7482
-466,2828,7489
-721,2810,7481
-847,2889,7489
-833,3039,7481
-720,3258,7489
-566,3502,7481
-423,3688,7489
-299,3689,7481
-169,3443,7489
-44,2966,7481
0,2398,7489
-117,1931,7481
-381,1783,7489
-678,2034,7481
-889,2582,7489
-974,3133,7481
-974,3443,7489
-937,3436,7482
-889,3258,7489
-840,3050,7481
-804,2889,7489
-785,2798,7483
-762,2828,7489
-708,2938,7479
-635,3012,7489
-574,2952,7485
-550,2828,7489
-557,2720,7477
-593,2643,7489
-662,2542,7485
-762,2398,7457
-846,2261,7364
-847,2275,7267
-728,2392,7173
-550,2459,7108
-433,2527,7025
-466,2828,6949
-624,3130,6864
-804,3012,6791
-909,2825,6692
-931,3320,6600
-938,3933,6507
-974,3443,6442
-989,2565,6363
-931,3320,6283
-867,4864,6179
-931,3688,6093
-1100,-431,6012
-1185,-2520,5966
-1083,647,5913
-931,5533,5870
-892,6954,5811
-931,5102,5775
-908,3651,5746
-804,3750,5743
-700,3717,5726
-635,3012,5712
-587,2737,5684
-550,3135,5680
-520,3231,5674
-466,2705,5680
-388,2129,5670
-381,1844,5680
-511,1701,5690
-720,1721,5712
-879,2004,5710
-931,2398,5712
-904,2647,5704
-847,2766,5712
-780,2837,5706
-720,2828,5712
-670,2689,5708
-635,2520,5712
-615,2431,5694
-635,2459,5680
-692,2508,5657
-720,2582,5648
-697,2668,5629
-720,2705,5617
-777,2693,5585
-720,2766,5553
-598,2809,5509
-635,2582,5490
-674,2289,5472
-339,2459,5458
52,2877,5418
-212,2828,5394
-731,2554,5374
-423,3012,5363
190,3674,5325
-635,3012,5299
-2390,1783,5277
-2159,2951,5268
607,6670,5232
2286,8791,5204
330,6535,5179
-2710,2766,5172
-3077,1659,5142
-1185,3012,5109
-26,3788,5068
-381,3197,5045
-669,2785,5011
-254,3135,4982
1,3302,4942
-254,3012,4918
-413,2929,4885
-254,3258,4855
-182,3500,4814
-381,3504,4792
-636,3562,4770
-847,3811,4760
-1093,4084,4736
-1397,4303,4728
-1732,4497,4722
-2117,4672,4728
-2490,4785,4713
-2710,4856,4696
-2744,4890,4671
-2710,4918,4665
-2703,4952,4648
-2710,4979,4633
-2702,4954,4606
-2710,4856,4601
-2745,4676,4599
-2710,4426,4601
-2515,4093,4582
-2202,3688,4569
-1884,3241,4552
-1609,2828,4538
-1352,2481,4501
-1101,2213,4474
-857,1987,4452
-593,1783,4442
-264,1525,4411
127,1168,4379
549,709,4350
974,246,4347
1393,-170,4336
1778,-492,4316
2102,-664,4274
2329,-553,4252
2430,-159,4243
2371,369,4252
2153,820,4240
1820,1168,4220
1448,1488,4192
1101,1844,4189
836,2165,4187
677,2398,4189
591,2538,4170
508,2643,4157
406,2709,4137
339,2705,4125
362,2633,4102
466,2582,4093
585,2612,4086
677,2705,4093
724,2767,4089
720,2766,4093
662,2729,4098
593,2705,4125
556,2700,4152
593,2705,4189
684,2705,4216
804,2705,4252
907,2690,4270
974,2643,4284
990,2528,4286
974,2336,4316
945,2086,4349
931,1844,4379
942,1664,4374
974,1598,4379
1003,1655,4389
1016,1844,4411
1011,2131,4404
1016,2459,4411
1066,2717,4429
1185,2828,4474
1342,2759,4501
1482,2582,4538
1565,2376,4582
1609,2213,4665
1634,2096,4758
1651,2029,4887
1665,1986,5030
1693,1967,5204
1729,1954,5379
1736,1967,5585
1697,2008,5797
1651,2090,6029
1628,2183,6246
1609,2275,6473
1557,2339,6683
1482,2398,6886
1401,2468,7057
1312,2582,7235
1204,2710,7385
1101,2828,7489
1025,2916,7503
974,3012,7489
929,3112,7473
889,3197,7489
830,3232,7489
720,3258,7489
561,3304,7478
423,3381,7489
348,3450,7487
296,3504,7489
196,3539,7477
42,3566,7489
-111,3569,7492
-212,3566,7489
-255,3558,7443
-254,3566,7394
-223,3568,7326
-169,3566,7267
-105,3542,7191
-42,3504,7140
-3,3429,7087
0,3320,7045
-35,3183,6974
-85,3074,6918
-120,3015,6863
-127,3012,6822
-122,3017,6755
-127,3012,6695
-147,2980,6637
-169,2951,6600
-198,2933,6538
-254,2951,6473
-328,2979,6397
-381,3012,6346
-390,3018,6284
-381,3012,6219
-369,3003,6131
-339,3012,6061
-286,3012,5991
-254,3012,5934
-269,3032,5853
-296,3074,5775
-288,3098,5689
-254,3135,5617
-238,3092,5523
-254,2889,5426
-267,2712,5318
-254,2889,5236
-238,3179,5154
-254,3074,5077
-286,2849,4977
-296,3258,4887
-310,3815,4797
-381,3320,4728
-466,2371,4645
-466,2951,4569
-411,4501,4491
-466,3811,4442
-652,387,4400
-762,-1475,4379
-650,1304,4355
-466,5840,4347
-425,7448,4337
-508,5963,4347
-538,4485,4356
-466,4242,4379
-381,3979,4390
-339,3197,4411
-313,2741,4421
-296,2889,4442
-310,2973,4453
-339,2766,4474
-336,2635,4485
-296,2705,4506
-259,2719,4517
-254,2643,4538
-265,2625,4550
-254,2705,4569
-200,2795,4570
-127,2889,4569
-77,2961,4560
-85,2951,4569
-153,2837,4572
-254,2705,4569
-329,2613,4545
-339,2582,4538
-301,2522,4536
-254,2459,4538
-227,2431,4516
-254,2459,4506
-271,2567,4502
-169,2828,4506
-27,3065,4486
-42,3012,4474
-118,2812,4469
0,2889,4474
73,3017,4455
-339,2643,4442
-778,2191,4435
-381,2643,4442
297,3368,4427
-254,2766,4411
-1612,1593,4397
-1397,2828,4411
764,6615,4414
1863,8791,4411
-64,6558,4387
-2710,2766,4379
-2900,1597,4373
-1101,2889,4379
46,3627,4374
-169,3012,4379
-390,2586,4377
-42,2951,4379
162,3159,4369
-85,2889,4379
-297,2776,4392
-296,3074,4411
-378,3348,4406
-635,3443,4411
-873,3574,4421
-1058,3811,4442
-1281,3995,4441
-1524,4119,4442
-1761,4292,4448
-2075,4549,4474
-2451,4796,4490
-2710,4979,4506
-2757,5097,4505
-2710,5225,4506
-2700,5349,4495
-2710,5348,4506
-2699,5133,4520
-2710,4795,4538
-2750,4481,4532
-2667,4242,4538
-2347,3997,4548
-1905,3688,4569
-1566,3305,4568
-1397,2889,4569
-1301,2467,4566
-1185,2090,4569
-1027,1764,4551
-804,1475,4538
-480,1170,4528
-42,861,4538
493,573,4528
1101,369,4506
1733,243,4466
2286,184,4442
2657,142,4421
2794,123,4411
2734,136,4389
2540,246,4379
2261,482,4363
1905,861,4347
1498,1302,4312
1101,1721,4284
800,2040,4259
635,2275,4252
584,2447,4234
593,2582,4220
614,2663,4200
635,2705,4189
666,2729,4159
720,2766,4125
787,2803,4082
847,2828,4062
879,2830,4044
889,2828,4030
886,2812,3995
889,2766,3967
887,2678,3941
889,2582,3935
907,2522,3919
974,2520,3903
1075,2549,3878
1185,2582,3871
1275,2594,3858
1355,2582,3840
1406,2516,3800
1397,2398,3776
1316,2250,3757
1228,2152,3744
1195,2141,3708
1228,2213,3681
1274,2291,3658
1312,2336,3649
1358,2339,3624
1439,2336,3617
1546,2319,3622
1651,2275,3649
1728,2185,3660
1778,2090,3681
1817,2011,3710
1863,1967,3776
1900,1946,3854
1905,1967,3967
1858,2018,4095
1778,2090,4252
1699,2150,4402
1651,2213,4569
1629,2274,4745
1609,2336,4950
1560,2371,5144
1482,2398,5331
1391,2438,5496
1312,2520,5680
1248,2615,5860
1185,2705,6029
1106,2782,6148
1016,2889,6251
937,3017,6342
889,3135,6442
855,3206,6505
804,3258,6537
713,3298,6533
593,3320,6537
463,3311,6536
339,3320,6537
211,3352,6508
85,3381,6473
-34,3375,6422
-127,3381,6378
-187,3414,6323
-212,3443,6283
-216,3416,6235
-212,3381,6188
-200,3374,6117
-169,3381,6061
-125,3337,6008
-85,3258,5966
-60,3182,5898
-42,3135,5839
-32,3078,5781
-42,3012,5743
-83,2955,5691
-127,2951,5648
-145,2978,5597
-127,3012,5553
-88,3016,5486
-42,3012,5426
-6,3006,5367
0,3012,5331
-31,3009,5284
-85,3012,5236
-133,3013,5168
-169,3012,5109
-207,2983,5040
-254,2951,4982
-291,2930,4914
-296,2951,4855
-273,2996,4786
-254,3012,4728
-253,2982,4661
-254,3012,4601
-237,3070,4524
-212,3012,4442
-189,2899,4341
-169,3012,4252
-155,3191,4164
-169,3012,4093
-225,2722,4012
-296,3012,3935
-338,3454,3849
-339,3012,3776
-330,2349,3703
-339,3258,3649
-351,4880,3595
-339,3934,3554
-319,175,3510
-339,-1906,3491
-394,546,3473
-423,4303,3459
-390,4920,3431
-339,3012,3427
-325,2092,3437
-339,2889,3459
-332,3381,3457
-296,2889,3459
-252,2591,3466
-212,2951,3491
-176,3159,3503
-169,2889,3522
-205,2628,3537
-254,2643,3554
-259,2699,3551
-212,2705,3554
-162,2750,3563
-169,2828,3586
-231,2840,3590
-296,2828,3586
-317,2833,3576
-296,2828,3586
-266,2773,3590
-254,2705,3586
-262,2637,3563
-254,2643,3554
-239,2697,3551
-296,2705,3554
-381,2690,3536
-339,2828,3522
-232,2994,3515
-296,2889,3522
-411,2682,3511
-212,2889,3491
66,3211,3464
-169,2889,3459
-559,2362,3457
-169,2828,3459
486,3592,3442
-169,2766,3427
-1662,1287,3407
-1397,2766,3395
1025,7374,3376
2286,10020,3364
201,7290,3345
-2710,2643,3332
-2952,1177,3311
-1016,2705,3300
212,3591,3284
-42,2889,3268
-303,2471,3243
42,3012,3237
221,3323,3236
-85,3012,3237
-334,2872,3216
-339,3197,3205
-413,3460,3202
-635,3504,3205
-806,3618,3186
-931,3873,3173
-1120,4062,3168
-1312,4180,3173
-1466,4326,3158
-1736,4488,3141
-2181,4589,3131
-2583,4672,3141
-2736,4745,3143
-2710,4795,3141
-2686,4834,3134
-2710,4918,3141
-2720,5009,3144
-2710,4979,3141
-2722,4750,3121
-2710,4426,3110
-2584,4132,3103
-2329,3873,3110
-2014,3545,3107
-1693,3135,3110
-1385,2691,3107
-1101,2275,3110
-846,1868,3105
-593,1475,3110
-301,1093,3111
42,738,3110
441,387,3090
889,61,3078
1357,-213,3073
1778,-369,3078
2106,-401,3063
2329,-307,3046
2453,-118,3034
2456,184,3046
2324,581,3053
2075,1045,3046
1764,1500,3022
1439,1906,3015
1150,2208,3015
931,2398,3015
808,2479,2994
762,2520,2983
757,2555,2981
762,2582,2983
763,2564,2963
762,2520,2951
770,2495,2948
804,2520,2951
864,2564,2933
931,2582,2919
971,2557,2915
974,2520,2919
940,2490,2902
889,2459,2888
811,2404,2882
720,2336,2888
642,2285,2873
635,2275,2856
700,2277,2845
804,2275,2856
907,2264,2859
1016,2275,2856
1120,2288,2836
1185,2275,2824
1193,2214,2815
1185,2152,2824
1200,2113,2826
1228,2090,2824
1232,2037,2803
1228,1967,2792
1251,1912,2785
1312,1906,2792
1380,1912,2788
1439,1906,2792
1497,1871,2796
1566,1844,2824
1637,1834,2859
1693,1844,2919
1715,1844,2987
1693,1844,3078
1636,1855,3174
1566,1906,3300
1500,1986,3443
1439,2090,3617
1376,2187,3798
1312,2275,3998
1249,2338,4198
1185,2398,4411
1121,2452,4614
1058,2520,4823
985,2600,5017
889,2705,5204
765,2807,5365
635,2889,5521
520,2945,5656
423,3012,5775
322,3084,5860
212,3135,5934
109,3138,5987
42,3135,6029
1,3154,6036
-42,3197,6029
-106,3227,6000
-169,3258,5966
-217,3292,5913
-254,3320,5870
-299,3304,5824
-339,3258,5775
-344,3194,5695
-296,3135,5617
-225,3068,5542
-169,3012,5490
-154,2970,5425
-169,2951,5363
-193,2924,5291
-212,2889,5236
-218,2846,5170
-212,2828,5109
-193,2823,5036
-169,2828,4982
-146,2823,4928
-127,2828,4887
-120,2830,4834
-127,2828,4792
-116,2811,4740
-42,2828,4696
102,2883,4641
254,2951,4601
336,2957,4554
296,2889,4506
123,2763,4436
-169,2643,4379
-504,2565,4327
-762,2520,4284
-867,2514,4218
-847,2643,4157
-770,2818,4091
-677,2828,4030
-581,2739,3947
-508,2889,3871
-475,3105,3801
-466,2889,3744
-461,2526,3666
-466,2828,3586
-464,3332,3499
-423,2828,3427
-371,2018,3354
-381,2951,3300
-448,4763,3249
-466,3811,3205
-395,-256,3148
-339,-2520,3110
-386,182,3085
-466,4303,3078
-459,4951,3058
-381,2828,3046
-330,1821,3039
-339,2705,3046
-351,3225,3042
-339,2643,3046
-327,2279,3055
-339,2643,3078
-350,2867,3092
-339,2643,3110
-311,2520,3122
-296,2705,3141
-300,2828,3152
-296,2766,3173
-252,2700,3190
-169,2705,3205
-96,2683,3201
-85,2643,3205
-137,2629,3216
-212,2643,3237
-266,2668,3239
-296,2705,3237
-303,2702,3230
-254,2705,3237
-168,2706,3238
-169,2643,3237
-251,2542,3220
-254,2582,3205
-209,2681,3184
-339,2582,3173
-509,2441,3157
-339,2705,3141
-73,3034,3119
-339,2705,3110
-756,2218,3097
-339,2766,3078
367,3592,3040
-296,2766,3015
-1803,1270,2997
-1397,2766,2983
1303,7404,2948
2710,10020,2919
470,7190,2899
-2710,2459,2888
-3058,1014,2856
-1058,2643,2824
213,3604,2799
-85,2889,2792
-359,2420,2777
85,2951,2761
391,3285,2739
127,2951,2729
-154,2701,2713
-169,2889,2697
-211,3065,2675
-423,3074,2665
-624,3161,2660
-762,3381,2665
-950,3554,2664
-1228,3688,2665
-1552,3884,2661
-1905,4119,2665
-2247,4294,2664
-2498,4426,2665
-2641,4544,2661
-2710,4672,2665
-2727,4774,2665
-2710,4795,2665
-2694,4709,2659
-2710,4549,2665
-2733,4345,2678
-2667,4119,2697
-2463,3874,2700
-2159,3627,2697
-1837,3351,2691
-1524,3012,2697
-1217,2590,2699
-931,2152,2697
-678,1753,2679
-423,1414,2665
-128,1080,2657
212,738,2665
591,387,2669
1016,61,2665
1478,-244,2645
1905,-492,2634
2235,-642,2630
2456,-615,2634
2592,-393,2621
2625,0,2602
2515,460,2578
2244,922,2570
1862,1340,2567
1439,1721,2570
1056,2024,2558
762,2213,2539
584,2271,2513
508,2275,2507
496,2288,2506
508,2336,2507
514,2378,2489
508,2398,2475
501,2397,2468
508,2398,2475
515,2399,2475
508,2398,2475
492,2377,2471
508,2336,2475
552,2292,2474
593,2275,2475
597,2278,2471
593,2275,2475
594,2258,2473
593,2275,2475
578,2333,2471
593,2398,2475
663,2411,2474
762,2398,2475
827,2390,2469
847,2398,2475
846,2365,2486
847,2275,2507
845,2141,2510
847,2029,2507
870,1968,2497
931,1967,2507
1015,1976,2520
1101,1967,2539
1170,1929,2537
1228,1906,2539
1275,1902,2542
1312,1906,2570
1337,1878,2599
1355,1844,2634
1374,1840,2666
1397,1906,2729
1421,2001,2811
1439,2090,2919
1437,2150,3030
1397,2213,3173
1319,2263,3336
1228,2275,3522
1152,2231,3703
1101,2213,3903
1060,2286,4115
1016,2459,4347
961,2639,4568
889,2766,4792
784,2833,5002
635,2889,5204
447,2932,5369
254,2951,5521
96,2955,5653
0,3012,5775
-38,3131,5862
-42,3258,5934
-51,3316,5985
-85,3320,6029
-145,3310,6039
-212,3320,6029
-266,3321,5995
-296,3320,5966
-304,3316,5921
-296,3320,5870
-289,3300,5800
-296,3258,5743
-319,3195,5690
-339,3135,5648
-344,3071,5585
-339,3012,5521
-336,2946,5450
-339,2889,5394
-340,2842,5328
-339,2828,5268
-338,2825,5197
-339,2828,5141
-339,2820,5074
-339,2828,5014
-339,2834,4941
-339,2828,4887
-337,2791,4833
-339,2766,4792
-340,2761,4729
-339,2766,4665
-335,2740,4591
-339,2705,4538
-344,2681,4477
-339,2705,4411
-316,2771,4323
-296,2828,4252
-301,2839,4186
-339,2889,4125
-398,2947,4042
-466,2889,3967
-522,2802,3896
-550,2951,3840
-540,3109,3762
-508,2828,3681
-479,2466,3594
-466,2828,3522
-450,3365,3449
-423,2828,3395
-417,1965,3344
-466,2889,3300
-525,4736,3244
-508,3811,3205
-409,-257,3179
-339,-2520,3173
-376,211,3155
-466,4365,3141
-500,5002,3130
-466,2828,3141
-428,1772,3154
-423,2643,3173
-429,3186,3185
-423,2643,3205
-416,2316,3218
-423,2705,3237
