II,V,ABP
5832,3519,6736
5795,3498,6766
5686,3446,6780
5583,3429,6808
5513,3450,6826
5476,3463,6851
5397,3418,6846
5317,3394,6851
5248,3421,6846
5211,3463,6851
5163,3454,6826
5157,3463,6808
5191,3533,6792
5264,3638,6808
5324,3705,6809
5423,3778,6808
5549,3891,6780
5689,4023,6766
5786,4094,6739
5902,4128,6724
6033,4167,6690
6168,4233,6682
6244,4266,6671
6327,4268,6682
6428,4266,6672
6540,4303,6682
6597,4326,6689
6646,4303,6724
6695,4243,6750
6752,4233,6808
6771,4262,6875
6806,4268,6978
6856,4206,7073
6912,4163,7189
6913,4174,7301
6912,4198,7443
6925,4161,7579
6965,4128,7739
6967,4134,7895
6965,4163,8077
6956,4143,8246
6965,4128,8415
6937,4138,8546
6912,4163,8669
6887,4144,8769
6912,4128,8881
6940,4151,8970
6965,4198,9050
6929,4193,9081
6859,4163,9092
6746,4189,9057
6646,4303,9007
6586,4377,8921
6646,4373,8838
6812,4488,8734
7125,5003,8627
7641,5810,8482
8401,6472,8331
9111,6704,8156
9464,6717,7992
9504,6765,7813
9677,6717,7654
10031,6172,7493
10102,5073,7358
9507,3787,7205
8613,2764,7062
7951,2113,6913
7603,1749,6808
7241,1590,6714
6806,1679,6639
6449,1961,6542
6274,2274,6470
6166,2448,6398
6114,2519,6343
6121,2586,6264
6168,2694,6216
6163,2765,6192
6168,2799,6216
6232,2837,6231
6380,2939,6259
6520,3041,6272
6646,3114,6301
6707,3148,6313
6699,3219,6343
6582,3320,6362
6433,3429,6386
6267,3501,6390
6114,3568,6428
5952,3634,6482
5849,3673,6555
5817,3648,6595
5849,3603,6639
5844,3574,6676
5795,3568,6724
5718,3558,6742
5689,3568,6766
5686,3582,6782
5689,3568,6808
5642,3505,6806
5583,3463,6808
5516,3461,6801
5476,3463,6808
5437,3419,6800
5423,3394,6808
5399,3417,6807
5370,3463,6808
5322,3464,6779
5317,3463,6766
5323,3497,6757
5317,3568,6766
5267,3619,6745
5264,3673,6724
5309,3748,6692
5370,3848,6682
5394,3922,6655
5476,3988,6639
5629,4062,6609
5795,4163,6597
5865,4246,6567
5902,4303,6555
5962,4333,6538
6061,4373,6555
6120,4400,6566
6168,4408,6597
6214,4384,6620
6274,4373,6682
6294,4363,6752
6327,4338,6851
6388,4276,6939
6487,4233,7062
6550,4214,7194
6593,4198,7358
6614,4149,7513
6646,4128,7696
6663,4143,7878
6699,4163,8077
6741,4137,8257
6806,4128,8458
6840,4144,8650
6859,4163,8838
6832,4134,8972
6806,4128,9092
6777,4159,9195
6806,4198,9303
6852,4181,9363
6912,4163,9388
6923,4186,9367
6912,4233,9346
6877,4226,9292
6859,4198,9219
6800,4238,9096
6699,4373,8965
6599,4463,8813
6646,4478,8669
6846,4634,8498
7178,5213,8331
7653,6058,8150
8348,6682,7992
9023,6805,7820
9358,6717,7654
9353,6739,7471
9464,6717,7316
9806,6162,7159
9943,4968,7020
9445,3567,6872
8613,2519,6766
7946,1959,6672
7550,1714,6597
7129,1607,6497
6646,1679,6428
6256,1932,6372
6061,2239,6343
5951,2417,6289
5902,2484,6259
5892,2535,6243
5902,2624,6259
5874,2684,6251
5902,2729,6259
6013,2791,6267
6168,2904,6301
6253,3000,6314
6327,3079,6343
6409,3148,6372
6487,3254,6428
6448,3351,6466
6327,3429,6512
6170,3495,6547
6061,3603,6597
5969,3711,6632
5902,3743,6682
5836,3691,6720
5795,3673,6766
5743,3720,6786
5689,3743,6808
5620,3670,6819
5583,3603,6851
5566,3611,6870
5583,3638,6893
5586,3588,6890
5583,3533,6893
5539,3539,6884
5476,3568,6893
5385,3534,6889
5317,3498,6893
5256,3518,6872
5211,3568,6851
5146,3569,6815
5104,3568,6808
5069,3608,6803
5051,3673,6808
5026,3702,6783
5051,3743,6766
5114,3821,6739
5211,3918,6724
5297,3980,6677
5423,4058,6639
5563,4177,6600
5689,4303,6597
5757,4346,6588
5849,4338,6597
5975,4345,6588
6114,4408,6597
6195,4453,6598
6274,4443,6639
6358,4389,6688
6433,4373,6766
6437,4393,6834
6433,4408,6935
6449,4363,7044
6487,4303,7189
6495,4255,7336
6540,4233,7527
6632,4203,7729
6752,4198,7950
6815,4199,8138
6859,4198,8331
6885,4166,8524
6912,4163,8754
6898,4180,8958
6912,4198,9134
6940,4175,9258
6965,4163,9388
6917,4187,9502
6859,4233,9599
6819,4229,9620
6806,4198,9599
6710,4230,9549
6540,4373,9515
6401,4479,9447
6487,4478,9346
6787,4608,9193
7231,5213,9050
7782,6111,8901
8507,6717,8754
9210,6777,8562
9624,6717,8373
9743,6824,8187
9943,6717,8035
10243,5860,7865
10208,4443,7696
9525,3127,7512
8613,2309,7358
7971,1865,7200
7603,1644,7062
7158,1630,6916
6646,1819,6808
6273,2058,6710
6114,2239,6639
6023,2344,6546
6008,2449,6470
6079,2558,6403
6168,2659,6386
6158,2712,6363
6168,2764,6343
6273,2834,6301
6433,2939,6301
6516,3026,6315
6593,3114,6343
6692,3196,6335
6752,3289,6343
6637,3357,6367
6433,3429,6428
6240,3510,6469
6114,3603,6512
5990,3659,6544
5902,3673,6597
5853,3663,6634
5849,3673,6682
5834,3685,6716
5849,3673,6766
5865,3628,6802
5849,3603,6851
5755,3591,6887
5689,3568,6935
5681,3525,6958
5689,3533,6978
5589,3573,6972
5423,3568,6978
5268,3479,6971
5211,3429,6978
5197,3469,6969
5211,3533,6978
5206,3519,6974
5211,3498,6978
5200,3545,6954
5211,3638,6935
5237,3691,6905
5317,3743,6893
5415,3835,6866
5530,3953,6851
5610,4026,6822
5689,4093,6808
5771,4189,6780
5902,4303,6766
6039,4358,6737
6168,4373,6724
6233,4382,6695
6274,4408,6682
6304,4403,6652
6380,4373,6639
6462,4338,6622
6540,4338,6639
6583,4332,6654
6646,4303,6682
6705,4260,6688
6752,4268,6724
6762,4301,6771
6806,4303,6851
6865,4239,6922
6912,4198,7020
6899,4209,7117
6912,4233,7231
6961,4198,7326
7018,4163,7443
7013,4167,7562
7018,4198,7696
7057,4182,7800
7125,4163,7908
7144,4167,8006
7178,4198,8119
7230,4197,8206
7284,4198,8289
7243,4198,8337
7178,4198,8373
7153,4171,8372
7231,4163,8373
7296,4178,8356
7284,4198,8331
7189,4179,8254
7125,4163,8162
7051,4199,8049
6912,4303,7950
6746,4394,7827
6806,4513,7696
7150,4867,7540
7656,5598,7400
8198,6372,7261
8826,6717,7147
9342,6657,7017
9464,6717,6893
9293,6957,6753
9411,6717,6639
9870,5506,6524
9996,3848,6428
9275,2607,6313
8241,2029,6216
7612,1745,6128
7391,1574,6090
7051,1616,6060
6540,1889,6047
6174,2161,6014
6114,2309,6005
6146,2373,5996
6168,2449,6005
6183,2521,5994
6221,2589,6005
6225,2636,6017
6274,2694,6047
6405,2760,6058
6593,2869,6090
6702,2979,6124
6752,3079,6174
6772,3151,6193
6806,3254,6216
6766,3374,6241
6646,3498,6301
6461,3591,6347
6327,3673,6386
6255,3741,6398
6221,3778,6428
6145,3765,6449
6061,3743,6470
5987,3725,6462
5955,3708,6470
5908,3676,6483
5849,3673,6512
5762,3687,6513
5689,3673,6512
5604,3596,6504
5530,3533,6512
5442,3522,6495
5370,3533,6470
5283,3499,6432
5211,3463,6428
5136,3462,6425
5104,3498,6428
5089,3524,6400
5104,3568,6386
5100,3634,6374
5104,3708,6386
5121,3742,6367
5211,3778,6343
5333,3846,6305
5476,3953,6301
5596,4044,6295
5742,4128,6301
5898,4210,6287
6061,4303,6301
6189,4366,6313
6327,4408,6343
6463,4436,6362
6593,4478,6428
6672,4496,6517
6752,4478,6639
6833,4437,6746
6912,4443,6893
6940,4476,7064
6965,4478,7274
6989,4406,7470
7018,4338,7696
7011,4311,7936
7018,4303,8204
7025,4251,8449
7018,4198,8711
6956,4161,8966
6912,4128,9219
6901,4060,9417
6912,4023,9599
6865,4035,9755
6806,4058,9895
6773,4023,9960
6806,3988,9980
6822,3992,9970
6806,4023,9980
6754,4010,9959
6752,3988,9895
6788,3977,9755
6859,3988,9599
6905,3978,9427
6965,3988,9261
7014,4008,9065
7071,4023,8881
7092,3992,8699
7125,3988,8542
7146,4026,8355
7178,4058,8162
7176,4031,7952
7178,4023,7781
7159,4070,7618
7125,4128,7485
7010,4157,7332
6859,4233,7189
6772,4349,7039
6912,4478,6935
7234,4760,6841
7656,5423,6766
8160,6249,6668
8826,6717,6597
9429,6707,6537
9677,6717,6512
9631,6916,6466
9783,6717,6428
10163,5593,6386
10208,3988,6386
9500,2725,6382
8507,2064,6386
7835,1680,6368
7497,1434,6386
7067,1443,6416
6540,1714,6470
6200,1990,6491
6168,2134,6512
6197,2202,6533
6168,2309,6597
6110,2418,6660
6114,2484,6724
6130,2500,6759
6168,2554,6808
6222,2651,6849
6327,2764,6893
6430,2839,6907
6540,2939,6935
6608,3065,6967
6646,3184,7020
6612,3241,7045
6540,3324,7062
6409,3465,7055
6274,3603,7062
6141,3654,7056
6061,3673,7062
6013,3712,7056
6008,3743,7062
6004,3710,7043
6008,3673,7020
5985,3672,6981
5955,3673,6978
5900,3618,6978
5849,3568,6978
5773,3564,6932
5689,3568,6893
5575,3514,6859
5476,3463,6851
5384,3465,6824
5317,3498,6808
5231,3477,6783
5157,3429,6766
5098,3403,6718
5104,3429,6682
5144,3458,6646
5211,3498,6639
5242,3554,6614
5264,3638,6597
5284,3710,6566
5370,3778,6555
5490,3850,6526
5636,3953,6512
5760,4051,6482
5902,4128,6470
6038,4175,6450
6168,4233,6470
6247,4282,6497
6327,4303,6555
6418,4287,6601
6540,4303,6682
6631,4348,6769
6699,4373,6893
6741,4334,7017
6806,4303,7189
6860,4305,7381
6912,4303,7612
6948,4243,7831
7018,4198,8077
7087,4197,8322
7125,4198,8585
7078,4138,8816
7018,4093,9050
6986,4103,9261
7018,4128,9473
7049,4092,9646
7071,4058,9811
7048,4066,9921
7018,4093,9980
6987,4071,9972
7018,4058,9980
7072,4078,9991
7125,4093,9980
7136,4039,9885
7178,3988,9769
7237,3989,9643
7284,4023,9515
7256,4010,9326
7231,3988,9134
7239,3993,8951
7284,4023,8796
7287,4013,8604
7284,3988,8415
7277,3975,8230
7284,3988,8077
7255,3975,7902
7231,3953,7739
7200,3947,7573
7178,3988,7443
7130,4021,7304
7125,4023,7189
7144,3988,7069
7178,3988,6978
7150,3999,6877
7125,3988,6808
7109,3930,6736
7125,3918,6682
7097,3960,6605
7071,3988,6555
7053,3947,6513
7071,3918,6512
7058,3938,6504
7018,3953,6512
6905,3921,6503
6752,3918,6512
6616,3934,6516
6646,3918,6555
6842,3985,6592
7178,4443,6639
7654,5292,6654
8348,6122,6682
9051,6558,6709
9464,6717,6766
9542,6814,6806
9677,6717,6851
10010,6054,6881
10208,4828,6935
9845,3461,6977
9092,2414,7020
8395,1786,7035
7975,1469,7062
7616,1346,7079
7178,1434,7104
6720,1709,7102
6433,2064,7104
6324,2314,7096
6327,2414,7104
6329,2440,7097
6327,2519,7104
6297,2624,7100
6274,2694,7104
6260,2707,7082
6327,2764,7062
6433,2879,7031
6540,3009,7020
6583,3069,6995
6646,3114,6978
6718,3194,6946
6752,3324,6935
6659,3418,6913
6540,3463,6893
6459,3499,6843
6433,3568,6808
6377,3619,6775
6327,3603,6766
6307,3543,6741
6327,3533,6724
6310,3568,6694
6274,3568,6682
6231,3489,6654
6221,3429,6639
6196,3437,6611
6168,3463,6597
6113,3419,6568
6061,3359,6555
5995,3332,6527
5955,3324,6512
5919,3276,6482
5902,3254,6470
5867,3293,6444
5849,3359,6428
5820,3364,6393
5795,3359,6386
5736,3391,6378
5689,3463,6386
5661,3513,6359
5689,3568,6343
5714,3648,6325
5742,3743,6343
5778,3809,6355
5902,3883,6386
6066,3972,6408
6221,4058,6470
6312,4096,6549
6433,4128,6682
6593,4166,6830
6752,4198,7020
6819,4191,7211
6859,4198,7443
6918,4223,7704
7018,4233,8035
7080,4180,8360
7125,4128,8669
7147,4115,8952
7178,4128,9303
7204,4099,9665
7284,4058,9938
7365,4040,10007
7391,4058,9980
7317,4039,9952
7284,3988,9980
7323,3937,9985
7391,3953,9980
7369,3983,9966
7337,3988,9980
7339,3953,9976
7391,3953,9980
7395,3993,9972
7391,4023,9980
7386,3997,9970
7391,3988,9980
7310,4053,9962
7178,4163,9895
7060,4214,9723
7071,4233,9515
7204,4346,9301
7497,4688,9134
7972,5238,8959
8667,5877,8796
9396,6405,8614
9943,6717,8458
10162,6815,8294
10208,6717,8162
10222,6218,8024
10208,5143,7908
9952,3708,7771
9411,2519,7654
8731,1895,7532
8188,1644,7443
7811,1473,7347
7497,1469,7274
7125,1750,7180
6806,2134,7104
6639,2317,7020
6646,2344,6978
6680,2411,6942
6699,2554,6935
6715,2630,6907
6806,2659,6893
6916,2730,6874
7018,2869,6893
7082,2971,6908
7178,3044,6935
7260,3118,6943
7284,3219,6978
7174,3290,7011
7018,3359,7062
6862,3449,7093
6752,3568,7147
6648,3642,7201
6593,3638,7274
6548,3596,7315
6487,3603,7358
6379,3643,7389
6327,3638,7443
6330,3556,7482
6327,3498,7527
6238,3509,7547
6168,3533,7570
6157,3487,7565
6168,3429,7570
6093,3414,7560
6008,3429,7570
5961,3398,7565
5955,3359,7570
5900,3346,7549
5849,3359,7527
5828,3340,7479
5849,3324,7443
5826,3329,7405
5795,3359,7400
5788,3377,7383
5849,3429,7358
5906,3504,7303
5955,3568,7274
5986,3588,7249
6061,3638,7231
6155,3741,7180
6274,3848,7147
6389,3888,7119
6540,3918,7104
6670,3979,7055
6752,4058,7020
6764,4085,6990
6806,4093,6978
6884,4117,6930
6965,4163,6893
6969,4173,6860
6965,4163,6851
6981,4153,6807
7018,4163,6766
7010,4152,6725
7018,4128,6724
7071,4098,6717
7178,4093,6724
7259,4079,6716
7337,4058,6724
7394,4032,6715
7444,4058,6724
7438,4093,6729
7444,4093,6766
7459,4035,6801
7497,4023,6851
7492,4067,6883
7497,4093,6935
7513,4045,6986
7550,4023,7062
7537,4062,7124
7497,4093,7189
7403,4088,7228
7284,4163,7274
7177,4294,7307
7231,4373,7358
7467,4525,7387
7869,5108,7400
8418,6035,7374
9145,6717,7358
9786,6810,7337
10049,6717,7316
9982,6792,7253
10049,6717,7189
10289,5967,7118
10208,4688,7062
9444,3443,6977
8454,2554,6893
7815,1964,6798
7550,1679,6724
7221,1710,6635
6752,1924,6555
6366,2100,6460
6221,2239,6386
6175,2400,6307
6168,2554,6259
6206,2607,6208
6327,2624,6174
6438,2676,6122
6540,2764,6090
6643,2812,6057
6806,2869,6047
6959,2960,6021
7071,3079,6005
7090,3142,5987
7071,3184,6005
6991,3245,6023
6859,3359,6047
6668,3462,6042
6540,3533,6047
6492,3580,6055
6487,3638,6090
6431,3679,6109
6380,3673,6132
6351,3623,6141
6327,3603,6174
6243,3623,6197
6168,3638,6216
6128,3601,6207
6114,3568,6216
6043,3564,6231
5955,3568,6259
5866,3540,6257
5795,3533,6259
5684,3555,6252
5583,3568,6259
5505,3534,6250
5476,3533,6259
5441,3589,6259
5423,3638,6259
5411,3613,6228
5423,3603,6216
5415,3670,6211
5423,3778,6216
5449,3835,6188
5530,3883,6174
5624,3963,6164
5742,4058,6174
5859,4108,6150
6008,4163,6132
6147,4240,6114
6274,4303,6132
6353,4290,6140
6433,4268,6174
6506,4280,6217
6593,4303,6301
6663,4271,6376
6752,4233,6470
6819,4224,6569
6859,4233,6724
6861,4199,6900
6912,4163,7104
6982,4152,7286
7018,4163,7485
6974,4146,7694
6965,4128,7950
7015,4122,8192
7071,4128,8415
7043,4106,8596
7018,4093,8796
7037,4101,8993
7071,4128,9177
7037,4119,9292
7018,4093,9388
7055,4083,9459
7125,4128,9515
7127,4167,9506
7125,4163,9473
7144,4122,9412
7178,4128,9346
7149,4172,9229
7125,4198,9092
7122,4158,8924
7125,4128,8754
7062,4130,8554
7018,4128,8373
7026,4067,8196
7071,4023,8035
7055,4032,7841
7018,4058,7654
6995,4025,7467
7018,3988,7316
7019,3983,7158
7018,3988,7020
7008,3946,6877
7018,3918,6766
7011,3931,6649
7018,3953,6555
7016,3927,6455
7018,3918,6386
6985,3953,6311
6965,3988,6259
6953,3954,6200
6965,3918,6174
6943,3926,6146
6912,3953,6132
6882,3922,6097
6912,3883,6090
6948,3882,6094
6965,3918,6132
6927,3924,6152
6912,3918,6174
6925,3914,6181
6965,3918,6216
6966,3905,6250
6965,3918,6301
6959,3956,6336
6965,3988,6386
6937,3959,6422
6912,3918,6470
6879,3900,6504
6859,3918,6555
6815,3905,6594
6806,3883,6639
6803,3875,6657
6806,3918,6682
6766,3950,6696
6752,3953,6724
6748,3917,6737
6752,3883,6766
6716,3877,6785
6699,3918,6808
6685,3933,6804
6646,3883,6808
6504,3848,6804
6327,3953,6808
6211,4082,6786
6274,4093,6766
6485,4205,6736
6859,4863,6724
7424,5936,6698
8188,6717,6682
8852,6822,6652
9145,6717,6639
9150,6808,6613
9305,6717,6597
9633,5828,6568
9677,4338,6555
9086,3019,6529
8241,2309,6512
7643,1969,6482
7337,1714,6470
6982,1561,6447
6540,1679,6428
6197,2000,6380
6061,2309,6343
5980,2445,6308
5902,2484,6301
5844,2533,6280
5849,2624,6259
5846,2684,6223
5849,2729,6216
5855,2784,6213
5902,2869,6216
5957,2931,6191
6061,3009,6174
6171,3107,6148
6274,3219,6132
6313,3287,6098
6327,3359,6090
6278,3457,6085
6168,3568,6090
6002,3626,6062
5902,3638,6047
5881,3644,6038
5902,3673,6047
5876,3677,6025
5849,3638,6005
5824,3588,5988
5795,3603,6005
5724,3657,6007
5689,3673,6005
5706,3613,5977
5742,3568,5963
5717,3578,5949
5689,3603,5963
5684,3570,5964
5689,3533,5963
5621,3536,5932
5530,3568,5920
5468,3567,5909
5476,3568,5920
5467,3586,5913
5423,3603,5920
5348,3585,5914
5317,3603,5920
5311,3682,5906
5317,3778,5920
5285,3815,5945
5264,3848,6005
5262,3920,6055
5317,4023,6132
5385,4094,6214
5476,4163,6343
5555,4248,6497
5636,4338,6724
5699,4380,6981
5795,4408,7274
5915,4441,7566
6061,4478,7908
6175,4469,8251
6274,4443,8585
6347,4417,8890
6433,4408,9261
6508,4386,9646
6593,4373,9938
6652,4359,10014
6699,4338,9980
6717,4282,9947
6752,4233,9980
6781,4204,9991
6806,4198,9980
6797,4168,9958
6806,4128,9980
6824,4093,9988
6859,4093,9980
6874,4085,9954
6912,4058,9980
6946,4016,10006
6965,4023,9980
6930,4062,9820
6912,4093,9599
6909,4073,9365
6912,4058,9177
6857,4068,8980
6806,4093,8796
6782,4088,8608
6806,4093,8458
6807,4112,8300
6806,4128,8162
6796,4104,8017
6806,4093,7908
6782,4109,7793
6752,4128,7696
6725,4104,7580
6752,4093,7485
6784,4110,7386
6806,4128,7316
6788,4092,7227
6806,4058,7147
