II,MCL,ABP,RESP
5323,15416,2862,2106
5558,15615,2834,2121
5612,16025,2821,2143
5006,15780,2806,2159
4456,15315,2780,2180
4770,15410,2729,2196
5571,16025,2698,2216
5812,16307,2692,2232
5364,16126,2698,2253
5008,15890,2677,2271
5240,15923,2657,2290
5547,15931,2649,2303
5323,15822,2657,2327
4746,15730,2639,2355
4580,15923,2617,2383
4991,16194,2599,2392
5406,16329,2617,2401
5374,16287,2633,2413
5240,16430,2657,2438
5323,16716,2680,2457
5406,16836,2739,2475
5274,16576,2821,2488
5323,16430,2944,2512
5695,16729,3086,2532
5859,17343,3271,2549
5477,17842,3477,2554
5199,18256,3720,2567
5560,18490,3973,2583
6148,18358,4252,2604
6368,17864,4533,2613
6437,17648,4824,2623
6600,17792,5104,2628
6520,17749,5397,2641
6013,17154,5684,2648
5777,16735,5969,2660
6216,16941,6221,2667
6643,17343,6460,2678
6277,17320,6672,2683
5571,17242,6869,2697
5396,17372,7022,2706
5777,17343,7155,2715
6052,16796,7251,2711
6066,16430,7318,2715
6104,16674,7331,2722
6272,17039,7318,2734
6309,16886,7280,2731
6107,16735,7237,2734
5703,17035,7161,2739
5240,17445,7073,2752
4948,17397,6966,2752
5117,17343,6869,2752
5592,17594,6764,2749
5901,17749,6664,2752
5802,17327,6543,2747
5694,16938,6419,2752
5919,17059,6283,2759
6231,17343,6174,2771
6005,17140,6068,2768
5240,16836,5969,2771
4716,16924,5843,2776
5158,17242,5724,2789
6129,17143,5608,2788
6561,16836,5519,2789
6098,16884,5419,2791
5529,17445,5315,2807
5384,17817,5189,2817
5323,17648,5070,2826
5078,17231,4941,2824
5199,17242,4824,2826
5874,17562,4696,2827
6313,17648,4579,2844
5977,17224,4452,2862
5612,16938,4334,2881
5862,17224,4206,2887
6231,17850,4088,2900
6142,18166,3962,2915
6107,18155,3843,2937
6493,17951,3713,2944
6643,17648,3598,2955
6128,17294,3484,2967
5859,17343,3393,2992
6484,17733,3303,3010
7097,17952,3230,3029
6593,17717,3157,3042
5488,17648,3107,3066
4872,17899,3059,3084
4787,17850,3025,3103
4591,17054,2992,3110
4415,16329,2985,3121
4789,16258,2981,3133
5571,16430,2985,3158
5994,16197,2975,3177
5777,16025,2985,3195
5199,16280,3001,3200
4663,16532,3025,3214
4365,16259,3036,3228
4456,16025,3066,3251
4781,16236,3106,3261
4952,16430,3148,3269
4769,16078,3164,3272
4622,15822,3189,3288
4921,16031,3225,3298
5571,16126,3271,3306
5983,15594,3290,3300
5777,15315,3312,3306
5067,15929,3344,3314
4415,16836,3393,3325
4355,17192,3420,3320
4993,17445,3434,3325
5828,17976,3445,3332
6313,18256,3475,3343
6446,17645,3500,3333
6685,16532,3516,3325
7033,14932,3514,3319
6891,12374,3516,3325
5873,9553,3514,3316
4580,9128,3516,3306
3920,12341,3510,3292
4085,16938,3516,3288
4393,19274,3519,3276
4250,18459,3516,3269
3679,16266,3492,3257
3136,14605,3475,3251
2854,13728,3469,3233
2723,13286,3475,3214
2488,13033,3460,3188
2187,13084,3434,3177
2070,13392,3404,3166
2352,13996,3393,3158
2854,14768,3377,3138
3219,15619,3353,3121
3215,16213,3307,3100
3054,16430,3271,3085
3086,16333,3242,3061
3507,16329,3230,3048
4101,16430,3209,3036
4580,16430,3189,3029
4828,16202,3163,3009
4993,16126,3148,2992
5141,16269,3127,2971
5199,16329,3107,2955
5062,16087,3080,2931
4910,16025,3066,2918
5036,16239,3049,2907
5488,16329,3025,2900
5800,16047,2981,2878
5571,16025,2944,2863
5071,16495,2915,2851
5034,16836,2903,2844
5562,16419,2882,2824
5942,15822,2862,2807
5629,15696,2836,2794
5034,15923,2821,2789
4747,15929,2799,2771
4745,15923,2780,2752
4674,16166,2754,2735
4622,16430,2739,2734
4821,16208,2717,2727
5199,15822,2698,2715
5525,15765,2669,2692
5859,16126,2657,2678
6126,16402,2650,2667
5983,16430,2657,2660
5334,16216,2653,2640
4745,15923,2657,2623
4593,15617,2653,2607
4622,15619,2657,2604
4514,15981,2659,2596
4580,16532,2698,2586
5057,16843,2763,2565
5612,16938,2862,2549
5828,17051,2965,2534
5901,17445,3107,2530
6016,17777,3285,2523
5942,17749,3516,2512
5522,17493,3764,2489
5240,17648,4048,2475
5430,18138,4344,2464
5736,18358,4661,2457
5718,18001,4964,2437
5694,17749,5274,2420
6074,17862,5576,2400
6643,17850,5887,2383
6868,17333,6178,2359
6726,17039,6460,2346
6400,17343,6713,2337
5942,17648,6950,2327
5515,17295,7147,2299
5612,16938,7318,2272
6235,17180,7451,2249
6685,17648,7564,2235
6455,17613,7627,2209
5942,17445,7645,2180
5558,17577,7610,2148
5199,17749,7564,2124
4824,17423,7505,2095
4952,17039,7441,2069
5640,17043,7342,2039
6107,17242,7237,2013
5833,17099,7125,1977
5529,16938,7032,1939
5924,17156,6929,1899
6561,17648,6828,1866
6415,17823,6705,1829
5529,17749,6582,1792
4872,17750,6447,1750
5034,17952,6337,1718
5483,17886,6231,1689
5529,17445,6133,1662
5217,16972,6006,1625
5199,17039,5887,1588
5660,17437,5772,1555
6107,17648,5683,1533
6053,17465,5579,1507
5736,17445,5479,1478
5564,17703,5367,1439
5612,17850,5274,1404
5734,17627,5172,1372
5983,17648,5070,1348
6215,18086,4944,1322
6066,18358,4824,1293
5584,17981,4696,1260
5488,17648,4579,1238
6010,17797,4451,1219
6437,17952,4334,1201
6173,17556,4208,1172
5736,17242,4088,1145
5737,17440,3957,1123
5942,17648,3843,1108
5848,17289,3734,1089
5694,17039,3639,1071
5821,17371,3530,1053
6066,17749,3434,1034
6255,17536,3354,1006
6685,17343,3312,979
7163,17574,3271,956
6809,17648,3230,942
5384,16967,3175,925
4085,16329,3148,905
3852,16331,3138,884
4168,16430,3148,868
4138,15890,3144,851
4044,15416,3148,831
4433,15744,3158,803
4993,16430,3189,776
5143,16492,3209,753
5199,16126,3230,739
5632,15988,3243,722
6107,16126,3271,702
5984,16019,3292,680
5406,15822,3312,665
4836,15773,3322,655
4374,15822,3353,646
3999,15851,3391,630
4044,16329,3434,610
4537,17179,3456,589
4993,17749,3475,573
5234,17809,3491,554
5901,18155,3516,536
7238,18682,3532,516
8335,18256,3557,499
8101,16493,3578,481
6685,14605,3598,462
5110,12818,3597,442
4085,10244,3598,425
3585,7721,3595,407
3466,8520,3598,388
3621,13331,3592,367
3796,18155,3598,351
3555,18923,3601,341
2888,16735,3598,332
2322,15175,3572,316
2393,15315,3557,296
2869,15368,3554,275
3054,14605,3557,259
2690,14022,3537,241
2393,14402,3516,222
2733,15085,3495,202
3466,15518,3475,185
3823,15844,3432,167
3590,16430,3393,148
3198,16819,3365,128
3136,16532,3353,111
3414,15800,3329,93
3879,15619,3312,74
4370,16112,3292,53
4828,16430,3271,37
5180,16003,3227,27
5364,15619,3189,18
5210,15894,3161,8
4745,16329,3148,0
4386,16170,3125,-2
4580,15923,3107,0
5017,16105,3087,1
5034,16329,3066,0
4736,15965,3024,-1
4993,15518,2985,0
5858,15496,2954,0
6231,15619,2944,0
5484,15417,2925,0
4580,15416,2903,0
4582,15932,2875,0
5158,16430,2862,0
5268,16271,2842,0
4910,16025,2821,0
4957,16228,2789,0
5694,16532,2780,0
6242,16213,2778,0
5901,15619,2780,0
5154,15339,2757,0
4993,15416,2739,0
5300,15369,2728,0
5158,15315,2739,0
4486,15503,2737,0
4374,15923,2739,0
5094,16178,2742,0
5529,16329,2780,0
5111,16555,2830,0
4993,16938,2903,0
5860,17165,2982,0
6478,17242,3107,0
5647,17383,3267,0
4415,17850,3475,0
4387,18266,3702,0
5323,18256,3966,0
5840,17916,4242,0
5736,17952,4538,0
5755,18360,4831,0
6107,18459,5151,0
6355,17782,5477,0
6478,17039,5806,0
6625,16839,6096,0
6643,17039,6378,0
6400,17142,6645,0
6272,17343,6909,0
6384,17655,7130,0
6313,17648,7318,0
5840,17078,7469,0
5529,16735,7604,0
5746,17029,7690,0
6066,17445,7727,0
5991,17367,7710,0
5859,17343,7686,0
6119,17766,7649,0
6520,18155,7604,0
6415,17863,7525,0
5859,17445,7441,0
5501,17451,7341,0
5694,17648,7237,0
5980,17483,7106,0
5901,17343,6991,0
5666,17519,6883,0
5859,17648,6787,0
6366,17242,6662,0
6478,16836,6541,0
5875,16861,6426,0
5240,17039,6337,0
5226,16857,6233,0
5612,16735,6133,0
5717,17027,6023,0
5529,17445,5928,0
5518,17431,5821,0
5859,17343,5724,0
6175,17617,5616,0
6231,18155,5519,0
6129,18366,5410,0
6066,18256,5315,0
5969,18015,5211,0
5736,17749,5111,0
5390,17320,4986,0
5240,17039,4865,0
5602,17182,4735,0
6437,17749,4620,0
7056,18197,4494,0
6809,18256,4375,0
5918,17974,4246,0
5406,17749,4129,0
5725,17643,4002,0
6313,17648,3884,0
6493,17754,3766,0
6355,18155,3680,0
6118,18515,3596,0
5694,18358,3516,0
5191,17616,3421,0
5199,17039,3353,0
5684,16882,3302,0
5777,16735,3271,0
5118,16222,3223,0
4663,15923,3189,0
5046,16112,3174,0
5529,16329,3189,0
5245,16054,3192,0
4745,15822,3189,0
4884,15999,3177,0
5364,16126,3189,0
5257,15644,3205,0
4622,15112,3230,0
4237,15100,3245,0
4415,15416,3271,0
4700,15479,3290,0
4745,15518,3312,0
4573,15735,3324,0
4374,15923,3353,0
4327,15861,3389,0
4622,16126,3434,0
5140,16918,3458,0
5529,17648,3475,0
5648,17702,3488,0
5859,17648,3516,0
6441,17960,3538,0
7180,17952,3557,0
7536,16202,3557,0
7221,12779,3557,0
6301,9498,3552,0
5158,8621,3557,0
4278,10713,3556,0
4044,14402,3557,0
4269,17273,3551,0
4291,17952,3557,0
3535,16806,3558,0
2270,15416,3557,0
1407,14696,3535,0
1568,14503,3516,0
2256,14184,3493,0
2558,13794,3475,0
2358,13760,3449,0
2476,14402,3434,0
3208,15307,3416,0
3796,16025,3393,0
3575,16328,3349,0
3054,16430,3312,0
2963,16268,3283,0
3301,15822,3271,0
3750,15308,3248,0
4456,15315,3230,0
5292,15755,3209,0
5571,16025,3189,0
5067,15839,3148,0
4663,15822,3107,0
4901,16192,3075,0
5158,16430,3066,0
4901,16090,3051,0
4828,15822,3025,0
5495,16049,2980,0
6148,16329,2944,0
5893,16111,2916,0
5199,15923,2903,0
4941,16171,2882,0
5034,16430,2862,0
4912,16136,2836,0
4745,15822,2821,0
4953,15941,2799,0
5364,16126,2780,0
5534,15782,2753,0
5571,15416,2739,0
5696,15587,2719,0
5694,16025,2698,0
5269,15931,2667,0
4787,15416,2657,0
4778,15031,2655,0
5158,15112,2657,0
5227,15405,2634,-1
4745,15822,2617,0
4290,16185,2604,0
4580,16329,2617,0
5401,16102,2626,-1
5901,15923,2657,0
5680,16163,2702,1
5323,16836,2780,0
5354,17355,2865,-3
5571,17445,2985,0
5551,17301,3127,15
5488,17445,3312,37
5682,17708,3515,57
5942,17648,3761,74
5854,17185,4032,91
5571,17039,4334,111
5486,17428,4633,130
5694,17850,4947,148
5976,17780,5253,165
6272,17648,5560,185
6495,17762,5845,205
6437,17850,6133,222
6049,17551,6405,231
5777,17343,6664,240
5967,17454,6880,255
6437,17445,7073,277
6707,16884,7230,299
6643,16430,7359,314
6349,16599,7434,322
5983,17039,7482,332
5692,17057,7494,350
5694,16938,7482,369
5887,17051,7426,382
5942,17242,7359,388
5720,17090,7278,393
5529,16938,7196,406
5486,17007,7089,425
5364,17039,6991,443
5067,16681,6889,454
5034,16430,6787,462
5489,16588,6657,470
5983,16836,6541,480
5892,16685,6434,490
5364,16532,6337,499
5032,16709,6211,507
5199,17039,6092,517
5476,17119,5979,526
5488,17242,5887,536
5319,17520,5780,544
5406,17648,5683,554
5856,17310,5579,563
6355,17039,5479,573
6459,17179,5350,580
6148,17445,5233,591
5724,17289,5123,601
5529,17039,5029,610
5619,17176,4908,615
5901,17648,4783,628
6130,17716,4652,647
6107,17242,4538,665
5767,16763,4412,674
5323,16938,4293,683
4997,17444,4164,699
4952,17648,4048,720
5257,17395,3920,739
5901,17343,3802,757
6509,17627,3674,775
6643,17749,3557,794
6286,17337,3439,810
5942,17039,3353,831
5839,17279,3282,857
5694,17648,3230,887
5278,17408,3165,907
4993,16836,3107,924
5225,16463,3053,939
5736,16329,3025,960
5903,15957,2998,984
5612,15518,2985,1016
5198,15422,2972,1051
4952,15822,2985,1090
4770,16245,3002,1120
4539,16430,3025,1145
4243,16295,3026,1168
4044,16025,3025,1201
4121,15787,3029,1236
4539,15822,3066,1274
4949,15934,3109,1304
4952,15923,3148,1330
4603,15754,3163,1353
4456,15822,3189,1385
4710,16118,3225,1420
4993,16329,3271,1459
4979,16161,3294,1494
4952,16025,3312,1533
5240,16335,3325,1569
5736,17039,3353,1607
6142,17446,3372,1640
6520,17343,3393,1681
6958,17071,3408,1725
7180,16836,3434,1773
6732,15654,3455,1811
5736,12779,3475,1847
4889,9444,3477,1880
4745,8621,3475,1921
4991,11505,3467,1957
4910,15923,3475,1995
4284,18386,3479,2028
3590,17850,3475,2069
3072,15819,3449,2106
2517,14199,3434,2143
1927,13435,3430,2169
1816,13185,3434,2198
2145,12943,3416,2223
2187,12678,3393,2253
1787,12616,3367,2278
1898,13185,3353,2309
2840,14135,3330,2335
3507,14909,3312,2364
3053,15250,3288,2388
2393,15619,3271,2420
2638,15963,3245,2448
3425,15822,3230,2475
3762,15212,3211,2489
3796,15112,3189,2512
4164,15706,3146,2538
4745,16025,3107,2567
5019,15442,3077,2583
5158,14909,3066,2604
5456,15125,3047,2630
5612,15518,3025,2660
5283,15346,2997,2675
4910,15315,2985,2697
4947,16003,2968,2721
5117,16735,2944,2752
5033,16637,2899,2768
4952,16329,2862,2789
5052,16497,2834,2813
4993,16735,2821,2844
4686,16381,2799,2862
4787,16025,2780,2881
5461,16120,2756,2903
5859,16126,2739,2937
5394,15477,2715,2963
4787,15011,2698,2992
4822,15333,2676,3016
5240,15822,2657,3048
5465,15644,2629,3072
5694,15416,2617,3103
6067,15785,2610,3129
5983,16329,2617,3158
5009,16286,2612,3175
4003,16126,2617,3195
4056,16411,2614,3216
5034,16836,2617,3251
5785,16740,2605,3279
5777,16532,2617,3306
5512,16748,2644,3320
5612,17242,2698,3343
5849,17412,2747,3366
5694,17445,2821,3399
5182,17698,2919,3423
4993,18155,3066,3454
5384,18373,3233,3480
5942,18459,3434,3509
6350,18635,3657,3526
6891,18865,3925,3546
7503,18608,4205,3561
7469,17850,4497,3583
6489,17171,4777,3597
5488,17242,5070,3620
5273,17659,5355,3643
5488,17648,5642,3676
5452,17128,5906,3694
5406,17039,6174,3713
5757,17513,6427,3723
6272,17648,6664,3749
6652,16849,6846,3775
7221,16126,6991,3805
7891,16334,7100,3821
7758,17039,7196,3842
6423,17294,7252,3857
4993,17343,7277,3879
4510,17588,7263,3892
4663,17749,7237,3916
4723,17342,7183,3933
4952,16938,7114,3953
5717,16964,7013,3956
6437,17039,6909,3971
6290,16650,6800,3986
5612,16430,6705,4008
5272,16849,6601,4013
5488,17445,6501,4027
5789,17511,6380,4040
5942,17445,6255,4063
5919,17596,6119,4071
5694,17648,6010,4082
5408,17233,5906,4088
5571,17039,5806,4100
6257,17455,5677,4097
6809,17952,5560,4100
6503,17855,5451,4102
5571,17648,5356,4119
4829,17755,5234,4126
4828,17850,5111,4137
5350,17427,4981,4136
5901,17039,4865,4137
6151,17168,4737,4129
6107,17445,4620,4137
5801,17111,4497,4145
5406,16532,4375,4156
5292,16545,4227,4145
5736,17343,4088,4137
6240,18003,3956,4130
6107,17952,3843,4137
5606,17550,3716,4136
5859,17648,3598,4137
6921,18089,3483,4127
7427,18155,3393,4119
6560,17619,3303,4102
5406,17343,3230,4100
5143,17637,3159,4099
5406,17850,3107,4100
5326,17392,3055,4080
5240,16938,3025,4063
5748,16978,3000,4048
6355,17039,2985,4045
6170,16465,2957,4032
5406,15822,2944,4027
4743,15616,2936,4015
4291,15518,2944,4008
3856,15059,2951,3985
3796,14909,2985,3971
4325,15531,3026,3958
4993,16329,3066,3953
5392,16519,3081,3931
5859,16532,3107,3916
6468,16805,3145,3901
6478,16938,3189,3897
5382,16261,3207,3878
4003,15315,3230,3860
3419,14892,3265,3836
3672,15112,3312,3823
4071,15451,3333,3802
4415,15923,3353,3786
4959,16628,3382,3763
5777,17343,3434,3749
6636,17557,3466,3728
7386,17445,3475,3713
7783,17340,3465,3690
7510,17039,3475,3676
6576,15514,3494,3654
5571,12576,3516,3639
4992,9714,3517,3616
4787,9331,3516,3602
4634,12058,3511,3580
4539,16025,3516,3565
4591,18407,3512,3542
4580,18256,3516,3528
4005,16664,3516,3508
2888,15315,3516,3491
2004,14704,3496,3460
2146,14503,3475,3435
2983,14232,3450,3410
3466,13996,3434,3399
3242,14028,3411,3380
3054,14503,3393,3362
3280,15116,3370,3329
3342,15619,3353,3306
2871,15887,3327,3283
2600,16126,3312,3269
2996,16277,3293,3248
3425,16329,3271,3232
3302,16377,3227,3211
3342,16735,3189,3195
4276,17129,3159,3173
5529,17039,3148,3158
6049,16378,3129,3139
5901,15923,3107,3121
5752,16045,3079,3091
5694,16329,3066,3066
5356,16146,3049,3041
4910,15822,3025,3029
4801,15820,2981,3010
4993,16126,2944,2992
5071,16313,2915,2968
5034,16430,2903,2955
5207,16479,2882,2943
5694,16329,2862,2937
6151,15989,2836,2918
6231,16025,2821,2900
5811,16389,2799,2877
5117,16430,2780,2863
4554,15845,2754,2843
4456,15518,2739,2826
4661,15887,2717,2802
4828,16329,2698,2789
4952,16113,2670,2777
5364,15822,2657,2771
5909,16038,2649,2751
5983,16430,2657,2734
5367,16278,2655,2712
4745,15923,2657,2697
4691,15871,2650,2675
4952,16025,2657,2660
4953,15905,2664,2640
4787,15822,2698,2623
4859,16144,2744,2598
5199,16735,2821,2586
5434,17063,2905,2576
5529,17242,3025,2567
5753,17504,3177,2545
6231,17850,3393,2530
6636,17952,3643,2519
6643,17952,3925,2512
6218,18046,4203,2491
5736,18256,4497,2475
5607,18193,4794,2463
5983,17850,5111,2457
6521,17533,5416,2437
6726,17648,5724,2420
6301,17900,6012,2405
5529,17850,6296,2401
5053,17429,6550,2390
5364,17242,6787,2383
6162,17391,6994,2372
6726,17445,7196,2364
6706,17097,7361,2344
6437,16938,7482,2327
6159,17253,7536,2312
5777,17648,7564,2309
5358,17638,7569,2300
5406,17648,7564,2290
5938,17857,7515,2272
6272,17850,7441,2253
5963,17299,7338,2230
5612,16938,7237,2216
5818,17109,7126,2205
6231,17242,7032,2198
6044,16769,6932,2180
5364,16430,6828,2161
5034,16788,6698,2139
5529,17343,6582,2124
6330,17290,6474,2104
6685,17039,6378,2087
6319,17120,6254,2066
5612,17343,6133,2050
5043,17177,6015,2030
4910,17039,5928,2013
5161,17352,5829,1992
5612,17850,5724,1976
5943,17865,5594,1956
5942,17648,5479,1939
5667,17718,5365,1918
5571,18155,5274,1902
5970,18375,5172,1883
6685,18256,5070,1866
7090,18024,4945,1844
6809,17952,4824,1829
5942,17792,4694,1811
5034,17445,4579,1792
4639,17094,4454,1762
4993,17242,4334,1736
5702,17798,4202,1714
6231,18256,4088,1699
6505,18109,3967,1680
6891,17648,3843,1662
7258,17312,3705,1642
7015,17343,3598,1625
6080,17523,3509,1605
5323,17749,3434,1588
5316,17733,3342,1569
5612,17343,3271,1552
5597,16733,3220,1530
5529,16532,3189,1515
5763,16740,3140,1497
5983,16836,3107,1478
5710,16489,3094,1448
5199,16329,3107,1422
4850,16635,3105,1400
4622,16938,3107,1385
4369,16634,3115,1367
4456,16126,3148,1348
5018,15834,3170,1328
5488,15619,3189,1311
5302,15216,3199,1292
4828,15112,3230,1274
4705,15554,3267,1254
4910,16126,3312,1238
4870,16219,3335,1218
4539,16126,3353,1201
4499,16200,3362,1181
5158,16329,3393,1164
6026,16139,3431,1144
6272,16025,3475,1127
5680,16482,3498,1108
4993,17445,3516,1090
5027,18111,3528,1069
5859,18155,3557,1053
6818,17736,3580,1035
7262,16938,3598,1016
6952,14983,3594,993
6107,11664,3598,979
5210,8520,3610,971
4745,8215,3639,960
4656,11339,3648,940
4456,15518,3639,924
3855,17664,3610,914
3219,17242,3598,905
2928,15816,3594,885
2930,14909,3598,868
2974,14585,3580,858
3095,14503,3557,850
3254,14461,3529,830
3219,14605,3516,813
2947,14957,3496,803
2888,15619,3475,794
3209,16369,3446,775
3507,16938,3434,757
3471,17092,3418,747
3466,17039,3393,739
3761,16808,3346,720
4085,16430,3312,702
4196,16025,3288,691
4456,16025,3271,683
4952,16325,3229,665
5158,16430,3189,646
4831,16108,3159,635
4663,15923,3148,628
5100,16135,3127,611
5571,16430,3107,591
5415,16435,3083,577
5034,16532,3066,573
5087,16819,3042,566
5406,16836,3025,554
5365,16267,3006,541
5034,15822,2985,536
4942,15918,2942,530
5199,16126,2903,517
5374,15922,2872,497
5323,15822,2862,480
5369,16123,2843,470
5777,16329,2821,462
6228,15907,2790,451
6231,15518,2780,443
5668,15669,2777,442
5034,15923,2780,443
4859,15578,2761,437
5199,15112,2739,425
5521,15157,2709,414
5406,15619,2698,406
4953,15894,2688,398
4622,16126,2698,388
4540,16563,2709,378
4580,17039,2739,369
4712,17058,2768,360
5117,16836,2821,351
5575,16782,2884,341
5612,17039,2985,332
5210,17229,3104,323
5117,17343,3271,314
5750,17598,3469,304
6520,18155,3720,296
6485,18502,3994,287
5694,18256,4293,277
5047,17634,4590,265
5199,17445,4906,259
5775,17724,5214,258
6066,17850,5519,259
5891,17460,5801,252
5736,17242,6092,240
5904,17513,6379,229
6231,17749,6664,222
6461,17397,6905,219
6685,17039,7114,222
6868,17114,7286,225
6726,17242,7441,222
6213,16919,7546,210
5859,16735,7604,203
5896,17073,7610,204
5942,17445,7604,203
5770,17244,7574,193
5859,17039,7523,185
6328,17249,7437,184
6520,17445,7359,185
6082,17119,7281,176
5736,16938,7196,166
5932,17299,7071,163
6066,17648,6950,166
5601,17403,6840,167
5158,17242,6746,166
5286,17545,6624,167
5488,17648,6501,166
5167,16931,6371,157
4910,16329,6255,148
5445,16660,6123,145
6313,17445,6010,148
6379,17690,5902,149
5612,17648,5806,148
5087,17776,5680,147
5529,17850,5560,148
6272,17410,5446,148
6313,17039,5356,148
5652,17240,5251,148
5240,17648,5151,148
5424,17495,5044,146
5612,17039,4947,148
5439,16823,4826,156
5488,16938,4702,166
6024,16967,4567,170
6355,17039,4456,166
6007,17394,4349,162
5736,17952,4252,166
6118,18096,4131,176
6478,17749,4007,185
6057,17402,3872,186
5488,17648,3761,185
5685,18113,3654,190
6355,18155,3557,203
6562,17729,3446,216
6313,17648,3353,222
6205,17974,3273,220
6355,17952,3230,222
6365,17162,3188,229
6148,16532,3148,240
5777,16606,3096,250
5240,16735,3066,259
4678,16087,3054,267
4580,15315,3066,277
4961,15266,3067,286
5199,15822,3066,296
4887,16229,3057,305
4539,16532,3066,314
4616,16844,3080,321
4828,16836,3107,332
4686,16284,3125,351
4415,15923,3148,369
4427,16114,3163,381
4663,16329,3189,388
4806,15968,3208,396
4910,15619,3230,406
5081,15834,3243,416
5158,16329,3271,425
4992,16456,3305,433
4910,16532,3353,443
5222,17050,3382,452
5777,17850,3393,462
6208,18123,3385,471
6561,17749,3393,480
7049,17079,3411,487
7510,16126,3434,499
7337,14025,3435,516
6313,10751,3434,536
5047,8159,3430,548
4456,8824,3434,554
4587,12704,3429,558
4622,16836,3434,573
3986,18241,3436,592
3136,17039,3434,610
2708,15175,3410,618
2723,13996,3393,628
2817,13406,3388,644
2888,13286,3393,665
2780,13549,3377,683
2270,13996,3353,702
1648,14352,3324,720
1774,14909,3312,739
2691,15637,3292,754
3342,16025,3271,776
3105,15643,3243,803
2888,15112,3230,831
3573,15018,3212,850
4622,15315,3189,868
4924,15576,3145,891
4539,15923,3107,924
4227,16356,3078,953
4250,16532,3066,979
4370,16231,3046,1002
4622,16025,3025,1034
4998,16202,2999,1071
5158,16430,2985,1108
4985,16270,2964,1135
4993,16126,2944,1164
5353,16270,2916,1196
5529,16430,2903,1238
5267,16291,2886,1276
5158,16329,2862,1311
5391,16698,2817,1344
5323,16836,2780,1385
4867,16226,2753,1425
5117,15518,2739,1459
6412,15314,2716,1484
7304,15416,2698,1515
6467,15257,2676,1550
4745,15112,2657,1588
3783,15266,2628,1616
3920,15518,2617,1644
4353,15503,2614,1676
