II,III,PLETH
3126,5055,5135
3200,5046,5174
3216,5055,5222
3160,5046,5276
3080,5055,5353
3002,5085,5416
2944,5132,5483
2891,5159,5540
2854,5209,5614
2816,5266,5676
2763,5285,5745
2660,5176,5801
2537,4979,5875
2434,4772,5939
2401,4672,6006
2404,4693,6047
2401,4826,6093
2357,4971,6128
2310,5055,6180
2273,5037,6218
2265,4979,6267
2267,4909,6304
2310,4826,6354
2363,4701,6391
2401,4596,6441
2394,4551,6478
2401,4596,6528
2440,4664,6564
2491,4749,6615
2503,4813,6654
2491,4902,6702
2459,5023,6736
2401,5209,6789
2319,5339,6832
2310,5285,6876
2459,4928,6891
2808,4366,6920
3335,3719,6952
4031,3064,7007
4815,2289,7033
5526,1455,7050
5943,897,7042
5934,1149,7050
5460,2326,7046
4620,4060,7050
3611,5750,7037
2718,7123,7050
2147,8112,7064
1948,8732,7094
1991,8941,7092
2129,8885,7094
2254,8754,7094
2355,8732,7137
2442,8825,7179
2537,9038,7224
2618,9284,7238
2673,9498,7268
2693,9601,7287
2718,9651,7311
2757,9682,7302
2808,9728,7311
2826,9759,7323
2808,9804,7355
2757,9850,7354
2718,9881,7355
2688,9852,7344
2673,9804,7355
2650,9753,7348
2627,9728,7355
2590,9665,7348
2537,9575,7355
2464,9428,7342
2401,9268,7355
2352,9073,7367
2310,8885,7398
2247,8685,7409
2174,8502,7442
2110,8303,7474
2084,8119,7529
2091,7940,7564
2129,7813,7616
2162,7698,7655
2174,7583,7703
2152,7385,7718
2129,7123,7746
2109,6821,7775
2084,6587,7833
2012,6434,7873
1902,6358,7920
1775,6258,7953
1676,6128,8008
1610,5957,8046
1585,5821,8095
1589,5702,8114
1631,5592,8138
1693,5420,8145
1767,5209,8182
1821,4960,8217
1857,4749,8269
1875,4587,8289
1902,4519,8312
1939,4501,8320
1993,4519,8356
2038,4521,8387
2084,4519,8443
2115,4537,8480
2174,4596,8530
2241,4671,8561
2310,4749,8617
2359,4845,8657
2446,4979,8704
2537,5117,8718
2582,5209,8747
2572,5225,8764
2627,5209,8791
2722,5244,8785
2763,5362,8791
2756,5470,8784
2854,5515,8791
2950,5591,8766
2944,5592,8747
3252,4832,8713
4620,2604,8704
6847,-688,8689
8652,-3523,8704
9071,-4782,8704
8652,-4826,8704
8437,-4704,8671
8652,-4826,8660
8771,-4912,8652
8652,-4826,8660
8566,-4768,8635
8652,-4826,8617
8698,-4864,8588
8652,-4826,8573
8613,-4801,8528
8652,-4826,8486
8666,-4841,8420
8652,-4826,8356
8635,-4818,8258
8652,-4826,8182
8652,-4871,8107
8652,-4826,8051
8665,-4725,7961
8652,-4826,7877
8614,-5012,7792
8652,-4826,7746
8715,-4487,7695
8652,-4826,7659
8537,-5367,7608
8652,-4826,7572
8828,-3961,7520
8652,-4826,7485
8370,-6161,7435
8652,-4826,7398
9082,-2662,7345
8652,-4826,7311
7947,-8761,7263
8652,-4826,7224
9899,7545,7166
8199,14707,7137
2587,7545,7110
-2899,-4826,7094
-4348,-8761,7044
-2899,-4826,7007
-2159,-2662,6971
-2899,-4826,6963
-3354,-6161,6937
-2899,-4826,6920
-2612,-3961,6889
-2899,-4826,6876
-3088,-5367,6847
-2899,-4826,6832
-2786,-4487,6806
-2899,-4826,6789
-2971,-5012,6755
-2899,-4826,6745
-2865,-4723,6738
-2899,-4826,6745
-2919,-4862,6723
-2899,-4826,6702
-2896,-4821,6670
-2899,-4826,6658
-2896,-4821,6632
-2899,-4826,6615
-2896,-4821,6585
-2899,-4826,6571
-2896,-4821,6544
-2899,-4826,6528
-2896,-4821,6499
-2899,-4826,6484
-2896,-4821,6456
-2899,-4826,6441
-2896,-4821,6412
-2899,-4826,6397
-2896,-4821,6369
-2899,-4826,6354
-2896,-4821,6326
-2899,-4826,6310
-2896,-4821,6281
-2899,-4826,6267
-2896,-4821,6240
-2899,-4826,6223
-2896,-4821,6193
-2899,-4826,6180
-2896,-4821,6155
-2899,-4826,6136
-2896,-4821,6102
-2899,-4826,6093
-2896,-4821,6087
-2899,-4826,6093
-2896,-4821,6069
-2899,-4826,6049
-2896,-4821,6020
-2899,-4826,6006
-2896,-4821,5976
-2899,-4826,5962
-2896,-4821,5940
-2899,-4826,5919
-2896,-4821,5869
-2899,-4826,5832
-2896,-4821,5799
-2899,-4826,5788
-2896,-4821,5761
-2899,-4826,5745
-2896,-4821,5720
-2899,-4826,5701
-2896,-4821,5653
-2899,-4826,5614
-2896,-4821,5579
-2899,-4826,5570
-2896,-4821,5547
-2899,-4826,5527
-2896,-4821,5495
-2899,-4826,5483
-2896,-4821,5460
-2899,-4826,5440
-2896,-4821,5406
-2899,-4826,5396
-2896,-4821,5391
-2899,-4826,5396
-2896,-4821,5373
-2899,-4826,5353
-2896,-4821,5335
-2899,-4826,5353
-2896,-4821,5372
-2899,-4826,5396
-2896,-4821,5394
-2899,-4826,5396
-2896,-4821,5389
-2899,-4826,5396
-2896,-4821,5392
-2899,-4826,5396
-2896,-4821,5390
-2899,-4826,5396
-2900,-4846,5392
-2899,-4826,5396
-2890,-4784,5390
-2899,-4826,5396
-2910,-4905,5392
-2899,-4826,5396
-2875,-4692,5388
-2899,-4826,5396
-2932,-5041,5407
-2899,-4826,5440
-2843,-4492,5462
-2899,-4826,5483
-2982,-5348,5481
-2899,-4826,5483
-2758,-3971,5476
-2899,-4826,5483
-3168,-6478,5480
-2899,-4826,5483
-1869,1308,5476
-815,7277,5483
-478,8519,5481
-679,6434,5483
-764,5293,5473
-589,6051,5483
-475,6571,5487
-544,6051,5483
-592,5703,5451
-544,6051,5440
-510,6310,5437
-544,6128,5440
-563,5989,5411
-544,6128,5396
-518,6264,5392
-498,6281,5396
-455,6324,5367
-408,6434,5353
-380,6523,5361
-362,6587,5396
-312,6660,5401
-226,6741,5396
-139,6809,5385
-91,6894,5396
-74,6946,5394
-45,6970,5396
7,6938,5388
45,6894,5396
47,6839,5392
45,6817,5396
79,6805,5390
136,6817,5396
185,6815,5391
226,6817,5396
273,6806,5391
317,6817,5396
355,6819,5391
408,6817,5396
482,6777,5391
544,6741,5396
557,6696,5391
544,6664,5396
550,6616,5391
589,6587,5396
624,6549,5390
634,6511,5396
641,6452,5392
679,6434,5396
736,6434,5389
770,6434,5396
767,6387,5395
770,6358,5396
809,6350,5373
861,6358,5353
877,6317,5324
861,6281,5309
847,6264,5284
861,6281,5266
885,6255,5238
906,6204,5222
911,6142,5196
906,6128,5179
898,6124,5151
906,6128,5135
926,6094,5110
951,6051,5092
970,5996,5061
997,5975,5048
1025,5964,5038
1042,5975,5048
1035,5967,5048
1042,5975,5048
1101,5991,5014
1223,6051,4961
1367,6119,4883
1495,6204,4831
1591,6275,4797
1676,6358,4787
1752,6412,4761
1812,6434,4744
1843,6377,4730
1857,6281,4744
1862,6175,4745
1857,6128,4744
1825,6116,4729
1767,6128,4744
1683,6102,4763
1585,6051,4787
1483,5948,4783
1404,5821,4787
1362,5678,4797
1359,5592,4831
1377,5561,4850
1404,5592,4874
1418,5623,4889
1404,5668,4918
1359,5708,4935
1314,5745,4961
1280,5727,4978
1268,5668,5005
1257,5604,5020
1268,5592,5048
1300,5601,5068
1359,5592,5092
1412,5539,5091
1450,5515,5092
1471,5517,5085
1495,5515,5092
1521,5453,5088
1540,5438,5092
1531,5561,5086
1495,5821,5092
1447,6001,5087
1450,5898,5092
1588,5379,5086
1948,4519,5092
2541,3446,5087
3307,2298,5092
4137,1079,5086
4892,-77,5092
5356,-803,5087
5300,-613,5092
4635,510,5086
3533,2068,5092
2326,3443,5086
1314,4443,5092
631,5114,5086
272,5515,5092
154,5625,5086
181,5592,5092
256,5565,5086
317,5592,5092
335,5572,5086
317,5515,5092
276,5461,5086
226,5438,5092
175,5378,5086
136,5285,5092
108,5188,5086
91,5132,5092
76,5093,5086
91,5055,5092
128,5012,5086
181,4979,5092
215,4947,5086
226,4902,5092
201,4805,5086
136,4672,5092
52,4512,5086
0,4366,5092
-5,4232,5086
0,4136,5092
-20,4053,5086
-45,3983,5092
-51,3895,5086
-45,3830,5092
-49,3801,5086
-45,3830,5092
-10,3851,5087
45,3830,5092
80,3747,5086
91,3677,5092
113,3650,5087
181,3677,5092
263,3687,5086
317,3677,5092
346,3653,5087
408,3677,5092
518,3740,5086
634,3830,5092
710,3886,5087
770,3906,5092
853,3897,5086
951,3906,5092
1027,3914,5089
1087,3906,5092
1163,3863,5071
1268,3830,5048
1382,3797,5015
1495,3753,5005
1606,3687,4999
1721,3677,5005
1839,3741,4986
1948,3830,4961
2011,3835,4928
1993,3753,4918
1904,3624,4900
1812,3523,4874
1768,3458,4822
1767,3447,4787
1752,3464,4761
1721,3523,4744
1709,3603,4698
1767,3753,4657
1849,3936,4624
1902,4136,4613
1862,4211,4578
1767,4136,4526
1635,3950,4465
1495,3830,4439
1312,3738,4420
1132,3600,4395
1013,3436,4343
1042,3523,4308
1187,3874,4285
1404,4289,4265
1621,4615,4215
1857,5055,4178
2120,5635,4152
2491,6281,4134
3073,7191,4087
4031,8962,4047
5361,11478,4020
6840,13711,4004
8028,14691,3958
8652,14707,3917
8746,14587,3886
8652,14707,3873
8606,14773,3844
8652,14707,3830
8668,14647,3826
8652,14707,3830
8633,14730,3805
8652,14707,3786
8656,14677,3779
8652,14707,3786
8640,14709,3766
8652,14707,3743
8650,14690,3728
8652,14707,3743
8644,14698,3747
8652,14707,3743
8647,14693,3730
8652,14707,3743
8643,14691,3763
8652,14707,3786
8643,14691,3786
8652,14707,3786
8643,14691,3782
8652,14707,3786
8643,14691,3780
8652,14707,3786
8643,14691,3788
8652,14707,3786
8643,14691,3759
8652,14707,3743
8643,14691,3737
8652,14707,3743
8643,14691,3723
8652,14707,3699
8643,14691,3672
8652,14707,3656
8643,14691,3630
8652,14707,3612
8643,14691,3590
8652,14707,3569
8643,14691,3535
8652,14707,3525
8643,14691,3525
8652,14707,3525
8643,14691,3498
8652,14707,3482
8643,14691,3478
8652,14707,3482
8643,14691,3457
8652,14707,3438
8643,14691,3432
8652,14707,3438
8643,14691,3418
8652,14707,3394
8643,14691,3381
8652,14707,3394
8643,14691,3397
8652,14707,3394
8643,14691,3385
8652,14707,3394
8643,14691,3398
8652,14707,3394
8643,14691,3381
8652,14707,3394
8643,14691,3418
8652,14707,3438
8643,14691,3431
8652,14707,3438
8643,14691,3459
8652,14707,3482
8643,14691,3476
8652,14707,3482
8643,14691,3503
8652,14707,3525
8643,14691,3506
8652,14707,3482
8643,14691,3472
8652,14707,3482
8643,14691,3466
8652,14707,3438
8643,14691,3409
8652,14707,3394
8643,14691,3371
8652,14707,3351
8643,14691,3327
8652,14707,3307
8643,14691,3279
8652,14707,3264
8643,14691,3247
8652,14707,3220
8643,14691,3170
8652,14707,3133
8643,14691,3111
8652,14707,3090
8643,14691,3042
8652,14707,3003
8643,14691,2978
8652,14707,2959
8643,14691,2914
8652,14707,2872
8643,14691,2846
8652,14707,2829
8643,14691,2786
8652,14707,2742
8643,14691,2710
8652,14707,2698
8643,14691,2676
8652,14707,2655
8643,14691,2631
8652,14707,2611
8643,14691,2581
8652,14707,2568
8643,14691,2566
8652,14707,2568
8643,14691,2545
8652,14707,2524
8643,14691,2516
8652,14707,2524
8643,14691,2511
8652,14707,2481
8643,14692,2445
8652,14707,2437
8643,14692,2438
8652,14707,2437
8643,14691,2413
8652,14707,2394
8643,14693,2384
8652,14707,2394
8643,14690,2396
8652,14707,2394
8643,14695,2386
8652,14707,2394
8644,14688,2397
8652,14707,2394
8643,14699,2381
8652,14707,2394
8645,14684,2418
8652,14707,2437
8643,14694,2431
8652,14630,2437
8636,14440,2458
8607,14247,2481
8522,14067,2477
8425,13941,2481
8304,13754,2500
8199,13558,2524
8090,13362,2522
8018,13251,2524
7945,13119,2543
7882,12945,2568
7787,12688,2566
7701,12485,2568
7604,12336,2585
7519,12255,2611
7405,12134,2613
7293,12026,2611
7160,11922,2611
7021,11872,2611
6838,11772,2587
6659,11643,2568
6505,11483,2563
6432,11413,2568
6386,11372,2548
6342,11336,2524
6250,11217,2512
6160,11107,2524
6065,11007,2528
5979,10953,2524
5860,10867,2516
5753,10800,2524
5674,10721,2527
5662,10647,2524
5653,10498,2512
5617,10341,2524
5511,10188,2547
5390,10111,2568
5275,10052,2563
5209,10034,2568
5168,9996,2586
5164,9958,2611
5149,9873,2612
5119,9804,2611
5050,9725,2622
4983,9651,2655
4898,9508,2678
4802,9345,2698
4685,9184,2714
4620,9115,2742
4609,9078,2763
4620,9038,2785
4570,8923,2801
4484,8809,2829
4407,8709,2851
4394,8655,2872
4398,8579,2887
4394,8502,2916
4351,8390,2943
4303,8272,2959
4240,8132,2953
4167,8043,2959
4068,7968,2978
3986,7889,3003
3925,7756,3003
3896,7660,3003
3864,7605,3003
3850,7583,3003
3844,7528,2980
3850,7506,2959
3834,7510,2950
3805,7506,2959
3757,7404,2958
3714,7277,2959
3673,7172,2958
3669,7123,2959
3698,7051,2939
3760,6970,2916
3810,6880,2902
3850,6817,2916
3872,6735,2924
3896,6664,2916
3891,6603,2885
3850,6587,2872
3764,6560,2871
3669,6511,2872
3562,6402,2848
3443,6281,2829
3296,6148,2822
3171,6051,2829
3095,5982,2812
3080,5975,2785
3068,5979,2766
3035,5975,2785
2981,5929,2812
2944,5898,2829
2895,5871,2822
2808,5821,2829
2661,5709,2848
2537,5592,2872
2474,5496,2873
2491,5438,2872
2518,5380,2870
2537,5362,2872
2534,5363,2851
2537,5362,2829
2523,5291,2816
2491,5209,2829
2416,5152,2835
2310,5132,2829
2191,5042,2802
2129,4826,2785
2197,4423,2777
2491,3830,2785
3080,3016,2798
3986,2068,2829
5088,1162,2856
6160,613,2872
6937,659,2866
7248,1379,2872
7013,2546,2891
6296,3830,2916
5284,4916,2915
4258,5668,2916
3414,5992,2929
2808,5898,2959
2390,5492,2969
2129,5055,2959
1998,4794,2932
1948,4749,2916
1894,4766,2907
1812,4749,2916
1725,4672,2920
1676,4596,2916
1640,4517,2891
1585,4443,2872
1504,4355,2864
1450,4289,2872
1436,4265,2873
1450,4289,2872
1431,4311,2867
1404,4289,2872
1387,4210,2872
1404,4136,2872
1412,4105,2866
1404,4136,2872
1389,4157,2875
1404,4136,2872
1434,4057,2848
1450,3983,2829
1429,3931,2820
1404,3906,2829
1395,3867,2831
1404,3830,2829
1405,3808,2809
1404,3830,2785
1403,3848,2754
1404,3830,2742
1398,3754,2740
1404,3677,2742
1423,3620,2722
1450,3600,2698
1467,3590,2672
1495,3600,2655
1537,3608,2631
1585,3600,2611
1613,3537,2587
1631,3447,2568
1647,3354,2542
1676,3294,2524
1711,3247,2504
1767,3217,2481
1835,3179,2437
1902,3140,2394
1937,3094,2360
1948,3064,2350
1957,3032,2335
1993,2987,2307
2042,2908,2258
2084,2834,2219
2093,2779,2192
2084,2757,2176
2075,2745,2150
2084,2757,2132
2092,2788,2124
2084,2834,2132
2044,2850,2134
1993,2834,2132
1943,2789,2127
1902,2757,2132
1847,2745,2134
1767,2757,2132
1667,2762,2124
1585,2757,2132
1529,2743,2152
1495,2757,2176
1465,2792,2179
1450,2834,2176
1435,2844,2171
1404,2834,2176
1339,2820,2176
1268,2834,2176
1212,2865,2172
1178,2911,2176
1148,2950,2176
1132,2987,2176
1142,3000,2160
1178,2987,2132
1197,2944,2099
1178,2911,2089
1126,2898,2090
1087,2911,2089
1077,2916,2064
1087,2911,2045
1090,2879,2039
1087,2834,2045
1084,2782,2040
1087,2757,2045
1086,2754,2062
1087,2757,2089
1087,2729,2093
1087,2681,2089
1084,2628,2080
1087,2604,2089
1090,2597,2103
1087,2604,2132
1092,2605,2145
1132,2604,2132
1181,2577,2097
1178,2528,2132
1106,2469,2321
1042,2451,2698
1031,2457,3157
1042,2451,3569
1021,2407,3838
997,2374,4004
1007,2370,4117
1042,2374,4221
1051,2361,4296
1042,2374,4352
1038,2419,4390
1042,2451,4439
1026,2420,4482
997,2374,4526
970,2361,4551
951,2374,4569
926,2371,4569
906,2374,4569
910,2406,4564
951,2451,4569
1013,2460,4568
1087,2451,4569
1172,2446,4563
1268,2451,4569
1354,2428,4569
1404,2374,4569
1413,2295,4558
1404,2221,4569
1390,2181,4588
1359,2221,4613
1285,2312,4611
1178,2374,4613
1071,2333,4610
997,2221,4613
946,2113,4601
906,2068,4613
872,2062,4633
861,2068,4657
866,2063,4650
861,2068,4657
822,2094,4674
770,2145,4700
717,2197,4696
679,2221,4700
642,2200,4714
634,2145,4744
648,2112,4743
679,2145,4744
689,2204,4752
679,2221,4787
656,2176,4809
634,2145,4831
610,2164,4844
589,2221,4874
556,2282,4894
498,2374,4918
424,2458,4931
408,2374,4961
553,1918,4981
951,1072,5005
1648,10,5016
2627,-1072,5048
3776,-2144,5073
4892,-3140,5092
5727,-3735,5083
6070,-3447,5092
5804,-2208,5109
4983,-536,5135
3854,876,5131
2763,1762,5135
1941,2249,5148
1404,2528,5179
1052,2635,5181
815,2604,5179
659,2513,5182
544,2451,5222
439,2431,5252
362,2451,5266
330,2467,5253
317,2451,5266
280,2400,5287
226,2374,5309
188,2402,5301
181,2451,5309
180,2471,5326
181,2451,5353
176,2413,5348
181,2374,5353
179,2357,5367
181,2374,5396
192,2395,5395
226,2374,5396
261,2294,5406
272,2221,5440
249,2199,5446
226,2221,5440
234,2229,5423
272,2221,5440
305,2215,5460
317,2221,5483
314,2200,5479
317,2145,5483
334,2083,5491
362,2068,5527
388,2078,5551
408,2068,5570
425,2021,5565
453,1992,5570
494,1993,5567
544,1992,5570
577,1950,5559
589,1915,5570
596,1911,5587
634,1915,5614
702,1879,5613
770,1838,5614
816,1829,5606
861,1838,5614
924,1812,5608
997,1762,5614
1050,1712,5610
1087,1685,5614
1127,1671,5603
1178,1685,5614
1227,1703,5629
1268,1685,5657
1299,1608,5658
1314,1532,5657
1300,1506,5649
1268,1532,5657
1248,1545,5654
1268,1532,5657
1307,1516,5650
1314,1532,5657
1260,1547,5653
1178,1532,5657
1114,1503,5651
1087,1532,5657
1070,1615,5652
1042,1685,5657
998,1690,5651
951,1685,5657
905,1715,5653
861,1762,5657
814,1768,5650
770,1762,5657
736,1785,5655
725,1838,5657
726,1858,5646
725,1838,5657
706,1816,5674
679,1838,5701
654,1882,5700
634,1915,5701
611,1915,5693
589,1915,5701
577,1938,5695
589,1992,5701
613,2040,5697
634,2068,5701
638,2070,5690
634,2068,5701
631,2065,5716
634,2068,5745
636,2067,5745
634,2068,5745
618,2066,5735
589,2068,5745
568,2065,5741
589,2068,5745
641,2089,5736
679,2145,5745
679,2200,5741
679,2221,5745
715,2206,5734
770,2221,5745
803,2290,5758
815,2374,5788
831,2403,5794
861,2374,5788
874,2327,5757
861,2298,5745
833,2266,5735
815,2221,5745
800,2171,5740
770,2145,5745
720,2120,5738
679,2068,5745
668,1981,5739
679,1915,5745
685,1897,5739
679,1915,5745
672,1920,5738
679,1915,5745
697,1909,5740
725,1915,5745
762,1914,5735
815,1915,5745
881,1915,5757
951,1915,5788
1020,1907,5794
1087,1915,5788
1144,1924,5757
1178,1915,5745
1172,1871,5735
1132,1838,5745
1070,1834,5740
997,1838,5745
909,1809,5738
815,1762,5745
743,1716,5737
725,1685,5745
750,1665,5741
770,1685,5745
744,1730,5733
679,1762,5745
602,1758,5759
544,1762,5788
517,1800,5789
544,1838,5788
583,1847,5776
589,1838,5788
525,1843,5800
453,1838,5832
424,1798,5852
453,1762,5875
498,1775,5871
544,1838,5875
578,1885,5881
589,1915,5919
545,1986,5945
453,2145,5962
363,2283,5950
362,2221,5962
537,1835,5980
951,1149,6006
1627,201,6000
2537,-996,6006
3578,-2386,6018
4575,-3677,6049
5296,-4425,6049
5526,-4289,6049
5161,-3311,6053
4303,-1838,6093
3243,-308,6119
2310,996,6136
1668,1925,6126
1268,2451,6136
987,2624,6150
770,2604,6180
624,2544,6182
544,2528,6180
492,2547,6165
453,2604,6180
427,2682,6197
408,2757,6223
383,2779,6221
362,2757,6223
355,2737,6215
362,2757,6223
361,2785,6218
362,2757,6223
371,2676,6216
408,2604,6223
439,2590,6217
453,2604,6223
445,2603,6217
453,2604,6223
488,2630,6216
544,2681,6223
594,2720,6219
634,2757,6223
652,2778,6214
634,2757,6223
583,2677,6223
544,2604,6223
548,2603,6195
589,2681,6180
623,2751,6167
634,2757,6180
630,2689,6177
634,2604,6180
660,2540,6171
725,2528,6180
816,2554,6176
906,2604,6180
964,2627,6171
997,2604,6180
1017,2550,6177
1042,2528,6180
1076,2535,6167
1132,2528,6180
1203,2456,6195
1268,2374,6223
1313,2342,6223
1359,2374,6223
1421,2397,6214
1495,2374,6223
1551,2321,6219
1585,2298,6223
1607,2300,6216
1631,2298,6223
1654,2259,6218
1676,2221,6223
1683,2208,6216
1676,2221,6223
1666,2226,6217
1676,2221,6223
1690,2193,6217
1676,2145,6223
1626,2082,6217
1585,2068,6223
1580,2123,6217
1585,2221,6223
1557,2286,6217
1495,2298,6223
1410,2262,6216
1314,2221,6223
1209,2195,6218
1132,2221,6223
1097,2291,6216
1087,2374,6223
1066,2403,6219
1042,2374,6223
1031,2339,6214
1042,2374,6223
1061,2461,6222
1087,2528,6223
1091,2510,6195
1042,2451,6180
930,2397,6167
815,2374,6180
755,2379,6177
770,2451,6180
830,2594,6171
906,2757,6180
955,2842,6176
951,2834,6180
901,2780,6170
861,2757,6180
856,2781,6179
861,2834,6180
827,2857,6153
770,2834,6136
740,2781,6122
770,2757,6136
826,2762,6138
861,2757,6136
860,2692,6107
861,2604,6093
880,2558,6080
906,2604,6093
913,2691,6093
906,2757,6093
888,2765,6066
861,2757,6049
825,2756,6032
815,2757,6049
847,2725,6067
906,2681,6093
944,2656,6091
951,2681,6093
944,2723,6085
951,2757,6093
971,2761,6087
997,2757,6093
1020,2752,6086
1042,2757,6093
1049,2755,6085
1042,2757,6093
1039,2774,6088
1087,2834,6093
1191,2917,6083
1314,2987,6093
1401,2984,6093
1450,2911,6093
1474,2810,6063
1495,2757,6049
1526,2749,6039
1585,2757,6049
1652,2768,6041
1676,2834,6049
1615,2936,6061
1495,2987,6093
1354,2907,6096
1223,2757,6093
1123,2638,6077
1087,2604,6093
1107,2603,6110
1132,2604,6136
1119,2596,6134
1087,2604,6136
1062,2631,6127
1042,2681,6136
995,2733,6144
951,2757,6180
932,2733,6204
951,2681,6223
960,2631,6213
951,2604,6223
925,2573,6240
906,2528,6267
883,2468,6261
861,2451,6267
845,2496,6279
861,2604,6310
892,2709,6312
906,2757,6310
889,2683,6299
906,2451,6310
1070,1997,6307
1495,1302,6310
2223,402,6302
3216,-536,6310
4319,-1293,6305
5300,-1609,6310
5918,-1312,6303
6025,-383,6310
5597,923,6304
4756,2221,6310
3727,3189,6304
2763,3753,6310
2025,3962,6304
1540,3906,6310
1248,3680,6304
