II,V,ABP
6158,4263,6561
6274,3838,6578
6494,3197,6597
6883,2674,6585
7725,2487,6561
8769,2607,6517
9181,3020,6488
8261,3761,6462
6494,4796,6452
5154,5786,6432
5150,6395,6416
6063,6630,6382
6830,6839,6343
6792,7150,6266
6158,7461,6162
5226,7818,6018
4143,8438,5872
3204,8956,5710
3135,8526,5546
4183,6922,5359
5710,5151,5183
6790,4254,5011
7278,4174,4857
7520,4167,4689
7725,3997,4531
7769,3914,4374
7725,3997,4241
7739,4007,4106
7837,3908,3987
7830,3853,3868
7725,3908,3770
7590,3935,3670
7501,3908,3588
7448,3880,3506
7501,3908,3443
7588,3921,3379
7613,3908,3335
7525,3881,3291
7501,3908,3262
7600,3955,3223
7725,3997,3190
7731,3990,3147
7725,3997,3117
7797,4036,3079
7949,4086,3045
8057,4066,2999
8173,3997,2972
8326,3928,2956
8509,3908,2972
8622,3882,3004
8733,3819,3081
8878,3715,3181
9069,3642,3298
9228,3619,3383
9405,3642,3443
9586,3649,3474
9741,3642,3516
9775,3626,3569
9741,3642,3661
9647,3653,3772
9517,3642,3915
9330,3590,4066
9181,3553,4241
9039,3539,4408
8845,3553,4567
8542,3552,4693
8285,3553,4821
8139,3548,4943
8061,3553,5075
7905,3548,5184
7725,3553,5292
7576,3553,5393
7501,3553,5509
7423,3539,5617
7390,3553,5727
7409,3591,5817
7501,3642,5908
7565,3651,5980
7613,3642,6053
7649,3653,6107
7725,3730,6162
7753,3806,6198
7725,3819,6234
7669,3760,6252
7725,3730,6271
7851,3765,6269
7949,3819,6271
7938,3800,6252
7949,3730,6234
8011,3662,6195
8061,3642,6162
7998,3635,6110
7949,3642,6053
7985,3642,5963
8061,3642,5872
8030,3629,5770
7949,3642,5691
7878,3653,5607
7837,3642,5546
7761,3610,5488
7725,3642,5473
7730,3710,5483
7725,3730,5546
7613,3666,5633
7501,3642,5763
7459,3691,5899
7501,3730,6053
7540,3677,6183
7613,3642,6307
7689,3684,6397
7725,3730,6488
7658,3681,6559
7613,3642,6633
7643,3705,6685
7725,3819,6742
7734,3846,6789
7725,3819,6851
7750,3807,6894
7837,3819,6923
7868,3781,6910
7837,3730,6887
7793,3714,6846
7837,3730,6814
7912,3698,6772
7949,3642,6742
7892,3636,6703
7837,3730,6669
7814,3821,6606
7837,3819,6524
7829,3739,6404
7837,3730,6271
7877,3818,6110
7949,3908,5944
7964,3879,5759
7949,3819,5582
7880,3845,5395
7725,3997,5219
7424,4149,5032
7054,4263,4857
6619,4323,4682
6158,4352,4531
5846,4267,4379
5934,3997,4241
6234,3481,4100
6494,2842,3987
6950,2369,3886
8061,2398,3806
9162,2961,3712
8845,3819,3625
6871,4715,3536
5038,5596,3480
4954,6365,3435
6158,6839,3407
6948,6950,3367
6718,7017,3335
6074,7391,3295
5486,8082,3262
4601,8668,3219
3359,8704,3190
2554,7973,3162
3135,6661,3153
4881,5243,3153
6606,4263,3190
7361,3873,3251
7390,3819,3335
7389,3755,3408
7613,3642,3480
7754,3591,3529
7725,3642,3552
7675,3671,3526
7725,3642,3480
7741,3600,3431
7725,3642,3407
7718,3731,3387
7725,3819,3371
7633,3836,3347
7501,3819,3335
7401,3795,3317
7390,3819,3298
7386,3859,3261
7390,3908,3226
7381,3916,3186
7390,3908,3153
7379,3892,3111
7390,3908,3081
7410,3920,3054
7501,3908,3045
7636,3878,3026
7837,3908,3008
8049,3972,2981
8285,3997,2972
8506,3940,2965
8733,3908,2972
8913,3946,2968
9069,3997,2972
9207,3965,2975
9405,3908,3008
9603,3890,3059
9741,3908,3153
9756,3878,3282
9741,3819,3480
9704,3763,3726
9629,3730,4023
9457,3680,4319
9293,3642,4603
9169,3628,4839
9069,3642,5038
8903,3639,5180
8733,3642,5292
8564,3643,5376
8397,3642,5473
8194,3624,5574
8061,3642,5691
7997,3687,5796
7949,3730,5908
7821,3726,6013
7725,3730,6126
7702,3765,6219
7725,3819,6307
7669,3830,6377
7613,3819,6452
7625,3810,6510
7725,3819,6561
7762,3790,6580
7725,3730,6597
7668,3687,6606
7725,3730,6633
7843,3801,6640
7949,3819,6633
7956,3759,6592
7949,3730,6561
7973,3767,6522
8061,3819,6488
8124,3815,6418
8173,3819,6343
8211,3864,6248
8285,3908,6162
8318,3874,6050
8285,3819,5944
8164,3776,5834
8061,3730,5763
8017,3655,5706
8061,3642,5691
8087,3695,5697
8061,3730,5763
7979,3672,5855
7949,3642,5981
7951,3712,6098
7949,3819,6234
7881,3836,6360
7837,3819,6488
7827,3845,6581
7837,3908,6669
7781,3917,6738
7725,3908,6814
7698,3930,6868
7725,3997,6923
7725,4043,6969
7725,4086,7032
7715,4131,7077
7725,4174,7104
7711,4176,7090
7725,4174,7068
7761,4176,7022
7837,4174,6959
7893,4153,6856
7949,4174,6742
7965,4228,6604
7949,4263,6452
7877,4243,6266
7837,4263,6089
7854,4350,5909
7949,4441,5727
8024,4450,5516
8061,4441,5328
8051,4448,5159
8061,4441,5002
8032,4376,4815
7949,4352,4640
7835,4400,4482
7837,4441,4350
7917,4367,4197
7949,4263,4060
7833,4227,3937
7725,4263,3842
7704,4273,3738
7725,4263,3661
7665,4257,3598
7613,4263,3552
7608,4224,3487
7613,4174,3443
7537,4149,3417
7501,4174,3407
7549,4186,3369
7613,4174,3335
7559,4153,3308
7501,4174,3298
7526,4191,3272
7613,4174,3262
7624,4137,3287
7613,4174,3371
7642,4251,3466
7725,4263,3552
7744,4183,3599
7725,4174,3625
7697,4299,3617
7725,4441,3588
7768,4456,3532
7837,4441,3480
7894,4475,3433
7949,4530,3407
7957,4538,3383
7949,4619,3371
7887,4773,3353
7725,4885,3335
7350,4889,3298
6830,4974,3262
6386,5097,3222
6270,4974,3190
6420,4470,3149
6718,3908,3117
7193,3515,3091
8061,3197,3081
9081,2921,3063
9517,3109,3045
8684,4059,3019
6942,5418,3008
5502,6432,3002
5374,6839,3008
6227,6989,3007
6942,7283,3008
6816,7616,3004
6158,7816,3008
5335,8125,3007
4367,8882,3008
3378,9550,3003
3135,9059,3008
4097,7205,3010
5710,5240,3008
6880,4343,2988
7278,4352,2972
7336,4368,2962
7501,4174,2972
7681,4115,2975
7725,4263,2972
7669,4318,2951
7725,4263,2936
7863,4297,2927
7949,4441,2936
7860,4487,2940
7725,4441,2936
7670,4410,2914
7725,4441,2900
7748,4442,2893
7725,4441,2900
7665,4444,2898
7613,4441,2900
7540,4380,2895
7501,4352,2900
7491,4382,2896
7501,4441,2900
7476,4448,2896
7501,4441,2900
7588,4438,2895
7725,4441,2900
7828,4421,2897
7949,4441,2900
8097,4495,2892
8285,4530,2900
8444,4485,2910
8621,4441,2936
8822,4437,2950
9069,4441,2972
9266,4366,2992
9405,4263,3045
9470,4190,3134
9517,4174,3298
9492,4165,3522
9405,4174,3806
9264,4183,4106
9181,4174,4422
9132,4118,4712
9069,4086,4966
8907,4111,5148
8733,4174,5292
8593,4168,5402
8509,4086,5509
8394,3994,5597
8285,3997,5691
8199,4052,5785
8173,4086,5908
8127,4066,6033
8061,4086,6162
7945,4145,6260
7837,4174,6343
7743,4118,6407
7725,4086,6488
7725,4125,6564
7725,4174,6633
7694,4135,6668
7725,4086,6706
7787,4104,6739
7837,4174,6778
7814,4191,6783
7837,4174,6778
7933,4166,6755
8061,4174,6742
8087,4139,6706
8061,4086,6669
8035,4034,6612
8061,3997,6561
8063,3941,6487
8061,3908,6416
8048,3901,6323
8061,3908,6234
8054,3893,6122
8061,3908,6017
8056,3953,5898
8061,3997,5799
8045,3993,5705
8061,3997,5654
8070,4006,5628
8061,3997,5654
7993,3960,5712
7949,3997,5836
7934,4102,5987
7949,4174,6162
7936,4131,6308
7949,4086,6452
7959,4116,6567
7949,4174,6669
7873,4143,6736
7837,4086,6814
7868,4094,6887
7949,4174,6959
7965,4205,6994
7949,4174,7032
7927,4140,7067
7949,4174,7104
7951,4232,7096
7949,4263,7068
7933,4228,7017
7949,4174,6959
7949,4143,6860
7949,4174,6742
7931,4225,6599
7949,4263,6452
7956,4262,6275
7949,4263,6089
7916,4264,5886
7949,4263,5691
8016,4222,5484
8061,4174,5292
8006,4147,5101
7949,4174,4930
7928,4196,4756
7949,4174,4603
7939,4107,4451
7949,4086,4313
7960,4121,4161
7949,4174,4023
7869,4180,3895
7837,4174,3806
7877,4171,3726
7949,4174,3661
7950,4158,3580
7949,4174,3516
7958,4223,3462
7949,4263,3443
7838,4229,3424
7725,4174,3407
7682,4151,3378
7725,4174,3371
7736,4181,3368
7725,4174,3371
7706,4164,3359
7725,4174,3371
7724,4174,3409
7725,4174,3480
7712,4168,3539
7725,4174,3588
7721,4171,3612
7725,4174,3625
7715,4170,3610
7725,4174,3588
7722,4169,3552
7725,4174,3516
7712,4173,3471
7725,4174,3443
7726,4167,3423
7725,4174,3407
7701,4178,3371
7725,4174,3335
7742,4133,3295
7725,4086,3262
7679,4030,3220
7725,3997,3190
7844,3972,3167
7949,3997,3153
7898,4061,3119
7725,4174,3081
7500,4294,3047
7278,4441,3045
6939,4565,3046
6494,4619,3045
6209,4500,3022
6382,4174,3008
6765,3632,3001
7054,3020,3008
7535,2597,3007
8733,2665,3008
9913,3260,3005
9517,4174,3008
7300,5092,3004
5262,5862,3008
5175,6419,3008
6494,6750,3008
7311,6874,2989
6942,7017,2972
6070,7442,2962
5262,8171,2972
4215,8723,2977
2911,8526,2972
2146,7454,2949
2799,6040,2936
4569,4897,2929
6270,4263,2936
7007,3960,2935
7054,3819,2936
7103,3755,2932
7390,3730,2936
7562,3681,2933
7501,3642,2936
7408,3652,2933
7501,3730,2936
7647,3815,2932
7725,3908,2936
7718,3971,2934
7725,3997,2936
7725,3974,2930
7725,3997,2936
7704,4076,2938
7725,4174,2936
7744,4194,2914
7725,4174,2900
7646,4155,2892
7613,4174,2900
7622,4181,2898
7613,4174,2900
7523,4162,2895
7501,4174,2900
7589,4181,2895
7725,4174,2900
7804,4156,2898
7949,4174,2900
8212,4221,2891
8509,4263,2900
8658,4242,2913
8733,4174,2936
8853,4078,2945
9069,3997,2972
9226,3932,3012
9293,3908,3081
9313,3880,3162
9405,3819,3298
9500,3715,3497
9517,3642,3770
9374,3601,4060
9181,3553,4350
9022,3452,4599
8957,3375,4821
8877,3356,4996
8733,3375,5147
8500,3369,5261
8285,3375,5364
8125,3412,5449
8061,3464,5546
8011,3468,5645
7949,3464,5763
7830,3489,5872
7725,3553,5981
7640,3576,6070
7613,3553,6162
7596,3521,6236
7613,3553,6307
7613,3610,6357
7613,3642,6416
7589,3627,6468
7613,3642,6524
7662,3692,6550
7725,3730,6561
7730,3694,6551
7725,3642,6561
7712,3622,6563
7725,3642,6561
7717,3642,6524
7725,3642,6488
7722,3644,6435
7725,3642,6379
7706,3596,6298
7725,3553,6234
7737,3540,6165
7725,3553,6089
7679,3524,5972
7725,3464,5872
7844,3398,5787
7949,3375,5727
7945,3394,5651
7949,3464,5618
8003,3529,5637
8061,3553,5727
8011,3533,5823
7949,3553,5944
7932,3608,6075
7949,3642,6234
7894,3598,6368
7837,3553,6488
7819,3543,6576
7837,3553,6669
7787,3537,6742
7725,3553,6814
7694,3606,6865
7725,3642,6923
7730,3597,6973
7725,3553,7032
7710,3574,7062
7725,3642,7068
7721,3657,7033
7725,3642,6996
7716,3653,6944
7725,3730,6887
7716,3799,6789
7725,3819,6669
7721,3780,6523
7725,3730,6379
7712,3674,6218
7725,3642,6053
7731,3649,5858
7725,3730,5654
7665,3816,5440
7613,3819,5256
7585,3719,5085
7613,3642,4930
7616,3657,4748
7613,3730,4567
7627,3771,4387
7725,3819,4241
7851,3875,4104
7949,3908,3987
7930,3906,3867
7837,3997,3770
7690,4156,3682
7501,4263,3625
7166,4293,3566
6718,4441,3516
6343,4605,3452
6270,4441,3407
6405,3864,3375
6606,3286,3371
6943,2900,3357
7725,2487,3335
8770,2074,3290
9293,2309,3262
8503,3494,3248
6718,4974,3262
5228,5883,3284
5150,6217,3335
6134,6476,3401
6942,6839,3480
6827,7116,3530
6158,7372,3552
5316,7803,3539
4255,8260,3516
3142,8182,3478
2911,7283,3443
4024,5870,3401
5710,4619,3371
6794,3924,3345
7166,3730,3335
7394,3695,3318
7725,3642,3298
7876,3593,3261
7837,3642,3226
7828,3741,3187
7949,3819,3153
7999,3831,3112
7949,3819,3081
7872,3803,3055
7837,3819,3045
7777,3826,3027
7725,3819,3008
7696,3794,2983
7725,3819,2972
7737,3868,2966
7725,3908,2972
7665,3898,2970
7613,3908,2972
7580,3925,2968
7613,3908,2972
7660,3837,2968
7725,3819,2972
7766,3895,2969
7837,3997,2972
7924,4017,2967
8061,3997,2972
8210,3989,2970
8397,3997,2972
8568,3959,2964
8733,3908,2972
8877,3865,2983
9069,3819,3008
9257,3724,3022
9405,3642,3045
9460,3616,3068
9517,3642,3117
9579,3649,3183
9629,3642,3298
9587,3608,3454
9517,3553,3661
9421,3480,3885
9293,3464,4132
9068,3480,4371
8845,3464,4603
8689,3388,4787
8621,3375,4930
8494,3461,5023
8285,3553,5111
8051,3529,5193
7949,3464,5292
7945,3466,5380
7949,3553,5473
7844,3618,5557
7725,3642,5654
7670,3639,5744
7725,3642,5836
7754,3631,5908
7725,3642,5981
7669,3676,6035
7725,3730,6089
7845,3770,6125
7949,3819,6162
7951,3847,6181
7949,3819,6198
7954,3719,6195
7949,3642,6198
7873,3626,6194
7837,3642,6198
7873,3607,6171
7949,3553,6126
7952,3526,6047
7949,3553,5981
7983,3566,5906
8061,3553,5836
8076,3529,5739
8061,3553,5654
8042,3600,5561
8061,3642,5473
8058,3642,5365
8061,3642,5292
8054,3641,5249
8061,3642,5256
8047,3625,5280
8061,3642,5364
8070,3685,5490
8061,3730,5654
7995,3732,5798
7949,3730,5944
7933,3732,6084
7949,3730,6234
7939,3710,6341
7949,3730,6416
7953,3786,6458
7949,3819,6524
7884,3771,6595
7837,3730,6669
7827,3752,6708
7837,3819,6742
7780,3832,6761
7725,3819,6778
7689,3827,6763
7613,3908,6742
7354,4022,6706
6942,4174,6669
6450,4283,6611
6046,4263,6561
5940,4035,6506
6270,3642,6452
6695,3121,6365
6942,2576,6271
7365,2206,6152
8509,2309,6017
9623,2949,5838
9181,3908,5654
7015,4864,5466
5150,5684,5292
5275,6303,5104
6718,6661,4930
7514,6750,4759
7054,6839,4603
6166,7252,4433
5486,7994,4277
4607,8525,4134
3359,8260,4023
2558,7120,3909
3247,5684,3806
5161,4574,3701
6942,3997,3625
7590,3746,3559
7501,3642,3516
7488,3613,3462
7725,3642,3407
7808,3652,3340
7725,3642,3298
7720,3630,3271
7837,3642,3262
7824,3639,3230
7725,3642,3190
7691,3638,3140
7725,3642,3117
7670,3629,3107
7613,3642,3117
7610,3650,3135
7613,3642,3190
7527,3606,3270
7501,3642,3371
7601,3735,3443
7725,3819,3480
7725,3823,3469
7725,3819,3443
7812,3855,3403
7949,3908,3371
7997,3912,3330
8061,3908,3298
8236,3913,3267
8509,3908,3262
8706,3854,3261
8845,3819,3262
9012,3824,3242
9293,3819,3226
9566,3734,3205
9741,3642,3190
9763,3612,3162
9741,3642,3153
9720,3624,3159
9741,3553,3190
9717,3479,3224
9629,3464,3298
9430,3444,3413
9181,3375,3588
8918,3285,3789
8733,3286,4023
8574,3354,4259
8397,3375,4495
8151,3283,4690
7949,3197,4857
7810,3185,4979
7725,3197,5075
7631,3171,5130
7613,3197,5183
7659,3297,5239
7725,3375,5328
7717,3357,5419
7725,3375,5509
7771,3482,5578
7837,3553,5654
7831,3469,5726
7837,3375,5799
7880,3397,5852
7949,3464,5908
7948,3431,5949
7949,3375,5981
7985,3399,5979
8061,3464,5981
8074,3439,5979
8061,3375,5981
8044,3379,5948
8061,3464,5908
8056,3501,5852
8061,3464,5799
8056,3423,5722
8061,3464,5654
8045,3529,5580
8061,3553,5509
8075,3529,5412
8061,3553,5328
7955,3616,5245
7837,3642,5183
7746,3584,5119
7725,3553,5111
7714,3597,5153
7725,3642,5256
7724,3576,5366
7725,3464,5509
7673,3392,5665
7613,3375,5836
7570,3358,5970
7613,3375,6089
7677,3426,6181
7725,3464,6271
7715,3447,6336
7725,3464,6416
7732,3529,6489
7725,3553,6561
7686,3463,6596
7725,3375,6633
7805,3364,6668
7837,3375,6706
7757,3320,6699
7725,3286,6669
7782,3327,6623
7837,3375,6597
7769,3333,6563
7725,3286,6524
7803,3313,6455
7949,3375,6379
7983,3378,6287
7949,3375,6198
7925,3415,6082
7949,3464,5944
7942,3457,5766
7949,3464,5582
7963,3515,5391
7949,3553,5219
7835,3504,5048
7725,3464,4893
7686,3498,4728
7725,3553,4567
7734,3525,4393
7725,3464,4241
7676,3444,4100
7613,3464,3987
7521,3456,3871
7501,3464,3770
7555,3505,3668
7613,3553,3588
7564,3547,3507
7501,3553,3443
7463,3589,3380
7390,3642,3335
7154,3687,3288
6830,3819,3262
6471,3957,3238
6158,3908,3226
6085,3570,3193
6494,3109,3153
7093,2630,3104
7501,2132,3081
7999,1744,3071
9181,1865,3081
10274,2662,3098
9629,3819,3153
7182,4846,3236
5262,5596,3335
5511,6118,3403
6830,6395,3443
7201,6385,3450
6494,6395,3443
5674,6868,3411
4926,7816,3371
3851,8492,3325
3023,8082,3298
3379,6581,3276
4814,4885,3262
6206,3799,3240
6942,3375,3226
7210,3177,3208
7390,3020,3190
7517,2967,3153
7613,3020,3117
7674,3037,3077
7725,3020,3045
7718,3043,3004
7725,3109,2972
7728,3119,2946
7725,3109,2936
7696,3132,2918
7725,3197,2900
7785,3214,2874
7837,3197,2863
7796,3177,2858
7725,3197,2863
7651,3228,2861
7613,3286,2863
7587,3339,2859
7613,3375,2863
7635,3372,2860
7613,3375,2863
7518,3405,2858
7501,3464,2863
7615,3513,2860
7837,3553,2863
8050,3565,2856
8285,3553,2863
8519,3507,2873
8733,3464,2900
8882,3422,2917
9069,3375,2936
9270,3289,2943
9405,3197,2972
9398,3130,3020
9405,3109,3117
9471,3077,3250
9517,3020,3443
9414,2974,3685
9293,3020,3987
9229,3101,4301
9181,3109,4603
9017,3006,4844
8845,2931,5038
8754,2956,5177
8733,3020,5292
8639,3023,5377
8509,3020,5473
8381,3058,5573
8285,3109,5691
8156,3105,5796
8061,3109,5908
7999,3156,6013
7949,3197,6126
7828,3156,6218
7725,3109,6307
7686,3130,6378
7725,3197,6452
7732,3213,6506
7725,3197,6561
7708,3189,6597
7725,3197,6633
7721,3189,6650
7725,3197,6669
7714,3213,6669
7725,3197,6669
7717,3133,6648
7725,3109,6633
7718,3128,6600
7725,3109,6561
7715,3002,6487
7725,2931,6416
7721,2963,6335
7725,3020,6271
7706,2986,6182
7725,2931,6089
7797,2947,5972
7949,3020,5872
8055,3039,5768
8061,3020,5691
8002,3030,5625
8061,3109,5618
8203,3176,5647
8285,3197,5727
8213,3184,5817
8173,3197,5944
8232,3234,6080
8285,3286,6234
8176,3329,6362
8061,3375,6488
8073,3394,6585
8173,3375,6669
8159,3340,6718
8061,3375,6778
7969,3471,6842
7949,3553,6923
7932,3555,6979
7949,3553,7032
7969,3594,7058
7949,3642,7068
7827,3613,7035
7725,3553,6996
7695,3527,6942
7725,3553,6887
7717,3564,6798
7725,3553,6706
7738,3514,6599
7725,3464,6488
7609,3400,6334
7501,3375,6162
7463,3379,5973
7501,3375,5799
7503,3321,5616
7501,3286,5437
7525,3310,5246
7613,3375,5075
7681,3395,4904
7725,3375,4748
7724,3352,4580
7725,3375,4422
7709,3416,4263
7725,3464,4132
7759,3501,4009
7837,3553,3915
7901,3601,3818
7949,3642,3733
7948,3646,3645
7949,3642,3588
7942,3631,3544
7949,3642,3516
7941,3670,3473
7949,3730,3443
7912,3786,3419
7837,3819,3407
7765,3840,3373
7837,3908,3335
7952,3981,3298
7949,3997,3298
7794,3932,3320
7725,3908,3371
7795,3952,3432
7837,3997,3516
7630,3948,3596
7278,3908,3661
6959,3982,3677
6718,4174,3661
6364,4281,3621
5934,4174,3588
5793,3844,3551
6270,3375,3516
6989,2793,3472
7501,2220,3443
8106,1923,3421
9405,2220,3407
10557,3112,3374
9853,4263,3335
7275,5227,3290
5262,5862,3262
5498,6289,3228
6830,6661,3190
7198,6920,3142
6494,7105,3117
5688,7516,3101
4926,8349,3081
3844,9022,3037
3135,8615,3008
3717,7001,3000
5262,5240,3008
6523,4321,2993
7054,4174,2972
7261,4103,2958
7501,3908,2972
7662,3848,2979
7725,3997,2972
7739,4079,2947
7725,3997,2936
7634,3921,2931
7613,3997,2936
7677,4092,2932
7725,4086,2936
7653,3999,2937
7613,3997,2936
7665,4089,2915
7725,4174,2900
7634,4119,2891
7501,3997,2900
7451,3907,2899
7501,3908,2900
7517,3912,2895
7501,3908,2900
7479,3898,2897
7501,3908,2900
7527,3928,2895
7613,3997,2900
7724,4070,2896
7837,4086,2900
7911,4022,2895
8061,3997,2900
8281,4042,2894
8509,4086,2900
8660,4043,2906
8845,3997,2936
9079,3994,2967
9293,3997,3008
9367,3939,3045
9405,3908,3117
9460,3947,3229
9517,3997,3407
9472,3960,3632
9405,3908,3915
9351,3900,4209
9293,3908,4495
9133,3857,4727
8957,3819,4930
8819,3847,5090
8733,3908,5219
8611,3913,5296
8509,3908,5364
8440,3938,5439
8397,3997,5546
8289,4033,5650
8173,4086,5763
8082,4149,5868
8061,4174,5981
8046,4121,6073
8061,4086,6162
8065,4097,6233
8061,4086,6307
7998,3963,6362
7949,3819,6416
7925,3744,6451
7949,3730,6488
7948,3688,6506
7949,3642,6524
7936,3625,6523
7949,3642,6524
7943,3638,6506
7949,3642,6488
7940,3649,6449
7949,3642,6416
7941,3584,6361
7949,3553,6307
7943,3579,6230
7949,3642,6162
7940,3655,6073
7949,3642,5981
7945,3631,5862
7949,3642,5763
7930,3637,5674
7949,3642,5618
7989,3668,5562
8061,3730,5546
8087,3778,5566
8061,3819,5654
8012,3846,5767
8061,3908,5908
8154,4010,6044
8173,4174,6198
8001,4328,6333
7725,4441,6452
7395,4489,6526
7054,4530,6597
6772,4517,6661
6718,4352,6742
6832,3933,6801
7054,3375,6851
7525,2926,6881
8509,2842,6923
9552,3165,6940
9629,3819,6923
8161,4689,6845
6046,5684,6742
4833,6574,6609
5262,7105,6452
6501,7206,6242
7278,7194,6017
7065,7457,5787
6270,8082,5582
5216,8667,5375
4031,8704,5183
3155,7948,4991
3471,6661,4821
5029,5343,4648
6718,4441,4495
7427,4045,4340
7390,3997,4205
7414,4020,4066
7725,3997,3951
7890,3955,3836
7837,3997,3733
7817,4073,3626
7949,4086,3552
8004,4010,3491
7949,3997,3443
7872,4081,3379
7837,4174,3335
7770,4171,3306
7725,4174,3298
7711,4226,3275
7725,4263,3262
7705,4199,3263
7725,4174,3298
7783,4277,3342
7837,4441,3407
7824,4487,3477
7837,4441,3552
7885,4409,3598
7949,4441,3625
7969,4456,3615
8061,4441,3588
8256,4400,3543
8509,4352,3516
8686,4266,3496
8845,4174,3480
9039,4082,3439
9293,3997,3407
9492,3895,3381
9629,3819,3371
9694,3767,3347
9741,3730,3335
9745,3674,3327
9741,3642,3335
9669,3633,3338
9517,3642,3371
9273,3632,3436
9069,3642,3552
8932,3650,3693
8845,3642,3878
8691,3609,4078
8509,3642,4277
8349,3735,4431
8285,3819,4567
8235,3818,4680
8173,3819,4785
8083,3885,4856
8061,3997,4930
8067,4058,5000
8061,4086,5075
7985,4118,5125
7949,4174,5183
7979,4191,5248
8061,4174,5328
8076,4155,5385
8061,4174,5437
8039,4186,5483
8061,4174,5546
8061,4150,5590
8061,4174,5618
8047,4203,5616
8061,4174,5618
8056,4068,5615
8061,3997,5618
8052,3993,5590
8061,3997,5546
8052,3918,5480
8061,3819,5437
8056,3756,5387
8061,3730,5328
8048,3701,5231
8061,3730,5147
8061,3821,5078
8061,3908,5038
8039,3911,4989
8061,3908,4966
8078,3946,4972
8061,3997,5038
7979,3989,5128
7949,3997,5256
7987,4070,5390
8061,4174,5546
8068,4201,5688
8061,4174,5836
8055,4153,5956
8061,4174,6053
8007,4181,6105
7949,4174,6162
7920,4162,6224
7949,4174,6307
7955,4178,6366
7949,4174,6416
7931,4164,6448
7949,4174,6488
7950,4179,6511
7949,4174,6524
7926,4158,6510
7949,4174,6488
8003,4190,6440
8061,4174,6379
8033,4109,6291
7949,4086,6198
7829,4119,6080
7725,4174,5944
7588,4170,5778
7390,4174,5618
7040,4238,5455
6606,4352,5292
6307,4338,5105
6382,4086,4930
6665,3590,4760
6942,3020,4603
7352,2557,4430
8285,2398,4277
9363,2633,4141
9517,3286,4023
8138,4226,3889
6158,5240,3770
5080,6037,3665
5486,6484,3588
6501,6681,3506
7054,6928,3443
6819,7362,3385
6158,7905,3335
5213,8349,3269
4031,8526,3226
3074,8187,3201
3247,7194,3190
4673,5789,3152
6382,4619,3117
7302,4076,3091
7501,3997,3081
7632,3969,3047
7949,3908,3008
8121,3917,2982
8061,3997,3008
7950,4018,3068
7949,3997,3153
7947,3990,3230
7949,3997,3298
