II,V,ABP,RESP
2825,1548,2864,3971
2837,1568,2812,3976
2856,1570,2760,3964
2889,1568,2730,3948
2884,1571,2702,3922
2837,1586,2689,3919
2788,1598,2677,3918
2837,1605,2689,3919
2928,1605,2705,3899
2940,1605,2730,3890
2846,1604,2743,3885
2837,1605,2771,3890
2983,1605,2805,3875
3146,1605,2852,3861
3137,1613,2890,3850
3043,1642,2934,3861
3023,1688,2972,3864
3146,1752,3015,3861
3349,1859,3048,3841
3662,2029,3097,3832
4106,2197,3153,3826
4642,2232,3219,3832
5140,2052,3263,3830
5519,1715,3301,3832
5678,1326,3334,3827
5571,941,3382,3832
5295,572,3425,3829
5158,258,3464,3832
5374,14,3484,3827
5880,-184,3504,3832
6392,-374,3520,3830
6757,-535,3545,3832
7033,-677,3564,3826
7325,-830,3586,3832
7519,-998,3591,3832
7428,-1107,3586,3832
7026,-1147,3563,3814
6551,-1180,3545,3804
6182,-1231,3523,3795
5880,-1180,3504,3804
5500,-954,3478,3802
5055,-627,3464,3804
4626,-358,3446,3797
4230,-166,3423,3804
3780,19,3377,3803
3301,258,3341,3804
2890,517,3316,3787
2631,775,3301,3775
2459,1038,3261,3764
2321,1328,3219,3775
2231,1614,3185,3778
2270,1863,3178,3775
2378,2060,3164,3752
2424,2232,3138,3746
2303,2383,3091,3744
2115,2508,3056,3746
1982,2597,3028,3727
1960,2674,3015,3717
1964,2753,2994,3713
1960,2822,2975,3717
1936,2856,2950,3701
1909,2877,2934,3688
1840,2907,2911,3681
1754,2951,2893,3688
1706,2982,2869,3676
1754,3006,2852,3659
1818,3029,2829,3637
1805,3062,2812,3631
1737,3094,2788,3616
1754,3136,2771,3602
1848,3180,2748,3579
1857,3228,2730,3573
1699,3262,2705,3569
1547,3302,2689,3573
1539,3348,2680,3560
1599,3412,2689,3544
1571,3465,2694,3522
1496,3504,2689,3515
1458,3516,2665,3502
1444,3523,2649,3487
1395,3520,2641,3462
1393,3523,2649,3458
1488,3520,2648,3458
1599,3523,2649,3458
1596,3520,2644,3438
1547,3523,2649,3429
1574,3520,2646,3426
1702,3523,2649,3429
1838,3521,2645,3411
1960,3523,2649,3400
2079,3519,2644,3395
2218,3523,2649,3400
2360,3522,2646,3385
2527,3523,2649,3371
2697,3516,2641,3363
2837,3523,2649,3371
2926,3529,2661,3362
3043,3523,2689,3342
3230,3473,2706,3317
3456,3394,2730,3314
3620,3286,2755,3314
3714,3172,2812,3314
3791,3053,2879,3295
3920,2951,2975,3285
4053,2853,3089,3279
4127,2748,3260,3285
4134,2622,3467,3274
4178,2508,3708,3256
4282,2415,3944,3232
4384,2342,4197,3227
4407,2259,4455,3226
4384,2176,4727,3227
4341,2102,4978,3212
4281,2047,5216,3198
4227,1984,5424,3180
4281,1918,5623,3170
4431,1857,5803,3152
4539,1826,5990,3141
4502,1803,6163,3125
4436,1771,6316,3112
4459,1712,6413,3092
4539,1660,6479,3083
4544,1623,6520,3071
4488,1605,6560,3054
4442,1581,6573,3019
4436,1568,6560,2997
4402,1569,6507,2981
4333,1586,6438,2968
4222,1586,6343,2935
4075,1568,6234,2910
3882,1541,6096,2894
3714,1531,5949,2881
3595,1530,5784,2849
3508,1531,5623,2824
3387,1515,5454,2807
3250,1494,5297,2795
3111,1475,5133,2763
2992,1476,4971,2737
2884,1484,4798,2720
2837,1494,4645,2709
2849,1494,4498,2677
2889,1494,4360,2651
2881,1492,4196,2634
2837,1494,4034,2622
2787,1492,3876,2591
2785,1494,3749,2564
2821,1494,3622,2547
2889,1494,3504,2536
2935,1490,3375,2505
2940,1494,3260,2478
2889,1497,3146,2459
2837,1494,3056,2449
2813,1478,2968,2420
2837,1476,2893,2392
2863,1484,2818,2370
2889,1494,2771,2363
2919,1489,2728,2348
2992,1494,2689,2334
3050,1512,2636,2317
3043,1531,2608,2305
2956,1530,2599,2285
2889,1531,2608,2276
2888,1545,2602,2274
2940,1568,2608,2276
2970,1579,2622,2262
2992,1586,2649,2248
3014,1597,2662,2238
3043,1605,2689,2248
3039,1600,2725,2252
3043,1605,2771,2248
3072,1644,2803,2229
3146,1715,2852,2219
3241,1788,2913,2214
3404,1863,2975,2219
3658,1988,3010,2217
4023,2176,3056,2219
4472,2309,3116,2217
4952,2213,3178,2219
5270,1850,3213,2215
5261,1383,3260,2219
4978,989,3322,2220
4745,701,3382,2219
4772,445,3403,2203
5003,203,3423,2190
5295,2,3460,2183
5674,-148,3504,2190
6140,-291,3510,2191
6551,-443,3504,2190
6743,-596,3512,2184
6757,-738,3545,2190
6640,-888,3557,2192
6345,-1033,3545,2190
5853,-1135,3517,2173
5364,-1125,3504,2161
5035,-991,3499,2155
4797,-756,3504,2161
4486,-503,3492,2160
4127,-277,3464,2161
3802,-92,3415,2158
3508,92,3382,2161
3160,296,3360,2159
2837,535,3341,2161
2666,793,3301,2159
2682,1070,3260,2161
2741,1344,3217,2158
2734,1605,3178,2161
2649,1835,3130,2161
2579,2047,3097,2161
2545,2231,3074,2155
2527,2379,3056,2161
2463,2487,3015,2173
2373,2582,2975,2190
2263,2673,2944,2192
2166,2748,2934,2190
2100,2796,2914,2185
2115,2840,2893,2190
2166,2885,2867,2189
2166,2914,2852,2190
2065,2917,2831,2186
1960,2933,2812,2190
1930,2976,2786,2189
1960,3025,2771,2190
1970,3039,2751,2186
1960,3043,2730,2190
1943,3066,2701,2190
1909,3117,2689,2190
1826,3159,2686,2183
1754,3191,2689,2190
1734,3219,2672,2203
1754,3265,2649,2219
1743,3310,2621,2219
1702,3357,2608,2219
1647,3398,2600,2217
1599,3449,2608,2219
1554,3492,2612,2213
1547,3523,2608,2219
1570,3525,2583,2231
1599,3523,2567,2248
1610,3517,2560,2248
1651,3523,2567,2248
1710,3521,2564,2245
1754,3523,2567,2248
1772,3520,2566,2243
1857,3523,2567,2248
2012,3520,2557,2259
2166,3523,2567,2276
2270,3521,2586,2278
2424,3523,2608,2276
2663,3518,2603,2272
2889,3523,2608,2276
2986,3526,2621,2275
3043,3523,2649,2276
3180,3487,2658,2274
3404,3431,2689,2276
3592,3352,2749,2273
3714,3265,2852,2276
3807,3161,2961,2276
3920,3062,3097,2276
4026,2964,3256,2271
4127,2877,3464,2276
4223,2778,3692,2279
4333,2674,3952,2276
4421,2564,4215,2258
4488,2472,4482,2248
4536,2390,4725,2246
4591,2324,4971,2248
4603,2250,5212,2232
4539,2176,5460,2219
4423,2101,5688,2213
4384,2047,5908,2219
4478,2006,6101,2210
4642,1974,6275,2190
4740,1927,6418,2166
4745,1881,6560,2161
4695,1837,6680,2161
4642,1808,6764,2161
4585,1777,6790,2147
4539,1752,6805,2132
4487,1726,6813,2115
4436,1715,6805,2103
4389,1711,6738,2087
4384,1715,6642,2075
4373,1709,6534,2059
4281,1697,6438,2046
4063,1679,6321,2028
3817,1678,6194,2017
3627,1687,6050,2004
3508,1697,5908,1988
3366,1684,5746,1957
3198,1660,5582,1931
3064,1638,5412,1911
3043,1642,5256,1902
3066,1653,5092,1887
3043,1660,4930,1873
2961,1654,4758,1857
2940,1660,4604,1844
2998,1677,4453,1827
3043,1697,4319,1815
2978,1697,4174,1802
2889,1697,4034,1787
2876,1702,3883,1765
2940,1715,3749,1758
2951,1722,3615,1759
2889,1734,3504,1758
2821,1745,3395,1740
2837,1752,3301,1729
2894,1746,3195,1727
2940,1752,3097,1729
2955,1771,2999,1713
2992,1789,2934,1700
3034,1785,2884,1697
3043,1789,2852,1700
2985,1807,2808,1686
2940,1826,2771,1671
2963,1825,2737,1665
3043,1826,2730,1671
3075,1842,2725,1671
3043,1863,2730,1671
3005,1865,2725,1670
3043,1863,2730,1671
3083,1869,2739,1665
3043,1881,2771,1671
2941,1880,2807,1685
2940,1881,2852,1700
3049,1911,2889,1698
3146,1974,2934,1700
3157,2037,2973,1711
3250,2103,3015,1729
3531,2222,3048,1731
3920,2416,3097,1729
4270,2556,3153,1734
4591,2453,3219,1758
4819,2072,3264,1777
4797,1605,3301,1787
4507,1251,3332,1782
4281,1033,3382,1787
4388,843,3427,1797
4745,646,3464,1815
5109,475,3481,1828
5468,350,3504,1844
5873,217,3526,1859
6241,55,3545,1873
6423,-116,3544,1873
6448,-258,3545,1873
6353,-393,3545,1879
6087,-535,3545,1902
5624,-671,3523,1921
5158,-719,3504,1931
4847,-629,3495,1926
4642,-406,3504,1931
4383,-154,3494,1943
4075,55,3464,1959
3783,206,3415,1960
3508,369,3382,1959
3170,571,3358,1964
2837,812,3341,1988
2652,1055,3305,2008
2682,1310,3260,2017
2777,1574,3208,2011
2785,1844,3178,2017
2719,2093,3156,2030
2734,2324,3138,2046
2810,2526,3098,2045
2785,2693,3056,2046
2576,2807,3008,2053
2373,2896,2975,2075
2311,2978,2945,2090
2321,3062,2934,2103
2252,3126,2918,2105
2166,3172,2893,2103
2153,3202,2847,2096
2166,3228,2812,2103
2082,3249,2785,2117
1960,3283,2771,2132
1930,3321,2745,2131
2012,3357,2730,2132
2059,3374,2724,2141
2012,3394,2730,2161
1943,3422,2715,2167
1960,3468,2689,2161
2017,3502,2659,2151
2012,3523,2649,2161
1907,3522,2646,2178
1805,3523,2649,2190
1751,3519,2633,2185
1702,3523,2608,2190
1608,3520,2576,2203
1547,3523,2567,2219
1564,3519,2567,2217
1599,3523,2567,2219
1555,3520,2545,2228
1496,3523,2526,2248
1524,3519,2516,2250
1651,3523,2526,2248
1760,3520,2527,2251
1805,3523,2526,2276
1812,3519,2519,2296
1857,3523,2526,2305
1958,3520,2526,2299
2115,3523,2526,2305
2264,3519,2516,2317
2373,3523,2526,2334
2452,3520,2543,2334
2579,3523,2567,2334
2744,3519,2565,2339
2889,3523,2567,2363
2976,3521,2582,2381
3095,3523,2649,2392
3289,3518,2738,2387
3508,3523,2852,2392
3646,3516,2972,2402
3714,3486,3138,2420
3759,3401,3340,2432
3817,3283,3586,2449
3864,3157,3839,2463
3920,3062,4115,2478
3990,2979,4395,2478
4075,2896,4686,2478
4147,2797,4954,2483
4230,2711,5216,2507
4305,2635,5460,2526
4333,2564,5705,2536
4270,2481,5929,2529
4178,2416,6153,2536
4116,2372,6361,2550
4127,2342,6560,2564
4214,2296,6718,2562
4384,2250,6846,2564
4529,2207,6935,2575
4539,2176,7009,2593
4444,2142,7045,2594
4436,2121,7049,2593
4541,2104,7012,2590
4591,2084,6968,2593
4465,2047,6912,2588
4333,2029,6846,2593
4336,2038,6735,2605
4384,2066,6601,2622
4285,2067,6451,2622
4075,2047,6316,2622
3876,2025,6174,2622
3714,2029,6031,2622
3510,2035,5866,2606
3301,2029,5705,2593
3144,2003,5535,2588
3043,1992,5379,2593
2945,1991,5212,2591
2889,1992,5053,2593
2883,1982,4883,2594
2889,1992,4727,2593
2834,2016,4560,2576
2785,2029,4401,2564
2807,2006,4241,2560
2889,1992,4115,2564
2907,2006,3994,2551
2837,2029,3871,2536
2756,2016,3719,2525
2785,1992,3586,2536
2884,1986,3472,2541
2940,2010,3382,2536
2889,2026,3276,2515
2837,2029,3178,2507
2862,2024,3085,2505
2940,2029,3015,2507
2966,2033,2943,2492
2940,2047,2893,2478
2900,2058,2848,2469
2889,2066,2812,2478
2892,2062,2760,2482
2940,2066,2730,2478
3003,2075,2720,2459
3043,2084,2730,2449
3032,2082,2725,2444
3043,2084,2730,2449
3079,2099,2743,2448
3095,2121,2771,2449
3050,2127,2785,2446
3043,2121,2812,2449
3095,2125,2846,2446
3146,2158,2893,2449
3113,2203,2928,2447
3095,2250,2975,2449
3183,2325,3031,2445
3404,2472,3097,2449
3705,2656,3140,2450
4127,2767,3178,2449
4668,2697,3213,2441
5210,2453,3260,2449
5502,2103,3298,2464
5468,1715,3341,2478
5273,1324,3381,2474
5210,978,3423,2478
5373,697,3445,2490
5674,480,3464,2507
6004,286,3478,2504
6396,111,3504,2507
6841,-54,3525,2518
7221,-203,3545,2536
7406,-343,3548,2535
7428,-461,3545,2536
7324,-596,3525,2543
7067,-756,3504,2564
6641,-888,3478,2577
6190,-848,3464,2593
5802,-605,3443,2607
5416,-258,3423,2622
4936,35,3395,2620
4436,258,3382,2622
3985,452,3366,2630
3559,664,3341,2651
3118,885,3294,2663
2785,1144,3260,2680
2617,1435,3236,2694
2527,1734,3219,2709
2404,1998,3178,2706
2321,2250,3138,2709
2319,2500,3107,2716
2321,2730,3097,2737
2233,2899,3077,2750
2166,3025,3056,2766
2188,3130,3030,2778
2218,3228,3015,2795
2115,3304,2994,2805
1960,3375,2975,2824
1871,3446,2949,2839
1857,3504,2934,2853
1812,3525,2912,2849
1754,3523,2893,2853
1731,3517,2868,2861
1754,3523,2852,2881
1759,3523,2831,2894
1754,3523,2812,2910
1751,3519,2783,2923
1754,3523,2771,2939
1745,3521,2767,2939
1754,3523,2771,2939
1757,3519,2754,2943
1702,3523,2730,2968
1579,3520,2701,2987
1496,3523,2689,2997
1505,3519,2683,2990
1547,3523,2689,2997
1531,3519,2689,3010
1496,3523,2689,3026
1499,3519,2683,3022
1547,3523,2689,3026
1579,3519,2692,3035
1599,3523,2689,3054
1621,3519,2666,3055
1651,3523,2649,3054
1665,3519,2639,3050
1702,3523,2649,3054
1784,3519,2649,3050
1909,3523,2649,3054
2030,3520,2641,3064
2166,3523,2649,3083
2333,3519,2649,3086
2527,3523,2649,3083
2682,3520,2637,3075
2785,3523,2649,3083
2878,3519,2668,3086
3043,3523,2689,3083
3275,3521,2684,3064
3508,3523,2689,3054
3647,3518,2712,3050
3714,3523,2771,3054
3783,3525,2837,3050
3920,3523,2934,3054
4060,3489,3055,3056
4127,3431,3219,3054
4112,3337,3403,3035
4127,3228,3627,3026
4215,3107,3865,3023
4333,3006,4115,3026
4385,2918,4352,3008
4384,2840,4604,2997
4374,2758,4855,2993
4384,2693,5093,2997
4383,2635,5295,2982
4384,2582,5501,2968
4397,2517,5709,2961
4436,2472,5908,2968
4480,2441,6058,2958
4539,2416,6194,2939
4584,2367,6322,2915
4591,2324,6438,2910
4540,2297,6496,2910
4488,2287,6520,2910
4438,2260,6522,2895
4384,2232,6520,2881
4325,2211,6474,2864
4333,2213,6397,2853
4385,2214,6294,2835
4384,2213,6194,2824
4239,2202,6076,2808
4023,2195,5949,2795
3810,2183,5803,2774
3611,2176,5664,2766
3386,2166,5519,2764
3198,2158,5379,2766
3088,2138,5217,2752
3043,2121,5053,2737
3001,2110,4879,2719
2992,2121,4727,2709
3017,2129,4577,2691
3043,2121,4441,2680
3003,2099,4295,2665
2940,2103,4156,2651
2895,2126,4009,2620
2889,2140,3871,2593
2894,2117,3722,2571
2940,2103,3586,2564
2992,2120,3451,2551
2992,2158,3341,2536
2905,2168,3233,2514
2837,2158,3138,2507
2856,2149,3042,2503
2940,2158,2975,2507
2985,2160,2911,2496
2992,2158,2852,2478
2999,2152,2779,2455
3043,2158,2730,2449
3064,2158,2700,2449
3043,2158,2689,2449
2996,2160,2665,2433
2992,2176,2649,2420
3015,2191,2639,2414
3043,2195,2649,2420
3054,2183,2646,2420
3095,2176,2649,2420
3140,2186,2655,2416
3146,2213,2689,2420
3082,2231,2727,2419
3043,2232,2771,2420
3072,2233,2807,2417
3146,2269,2852,2420
3187,2328,2892,2419
3250,2398,2934,2420
3407,2501,2967,2417
3714,2674,3015,2420
4123,2841,3072,2419
4591,2840,3138,2420
4995,2592,3183,2415
5210,2213,3219,2420
5157,1853,3250,2431
4952,1549,3301,2449
4780,1248,3347,2452
4797,959,3382,2449
5023,735,3395,2441
5416,590,3423,2449
5856,456,3463,2462
6241,295,3504,2478
6502,117,3512,2479
6654,-37,3504,2478
6669,-182,3495,2474
6499,-332,3504,2478
6126,-487,3507,2477
5674,-572,3504,2478
5278,-530,3483,2474
5003,-350,3464,2478
4783,-110,3438,2478
4539,129,3423,2478
4196,328,3402,2471
3765,516,3382,2478
3317,712,3354,2490
2992,941,3341,2507
2815,1184,3325,2508
2734,1439,3301,2507
2678,1695,3253,2503
2682,1974,3219,2507
2738,2253,3196,2505
2785,2508,3178,2507
2747,2711,3136,2505
2682,2877,3097,2507
2627,3012,3067,2503
2579,3117,3056,2507
2493,3191,3035,2508
2424,3265,3015,2507
2380,3343,2993,2491
2321,3412,2975,2478
2203,3446,2935,2471
2115,3468,2893,2478
2113,3493,2857,2479
2166,3523,2852,2478
2181,3529,2854,2472
2166,3523,2852,2478
2145,3516,2830,2480
2115,3523,2812,2478
2040,3523,2790,2461
1960,3523,2771,2449
1916,3518,2743,2443
1909,3523,2730,2449
1872,3521,2727,2449
1805,3523,2730,2449
1751,3519,2711,2445
1754,3523,2689,2449
1754,3520,2677,2449
1702,3523,2689,2449
1632,3519,2695,2444
1651,3523,2689,2449
1715,3519,2664,2451
1702,3523,2649,2449
1598,3519,2641,2432
1599,3523,2649,2420
1773,3519,2648,2415
1960,3523,2649,2420
1986,3520,2643,2419
1960,3523,2649,2420
2039,3519,2647,2418
2218,3523,2649,2420
2359,3520,2642,2416
2476,3523,2649,2420
2635,3518,2648,2422
2837,3523,2649,2420
2999,3522,2637,2402
3146,3523,2649,2392
3319,3517,2678,2389
3508,3523,2730,2392
3635,3524,2767,2377
3714,3523,2812,2363
3779,3513,2879,2355
3869,3523,3015,2363
3976,3531,3189,2365
4127,3504,3382,2363
4281,3407,3567,2349
4384,3283,3789,2334
4423,3173,4043,2313
4488,3099,4319,2305
4584,3015,4567,2303
4642,2914,4808,2305
4615,2805,5045,2292
4591,2730,5297,2276
4601,2673,5526,2258
4591,2619,5745,2248
4528,2548,5948,2232
4539,2490,6153,2219
4667,2447,6329,2201
4797,2416,6479,2190
4794,2369,6588,2174
4745,2324,6683,2161
4758,2283,6752,2144
4797,2250,6805,2132
4714,2207,6816,2116
4539,2176,6805,2103
4428,2161,6767,2086
4488,2158,6723,2075
4596,2140,6652,2059
4591,2121,6560,2046
4398,2106,6437,2028
4127,2103,6316,2017
3880,2092,6190,2002
3714,2084,6071,1988
3578,2074,5932,1969
3456,2066,5786,1959
3323,2045,5621,1955
3198,2029,5460,1959
3102,2021,5291,1950
3095,2029,5134,1931
3135,2030,4969,1907
3146,2029,4808,1902
3085,2023,4635,1903
3043,2029,4482,1902
3046,2032,4333,1884
3043,2029,4197,1873
2979,2014,4047,1871
2940,2010,3912,1873
2963,2017,3781,1859
2992,2029,3667,1844
2954,2028,3541,1837
2940,2029,3423,1844
3007,2028,3307,1845
3095,2029,3219,1844
3090,2022,3131,1840
3043,2029,3056,1844
3025,2040,2982,1843
3043,2047,2934,1844
3037,2039,2889,1841
3043,2047,2852,1844
3057,2070,2802,1843
3043,2084,2771,1844
2985,2065,2757,1842
2992,2047,2771,1844
3063,2057,2774,1843
3095,2084,2771,1844
3021,2091,2757,1841
2992,2084,2771,1844
3069,2079,2802,1844
3146,2084,2852,1844
3095,2099,2892,1839
3043,2140,2934,1844
3120,2194,2970,1855
3301,2250,3015,1873
3473,2340,3053,1877
3714,2508,3097,1873
4109,2664,3134,1865
4591,2619,3178,1873
4927,2308,3215,1887
5003,1900,3260,1902
4828,1571,3299,1902
4539,1328,3341,1902
4331,1080,3376,1900
4436,848,3423,1902
4880,698,3465,1897
5468,609,3504,1902
5940,469,3523,1914
6241,258,3545,1931
6431,41,3565,1933
6551,-111,3586,1931
6533,-232,3586,1926
6345,-369,3586,1931
5996,-529,3583,1930
5571,-627,3586,1931
5142,-597,3568,1928
4797,-424,3545,1931
4554,-191,3517,1929
4384,37,3504,1931
4191,220,3485,1929
3920,387,3464,1931
3560,556,3435,1928
3198,756,3423,1931
2916,982,3408,1930
2785,1236,3382,1931
2778,1504,3334,1925
2837,1789,3301,1931
2879,2057,3279,1943
2889,2287,3260,1959
2865,2469,3216,1961
2837,2638,3178,1959
2762,2793,3153,1955
2631,2914,3138,1959
2466,2985,3097,1959
2373,3043,3056,1959
2347,3109,3025,1956
2321,3172,3015,1959
2236,3205,2995,1958
2166,3228,2975,1959
2153,3255,2950,1957
2166,3283,2934,1959
2155,3290,2909,1958
2166,3302,2893,1959
2194,3331,2873,1956
2166,3375,2852,1959
2050,3403,2822,1959
1960,3431,2812,1959
1954,3464,2811,1954
1960,3504,2812,1959
1898,3520,2788,1972
1857,3523,2771,1988
1902,3517,2765,1990
1960,3523,2771,1988
1893,3521,2753,1984
1754,3523,2730,1988
1674,3518,2716,1987
1702,3523,2730,1988
1727,3520,2737,1985
1702,3523,2730,1988
1695,3519,2702,1987
1805,3523,2689,1988
1956,3520,2684,1986
2012,3523,2689,1988
1954,3519,2682,1987
1960,3523,2689,1988
2114,3520,2704,1986
2321,3523,2730,1988
2439,3519,2733,1987
2527,3523,2730,1988
2695,3522,2720,1986
2940,3523,2730,1988
3134,3517,2741,1987
3250,3523,2771,1988
3338,3524,2801,1985
3456,3523,2852,1988
3581,3514,2912,1989
3714,3523,3015,1988
3828,3519,3153,1974
3920,3468,3341,1959
4000,3349,3548,1950
4127,3228,3789,1959
4263,3130,4043,1965
4333,3043,4319,1959
4317,2924,4583,1939
4333,2804,4849,1931
4400,2706,5106,1931
4436,2638,5379,1931
4389,2556,5644,1914
4384,2472,5908,1902
4471,2395,6141,1899
4539,2342,6357,1902
4471,2285,6543,1888
4384,2232,6723,1873
4429,2184,6876,1866
4591,2158,7009,1873
4696,2126,7100,1865
4694,2084,7172,1844
4636,2029,7206,1819
4591,1992,7212,1815
4539,1969,7178,1819
4488,1955,7131,1815
4431,1926,7058,1796
4384,1900,6968,1787
4340,1882,6844,1787
4333,1881,6723,1787
4330,1875,6601,1769
