II,III,PLETH
755,1805,9743
770,1823,9873
805,1847,9990
818,1861,10094
805,1889,10237
789,1911,10366
805,1931,10483
839,1933,10546
855,1931,10607
845,1899,10656
855,1805,10730
933,1618,10769
1107,1385,10792
1401,1205,10778
1862,1259,10792
2501,1760,10795
3271,2812,10792
4079,4211,10729
4831,5582,10668
5393,6687,10595
5585,7512,10545
5257,7938,10471
4428,7680,10422
3315,6657,10359
2214,5288,10298
1339,4112,10193
755,3316,10113
417,2729,10041
252,2224,9990
182,1820,9894
151,1553,9805
121,1376,9705
101,1259,9620
110,1194,9491
151,1175,9373
190,1171,9260
201,1175,9188
178,1177,9093
151,1175,9003
136,1164,8897
151,1175,8818
174,1194,8721
201,1217,8633
207,1214,8526
201,1217,8448
190,1218,8371
201,1217,8325
241,1194,8259
302,1175,8202
357,1182,8126
403,1217,8078
444,1236,8015
503,1217,7955
577,1182,7872
654,1175,7832
712,1187,7798
755,1175,7770
795,1126,7698
855,1091,7647
931,1091,7607
1006,1091,7585
1062,1051,7519
1107,1007,7462
1165,994,7412
1258,1007,7400
1366,1008,7366
1459,1007,7338
1531,1010,7298
1610,1007,7277
1710,990,7235
1811,1007,7215
1892,1081,7202
1962,1175,7215
2026,1230,7192
2063,1259,7153
2052,1304,7099
2013,1385,7092
1966,1472,7091
1912,1553,7092
1841,1620,7051
1761,1679,7030
1672,1722,7020
1560,1763,7030
1427,1804,7000
1308,1847,6968
1213,1863,6944
1107,1847,6968
958,1803,6977
805,1763,6968
701,1735,6923
654,1721,6907
614,1701,6901
554,1679,6907
487,1654,6873
453,1637,6845
449,1627,6825
453,1637,6845
435,1657,6849
403,1679,6845
370,1682,6807
352,1679,6783
332,1674,6765
302,1679,6783
268,1679,6789
252,1679,6783
250,1676,6741
252,1679,6722
247,1678,6714
252,1679,6722
272,1676,6690
302,1679,6660
327,1680,6638
352,1679,6660
380,1661,6667
403,1637,6660
405,1609,6618
403,1595,6598
416,1590,6588
453,1595,6598
490,1597,6574
503,1595,6537
485,1579,6486
453,1553,6475
420,1508,6472
403,1469,6475
394,1434,6442
403,1427,6413
405,1421,6376
403,1427,6352
393,1421,6309
403,1427,6290
429,1441,6279
453,1469,6290
456,1480,6266
453,1469,6228
454,1429,6176
453,1343,6167
452,1147,6162
503,839,6167
684,563,6150
1057,630,6167
1649,1320,6192
2466,2644,6228
3455,4244,6221
4478,5708,6228
5304,6884,6259
5686,7806,6352
5470,8272,6441
4680,7890,6537
3524,6618,6613
2315,5036,6722
1316,3793,6833
654,3022,6968
301,2462,7083
151,1973,7215
90,1608,7347
50,1385,7523
17,1208,7702
0,1049,7893
0,952,8048
0,923,8202
-20,906,8340
-50,881,8510
-67,870,8666
-50,881,8818
-22,885,8933
0,881,9065
-3,870,9187
0,881,9312
2,885,9396
0,881,9497
-25,854,9590
-50,839,9682
-61,839,9714
-50,839,9743
-32,819,9765
0,797,9805
46,792,9805
101,797,9805
149,784,9792
201,755,9805
268,739,9798
352,755,9805
434,773,9797
503,755,9805
568,706,9775
654,671,9743
771,658,9694
906,630,9682
1022,563,9654
1107,504,9620
1175,489,9545
1258,504,9497
1360,505,9456
1459,504,9435
1539,529,9372
1610,588,9312
1687,651,9238
1761,713,9188
1806,775,9117
1811,839,9065
1803,910,9000
1811,1007,8942
1828,1120,8842
1811,1217,8757
1734,1280,8678
1610,1343,8633
1478,1416,8551
1359,1469,8448
1240,1475,8309
1107,1469,8202
957,1485,8098
805,1511,8017
667,1503,7913
554,1469,7832
466,1439,7753
403,1427,7708
350,1411,7643
302,1385,7585
251,1358,7510
201,1343,7462
151,1327,7398
101,1301,7338
47,1270,7259
0,1259,7215
-34,1262,7176
-50,1259,7153
-69,1224,7107
-101,1175,7092
-137,1141,7085
-151,1133,7092
-149,1123,7056
-151,1091,7030
-163,1041,7012
-151,1007,7030
-103,998,7028
-50,1007,7030
-22,1010,7019
0,1007,7030
44,1003,7025
101,1007,7030
137,1008,7021
151,1007,7030
169,1004,7023
201,1007,7030
235,1008,7022
252,1007,7030
240,1004,7023
201,1007,7030
163,1009,7023
151,1007,7030
160,999,7022
151,1007,7030
120,1041,7023
101,1091,7030
108,1115,7021
101,1091,7030
54,1038,7024
0,1007,7030
-28,1006,7019
-50,1007,7030
-97,985,7027
-151,965,7030
-183,964,7013
-201,965,7030
-228,945,7054
-252,923,7092
-254,918,7089
-252,923,7092
-271,920,7098
-302,923,7153
-314,943,7207
-302,965,7277
-281,966,7327
-252,965,7400
-207,981,7455
-151,1007,7523
-97,1015,7589
-50,1007,7708
-15,1001,7833
0,1007,7955
0,1010,8031
0,1007,8140
5,1003,8278
0,1007,8448
-24,1000,8574
-50,965,8695
-57,911,8807
-50,881,8942
-47,891,9037
-50,923,9127
-52,946,9203
-50,965,9312
-50,986,9403
-50,1007,9497
-49,1010,9557
-50,1007,9620
-66,1018,9651
-101,1049,9682
-137,1077,9679
-151,1091,9682
-134,1090,9668
-101,1091,9682
-70,1092,9680
-50,1091,9682
-44,1086,9646
-50,1091,9620
-59,1109,9580
-50,1133,9558
-25,1153,9500
0,1175,9435
19,1199,9350
50,1217,9312
102,1219,9278
151,1217,9250
178,1216,9180
201,1217,9127
245,1213,9064
302,1217,9003
341,1223,8899
352,1217,8818
351,1191,8747
352,1175,8695
354,1176,8598
352,1175,8510
349,1151,8431
352,1133,8387
356,1143,8301
352,1175,8202
345,1198,8086
352,1217,8017
378,1238,7950
403,1259,7893
396,1262,7799
352,1259,7708
295,1258,7603
252,1259,7523
223,1254,7427
201,1259,7338
189,1277,7231
201,1301,7153
231,1317,7079
252,1343,7030
250,1373,6962
252,1385,6907
273,1363,6836
302,1343,6783
308,1352,6730
302,1385,6722
308,1407,6719
352,1427,6722
405,1444,6684
453,1469,6660
478,1471,6643
503,1469,6660
529,1450,6657
554,1427,6660
560,1395,6650
554,1385,6660
547,1388,6653
554,1385,6660
571,1343,6671
604,1259,6722
679,1117,6760
855,923,6783
1191,749,6769
1711,797,6783
2390,1315,6809
3170,2392,6845
3969,3805,6840
4680,5204,6845
5154,6385,6863
5233,7302,6907
4823,7768,6913
3975,7470,6907
2885,6375,6890
1811,4952,6907
957,3753,6910
403,2938,6907
111,2337,6869
0,1847,6845
-17,1500,6828
0,1301,6845
9,1153,6849
0,1007,6845
-13,893,6808
0,839,6783
45,818,6748
101,797,6722
134,772,6677
151,755,6660
166,736,6652
201,713,6660
232,679,6632
252,671,6598
262,686,6554
302,713,6537
361,704,6506
403,671,6475
392,638,6427
352,630,6413
331,630,6408
352,630,6413
386,624,6382
403,630,6352
400,646,6312
403,671,6290
407,695,6253
403,713,6228
388,719,6193
403,713,6167
464,706,6123
554,713,6105
620,724,6096
654,713,6105
685,671,6079
755,630,6043
869,616,5998
1006,630,5982
1124,636,5952
1208,630,5920
1272,621,5871
1359,630,5858
1479,649,5856
1610,671,5858
1709,689,5822
1761,713,5797
1785,748,5784
1811,797,5797
1843,844,5774
1862,881,5735
1863,913,5684
1862,965,5673
1852,1042,5671
1811,1133,5673
1736,1208,5638
1661,1259,5612
1595,1284,5623
1510,1301,5735
1384,1330,5891
1258,1385,6043
1171,1442,6120
1107,1469,6167
1018,1464,6193
906,1469,6228
809,1495,6230
755,1511,6228
711,1490,6218
654,1469,6228
589,1480,6225
554,1511,6228
549,1520,6220
554,1511,6228
546,1505,6223
554,1511,6228
581,1500,6222
604,1469,6228
588,1423,6221
554,1385,6228
522,1355,6224
503,1343,6228
491,1340,6219
503,1343,6228
533,1341,6226
554,1343,6228
547,1343,6214
554,1343,6228
596,1338,6253
654,1343,6290
686,1358,6292
704,1385,6290
742,1418,6279
805,1469,6290
862,1531,6286
906,1595,6290
949,1641,6282
1006,1679,6290
1049,1706,6284
1057,1721,6290
1026,1714,6283
1006,1721,6290
1015,1738,6283
1057,1763,6290
1090,1761,6283
1107,1763,6290
1095,1752,6282
1057,1721,6290
1000,1676,6284
956,1679,6290
945,1704,6281
956,1679,6290
958,1593,6285
956,1511,6290
998,1378,6277
1157,1091,6290
1489,810,6307
2013,1007,6352
2708,1965,6376
3522,3441,6413
4360,4934,6451
5082,6169,6537
5510,7070,6624
5485,7512,6722
4939,7323,6796
3975,6547,6907
2837,5458,7041
1811,4365,7215
1077,3435,7367
654,2728,7523
446,2217,7665
352,1847,7832
311,1569,7981
302,1385,8140
303,1279,8281
302,1217,8448
296,1165,8601
302,1133,8757
322,1127,8875
352,1133,9003
376,1130,9120
403,1133,9250
427,1145,9345
453,1175,9435
455,1193,9492
453,1217,9558
460,1237,9609
503,1259,9682
545,1260,9722
554,1259,9743
537,1257,9724
554,1259,9743
609,1256,9773
654,1259,9805
653,1263,9773
654,1259,9743
696,1236,9725
755,1217,9743
783,1212,9720
805,1217,9682
863,1215,9628
956,1217,9620
1039,1220,9595
1107,1217,9558
1175,1195,9480
1258,1175,9435
1349,1169,9398
1459,1175,9373
1585,1173,9304
1711,1175,9250
1815,1187,9203
1912,1217,9188
2012,1252,9132
2113,1301,9065
2196,1360,8983
2264,1427,8942
2320,1487,8884
2365,1553,8818
2395,1630,8713
2415,1721,8633
2411,1795,8558
2365,1847,8510
2272,1882,8439
2164,1931,8387
2062,1982,8321
1962,2014,8263
1843,2004,8166
1711,1973,8078
1580,1942,7994
1459,1931,7955
1346,1926,7914
1258,1931,7893
1211,1932,7855
1208,1931,7832
1214,1922,7791
1208,1931,7770
1181,1951,7733
1157,1973,7708
1135,1973,7663
1107,1973,7647
1059,1985,7635
1006,2014,7647
954,2025,7621
906,2014,7585
851,1999,7531
805,2014,7523
773,2042,7521
755,2056,7523
729,2046,7484
704,2056,7462
691,2096,7448
704,2140,7462
729,2147,7454
755,2140,7462
775,2148,7459
805,2182,7462
849,2209,7424
906,2224,7400
958,2225,7384
1006,2224,7400
1053,2219,7396
1107,2224,7400
1161,2229,7392
1208,2224,7400
1237,2198,7390
1258,2182,7400
1277,2180,7399
1308,2182,7400
1339,2162,7363
1359,2140,7338
1357,2132,7320
1359,2140,7338
1373,2141,7338
1409,2140,7338
1439,2134,7324
1459,2140,7338
1443,2136,7341
1409,2140,7338
1367,2136,7298
1359,2140,7277
1366,2134,7262
1359,2140,7277
1323,2155,7272
1308,2182,7277
1331,2184,7267
1359,2140,7277
1352,2025,7269
1359,1847,7277
1456,1628,7269
1711,1469,7277
2159,1531,7265
2818,2014,7277
3613,2995,7291
4428,4365,7338
5181,5823,7368
5837,7051,7400
6229,7810,7413
6089,8016,7462
5304,7672,7514
4126,6883,7585
2960,5825,7634
2063,4742,7708
1460,3823,7787
1107,3148,7893
945,2665,7978
906,2308,8078
901,2034,8165
906,1847,8263
922,1734,8324
956,1679,8387
983,1648,8435
1006,1637,8510
1027,1633,8568
1057,1637,8633
1080,1633,8681
1107,1637,8757
1127,1634,8819
1157,1637,8880
1180,1627,8903
1208,1637,8942
1213,1653,8969
1208,1679,9003
1195,1682,8997
1208,1679,9003
1235,1673,9017
1258,1679,9065
1257,1679,9076
1258,1679,9065
1275,1675,9017
1308,1679,9003
1332,1680,8995
1359,1679,9003
1397,1674,8972
1459,1679,8942
1528,1672,8897
1610,1637,8880
1689,1569,8844
1761,1511,8818
1824,1479,8775
1912,1469,8757
2030,1448,8721
2164,1427,8695
2287,1417,8650
2415,1427,8633
2546,1441,8604
2667,1469,8572
2765,1505,8499
2868,1553,8448
2979,1605,8405
3069,1679,8387
3107,1764,8328
3120,1847,8263
3142,1907,8185
3170,1973,8140
3150,2052,8078
3069,2140,8017
2958,2209,7935
2868,2266,7893
2797,2313,7857
2717,2350,7832
2600,2358,7765
2466,2350,7708
2319,2342,7658
2164,2350,7647
1999,2356,7617
1862,2350,7585
1755,2326,7517
1661,2308,7462
1550,2300,7407
1459,2308,7400
1399,2310,7397
1359,2308,7400
1302,2301,7362
1258,2308,7338
1245,2325,7322
1258,2350,7338
1259,2369,7335
1258,2392,7338
1257,2412,7328
1258,2434,7338
1247,2440,7332
1258,2434,7338
1298,2411,7329
1359,2392,7338
1408,2380,7331
1459,2392,7338
1511,2412,7330
1560,2434,7338
1599,2437,7331
1661,2434,7338
1742,2429,7330
1811,2434,7338
1825,2436,7332
1811,2434,7338
1817,2416,7329
1862,2392,7338
1902,2363,7333
1912,2350,7338
1903,2345,7327
1912,2350,7338
1925,2348,7338
1912,2350,7338
1859,2348,7300
1811,2350,7277
1798,2345,7260
1811,2350,7277
1814,2363,7274
1811,2392,7277
1812,2416,7265
1811,2434,7277
1776,2434,7273
1711,2434,7277
1644,2430,7245
1610,2434,7215
1590,2433,7184
1560,2434,7215
1505,2431,7252
1459,2434,7277
1444,2434,7254
1459,2434,7277
1467,2417,7331
1459,2392,7400
1445,2361,7417
1459,2350,7462
1502,2360,7540
1560,2392,7647
1597,2417,7701
1610,2434,7770
1605,2434,7870
1610,2434,8017
1629,2430,8117
1661,2434,8202
1686,2433,8275
1711,2434,8387
1734,2430,8477
1761,2434,8572
1771,2434,8650
1761,2434,8757
1730,2426,8847
1711,2434,8942
1702,2435,9000
1711,2434,9065
1708,2417,9113
1711,2434,9188
1708,2473,9248
1711,2518,9312
1708,2524,9338
1711,2518,9373
1712,2514,9393
1711,2518,9435
1700,2493,9460
1711,2434,9497
1769,2316,9500
1912,2140,9497
2163,1958,9456
2566,1931,9435
3141,2221,9416
3875,2938,9435
4689,4061,9435
5485,5456,9435
6132,6819,9399
6491,7806,9373
6411,8196,9332
5837,8016,9312
4869,7392,9273
3774,6463,9250
2821,5377,9209
2164,4365,9188
1787,3601,9152
