II,V,ABP
3857,5772,6362
3844,5771,6267
3857,5772,6181
3863,5754,6070
3857,5772,5953
3834,5790,5826
3857,5772,5726
3825,5723,5630
3659,5772,5544
3474,5878,5445
3560,5897,5363
3860,5757,5272
4055,5646,5181
4077,5619,5072
4352,5521,4999
5063,5183,4947
5835,4768,4908
6255,4429,4836
6527,4140,4772
7002,3789,4717
7615,3513,4681
8021,3435,4627
8209,3513,4590
8374,3576,4562
8505,3639,4545
8330,3707,4495
7813,3764,4454
7241,3830,4422
6923,4140,4408
6809,4749,4365
6626,5395,4317
6166,5694,4276
5538,5646,4272
5005,5504,4270
4747,5521,4272
4683,5678,4251
4648,5897,4226
4531,6061,4191
4352,6148,4181
4118,6151,4178
3857,6148,4181
3583,6146,4157
3363,6148,4136
3170,6132,4121
2967,6148,4136
2733,6166,4140
2571,6148,4136
2501,6065,4107
2473,6023,4090
2409,6061,4080
2374,6148,4090
2378,6169,4089
2374,6148,4090
2281,6120,4083
2176,6148,4090
2112,6190,4091
2077,6273,4090
1978,6345,4066
1879,6399,4045
1865,6391,4030
1978,6399,4045
2079,6406,4052
2077,6399,4045
1998,6362,4011
1978,6399,3999
2025,6474,3999
2077,6524,3999
2124,6563,3970
2275,6775,3954
2481,7093,3951
2571,7277,3954
2547,7279,3928
2769,7528,3908
3536,8328,3903
4747,9536,3908
6038,10725,3885
7121,11669,3863
7733,12124,3853
7615,11794,3863
6746,10585,3847
5538,9034,3817
4472,7834,3784
3758,7277,3772
3390,7067,3754
3363,6901,3727
3525,6722,3678
3560,6650,3636
3276,6591,3589
2868,6399,3545
2597,6080,3492
2473,5897,3454
2333,5902,3413
2176,5897,3363
2086,5701,3289
2077,5521,3227
2071,5530,3178
2077,5646,3136
2092,5620,3067
2077,5521,2999
1975,5476,2943
1879,5521,2909
1851,5522,2864
1879,5521,2818
1883,5531,2767
1879,5521,2727
1881,5431,2678
1879,5395,2636
1856,5459,2589
1879,5521,2545
1972,5422,2492
2077,5270,2454
2104,5208,2426
2077,5270,2409
2058,5305,2382
2077,5270,2363
2086,5189,2341
2077,5144,2318
2065,5127,2285
2077,5144,2272
2085,5153,2273
2077,5144,2272
2062,5084,2246
2077,5019,2227
2097,4984,2222
2077,5019,2227
2011,5047,2206
1978,5019,2181
2014,4931,2168
2077,4893,2181
2092,4902,2184
2077,4893,2181
2069,4815,2172
2077,4768,2181
2074,4773,2184
2077,4768,2181
2084,4688,2168
2077,4642,2181
2055,4656,2216
2077,4642,2272
2113,4510,2325
2077,4391,2409
1954,4373,2537
1879,4391,2727
1891,4293,2930
1879,4140,3136
1768,4038,3330
1681,4015,3545
1687,3962,3756
1681,3890,3954
1570,3850,4113
1484,3890,4272
1520,3913,4418
1582,3890,4545
1537,3845,4630
1484,3890,4726
1544,4004,4837
1681,4140,4954
1777,4241,5039
1879,4391,5135
2060,4619,5247
2275,4893,5363
2401,5104,5435
2473,5270,5499
2587,5434,5577
2769,5646,5681
2911,5846,5758
2967,6023,5817
2987,6152,5858
3066,6273,5908
3182,6388,5936
3264,6524,5953
3270,6621,5948
3264,6650,5953
3268,6621,5952
3264,6650,5953
3238,6728,5931
3264,6775,5908
3334,6716,5876
3363,6650,5862
3301,6631,5839
3264,6650,5817
3311,6634,5771
3363,6650,5726
3318,6711,5673
3264,6775,5635
3289,6733,5588
3363,6650,5544
3378,6607,5489
3363,6650,5453
3362,6671,5410
3363,6650,5363
3310,6614,5287
3264,6650,5226
3258,6686,5173
3264,6650,5135
3215,6507,5069
3165,6399,4999
3154,6405,4919
3165,6524,4863
3124,6616,4793
3066,6650,4726
3040,6636,4645
3066,6650,4590
3076,6654,4537
3066,6650,4499
3077,6629,4444
3165,6650,4408
3254,6666,4384
3264,6650,4408
3194,6572,4454
3165,6524,4545
3183,6516,4657
3165,6524,4817
3078,6463,4989
3066,6399,5181
3171,6403,5358
3264,6524,5544
3223,6634,5710
3165,6650,5862
3199,6568,5977
3264,6524,6090
3229,6526,6184
3165,6524,6271
3181,6450,6333
3264,6399,6408
3292,6391,6480
3264,6399,6544
3218,6368,6566
3165,6399,6590
3089,6482,6612
3066,6524,6635
3114,6446,6617
3165,6399,6590
3129,6450,6548
3066,6524,6499
3043,6510,6408
3066,6524,6317
3069,6602,6224
3066,6650,6135
3068,6568,6016
3066,6524,5908
3019,6593,5810
2967,6650,5726
2946,6531,5611
2967,6399,5499
2974,6409,5394
2967,6524,5317
2956,6551,5226
2967,6524,5135
2971,6513,5034
2967,6524,4954
2955,6462,4873
2967,6399,4817
2976,6380,4764
2967,6399,4726
2943,6380,4676
2967,6399,4635
3026,6467,4586
3066,6524,4545
3053,6468,4490
3066,6399,4454
3146,6412,4422
3264,6524,4408
3361,6610,4382
3462,6650,4363
3548,6644,4335
3560,6650,4317
3487,6676,4288
3462,6775,4272
3549,6874,4248
3659,6901,4226
3655,6825,4192
3560,6775,4181
3430,6749,4179
3264,6650,4181
3045,6395,4154
2868,6148,4136
2768,6031,4126
2670,6023,4136
2505,5970,4131
2374,5897,4136
2350,5862,4135
2374,5897,4136
2336,5908,4109
2275,5897,4090
2229,5878,4080
2176,5897,4090
2088,5901,4088
2077,5897,4090
2171,5879,4088
2275,5897,4090
2276,5900,4068
2275,5897,4045
2325,5871,4029
2374,5897,4045
2321,5919,4053
2275,5897,4045
2311,5807,4011
2374,5772,3999
2367,5788,3999
2374,5772,3999
2457,5662,3971
2571,5646,3954
2651,5834,3950
2769,6148,3954
2934,6379,3929
3066,6524,3908
3207,6678,3901
3659,7026,3908
4598,7744,3888
5835,8908,3863
7007,10099,3848
7912,10665,3863
8392,10331,3868
8209,9536,3863
7243,8721,3836
5835,7905,3817
4597,6950,3805
3956,6148,3817
3853,5853,3823
3956,6023,3817
3955,6206,3787
3758,6148,3772
3421,5866,3768
3066,5521,3772
2767,5199,3750
2571,5019,3727
2455,4981,3712
2374,5019,3727
2273,5020,3733
2176,5019,3727
2104,5022,3699
2077,5019,3681
2064,4949,3661
2077,4893,3636
2081,4872,3587
2077,4893,3545
2058,4888,3514
2077,4893,3499
2102,4898,3463
2077,4893,3408
1999,4829,3334
1978,4768,3272
2034,4743,3218
2077,4768,3181
2027,4773,3138
1978,4768,3090
2011,4757,3021
2077,4768,2954
2059,4766,2896
1978,4768,2863
1907,4761,2825
1879,4768,2772
1866,4763,2695
1879,4768,2636
1899,4764,2603
1879,4768,2590
1809,4762,2554
1780,4768,2500
1829,4766,2439
1879,4768,2409
1845,4758,2388
1780,4768,2363
1763,4775,2314
1780,4768,2272
1750,4709,2241
1681,4642,2227
1646,4608,2201
1681,4642,2181
1716,4674,2170
1681,4642,2181
1576,4517,2184
1484,4391,2181
1456,4340,2167
1484,4391,2181
1501,4434,2226
1484,4391,2318
1435,4256,2424
1385,4140,2545
1333,4067,2666
1286,4015,2818
1235,3934,2988
1187,3890,3181
1133,3886,3363
1088,3890,3545
1037,3827,3707
989,3764,3863
960,3739,3997
989,3764,4136
1047,3797,4269
1088,3890,4408
1108,4018,4525
1187,4140,4635
1334,4227,4739
1484,4391,4863
1577,4641,4980
1681,4893,5090
1857,5066,5176
2077,5270,5272
2250,5536,5364
2374,5772,5453
2476,5852,5518
2571,5897,5590
2630,6041,5660
2670,6273,5726
2713,6406,5753
2769,6399,5772
2816,6348,5787
2868,6399,5817
2922,6526,5824
2967,6650,5817
2975,6681,5789
2967,6650,5772
2959,6582,5745
2967,6524,5726
2969,6454,5697
2967,6399,5681
2961,6370,5655
2967,6399,5635
2969,6419,5592
2967,6399,5544
2960,6323,5487
2967,6273,5453
2945,6258,5413
2868,6273,5363
2774,6267,5284
2769,6273,5226
2838,6277,5177
2868,6273,5135
2805,6210,5062
2769,6148,4999
2818,6117,4944
2868,6148,4908
2824,6160,4842
2769,6148,4772
2768,6119,4694
2769,6148,4635
2705,6209,4561
2670,6273,4499
2720,6280,4439
2769,6273,4408
2720,6262,4375
2670,6273,4363
2707,6269,4361
2769,6273,4408
2738,6269,4479
2670,6273,4590
2649,6262,4709
2670,6273,4863
2664,6280,5029
2670,6273,5226
2718,6213,5412
2769,6148,5590
2763,6080,5730
2769,6023,5862
2849,5943,5974
2967,5897,6090
3005,5882,6183
2967,5897,6271
2935,5889,6337
2967,5897,6408
2994,5903,6458
2967,5897,6499
2919,5834,6515
2967,5772,6544
3115,5709,6570
3264,5646,6590
3301,5557,6558
3264,5521,6499
3240,5521,6421
3264,5521,6362
3252,5483,6297
3165,5521,6226
3038,5644,6117
2967,5772,5999
2959,5785,5870
2967,5772,5772
2930,5808,5678
2868,5897,5590
2808,5920,5473
2769,5897,5363
2720,5873,5257
2670,5897,5181
2643,5904,5093
2670,5897,4999
2694,5877,4891
2670,5897,4817
2601,5941,4763
2571,6023,4726
2577,6093,4660
2571,6148,4590
2541,6152,4524
2571,6148,4499
2649,6136,4477
2670,6148,4454
2593,6144,4403
2571,6148,4363
2695,6174,4329
2868,6273,4317
2942,6368,4294
2967,6399,4272
3043,6363,4240
3165,6399,4226
3234,6522,4204
3264,6650,4181
3308,6668,4145
3363,6650,4136
3350,6649,4134
3264,6650,4136
3129,6548,4109
2967,6399,4090
2769,6289,4080
2571,6273,4090
2402,6242,4087
2275,6148,4090
2163,5996,4089
2077,5897,4090
2016,5867,4065
1978,5897,4045
1930,5904,4033
1879,5897,4045
1851,5875,4045
1879,5897,4045
1907,5941,4036
1879,6023,4045
1800,6090,4046
1780,6148,4045
1826,6149,4019
1879,6148,3999
1870,6135,3986
1879,6148,3999
1930,6144,4005
1978,6148,3999
1967,6139,3969
1978,6148,3954
2041,6147,3949
2077,6148,3954
2014,6124,3932
1978,6148,3908
2085,6269,3892
2275,6524,3908
2394,6798,3917
2473,7026,3908
2691,7261,3875
3264,7779,3863
4314,8759,3862
5736,10038,3863
7009,10973,3836
7516,11041,3817
7132,10315,3810
6330,9410,3817
5507,8649,3798
4648,7905,3772
3745,7074,3755
3165,6524,3772
3146,6479,3781
3363,6650,3772
3310,6568,3739
2967,6273,3727
2645,6029,3726
2473,5897,3727
2303,5708,3700
2077,5521,3681
1881,5462,3674
1780,5521,3681
1720,5499,3663
1681,5395,3636
1666,5292,3605
1681,5270,3590
1682,5259,3569
1681,5270,3545
1674,5269,3503
1681,5270,3454
1681,5249,3383
1681,5270,3318
1676,5293,3261
1681,5270,3227
1684,5177,3186
1681,5144,3136
1671,5200,3064
1681,5270,2999
1692,5232,2944
1681,5144,2909
1657,5064,2867
1681,5019,2818
1747,4981,2748
1780,5019,2681
1735,5103,2622
1681,5144,2590
1671,5076,2566
1681,5019,2545
1669,5021,2503
1681,5019,2454
1738,4934,2400
1780,4893,2363
1743,4952,2334
1681,5019,2318
1664,4966,2293
1681,4893,2272
1681,4883,2245
1681,4893,2227
1693,4826,2202
1681,4768,2181
1623,4768,2152
1582,4768,2136
1587,4690,2126
1582,4642,2136
1526,4659,2137
1484,4642,2136
1488,4503,2136
1484,4391,2181
1424,4387,2261
1385,4391,2363
1397,4267,2461
1385,4140,2590
1282,4119,2755
1187,4140,2954
1175,4039,3138
1187,3890,3318
1109,3828,3492
989,3890,3681
938,3921,3848
989,3890,3999
1051,3849,4129
1088,3890,4272
1122,3956,4409
1187,4015,4545
1246,4049,4656
1286,4140,4772
1340,4300,4883
1484,4517,4999
1691,4708,5091
1879,4893,5181
1986,5109,5264
2077,5395,5363
2210,5641,5453
2374,5772,5544
2495,5804,5616
2571,5897,5681
2624,6080,5723
2670,6273,5772
2708,6357,5815
2769,6399,5862
2841,6491,5874
2868,6650,5862
2818,6720,5828
2769,6650,5817
2789,6527,5814
2868,6524,5817
2932,6608,5793
2967,6650,5772
2976,6575,5745
2967,6524,5726
2949,6570,5682
2967,6650,5635
2993,6616,5580
2967,6524,5544
2888,6478,5498
2868,6524,5453
2930,6551,5397
2967,6524,5363
2883,6449,5320
2769,6399,5272
2733,6374,5195
2769,6399,5135
2780,6415,5084
2769,6399,5044
2767,6324,4975
2769,6273,4908
2726,6257,4833
2670,6273,4772
2647,6265,4694
2670,6273,4635
2681,6279,4583
2670,6273,4545
2656,6207,4474
2670,6148,4408
2680,6123,4356
2670,6148,4363
2651,6151,4393
2670,6148,4454
2694,6135,4522
2670,6148,4635
2595,6147,4775
2571,6148,4954
2623,6137,5128
2670,6148,5317
2631,6147,5496
2571,6148,5681
2555,6134,5829
2571,6148,5953
2563,6153,6041
2571,6148,6135
2623,6124,6223
2670,6148,6317
2637,6172,6387
2571,6148,6453
2545,6054,6500
2571,6023,6544
2582,6078,6566
2571,6148,6590
2560,6106,6595
2571,6023,6590
2578,5983,6548
2571,6023,6499
2532,6037,6431
2473,6023,6362
2402,5999,6269
2374,6023,6181
2403,6032,6086
2473,6023,5999
2503,5994,5886
2473,6023,5772
2432,6086,5647
2473,6148,5544
2551,6113,5444
2571,6023,5363
2503,5958,5269
2473,6023,5181
2522,6122,5079
2571,6148,4999
2526,6063,4923
2473,6023,4863
2497,6070,4788
2571,6148,4726
2589,6149,4668
2571,6148,4635
2593,6198,4591
2670,6273,4545
2730,6244,4486
2769,6148,4454
2834,6085,4428
2967,6148,4408
3124,6237,4361
3264,6273,4317
3364,6247,4280
3462,6273,4272
3591,6344,4253
3758,6399,4226
3873,6382,4188
3857,6399,4181
3718,6467,4182
3560,6524,4181
3396,6477,4151
3165,6399,4136
2848,6299,4131
2571,6148,4136
2400,5949,4111
2275,5897,4090
2113,6023,4080
1978,6148,4090
1917,6066,4087
1879,5897,4090
1780,5795,4090
1681,5772,4090
1654,5702,4064
1681,5646,4045
1679,5673,4035
1681,5772,4045
1745,5800,4042
1879,5772,4045
1993,5739,4043
2077,5772,4045
2125,5783,4022
2176,5772,3999
2214,5741,3984
2275,5772,3999
2335,5794,4006
2374,5772,3999
2371,5720,3968
2374,5772,3954
2377,5869,3949
2374,5897,3954
2404,5865,3932
2571,6023,3908
2817,6372,3892
2967,6650,3908
2986,6708,3917
3165,6901,3908
3815,7572,3875
4945,8657,3863
6237,9772,3862
7319,10665,3863
7871,11089,3836
7714,10790,3817
6893,9732,3811
5736,8406,3817
4636,7359,3796
3857,6775,3772
3477,6453,3757
3462,6273,3772
3614,6189,3779
3659,6148,3772
3411,6009,3743
2967,5772,3727
2569,5494,3718
2374,5270,3727
2291,5100,3727
2176,5019,3727
1999,4995,3707
1879,5019,3681
1859,5021,3648
1879,5019,3636
1867,5003,3620
1879,5019,3590
1906,5019,3535
1879,5019,3499
1755,5000,3479
1681,5019,3454
1749,5035,3387
1879,5019,3318
1915,4942,3264
1879,4893,3227
1858,4885,3163
1879,4893,3090
1882,4872,3029
1879,4893,2999
1885,4958,2963
1879,5019,2909
1827,5015,2834
1780,5019,2772
1775,5036,2720
1780,5019,2681
1738,4928,2634
1681,4893,2590
1659,4957,2543
1681,5019,2500
1718,4931,2448
1780,4768,2409
1874,4658,2378
1978,4642,2363
2046,4605,2339
2077,4517,2318
2081,4420,2290
2077,4391,2272
2069,4392,2247
2077,4391,2227
2093,4372,2200
2077,4391,2181
1998,4411,2154
1879,4391,2136
1799,4307,2123
1780,4266,2136
1770,4269,2153
1681,4266,2181
1554,4186,2209
1484,4140,2272
1498,4145,2366
1484,4140,2500
1389,4021,2645
1286,3890,2818
1251,3801,2995
1187,3764,3181
948,3747,3356
495,3890,3545
-97,4220,3730
-791,4642,3908
-1640,5035,4048
-2670,5521,4181
-3834,6211,4312
-4945,7026,4454
-5830,7738,4571
-6330,8281,4681
-6448,8722,4784
-6330,9159,4908
-6250,9572,5025
-6330,9912,5135
-6441,10072,5223
-6330,10038,5317
-6017,9916,5407
-5736,9912,5499
-5604,10023,5568
-5341,10038,5635
-4609,9700,5697
-3363,9034,5772
-1838,8200,5826
-99,7277,5862
2031,6100,5864
4549,4642,5862
6822,3253,5854
8011,2509,5862
7921,2550,5862
7220,3011,5862
6639,3435,5840
6330,3764,5817
6147,4023,5785
6132,4140,5772
6347,4018,5750
6527,3890,5726
6343,3976,5677
5835,4266,5635
5312,4503,5586
4945,4642,5544
4770,4724,5490
4846,4768,5453
5170,4643,5411
5538,4391,5363
5748,4164,5285
5835,4140,5226
5901,4262,5177
5934,4391,5135
5822,4416,5062
5637,4391,4999
5487,4377,4945
5440,4391,4908
5405,4385,4840
5341,4391,4772
5212,4430,4697
5044,4517,4635
4834,4620,4556
4648,4768,4499
4511,4922,4447
4451,5019,4408
4428,4982,4348
4451,4893,4317
4495,4844,4318
4549,4893,4363
4540,4965,4411
4451,5019,4499
4290,5024,4616
4154,5019,4772
4075,5004,4921
4055,5019,5090
4017,5059,5264
3956,5144,5453
3887,5222,5615
3857,5270,5772
3825,5264,5910
3758,5270,6044
3642,5309,6141
3560,5395,6226
3539,5467,6293
3560,5521,6362
3562,5530,6408
3560,5521,6453
3557,5500,6491
3560,5521,6544
3551,5540,6576
3560,5521,6590
3544,5441,6567
3462,5395,6544
3325,5391,6504
3264,5395,6453
3280,5367,6364
3264,5395,6271
3147,5473,6175
3066,5521,6090
3099,5455,5979
3165,5395,5862
3131,5425,5736
3066,5521,5635
3050,5546,5537
3066,5521,5453
3020,5499,5357
2967,5521,5272
2985,5519,5176
3066,5521,5090
3093,5553,4990
3066,5646,4908
3068,5726,4828
3165,5772,4772
3259,5767,4716
3264,5772,4681
3216,5808,4635
3264,5897,4590
3394,5940,4531
3462,5897,4499
3396,5827,4474
3363,5897,4454
3480,6060,4404
3659,6148,4363
3715,6074,4330
3659,6023,4317
3599,6083,4289
3560,6148,4272
3452,6051,4263
3264,5897,4272
3050,5808,4255
2868,5772,4226
2706,5656,4189
2571,5521,4181
2459,5467,4180
2374,5521,4181
2302,5545,4156
2275,5521,4136
2276,5492,4122
2275,5521,4136
2228,5502,4140
2176,5395,4136
2151,5257,4107
2176,5270,4090
2218,5407,4080
2275,5521,4090
2293,5466,4090
2275,5395,4090
2238,5414,4082
2275,5521,4090
2345,5549,4092
2374,5521,4090
2315,5491,4064
2275,5521,4045
2309,5566,4032
2374,5646,4045
2376,5718,4049
2374,5772,4045
2472,5829,4017
2670,6023,3999
2791,6333,3988
2769,6650,3999
2835,6943,4002
3363,7528,3999
4421,8714,3974
5736,10414,3954
6985,11961,3941
8011,12672,3954
8572,12332,3959
8308,11292,3954
7119,9941,3924
5538,8532,3908
4335,7276,3903
3857,6524,3908
3814,6376,3887
3758,6524,3863
3504,6481,3847
3165,6148,3863
2851,5750,3872
2571,5521,3863
2295,5397,3830
2077,5270,3817
1951,5107,3817
1879,5019,3817
1783,5007,3790
1681,5019,3772
1612,4960,3767
1582,4893,3772
1531,4858,3751
1484,4893,3727
1461,4903,3701
1484,4893,3681
1492,4871,3638
1484,4893,3590
1471,4904,3539
1484,4893,3499
1492,4864,3450
1484,4893,3408
1466,4957,3363
1484,5019,3318
1507,5021,3249
1484,5019,3181
1414,5022,3124
1385,5019,3090
1400,4957,3050
1385,4893,2999
1310,4868,2928
1286,4893,2863
1348,4901,2807
1385,4893,2772
1298,4876,2730
1187,4893,2681
1161,4937,2624
1187,5019,2590
1180,5064,2567
1187,5019,2545
1273,4879,2497
1385,4768,2454
1415,4739,2421
1385,4768,2409
1369,4770,2385
1385,4768,2363
1387,4769,2335
1385,4768,2318
1391,4713,2291
1385,4642,2272
1338,4573,2258
1286,4517,2272
1245,4440,2302
1187,4391,2363
1085,4383,2439
989,4391,2545
931,4309,2664
890,4140,2818
831,3959,2988
791,3890,3181
790,3893,3364
791,3890,3545
746,3815,3704
692,3764,3863
674,3760,4015
692,3764,4181
698,3696,4327
692,3639,4454
686,3656,4555
692,3764,4681
712,3878,4820
791,4015,4954
958,4180,5044
1187,4391,5135
1378,4617,5240
1484,4893,5363
1549,5168,5457
1681,5395,5544
1885,5556,5628
2077,5772,5726
2191,6044,5800
2275,6273,5862
2374,6354,5906
2473,6399,5953
2527,6501,5979
2571,6650,5999
2627,6731,5996
2670,6775,5999
2667,6827,5992
2670,6901,5999
2714,6917,5997
2769,6901,5999
2779,6884,5976
2769,6901,5953
2771,6901,5922
2769,6901,5908
2724,6893,5885
2670,6901,5862
2651,6892,5816
2670,6901,5772
2677,6900,5719
2670,6901,5681
2662,6883,5632
2670,6901,5590
2672,6915,5536
2670,6901,5499
2663,6824,5453
2670,6775,5408
2673,6766,5338
2670,6775,5272
2660,6718,5197
2670,6650,5135
2681,6615,5061
2670,6650,4999
2620,6665,4927
2571,6650,4863
2526,6619,4785
2473,6650,4726
2402,6679,4658
2374,6650,4590
2379,6552,4504
2374,6524,4454
2340,6580,4423
2374,6650,4408
2480,6644,4369
2571,6650,4363
2572,6674,4400
2571,6650,4499
2622,6509,4602
2670,6399,4726
2652,6384,4865
2670,6399,5044
2800,6328,5222
2967,6273,5408
3015,6278,5582
2967,6273,5772
2954,6149,5940
3066,6023,6090
3253,5959,6201
3462,5897,6317
3663,5710,6417
3857,5521,6499
3998,5458,6540
4055,5521,6590
4026,5541,6640
3956,5521,6680
3838,5530,6678
3659,5646,6680
3436,5786,6687
3264,5897,6680
3161,5917,6616
3066,5897,6544
2915,5899,6476
2769,6023,6408
2665,6183,6294
2571,6273,6181
2452,6250,6081
2374,6273,5999
2341,6391,5884
2275,6524,5772
2142,6540,5670
2077,6524,5590
2126,6561,5479
2176,6650,5363
2123,6671,5251
2077,6650,5181
2093,6629,5111
2077,6650,5044
1952,6649,4964
1879,6650,4908
1959,6645,4855
2077,6650,4817
2084,6635,4765
2077,6650,4726
2166,6662,4678
2275,6650,4635
2255,6606,4578
2176,6650,4545
2183,6776,4518
2275,6901,4499
2310,6913,4452
2275,6901,4408
2272,6935,4372
2374,7026,4363
2503,7088,4341
2571,7152,4317
2568,7223,4285
2571,7277,4272
2619,7203,4251
2670,7026,4226
2627,6810,4190
2473,6650,4181
2286,6514,4181
2176,6399,4181
2130,6298,4153
2077,6273,4136
1974,6280,4130
1879,6273,4136
1821,6202,4113
1780,6148,4090
1721,6131,4076
1681,6148,4090
1678,6137,4092
1681,6148,4090
1635,6159,4080
1582,6148,4090
1588,6067,4093
1681,6023,4090
1762,6017,4063
1780,6023,4045
1752,5948,4033
1780,5897,4045
1845,5920,4047
1879,6023,4045
1858,6097,4019
1879,6148,3999
1949,6161,3985
1978,6148,3999
1936,6100,4006
1978,6148,3999
2171,6349,3966
2374,6650,3954
2455,6868,3953
2571,7026,3954
2972,7350,3925
3758,8156,3908
4864,9430,3904
6132,10790,3908
7176,11606,3883
7516,11543,3863
7007,10731,3855
6033,9661,3863
5034,8649,3842
4154,7779,3817
3431,7058,3802
3066,6650,3817
3115,6577,3824
3264,6650,3817
3137,6592,3789
2769,6399,3772
2439,6148,3762
2275,5897,3772
2174,5648,3774
2077,5521,3772
2007,5514,3747
1978,5521,3727
1936,5436,3713
1879,5395,3727
1821,5451,3734
1780,5521,3727
1725,5458,3694
1681,5395,3681
1660,5428,3681
1681,5521,3681
1698,5495,3654
1681,5395,3636
1628,5340,3631
1582,5395,3636
1539,5433,3613
1484,5395,3590
1440,5305,3568
1484,5270,3545
1570,5269,3496
1582,5270,3454
1502,5244,3426
1484,5270,3408
1589,5340,3366
1681,5395,3318
1616,5348,3269
1484,5270,3227
1438,5237,3160
1484,5270,3090
1505,5248,3031
1484,5144,2999
1471,5023,2960
1484,5019,2909
1484,5095,2836
1484,5144,2772
1492,5087,2716
1484,5019,2681
1432,4999,2638
1385,5019,2590
1377,5011,2532
1385,5019,2500
1377,5036,2477
1385,5019,2454
1403,4935,2403
1385,4893,2363
1318,4907,2345
1286,4893,2363
1303,4800,2380
1286,4768,2409
1182,4807,2452
1088,4768,2545
1074,4559,2667
1088,4391,2818
1043,4378,2968
989,4391,3136
984,4263,3309
989,4140,3499
910,4132,3670
791,4140,3817
740,4009,3929
791,3890,4045
832,3915,4158
791,4015,4272
730,4015,4361
791,4015,4454
983,4149,4542
1187,4391,4635
1301,4552,4716
1385,4642,4817
1512,4771,4928
1681,5019,5044
1832,5286,5133
1978,5521,5226
2133,5707,5329
2275,5897,5453
2371,6046,5554
2473,6148,5635
2590,6233,5685
2670,6399,5726
2672,6574,5746
2670,6650,5772
2715,6611,5792
2769,6650,5817
2771,6801,5819
2769,6901,5817
2814,6795,5794
2868,6650,5772
2845,6646,5738
2769,6775,5726
2730,6862,5708
2769,6901,5681
2804,6917,5625
2769,6901,5590
2690,6779,5566
2670,6650,5544
2722,6603,5479
2769,6650,5408
2732,6666,5347
2670,6650,5317
2674,6628,5274
2769,6650,5226
2855,6659,5156
2868,6650,5090
2813,6592,5011
2769,6524,4954
2760,6441,4902
2769,6399,4863
2736,6381,4796
2670,6399,4726
2626,6398,4647
2670,6399,4590
2747,6386,4521
2769,6399,4454
2709,6399,4372
2670,6399,4317
2704,6383,4264
2769,6399,4226
2783,6407,4182
2769,6399,4181
2765,6367,4209
2769,6399,4272
2728,6472,4326
2670,6524,4408
2644,6471,4518
2670,6399,4681
2689,6368,4853
2670,6399,5044
2615,6405,5225
2571,6399,5408
2554,6386,5566
2571,6399,5726
2583,6394,5867
2571,6399,5999
2548,6395,6093
2571,6399,6181
2628,6385,6250
2670,6399,6317
2667,6406,6360
2670,6399,6408
2684,6369,6450
2670,6399,6499
2606,6436,6524
2571,6399,6544
2580,6247,6534
2571,6148,6499
2504,6176,6426
2473,6273,6362
2521,6292,6297
2571,6273,6226
2530,6265,6112
2473,6273,5999
2492,6215,5896
2571,6148,5817
2599,6119,5710
2571,6148,5590
2548,6152,5461
2571,6148,5363
