II,III,PLETH
4691,3083,2680
5512,3562,2670
6012,3975,2652
5962,4204,2621
5374,4178,2597
4459,3890,2577
3507,3448,2570
2708,2971,2558
2141,2556,2543
1772,2222,2512
1548,1988,2488
1416,1855,2468
1366,1825,2461
1375,1848,2438
1412,1866,2406
1413,1838,2366
1366,1785,2351
1311,1731,2348
1321,1704,2351
1389,1704,2342
1457,1744,2351
1468,1803,2373
1457,1866,2406
1450,1919,2425
1457,1988,2461
1446,2047,2516
1457,2069,2597
1507,2030,2674
1594,1988,2762
1670,1968,2858
1731,1947,2980
1767,1854,3099
1776,1704,3226
1749,1582,3354
1731,1582,3500
1765,1678,3638
1867,1785,3773
1977,1838,3892
2049,1866,4019
2073,1890,4142
2095,1907,4265
2133,1898,4364
2186,1907,4457
2231,1945,4536
2277,1988,4621
2311,1991,4690
2323,1988,4757
2298,2012,4811
2277,2069,4867
2286,2113,4909
2323,2150,4949
2350,2189,4974
2368,2231,5004
2385,2243,5027
2414,2231,5058
2438,2217,5074
2459,2231,5086
2465,2266,5080
2459,2312,5086
2446,2351,5085
2459,2393,5086
2497,2455,5067
2550,2556,5058
2608,2659,5044
2687,2718,5031
2747,2699,4990
2733,2637,4949
2608,2554,4903
2459,2475,4867
2368,2395,4812
2368,2353,4757
2381,2344,4695
2368,2353,4648
2321,2325,4591
2277,2272,4539
2221,2206,4477
2141,2150,4429
2034,2085,4374
1958,2028,4320
1949,2002,4248
2004,2028,4183
2072,2065,4119
2141,2069,4074
2241,2028,4027
2459,2028,3992
2864,2172,3948
3507,2515,3910
4356,2988,3862
5283,3489,3828
6029,3938,3795
6331,4300,3773
6047,4481,3741
5283,4381,3718
4297,3996,3689
3370,3489,3664
2644,3017,3629
2141,2637,3609
1806,2305,3593
1594,2028,3582
1445,1828,3552
1321,1704,3527
1205,1598,3506
1139,1501,3500
1150,1443,3476
1230,1460,3445
1303,1513,3407
1321,1542,3390
1277,1510,3376
1230,1460,3363
1207,1423,3333
1230,1420,3308
1265,1439,3279
1321,1501,3254
1379,1585,3210
1457,1663,3172
1530,1693,3135
1594,1704,3117
1629,1709,3090
1640,1704,3062
1609,1653,3026
1548,1582,3008
1492,1533,2990
1503,1542,2980
1580,1580,2959
1685,1623,2953
1774,1655,2954
1867,1704,2980
1965,1777,3011
2049,1866,3062
2097,1919,3113
2141,1907,3172
2181,1818,3227
2186,1704,3308
2145,1630,3400
2141,1663,3500
2227,1789,3578
2368,1947,3664
2468,2059,3754
2505,2109,3855
2494,2093,3937
2459,2028,4019
2404,1945,4097
2368,1907,4183
2361,1931,4245
2368,1988,4293
2363,2018,4326
2368,2028,4375
2378,2039,4419
2368,2069,4457
2317,2094,4469
2277,2109,4484
2272,2110,4496
2277,2109,4511
2238,2091,4510
2186,2069,4511
2162,2064,4509
2186,2109,4511
2225,2180,4496
2277,2231,4484
2326,2231,4467
2368,2231,4457
2396,2290,4430
2459,2434,4402
2566,2600,4361
2687,2718,4320
2757,2726,4262
2778,2637,4211
2773,2508,4155
2778,2434,4101
2790,2443,4029
2824,2515,3965
2869,2587,3903
2915,2637,3855
2928,2651,3797
2915,2637,3746
2886,2593,3689
2869,2556,3636
2862,2543,3566
2869,2556,3500
2871,2551,3435
2869,2515,3390
2836,2449,3345
2778,2393,3308
2684,2357,3265
2596,2353,3226
2515,2351,3179
2459,2353,3144
2396,2349,3111
2323,2353,3090
2240,2332,3059
2186,2272,3035
2157,2170,3013
2141,2069,3008
2112,1970,2995
2095,1866,2980
2103,1764,2949
2186,1744,2926
2433,1869,2904
2960,2150,2898
3741,2537,2884
4645,3002,2871
5553,3505,2850
6376,3975,2844
6853,4273,2832
6649,4300,2816
5720,4054,2783
4509,3651,2762
3512,3208,2745
2869,2799,2734
2411,2438,2704
2049,2150,2680
1818,1945,2666
1731,1825,2680
1690,1752,2690
1640,1704,2707
1583,1658,2723
1548,1623,2762
1520,1593,2808
1503,1582,2871
1506,1578,2933
1548,1582,3008
1597,1590,3076
1640,1623,3144
1670,1667,3204
1731,1704,3281
1778,1683,3362
1776,1623,3445
1722,1564,3509
1731,1582,3582
1835,1670,3661
1958,1785,3746
1989,1865,3805
1958,1907,3855
1938,1905,3896
1958,1866,3937
1978,1796,3962
2004,1744,3992
2044,1721,4020
2095,1704,4047
2121,1660,4049
2141,1623,4047
2185,1622,4042
2277,1663,4047
2399,1726,4035
2550,1825,4019
2715,1951,3990
2869,2069,3965
2956,2129,3932
2960,2150,3910
2908,2164,3884
2869,2191,3855
2860,2200,3801
2869,2191,3746
2865,2165,3686
2869,2150,3636
2888,2151,3578
2915,2191,3527
2906,2263,3472
2869,2353,3418
2818,2408,3347
2778,2393,3281
2731,2290,3218
2687,2150,3172
2661,2053,3124
2687,2069,3090
2740,2158,3049
2778,2231,3008
2750,2226,2956
2687,2191,2926
2647,2185,2908
2687,2231,2898
2778,2291,2867
2869,2353,2844
2909,2405,2833
2915,2434,2844
2898,2401,2844
2869,2312,2844
2807,2197,2838
2733,2109,2844
2665,2063,2842
2642,2069,2844
2637,2102,2839
2642,2150,2844
2609,2170,2842
2550,2150,2844
2461,2076,2838
2368,1988,2844
2269,1908,2845
2186,1866,2844
2134,1854,2826
2141,1866,2816
2175,1854,2811
2186,1785,2816
2128,1677,2806
2049,1623,2789
2059,1661,2767
2277,1785,2762
2735,1996,2760
3416,2353,2762
4260,2833,2749
5192,3326,2734
6015,3734,2715
6467,4057,2707
6335,4237,2694
5647,4138,2680
4644,3704,2650
3643,3124,2625
2838,2625,2603
2277,2272,2597
1899,1973,2587
1640,1704,2570
1449,1509,2537
1321,1420,2515
1246,1378,2498
1230,1339,2488
1245,1289,2469
1275,1258,2461
1295,1246,2456
1321,1258,2461
1358,1275,2454
1412,1298,2461
1434,1306,2478
1412,1298,2515
1349,1257,2549
1321,1217,2597
1342,1215,2655
1412,1298,2734
1490,1435,2811
1594,1582,2898
1725,1695,2993
1867,1785,3117
1963,1846,3241
2004,1866,3363
2016,1843,3466
2049,1825,3582
2110,1838,3703
2186,1866,3828
2241,1870,3926
2277,1866,4019
2311,1878,4108
2368,1907,4211
2427,1915,4298
2459,1907,4375
2456,1909,4429
2459,1947,4484
2484,1987,4534
2505,1988,4593
2462,1934,4640
2368,1866,4675
2284,1813,4686
2277,1785,4703
2324,1768,4723
2368,1785,4757
2370,1847,4775
2368,1947,4785
2374,2031,4780
2368,2069,4785
2309,2046,4783
2232,1988,4785
2183,1905,4770
2186,1825,4757
2195,1753,4731
2186,1704,4703
2155,1671,4658
2141,1663,4621
2149,1674,4577
2186,1704,4539
2230,1729,4483
2277,1744,4429
2317,1751,4369
2368,1785,4320
2442,1853,4262
2550,1947,4211
2647,2025,4151
2687,2069,4101
2651,2063,4043
2596,2028,3992
2560,1989,3932
2550,1988,3883
2517,2011,3825
2459,2028,3773
2382,2000,3711
2323,1947,3664
2256,1884,3617
2186,1825,3582
2107,1756,3536
2049,1704,3500
2003,1683,3465
1958,1704,3445
1903,1730,3416
1867,1744,3390
1857,1730,3357
1867,1704,3336
1885,1684,3307
1958,1704,3281
2146,1764,3246
2505,1866,3226
3047,2029,3210
3780,2312,3199
4648,2726,3172
5511,3205,3144
6114,3605,3112
6239,3813,3090
5818,3774,3059
5010,3529,3035
4070,3176,3005
3234,2840,2980
2602,2572,2948
2186,2353,2926
1917,2110,2898
1731,1825,2871
1575,1530,2827
1457,1298,2789
1385,1164,2754
1366,1136,2734
1376,1178,2706
1412,1258,2680
1455,1330,2646
1503,1379,2625
1529,1400,2603
1548,1420,2597
1573,1450,2592
1640,1501,2597
1716,1547,2601
1776,1582,2625
1782,1589,2657
1776,1582,2707
1782,1569,2754
1822,1582,2816
1880,1627,2887
1958,1704,2980
2034,1787,3073
2095,1866,3172
2134,1922,3262
2186,1947,3363
2245,1926,3458
2277,1866,3554
2245,1781,3635
2186,1704,3718
2146,1647,3790
2141,1623,3855
2138,1617,3905
2141,1623,3965
2165,1622,4022
2232,1623,4074
2306,1630,4100
2368,1663,4129
2409,1708,4157
2459,1744,4183
2514,1751,4182
2550,1744,4183
2528,1728,4193
2459,1704,4211
2376,1661,4202
2323,1623,4183
2292,1606,4163
2277,1623,4156
2266,1646,4134
2277,1663,4101
2299,1663,4054
2323,1663,4019
2325,1673,3980
2323,1704,3937
2318,1731,3871
2323,1744,3801
2333,1750,3726
2368,1785,3664
2416,1837,3596
2459,1866,3527
2466,1835,3443
2459,1785,3363
2465,1764,3284
2505,1785,3226
2543,1801,3170
2550,1785,3117
2511,1739,3047
2459,1704,2980
2420,1704,2917
2414,1744,2871
2416,1782,2818
2414,1785,2762
2367,1734,2696
2277,1663,2652
2127,1584,2620
1958,1501,2597
1810,1395,2557
1731,1298,2515
1701,1245,2477
1685,1258,2461
1645,1292,2447
1594,1298,2433
1530,1249,2404
1457,1176,2379
1391,1114,2358
1412,1095,2351
1600,1144,2340
2004,1298,2324
2616,1563,2294
3416,1907,2269
4318,2265,2249
5146,2596,2242
5639,2856,2230
5602,3002,2215
5017,2994,2187
4099,2840,2160
3149,2567,2129
2414,2231,2105
1950,1894,2076
1685,1623,2051
1508,1423,2020
1366,1258,1996
1231,1098,1967
1093,974,1941
943,897,1909
820,852,1887
769,823,1859
820,852,1832
933,947,1796
1048,1055,1777
1111,1100,1771
1139,1095,1777
1151,1086,1774
1184,1095,1777
1212,1086,1791
1230,1055,1832
1223,1020,1879
1230,1014,1941
1249,1017,2011
1275,1014,2105
1278,1002,2209
1275,1014,2324
1294,1063,2431
1366,1136,2543
1466,1192,2657
1548,1217,2789
1569,1206,2917
1548,1176,3035
1538,1143,3130
1594,1136,3226
1704,1152,3322
1822,1176,3418
1890,1193,3490
1913,1217,3554
1923,1245,3609
1958,1258,3664
2006,1238,3705
2049,1217,3746
2072,1222,3776
2095,1258,3801
2119,1296,3811
2141,1339,3828
2142,1381,3844
2141,1420,3855
2138,1440,3842
2141,1460,3828
2136,1492,3812
2141,1542,3801
2159,1587,3772
2186,1623,3746
2183,1635,3718
2141,1623,3691
2078,1581,3640
2049,1542,3582
2072,1534,3521
2141,1582,3472
2226,1662,3409
2323,1744,3336
2405,1797,3247
2459,1825,3172
2479,1841,3099
2505,1866,3035
2550,1893,2962
2596,1907,2898
2594,1884,2838
2550,1825,2789
2493,1740,2732
2459,1663,2680
2449,1630,2622
2459,1663,2570
2443,1712,2511
2368,1704,2461
2216,1599,2412
2049,1460,2379
1905,1359,2346
1822,1339,2324
1790,1369,2297
1822,1420,2269
1870,1446,2235
1867,1420,2215
1768,1328,2200
1640,1217,2187
1557,1143,2159
1548,1136,2133
1579,1160,2112
1640,1176,2105
1711,1168,2092
1822,1176,2078
2072,1247,2060
2596,1420,2051
3346,1696,2037
4144,2069,2023
4884,2501,1997
5556,2921,1969
5938,3201,1935
5647,3245,1914
4619,3049,1898
3370,2718,1887
2469,2349,1861
2004,1988,1832
1695,1649,1800
1412,1379,1777
1226,1199,1752
1184,1095,1723
1203,1045,1680
1230,1055,1641
1245,1095,1606
1230,1095,1586
1160,1019,1561
1093,933,1531
1073,907,1494
1093,933,1476
1106,943,1472
1139,933,1476
1211,933,1471
1321,974,1476
1403,1030,1495
1457,1095,1531
1494,1159,1565
1548,1217,1613
1603,1237,1673
1640,1217,1750
1644,1170,1825
1640,1136,1914
1634,1126,2014
1640,1136,2133
1664,1150,2244
1731,1176,2351
1812,1204,2446
1867,1217,2543
1869,1189,2636
1867,1136,2734
1899,1082,2822
1958,1055,2898
2006,1056,2953
2049,1095,3008
2106,1165,3062
2186,1258,3117
2271,1356,3151
2368,1460,3172
2466,1555,3182
2550,1623,3199
2589,1639,3213
2596,1623,3226
2579,1605,3228
2550,1623,3226
2514,1662,3213
2505,1704,3199
2524,1739,3174
2550,1785,3144
2540,1825,3102
2505,1825,3062
2466,1767,3019
2459,1704,2980
2496,1702,2928
2596,1785,2871
2733,1897,2801
2869,1988,2734
2957,2037,2663
3006,2069,2597
3019,2080,2526
3006,2069,2461
2933,2028,2397
2824,1988,2351
2694,1948,2310
2596,1907,2269
2520,1843,2213
2459,1785,2160
2389,1751,2111
2323,1744,2078
2266,1719,2047
2232,1663,2023
2205,1603,1995
2186,1582,1969
2170,1565,1936
2186,1501,1914
2272,1419,1896
2505,1460,1887
2950,1718,1871
3643,2150,1859
4509,2620,1843
5374,3042,1832
5975,3364,1816
6103,3529,1805
5685,3480,1790
4873,3245,1777
3926,2909,1758
3097,2556,1750
2491,2203,1748
2095,1866,1750
1825,1575,1738
1640,1379,1723
1519,1276,1705
1457,1217,1695
1403,1143,1681
1321,1055,1668
1212,976,1651
1139,933,1641
1120,907,1627
1139,892,1613
1152,893,1588
1184,933,1558
1241,993,1524
1321,1055,1504
1374,1095,1489
1412,1136,1476
1432,1167,1449
1457,1176,1422
1475,1142,1392
1503,1095,1367
1529,1062,1335
1548,1055,1312
1544,1061,1301
1548,1095,1312
1591,1163,1324
1685,1258,1340
1787,1335,1356
1867,1379,1394
1915,1396,1444
1958,1420,1504
2003,1457,1561
2049,1501,1641
2089,1529,1740
2141,1542,1859
2206,1548,1977
2277,1582,2105
2328,1663,2238
2368,1785,2379
2409,1877,2504
2459,1866,2625
2493,1737,2743
2505,1582,2871
2500,1494,2987
2505,1501,3090
2509,1545,3172
2505,1582,3254
2479,1600,3326
2459,1623,3390
2453,1656,3434
2459,1704,3472
2448,1750,3509
2414,1785,3554
2351,1784,3587
2277,1744,3609
2198,1677,3618
2141,1623,3636
2106,1592,3653
2095,1582,3664
2088,1574,3651
2095,1582,3636
2112,1602,3622
2141,1623,3609
2149,1612,3573
2141,1582,3527
2124,1561,3477
2141,1582,3445
2183,1636,3409
2232,1704,3363
2257,1754,3293
2277,1785,3226
2296,1812,3164
2323,1866,3117
2354,1934,3062
2414,1988,3008
2488,1997,2947
2550,1988,2898
2577,1980,2843
2596,1988,2789
2609,1992,2727
2596,1988,2680
2531,1950,2635
2459,1866,2597
2407,1728,2551
2368,1582,2515
2287,1470,2483
2186,1420,2461
2093,1405,2430
2049,1420,2406
2021,1449,2386
2004,1501,2379
1990,1549,2364
2004,1582,2351
2028,1585,2334
2049,1582,2324
2038,1591,2308
2004,1623,2297
1975,1640,2280
2004,1623,2269
2099,1580,2253
2277,1582,2242
2585,1673,2227
3097,1866,2215
3785,2135,2197
4554,2475,2187
5319,2862,2174
6012,3245,2160
6402,3521,2132
6194,3610,2105
5345,3488,2075
4236,3205,2051
3292,2828,2019
2642,2434,1996
2157,2070,1977
1776,1785,1969
1528,1596,1953
1412,1501,1941
1352,1455,1931
1321,1420,1941
1313,1364,1960
1321,1298,1996
1315,1231,2032
1321,1176,2078
1332,1118,2125
1321,1055,2187
1263,994,2252
1230,974,2324
1265,997,2396
1366,1055,2488
1449,1102,2585
1503,1136,2680
1526,1153,2756
1548,1176,2844
1564,1196,2939
1594,1217,3035
1634,1233,3106
1685,1258,3172
1728,1292,3238
1776,1339,3308
1822,1373,3355
1867,1379,3390
1903,1356,3417
1958,1339,3445
2050,1345,3460
2186,1379,3472
2341,1430,3475
2505,1501,3472
2655,1571,3455
2778,1623,3445
2848,1656,3434
2869,1704,3418
2852,1760,3377
2824,1785,3336
2792,1760,3294
2778,1744,3254
2800,1787,3196
2869,1866,3144
2932,1901,3091
2915,1866,3035
2781,1784,2957
2596,1704,2898
2444,1646,2877
2368,1623,2898
2323,1619,2917
2277,1623,2926
2221,1618,2913
2186,1623,2898
2151,1631,2871
2095,1623,2844
2000,1572,2811
1913,1501,2789
1853,1442,2761
1822,1420,2734
1790,1417,2700
1776,1420,2680
1789,1415,2662
1822,1420,2652
1833,1446,2634
1822,1501,2625
1812,1552,2620
1867,1582,2625
2047,1604,2615
2414,1663,2597
2942,1738,2575
3507,1744,2570
3907,1596,2569
4008,1339,2570
3801,1131,2555
3416,1136,2543
2988,1357,2527
2596,1663,2515
2216,1884,2496
1822,1947,2488
1423,1866,2485
1093,1704,2488
886,1510,2476
820,1339,2461
854,1221,2442
956,1176,2433
1087,1181,2419
1230,1217,2406
1354,1269,2388
1457,1339,2379
1532,1397,2365
1594,1420,2351
1630,1390,2332
1640,1339,2324
1602,1300,2313
1548,1298,2297
1513,1315,2265
1548,1339,2242
1635,1369,2226
1731,1420,2215
1775,1461,2186
1776,1460,2160
1762,1413,2140
1776,1379,2133
1825,1397,2109
1913,1460,2078
2022,1522,2041
2141,1582,2023
2227,1655,2008
2277,1744,1996
2309,1800,1975
2368,1785,1969
2432,1705,1972
2459,1623,1996
2441,1579,2018
2459,1582,2051
2555,1600,2090
2687,1623,2160
2765,1641,2246
2778,1663,2351
2767,1691,2454
2778,1744,2570
2811,1819,2695
2869,1907,2844
2929,1990,2993
2960,2069,3144
2934,2106,3279
2869,2069,3418
2783,1961,3552
2687,1866,3691
2582,1839,3815
2505,1866,3937
2468,1880,4047
2459,1866,4156
2430,1842,4244
2368,1825,4320
2265,1784,4374
2141,1704,4429
2008,1592,4480
1913,1501,4539
1856,1456,4583
1822,1460,4621
1775,1470,4644
1731,1460,4675
1696,1431,4702
1685,1420,4730
1688,1432,4743
1731,1460,4757
1823,1491,4759
1958,1542,4757
2076,1606,4739
2141,1663,4730
2146,1688,4717
2141,1704,4703
2138,1735,4662
2141,1785,4621
2133,1807,4575
2141,1785,4539
2162,1735,4485
2186,1704,4429
2186,1698,4367
2186,1704,4320
2201,1690,4265
2232,1663,4211
2231,1625,4140
2186,1582,4074
2072,1510,4000
1913,1420,3937
1729,1323,3866
1594,1258,3801
1535,1232,3725
1548,1258,3664
1588,1311,3603
1640,1379,3554
1687,1442,3497
1731,1501,3445
1768,1548,3385
1822,1582,3336
1884,1590,3285
1958,1582,3254
2105,1575,3223
2459,1623,3199
3080,1784,3157
3917,2109,3117
4840,2574,3078
5693,3083,3062
6203,3489,3049
6103,3691,3035
5375,3659,3004
4372,3448,2980
3479,3117,2961
2824,2718,2953
2305,2283,2929
1867,1866,2898
1535,1513,2862
1321,1258,2844
1166,1094,2828
1048,1014,2816
982,992,2789
1002,1014,2762
1092,1073,2730
1230,1176,2707
1363,1293,2678
1457,1379,2652
1492,1418,2622
1503,1460,2597
1512,1535,2568
1548,1623,2543
1590,1656,2513
1640,1623,2488
1656,1529,2458
1640,1420,2433
1599,1338,2404
1594,1339,2379
1644,1402,2349
1731,1460,2324
1794,1455,2295
1822,1420,2269
1833,1406,2238
1867,1420,2215
1916,1414,2188
1958,1379,2160
1966,1340,2118
1958,1339,2078
1973,1370,2043
2049,1420,2023
2165,1462,2000
2277,1501,1969
2352,1536,1923
2414,1582,1887
2477,1635,1857
2550,1704,1832
2617,1780,1792
2687,1866,1750
2748,1938,1713
2778,1988,1695
2747,2000,1681
2687,1988,1668
2642,1950,1643
2642,1907,1613
2638,1870,1579
2596,1866,1558
2516,1883,1545
2459,1907,1531
2445,1911,1502
2459,1907,1476
2458,1900,1458
2459,1907,1449
2487,1919,1435
2550,1947,1422
2595,1985,1407
2596,2028,1394
2572,2054,1376
2596,2069,1367
2679,2093,1366
2778,2150,1367
2814,2198,1354
2778,2191,1340
2702,2123,1333
2642,2069,1340
2605,2061,1342
2596,2069,1340
2604,2037,1335
2642,1988,1340
2675,1962,1342
2687,1988,1340
2649,2039,1325
2596,2109,1312
2530,2161,1306
2459,2150,1312
2342,2036,1316
2186,1866,1312
2010,1699,1296
1867,1582,1285
1771,1514,1281
1731,1501,1285
1724,1511,1285
1731,1501,1285
1701,1440,1283
1640,1379,1285
1639,1391,1284
1867,1542,1285
2399,1846,1284
3188,2272,1285
4112,2694,1284
5055,3002,1285
5808,3192,1284
6103,3367,1285
5777,3506,1283
4964,3448,1285
3964,3083,1285
3051,2556,1285
2342,2091,1280
1867,1785,1285
1581,1563,1289
1412,1379,1285
1294,1254,1267
1230,1217,1258
1215,1219,1257
1230,1217,1258
1243,1212,1241
1275,1258,1230
1337,1367,1235
1412,1501,1258
1450,1579,1270
1457,1582,1285
1450,1535,1311
1457,1501,1367
1457,1490,1432
1457,1501,1504
1448,1503,1574
1457,1501,1668
1473,1493,1779
1503,1501,1914
1539,1519,2055
1594,1542,2215
1647,1546,2383
1685,1542,2570
1701,1535,2757
1731,1542,2953
1788,1558,3143
1867,1582,3336
1926,1593,3513
1958,1582,3691
1974,1553,3857
2004,1542,4019
2057,1571,4159
2141,1663,4293
2233,1812,4414
2323,1988,4539
2393,2085,4650
2459,2028,4757
2513,1859,4844
2550,1744,4922
2558,1771,4978
2550,1866,5031
2519,1877,5070
2459,1785,5113
2365,1672,5150
2277,1623,5195
2216,1618,5225
2186,1623,5250
2159,1627,5257
2141,1663,5277
2142,1722,5292
2186,1785,5304
2263,1846,5289
2368,1947,5277
2470,2089,5261
2550,2231,5250
2585,2314,5211
2596,2353,5168
2593,2375,5119
2596,2393,5086
2580,2382,5035
2550,2353,4976
2496,2309,4900
2459,2272,4840
2440,2244,4779
2459,2272,4730
2471,2339,4670
2459,2393,4621
2412,2356,4564
2368,2231,4511
2337,2079,4447
2323,1988,4402
2324,1989,4359
2368,2069,4320
2448,2158,4259
2550,2191,4211
2700,2136,4173
3006,2069,4156
3547,2130,4126
4327,2434,4101
5271,2925,4070
6285,3448,4047
7170,3883,4011
7651,4219,3992
7501,4397,3976
6740,4300,3965
5608,3886,3932
4418,3326,3910
3372,2822,3892
2550,2434,3883
1925,2082,3852
1457,1744,3828
1117,1466,3807
911,1298,3801
823,1224,3775
820,1217,3746
841,1238,3712
865,1258,3691
884,1245,3662
911,1217,3636
923,1191,3604
911,1176,3582
862,1154,3551
820,1136,3527
800,1135,3495
820,1176,3472
828,1218,3441
820,1217,3418
799,1143,3385
820,1055,3363
881,1015,3339
956,1055,3336
998,1115,3330
1002,1136,3336
967,1099,3337
911,1055,3363
861,1037,3397
865,1055,3445
926,1086,3486
1002,1136,3554
1050,1197,3638
1093,1258,3746
1167,1289,3846
1275,1298,3965
1365,1296,4092
1412,1298,4238
1428,1285,4363
1457,1258,4484
1513,1235,4598
1594,1258,4730
1670,1326,4854
1731,1420,4976
1773,1504,5073
1822,1582,5168
1884,1661,5246
1958,1744,5332
2017,1803,5401
2049,1825,5468
2040,1810,5519
2004,1785,5578
1966,1769,5623
1958,1785,5660
1966,1821,5669
1958,1866,5687
1914,1895,5708
1867,1907,5742
1834,1891,5756
1822,1866,5769
1822,1849,5767
1867,1866,5769
1956,1900,5753
2049,1907,5742
2078,1834,5723
2049,1704,5714
2019,1602,5687
2049,1623,5660
2121,1742,5616
2186,1866,5578
2213,1923,5522
2232,1947,5468
2256,1972,5398
2277,1988,5332
2272,1976,5255
2277,1988,5195
2338,2047,5135
2459,2109,5086
2546,2090,5017
2505,1988,4949
2331,1853,4871
2141,1744,4812
2036,1683,4752
2049,1704,4703
2117,1807,4642
2186,1947,4593
2183,2023,4543
2095,1988,4511
1932,1853,4469
1776,1704,4429
1651,1590,4379
1548,1542,4347
1462,1541,4315
1457,1582,4293
1544,1633,4257
1640,1663,4238
1636,1629,4220
1548,1542,4211
1472,1437,4181
1503,1379,4156
1668,1406,4132
2004,1542,4129
2548,1777,4115
3325,2109,4101
4253,2525,4070
5146,3002,4047
5729,3446,4015
5784,3732,3992
5268,3745,3960
4372,3489,3937
3385,3069,3905
2550,2637,3883
1947,2271,3851
1548,1988,3828
1287,1768,3795
1139,1623,3773
1083,1531,3748
1093,1460,3746
1107,1386,3749
1093,1339,3773
1045,1329,3793
1002,1339,3828
996,1334,3866
1048,1339,3937
1120,1372,4015
1184,1420,4101
1224,1434,4167
1275,1420,4238
1315,1403,4309
1321,1420,4402
1280,1453,4492
1275,1501,4593
1344,1555,4686
1457,1623,4785
1530,1678,4867
1548,1704,4949
1543,1678,5015
1548,1623,5086
1550,1565,5141
1548,1542,5195
1553,1549,5232
1594,1582,5277
1662,1612,5315
1731,1623,5359
1754,1584,5378
1731,1501,5386
1699,1409,5379
1731,1379,5386
1843,1433,5388
2004,1542,5386
2142,1638,5357
2232,1704,5332
2267,1745,5301
2277,1785,5277
2271,1821,5233
2277,1866,5195
2305,1918,5151
2368,1988,5113
2431,2054,5048
2459,2109,4976
2415,2137,4898
2323,2150,4840
2229,2149,4773
2186,2150,4703
2181,2148,4614
2186,2150,4539
2187,2146,4465
2232,2150,4402
2345,2171,4319
2505,2231,4238
2631,2324,4157
2687,2434,4101
2686,2515,4044
2687,2556,3992
2707,2569,3929
2733,2596,3883
2723,2628,3836
2687,2637,3801
2634,2600,3754
2596,2556,3718
2540,2505,3684
2459,2434,3664
2339,2322,3634
2232,2231,3609
2163,2202,3576
2141,2231,3554
2113,2260,3531
2049,2272,3527
1951,2240,3524
1867,2150,3527
1824,2006,3513
1822,1866,3500
1829,1743,3481
1867,1623,3472
1999,1526,3456
2323,1582,3445
2876,1871,3427
3643,2353,3418
4532,2904,3401
5374,3448,3390
5875,3885,3373
5784,4097,3363
5089,4004,3347
4099,3691,3336
3164,3299,3317
2459,2921,3308
1964,2569,3294
1640,2272,3281
1443,2039,3252
1321,1866,3226
1215,1722,3203
1139,1623,3199
1102,1578,3189
1093,1582,3172
1092,1587,3137
1139,1582,3117
1232,1581,3101
1321,1623,3090
1350,1708,3058
1366,1825,3035
1404,1928,3016
1457,1988,3008
1465,1971,2979
1457,1907,2953
1463,1836,2937
1503,1825,2953
1545,1865,2967
1594,1907,2980
1643,1876,2982
1685,1785,3008
1704,1692,3049
1731,1663,3117
1776,1682,3181
1822,1704,3254
1832,1698,3324
1822,1704,3418
1813,1737,3519
1822,1785,3636
1836,1798,3745
