II,III,PLETH
1780,1618,5226
1768,1592,5178
1780,1573,5140
1782,1561,5093
1780,1573,5054
1778,1598,5006
1780,1618,4967
1792,1630,4912
1849,1663,4853
1961,1737,4775
2123,1843,4709
2359,1985,4643
2739,2202,4594
3261,2525,4536
3834,2922,4479
4361,3313,4405
4793,3641,4336
5015,3865,4259
4862,3955,4192
4297,3858,4116
3561,3551,4049
2942,3043,3972
2533,2382,3905
2179,1586,3837
1712,674,3790
1071,-302,3737
342,-1214,3675
-322,-1945,3593
-753,-2427,3532
-897,-2659,3484
-822,-2652,3446
-661,-2454,3385
-479,-2112,3331
-290,-1659,3282
-68,-1079,3245
183,-417,3194
479,225,3158
792,727,3136
1096,1079,3130
1333,1314,3102
1506,1483,3072
1619,1590,3046
1712,1663,3044
1787,1713,3032
1849,1753,3015
1867,1763,2989
1849,1753,2986
1824,1743,2987
1849,1753,2986
1919,1778,2966
1986,1798,2957
2002,1803,2955
1986,1798,2957
1976,1796,2940
1986,1798,2929
1992,1799,2924
1986,1798,2929
1976,1796,2914
1986,1798,2900
2012,1797,2891
2054,1798,2900
2093,1796,2900
2123,1798,2900
2127,1796,2895
2123,1798,2900
2115,1796,2899
2123,1798,2900
2126,1795,2887
2123,1798,2871
2111,1797,2849
2123,1798,2843
2155,1794,2841
2191,1798,2843
2198,1800,2827
2191,1798,2814
2182,1789,2797
2191,1798,2785
2214,1819,2765
2260,1843,2756
2305,1857,2754
2328,1888,2756
2321,1934,2742
2328,1978,2728
2360,1985,2710
2397,1978,2699
2402,1985,2679
2397,2023,2670
2396,2055,2667
2397,2068,2670
2369,2061,2658
2328,2068,2642
2288,2088,2622
2260,2112,2613
2225,2117,2597
2191,2112,2584
2156,2106,2566
2123,2112,2555
2083,2116,2539
2054,2112,2527
2026,2092,2509
1986,2068,2498
1917,2041,2482
1849,2023,2469
1801,1989,2452
1780,1933,2441
1750,1856,2425
1712,1798,2412
1687,1767,2394
1712,1753,2383
1756,1728,2368
1780,1708,2354
1772,1700,2334
1780,1708,2326
1815,1708,2324
1849,1708,2326
1847,1706,2312
1849,1708,2297
1879,1704,2279
1917,1708,2268
1901,1711,2252
1849,1708,2240
1817,1685,2223
1849,1663,2211
1899,1654,2192
1917,1663,2182
1885,1666,2178
1849,1663,2182
1836,1657,2172
1849,1663,2153
1853,1667,2130
1849,1663,2125
1843,1653,2125
1849,1663,2125
1849,1687,2108
1849,1708,2096
1864,1706,2091
1917,1708,2096
1972,1726,2094
1986,1753,2096
1949,1758,2096
1917,1753,2096
1913,1748,2080
1917,1753,2067
1888,1752,2060
1849,1753,2067
1832,1752,2068
1849,1753,2067
1857,1749,2063
1849,1753,2067
1838,1756,2066
1849,1753,2067
1858,1741,2062
1849,1753,2067
1830,1782,2076
1849,1798,2096
1893,1776,2110
1917,1753,2125
1887,1749,2132
1849,1753,2153
1837,1732,2187
1849,1708,2240
1849,1700,2285
1849,1708,2326
1852,1705,2358
1849,1708,2412
1831,1726,2478
1849,1753,2555
1913,1759,2621
1986,1753,2699
2005,1747,2789
1986,1753,2900
1953,1753,3001
1917,1753,3101
1870,1750,3193
1849,1753,3302
1852,1751,3412
1849,1753,3532
1808,1753,3643
1780,1753,3761
1801,1747,3872
1849,1753,3991
1863,1771,4102
1849,1798,4221
1838,1807,4332
1849,1798,4451
1853,1773,4554
1849,1753,4652
1842,1731,4724
1849,1708,4795
1851,1678,4859
1849,1663,4939
1842,1660,5011
1849,1663,5082
1855,1647,5136
1849,1618,5197
1815,1587,5253
1780,1573,5312
1764,1568,5344
1780,1573,5369
1811,1586,5388
1849,1618,5427
1882,1650,5459
1917,1663,5484
1950,1642,5482
1986,1618,5484
2001,1620,5481
1986,1663,5484
1924,1701,5469
1849,1708,5456
1770,1678,5427
1712,1663,5398
1662,1662,5350
1643,1663,5312
1659,1650,5269
1712,1663,5226
1760,1709,5153
1780,1753,5082
1756,1747,5015
1712,1708,4967
1684,1687,4901
1712,1708,4824
1807,1771,4730
1986,1888,4652
2305,2090,4574
2807,2382,4508
3410,2735,4424
3971,3101,4336
4442,3442,4238
4862,3731,4163
5110,3931,4090
4930,4000,4020
4258,3871,3929
3424,3506,3848
2795,2903,3770
2397,2112,3704
1957,1172,3626
1301,135,3560
477,-919,3498
-342,-1843,3446
-1004,-2514,3381
-1369,-2877,3331
-1396,-2968,3284
-1164,-2832,3245
-846,-2511,3185
-548,-2023,3130
-284,-1410,3079
0,-719,3044
308,-43,2997
616,539,2957
875,967,2921
1096,1259,2900
1280,1444,2870
1438,1573,2843
1532,1653,2810
1575,1708,2785
1597,1736,2752
1643,1753,2728
1691,1768,2707
1712,1798,2699
1704,1831,2684
1712,1843,2670
1749,1825,2651
1780,1798,2642
1781,1791,2635
1780,1798,2642
1808,1802,2643
1849,1798,2642
1860,1794,2624
1849,1798,2613
1841,1799,2606
1849,1798,2613
1849,1794,2613
1849,1798,2613
1866,1799,2608
1917,1798,2613
1966,1791,2614
1986,1798,2613
1975,1816,2597
1986,1843,2584
2022,1852,2575
2054,1843,2584
2034,1816,2588
1986,1798,2584
1957,1789,2564
1986,1798,2555
2049,1814,2553
2123,1843,2555
2171,1869,2541
2191,1888,2527
2187,1888,2518
2191,1888,2527
2198,1887,2530
2191,1888,2527
2153,1881,2511
2123,1888,2498
2132,1919,2482
2191,1978,2469
2265,2031,2452
2328,2068,2441
2351,2087,2425
2328,2112,2412
2260,2140,2393
2191,2157,2383
2163,2141,2371
2191,2112,2354
2219,2109,2322
2191,2157,2297
2093,2208,2278
1986,2202,2268
1905,2131,2250
1849,2068,2240
1780,2054,2236
1712,2068,2240
1664,2043,2228
1643,1978,2211
1615,1900,2191
1575,1843,2182
1530,1793,2169
1506,1753,2153
1498,1722,2132
1506,1708,2125
1508,1688,2123
1506,1663,2125
1518,1645,2112
1575,1663,2096
1636,1695,2077
1643,1708,2067
1575,1684,2053
1506,1663,2039
1486,1660,2020
1506,1663,2010
1529,1652,1996
1575,1663,1981
1648,1705,1961
1712,1753,1953
1721,1760,1949
1712,1753,1953
1731,1764,1950
1780,1798,1953
1801,1811,1954
1780,1798,1953
1738,1770,1937
1712,1753,1924
1701,1745,1918
1712,1753,1924
1737,1770,1924
1780,1798,1924
1820,1820,1920
1849,1843,1924
1854,1864,1923
1849,1888,1924
1843,1896,1921
1849,1888,1924
1851,1862,1923
1849,1843,1924
1841,1835,1921
1849,1843,1924
1857,1844,1923
1849,1843,1924
1812,1838,1919
1780,1843,1924
1770,1845,1934
1780,1843,1953
1783,1822,1956
1780,1798,1953
1778,1784,1944
1780,1798,1953
1759,1810,1966
1712,1798,1981
1658,1762,1980
1643,1753,1981
1668,1774,1986
1712,1798,2010
1747,1794,2034
1780,1798,2067
1798,1823,2101
1780,1843,2153
1713,1809,2207
1643,1753,2268
1615,1726,2329
1643,1753,2412
1684,1787,2498
1712,1798,2584
1715,1789,2650
1712,1798,2728
1707,1822,2819
1712,1843,2929
1714,1841,3027
1712,1843,3130
1702,1860,3234
1712,1888,3359
1742,1896,3484
1780,1888,3618
1791,1867,3746
1780,1843,3876
1766,1813,3990
1780,1798,4106
1813,1797,4217
1849,1798,4336
1860,1777,4439
1849,1753,4537
1817,1742,4619
1780,1753,4709
1738,1758,4793
1712,1753,4881
1722,1745,4954
1780,1753,5025
1837,1759,5073
1849,1753,5111
1826,1738,5132
1849,1753,5168
1926,1785,5201
1986,1798,5226
1945,1758,5222
1849,1708,5226
1780,1688,5236
1780,1708,5255
1791,1729,5243
1780,1753,5226
1740,1774,5205
1712,1798,5197
1699,1801,5171
1712,1798,5140
1719,1793,5094
1712,1798,5054
1696,1798,4996
1712,1798,4939
1751,1797,4873
1780,1798,4824
1795,1807,4766
1849,1843,4709
1963,1916,4633
2123,2023,4565
2371,2181,4499
2807,2427,4451
3415,2777,4393
4040,3191,4336
4566,3591,4262
4998,3910,4192
5242,4099,4115
5067,4135,4049
4403,3986,3975
3561,3641,3905
2901,3087,3817
2465,2337,3733
2007,1403,3648
1369,360,3589
584,-669,3532
-205,-1528,3474
-843,-2158,3398
-1164,-2562,3331
-1136,-2743,3268
-890,-2652,3216
-625,-2304,3153
-411,-1798,3101
-223,-1252,3052
0,-674,3015
273,-62,2967
616,539,2929
980,1018,2894
1301,1348,2871
1510,1558,2839
1643,1708,2814
1744,1797,2791
1849,1843,2785
1932,1860,2771
1986,1888,2756
1998,1918,2734
1986,1933,2728
1970,1929,2724
1986,1933,2728
2025,1957,2723
2054,1978,2728
2053,1979,2727
2054,1978,2728
2082,1985,2719
2123,1978,2728
2136,1935,2742
2123,1888,2756
2110,1873,2751
2123,1888,2756
2132,1893,2778
2123,1888,2814
2105,1881,2831
2123,1888,2843
2163,1889,2851
2191,1888,2871
2184,1883,2884
2191,1888,2900
2225,1888,2911
2260,1888,2929
2257,1884,2939
2260,1888,2957
2289,1888,2972
2328,1888,2986
2333,1882,2983
2328,1888,2986
2328,1891,2995
2328,1888,3015
2312,1874,3020
2328,1888,3015
2392,1930,2997
2465,1978,2986
2480,1988,2979
2465,1978,2986
2475,1979,2988
2533,2023,2986
2585,2077,2968
2602,2112,2957
2594,2114,2952
2602,2112,2957
2613,2125,2955
2602,2157,2957
2541,2185,2956
2465,2202,2957
2410,2203,2943
2397,2202,2929
2379,2199,2910
2328,2202,2900
2247,2203,2884
2191,2202,2871
2159,2185,2853
2123,2157,2843
2050,2114,2826
1986,2068,2814
1964,2018,2796
1986,1978,2785
1997,1934,2769
1986,1888,2756
1952,1835,2737
1917,1798,2728
1877,1772,2713
1849,1753,2699
1835,1725,2677
1849,1708,2670
1875,1702,2670
1917,1708,2670
1956,1707,2653
1986,1708,2642
1989,1708,2638
1986,1708,2642
1980,1688,2628
1986,1663,2613
1986,1648,2595
1986,1663,2584
1980,1688,2565
1986,1708,2555
1988,1708,2552
1986,1708,2555
1977,1708,2543
1986,1708,2527
1994,1700,2507
1986,1708,2498
1963,1729,2483
1986,1753,2469
2055,1756,2451
2123,1753,2441
2134,1751,2433
2123,1753,2441
2119,1747,2444
2123,1753,2441
2112,1772,2421
2123,1798,2412
2160,1803,2410
2191,1798,2412
2166,1793,2395
2123,1798,2383
2105,1798,2378
2123,1798,2383
2129,1795,2371
2123,1798,2354
2115,1796,2342
2123,1798,2354
2124,1796,2369
2123,1798,2383
2118,1795,2381
2123,1798,2383
2123,1798,2388
2123,1798,2412
2118,1792,2437
2123,1798,2469
2126,1803,2492
2123,1798,2527
2093,1772,2564
2054,1753,2613
2030,1748,2653
2054,1753,2699
2097,1748,2746
2123,1753,2814
2115,1771,2882
2123,1798,2957
2155,1804,3029
2191,1798,3130
2194,1791,3258
2191,1798,3417
2194,1801,3549
2191,1798,3647
2155,1791,3722
2123,1798,3848
2114,1803,4017
2123,1798,4192
2117,1784,4307
2123,1798,4393
2152,1828,4479
2191,1843,4594
2199,1819,4699
2191,1798,4795
2185,1797,4868
2191,1798,4939
2190,1772,4991
2191,1753,5054
2193,1754,5118
2191,1753,5197
2162,1711,5258
2123,1663,5312
2083,1646,5350
2054,1663,5398
2018,1670,5438
1986,1663,5484
1968,1656,5514
1986,1663,5542
2019,1665,5553
2054,1663,5570
2083,1657,5572
2123,1663,5570
2145,1666,5550
2123,1663,5542
2047,1641,5528
1986,1618,5513
1969,1603,5469
1986,1618,5427
1966,1641,5380
1917,1663,5341
1864,1663,5281
1849,1663,5226
1847,1661,5165
1849,1663,5111
1843,1660,5038
1849,1663,4967
1852,1665,4890
1849,1663,4824
1855,1668,4747
1917,1708,4680
2037,1789,4607
2191,1888,4537
2397,2008,4446
2739,2202,4364
3243,2517,4284
3834,2922,4221
4399,3333,4146
4862,3686,4077
5109,3935,4000
4998,4045,3934
4486,3967,3857
3766,3686,3790
3116,3194,3723
2670,2517,3675
2311,1685,3627
1849,764,3589
1187,-197,3543
411,-1124,3503
-315,-1910,3455
-822,-2427,3417
-1032,-2652,3371
-959,-2652,3331
-730,-2507,3282
-479,-2202,3245
-276,-1727,3208
-68,-1124,3187
184,-500,3158
479,90,3130
777,609,3093
1096,1034,3072
1403,1318,3055
1643,1483,3044
1750,1578,3022
1780,1663,3015
1802,1726,3013
1849,1753,3015
1886,1746,2998
1917,1753,2986
1950,1781,2980
1986,1798,2986
1997,1779,2983
1986,1753,2986
1976,1763,2986
1986,1798,2986
1994,1816,2969
1986,1798,2957
1971,1768,2952
1986,1753,2957
2024,1750,2954
2054,1753,2957
2053,1751,2958
2054,1753,2957
2081,1752,2939
2123,1753,2929
2134,1750,2925
2123,1753,2929
2111,1753,2915
2123,1753,2900
2130,1746,2883
2123,1753,2871
2108,1772,2844
2123,1798,2814
2158,1804,2779
2191,1798,2756
2193,1789,2727
2191,1798,2699
2209,1816,2664
2260,1843,2642
2305,1865,2622
2328,1888,2613
2325,1894,2597
2328,1888,2584
2349,1875,2566
2397,1888,2555
2441,1927,2541
2465,1978,2527
2463,2007,2506
2465,2023,2498
2470,2037,2495
2465,2068,2498
2432,2095,2486
2397,2112,2469
2364,2113,2449
2328,2112,2441
2263,2110,2429
2191,2112,2412
2139,2111,2380
2123,2112,2354
2102,2112,2334
2054,2112,2326
1978,2097,2311
1917,2068,2297
1877,2022,2279
1849,1978,2268
1810,1932,2253
1780,1888,2240
1770,1838,2221
1780,1798,2211
1783,1768,2198
1780,1753,2182
1775,1733,2160
1780,1708,2153
1781,1677,2154
1780,1663,2153
1775,1659,2135
1780,1663,2125
1781,1660,2123
1780,1663,2125
1772,1664,2109
1780,1663,2096
1805,1655,2093
1849,1663,2096
1887,1684,2083
1917,1708,2067
1924,1711,2051
1917,1708,2039
1904,1705,2018
1917,1708,2010
1951,1703,2011
1986,1708,2010
1992,1726,1982
1986,1753,1953
1979,1761,1932
1986,1753,1924
1986,1742,1906
1986,1753,1895
1982,1775,1892
1986,1798,1895
1985,1803,1882
1986,1798,1866
1983,1791,1858
1986,1798,1866
1984,1804,1869
1986,1798,1866
1983,1772,1850
1986,1753,1838
1984,1746,1828
1986,1753,1838
1984,1753,1853
1986,1753,1866
1984,1751,1863
1986,1753,1866
1984,1750,1875
1986,1753,1895
1984,1754,1906
1986,1753,1924
1984,1745,1945
1986,1753,1981
1984,1775,2017
1986,1798,2067
1984,1799,2122
1986,1798,2182
1984,1798,2232
1986,1798,2297
1984,1776,2374
1986,1753,2469
1984,1743,2554
1986,1753,2642
1984,1757,2731
1986,1753,2843
1984,1744,2955
1986,1753,3072
1983,1773,3174
1986,1798,3273
1984,1805,3358
1986,1798,3446
1982,1774,3534
1986,1753,3647
1986,1740,3762
1986,1753,3876
1980,1776,3971
1986,1798,4077
1990,1800,4188
1986,1798,4307
1972,1795,4406
1986,1798,4508
2021,1795,4606
2054,1798,4709
2055,1800,4793
2054,1798,4881
2059,1778,4966
2054,1753,5054
2018,1727,5113
1986,1708,5168
1980,1683,5220
1986,1663,5283
1959,1653,5330
1917,1663,5369
1896,1681,5386
1917,1708,5398
1953,1731,5393
1986,1753,5398
1995,1759,5397
1986,1753,5398
1971,1730,5379
1986,1708,5369
2003,1683,5355
1986,1663,5341
1912,1649,5297
1849,1663,5255
1810,1687,5207
1780,1708,5168
1728,1705,5109
1712,1708,5054
1745,1712,4992
1780,1708,4939
1755,1681,4866
1712,1663,4795
1698,1664,4718
1712,1663,4652
1729,1649,4575
1780,1663,4508
1891,1748,4433
2054,1888,4364
2288,2050,4284
2670,2247,4221
3217,2533,4160
3834,2922,4106
4402,3352,4032
4862,3731,3962
5112,3973,3887
4998,4045,3819
4458,3931,3739
3698,3641,3675
3029,3166,3615
2602,2517,3560
2263,1702,3486
1780,764,3417
1069,-243,3352
274,-1214,3302
-422,-2014,3241
-890,-2517,3187
-1075,-2706,3137
-959,-2652,3101
-651,-2449,3056
-342,-2112,3015
-153,-1636,2967
0,-1034,2929
229,-389,2890
548,225,2871
866,735,2857
1164,1124,2843
1431,1388,2810
1643,1573,2785
1745,1691,2766
1780,1753,2756
1806,1758,2736
1849,1753,2728
1864,1765,2726
1849,1798,2728
1831,1826,2711
1849,1843,2699
1890,1851,2694
1917,1843,2699
1898,1821,2685
1849,1798,2670
1818,1792,2661
1849,1798,2670
1921,1800,2672
1986,1798,2670
2001,1795,2663
1986,1798,2670
1972,1797,2674
1986,1798,2670
2015,1795,2650
2054,1798,2642
2090,1796,2640
2123,1798,2642
2132,1796,2625
2123,1798,2613
2107,1795,2608
2123,1798,2613
2158,1797,2601
2191,1798,2584
2195,1794,2564
2191,1798,2555
2189,1799,2540
2191,1798,2527
2184,1790,2509
2191,1798,2498
2218,1817,2482
2260,1843,2469
2292,1860,2452
2328,1888,2441
2366,1928,2424
2397,1978,2412
2400,2009,2396
2397,2023,2383
2397,2020,2365
2397,2023,2354
2367,2035,2340
2328,2068,2326
2308,2098,2305
2328,2112,2297
2346,2106,2295
2328,2112,2297
2261,2136,2284
2191,2157,2268
2144,2143,2250
2123,2112,2240
2091,2095,2223
2054,2112,2211
2034,2140,2195
