II,V,ABP
3522,7805,5819
3500,7791,5720
3522,7805,5621
3578,7799,5489
3640,7805,5358
3654,7774,5227
3640,7710,5128
3624,7615,5026
3640,7614,4931
3649,7674,4829
3640,7710,4767
3616,7644,4724
3640,7614,4701
3699,7657,4659
3757,7710,4635
3765,7658,4623
3757,7614,4635
3751,7642,4632
3757,7710,4635
3750,7679,4639
3757,7614,4668
3765,7583,4685
3757,7614,4701
3698,7615,4697
3640,7614,4701
3617,7608,4696
3640,7614,4701
3648,7591,4696
3640,7614,4701
3625,7667,4688
3640,7710,4668
3649,7662,4627
3640,7614,4602
3616,7599,4581
3640,7614,4569
3699,7570,4536
3757,7519,4504
3762,7492,4466
3757,7519,4438
3757,7522,4398
3757,7519,4372
3705,7506,4350
3640,7519,4339
3604,7514,4307
3640,7519,4274
3700,7511,4232
3757,7519,4208
3769,7509,4183
3757,7519,4175
3736,7517,4159
3757,7519,4142
3811,7501,4104
3875,7519,4076
3890,7531,4052
3875,7519,4043
3855,7452,4023
3875,7424,4011
3889,7425,3991
3875,7424,3978
3842,7359,3953
3875,7329,3945
3950,7359,3941
3992,7424,3945
3936,7427,3928
3875,7424,3912
3891,7425,3891
3992,7424,3879
4075,7364,3856
4109,7329,3846
4105,7325,3840
4109,7329,3846
4107,7269,3833
4109,7234,3813
4103,7232,3787
4109,7234,3780
4106,7167,3777
4109,7139,3780
4104,7176,3765
4109,7234,3748
4104,7194,3722
4109,7139,3715
4105,7146,3711
4109,7234,3715
4102,7268,3700
4109,7234,3682
4109,7160,3656
4109,7139,3649
4097,7133,3645
4109,7139,3649
4115,7125,3634
4109,7139,3616
4115,7140,3591
4227,7139,3583
4410,7139,3578
4579,7234,3583
4709,7365,3570
4931,7424,3550
5245,7284,3522
5518,7043,3517
5679,6814,3518
5871,6663,3517
6114,6488,3494
6223,6282,3485
6065,6082,3483
5871,5996,3485
5874,5983,3463
5988,5996,3452
5893,5972,3449
5518,5996,3452
5048,6094,3431
4696,6282,3419
4478,6445,3415
4344,6567,3419
4187,6677,3399
3992,6853,3386
3735,7036,3382
3522,7139,3386
3371,7128,3366
3287,7139,3353
3240,7190,3350
3287,7234,3353
3376,7184,3333
3405,7139,3320
3358,7119,3317
3405,7139,3320
3522,7281,3301
3522,7805,3287
3376,8638,3284
3405,9328,3287
3806,9325,3268
4696,8471,3254
6437,6780,3250
9275,4473,3254
12174,2153,3237
13267,857,3222
11947,1166,3215
9745,2760,3222
8241,4734,3207
7279,6472,3189
5919,7665,3176
4344,8185,3189
3482,8036,3194
3522,7614,3189
3758,7330,3166
3757,7329,3156
3659,7398,3151
3640,7424,3156
3602,7403,3152
3522,7424,3156
3478,7435,3156
3522,7424,3156
3584,7362,3137
3640,7329,3123
3652,7318,3115
3640,7329,3123
3604,7323,3123
3640,7329,3123
3703,7337,3117
3757,7329,3123
3750,7271,3122
3757,7234,3123
3799,7223,3116
3875,7234,3123
3932,7190,3125
3992,7139,3123
4053,7084,3102
4109,7043,3090
4114,6979,3084
4109,6948,3090
4137,6946,3087
4227,6948,3090
4306,6870,3090
4344,6758,3090
4334,6667,3071
4344,6663,3057
4384,6675,3050
4462,6663,3057
4524,6578,3045
4579,6472,3024
4627,6362,2995
4696,6282,2991
4723,6189,2990
4696,6092,2991
4681,5981,2970
4814,5901,2959
5031,5815,2949
5166,5711,2959
5148,5561,2955
5166,5425,2959
5323,5287,2960
5518,5140,2991
5597,4942,3037
5636,4759,3123
5735,4601,3233
5871,4473,3386
5934,4295,3560
5988,4093,3780
6099,3904,4035
6223,3807,4339
6218,3748,4650
6105,3712,4964
5973,3697,5255
5871,3807,5556
5724,4021,5852
5518,4283,6147
5275,4506,6397
5049,4759,6608
4819,5068,6776
4579,5425,6936
4293,5730,7058
3992,5996,7134
3712,6234,7142
3522,6472,7134
3395,6642,7107
3287,6758,7068
3156,6838,6986
3053,6948,6903
2982,7053,6826
2935,7139,6772
2866,7177,6702
2818,7234,6640
2801,7317,6579
2818,7424,6542
2814,7488,6498
2818,7519,6476
2851,7516,6462
2935,7519,6476
3009,7510,6475
3053,7519,6476
3054,7517,6462
3053,7519,6476
3048,7504,6488
3053,7519,6509
3048,7528,6504
3053,7519,6509
3052,7458,6505
3053,7424,6509
3041,7417,6488
3053,7424,6476
3095,7375,6456
3170,7329,6443
3237,7305,6406
3287,7329,6377
3299,7330,6342
3287,7329,6312
3270,7316,6247
3287,7329,6180
3304,7325,6106
3287,7329,6049
3251,7319,5970
3287,7329,5884
3374,7323,5778
3405,7329,5687
3332,7320,5587
3287,7329,5490
3340,7323,5370
3405,7329,5260
3364,7319,5140
3287,7329,5030
3264,7324,4912
3287,7329,4832
3284,7318,4773
3287,7329,4734
3305,7327,4676
3287,7329,4635
3203,7309,4605
3170,7329,4602
3231,7368,4593
3287,7424,4602
3236,7431,4614
3170,7424,4635
3165,7408,4632
3170,7424,4635
3101,7424,4642
3053,7424,4668
3098,7406,4671
3170,7424,4668
3138,7458,4656
3053,7519,4668
3017,7538,4673
3053,7519,4668
3068,7455,4632
3053,7424,4602
3038,7413,4576
3053,7424,4569
3056,7411,4552
3053,7424,4537
3045,7431,4504
3053,7424,4471
3052,7364,4427
3053,7329,4405
3048,7318,4387
3053,7329,4372
3049,7309,4334
3053,7329,4306
3050,7377,4285
3053,7424,4274
3048,7384,4238
3053,7329,4208
3052,7301,4182
3053,7329,4175
3046,7331,4156
3053,7329,4142
3055,7317,4122
3053,7329,4109
3038,7322,4076
3053,7329,4043
3102,7325,4012
3170,7329,4011
3193,7311,4010
3170,7329,4011
3142,7367,3991
3170,7424,3978
3201,7431,3959
3170,7424,3945
3080,7408,3920
3053,7424,3912
3112,7423,3909
3170,7424,3912
3125,7410,3893
3053,7424,3879
3061,7426,3871
3170,7424,3879
3266,7375,3867
3287,7329,3846
3234,7296,3817
3170,7329,3813
3134,7377,3813
3170,7424,3813
3243,7423,3793
3287,7424,3780
3245,7416,3773
3170,7424,3780
3131,7414,3768
3170,7424,3748
3235,7425,3719
3287,7424,3715
3295,7374,3714
3287,7329,3715
3278,7301,3695
3287,7329,3682
3292,7338,3674
3287,7329,3682
3238,7298,3670
3170,7329,3649
3124,7383,3619
3170,7424,3616
3252,7407,3618
3287,7424,3616
3229,7474,3593
3170,7519,3583
3157,7478,3582
3170,7424,3583
3156,7372,3562
3170,7329,3550
3229,7279,3547
3287,7329,3550
3279,7439,3530
3287,7519,3517
3404,7523,3514
3640,7614,3517
3891,7774,3497
4109,7805,3485
4286,7522,3481
4462,7139,3485
4669,6905,3465
4931,6853,3452
5142,6725,3448
5166,6472,3452
4990,6255,3432
4814,6282,3419
4779,6422,3415
4814,6472,3419
4691,6372,3400
4344,6377,3386
3890,6578,3381
3522,6853,3386
3291,6985,3368
3170,7043,3353
3020,7155,3346
2818,7329,3353
2559,7445,3339
2348,7519,3320
2230,7570,3307
2231,7614,3320
2287,7601,3326
2348,7614,3320
2363,7632,3297
2348,7614,3287
2322,7578,3284
2348,7805,3287
2445,8444,3271
2583,9328,3254
2685,9922,3243
2935,9804,3254
3884,8772,3259
6105,6948,3254
9373,4609,3231
12445,2380,3222
13785,1064,3219
12798,1333,3222
10211,3035,3204
7397,5330,3189
5254,7240,3178
3875,8376,3189
2948,8770,3192
2348,8661,3189
2122,8282,3169
2231,7995,3156
2414,7960,3147
2466,8090,3156
2393,8133,3158
2348,8090,3156
2358,8052,3135
2348,8090,3123
2273,8101,3116
2231,8090,3123
2271,8068,3122
2348,8090,3123
2355,8100,3118
2348,8090,3123
2374,8044,3121
2466,7995,3123
2532,7935,3118
2583,7900,3123
2636,7877,3122
2700,7900,3123
2720,7909,3117
2700,7900,3123
2677,7840,3125
2700,7805,3123
2754,7792,3102
2818,7805,3090
2838,7767,3085
2818,7710,3090
2789,7643,3086
2818,7614,3090
2880,7574,3092
2935,7519,3090
2969,7420,3068
3053,7329,3057
3180,7255,3054
3287,7234,3057
3300,7201,3037
3287,7139,3024
3318,7028,3018
3405,6948,3024
3470,6895,3007
3522,6853,2991
3605,6762,2979
3757,6663,2991
3904,6534,2991
3992,6377,2991
4028,6165,2989
4109,5996,3024
4267,5886,3077
4462,5806,3156
4604,5641,3244
4696,5425,3386
4788,5202,3574
4931,5045,3813
5076,4899,4062
5166,4759,4339
5180,4595,4635
5166,4473,4964
5130,4414,5281
5049,4473,5588
4889,4596,5868
4696,4759,6147
4511,4916,6402
4344,5140,6640
4137,5435,6835
3875,5806,7002
3574,6156,7119
3287,6472,7199
2999,6722,7226
2700,6948,7232
2418,7138,7205
2231,7329,7166
2115,7484,7098
1996,7614,7035
1844,7701,6964
1761,7805,6903
1762,7905,6828
1761,7995,6772
1686,8037,6725
1644,8090,6706
1695,8144,6680
1761,8185,6673
1722,8177,6664
1644,8185,6673
1617,8194,6666
1644,8185,6673
1642,8143,6678
1644,8185,6706
1690,8297,6720
1761,8376,6739
1776,8299,6735
1761,8185,6739
1785,8140,6730
1879,8185,6739
1965,8196,6736
1996,8185,6739
1986,8171,6719
1996,8185,6706
2011,8150,6683
1996,8090,6673
1960,8018,6643
1996,7995,6608
2115,7982,6551
2231,7995,6509
2253,7991,6459
2231,7995,6410
2225,7978,6338
2231,7995,6279
2216,8027,6213
2231,8090,6147
2293,8109,6048
2348,8090,5950
2347,8025,5846
2348,7995,5753
2369,7983,5635
2348,7995,5523
2262,7983,5402
2231,7995,5293
2296,7997,5168
2348,7995,5063
2290,7965,4966
2231,7995,4898
2273,8053,4823
2348,8090,4767
2320,8035,4718
2231,7995,4701
2194,8015,4679
2231,8090,4668
2249,8105,4653
2231,8090,4668
2215,8069,4684
2231,8090,4701
2238,8090,4694
2231,8090,4701
2220,8077,4712
2231,8090,4734
2237,8085,4732
2231,8090,4734
2217,8080,4730
2231,8090,4734
2245,8083,4715
2231,8090,4701
2200,8081,4681
2231,8090,4668
2310,8083,4634
2348,8090,4602
2288,8080,4564
2231,8090,4537
2262,8085,4498
2348,8090,4471
2376,8078,4447
2348,8090,4438
2327,8088,4409
2348,8090,4372
2361,8071,4326
2348,8090,4306
2328,8101,4290
2348,8090,4274
2401,8022,4235
2466,7995,4208
2491,8022,4186
2466,8090,4175
2399,8101,4140
2348,8090,4109
2333,8071,4082
2348,8090,4076
2354,8088,4059
2348,8090,4043
2335,8078,4020
2348,8090,4011
2394,8085,3993
2466,8090,3978
2500,8080,3953
2466,8090,3945
2383,8083,3940
2348,8090,3945
2390,8081,3930
2466,8090,3912
2489,8082,3886
2466,8090,3879
2441,8082,3875
2466,8090,3879
2518,8082,3865
2583,8090,3846
2642,8083,3819
2700,8090,3813
2725,8081,3811
2700,8090,3813
2632,8084,3795
2583,8090,3780
2571,8079,3761
2583,8090,3748
2582,8086,3723
2583,8090,3715
2585,8075,3711
2583,8090,3715
2567,8096,3697
2583,8090,3682
2637,8032,3662
2700,7995,3649
2713,7978,3625
2700,7995,3616
2690,7987,3613
2700,7995,3616
2699,7993,3598
2700,7995,3583
2699,7971,3575
2700,7995,3583
2690,8046,3573
2700,8090,3550
2710,8047,3520
2700,7995,3517
2672,7970,3519
2700,7995,3517
2771,7993,3494
2818,7995,3485
2830,8008,3483
2935,8090,3485
3164,8212,3463
3405,8376,3452
3568,8450,3449
3757,8376,3452
4043,8161,3431
4344,7995,3419
4548,7909,3415
4696,7805,3419
4808,7510,3399
4814,7139,3386
4714,6904,3382
4696,6948,3386
4806,7059,3366
4814,7043,3353
4493,6907,3350
3992,6948,3353
3598,7215,3333
3405,7519,3320
3247,7643,3316
3053,7710,3320
2808,7870,3301
2583,8090,3287
2373,8188,3283
2231,8185,3287
2178,8162,3270
2231,8185,3254
2277,8181,3248
2231,8185,3254
2153,8181,3240
2231,8185,3222
2402,8209,3209
2466,8471,3222
2448,9104,3227
2583,9994,3222
2740,10594,3198
2818,10375,3189
3614,9102,3186
6223,7043,3189
9925,4625,3172
12211,2475,3156
11646,1345,3144
9628,1904,3156
8154,3927,3161
7279,6377,3156
5881,8161,3132
3992,9042,3123
2706,9276,3121
2466,9137,3123
2642,8735,3104
2700,8376,3090
2671,8270,3083
2700,8376,3090
2720,8417,3087
2700,8376,3090
2684,8337,3089
2700,8376,3090
2703,8384,3072
2700,8376,3057
2695,8357,3049
2700,8376,3057
2688,8377,3057
2700,8376,3057
2729,8372,3052
2818,8376,3057
2905,8338,3056
2935,8281,3057
2868,8206,3053
2818,8185,3057
2878,8181,3055
3053,8185,3057
3214,8137,3052
3287,8090,3057
3280,8063,3057
3287,8090,3057
3332,8076,3040
3405,7995,3024
3461,7862,3013
3522,7805,3024
3583,7808,3030
3640,7805,3024
3647,7710,3000
3640,7614,2991
3660,7554,2990
3757,7519,2991
3882,7427,2971
3992,7329,2959
4052,7232,2952
4109,7139,2959
4167,7016,2942
4227,6948,2926
4269,6917,2913
4344,6853,2926
4452,6666,2928
4579,6472,2926
4689,6348,2911
4814,6282,2926
4944,6127,2958
5049,5901,3024
5100,5670,3101
5166,5520,3222
5277,5356,3377
5401,5140,3583
5469,4893,3811
5518,4759,4076
5579,4708,4358
5636,4664,4668
5615,4568,4975
5518,4569,5293
5357,4715,5594
5166,4949,5884
4970,5131,6138
4814,5330,6377
4633,5617,6586
4344,5996,6772
3956,6318,6904
3640,6567,7002
3451,6781,7060
3287,7043,7101
3040,7296,7098
2818,7519,7068
2719,7673,7001
2700,7805,6936
2610,7904,6864
2466,7995,6805
2359,8045,6733
2348,8090,6673
2354,8125,6611
2348,8185,6575
2334,8232,6534
2348,8281,6509
2351,8317,6478
2348,8376,6476
2368,8399,6471
2466,8376,6476
2568,8301,6464
2583,8281,6476
2498,8317,6489
2466,8376,6509
2559,8351,6501
2700,8281,6509
2742,8202,6520
2700,8185,6542
2666,8178,6528
2700,8185,6509
2759,8173,6482
2818,8185,6476
2840,8184,6457
2818,8185,6443
2778,8142,6411
2818,8090,6377
2939,8022,6322
3053,7995,6279
3072,7980,6229
3053,7995,6180
3048,7989,6098
3053,7995,6016
3035,7985,5927
3053,7995,5851
3118,7987,5754
3170,7995,5654
3128,7986,5536
3053,7995,5424
3024,7987,5299
3053,7995,5194
3064,7986,5089
3053,7995,4997
3041,7987,4889
3053,7995,4800
3055,7986,4718
3053,7995,4668
3046,7988,4621
3053,7995,4602
3052,7985,4591
3053,7995,4602
3048,7990,4600
3053,7995,4602
3050,7983,4593
3053,7995,4602
3049,7994,4610
3053,7995,4635
3050,7976,4650
3053,7995,4668
3050,8007,4665
3053,7995,4668
3050,7926,4662
3053,7900,4668
3050,7928,4665
3053,7995,4668
3050,8004,4654
3053,7995,4635
3050,7983,4596
3053,7995,4569
3050,7959,4546
3053,7900,4537
3050,7827,4507
3053,7805,4471
3050,7793,4425
3053,7805,4405
3049,7798,4388
3053,7805,4372
3050,7796,4333
3053,7805,4306
3049,7798,4285
3053,7805,4274
3050,7795,4239
3053,7805,4208
3048,7799,4181
3053,7805,4175
3051,7794,4157
3053,7805,4142
3048,7801,4120
3053,7805,4109
3052,7789,4089
3053,7805,4076
3042,7811,4056
3053,7805,4043
3096,7747,4021
3170,7710,4011
3202,7692,3993
3170,7710,3978
3124,7702,3952
3170,7710,3945
3267,7709,3942
3287,7710,3945
3167,7659,3925
3053,7614,3912
3065,7585,3905
3170,7614,3912
3211,7650,3899
3170,7710,3879
3130,7755,3852
3170,7805,3846
3242,7809,3843
3287,7805,3846
3250,7787,3831
3170,7805,3813
3115,7808,3788
3170,7805,3780
3263,7780,3777
3287,7805,3780
3209,7850,3765
3170,7900,3748
3222,7898,3722
3287,7900,3715
3247,7899,3710
3170,7900,3715
3170,7844,3702
3287,7805,3682
3450,7841,3653
3640,7995,3649
3860,8113,3650
4109,8090,3649
4344,7902,3626
4579,7710,3616
4822,7560,3613
5049,7424,3616
5173,7193,3596
5166,6948,3583
5051,6777,3578
4931,6758,3583
4890,6795,3566
4931,6853,3550
4879,6884,3541
4579,6948,3550
4074,7021,3540
3640,7139,3517
3439,7266,3487
3405,7424,3485
3287,7574,3487
3053,7710,3485
2776,7807,3461
2583,7900,3452
2444,7958,3450
2348,7995,3452
2302,7984,3430
2348,7995,3419
2428,7997,3416
2466,7995,3419
2438,7999,3399
2466,8185,3386
2585,8640,3382
2700,9328,3386
2703,9954,3367
2818,10184,3353
3550,9618,3348
5401,8090,3353
8336,5785,3335
11506,3426,3320
13421,1864,3313
13033,1713,3320
10714,2921,3306
7984,4949,3287
5957,6966,3274
4579,8376,3287
3377,8956,3293
2466,8947,3287
2205,8659,3263
2466,8376,3254
2704,8192,3252
2700,8185,3254
2613,8274,3237
2583,8376,3222
2540,8385,3212
2466,8376,3222
2425,8366,3223
2466,8376,3222
2525,8328,3214
2583,8281,3222
2631,8257,3224
2700,8281,3222
2719,8289,3201
2700,8281,3189
2661,8237,3182
2700,8185,3189
2780,8114,3187
2818,8090,3189
2791,8087,3185
2818,8090,3189
2905,8038,3185
2935,7995,3189
2851,7977,3188
2818,7995,3189
2923,7963,3171
3053,7900,3156
3062,7823,3145
3053,7805,3156
3145,7805,3161
3287,7805,3156
3322,7731,3132
3287,7614,3123
3303,7485,3120
3405,7424,3123
3484,7385,3105
3522,7329,3090
3555,7221,3070
3640,7139,3057
3750,7060,3031
3875,6948,3024
3958,6775,3022
3992,6663,3024
4007,6619,3001
4109,6567,2991
4288,6393,2995
4462,6187,3024
4571,6020,3045
4696,5901,3090
4876,5723,3163
5049,5520,3287
5125,5316,3431
5166,5140,3616
5256,4934,3835
5401,4759,4109
5500,4631,4397
5518,4569,4701
5472,4500,4992
5401,4473,5293
5298,4511,5585
5166,4664,5884
4968,4873,6157
4696,5140,6410
4380,5414,6619
4109,5711,6805
3882,5988,6950
3640,6282,7068
3335,6565,7133
3053,6853,7166
2848,7101,7156
2700,7329,7134
2527,7494,7086
2348,7614,7035
2203,7692,6965
2113,7805,6903
2039,7918,6832
1996,7995,6772
1983,7991,6708
1996,7995,6673
1994,8030,6647
1996,8090,6640
1996,8124,6617
1996,8185,6608
1983,8252,6595
1996,8281,6608
2010,8220,6614
1996,8185,6640
1958,8217,6654
1996,8281,6673
2116,8252,6666
2231,8185,6673
2247,8146,6680
2231,8185,6706
2266,8204,6709
2348,8185,6706
2379,8121,6682
2348,8090,6673
2317,8073,6655
2348,8090,6640
2412,8090,6603
2466,8090,6575
2477,8045,6537
2466,7995,6509
2451,7950,6459
2466,7995,6410
2509,8087,6343
2583,8185,6279
2653,8199,6192
2700,8185,6114
2707,8166,6028
2700,8185,5950
2695,8184,5851
2700,8185,5753
2702,8173,5636
2700,8185,5523
2664,8180,5387
2583,8185,5260
2488,8175,5130
2466,8185,5030
2520,8178,4934
2583,8185,4865
2590,8176,4793
2583,8185,4734
2589,8178,4670
2583,8185,4635
2523,8177,4609
2466,8185,4602
2451,8178,4590
2466,8185,4602
2461,8176,4616
2466,8185,4635
2480,8179,4629
2466,8185,4635
2393,8175,4645
2348,8185,4668
2385,8181,4667
2466,8185,4668
2490,8171,4663
2466,8185,4668
2446,8190,4652
2466,8185,4635
2477,8129,4611
2466,8090,4602
2449,8069,4585
2466,8090,4569
2481,8088,4536
2466,8090,4504
2435,8078,4462
2466,8090,4438
2543,8084,4416
2583,8090,4405
2529,8081,4374
2466,8090,4339
2452,8082,4295
2466,8090,4274
2454,8083,4254
2466,8090,4241
2524,8080,4206
2583,8090,4175
2585,8085,4146
2583,8090,4142
2599,8077,4129
2583,8090,4109
2503,8092,4069
2466,8090,4043
2521,8039,4022
2583,7995,4011
2542,7968,3986
2466,7995,3978
2442,8004,3974
2466,7995,3978
2465,7964,3960
2466,7995,3945
2476,8049,3924
2466,8090,3912
2427,8046,3888
2466,7995,3879
2597,7968,3875
2700,7995,3879
2661,7998,3862
2583,7995,3846
2599,7979,3826
2700,7995,3813
2743,7996,3790
2700,7995,3780
2660,7948,3776
2700,7900,3780
2741,7860,3764
2700,7900,3748
2602,7961,3726
2583,7995,3715
2651,7916,3693
2700,7805,3682
2644,7739,3675
2583,7805,3682
2610,7912,3669
2700,7995,3649
2729,7996,3621
2700,7995,3616
2678,7991,3615
2700,7995,3616
2710,7972,3596
2700,7995,3583
2685,8044,3576
2700,8090,3583
2767,8071,3572
2935,8090,3550
3171,8197,3521
3405,8376,3517
3616,8450,3519
3875,8376,3517
4152,8179,3494
4344,7995,3485
4442,7812,3483
4579,7614,3485
4722,7356,3463
4696,7139,3452
4507,7019,3449
4462,7043,3452
4642,7096,3431
4696,7139,3419
4289,7149,3415
3640,7234,3419
3187,7364,3399
3053,7519,3386
2978,7648,3382
2818,7805,3386
2575,7967,3366
2348,8090,3353
2137,8133,3350
1996,8185,3353
1946,8247,3333
1996,8281,3320
2036,8195,3317
1996,8090,3320
1931,8038,3301
1996,8090,3287
2113,8194,3284
2113,8471,3287
2067,9047,3268
2231,9899,3254
2482,10537,3250
2700,10375,3254
3614,9088,3237
6223,6948,3222
9778,4482,3215
11858,2380,3222
11172,1326,3207
9158,1904,3189
7721,3933,3176
6810,6472,3189
5355,8352,3195
3522,9137,3189
2391,9085,3165
2231,8757,3156
2350,8469,3154
2348,8376,3156
2338,8404,3138
2348,8471,3123
2236,8472,3114
2113,8471,3123
2143,8468,3124
2231,8471,3123
2190,8414,3116
2113,8376,3123
2141,8360,3125
2231,8376,3123
2238,8369,3102
2231,8376,3090
2268,8385,3083
2348,8376,3090
2392,8314,3088
2466,8281,3090
2589,8276,3086
2700,8281,3090
2712,8223,3086
2700,8185,3090
2743,8178,3089
2818,8185,3090
2832,8133,3084
2818,8090,3090
2845,8051,3093
2935,7995,3090
3013,7875,3067
3053,7805,3057
3055,7801,3056
3053,7805,3057
3042,7713,3037
3053,7614,3024
3092,7555,3020
3170,7519,3024
3239,7419,3005
3287,7329,2991
3326,7277,2984
3405,7234,2991
