II,V,ABP
-177,2903,3314
-263,3056,3408
-290,2894,3523
-263,2751,3692
-254,2904,3914
-263,3056,4213
-259,2892,4550
-263,2751,4923
-322,2909,5284
-394,3056,5633
-387,2875,5944
-263,2751,6249
-105,3021,6511
0,3362,6722
52,3337,6851
131,3209,6959
260,3365,7055
394,3668,7148
507,3768,7185
657,3820,7195
859,4084,7199
1051,4432,7243
1181,4561,7290
1314,4584,7338
1504,4755,7357
1708,5043,7385
1854,5186,7416
1971,5196,7480
2104,5277,7532
2233,5501,7574
2310,5625,7588
2365,5501,7622
2436,5304,7650
2496,5349,7669
2505,5571,7642
2496,5654,7622
2498,5516,7598
2496,5501,7574
2481,5710,7503
2496,5807,7432
2526,5569,7371
2496,5349,7338
2400,5407,7275
2365,5501,7195
2439,5340,7093
2496,5196,7006
2403,5326,6909
2233,5501,6817
2126,5388,6701
2102,5196,6580
2058,5178,6421
1971,5196,6249
1883,5024,6051
1839,4890,5870
1826,4971,5680
1839,5043,5491
1854,4875,5272
1839,4737,5065
1775,4821,4874
1708,4890,4734
1648,4715,4617
1576,4584,4545
1488,4686,4496
1445,4737,4497
1452,4487,4525
1445,4279,4592
1377,4397,4647
1314,4584,4687
1300,4473,4684
1314,4279,4687
1307,4306,4686
1314,4432,4687
1338,4330,4645
1314,4126,4592
1186,4114,4532
1051,4279,4497
1045,4298,4453
1182,4126,4403
1310,4005,4327
1314,4126,4260
1225,4295,4200
1182,4279,4166
1234,4122,4123
1314,4126,4071
1334,4315,4006
1314,4432,3976
1302,4336,3971
1314,4279,3976
1316,4379,3951
1314,4432,3929
1314,4301,3918
1314,4279,3929
1303,4481,3927
1314,4584,3929
1330,4345,3926
1314,4126,3929
1278,4233,3907
1314,4432,3882
1410,4380,3851
1445,4279,3834
1369,4358,3808
1314,4432,3787
1367,4264,3759
1445,4126,3740
1449,4252,3711
1445,4432,3692
1505,4411,3668
1576,4432,3645
1573,4630,3612
1576,4737,3598
1637,4536,3592
1708,4432,3598
1665,4615,3592
1576,4737,3598
1543,4493,3601
1576,4279,3598
1589,4409,3568
1576,4584,3550
1577,4447,3546
1576,4279,3550
1492,4366,3528
1314,4432,3503
1116,4121,3476
1051,3820,3456
1291,4192,3423
1971,5349,3408
3090,6842,3407
4598,8558,3408
6444,10802,3382
8408,13448,3361
9812,15214,3354
9853,14670,3361
8372,11828,3341
6174,8405,3314
4296,6028,3296
3153,4890,3314
2481,4261,3325
1971,3820,3314
1596,3650,3279
1445,3668,3266
1447,3642,3267
1445,3668,3266
1375,3846,3237
1314,3973,3219
1307,3834,3216
1314,3668,3219
1301,3711,3194
1314,3820,3172
1343,3751,3164
1314,3668,3172
1209,3728,3152
1182,3820,3124
1259,3737,3108
1314,3668,3124
1237,3739,3133
1182,3820,3124
1250,3737,3093
1314,3668,3077
1213,3746,3071
1051,3820,3077
1001,3730,3073
1051,3668,3077
1071,3762,3076
1051,3820,3077
1051,3662,3052
1051,3515,3030
993,3570,3014
920,3668,3030
900,3594,3035
920,3515,3030
922,3591,2997
920,3668,2982
930,3537,2973
920,3362,2982
857,3336,2988
788,3362,3030
735,3233,3102
657,3056,3219
521,3013,3356
394,3056,3550
319,2964,3799
263,2751,4118
184,2590,4473
131,2598,4876
127,2673,5285
131,2751,5681
107,2857,6009
131,3056,6296
247,3220,6542
394,3209,6769
475,3061,6936
525,3056,7053
624,3271,7123
788,3515,7195
939,3600,7249
1051,3668,7290
1161,3819,7303
1314,3973,7338
1466,4066,7382
1576,4279,7432
1669,4592,7449
1839,4737,7480
2101,4649,7533
2365,4737,7622
2530,5151,7681
2627,5501,7716
2736,5496,7726
2890,5501,7764
3041,5811,7793
3153,6113,7811
3189,6016,7785
3153,5807,7764
3104,5879,7736
3153,6113,7716
3295,6157,7666
3416,6113,7622
3432,6182,7571
3416,6265,7527
3423,6182,7453
3416,6113,7385
3345,6157,7310
3284,6113,7243
3282,5878,7147
3284,5807,7053
3219,6018,6941
3153,6113,6817
3145,5802,6649
3153,5501,6485
3098,5585,6318
3022,5807,6154
2959,5730,5946
2890,5501,5728
2794,5440,5502
2759,5501,5302
2784,5393,5099
2759,5196,4923
2616,5132,4760
2496,5196,4639
2484,5115,4539
2496,4890,4497
2387,4714,4496
2233,4737,4545
2137,4745,4590
2102,4584,4639
2039,4381,4664
1971,4432,4687
1954,4669,4686
1971,4737,4687
1972,4537,4665
1971,4432,4639
1981,4600,4588
1971,4737,4545
1930,4581,4494
1971,4432,4450
2171,4618,4381
2496,5043,4308
2852,5540,4226
3284,6418,4166
3882,7925,4111
4598,9627,4071
5106,10594,4021
4992,10239,3976
3994,8473,3936
2233,5654,3929
146,2506,3930
-1708,0,3929
-2945,-1382,3901
-3416,-1834,3882
-3174,-1757,3872
-2365,-1223,3882
-1250,-356,3879
-131,458,3882
742,912,3880
1314,1223,3882
1641,1688,3859
1839,2292,3834
2006,2826,3805
2233,3362,3787
2511,4032,3760
2759,4737,3740
2879,5138,3713
2890,5196,3692
2831,5172,3662
2759,5349,3645
2713,5548,3622
2759,5501,3598
2855,5256,3561
2890,5196,3550
2827,5395,3551
2759,5501,3550
2757,5326,3521
2759,5196,3503
2696,5343,3499
2627,5501,3503
2617,5373,3477
2627,5196,3456
2574,5244,3448
2496,5349,3456
2467,5220,3435
2496,5043,3408
2508,5065,3391
2496,5196,3408
2484,5198,3416
2496,5196,3408
2498,5293,3375
2496,5349,3361
2490,5228,3354
2496,5196,3361
2493,5372,3353
2496,5501,3361
2491,5346,3375
2496,5196,3408
2528,5301,3439
2627,5501,3503
2731,5515,3585
2759,5501,3692
2684,5638,3806
2627,5807,3976
2661,5805,4194
2759,5807,4450
2833,5956,4699
2890,6113,4971
2949,6095,5242
3022,6113,5491
3113,6326,5669
3284,6571,5823
3506,6601,5967
3678,6571,6107
3743,6684,6191
3810,6877,6249
3941,6919,6291
4072,6877,6343
4103,6911,6370
4072,7029,6391
4025,7030,6405
3941,6877,6438
3792,6677,6460
3678,6571,6485
3664,6504,6502
3678,6418,6533
3586,6312,6556
3416,6265,6580
3294,6182,6582
3284,5960,6580
3269,5688,6557
3153,5654,6533
2977,5807,6486
2890,5807,6438
2901,5526,6368
2890,5349,6296
2768,5444,6201
2627,5501,6107
2549,5257,5991
2496,5043,5870
2375,5109,5724
2233,5196,5586
2143,4983,5441
2102,4737,5302
2041,4723,5136
1971,4737,4971
1906,4500,4795
1839,4279,4639
1752,4326,4483
1708,4432,4355
1713,4295,4242
1708,4126,4166
1638,4130,4102
1576,4126,4071
1573,3925,4053
1576,3820,4071
1478,3986,4104
1314,4126,4166
1229,3967,4218
1314,3820,4260
1440,3953,4265
1445,4126,4260
1341,4003,4238
1314,3820,4213
1399,3905,4165
1445,4126,4118
1366,4078,4066
1314,3820,4024
1381,3735,3972
1445,3973,3929
1378,4196,3879
1314,4126,3834
1407,3881,3779
1576,3820,3740
1629,3987,3709
1576,4126,3692
1548,4059,3664
1576,3973,3645
1587,4030,3633
1576,4126,3645
1575,4069,3649
1576,3973,3645
1559,4004,3618
1576,4126,3598
1645,4157,3586
1708,4126,3598
1712,4116,3602
1708,4126,3598
1723,4097,3571
1708,4126,3550
1629,4227,3525
1576,4279,3503
1620,4194,3470
1708,4126,3456
1734,4137,3452
1708,4126,3456
1693,4054,3434
1708,4126,3408
1711,4345,3379
1708,4432,3361
1708,4249,3333
1708,4126,3314
1697,4269,3302
1708,4432,3314
1726,4314,3319
1708,4126,3314
1629,4139,3286
1576,4279,3266
1566,4245,3256
1576,4126,3266
1558,4083,3270
1576,4126,3266
1613,4121,3240
1576,4126,3219
1425,4157,3206
1314,4126,3219
1350,3999,3226
1445,3973,3219
1432,4093,3188
1314,4126,3172
1193,3879,3168
1182,3668,3172
1421,4032,3150
2102,5196,3124
3284,6837,3109
4861,8710,3124
6683,10973,3134
8539,13600,3124
9876,15445,3091
9984,14976,3077
8686,12114,3076
6700,8710,3077
4992,6501,3051
3941,5501,3030
3256,4788,3020
2627,4126,3030
2096,3781,3028
1839,3668,3030
1790,3475,3029
1708,3362,3030
1496,3517,3006
1314,3668,2982
1282,3515,2969
1314,3362,2982
1267,3498,2988
1182,3668,2982
1160,3536,2955
1182,3362,2935
1135,3411,2924
1051,3515,2935
1011,3409,2940
1051,3362,2935
1070,3536,2908
1051,3668,2888
1030,3503,2878
1051,3362,2888
1072,3506,2889
1051,3668,2888
983,3535,2879
920,3362,2888
899,3423,2891
920,3515,2888
937,3366,2858
920,3209,2840
862,3277,2831
788,3362,2840
716,3211,2836
657,3056,2840
601,3125,2837
525,3209,2840
405,3014,2828
263,2751,2840
155,2739,2871
131,2903,2935
152,2908,3004
131,2751,3124
19,2670,3310
-131,2751,3598
-237,2765,3947
-263,2598,4355
-258,2406,4788
-263,2445,5255
-279,2645,5700
-263,2751,6107
-211,2656,6438
-131,2598,6722
-26,2715,6939
131,2903,7101
294,3029,7198
394,3209,7290
433,3440,7370
525,3515,7432
714,3367,7436
920,3362,7432
1057,3702,7440
1182,4126,7480
1362,4311,7502
1576,4432,7527
1769,4716,7555
1971,5043,7622
2188,5161,7690
2365,5196,7764
2478,5330,7810
2627,5501,7858
2846,5560,7882
3022,5654,7906
3050,5890,7903
3022,6113,7906
3057,6134,7884
3153,6113,7858
3225,6191,7804
3284,6265,7764
3361,6185,7715
3416,6113,7669
3374,6179,7593
3284,6265,7527
3244,6201,7453
3284,6113,7385
3317,6115,7286
3284,6113,7195
3204,5957,7099
3153,5807,7006
3148,5834,6871
3153,5960,6722
3107,5902,6552
3022,5654,6391
2937,5451,6203
2890,5501,6012
2843,5652,5797
2759,5654,5586
2626,5432,5360
2496,5196,5160
2406,5036,4975
2365,4890,4829
2314,4728,4691
2233,4737,4592
2139,4871,4519
2102,4890,4497
2063,4677,4500
1971,4584,4545
1805,4700,4591
1708,4737,4639
1703,4479,4660
1708,4279,4687
1635,4352,4694
1576,4432,4687
1585,4254,4638
1576,4126,4592
1457,4285,4543
1314,4432,4497
1253,4211,4422
1314,3973,4355
1574,4304,4300
2233,5349,4260
3359,6861,4193
4861,8863,4118
6694,11462,4051
8802,14212,4024
10615,15920,4000
11166,15587,3976
10018,13293,3941
7882,10239,3929
5910,7685,3927
4598,6113,3929
3623,5171,3904
2627,4432,3882
1712,3779,3868
1182,3362,3882
1051,3247,3886
1051,3362,3882
987,3498,3856
920,3515,3834
922,3417,3806
920,3362,3787
841,3376,3761
788,3362,3740
846,3256,3710
920,3209,3692
872,3270,3668
788,3362,3645
768,3355,3611
788,3362,3598
726,3389,3594
657,3362,3598
685,3239,3577
788,3209,3550
832,3313,3519
788,3362,3503
715,3253,3492
657,3209,3503
631,3322,3509
657,3362,3503
695,3181,3471
657,3056,3456
523,3152,3452
394,3209,3456
329,2987,3430
263,2751,3408
132,2775,3398
0,2903,3408
-75,2855,3390
-131,2751,3361
-213,2756,3336
-263,2751,3361
-254,2575,3392
-263,2445,3408
-342,2518,3392
-394,2598,3408
-344,2454,3462
-263,2292,3550
-252,2328,3629
-263,2445,3740
-217,2437,3898
-131,2445,4118
-71,2592,4348
0,2751,4592
121,2790,4840
263,2903,5113
381,3170,5363
525,3362,5586
723,3324,5760
920,3362,5917
1054,3705,6043
1182,4126,6154
1366,4272,6229
1576,4279,6296
1733,4479,6344
1839,4890,6391
1953,5174,6413
2102,5196,6438
2248,5129,6456
2365,5196,6485
2448,5324,6504
2496,5349,6533
2466,5243,6553
2365,5196,6580
2295,5271,6595
2365,5349,6627
2495,5290,6655
2496,5196,6675
2340,5172,6653
2233,5196,6627
2287,5182,6598
2365,5196,6580
2317,5234,6536
2233,5196,6485
2225,5060,6414
2233,5043,6343
2161,5167,6248
2102,5196,6154
2153,5007,6039
2233,4890,5917
2197,4982,5768
2102,5043,5633
2071,4870,5494
2102,4737,5349
2072,4820,5161
1971,4890,4971
1874,4722,4787
1839,4584,4639
1833,4666,4489
1839,4737,4355
1841,4564,4235
1839,4432,4166
1829,4569,4124
1839,4737,4118
1853,4614,4125
1839,4432,4166
1774,4513,4211
1708,4737,4260
1685,4702,4283
1708,4432,4308
1720,4279,4315
1708,4432,4308
1691,4615,4259
1708,4584,4213
1724,4424,4178
1708,4432,4166
1676,4575,4129
1708,4584,4071
1793,4377,3992
1839,4279,3929
1784,4431,3874
1708,4584,3834
1686,4508,3785
1708,4432,3740
1710,4524,3699
1708,4584,3692
1713,4410,3694
1708,4279,3692
1683,4409,3664
1708,4584,3645
1790,4525,3636
1839,4432,3645
1785,4507,3642
1708,4584,3645
1690,4475,3645
1708,4432,3645
1700,4609,3621
1708,4737,3598
1769,4574,3571
1839,4432,3550
1850,4563,3518
1839,4737,3503
1845,4669,3500
1839,4584,3503
1775,4678,3481
1708,4737,3456
1690,4554,3428
1708,4432,3408
1708,4584,3376
1708,4737,3361
1716,4594,3357
1708,4432,3361
1680,4544,3338
1708,4737,3314
1792,4646,3300
1839,4432,3314
1782,4464,3319
1708,4737,3314
1696,4824,3287
1708,4584,3266
1657,4335,3253
1576,4432,3266
1545,4697,3274
1576,4737,3266
1595,4510,3234
1576,4432,3219
1558,4621,3218
1576,4737,3219
1593,4557,3192
1576,4432,3172
1551,4588,3166
1576,4737,3172
1612,4582,3151
1576,4432,3124
1476,4567,3110
1445,4737,3124
1519,4604,3131
1576,4432,3124
1518,4534,3096
1445,4737,3077
1477,4701,3067
1576,4584,3077
1611,4633,3081
1576,4737,3077
1554,4666,3050
1576,4584,3030
1588,4656,3019
1576,4737,3030
1566,4642,3034
1576,4584,3030
1578,4729,3003
1576,4890,2982
1609,4831,2972
1708,4737,2982
1811,4798,2987
1839,4890,2982
1771,4814,2956
1708,4737,2935
1737,4806,2923
1839,4890,2935
1892,4810,2942
1839,4737,2935
1740,4809,2905
1708,4890,2888
1762,4809,2882
1839,4737,2888
1861,4809,2883
1839,4890,2888
1821,4805,2890
1839,4737,2888
1855,4862,2861
1839,5043,2840
1816,4980,2833
1839,4737,2840
1870,4604,2837
1839,4737,2840
1745,4898,2842
1708,4890,2840
1722,4744,2814
1708,4737,2793
1612,4846,2785
1576,4890,2793
1647,4778,2791
1708,4737,2793
1645,4833,2794
1576,4890,2793
1622,4785,2769
1708,4737,2746
1680,4848,2734
1576,4890,2746
1524,4646,2748
1576,4432,2746
1762,4721,2738
2233,5654,2746
3156,7030,2750
4598,8863,2746
6493,11273,2719
8539,13906,2698
10009,15610,2688
10115,15281,2698
8778,12906,2700
6831,9780,2698
5190,7356,2691
4072,6113,2698
3178,5444,2703
2365,4737,2698
1761,4050,2671
1445,3820,2651
1292,4006,2642
1182,4126,2651
1099,3908,2652
1051,3668,2651
995,3690,2645
920,3820,2651
878,3730,2651
920,3515,2651
967,3478,2644
920,3668,2651
801,3725,2655
788,3515,2651
882,3274,2624
920,3362,2604
784,3614,2595
657,3668,2604
689,3454,2604
788,3362,2604
768,3534,2599
657,3668,2604
574,3514,2601
525,3362,2604
453,3481,2599
394,3668,2604
395,3582,2599
394,3362,2604
325,3295,2600
263,3362,2604
301,3362,2597
394,3362,2604
427,3452,2602
394,3515,2604
373,3424,2591
394,3362,2604
412,3445,2645
394,3515,2746
339,3422,2881
263,3362,3077
182,3456,3334
131,3515,3692
120,3358,4130
131,3209,4639
134,3258,5161
131,3362,5681
129,3297,6141
131,3209,6533
129,3262,6824
131,3362,7053
130,3346,7217
131,3362,7338
161,3516,7395
263,3668,7432
406,3656,7452
525,3668,7480
587,3823,7482
657,3973,7480
777,3953,7466
920,3973,7480
1005,4183,7508
1051,4432,7574
1135,4512,7643
1314,4584,7716
1529,4799,7761
1708,5043,7811
1833,5123,7853
1971,5196,7906
2153,5446,7931
2365,5807,7953
2562,6027,7950
2759,6113,7953
2965,6220,7930
3153,6418,7906
3256,6553,7856
3284,6571,7811
3312,6579,7742
3416,6724,7669
3565,6884,7571
3678,6877,7480
3702,6727,7366
3678,6724,7243
3663,6908,7090
3678,7029,6959
3686,6934,6835
3678,6877,6722
3671,6985,6565
3678,7029,6391
3650,6802,6206
3547,6571,6059
3395,6550,5915
3284,6571,5775
3225,6407,5607
3153,6265,5444
3019,6287,5270
2890,6265,5113
2814,6009,4953
2759,5807,4829
2645,5825,4719
2496,5807,4639
2354,5537,4567
2233,5349,4545
2100,5442,4554
1971,5501,4592
1840,5206,4612
1708,4890,4639
1596,4897,4661
1576,5043,4687
1609,4945,4672
1576,4737,4639
1433,4687,4586
1314,4737,4545
1303,4617,4492
1314,4432,4450
1211,4427,4400
1051,4584,4355
984,4561,4285
1051,4279,4213
1108,4029,4146
1051,4126,4118
938,4386,4098
920,4432,4071
999,4213,4015
1051,4126,3976
995,4303,3963
920,4432,3976
903,4268,3962
920,4126,3929
908,4251,3888
920,4432,3882
942,4316,3883
920,4126,3882
817,4136,3853
788,4279,3834
869,4252,3827
920,4126,3834
841,4085,3817
788,4126,3787
863,4118,3750
920,4126,3740
813,4174,3737
657,4126,3740
573,3911,3718
525,3820,3692
583,4142,3661
1051,4890,3645
2082,5975,3622
3547,7641,3598
5417,10152,3563
7751,13142,3550
9987,15369,3547
10904,15587,3550
9823,13568,3528
7488,10391,3503
5239,7496,3487
3678,5654,3503
2546,4647,3513
1576,3973,3503
865,3443,3468
525,3209,3456
432,3257,3457
394,3362,3456
333,3360,3426
263,3362,3408
198,3404,3406
131,3362,3408
58,3168,3381
0,3056,3361
-19,3173,3356
0,3362,3361
11,3343,3336
0,3209,3314
-58,3186,3306
-131,3362,3314
-183,3463,3293
-131,3362,3266
-30,3194,3251
0,3209,3266
-77,3343,3274
-131,3362,3266
-76,3230,3237
0,3209,3219
-26,3341,3209
-131,3362,3219
-219,3162,3221
-263,3056,3219
-280,3176,3193
-263,3209,3172
-229,2947,3156
-263,2751,3172
-395,2885,3179
-525,3056,3172
-557,2928,3134
-525,2751,3124
-513,2808,3138
-525,2903,3172
-523,2758,3186
-525,2598,3219
-578,2662,3273
-657,2751,3361
-690,2598,3455
-657,2445,3598
-629,2555,3798
-657,2751,4071
-695,2718,4365
-657,2598,4687
-566,2630,5014
-525,2751,5349
-552,2752,5635
-525,2751,5870
-393,2887,6043
-263,3056,6201
-245,3072,6330
-263,3056,6438
-184,3166,6494
0,3362,6533
201,3505,6565
394,3668,6627
593,3905,6681
788,4126,6722
972,4209,6735
1182,4279,6769
1411,4471,6812
1576,4737,6864
1644,4875,6899
1708,4890,6959
1840,4959,7029
1971,5196,7101
2000,5396,7127
1971,5349,7148
1995,5164,7166
2102,5196,7195
2206,5427,7195
2233,5501,7195
2180,5295,7178
2102,5196,7148
2065,5375,7074
2102,5501,7006
2146,5325,6949
2102,5196,6911
1961,5360,6842
1839,5501,6769
1814,5289,6691
1839,5043,6627
1806,5090,6537
1708,5196,6438
1612,4998,6317
1576,4737,6201
1575,4745,6061
1576,4890,5917
1569,4844,5750
1576,4737,5586
1584,4787,5397
1576,4890,5207
1560,4822,5004
1576,4737,4829
1598,4800,4669
1576,4890,4545
1534,4814,4430
1576,4737,4355
1680,4803,4308
1708,4890,4308
1619,4815,4320
1576,4737,4355
1651,4799,4379
1708,4890,4403
1637,4825,4400
1576,4737,4403
1636,4782,4398
1708,4890,4403
1653,4852,4383
1576,4737,4355
1617,4734,4306
1708,4890,4260
1682,4980,4206
1576,4890,4166
1532,4734,4117
1576,4737,4071
1602,4852,4015
1576,4890,3976
1552,4782,3932
1576,4737,3882
1635,4825,3817
1708,4890,3787
1741,4799,3783
1708,4737,3787
1661,4814,3761
1708,4890,3740
1814,4806,3733
1839,4737,3740
