II,III,PLETH
1549,4675,4775
1576,4676,4717
1598,4671,4647
1625,4676,4600
1645,4673,4556
1674,4676,4513
1688,4669,4446
1674,4676,4397
1654,4683,4360
1674,4708,4338
1731,4727,4294
1773,4741,4251
1768,4725,4211
1773,4708,4193
1817,4684,4163
1871,4676,4135
1877,4665,4099
1871,4676,4076
1899,4686,4044
1970,4708,4018
2027,4718,3983
2068,4741,3960
2107,4756,3936
2167,4774,3931
2232,4767,3918
2315,4774,3902
2406,4791,3867
2512,4839,3843
2609,4875,3824
2709,4904,3814
2804,4913,3785
2906,4937,3756
3013,4971,3730
3152,5035,3727
3306,5090,3717
3447,5133,3698
3550,5145,3661
3644,5166,3640
3742,5191,3623
3841,5231,3610
3918,5258,3577
3989,5297,3552
4050,5329,3532
4088,5362,3523
4076,5372,3494
4038,5395,3465
3979,5414,3439
3891,5428,3436
3739,5398,3425
3546,5362,3407
3340,5323,3372
3152,5297,3348
2972,5247,3328
2807,5199,3319
2649,5151,3303
2512,5133,3290
2391,5122,3271
2315,5133,3261
2275,5143,3244
2265,5166,3232
2245,5176,3213
2216,5199,3203
2181,5214,3185
2167,5231,3174
2151,5218,3155
2118,5199,3145
2045,5171,3127
1970,5166,3115
1907,5150,3097
1871,5133,3086
1841,5102,3070
1822,5101,3057
1812,5112,3036
1822,5133,3028
1838,5127,3024
1871,5133,3028
1914,5161,3016
1970,5231,2999
2008,5281,2976
2019,5297,2970
1995,5261,2967
1970,5231,2970
1956,5214,2957
1970,5231,2941
1979,5243,2918
1970,5264,2912
1923,5274,2909
1871,5297,2912
1842,5299,2899
1871,5297,2883
1925,5281,2861
1970,5297,2853
1987,5325,2841
2019,5362,2824
2069,5374,2791
2118,5395,2766
2148,5418,2745
2216,5460,2737
2369,5505,2719
2610,5591,2708
2883,5691,2698
3152,5787,2708
3380,5836,2710
3546,5885,2708
3636,5928,2695
3694,5951,2708
3746,5900,2740
3792,5820,2795
3779,5730,2845
3694,5656,2912
3551,5565,2987
3398,5493,3086
3234,5444,3190
3053,5428,3319
2821,5394,3458
2561,5362,3610
2293,5340,3750
2068,5362,3902
1896,5384,4057
1773,5395,4222
1693,5372,4367
1674,5362,4513
1710,5374,4647
1773,5428,4775
1824,5468,4868
1871,5493,4950
1901,5495,5020
1921,5526,5095
1985,5526,5154
2216,5428,5212
2641,5154,5256
3250,4774,5299
4083,4357,5325
5122,4022,5357
5912,3842,5384
5762,3891,5416
4422,4038,5429
2462,4087,5445
668,3927,5446
-542,3760,5445
-1058,3818,5425
-788,4185,5416
109,4680,5402
1083,5133,5387
1611,5430,5342
1724,5591,5299
1758,5636,5252
1871,5656,5212
1954,5686,5150
1970,5754,5095
1979,5801,5043
2019,5820,5008
2054,5803,4953
2118,5820,4892
2242,5881,4813
2413,5983,4746
2544,6047,4678
2610,6049,4630
2580,5975,4580
2462,5885,4542
2304,5798,4494
2216,5754,4455
2252,5744,4407
2364,5787,4367
2467,5846,4317
2561,5918,4280
2660,5957,4243
2758,5983,4222
2791,5974,4190
2758,5951,4164
2691,5894,4128
2659,5853,4105
2666,5829,4074
2709,5853,4047
2754,5872,4010
2807,5885,3989
2853,5872,3971
2906,5885,3960
2950,5910,3930
3004,5951,3902
3051,5955,3867
3103,5951,3843
3155,5943,3811
3250,5983,3785
3398,6049,3752
3595,6147,3727
3797,6224,3693
3989,6278,3669
4148,6280,3637
4285,6278,3610
4402,6268,3575
4531,6278,3552
4647,6273,3533
4728,6278,3523
4756,6272,3496
4777,6278,3465
4805,6270,3426
4826,6278,3407
4796,6276,3389
4728,6278,3378
4624,6264,3357
4482,6278,3348
4274,6287,3335
4038,6278,3319
3804,6204,3285
3595,6114,3261
3390,6020,3242
3201,5951,3232
3031,5872,3202
2906,5820,3174
2813,5787,3149
2758,5787,3145
2708,5771,3132
2659,5754,3115
2599,5728,3092
2561,5722,3086
2549,5703,3085
2561,5689,3086
2548,5662,3071
2512,5656,3057
2467,5650,3039
2462,5656,3028
2472,5641,3010
2462,5624,2999
2408,5586,2983
2364,5558,2970
2355,5520,2949
2364,5493,2941
2331,5453,2938
2265,5428,2941
2199,5401,2927
2167,5395,2912
2145,5369,2893
2118,5329,2883
2069,5266,2865
2019,5231,2853
1965,5210,2838
1921,5199,2824
1882,5159,2795
1871,5133,2766
1871,5113,2742
1871,5101,2737
1849,5061,2727
1822,5035,2708
1794,5016,2672
1773,5002,2650
1744,4960,2633
1724,4937,2620
1714,4931,2589
1724,4937,2562
1748,4918,2541
1822,4937,2533
1976,5011,2515
2216,5133,2504
2483,5227,2488
2709,5297,2475
2842,5336,2450
2906,5362,2446
2960,5350,2454
3053,5329,2475
3129,5280,2481
3103,5199,2504
2962,5061,2546
2807,4937,2620
2686,4850,2697
2561,4806,2795
2372,4753,2911
2167,4708,3057
1973,4676,3200
1773,4676,3348
1536,4672,3496
1330,4676,3669
1220,4672,3844
1182,4676,4018
1153,4668,4157
1133,4676,4280
1146,4677,4389
1182,4676,4513
1199,4657,4632
1231,4676,4746
1331,4724,4834
1527,4774,4921
1804,4722,4995
2216,4545,5066
2852,4244,5112
3743,3924,5154
4676,3670,5191
5220,3564,5241
4905,3535,5276
3595,3466,5299
1654,3233,5298
-197,2910,5299
-1350,2672,5295
-1625,2714,5299
-1278,3022,5287
-689,3466,5270
-135,3868,5236
295,4185,5212
594,4401,5181
788,4545,5154
902,4615,5108
985,4676,5066
1060,4730,5009
1133,4774,4950
1184,4771,4871
1231,4774,4804
1290,4797,4740
1379,4839,4688
1462,4854,4615
1527,4872,4542
1553,4899,4461
1576,4937,4397
1613,4941,4330
1674,4937,4280
1736,4932,4229
1773,4937,4193
1792,4919,4147
1822,4904,4105
1857,4895,4054
1871,4904,4018
1859,4890,3981
1871,4872,3960
1919,4854,3937
1970,4872,3931
1976,4891,3917
1970,4904,3902
1981,4885,3867
2019,4872,3843
2059,4861,3822
2118,4872,3814
2190,4879,3796
2265,4904,3785
2325,4922,3768
2413,4937,3756
2535,4928,3734
2659,4937,3727
2739,4961,3723
2807,5002,3727
2895,5020,3712
3004,5035,3698
3087,5045,3678
3152,5068,3669
3231,5079,3650
3349,5101,3640
3465,5116,3624
3546,5133,3610
3590,5129,3579
3644,5133,3552
3720,5133,3529
3792,5133,3523
3802,5111,3509
3743,5101,3494
3644,5088,3472
3546,5068,3465
3425,5003,3453
3250,4937,3436
3022,4879,3400
2807,4839,3378
2627,4775,3363
2462,4708,3348
2280,4644,3292
2118,4610,3203
1999,4575,3093
1921,4545,2999
1841,4504,2915
1773,4479,2853
1719,4455,2800
1674,4447,2766
1616,4428,2733
1576,4414,2708
1566,4389,2675
1576,4381,2650
1558,4374,2627
1527,4381,2620
1507,4378,2608
1527,4381,2591
1555,4376,2559
1576,4381,2533
1576,4378,2512
1576,4381,2504
1573,4366,2489
1576,4349,2475
1574,4321,2455
1576,4316,2446
1577,4314,2433
1576,4316,2417
1556,4295,2385
1527,4283,2358
1493,4275,2338
1477,4283,2329
1472,4279,2314
1477,4283,2300
1477,4281,2283
1477,4283,2271
1473,4264,2254
1477,4250,2242
1478,4239,2225
1477,4250,2213
1472,4252,2194
1477,4250,2184
1480,4229,2169
1477,4218,2155
1489,4214,2125
1576,4250,2096
1761,4314,2064
2019,4414,2038
2292,4514,2004
2561,4610,1980
2807,4671,1958
3004,4708,1951
3115,4712,1943
3152,4708,1951
3154,4673,1967
3152,4610,2009
3113,4499,2057
3004,4381,2126
2833,4267,2208
2659,4185,2329
2496,4121,2467
2315,4087,2620
2074,4063,2769
1822,4054,2941
1600,4054,3125
1428,4087,3319
1288,4127,3486
1182,4152,3640
1130,4136,3780
1133,4120,3931
1145,4113,4074
1133,4120,4222
1110,4101,4356
1133,4087,4484
1183,4091,4588
1231,4120,4688
1321,4070,4775
1576,3858,4862
1994,3433,4934
2512,2877,5008
3162,2300,5070
3989,1864,5125
4599,1679,5154
4285,1798,5183
2787,2071,5208
788,2289,5241
-715,2335,5257
-1280,2354,5270
-1148,2517,5269
-689,2877,5270
-129,3296,5254
394,3662,5241
764,3915,5214
985,4087,5183
1126,4184,5125
1231,4250,5066
1291,4288,5002
1330,4316,4950
1373,4317,4881
1428,4316,4804
1461,4310,4709
1477,4316,4630
1490,4314,4552
1527,4316,4484
1560,4311,4395
1576,4316,4309
1566,4314,4223
1576,4316,4164
1621,4310,4103
1674,4316,4047
1704,4316,3980
1724,4316,3931
1760,4304,3883
1822,4316,3843
1878,4333,3792
1921,4349,3756
1946,4331,3723
1970,4316,3698
1988,4306,3653
2019,4316,3610
2060,4312,3570
2118,4316,3552
2167,4314,3526
2216,4316,3494
2259,4304,3445
2315,4316,3407
2378,4342,3371
2462,4381,3348
2554,4395,3317
2659,4414,3290
2773,4439,3257
2906,4479,3232
3035,4497,3199
3152,4512,3174
3246,4521,3142
3349,4545,3115
3467,4557,3081
3595,4577,3057
3702,4591,3028
3792,4610,2999
3868,4609,2961
3940,4610,2941
3994,4604,2926
4038,4610,2912
4070,4607,2879
4088,4610,2853
4050,4597,2835
3940,4577,2824
3769,4529,2794
3595,4479,2766
3426,4423,2745
3250,4381,2737
3047,4330,2712
2856,4283,2679
2697,4227,2640
2561,4185,2620
2410,4144,2605
2265,4120,2591
2146,4095,2563
2068,4087,2533
2007,4079,2498
1970,4087,2475
1956,4085,2455
1970,4087,2446
1975,4079,2431
1970,4087,2417
1958,4097,2396
1970,4120,2388
1993,4122,2384
2019,4120,2388
2021,4108,2377
2019,4120,2358
2014,4135,2335
2019,4152,2329
2017,4139,2329
2019,4120,2329
2018,4095,2313
2019,4087,2300
2014,4070,2286
2019,4054,2271
2023,4028,2240
2019,4022,2213
1992,4017,2193
1970,4022,2184
1960,4006,2168
1970,3989,2155
1970,3964,2140
1970,3956,2126
1965,3949,2096
1970,3956,2067
1968,3954,2045
1970,3956,2038
1967,3950,2024
1970,3956,2009
1967,3956,1989
1970,3956,1980
1990,3944,1967
2068,3956,1951
2223,3999,1919
2462,4087,1893
2754,4184,1870
3053,4283,1863
3293,4357,1849
3447,4414,1834
3531,4430,1819
3595,4414,1834
3630,4347,1869
3595,4250,1922
3478,4129,1969
3349,4022,2038
3235,3928,2134
3103,3858,2271
2897,3789,2414
2659,3727,2562
2429,3676,2701
2216,3662,2853
1985,3671,3006
1773,3695,3174
1621,3700,3340
1527,3695,3523
1461,3675,3707
1428,3662,3902
1427,3651,4081
1428,3662,4251
1411,3666,4398
1428,3662,4542
1476,3647,4674
1527,3662,4804
1614,3639,4911
1871,3466,5008
2297,3045,5083
2807,2452,5154
3442,1825,5211
4285,1341,5270
4940,1130,5315
4679,1275,5357
3271,1629,5384
1428,1929,5416
-3,2004,5434
-788,1994,5445
-1076,2116,5429
-837,2452,5416
-95,2866,5399
739,3237,5387
1188,3496,5348
1280,3662,5299
1337,3743,5235
1477,3793,5183
1565,3827,5123
1576,3858,5066
1602,3860,4992
1674,3858,4921
1715,3853,4834
1724,3858,4746
1748,3855,4648
1822,3858,4571
1900,3867,4497
1970,3891,4426
2008,3908,4331
2019,3924,4251
2011,3924,4183
2019,3924,4135
2058,3907,4072
2118,3891,4018
2170,3876,3966
2216,3891,3931
2246,3911,3883
2265,3924,3843
2263,3895,3805
2265,3858,3785
2278,3826,3755
2315,3825,3727
2358,3825,3691
2413,3825,3669
2462,3815,3638
2512,3825,3610
2553,3840,3573
2610,3858,3552
2664,3854,3534
2709,3858,3523
2738,3866,3494
2807,3891,3465
2919,3905,3431
3053,3924,3407
3170,3935,3375
3300,3956,3348
3459,3976,3316
3644,4022,3290
3818,4080,3257
3989,4152,3232
4148,4204,3201
4285,4250,3174
4383,4284,3138
4482,4316,3115
4586,4320,3097
4679,4316,3086
4720,4305,3059
4728,4316,3028
4690,4322,2992
4580,4316,2970
4375,4273,2942
4137,4218,2912
3910,4149,2865
3694,4087,2824
3446,4016,2787
3201,3956,2766
2997,3898,2738
2856,3858,2708
2732,3818,2670
2610,3793,2650
2479,3760,2634
2364,3727,2620
2267,3683,2589
2216,3662,2562
2202,3656,2540
2216,3662,2533
2219,3653,2518
2216,3662,2504
2206,3686,2485
2216,3727,2475
2233,3738,2459
2265,3727,2446
2289,3700,2427
2315,3695,2417
2335,3701,2409
2364,3727,2417
2376,3737,2421
2364,3727,2417
2329,3688,2397
2315,3662,2388
2318,3644,2386
2315,3629,2388
2270,3591,2371
2216,3564,2358
2176,3552,2354
2167,3564,2358
2161,3572,2346
2167,3597,2329
2169,3619,2310
2167,3629,2300
2140,3597,2284
2118,3564,2271
2109,3540,2255
2118,3531,2242
2117,3509,2223
2118,3498,2213
2114,3495,2200
2118,3498,2184
2136,3485,2150
2216,3498,2126
2377,3557,2108
2610,3662,2096
2876,3754,2065
3152,3825,2038
3387,3882,2016
3546,3956,2009
3626,4012,1999
3694,4022,2009
3764,3956,2031
3792,3858,2067
3711,3752,2098
3546,3662,2155
3349,3555,2240
3152,3433,2358
2922,3302,2472
2659,3204,2591
2376,3149,2711
2118,3139,2853
1879,3139,3002
1674,3139,3174
1516,3122,3354
1428,3106,3552
1406,3095,3741
1428,3106,3931
1457,3121,4105
1477,3139,4280
1492,3138,4440
1527,3139,4600
1554,3129,4738
1576,3106,4862
1659,3017,4963
1921,2812,5066
2348,2415,5158
2906,1864,5241
3646,1313,5297
4580,1014,5357
5249,1054,5416
4925,1308,5474
3377,1518,5503
1330,1569,5532
-205,1510,5559
-788,1504,5590
-675,1648,5594
-246,1962,5590
281,2343,5575
788,2681,5561
1158,2901,5528
1379,3041,5503
1515,3134,5473
1625,3204,5445
1696,3231,5387
1724,3237,5328
1719,3233,5265
1724,3237,5212
1754,3233,5139
1822,3237,5066
1896,3248,4986
1970,3270,4921
2021,3284,4844
2068,3302,4775
2110,3318,4697
2167,3335,4630
2224,3336,4551
2265,3335,4484
2286,3331,4415
2315,3335,4367
2347,3332,4318
2364,3335,4280
2353,3334,4232
2364,3335,4193
2408,3318,4144
2462,3302,4105
2484,3290,4057
2512,3302,4018
2571,3318,3979
2659,3335,3960
2719,3334,3933
2758,3335,3902
2793,3331,3850
2856,3335,3814
2926,3330,3791
3004,3335,3785
3074,3344,3760
3152,3368,3727
3235,3383,3687
3349,3400,3669
3473,3410,3652
3595,3433,3640
3692,3459,3608
3792,3498,3581
3907,3531,3556
4038,3564,3552
4148,3580,3541
4235,3597,3523
4304,3607,3487
4383,3629,3465
4461,3645,3448
4531,3662,3436
4567,3662,3404
4580,3662,3378
4554,3657,3357
4482,3662,3348
4335,3652,3322
4137,3629,3290
3907,3581,3252
3694,3531,3232
3504,3478,3214
3349,3433,3203
3199,3380,3175
3053,3335,3145
2910,3293,3107
2807,3270,3086
2731,3239,3070
2659,3204,3057
2557,3159,3027
2462,3139,2999
2406,3133,2976
2413,3139,2970
2439,3133,2958
2462,3139,2941
2462,3151,2908
2462,3171,2883
2458,3172,2860
2462,3171,2853
2459,3169,2841
2462,3171,2824
2462,3155,2791
2462,3139,2766
2442,3128,2745
2413,3139,2737
2378,3142,2721
2364,3139,2708
2359,3118,2689
2364,3106,2679
2360,3098,2663
2364,3106,2650
2365,3109,2631
2364,3106,2620
2341,3078,2605
2315,3041,2591
2284,2997,2572
2265,2975,2562
2252,2966,2549
2265,2975,2533
2289,2985,2501
2315,3008,2475
2316,3026,2455
2315,3041,2446
2323,3036,2420
2364,3041,2388
2435,3059,2349
2561,3106,2329
2751,3162,2313
3004,3237,2300
3267,3317,2270
3497,3400,2242
3665,3459,2216
3792,3498,2213
3882,3509,2209
3940,3498,2213
3954,3448,2213
3940,3368,2242
3889,3255,2289
3792,3139,2358
3634,3027,2424
3447,2943,2504
3237,2872,2591
3004,2812,2708
2730,2762,2838
2462,2746,2999
2220,2750,3168
2019,2746,3348
1849,2711,3517
1724,2681,3698
1651,2673,3881
1625,2681,4076
1605,2668,4254
1576,2648,4426
1553,2628,4576
1576,2616,4717
1606,2597,4834
1625,2583,4950
1700,2509,5054
1970,2289,5154
2415,1868,5228
2955,1341,5299
3626,828,5358
4482,458,5416
5099,311,5448
4728,425,5474
3118,655,5486
1034,785,5503
-459,736,5503
-936,719,5503
-711,946,5496
-197,1406,5503
391,1878,5495
936,2223,5474
1315,2445,5426
1527,2616,5387
1642,2739,5344
1724,2812,5299
1775,2832,5225
1822,2845,5154
1873,2858,5079
1921,2877,5008
1943,2880,4915
1970,2877,4833
1998,2872,4756
2019,2877,4688
2010,2878,4596
2019,2877,4513
2059,2874,4434
2118,2877,4367
2141,2868,4286
2118,2845,4222
2066,2806,4170
2019,2779,4135
1981,2759,4075
1970,2746,4018
1992,2732,3964
2068,2746,3931
2168,2787,3885
2265,2845,3843
2324,2874,3802
2364,2877,3785
2399,2858,3760
2462,2845,3727
2532,2834,3675
2610,2845,3640
2693,2867,3609
2807,2910,3581
2919,2945,3533
3004,2975,3494
3045,2989,3461
3103,3008,3436
3204,3021,3390
3349,3041,3348
3491,3069,3312
3644,3139,3290
3825,3236,3258
4038,3335,3232
4220,3387,3203
4334,3400,3174
4382,3384,3125
4432,3368,3086
4514,3353,3055
4629,3368,3028
4737,3416,2982
4826,3498,2941
4874,3557,2907
4876,3564,2883
4806,3516,2838
4679,3466,2795
4484,3410,2758
4235,3335,2737
3949,3225,2707
3694,3139,2679
3494,3103,2646
3349,3106,2620
3215,3084,2587
3103,3041,2562
3012,2993,2541
2955,2975,2533
2911,2976,2519
2906,3008,2504
2925,3055,2484
2955,3106,2475
2945,3120,2461
2906,3106,2446
2847,3069,2423
2807,3041,2417
2773,3015,2416
2758,3008,2417
2746,3011,2400
2758,3041,2388
2775,3074,2383
2807,3106,2388
2832,3110,2376
2856,3106,2358
2861,3097,2338
2856,3106,2329
2845,3118,2315
2856,3139,2300
2878,3153,2281
2906,3171,2271
2922,3184,2257
2955,3204,2242
2989,3210,2220
3004,3204,2213
2961,3171,2211
2906,3139,2213
2875,3111,2199
2906,3106,2184
2956,3112,2166
3004,3139,2155
3016,3161,2136
3004,3171,2126
2973,3154,2112
2955,3139,2096
2931,3121,2064
2906,3106,2038
2901,3085,2019
3004,3106,2009
3233,3190,1981
3546,3335,1951
3857,3471,1924
4137,3564,1922
4350,3603,1920
4482,3629,1922
4534,3639,1914
4580,3629,1922
4628,3575,1939
4629,3498,1980
4527,3410,2027
4383,3335,2096
4251,3261,2174
4137,3204,2271
3978,3151,2374
3792,3106,2504
3592,3061,2652
3398,3041,2824
3174,3039,2995
2955,3041,3174
2777,3013,3353
2659,2975,3552
2585,2944,3745
2561,2943,3931
2562,2954,4092
2561,2975,4251
2543,2969,4399
2561,2943,4542
2601,2925,4661
2659,2975,4775
2808,3035,4877
3201,2975,4979
3799,2684,5058
4482,2256,5125
5275,1885,5170
6255,1733,5212
6949,1763,5239
6501,1831,5270
4621,1770,5296
2216,1569,5328
520,1351,5345
0,1308,5357
240,1503,5355
739,1864,5357
1261,2227,5347
1724,2518,5328
2036,2723,5284
2216,2877,5241
2316,2970,5193
2364,3008,5154
2353,3003,5090
2364,3008,5008
2453,3041,4901
2610,3106,4804
2751,3164,4711
2856,3204,4630
2904,3212,4529
2906,3204,4426
2852,3174,4313
2807,3139,4222
2790,3108,4140
2807,3106,4076
2814,3111,4002
2807,3106,3931
2796,3081,3850
2807,3073,3785
2827,3085,3722
2856,3106,3669
2876,3096,3605
2906,3073,3552
2942,3056,3501
3004,3073,3465
3072,3101,3420
3152,3139,3378
3223,3169,3326
3300,3204,3290
3370,3224,3255
3447,3237,3232
3503,3233,3200
3546,3237,3174
3576,3243,3140
3644,3270,3115
3751,3297,3084
3891,3335,3057
4016,3374,3023
4137,3433,2999
4253,3488,2976
4383,3531,2970
4494,3547,2958
4580,3564,2941
4630,3579,2907
4679,3597,2883
4737,3603,2864
4826,3629,2853
4925,3674,2826
5023,3727,2795
5088,3744,2760
5122,3727,2737
5112,3690,2715
5073,3662,2708
4990,3623,2696
4876,3564,2679
4715,3468,2644
4531,3368,2620
4329,3275,2604
4137,3204,2591
3926,3127,2561
3694,3041,2533
3446,2936,2512
3250,2845,2504
3110,2775,2488
3004,2746,2475
2889,2739,2459
2807,2746,2446
2781,2745,2416
2807,2746,2388
2816,2741,2365
2807,2746,2358
2793,2755,2346
2807,2779,2329
2804,2781,2307
2758,2746,2300
2654,2671,2298
2561,2616,2300
2522,2599,2287
2561,2616,2271
2619,2619,2251
2659,2616,2242
2661,2610,2228
2659,2616,2213
2657,2614,2191
2659,2616,2184
2653,2614,2182
2659,2616,2184
2665,2610,2170
2659,2616,2155
2613,2619,2137
2561,2616,2126
2535,2593,2109
2561,2583,2096
2580,2582,2081
2561,2583,2067
2500,2563,2048
2462,2550,2038
2457,2548,2026
2462,2550,2009
2439,2523,1976
2413,2485,1951
2388,2455,1933
2364,2452,1922
2334,2451,1893
2364,2452,1863
2493,2464,1831
2709,2518,1805
2935,2605,1771
3152,2714,1747
3368,2807,1728
3595,2877,1718
3782,2910,1697
3891,2910,1689
3910,2871,1692
3891,2812,1718
3853,2733,1740
3792,2648,1776
3670,2558,1829
3497,2485,1922
3294,2420,2030
3103,2354,2155
2894,2279,2283
2659,2223,2446
2383,2187,2628
2118,2158,2824
1907,2119,3008
1773,2093,3203
1701,2087,3403
1674,2093,3610
1670,2087,3791
1674,2093,3960
1683,2118,4116
1724,2158,4280
1760,2170,4429
1773,2158,4571
1838,2124,4693
2118,2060,4804
2615,1901,4886
3250,1635,4950
4053,1324,4992
5073,1112,5037
5858,1054,5078
5614,1079,5125
4050,1015,5157
1871,785,5183
24,465,5194
-1083,262,5212
-1486,321,5217
-1182,654,5212
-306,1113,5181
640,1537,5154
1156,1823,5123
1280,1994,5095
1357,2101,5041
1527,2191,4979
1650,2254,4904
1674,2289,4833
1680,2292,4747
1724,2289,4659
1756,2285,4555
1773,2289,4455
1801,2288,4345
1871,2289,4251
1933,2286,4158
1970,2289,4076
1969,2287,3983
1970,2289,3902
1987,2287,3821
2019,2289,3756
2047,2287,3680
2068,2289,3610
2088,2286,3541
2118,2289,3494
2142,2286,3447
2167,2289,3407
2187,2287,3356
2216,2289,3319
2238,2285,3284
2265,2289,3261
2299,2297,3228
2364,2321,3203
2439,2341,3171
