II,III,PLETH
-545,1038,5861
-547,1034,5833
-545,1038,5807
-546,1043,5794
-545,1038,5807
-540,1008,5787
-545,973,5753
-555,957,5709
-545,973,5699
-500,988,5693
-454,973,5699
-417,930,5676
-363,908,5644
-271,930,5598
-182,973,5590
-128,989,5591
-91,973,5590
-18,957,5553
91,973,5536
198,1009,5532
272,1038,5536
326,1042,5502
363,1038,5481
357,1036,5474
272,1038,5481
133,1037,5451
0,1038,5427
-97,1039,5414
-182,1038,5427
-279,1032,5420
-363,1038,5427
-442,1045,5443
-545,1038,5481
-693,1001,5500
-817,973,5536
-878,967,5579
-908,973,5644
-955,951,5689
-998,908,5753
-1002,865,5823
-998,843,5916
-1033,840,5989
-1089,843,6078
-1098,809,6160
-998,714,6241
-706,599,6287
-91,584,6350
970,753,6423
2450,1103,6513
4130,1590,6565
5627,2206,6621
6525,2922,6685
6534,3633,6784
5673,4156,6868
4265,4346,6947
2776,4152,6998
1543,3633,7055
677,2927,7099
91,2206,7164
-347,1601,7218
-726,1168,7272
-1042,886,7295
-1271,714,7327
-1419,603,7350
-1543,519,7381
-1654,446,7380
-1724,389,7381
-1731,352,7371
-1724,324,7381
-1756,293,7375
-1815,259,7381
-1847,226,7373
-1815,195,7381
-1762,159,7374
-1724,130,7381
-1721,99,7375
-1724,65,7381
-1726,23,7372
-1724,0,7381
-1700,-3,7377
-1634,0,7381
-1558,-2,7368
-1543,0,7381
-1568,8,7385
-1543,0,7381
-1440,-33,7340
-1361,-65,7327
-1360,-69,7324
-1361,-65,7327
-1280,-84,7274
-1180,-130,7218
-1153,-172,7173
-1180,-195,7164
-1162,-215,7120
-1089,-259,7055
-1024,-324,6977
-998,-389,6947
-967,-449,6922
-908,-519,6893
-846,-593,6826
-817,-649,6784
-792,-695,6753
-726,-778,6730
-624,-911,6668
-545,-1038,6621
-502,-1116,6586
-454,-1168,6567
-363,-1235,6509
-272,-1297,6458
-220,-1318,6416
-182,-1297,6404
-102,-1268,6371
0,-1233,6350
69,-1178,6336
91,-1103,6350
119,-1019,6331
182,-908,6296
249,-742,6246
272,-519,6241
265,-281,6242
272,-65,6241
297,129,6204
272,324,6187
158,509,6180
0,649,6187
-118,745,6157
-182,843,6133
-249,958,6119
-363,1038,6133
-482,1050,6114
-545,1038,6078
-546,1060,6031
-545,1103,6024
-582,1119,6024
-635,1103,6024
-654,1093,5991
-635,1103,5970
-620,1111,5958
-635,1103,5970
-654,1095,5950
-635,1103,5916
-584,1112,5869
-545,1103,5861
-540,1070,5861
-545,1038,5861
-517,1027,5828
-454,1038,5807
-392,1045,5795
-363,1038,5807
-361,1028,5788
-363,1038,5753
-361,1049,5705
-363,1038,5699
-367,1000,5701
-363,973,5699
-355,971,5662
-363,973,5644
-379,946,5639
-363,908,5644
-286,892,5613
-182,908,5590
-109,920,5578
-91,908,5590
-73,891,5569
0,908,5536
135,948,5492
272,973,5481
357,968,5473
363,973,5481
300,1006,5477
182,1038,5481
37,1039,5473
-91,1038,5481
-163,1064,5478
-182,1103,5481
-204,1115,5469
-272,1103,5481
-401,1075,5500
-545,1038,5536
-687,990,5554
-817,973,5590
-930,981,5632
-998,973,5699
-1014,910,5748
-998,843,5807
-988,823,5868
-998,843,5970
-1009,856,6075
-998,843,6187
-949,797,6268
-817,714,6350
-460,631,6420
272,649,6513
1407,832,6593
2813,1168,6675
4332,1622,6727
5717,2206,6784
6518,2895,6829
6262,3568,6893
4994,4049,6944
3358,4217,7001
2014,4024,7030
1089,3503,7055
386,2784,7066
-182,2076,7110
-559,1533,7159
-817,1168,7218
-1085,908,7244
-1361,714,7272
-1520,586,7290
-1543,519,7327
-1524,481,7347
-1543,454,7381
-1587,428,7403
-1634,389,7435
-1682,328,7436
-1724,259,7435
-1743,211,7422
-1724,195,7435
-1708,176,7436
-1724,130,7435
-1779,55,7401
-1815,0,7381
-1791,-16,7365
-1724,0,7381
-1668,6,7382
-1634,0,7381
-1572,12,7349
-1452,65,7327
-1322,125,7292
-1271,130,7272
-1307,55,7238
-1361,-65,7218
-1371,-177,7185
-1361,-259,7164
-1363,-309,7127
-1361,-324,7110
-1324,-316,7081
-1271,-324,7055
-1227,-376,6996
-1180,-454,6947
-1098,-509,6902
-998,-519,6893
-907,-508,6869
-817,-519,6838
-690,-567,6775
-545,-649,6730
-449,-761,6691
-454,-908,6675
-516,-1077,6628
-545,-1233,6567
-484,-1350,6490
-363,-1427,6458
-224,-1474,6434
-91,-1492,6404
25,-1491,6335
91,-1492,6296
100,-1503,6283
91,-1492,6296
119,-1425,6269
182,-1297,6241
240,-1141,6207
272,-973,6187
310,-789,6146
363,-584,6133
376,-377,6129
272,-195,6133
79,-36,6098
-91,130,6078
-161,321,6072
-182,519,6078
-219,695,6046
-272,843,6024
-311,962,6015
-363,1038,6024
-451,1078,5996
-545,1103,5970
-601,1118,5954
-635,1103,5970
-657,1080,5953
-635,1103,5916
-570,1163,5866
-545,1168,5861
-617,1077,5864
-726,973,5861
-767,946,5824
-726,973,5807
-669,983,5802
-635,973,5807
-602,991,5776
-545,1038,5753
-482,1061,5740
-454,1038,5753
-480,998,5748
-545,973,5753
-608,947,5751
-635,908,5753
-609,881,5721
-545,908,5699
-481,962,5686
-454,973,5699
-457,911,5680
-454,843,5644
-419,826,5598
-363,843,5590
-288,843,5589
-182,843,5590
-41,889,5559
91,973,5536
188,1032,5506
272,1038,5481
394,1024,5440
545,1038,5427
652,1076,5424
635,1103,5427
489,1084,5394
272,1038,5373
64,1011,5364
-91,1038,5373
-170,1103,5346
-182,1168,5319
-194,1188,5300
-272,1168,5319
-421,1127,5322
-545,1103,5319
-627,1078,5300
-726,1038,5319
-876,968,5357
-998,908,5427
-1025,868,5482
-998,843,5536
-990,827,5573
-998,843,5644
-993,871,5736
-998,843,5861
-1039,704,5971
-998,519,6078
-616,436,6157
272,584,6241
1562,979,6313
2995,1557,6404
4424,2225,6483
5717,2919,6567
6477,3585,6622
6171,4152,6675
4779,4507,6702
2995,4541,6730
1591,4205,6743
726,3568,6784
127,2795,6830
-363,2076,6893
-674,1526,6923
-817,1168,6947
-927,961,6957
-1089,843,7001
-1270,737,7050
-1452,584,7110
-1618,399,7136
-1724,259,7164
-1740,206,7181
-1724,195,7218
-1728,166,7240
-1724,130,7272
-1685,117,7291
-1634,130,7327
-1624,133,7350
-1634,130,7381
-1639,126,7382
-1634,130,7381
-1612,127,7366
-1543,130,7381
-1432,137,7386
-1361,130,7381
-1386,79,7340
-1452,0,7327
-1452,-59,7325
-1361,-65,7327
-1245,-31,7273
-1180,0,7218
-1171,9,7173
-1180,0,7164
-1154,-20,7135
-1089,-65,7110
-1021,-132,7074
-998,-195,7055
-1009,-230,7005
-998,-259,6947
-923,-312,6874
-817,-389,6838
-744,-462,6807
-726,-519,6784
-708,-575,6726
-635,-649,6675
-527,-742,6629
-454,-843,6621
-421,-945,6599
-363,-1038,6567
-235,-1114,6502
-91,-1168,6458
14,-1204,6421
91,-1233,6404
183,-1267,6367
272,-1297,6350
327,-1296,6338
363,-1233,6350
437,-1114,6329
545,-973,6296
630,-841,6248
635,-714,6241
562,-570,6241
454,-389,6241
378,-172,6207
363,65,6187
358,284,6177
272,454,6187
94,584,6164
-91,714,6133
-207,854,6090
-272,973,6078
-326,1048,6070
-363,1103,6078
-363,1171,6073
-363,1233,6078
-423,1235,6071
-545,1168,6078
-663,1081,6074
-726,1038,6078
-738,1055,6069
-726,1103,6078
-694,1145,6078
-635,1168,6078
-573,1174,6047
-545,1168,6024
-550,1143,6008
-545,1103,6024
-500,1063,6027
-454,1038,6024
-468,1013,5991
-545,973,5970
-620,925,5954
-635,908,5970
-597,933,5975
-545,973,5970
-500,986,5933
-454,973,5916
-401,959,5906
-363,973,5916
-356,1005,5908
-363,1038,5916
-339,1052,5915
-272,1038,5916
-202,985,5883
-182,908,5861
-198,845,5848
-182,843,5861
-79,898,5858
91,973,5861
283,1038,5856
454,1103,5861
559,1157,5835
545,1168,5807
422,1128,5783
272,1103,5807
167,1146,5836
91,1233,5861
5,1293,5851
-91,1297,5861
-205,1248,5881
-363,1168,5916
-569,1080,5914
-726,1038,5916
-794,1037,5923
-817,1038,5970
-886,984,6015
-998,908,6078
-1106,855,6129
-1180,843,6187
-1206,824,6227
-1180,778,6296
-1144,731,6370
-1180,714,6458
-1276,682,6526
-1271,584,6621
-966,471,6725
-272,519,6838
814,848,6914
2269,1427,7001
3986,2141,7083
5627,2919,7164
6674,3696,7206
6716,4346,7272
5769,4715,7352
4265,4736,7435
2751,4437,7462
1543,3892,7490
686,3191,7530
91,2465,7598
-326,1854,7628
-635,1427,7652
-878,1140,7667
-1089,908,7707
-1278,708,7727
-1452,584,7761
-1580,542,7784
-1634,519,7815
-1627,460,7811
-1634,389,7815
-1683,347,7824
-1724,324,7869
-1703,288,7898
-1634,259,7924
-1606,254,7918
-1634,259,7924
-1665,232,7915
-1634,195,7924
-1570,179,7916
-1543,195,7924
-1558,203,7917
-1543,195,7924
-1456,186,7899
-1361,195,7869
-1334,205,7822
-1361,195,7815
-1351,162,7813
-1271,130,7815
-1187,119,7780
-1180,130,7761
-1209,140,7734
-1180,130,7707
-1076,101,7641
-998,65,7598
-996,31,7565
-998,0,7544
-925,-32,7481
-817,-65,7435
-750,-97,7400
-726,-130,7381
-689,-179,7319
-635,-259,7272
-590,-361,7251
-545,-454,7272
-465,-525,7256
-363,-584,7218
-268,-648,7166
-182,-714,7164
-86,-779,7166
0,-843,7164
55,-898,7124
91,-908,7110
158,-860,7104
272,-778,7110
391,-708,7077
454,-649,7055
458,-573,7041
454,-454,7055
489,-301,7049
545,-130,7055
574,37,7053
545,195,7055
469,350,7021
363,519,7001
233,692,6990
91,843,7001
-26,955,6977
-91,1038,6947
-125,1108,6906
-182,1168,6893
-274,1207,6863
-363,1233,6838
-416,1261,6797
-454,1297,6784
-502,1317,6773
-545,1297,6784
-554,1256,6779
-545,1233,6784
-542,1236,6775
-545,1233,6784
-542,1201,6778
-545,1168,6784
-555,1161,6775
-545,1168,6784
-500,1148,6779
-454,1103,6784
-443,1058,6772
-454,1038,6784
-458,1034,6798
-454,1038,6838
-455,1039,6862
-454,1038,6893
-448,1033,6908
-454,1038,6947
-466,1045,6975
-454,1038,7001
-405,1006,6994
-363,973,7001
-358,959,7013
-363,973,7055
-331,1001,7081
-272,1038,7110
-221,1056,7109
-182,1038,7110
-114,993,7094
0,973,7110
143,998,7130
272,1038,7164
352,1047,7163
363,1038,7164
327,1051,7153
272,1103,7164
201,1154,7157
91,1168,7164
-28,1138,7156
-91,1103,7164
-113,1089,7153
-182,1103,7164
-356,1112,7176
-545,1103,7218
-667,1068,7243
-726,1038,7272
-805,1006,7284
-908,973,7327
-982,931,7371
-998,908,7435
-992,904,7479
-998,908,7544
-1005,907,7611
-998,908,7707
-998,897,7784
-998,843,7869
-864,754,7939
-363,714,8032
668,816,8110
2178,1103,8195
3941,1553,8247
5627,2141,8304
6856,2822,8344
7260,3503,8412
6691,4034,8466
5354,4282,8521
3733,4181,8539
2269,3763,8575
1162,3122,8614
363,2400,8683
-241,1754,8719
-726,1297,8738
-1098,1025,8723
-1361,843,8738
-1528,672,8757
-1634,519,8792
-1716,426,8790
-1815,389,8792
-1921,362,8780
-1997,324,8792
-2013,286,8785
-1997,259,8792
-1994,231,8783
-1997,195,8792
-1975,154,8783
-1906,130,8792
-1842,120,8786
-1815,130,8792
-1822,136,8764
-1815,130,8738
-1773,102,8695
-1724,65,8683
-1709,28,8658
-1724,0,8629
-1709,-10,8564
-1634,0,8521
-1551,12,8482
-1543,0,8466
-1574,-36,8414
-1543,-65,8358
-1432,-67,8288
-1361,-65,8249
-1370,-86,8194
-1361,-130,8141
-1265,-169,8068
-1180,-195,8032
-1178,-219,8000
-1180,-259,7978
-1094,-319,7919
-998,-389,7869
-986,-458,7808
-998,-519,7761
-929,-577,7692
-817,-649,7652
-753,-741,7618
-726,-843,7598
-655,-945,7540
-545,-1038,7490
-446,-1116,7444
-363,-1168,7435
-267,-1200,7408
-182,-1233,7381
-129,-1275,7339
-91,-1297,7327
-39,-1265,7302
0,-1168,7272
29,-1040,7209
91,-908,7164
197,-765,7124
272,-584,7110
280,-380,7076
272,-195,7055
291,-38,7023
272,130,7001
159,329,6947
0,519,6893
-112,645,6825
-182,714,6784
-263,772,6743
-363,843,6730
-430,915,6704
-454,973,6675
-481,1016,6613
-545,1038,6567
-611,1041,6526
-635,1038,6513
-626,1038,6482
-635,1038,6458
-681,1035,6423
-726,1038,6404
-735,1045,6370
-726,1038,6350
-729,1006,6332
-726,973,6350
-689,963,6355
-635,973,6350
-614,978,6311
-635,973,6296
-655,967,6289
-635,973,6296
-585,980,6268
-545,973,6241
-535,943,6206
-545,908,6187
-549,890,6151
-545,908,6133
-543,944,6121
-545,973,6133
-521,977,6113
-454,973,6078
-356,971,6031
-272,973,6024
-221,971,6025
-182,973,6024
-109,976,5988
0,973,5970
108,964,5963
182,973,5970
253,1005,5941
363,1038,5916
468,1045,5898
454,1038,5916
293,1035,5916
91,1038,5916
-36,1036,5902
-91,1038,5916
-135,1040,5931
-182,1038,5970
-247,1028,5996
-363,1038,6024
-554,1051,6036
-726,1038,6078
-808,972,6128
-817,908,6187
-842,887,6210
-908,908,6241
-970,919,6277
-998,908,6350
-999,897,6420
-998,908,6513
-1004,903,6593
-998,843,6675
-894,752,6724
-545,714,6784
215,768,6849
1452,908,6947
3076,1166,7029
4810,1622,7110
6277,2255,7161
7079,2919,7218
6949,3494,7261
5899,3957,7327
4311,4221,7381
2723,4087,7435
1497,3487,7457
635,2660,7490
-17,1934,7511
-545,1427,7544
-925,1059,7559
-1180,778,7598
-1372,603,7628
-1543,519,7652
-1662,458,7640
-1724,389,7652
-1761,339,7675
-1815,324,7707
-1874,310,7698
-1906,259,7707
-1909,182,7727
-1906,130,7761
-1918,121,7741
-1906,130,7707
-1865,109,7665
-1815,65,7652
-1804,20,7621
-1815,0,7598
-1795,-7,7563
-1724,0,7544
-1652,8,7507
-1634,0,7490
-1647,-32,7461
-1634,-65,7435
-1578,-74,7374
-1543,-65,7327
-1546,-57,7286
-1543,-65,7272
-1498,-89,7240
-1452,-130,7218
-1421,-172,7184
-1361,-195,7164
-1255,-192,7127
-1180,-195,7110
-1178,-238,7082
-1180,-324,7055
-1103,-408,6994
-998,-454,6947
-964,-475,6906
-998,-519,6893
-996,-606,6861
-908,-714,6838
-791,-814,6804
-726,-908,6784
-696,-1008,6747
-635,-1103,6730
-532,-1176,6702
-454,-1233,6675
-416,-1296,6614
-363,-1362,6567
-264,-1394,6526
-182,-1362,6513
-143,-1295,6481
-91,-1233,6458
13,-1165,6424
91,-1038,6404
92,-846,6369
91,-649,6350
172,-489,6320
272,-324,6296
278,-109,6254
182,130,6241
76,322,6237
0,454,6241
-78,575,6210
-182,714,6187
-284,837,6173
-363,908,6187
-414,939,6169
-454,973,6133
-494,1017,6083
-545,1038,6078
-598,1032,6081
-635,1038,6078
-644,1075,6039
-635,1103,6024
-629,1082,6021
-635,1038,6024
-642,1022,5989
-635,1038,5970
-626,1047,5965
-635,1038,5970
-651,1030,5936
-635,1038,5916
-585,1043,5910
-545,1038,5916
-540,1031,5883
-545,1038,5861
-537,1046,5854
-545,1038,5861
-589,1005,5830
-635,973,5807
-645,961,5799
-635,973,5807
-635,980,5778
-635,973,5753
-605,964,5740
-545,973,5753
-464,982,5732
-363,973,5699
-253,956,5656
-182,973,5644
-172,1016,5634
-182,1038,5644
-130,1007,5644
0,973,5644
157,986,5613
272,1038,5590
336,1061,5574
363,1038,5590
352,1013,5593
272,1038,5590
137,1086,5557
0,1103,5536
-99,1088,5519
-182,1103,5536
-277,1152,5554
-363,1168,5590
-445,1106,5611
-545,1038,5644
-689,1022,5663
-817,1038,5699
-884,1014,5734
-908,973,5807
-946,957,5884
-998,973,5970
-1019,980,6024
-998,973,6078
-978,954,6121
-998,908,6187
-1035,815,6254
-998,714,6350
-735,666,6436
-91,714,6513
1021,870,6541
2541,1168,6567
4260,1637,6598
5808,2271,6675
6740,2979,6754
6716,3633,6838
5760,4099,6891
4265,4282,6947
2753,4121,6991
1543,3633,7055
690,2930,7107
91,2206,7164
-357,1623,7191
-726,1233,7218
-1032,975,7232
-1271,778,7272
-1431,620,7302
-1543,519,7327
-1635,474,7317
-1724,454,7327
-1788,426,7345
-1815,389,7381
-1816,354,7383
-1815,324,7381
-1824,291,7369
-1815,259,7381
-1783,227,7379
-1724,195,7381
-1673,154,7354
-1634,130,7327
-1620,125,7284
-1634,130,7272
-1650,109,7266
-1634,65,7272
-1582,21,7245
-1543,0,7218
-1539,-1,7180
-1543,0,7164
-1510,-2,7132
-1452,0,7110
-1398,7,7074
-1361,0,7055
-1320,-28,7022
-1271,-65,7001
-1221,-96,6966
-1180,-130,6947
-1136,-166,6913
-1089,-195,6893
-1041,-216,6858
-998,-259,6838
-953,-327,6805
-908,-389,6784
-860,-439,6748
-817,-519,6730
-775,-649,6698
-726,-778,6675
-649,-857,6637
-545,-908,6621
-437,-991,6595
-363,-1103,6567
-319,-1195,6504
-272,-1233,6458
-189,-1235,6419
-91,-1233,6404
-21,-1237,6370
0,-1233,6350
21,-1196,6320
91,-1103,6296
198,-956,6252
272,-778,6241
284,-609,6240
272,-454,6241
278,-285,6205
272,-65,6187
208,181,6182
91,389,6187
-20,531,6153
-91,649,6133
-133,781,6126
-182,908,6133
-256,992,6100
-363,1038,6078
-473,1076,6070
-545,1103,6078
-558,1106,6049
-545,1103,6024
-538,1125,6012
-545,1168,6024
-548,1190,6002
-545,1168,5970
-542,1126,5929
-545,1103,5916
-547,1104,5902
-545,1103,5916
-542,1076,5920
-545,1038,5916
-547,1021,5877
-545,1038,5861
-541,1054,5859
-545,1038,5861
-550,997,5827
-545,973,5807
-537,973,5801
-545,973,5807
-559,962,5776
-545,973,5753
-494,1011,5743
-454,1038,5753
-451,1014,5727
-454,973,5699
-421,959,5680
-363,973,5699
-312,978,5702
-272,973,5699
-227,969,5684
-182,973,5699
-141,972,5705
-91,973,5699
-9,976,5660
91,973,5644
187,963,5640
272,973,5644
343,1007,5612
363,1038,5590
307,1040,5577
182,1038,5590
34,1060,5584
-91,1103,5590
-161,1140,5588
-182,1168,5590
-229,1181,5572
-363,1168,5590
-570,1109,5634
-726,1038,5699
-788,984,5724
-817,973,5753
-896,973,5791
-998,973,5861
-1039,968,5911
-998,973,5970
-958,980,6034
-998,973,6133
-1076,926,6217
-1089,843,6296
-1006,757,6345
-817,714,6404
-347,736,6452
635,843,6513
2079,1078,6559
3630,1492,6621
5050,2068,6671
6262,2725,6730
6925,3378,6773
6443,3957,6838
4786,4319,6909
2813,4282,7001
1442,3794,7063
726,3049,7110
191,2319,7128
-363,1752,7164
-770,1337,7190
-998,1038,7218
-1208,839,7213
-1452,714,7218
-1607,614,7228
-1634,519,7272
-1616,439,7303
-1634,389,7327
-1678,357,7319
-1724,324,7327
-1749,286,7325
-1724,259,7327
-1672,252,7295
-1634,259,7272
-1637,261,7254
-1634,259,7272
-1599,255,7276
-1543,259,7272
-1494,260,7236
-1452,259,7218
-1406,259,7205
-1361,259,7218
-1319,242,7214
-1271,195,7218
-1214,144,7211
-1180,130,7218
-1178,144,7197
-1180,130,7164
-1144,68,7100
-1089,0,7055
-1063,-35,7015
-1089,-65,7001
-1114,-124,6970
-1089,-195,6947
-1028,-236,6910
-998,-259,6893
-1009,-308,6862
-998,-389,6838
-919,-467,6800
-817,-519,6784
-753,-568,6758
-726,-649,6730
-689,-771,6668
-635,-908,6621
-586,-1025,6581
-545,-1103,6567
-473,-1164,6535
-363,-1233,6513
-251,-1309,6478
-182,-1362,6458
-142,-1377,6423
-91,-1362,6404
-3,-1339,6374
91,-1297,6350
153,-1222,6308
182,-1103,6296
215,-952,6291
272,-778,6296
336,-589,6266
363,-389,6241
339,-192,6209
272,0,6187
186,192,6145
91,389,6133
-2,572,6130
-91,714,6133
-177,817,6099
-272,908,6078
-370,992,6070
-454,1038,6078
-509,1040,6049
-545,1038,6024
-560,1066,6010
-545,1103,6024
-495,1115,6005
-454,1103,5970
-469,1080,5924
-545,1038,5916
-620,988,5913
-635,973,5916
-592,1008,5886
-545,1038,5861
-532,1016,5842
-545,973,5861
-551,958,5870
-545,973,5861
-541,979,5820
-545,973,5807
-547,969,5805
-545,973,5807
-543,972,5773
-545,973,5753
-545,977,5745
-545,973,5753
-544,943,5724
-545,908,5699
-545,895,5684
-545,908,5699
-521,917,5681
-454,908,5644
-355,895,5596
-272,908,5590
-224,943,5591
-182,973,5590
-103,977,5556
0,973,5536
98,973,5524
182,973,5536
270,966,5531
363,973,5536
437,1001,5532
454,1038,5536
397,1068,5522
272,1103,5536
124,1142,5558
0,1168,5590
-94,1167,5587
-182,1168,5590
-281,1176,5602
-363,1168,5644
-442,1109,5670
-545,1038,5699
-689,989,5715
-817,973,5753
-884,947,5790
-908,908,5861
-943,866,5938
-998,843,6024
-1023,838,6078
-998,843,6133
-975,817,6178
-998,714,6241
-978,539,6289
-726,389,6350
-101,380,6400
908,584,6458
2251,1008,6500
3812,1622,6567
5283,2337,6641
6171,3049,6730
6116,3689,6786
5173,4217,6838
3768,4513,6880
2360,4411,6947
1230,3879,7001
454,3114,7055
-29,2366,7080
-363,1752,7110
-673,1264,7126
-998,908,7164
-1277,694,7190
-1452,584,7218
-1522,511,7216
-1543,454,7218
-1548,419,7209
-1543,389,7218
-1530,333,7213
-1543,259,7218
-1593,208,7210
-1634,195,7218
-1643,179,7212
-1634,130,7218
-1641,50,7210
-1634,0,7218
-1594,8,7212
-1543,65,7218
-1504,113,7209
-1452,130,7218
-1363,125,7215
-1271,130,7218
-1210,141,7190
-1180,130,7164
-1162,79,7125
-1180,0,7110
-1232,-75,7080
-1271,-130,7055
-1245,-167,7015
-1180,-195,7001
-1124,-205,6976
-1089,-195,6947
-1047,-179,6883
-998,-195,6838
-951,-250,6803
-908,-324,6784
-859,-394,6729
-817,-454,6675
-779,-497,6627
-726,-519,6621
-638,-551,6601
-545,-649,6567
-481,-813,6500
-454,-973,6458
-425,-1081,6422
-363,-1168,6404
-245,-1271,6366
-91,-1362,6350
43,-1407,6340
91,-1427,6350
80,-1463,6326
91,-1492,6296
145,-1462,6254
182,-1362,6241
197,-1235,6216
272,-1103,6187
430,-955,6141
545,-778,6133
530,-584,6132
454,-389,6133
412,-198,6097
363,0,6078
242,201,6071
91,389,6078
-11,557,6049
-91,714,6024
-214,859,6009
-363,973,6024
-474,1049,6021
-545,1103,6024
-602,1147,6018
-635,1168,6024
-632,1166,6015
-635,1168,6024
-678,1181,6027
-726,1168,6024
-735,1108,5987
-726,1038,5970
-730,1013,5964
-726,1038,5970
-688,1076,5939
-635,1103,5916
-592,1114,5902
-545,1103,5916
-509,1053,5911
-545,973,5916
-650,892,5914
-726,843,5916
-707,829,5884
-635,843,5861
-557,889,5849
-454,973,5861
-350,1044,5842
-363,1038,5807
-535,943,5761
-726,843,5753
-759,810,5752
-635,843,5753
-479,901,5721
-363,973,5699
-264,1035,5684
-182,1038,5699
-153,952,5699
-182,843,5699
-186,799,5686
-91,843,5699
93,918,5701
272,973,5699
387,1005,5664
454,1038,5644
516,1072,5631
545,1103,5644
469,1130,5641
272,1168,5644
49,1210,5636
-91,1233,5644
-139,1212,5637
-182,1168,5644
-297,1126,5652
-454,1103,5699
-608,1073,5747
-726,1038,5807
-829,998,5848
-908,973,5916
-962,943,6002
-998,908,6133
-1016,884,6263
-998,908,6404
-969,963,6516
-998,973,6621
-1102,861,6696
-1180,649,6784
-1086,448,6875
-726,389,7001
-25,523,7113
1089,843,7218
2599,1337,7292
4265,2011,7381
5685,2820,7461
6443,3633,7544
6292,4272,7591
5264,4606,7652
3722,4581,7719
2178,4217,7815
987,3595,7895
182,2854,7978
-358,2141,8034
-726,1557,8086
-972,1130,8107
-1180,843,8141
-1385,651,8164
-1543,519,8195
-1607,432,8191
-1634,389,8195
-1679,365,8204
-1724,324,8249
-1727,257,8264
-1724,195,8249
-1764,159,8199
-1815,130,8195
-1834,70,8201
-1815,0,8195
-1786,-35,8128
-1724,0,8086
-1652,54,8076
-1634,65,8086
-1688,5,8036
-1724,-65,7978
-1662,-72,7931
-1543,0,7924
-1438,92,7891
-1361,130,7869
-1294,88,7853
-1271,0,7869
-1309,-80,7850
-1361,-130,7815
-1370,-160,7765
-1361,-195,7761
-1368,-233,7759
-1361,-259,7761
-1290,-263,7727
-1180,-259,7707
-1081,-257,7677
-998,-259,7652
-906,-274,7592
-817,-324,7544
-755,-415,7501
-726,-519,7490
-719,-615,7459
-726,-714,7435
-689,-819,7400
-545,-908,7381
-328,-972,7330
-182,-1038,7272
-165,-1132,7199
-182,-1233,7164
-115,-1311,7133
0,-1362,7110
70,-1387,7050
91,-1362,7001
148,-1280,6957
272,-1168,6947
426,-1049,6919
545,-908,6893
591,-742,6850
