II,III,PLETH
1046,1349,3845
1014,1336,3851
977,1416,3850
901,1421,3851
778,1199,3845
676,881,3851
657,712,3852
704,767,3851
750,915,3824
760,1023,3790
726,1052,3750
648,1023,3729
551,958,3709
507,909,3698
530,914,3678
563,966,3668
546,995,3660
507,966,3668
476,915,3667
451,909,3668
421,922,3660
422,909,3668
450,939,3679
451,1137,3698
415,1418,3700
422,1478,3698
505,1170,3689
563,739,3698
533,544,3710
507,654,3729
596,866,3731
760,1023,3729
928,1154,3719
1127,1336,3729
1409,1557,3741
1718,1762,3760
1979,1921,3759
2140,1989,3760
2073,1831,3754
1662,1364,3760
1087,741,3757
704,256,3760
481,-47,3755
-28,-426,3760
-959,-1043,3757
-1774,-1648,3760
-1977,-1904,3755
-1774,-1790,3760
-1677,-1561,3757
-1774,-1364,3760
-1827,-1169,3753
-1774,-938,3760
-1752,-726,3760
-1746,-568,3760
-1619,-424,3740
-1352,-227,3729
-1060,10,3722
-789,256,3729
-529,500,3726
-310,739,3729
-170,868,3727
-28,796,3729
219,624,3712
535,597,3698
725,740,3688
676,824,3698
542,754,3702
591,767,3698
869,1046,3677
1098,1364,3668
1030,1391,3662
760,1165,3668
609,1021,3663
732,1137,3668
972,1365,3668
1070,1478,3668
930,1392,3649
676,1194,3637
523,1034,3630
620,1052,3637
949,1270,3634
1352,1591,3637
1607,1819,3636
1577,1819,3637
1292,1618,3620
958,1393,3607
795,1268,3598
901,1279,3607
1182,1434,3607
1464,1734,3607
1613,1998,3600
1633,1989,3607
1634,1736,3608
1718,1591,3607
1847,1745,3588
1915,1989,3576
1891,2061,3568
1887,2046,3576
1995,2141,3576
2169,2302,3576
2279,2337,3569
2309,2274,3576
2363,2296,3577
2507,2444,3576
2624,2534,3557
2563,2444,3546
2340,2258,3538
2169,2160,3546
2186,2204,3544
2281,2274,3546
2233,2196,3541
2000,1961,3546
1738,1732,3543
1605,1677,3546
1589,1747,3541
1577,1762,3546
1480,1622,3542
1324,1449,3546
1201,1411,3542
1155,1506,3546
1066,1504,3542
817,1250,3546
500,885,3542
366,710,3546
452,782,3542
535,881,3546
463,851,3542
394,824,3546
483,934,3542
620,1080,3546
570,1041,3542
338,824,3546
106,629,3542
0,597,3546
-22,649,3542
28,710,3546
238,879,3542
620,1250,3546
908,1576,3542
817,1478,3546
460,1020,3542
253,710,3546
321,760,3542
366,824,3546
271,692,3541
366,710,3546
842,1131,3543
1380,1620,3546
1703,1846,3541
2000,2018,3546
2386,2298,3544
2478,2302,3546
2007,1728,3538
1408,1023,3546
1228,747,3558
1296,739,3576
1017,472,3576
253,-85,3576
-564,-538,3572
-1042,-682,3576
-1168,-622,3572
-1127,-455,3576
-1091,-271,3576
-1127,-199,3576
-1148,-215,3557
-1014,-85,3546
-745,227,3538
-535,426,3546
-492,333,3543
-479,227,3546
-336,425,3543
-84,824,3546
122,1072,3538
225,1052,3546
269,887,3558
310,710,3576
339,589,3575
338,597,3576
291,711,3573
197,767,3576
74,663,3568
0,540,3576
79,608,3590
310,853,3607
540,1058,3603
591,1080,3607
463,977,3617
338,909,3637
374,975,3636
535,1137,3637
682,1252,3644
760,1222,3668
807,1103,3673
817,1023,3668
717,979,3655
507,881,3668
336,758,3684
366,796,3698
562,1028,3692
704,1222,3698
613,1143,3711
366,881,3729
201,715,3726
253,767,3729
415,902,3739
507,966,3760
491,960,3760
479,966,3760
538,993,3755
620,995,3760
650,964,3754
648,966,3760
686,1034,3770
760,1108,3790
758,1091,3791
648,1023,3790
610,1097,3784
817,1421,3790
1078,1755,3787
1014,1734,3790
633,1343,3787
394,966,3790
517,829,3785
676,767,3790
589,640,3790
479,625,3790
593,812,3771
732,938,3760
638,810,3751
479,654,3760
489,675,3758
535,710,3760
422,594,3754
338,568,3760
496,840,3758
704,1137,3760
619,1046,3753
338,682,3760
234,512,3760
422,710,3760
629,963,3740
620,966,3729
445,800,3721
310,739,3729
351,848,3727
535,938,3729
715,889,3724
817,881,3729
988,1180,3726
1408,1762,3729
1980,2277,3724
2450,2501,3729
2854,2643,3726
3436,3012,3729
4060,3468,3724
4168,3496,3729
3567,2872,3727
2760,1961,3729
2186,1210,3723
1605,654,3729
650,86,3729
-422,-455,3729
-1037,-709,3710
-1127,-597,3698
-1164,-344,3691
-1436,-114,3698
-1705,226,3697
-1662,767,3698
-1417,1139,3694
-1324,824,3698
-1460,-73,3695
-1521,-767,3698
-1287,-740,3695
-901,-284,3698
-595,61,3694
-338,256,3698
-63,473,3696
113,625,3698
52,546,3693
-84,426,3698
-84,503,3699
0,625,3698
-39,491,3680
-197,171,3668
-288,-5,3660
-225,85,3668
-83,284,3667
56,455,3668
173,586,3662
253,682,3668
298,729,3666
338,767,3668
411,858,3662
507,1023,3668
593,1221,3668
648,1364,3668
671,1346,3649
676,1137,3637
690,860,3629
732,710,3637
762,724,3637
704,739,3637
526,606,3630
310,398,3637
191,298,3638
225,369,3637
326,494,3618
366,540,3607
311,486,3599
253,426,3607
294,468,3605
422,625,3607
521,766,3602
507,767,3607
426,683,3604
394,710,3607
464,909,3602
591,1108,3607
714,1116,3603
817,966,3607
885,823,3603
873,767,3607
756,740,3603
620,710,3607
594,750,3602
704,909,3607
810,1068,3604
760,1052,3607
564,868,3602
394,739,3607
397,811,3605
535,995,3607
634,1114,3599
591,1137,3607
476,1118,3619
422,1080,3637
458,1024,3637
507,1023,3637
506,1119,3633
507,1222,3637
573,1170,3633
676,966,3637
679,781,3637
535,767,3637
394,884,3619
451,995,3607
656,1051,3599
760,1108,3607
671,1175,3605
563,1137,3607
587,925,3602
648,682,3607
653,672,3604
704,966,3607
916,1337,3603
1211,1535,3607
1508,1612,3603
1887,1819,3607
2371,2185,3603
2704,2416,3607
2600,2246,3603
2112,1762,3607
1537,1201,3603
1014,625,3607
397,-71,3603
-422,-853,3607
-1259,-1488,3603
-1774,-1790,3607
-1871,-1828,3603
-1774,-1790,3607
-1737,-1764,3603
-1774,-1677,3607
-1788,-1492,3603
-1774,-1279,3607
-1788,-1095,3603
-1774,-881,3607
-1622,-604,3603
-1324,-341,3607
-995,-174,3603
-704,-28,3607
-434,188,3603
-141,455,3607
158,690,3603
422,881,3607
594,999,3603
648,966,3607
612,793,3603
563,654,3607
543,674,3603
535,767,3607
522,796,3603
507,767,3607
490,768,3603
451,796,3607
406,811,3603
422,853,3607
541,977,3603
704,1137,3607
803,1214,3603
789,1165,3607
694,1039,3603
591,909,3607
537,832,3603
563,853,3607
653,955,3603
760,1080,3607
842,1167,3604
901,1222,3607
945,1255,3602
986,1279,3607
1039,1319,3605
1127,1421,3607
1219,1553,3599
1267,1620,3607
1276,1574,3618
1324,1506,3637
1437,1522,3638
1549,1620,3637
1593,1696,3631
1605,1705,3637
1634,1696,3636
1662,1734,3637
1636,1780,3631
1577,1762,3637
1538,1680,3636
1521,1620,3637
1482,1610,3629
1408,1591,3637
1320,1512,3649
1239,1421,3668
1163,1354,3668
1098,1279,3668
1036,1184,3662
958,1165,3668
856,1266,3665
760,1364,3668
683,1290,3663
620,1052,3668
572,799,3665
563,654,3668
561,612,3664
507,625,3668
410,643,3664
366,682,3668
397,813,3664
422,1080,3668
391,1338,3664
394,1364,3668
482,1098,3664
563,767,3668
518,594,3664
394,568,3668
319,536,3664
338,455,3668
390,404,3665
422,426,3668
433,484,3663
422,540,3668
402,597,3665
422,682,3668
561,843,3662
817,1108,3668
1115,1418,3668
1408,1677,3668
1766,1902,3649
2253,2188,3637
2746,2477,3630
2957,2529,3637
2730,2221,3635
2225,1734,3637
1743,1301,3634
1352,909,3637
806,373,3632
-84,-341,3637
-1101,-1026,3637
-1774,-1449,3637
-1910,-1570,3619
-1774,-1506,3607
-1714,-1390,3598
-1774,-1279,3607
-1809,-1202,3606
-1774,-1165,3607
-1743,-1137,3601
-1718,-1052,3607
-1637,-908,3605
-1493,-767,3607
-1323,-649,3600
-1098,-455,3607
-781,-137,3607
-422,199,3607
-162,383,3588
-56,398,3576
-40,356,3569
0,369,3576
87,446,3575
169,540,3576
208,595,3571
225,597,3576
249,603,3573
253,682,3576
216,805,3572
169,853,3576
171,773,3573
225,654,3576
283,604,3572
310,625,3576
322,650,3573
338,654,3576
349,669,3572
338,710,3576
321,739,3574
338,739,3576
385,751,3571
422,824,3576
431,908,3575
451,938,3576
503,966,3567
563,1108,3576
601,1298,3590
648,1307,3607
729,1067,3594
817,824,3576
862,807,3562
873,938,3576
890,1004,3591
929,995,3607
972,1039,3613
1014,1165,3637
1064,1275,3665
1127,1336,3698
1180,1380,3721
1211,1421,3760
1218,1431,3803
1211,1421,3851
1182,1402,3880
1127,1364,3912
1060,1307,3942
1014,1279,3974
997,1286,3985
986,1279,4004
949,1221,4029
901,1165,4065
864,1154,4081
845,1165,4096
804,1134,4106
732,1080,4126
652,1078,4128
620,1165,4126
639,1245,4118
676,1222,4126
686,1140,4128
676,1137,4126
673,1201,4108
676,1165,4096
660,986,4079
620,853,4065
588,910,4034
620,1052,4004
771,1138,3968
1042,1222,3943
1358,1386,3910
1662,1591,3882
2030,1851,3847
2535,2274,3821
3003,2740,3787
3098,2842,3760
2729,2400,3725
2197,1762,3698
1786,1290,3664
1380,881,3637
672,259,3603
-338,-512,3576
-1273,-1167,3542
-1774,-1591,3515
-1853,-1784,3481
-1774,-1677,3454
-1747,-1335,3420
-1774,-1052,3393
-1786,-1016,3358
-1774,-1052,3332
-1771,-931,3307
-1746,-710,3301
-1640,-565,3290
-1436,-455,3271
-1175,-248,3232
-873,28,3209
-544,227,3202
-225,341,3209
0,466,3197
113,625,3179
155,717,3157
197,710,3148
254,719,3131
310,853,3118
360,1037,3098
422,1080,3087
497,919,3069
535,710,3057
508,634,3038
451,682,3026
419,724,3006
422,710,2995
429,709,2979
422,767,2965
415,831,2942
422,853,2934
460,865,2930
535,938,2934
619,1048,2928
676,1108,2934
704,1089,2945
760,1080,2965
874,1153,2966
1014,1279,2965
1126,1399,2967
1211,1535,2995
1295,1691,3026
1380,1790,3057
1429,1756,3069
1436,1648,3087
1449,1574,3109
1521,1591,3148
1625,1717,3180
1690,1933,3209
1685,2081,3231
1662,1989,3271
1662,1747,3314
1662,1677,3362
1627,1864,3392
1577,1989,3423
1531,1764,3450
1464,1364,3485
1345,1158,3510
1211,1222,3546
1125,1314,3585
1098,1279,3637
1081,1188,3673
1042,1165,3698
986,1201,3708
929,1222,3729
858,1183,3753
760,1108,3790
649,1027,3818
563,966,3851
505,939,3877
451,966,3912
391,1025,3940
366,1052,3974
389,975,3991
422,824,4004
403,701,4008
338,682,4035
275,716,4066
253,710,4096
262,651,4096
282,625,4096
289,674,4102
282,739,4126
262,740,4133
253,710,4126
245,709,4103
225,739,4096
199,740,4092
197,710,4096
218,720,4083
225,824,4065
215,984,4032
225,1080,4004
287,1018,3969
366,824,3943
410,647,3910
422,654,3882
507,904,3845
732,1279,3821
1023,1555,3790
1267,1620,3760
1542,1628,3710
1971,1790,3668
2374,2012,3629
2338,1933,3607
1792,1394,3584
1127,654,3576
579,-21,3563
-84,-654,3546
-1004,-1308,3507
-1774,-1790,3485
-1971,-1907,3477
-1774,-1790,3485
-1672,-1736,3472
-1774,-1790,3454
-1841,-1784,3432
-1774,-1620,3423
-1727,-1377,3407
-1774,-1137,3393
-1816,-934,3372
-1746,-767,3362
-1577,-613,3345
-1352,-398,3332
-1104,-108,3311
-845,171,3301
-584,323,3284
-310,369,3271
-38,432,3249
197,597,3240
354,789,3226
422,881,3209
427,874,3175
422,909,3148
462,1076,3127
563,1279,3118
711,1378,3098
873,1364,3087
1013,1336,3080
1098,1336,3087
1121,1317,3086
1098,1250,3087
1049,1180,3083
986,1165,3087
943,1206,3084
958,1250,3087
1004,1241,3084
1014,1194,3087
966,1192,3083
929,1307,3087
961,1466,3086
1042,1535,3087
1124,1485,3080
1211,1449,3087
1301,1500,3100
1352,1563,3118
1339,1545,3118
1324,1506,3118
1370,1543,3113
1464,1648,3118
1537,1736,3114
1577,1790,3118
1613,1820,3117
1662,1819,3118
1699,1794,3101
1718,1819,3087
1723,1896,3078
1718,1933,3087
1698,1872,3090
1662,1790,3087
1602,1733,3068
1521,1648,3057
1444,1523,3049
1408,1478,3057
1393,1557,3056
1352,1620,3057
1287,1524,3050
1267,1364,3057
1316,1339,3057
1352,1478,3057
1268,1593,3047
1070,1535,3057
855,1335,3071
704,1137,3087
611,1002,3083
535,909,3087
452,818,3098
366,739,3118
270,663,3126
169,568,3148
94,466,3177
113,455,3209
224,570,3221
338,710,3240
337,709,3266
225,568,3301
108,443,3315
113,483,3332
237,645,3355
366,767,3393
353,735,3413
197,625,3423
75,611,3421
169,767,3423
434,974,3419
620,1052,3423
576,974,3423
451,909,3423
528,1036,3407
873,1336,3393
1286,1616,3374
1577,1762,3362
1823,1912,3343
2225,2274,3332
2789,2796,3316
3211,3126,3301
3155,2954,3270
2619,2330,3240
1959,1579,3206
1464,938,3179
997,369,3144
225,-256,3118
-804,-904,3086
-1605,-1393,3057
-1857,-1652,3018
-1774,-1762,2995
-1728,-1751,2978
-1774,-1535,2965
-1787,-1187,2932
-1774,-966,2904
-1799,-975,2881
-1774,-995,2873
-1650,-882,2856
-1577,-796,2843
-1677,-868,2824
-1774,-881,2812
-1643,-625,2790
-1296,-227,2781
-892,58,2776
-479,256,2781
-90,480,2776
141,654,2781
121,637,2791
0,540,2812
7,591,2823
169,796,2843
314,938,2865
310,881,2904
218,719,2933
169,625,2965
198,668,2998
253,796,3057
321,916,3118
422,966,3179
502,926,3220
451,824,3271
303,748,3325
282,824,3393
526,1110,3451
873,1478,3515
1025,1659,3575
901,1506,3637
688,1165,3682
591,938,3729
621,924,3771
676,966,3821
699,928,3862
732,909,3912
812,1043,3958
929,1279,4004
1058,1451,4031
1211,1535,4065
1400,1631,4105
1577,1790,4157
1652,1907,4191
1605,1876,4218
1527,1721,4230
1521,1591,4249
1564,1603,4259
1577,1762,4279
1565,1967,4293
1605,2075,4310
1662,1956,4310
1605,1648,4310
1445,1403,4303
1380,1478,4310
1473,1760,4310
1493,1847,4310
1241,1538,4292
901,1137,4279
811,1063,4260
1014,1336,4249
1198,1561,4229
1098,1449,4218
764,1123,4200
479,909,4188
446,889,4166
620,909,4157
747,900,4142
676,966,4126
522,1044,4090
535,938,4065
744,754,4045
901,909,4035
767,1393,4003
451,1620,3974
283,1270,3948
422,824,3943
630,776,3929
591,909,3912
336,803,3878
225,625,3851
458,778,3824
817,1165,3821
980,1351,3819
958,1279,3821
1004,1274,3803
1211,1478,3790
1368,1656,3772
1267,1591,3760
995,1366,3737
845,1250,3729
963,1391,3725
1183,1677,3729
1212,1830,3714
986,1705,3698
742,1440,3677
732,1279,3668
879,1240,3650
873,1137,3637
584,890,3617
253,682,3607
171,675,3588
310,767,3576
392,741,3557
253,568,3546
-8,393,3527
-141,369,3515
32,566,3496
451,938,3485
749,1209,3465
591,1080,3454
98,620,3436
-225,284,3423
-147,316,3403
56,483,3393
119,547,3376
169,625,3362
330,808,3339
366,853,3332
108,616,3329
-141,426,3332
-6,631,3315
422,1080,3301
833,1412,3283
1127,1563,3271
1327,1657,3248
1352,1677,3240
1253,1585,3237
1296,1506,3240
1496,1476,3222
1436,1250,3209
880,654,3202
169,-85,3209
-327,-622,3207
-732,-938,3209
-1277,-1272,3207
-1774,-1677,3209
-1912,-1916,3202
-1774,-1790,3209
-1699,-1450,3222
-1774,-1222,3240
-1823,-1234,3239
-1774,-1307,3240
-1750,-1258,3246
-1774,-1080,3271
-1670,-818,3286
-1324,-455,3301
-960,-112,3310
-901,-28,3332
-1123,-213,3348
-1211,-284,3362
-892,23,3359
-338,512,3362
118,846,3369
422,1023,3393
696,1208,3409
901,1364,3423
857,1324,3422
563,1108,3423
307,934,3419
366,966,3423
707,1194,3421
1070,1506,3423
1301,1768,3418
1408,1847,3423
1335,1679,3423
1014,1421,3423
715,1443,3407
873,1904,3393
1375,2359,3374
1577,2217,3362
1291,1605,3342
1127,1307,3332
1422,1592,3316
1633,1819,3301
1311,1506,3268
958,1137,3240
1139,1288,3216
1521,1677,3209
1517,1694,3194
1296,1449,3179
1302,1475,3157
1464,1819,3148
1528,2029,3133
1633,1904,3118
1858,1664,3093
1859,1591,3087
1526,1783,3086
1408,2188,3087
1832,2550,3069
2281,2586,3057
2233,2348,3050
2028,2245,3057
2191,2449,3054
2478,2615,3057
2278,2357,3055
1662,1847,3057
1306,1586,3040
1549,1790,3026
2005,2186,3017
2140,2387,3026
1821,2219,3028
1352,1819,3026
1134,1504,3008
1267,1478,2995
1397,1536,2986
1183,1364,2995
836,1079,3000
873,1137,2995
1233,1510,2973
1267,1591,2965
730,1122,2964
225,682,2965
262,782,2946
535,1137,2934
553,1241,2930
451,1194,2934
564,1297,2918
732,1393,2904
597,1137,2896
282,682,2904
167,457,2894
310,568,2873
485,791,2847
620,995,2843
726,1140,2842
704,1137,2843
502,960,2826
338,824,2812
404,900,2803
563,1052,2812
515,991,2815
253,710,2812
78,493,2794
197,568,2781
443,832,2765
507,995,2751
356,912,2728
225,710,2720
247,610,2719
282,682,2720
223,839,2704
225,995,2690
492,1163,2682
929,1364,2690
1254,1546,2689
1408,1677,2690
1673,1860,2686
2197,2188,2690
2617,2472,2687
2450,2359,2690
1800,1797,2688
1239,1137,2690
940,633,2685
422,142,2690
-596,-547,2690
-1605,-1279,2690
-1964,-1725,2680
-1774,-1790,2690
-1638,-1643,2706
-1774,-1421,2720
-1883,-1197,2714
-1774,-1080,2720
-1672,-1150,2735
-1774,-1250,2751
-1880,-1097,2744
-1662,-625,2751
-1202,-151,2776
-929,-28,2812
-1029,-231,2824
-1127,-341,2843
-801,-59,2877
-169,455,2934
232,762,2978
169,710,3026
-26,570,3080
56,654,3148
360,904,3205
507,1023,3271
374,917,3341
253,824,3423
426,963,3486
760,1222,3546
932,1339,3598
845,1250,3668
676,1111,3737
563,1023,3821
495,941,3897
451,824,3974
477,743,4031
591,796,4096
732,977,4164
817,1165,4249
776,1192,4316
620,1023,4371
484,865,4408
535,966,4463
720,1238,4521
817,1336,4585
743,1140,4628
676,909,4677
733,810,4728
817,710,4799
855,570,4851
958,654,4891
1139,1032,4912
1211,1336,4952
1121,1304,4995
1127,1222,5043
1353,1387,5071
1521,1591,5105
1379,1506,5132
1127,1279,5166
1076,1250,5178
1183,1393,5196
1203,1429,5208
1127,1336,5227
1116,1304,5225
1183,1393,5227
1180,1478,5223
1070,1478,5227
950,1371,5211
873,1165,5196
791,972,5175
676,966,5166
575,1117,5137
535,1165,5105
516,996,5061
451,824,5043
334,836,5027
253,909,5013
263,842,4975
310,682,4952
280,584,4932
169,568,4921
97,586,4886
169,682,4860
312,846,4837
366,909,4829
254,734,4800
84,455,4768
-19,296,4730
-28,313,4707
-5,378,4673
28,426,4646
78,492,4619
141,597,4615
202,692,4603
253,739,4585
288,784,4546
282,881,4524
248,971,4505
253,938,4493
379,824,4459
620,824,4432
897,1029,4409
1155,1307,4401
1455,1550,4373
1831,1790,4340
2123,1991,4299
2112,1961,4279
1849,1660,4259
1577,1307,4249
1277,971,4229
620,398,4218
-454,-519,4198
-1436,-1393,4188
-1837,-1794,4168
-1774,-1790,4157
-1702,-1745,4137
-1774,-1790,4126
-1825,-1823,4107
-1774,-1790,4096
-1736,-1732,4076
-1774,-1591,4065
-1816,-1297,4046
-1774,-909,4035
-1607,-564,4014
-1296,-284,4004
-907,-19,3986
-563,256,3974
-317,518,3952
-84,767,3943
187,963,3935
422,1023,3943
523,916,3941
507,739,3943
454,612,3937
394,568,3943
323,582,3942
253,625,3943
209,660,3934
169,625,3943
116,526,3955
84,455,3974
126,483,3972
225,568,3974
320,646,3970
366,710,3974
366,765,3967
338,767,3974
309,709,3975
310,682,3974
353,749,3952
422,853,3943
479,900,3940
507,909,3943
523,927,3924
563,966,3912
639,1035,3908
732,1165,3912
807,1296,3895
845,1307,3882
849,1212,3875
845,1194,3882
870,1312,3869
958,1393,3851
1096,1317,3828
1239,1250,3821
1330,1368,3805
1352,1563,3790
1321,1605,3768
1267,1478,3760
1207,1349,3745
1155,1336,3729
1134,1433,3694
1155,1591,3668
1161,1691,3645
1070,1591,3637
875,1307,3620
676,1052,3607
565,965,3587
563,966,3576
655,933,3558
817,909,3546
937,942,3526
873,938,3515
640,798,3496
451,625,3485
442,569,3466
507,625,3454
450,652,3435
282,597,3423
152,522,3405
141,512,3393
154,562,3373
113,625,3362
55,640,3346
84,597,3332
206,529,3309
310,512,3301
307,596,3298
225,710,3301
159,674,3285
169,426,3271
287,229,3260
507,426,3271
763,977,3274
986,1449,3271
1228,1580,3250
1605,1591,3240
2060,1785,3233
2309,2046,3240
2163,2011,3238
1774,1620,3240
1445,1199,3236
1211,966,3240
772,675,3237
-84,-28,3240
-1105,-1033,3236
-1774,-1790,3240
-1899,-1971,3237
-1774,-1790,3240
-1732,-1624,3236
-1774,-1535,3240
-1778,-1414,3237
-1774,-1307,3240
-1812,-1319,3237
-1774,-1336,3240
-1585,-1158,3237
-1380,-796,3240
-1279,-443,3237
-1127,-171,3240
-751,101,3237
-253,398,3240
110,586,3237
282,568,3240
347,419,3236
310,341,3240
92,454,3237
-225,682,3240
-391,816,3236
-253,739,3240
55,561,3237
253,483,3240
233,574,3235
169,739,3240
286,882,3239
563,966,3240
749,915,3232
676,682,3240
485,456,3252
451,568,3271
643,1048,3278
873,1478,3301
962,1473,3330
958,1165,3362
1001,985,3372
1098,1108,3393
1110,1311,3427
986,1364,3485
871,1317,3530
958,1364,3576
1241,1520,3616
1521,1620,3668
1615,1567,3718
1521,1478,3790
1322,1474,3865
1098,1506,3943
942,1449,4000
958,1307,4065
1105,1157,4135
1211,1023,4218
1204,908,4280
1183,881,4340
1158,958,4394
986,1052,4463
680,1112,4522
535,1222,4585
686,1379,4632
873,1421,4677
841,1274,4703
732,1108,4738
773,1046,4765
873,995,4799
807,901,4822
620,909,4860
520,1029,4893
535,1023,4921
499,809,4918
338,682,4921
134,820,4929
0,966,4952
20,853,4953
225,654,4952
494,633,4943
620,710,4952
550,680,4950
479,625,4952
559,725,4944
704,881,4952
748,827,4951
676,568,4952
546,374,4933
366,426,4921
139,605,4901
-28,710,4891
-81,682,4869
-84,625,4860
-115,601,4844
-113,597,4829
-31,629,4795
56,767,4768
83,948,4736
113,966,4707
202,796,4657
253,682,4615
189,792,4577
113,966,4554
182,1029,4519
394,1080,4493
659,1280,4461
958,1563,4432
1328,1817,4382
1774,2103,4340
2298,2456,4301
2844,2671,4279
3173,2535,4245
2957,2103,4218
2183,1534,4192
1211,824,4188
344,-61,4174
-451,-938,4157
-1226,-1539,4121
-1774,-1790,4096
-1901,-1827,4072
-1774,-1790,4065
-1712,-1766,4049
-1774,-1790,4035
-1813,-1836,4010
-1774,-1790,4004
-1750,-1577,4000
-1774,-1222,4004
-1796,-822,3989
-1774,-455,3974
-1702,-221,3952
-1549,-199,3943
-1318,-349,3926
-1042,-426,3912
-747,-184,3892
-422,369,3882
-144,879,3866
-28,995,3851
-64,747,3820
-56,512,3790
141,561,3753
422,796,3729
564,965,3698
507,995,3668
424,989,3620
479,1023,3576
626,1086,3526
704,1165,3485
678,1249,3435
676,1279,3393
791,1213,3344
929,1137,3301
925,1193,3249
760,1393,3209
599,1533,3173
591,1421,3148
712,1128,3114
845,966,3087
956,1129,3063
1098,1478,3057
1241,1688,3051
1267,1620,3057
1168,1406,3055
1098,1279,3057
1130,1355,3050
1155,1591,3057
1101,1809,3067
1098,1847,3087
1227,1716,3098
1352,1591,3118
1347,1584,3142
1324,1648,3179
1408,1718,3200
1521,1819,3209
