II,V,ABP,RESP
483,480,2942,2504
710,698,2945,2504
867,826,2940,2499
763,698,2945,2504
689,620,2945,2513
781,716,2945,2526
859,782,2935,2526
834,733,2945,2526
807,694,2966,2522
834,733,2993,2526
857,772,2993,2524
852,768,2993,2526
859,754,3002,2523
905,768,3040,2526
971,799,3071,2523
1030,820,3088,2526
1054,812,3082,2525
1047,786,3088,2526
1033,768,3103,2514
1030,768,3135,2504
1030,769,3158,2497
1030,768,3183,2504
1024,767,3201,2507
1012,768,3230,2504
987,760,3252,2490
976,768,3278,2483
979,790,3297,2480
959,786,3325,2483
922,754,3347,2473
941,768,3373,2462
984,808,3392,2447
941,768,3420,2440
865,702,3442,2429
941,786,3468,2419
1065,911,3485,2404
959,803,3515,2397
774,623,3542,2386
941,803,3563,2376
1224,1093,3560,2360
941,803,3563,2355
423,280,3576,2346
941,820,3610,2333
2540,2461,3636,2308
3391,3334,3658,2290
2320,2247,3660,2278
621,524,3658,2269
131,47,3647,2246
710,681,3658,2226
1003,1023,3678,2212
675,698,3705,2205
451,451,3708,2184
586,576,3705,2162
628,633,3698,2143
408,419,3705,2141
223,222,3705,2133
178,175,3705,2119
47,60,3698,2093
-266,-262,3705,2076
-622,-663,3707,2064
-888,-960,3705,2055
-1054,-1096,3680,2033
-1136,-1117,3658,2012
-1153,-1112,3644,1994
-1136,-1117,3658,1991
-1129,-1126,3665,1983
-1136,-1117,3658,1969
-1153,-1115,3626,1945
-1136,-1117,3610,1927
-1075,-1118,3605,1912
-994,-1117,3610,1905
-925,-1126,3604,1893
-852,-1117,3610,1884
-776,-1085,3614,1870
-710,-1030,3610,1862
-646,-938,3580,1850
-515,-751,3563,1841
-295,-464,3560,1828
-36,-140,3563,1819
208,160,3536,1807
462,454,3515,1798
756,773,3508,1785
1065,1100,3515,1777
1338,1390,3494,1765
1580,1641,3468,1755
1800,1864,3452,1741
1970,2042,3468,1734
2059,2144,3475,1731
2095,2182,3468,1734
2123,2197,3437,1727
2148,2217,3420,1712
2146,2236,3412,1694
2130,2252,3420,1691
2125,2267,3420,1692
2130,2287,3420,1691
2119,2300,3400,1677
2095,2304,3373,1670
2076,2305,3337,1669
2077,2322,3325,1670
2080,2348,3325,1657
2077,2374,3325,1648
2070,2387,3299,1646
2077,2409,3278,1648
2088,2441,3269,1637
2095,2479,3278,1627
2088,2503,3262,1622
2095,2531,3230,1627
2112,2563,3192,1626
2130,2601,3183,1627
2133,2624,3182,1627
2148,2653,3183,1627
2175,2686,3159,1615
2201,2723,3135,1605
2206,2746,3120,1601
2219,2775,3135,1605
2251,2810,3144,1605
2290,2845,3135,1605
2307,2866,3101,1603
2326,2898,3088,1605
2357,2941,3087,1603
2397,2985,3088,1605
2415,3005,3058,1606
2432,3020,3040,1605
2457,3037,3035,1594
2485,3055,3040,1584
2491,3050,3015,1578
2485,3037,2993,1584
2472,3023,2981,1587
2450,3002,2993,1584
2407,2952,2987,1570
2361,2880,2993,1563
2314,2790,3017,1560
2255,2688,3088,1563
2167,2567,3170,1555
2077,2444,3278,1541
1996,2321,3399,1525
1917,2199,3563,1520
1820,2062,3741,1519
1722,1920,3943,1520
1636,1783,4130,1510
1562,1658,4323,1498
1477,1529,4516,1485
1385,1396,4750,1477
1291,1269,4991,1466
1207,1170,5225,1456
1124,1083,5429,1442
1047,995,5653,1434
978,898,5890,1423
923,820,6128,1413
868,769,6322,1399
817,733,6508,1391
770,687,6695,1382
746,646,6888,1370
729,620,7042,1347
710,611,7173,1327
684,596,7278,1312
675,576,7363,1306
678,554,7386,1295
675,541,7363,1284
647,529,7299,1272
621,524,7220,1263
611,522,7097,1251
604,524,6935,1242
577,522,6738,1230
550,524,6555,1220
538,525,6383,1207
533,524,6223,1199
515,513,6035,1188
497,506,5843,1177
493,505,5655,1162
497,506,5510,1156
486,503,5370,1155
462,506,5225,1156
438,516,5050,1146
426,524,4893,1135
417,516,4757,1122
408,506,4655,1113
398,503,4539,1100
391,506,4418,1092
386,505,4285,1088
391,506,4180,1092
400,513,4079,1092
408,524,3990,1092
408,526,3887,1090
408,524,3800,1092
408,522,3719,1090
408,524,3658,1092
405,522,3585,1091
408,524,3515,1092
416,530,3436,1089
426,541,3373,1092
436,550,3315,1092
462,559,3278,1092
498,566,3232,1087
533,576,3183,1092
556,589,3122,1103
586,611,3088,1113
630,638,3064,1112
675,663,3040,1113
706,679,2988,1122
746,698,2945,1135
814,727,2915,1136
905,768,2898,1135
982,807,2866,1139
1030,838,2850,1156
1057,854,2847,1170
1083,855,2850,1177
1100,845,2825,1176
1101,838,2803,1177
1083,841,2793,1183
1065,855,2803,1199
1050,863,2801,1213
1030,855,2803,1220
989,836,2801,1217
941,820,2803,1220
898,811,2792,1231
870,803,2803,1242
848,791,2826,1241
834,786,2850,1242
829,785,2847,1249
834,786,2850,1263
841,782,2868,1266
852,786,2898,1263
856,790,2900,1259
870,803,2898,1263
894,814,2907,1263
905,803,2945,1263
906,788,2973,1260
941,820,2993,1263
974,851,3004,1263
923,786,3040,1263
859,704,3085,1260
941,786,3135,1263
1043,902,3162,1264
905,768,3183,1263
717,568,3198,1252
905,751,3230,1242
1195,1045,3256,1235
888,733,3278,1242
348,181,3290,1246
888,733,3325,1242
2531,2428,3371,1226
3391,3334,3420,1220
2277,2211,3445,1221
533,419,3468,1220
33,-95,3487,1207
621,541,3515,1199
908,889,3535,1198
568,559,3563,1199
350,313,3587,1186
497,454,3610,1177
534,520,3609,1176
302,297,3610,1177
124,90,3621,1165
107,52,3658,1156
-3,-45,3687,1155
-320,-367,3705,1156
-683,-780,3701,1144
-941,-1065,3705,1135
-1081,-1149,3705,1133
-1136,-1117,3705,1135
-1143,-1096,3694,1123
-1136,-1117,3705,1113
-1138,-1137,3727,1111
-1136,-1117,3753,1113
-1140,-1106,3752,1103
-1136,-1117,3753,1092
-1110,-1128,3753,1088
-1047,-1117,3753,1092
-968,-1111,3726,1083
-888,-1117,3705,1070
-822,-1131,3697,1063
-763,-1117,3705,1070
-696,-1053,3701,1075
-586,-908,3705,1070
-420,-681,3708,1056
-195,-384,3705,1049
63,-56,3676,1049
337,279,3658,1049
618,605,3653,1038
905,925,3658,1027
1185,1234,3634,1023
1438,1519,3610,1027
1651,1755,3600,1028
1828,1938,3610,1027
1964,2066,3596,1025
2041,2147,3563,1027
2061,2186,3523,1028
2059,2199,3515,1027
2064,2205,3516,1025
2077,2217,3515,1027
2079,2228,3491,1028
2077,2234,3468,1027
2077,2237,3441,1024
2077,2252,3420,1027
2067,2278,3388,1036
2059,2304,3373,1049
2062,2314,3367,1052
2077,2322,3373,1049
2086,2339,3354,1044
2095,2374,3325,1049
2106,2409,3292,1059
2130,2444,3278,1070
2150,2469,3257,1072
2166,2496,3230,1070
2177,2519,3194,1067
2201,2549,3183,1070
2223,2574,3182,1077
2237,2601,3183,1092
2237,2621,3159,1104
2255,2653,3135,1113
2288,2688,3109,1112
2326,2723,3088,1113
2341,2746,3055,1119
2361,2775,3040,1135
2397,2808,3038,1146
2450,2845,3040,1156
2489,2875,3015,1163
2521,2915,2993,1177
2551,2956,2984,1190
2592,2985,2993,1199
2623,2990,2976,1198
2645,3002,2945,1199
2655,3025,2907,1205
2663,3037,2898,1220
2658,3010,2895,1233
2645,2967,2898,1242
2614,2925,2875,1241
2574,2880,2850,1242
2526,2803,2829,1247
2485,2706,2850,1263
2435,2602,2891,1277
2361,2496,2945,1284
2260,2365,2981,1282
2166,2217,3040,1284
2084,2068,3131,1293
2006,1938,3278,1306
1909,1814,3438,1308
1811,1693,3610,1306
1719,1562,3769,1303
1633,1431,3943,1306
1534,1302,4121,1306
1438,1187,4323,1306
1352,1078,4514,1304
1278,978,4703,1306
1197,881,4879,1305
1118,803,5083,1306
1048,737,5296,1304
994,681,5510,1306
939,623,5684,1306
888,576,5843,1306
843,542,5996,1303
817,524,6175,1306
796,505,6348,1307
781,489,6508,1306
767,474,6632,1294
763,471,6745,1284
753,471,6829,1280
728,471,6888,1284
700,473,6898,1284
710,489,6888,1284
760,514,6850,1282
817,541,6793,1284
847,559,6687,1284
870,576,6555,1284
894,590,6406,1283
905,593,6270,1284
883,582,6128,1283
852,576,5985,1284
834,579,5818,1283
817,576,5653,1284
776,557,5492,1283
728,541,5368,1284
691,541,5250,1284
657,541,5130,1284
600,520,4982,1282
533,489,4845,1284
482,465,4717,1285
462,454,4608,1284
456,443,4483,1279
462,436,4370,1284
471,436,4263,1295
479,436,4180,1306
478,422,4085,1305
497,419,3990,1306
536,441,3885,1312
550,454,3800,1327
541,446,3720,1336
586,471,3658,1349
653,503,3586,1366
621,454,3515,1391
549,398,3434,1406
639,506,3373,1413
783,640,3318,1416
675,506,3278,1434
482,310,3227,1457
675,524,3183,1477
995,857,3132,1484
692,541,3088,1498
127,-40,3033,1519
692,541,2993,1541
2446,2343,2960,1550
3391,3334,2945,1563
2238,2189,2921,1582
391,314,2898,1605
-152,-245,2868,1616
462,401,2850,1627
776,765,2826,1643
444,436,2803,1670
242,192,2771,1691
408,332,2755,1712
457,386,2747,1733
249,157,2755,1755
110,-39,2755,1766
107,-70,2755,1777
-14,-175,2749,1791
-302,-489,2755,1819
-585,-855,2756,1844
-799,-1082,2755,1862
-995,-1142,2745,1869
-1136,-1117,2755,1884
-1168,-1102,2777,1903
-1136,-1117,2803,1927
-1129,-1131,2803,1937
-1136,-1117,2803,1948
-1138,-1111,2813,1962
-1136,-1117,2850,1991
-1147,-1122,2880,2015
-1136,-1117,2898,2034
-1070,-1117,2893,2041
-959,-1117,2898,2055
-864,-1119,2911,2073
-799,-1117,2945,2098
-722,-1086,2971,2111
-568,-960,2993,2119
-337,-712,3005,2123
-71,-384,3040,2141
186,-56,3085,2161
444,244,3135,2183
719,534,3161,2194
1012,838,3183,2205
1301,1146,3200,2212
1580,1431,3230,2226
1836,1668,3252,2235
2041,1850,3278,2248
2165,1973,3297,2255
2219,2042,3325,2269
2244,2073,3347,2278
2272,2095,3373,2290
2303,2115,3392,2297
2326,2130,3420,2312
2330,2134,3441,2322
2326,2147,3468,2333
2320,2174,3487,2338
2326,2199,3515,2355
2340,2207,3538,2374
2361,2217,3563,2397
2373,2245,3567,2407
2379,2287,3563,2419
2380,2316,3550,2428
2397,2339,3563,2440
2416,2362,3585,2445
2432,2391,3610,2462
2435,2414,3611,2482
2450,2444,3610,2504
2470,2471,3606,2512
2485,2496,3610,2526
2479,2507,3604,2544
2485,2531,3610,2569
2508,2570,3613,2578
2539,2618,3610,2590
2551,2652,3582,2606
2574,2688,3563,2633
2619,2730,3555,2652
2681,2775,3563,2676
2726,2807,3558,2697
2769,2845,3563,2719
2814,2894,3566,2725
2858,2950,3563,2740
2884,2988,3532,2759
2911,3020,3515,2783
2938,3043,3512,2791
2947,3055,3515,2804
2920,3041,3488,2821
2894,3020,3468,2847
2879,2993,3461,2857
2858,2950,3468,2868
2792,2870,3444,2882
2698,2775,3420,2911
2604,2675,3407,2933
2521,2566,3420,2954
2432,2436,3421,2963
2343,2304,3420,2975
2251,2175,3412,2981
2148,2042,3420,2997
2017,1890,3429,3014
1882,1746,3468,3040
1763,1614,3524,3052
1669,1484,3610,3061
1573,1337,3695,3063
1473,1204,3800,3082
1369,1099,3910,3103
1278,1012,4038,3125
1193,914,4153,3133
1118,820,4275,3147
1048,747,4388,3157
994,698,4513,3168
946,645,4626,3163
905,593,4750,3168
863,555,4879,3176
834,541,5035,3189
819,533,5183,3186
817,524,5320,3189
809,510,5433,3196
799,506,5558,3211
786,505,5681,3209
781,506,5795,3211
791,506,5869,3216
834,524,5938,3232
898,557,6006,3233
959,593,6080,3232
987,611,6117,3226
994,611,6128,3232
993,597,6107,3231
994,576,6080,3232
987,556,6032,3227
976,559,5985,3232
956,575,5921,3231
923,576,5843,3232
872,549,5727,3225
817,524,5605,3232
763,511,5480,3241
710,489,5368,3254
657,446,5245,3252
621,419,5130,3254
612,431,5009,3251
621,454,4893,3254
625,446,4764,3247
621,419,4655,3254
611,402,4554,3262
621,419,4465,3275
639,444,4349,3271
621,436,4228,3275
587,416,4112,3282
621,454,4038,3296
688,503,3969,3295
657,454,3895,3296
580,385,3793,3300
657,489,3705,3318
781,626,3627,3327
657,489,3563,3339
460,278,3484,3345
657,489,3420,3361
979,834,3366,3368
675,524,3325,3382
106,-70,3257,3389
675,506,3183,3404
2438,2327,3116,3410
3391,3334,3088,3425
2235,2182,3066,3433
373,297,3040,3446
-180,-264,2989,3451
444,367,2945,3468
780,708,2911,3485
462,401,2898,3511
257,230,2875,3522
426,419,2850,3532
498,459,2819,3535
320,209,2803,3553
200,42,2781,3571
213,52,2755,3596
140,-27,2719,3607
-71,-297,2708,3618
-308,-594,2708,3621
-568,-820,2708,3639
-886,-1000,2681,3657
-1136,-1117,2660,3682
-1196,-1143,2652,3692
-1136,-1117,2660,3703
-1111,-1109,2658,3708
-1136,-1117,2660,3725
-1154,-1126,2659,3734
-1136,-1117,2660,3746
-1125,-1111,2650,3749
-1136,-1117,2660,3767
-1146,-1127,2684,3786
-1118,-1117,2708,3810
-1057,-1105,2704,3818
-976,-1117,2708,3832
-895,-1148,2727,3839
-799,-1117,2755,3853
-661,-954,2756,3857
-444,-663,2755,3874
-168,-330,2768,3893
124,-17,2803,3917
403,271,2827,3918
692,576,2850,3917
998,898,2869,3917
1296,1204,2898,3939
1553,1467,2918,3952
1775,1693,2945,3960
1963,1881,2969,3952
2095,2007,2993,3960
2152,2055,3006,3969
2166,2060,3040,3981
2178,2067,3086,3977
2201,2095,3135,3981
2214,2124,3158,3988
2219,2147,3183,4003
2230,2164,3207,4000
2255,2182,3230,4003
2271,2197,3227,4007
2272,2217,3230,4024
2269,2246,3246,4025
2290,2287,3278,4024
2328,2318,3298,4016
2361,2339,3325,4024
2369,2350,3352,4031
2379,2374,3373,4046
2404,2406,3367,4046
2450,2444,3373,4046
2482,2469,3393,4037
2503,2496,3420,4046
2514,2524,3420,4055
2539,2566,3420,4067
2574,2602,3435,4062
2627,2636,3468,4067
2677,2659,3476,4073
2716,2688,3468,4089
2737,2717,3454,4086
2769,2758,3468,4089
2817,2804,3490,4092
2876,2863,3515,4110
2921,2919,3518,4111
2965,2967,3515,4110
3009,2997,3506,4100
3053,3020,3515,4110
3078,3037,3520,4119
3089,3055,3515,4131
3085,3059,3486,4128
3071,3055,3468,4131
3039,3035,3459,4128
3000,3002,3468,4131
2947,2943,3464,4123
2876,2863,3468,4131
2779,2762,3465,4140
2681,2653,3468,4153
2584,2533,3457,4147
2485,2409,3468,4153
2366,2272,3486,4160
2237,2130,3515,4174
2103,1979,3526,4170
1970,1833,3563,4174
1827,1689,3633,4180
1686,1554,3753,4196
1553,1418,3871,4193
1438,1292,3990,4196
1326,1171,4097,4200
1225,1065,4228,4217
1134,963,4362,4217
1065,873,4513,4217
1002,791,4651,4210
941,733,4798,4217
877,687,4934,4214
834,646,5083,4217
805,598,5235,4212
781,559,5415,4217
743,533,5590,4213
710,524,5748,4217
697,514,5865,4213
710,506,5985,4217
733,500,6105,4212
763,506,6223,4217
791,520,6300,4215
817,541,6365,4217
837,560,6416,4203
870,576,6460,4196
911,585,6466,4186
941,593,6460,4196
945,602,6441,4197
941,611,6413,4196
936,608,6335,4178
923,593,6223,4174
890,572,6092,4171
852,559,5985,4174
809,551,5873,4160
746,541,5748,4153
667,518,5595,4146
621,489,5463,4153
620,465,5341,4143
621,454,5225,4131
587,452,5079,4112
550,454,4940,4110
554,454,4811,4106
586,454,4703,4110
592,446,4578,4098
586,454,4465,4089
591,475,4361,4071
586,471,4275,4067
569,451,4161,4061
604,489,4038,4067
659,548,3919,4064
621,506,3848,4067
547,426,3782,4061
621,506,3705,4067
730,633,3598,4065
586,506,3515,4067
381,313,3459,4059
586,524,3420,4067
910,852,3351,4075
586,524,3278,4089
5,-68,3214,4084
604,524,3183,4089
2421,2349,3140,4094
3391,3334,3088,4110
2198,2147,3026,4108
302,244,2993,4110
-236,-290,2968,4111
426,401,2945,4131
769,773,2896,4142
426,419,2850,4153
214,169,2814,4148
408,349,2803,4153
495,445,2783,4155
284,209,2755,4174
114,-25,2718,4185
107,-70,2708,4196
12,-147,2709,4190
-284,-436,2708,4196
-629,-819,2681,4201
-888,-1082,2660,4217
-1053,-1154,2652,4222
-1136,-1117,2660,4238
-1151,-1096,2658,4248
-1136,-1117,2660,4260
-1133,-1135,2659,4254
-1136,-1117,2660,4260
-1143,-1109,2651,4267
-1136,-1117,2660,4281
-1128,-1122,2682,4277
-1136,-1117,2708,4281
-1156,-1119,2707,4286
-1136,-1117,2708,4303
-1070,-1115,2721,4301
-994,-1117,2755,4303
-929,-1094,2780,4297
-817,-960,2803,4303
-617,-693,2821,4298
-355,-367,2850,4303
-91,-70,2872,4301
178,209,2898,4303
476,518,2919,4287
799,855,2945,4281
1101,1168,2964,4276
1367,1431,2993,4281
1599,1656,3016,4269
1793,1850,3040,4260
1928,1989,3054,4250
2006,2060,3088,4260
2047,2081,3132,4260
2077,2095,3183,4260
2098,2118,3209,4243
2112,2147,3230,4238
2125,2167,3248,4233
2148,2182,3278,4238
2177,2197,3299,4228
2201,2217,3325,4217
2211,2238,3346,4197
2219,2269,3373,4196
2233,2300,3391,4193
2255,2322,3420,4196
2270,2325,3446,4180
2290,2339,3468,4174
2313,2375,3466,4168
2343,2426,3468,4174
2362,2459,3480,4164
2379,2479,3515,4153
2392,2496,3543,4134
2414,2531,3563,4131
2436,2566,3562,4127
2468,2601,3563,4131
2494,2624,3558,4120
2521,2653,3563,4110
2540,2689,3560,4091
2574,2741,3563,4089
2622,2788,3558,4086
2681,2828,3563,4089
2728,2856,3560,4074
2769,2898,3563,4067
2803,2948,3557,4060
2840,3002,3563,4067
2874,3040,3561,4058
2911,3072,3563,4046
2938,3101,3555,4025
2947,3125,3563,4024
2926,3120,3565,4023
2894,3090,3563,4024
2853,3039,3533,4008
2805,2985,3515,4003
2737,2922,3506,3999
2663,2845,3515,4003
2580,2742,3510,3989
2485,2618,3515,3981
2366,2478,3524,3975
2237,2339,3563,3981
2107,2199,3614,3972
1988,2060,3705,3960
1869,1912,3814,3940
1757,1763,3943,3939
1648,1616,4055,3936
1544,1484,4180,3939
1429,1358,4311,3926
1314,1239,4465,3917
1204,1120,4605,3902
1118,1012,4750,3896
1039,912,4898,3881
959,820,5083,3874
875,737,5272,3861
817,681,5463,3853
784,643,5626,3837
763,611,5795,3832
733,569,5959,3820
710,541,6128,3810
703,535,6272,3784
710,541,6413,3767
719,538,6536,3752
746,541,6650,3746
789,561,6728,3725
834,593,6793,3703
857,610,6841,3676
870,611,6888,3660
880,602,6888,3638
888,593,6840,3618
880,581,6743,3589
870,576,6650,3575
858,577,6557,3560
834,576,6460,3553
784,561,6323,3532
728,541,6175,3511
681,523,6024,3482
639,506,5890,3468
586,481,5745,3453
533,454,5605,3446
495,436,5458,3426
479,436,5320,3404
474,441,5171,3374
479,436,5035,3361
489,417,4905,3349
515,419,4798,3339
541,447,4679,3314
533,454,4560,3296
510,438,4430,3282
550,471,4323,3275
615,526,4220,3252
586,489,4133,3232
524,418,4034,3214
621,506,3943,3211
753,640,3841,3200
621,524,3753,3189
418,336,3666,3172
621,541,3610,3168
941,860,3561,3164
604,541,3515,3168
2,-33,3442,3158
586,559,3373,3147
2408,2361,3311,3128
3391,3334,3278,3125
2193,2170,3234,3124
266,297,3183,3125
-302,-245,3120,3112
355,401,3088,3104
717,750,3065,3097
391,436,3040,3104
180,253,2988,3102
373,454,2945,3104
478,539,2915,3100
302,332,2898,3104
152,161,2867,3101
142,140,2850,3104
83,63,2846,3100
-89,-140,2850,3104
-294,-367,2827,3101
-550,-611,2803,3104
-878,-897,2790,3100
-1136,-1117,2803,3104
-1197,-1169,2806,3101
-1136,-1117,2803,3104
-1111,-1096,2794,3100
-1136,-1117,2803,3104
-1153,-1132,2805,3103
-1136,-1117,2803,3104
-1126,-1108,2791,3091
-1136,-1117,2803,3082
-1144,-1128,2826,3074
-1118,-1117,2850,3082
-1065,-1107,2849,3085
-994,-1117,2850,3082
-930,-1140,2863,3066
-870,-1117,2898,3061
-784,-993,2923,3059
-621,-751,2945,3061
-386,-451,2962,3047
-124,-157,2993,3040
131,119,3016,3035
408,419,3040,3040
720,754,3058,3030
1030,1082,3088,3018
1296,1358,3112,3002
1527,1588,3135,2997
1740,1791,3149,2984
1917,1955,3183,2975
2020,2053,3227,2961
2059,2095,3278,2954
2074,2117,3304,2940
2095,2147,3325,2933
2114,2172,3344,2919
2130,2182,3373,2911
2146,2184,3393,2897
2166,2199,3420,2890
2174,2226,3442,2877
2166,2252,3468,2868
2154,2266,3484,2852
2166,2287,3515,2847
2195,2313,3544,2844
2219,2339,3563,2847
2219,2352,3555,2837
2219,2374,3563,2826
2231,2407,3584,2810
2255,2444,3610,2804
2263,2464,3608,2793
2272,2496,3610,2783
2290,2545,3626,2766
2326,2601,3658,2761
2354,2631,3663,2759
2379,2653,3658,2761
2400,2680,3649,2750
2432,2723,3658,2740
2464,2763,3658,2726
2503,2810,3658,2719
2538,2861,3651,2705
2574,2915,3658,2697
2606,2957,3657,2684
2645,3002,3658,2676
2683,3048,3650,2660
2716,3090,3658,2654
2735,3110,3660,2651
2752,3125,3658,2654
2759,3136,3629,2645
2752,3142,3610,2633
2720,3118,3599,2617
2681,3072,3610,2612
2633,3012,3609,2602
2574,2950,3610,2590
2494,2872,3600,2566
2414,2775,3610,2547
2337,2656,3634,2531
2255,2531,3705,2526
2145,2395,3792,2514
2024,2252,3895,2504
1904,2098,3993,2490
1793,1955,4133,2483
1676,1822,4294,2471
1562,1693,4465,2462
1457,1552,4601,2448
1367,1414,4750,2440
1272,1284,4923,2429
1172,1170,5130,2419
1071,1059,5320,2398
994,960,5510,2376
930,867,5694,2349
870,786,5890,2333
807,711,6074,2320
763,663,6270,2312
740,634,6463,2292
728,611,6650,2269
707,578,6798,2241
692,559,6935,2226
693,556,7059,2214
710,559,7173,2205
730,552,7236,2184
763,559,7268,2162
809,585,7270,2137
852,611,7268,2119
869,608,7234,2097
870,593,7173,2076
864,583,7064,2052
852,576,6935,2034
827,557,6785,2011
799,541,6650,1991
769,538,6509,1966
728,541,6365,1948
671,528,6194,1926
621,506,6033,1905
581,487,5879,1878
533,471,5748,1862
464,447,5603,1851
408,419,5463,1841
394,401,5313,1818
408,401,5178,1798
414,410,5030,1782
408,419,4893,1777
402,420,4757,1766
426,436,4655,1755
461,461,4559,1741
462,454,4465,1734
446,431,4343,1723
497,471,4228,1712
574,538,4117,1698
550,506,4038,1691
487,435,3960,1681
586,524,3895,1670
734,660,3821,1654
621,541,3753,1648
425,344,3673,1647
621,541,3610,1648
941,866,3554,1637
621,559,3515,1627
39,-15,3466,1622
621,559,3420,1627
2422,2347,3367,1627
3391,3334,3325,1627
2206,2203,3275,1624
302,349,3230,1627
-269,-201,3176,1625
355,436,3135,1627
681,785,3101,1625
337,454,3088,1627
117,225,3066,1624
284,384,3040,1627
342,450,3005,1627
124,227,2993,1627
-34,38,2991,1622
-36,17,2993,1627
-141,-72,2969,1637
-444,-367,2945,1648
-767,-724,2931,1648
-976,-978,2945,1648
-1089,-1094,2950,1648
-1136,-1117,2945,1648
-1142,-1114,2930,1636
-1136,-1117,2945,1627
-1141,-1126,2971,1623
-1136,-1117,2993,1627
-1131,-1113,2987,1626
-1136,-1117,2993,1627
-1148,-1122,3013,1627
-1136,-1117,3040,1627
-1088,-1116,3040,1615
-1012,-1117,3040,1605
-943,-1122,3052,1600
-888,-1117,3088,1605
-834,-1083,3112,1607
-746,-978,3135,1605
-601,-782,3154,1596
-391,-506,3183,1584
-136,-196,3203,1569
142,122,3230,1563
424,435,3253,1561
710,751,3278,1563
998,1064,3292,1553
1278,1362,3325,1541
1530,1617,3369,1528
1740,1815,3420,1520
1899,1953,3447,1508
2006,2042,3468,1498
2061,2091,3485,1486
2077,2112,3515,1477
2080,2118,3537,1465
2095,2130,3563,1456
2117,2153,3582,1443
2130,2182,3610,1434
2127,2202,3630,1423
2130,2217,3658,1413
2143,2231,3680,1400
2148,2252,3705,1391
2130,2274,3710,1380
2112,2304,3705,1370
2113,2337,3693,1356
2130,2374,3705,1349
2139,2401,3727,1346
2148,2426,3753,1349
2156,2447,3754,1341
2166,2479,3753,1327
2167,2511,3747,1310
2184,2549,3753,1306
2210,2580,3750,1307
2237,2618,3753,1306
2242,2658,3749,1293
2255,2706,3753,1284
2284,2748,3747,1282
