II,V,ABP,RESP
-1757,6232,1805,4095
-1521,6284,1804,4099
-1367,6280,1786,4095
-1389,6239,1770,4099
-1527,6161,1761,4095
-1653,6105,1770,4099
-1689,6071,1774,4095
-1653,6105,1770,4099
-1519,6177,1749,4095
-1256,6284,1736,4099
-1006,6344,1729,4095
-1058,6329,1736,4099
-1466,6205,1736,4095
-1918,6060,1736,4099
-2067,5967,1730,4095
-1918,6015,1736,4099
-1669,6145,1736,4095
-1455,6284,1736,4099
-1318,6331,1726,4095
-1323,6329,1736,4099
-1424,6322,1751,4095
-1455,6374,1770,4099
-1355,6430,1774,4095
-1323,6464,1804,4099
-1484,6437,1858,4095
-1653,6419,1940,4099
-1562,6432,2015,4095
-1256,6509,2110,4099
-1019,6587,2236,4095
-1058,6643,2416,4099
-1348,6618,2622,4095
-1719,6554,2859,4099
-1938,6498,3104,4095
-1852,6554,3369,4099
-1547,6684,3633,4095
-1323,6823,3914,4099
-1370,6871,4190,4095
-1587,6868,4458,4099
-1713,6840,4689,4095
-1653,6823,4900,4099
-1527,6775,5090,4095
-1455,6733,5275,4099
-1373,6712,5426,4094
-1190,6733,5547,4099
-999,6716,5624,4096
-992,6643,5683,4099
-1110,6527,5719,4094
-1058,6464,5751,4099
-725,6442,5759,4097
-397,6419,5751,4099
-327,6319,5717,4092
-397,6194,5683,4099
-365,6072,5644,4101
-265,5970,5615,4099
-253,5825,5577,4072
-331,5656,5547,4051
-395,5477,5509,4027
-463,5342,5479,4002
-559,5230,5440,3954
-595,5162,5411,3906
-519,5104,5373,3860
-463,5072,5343,3826
-507,5049,5302,3776
-529,5072,5275,3729
-420,5102,5239,3678
-331,5117,5207,3633
-444,5068,5153,3574
-661,5027,5105,3520
-695,5047,5049,3467
-463,5162,5003,3424
-196,5257,4936,3368
-198,5252,4866,3311
-534,5118,4788,3249
-992,4982,4730,3199
-1261,4927,4666,3141
-1190,4982,4594,3086
-886,5058,4500,3024
-595,5117,4424,2974
-476,5140,4354,2923
-529,5162,4288,2877
-692,5139,4197,2824
-926,5072,4118,2781
-1155,4996,4046,2738
-1256,5027,3982,2700
-1153,5144,3893,2650
-926,5252,3811,2604
-746,5249,3737,2558
-727,5207,3675,2524
-827,5186,3600,2482
-926,5207,3539,2443
-934,5217,3485,2400
-860,5252,3437,2363
-765,5304,3365,2320
-727,5342,3301,2283
-805,5289,3246,2245
-992,5207,3199,2218
-1166,5152,3129,2186
-1190,5162,3063,2154
-1063,5177,3005,2116
-926,5207,2961,2090
-838,5257,2894,2065
-727,5342,2825,2041
-591,5379,2761,2007
-595,5342,2722,1977
-809,5237,2685,1950
-1058,5162,2654,1929
-1151,5138,2617,1897
-1124,5162,2586,1865
-1059,5178,2548,1835
-926,5207,2518,1816
-734,5244,2493,1794
-661,5297,2484,1768
-783,5321,2470,1734
-926,5342,2450,1704
-951,5359,2423,1675
-992,5386,2416,1656
-1149,5362,2417,1633
-1256,5297,2416,1607
-1156,5217,2395,1573
-992,5207,2382,1543
-954,5245,2380,1516
-992,5297,2382,1495
-985,5297,2364,1470
-992,5297,2348,1447
-1057,5321,2343,1422
-1058,5386,2348,1398
-943,5414,2333,1367
-926,5386,2314,1334
-1143,5306,2302,1299
-1389,5252,2314,1270
-1386,5242,2320,1238
-1190,5297,2314,1206
-1035,5362,2292,1171
-992,5431,2280,1141
-964,5477,2275,1110
-926,5521,2280,1077
-918,5532,2278,1041
-926,5521,2280,1013
-882,5494,2279,988
-794,5521,2280,964
-710,5590,2275,933
-661,5656,2280,900
-639,5615,2283,868
-661,5476,2280,836
-730,5290,2259,796
-794,5162,2246,755
-750,5094,2242,720
-595,5072,2246,691
-470,5029,2231,655
-529,4982,2212,611
-708,4950,2201,561
-794,4982,2212,514
-722,5033,2218,472
-661,5072,2212,434
-703,5070,2190,390
-727,5072,2178,338
-664,5076,2174,284
-661,5072,2178,241
-831,5051,2175,204
-992,5072,2178,161
-949,5179,2179,107
-794,5342,2178,64
-776,5431,2159,43
-926,5386,2144,32
-1072,5261,2138,16
-1124,5207,2144,0
-1151,5244,2133,-5
-1190,5342,2110,0
-1131,5487,2082,2
-860,5746,2076,0
-418,5957,2077,-2
0,5835,2076,0
263,5218,2057,1
463,4309,2042,0
887,3282,2037,-1
1719,2110,2042,0
2817,709,2031,0
3769,-628,2008,0
4241,-1464,1981,0
4166,-1526,1974,0
3695,-943,1974,0
2976,45,1974,0
2113,1165,1957,0
1190,2244,1940,0
321,3149,1930,0
-397,3905,1940,0
-879,4534,1946,0
-1124,5072,1940,0
-1222,5482,1917,0
-1323,5790,1906,0
-1469,5997,1905,0
-1587,6150,1906,0
-1605,6246,1888,0
-1587,6329,1872,0
-1644,6369,1864,0
-1786,6374,1872,0
-1888,6340,1873,0
-1852,6329,1872,0
-1730,6347,1868,0
-1653,6374,1872,0
-1675,6349,1871,0
-1719,6284,1872,0
-1749,6227,1870,0
-1786,6239,1872,0
-1804,6288,1869,0
-1719,6329,1872,0
-1582,6310,1871,0
-1587,6284,1872,0
-1754,6281,1868,0
-1852,6329,1872,0
-1733,6366,1874,0
-1587,6374,1872,0
-1611,6315,1853,0
-1719,6239,1838,0
-1738,6176,1830,0
-1719,6194,1838,0
-1760,6246,1839,0
-1786,6284,1838,0
-1693,6257,1832,0
-1587,6239,1838,0
-1574,6249,1840,0
-1587,6284,1838,0
-1537,6283,1819,0
-1521,6284,1804,0
-1600,6283,1795,0
-1653,6284,1804,0
-1581,6249,1807,0
-1521,6239,1804,0
-1583,6253,1783,0
-1653,6284,1770,0
-1598,6276,1760,0
-1521,6284,1770,0
-1545,6316,1781,0
-1587,6374,1804,0
-1494,6393,1817,0
-1323,6419,1838,0
-1230,6468,1858,0
-1256,6554,1906,0
-1320,6583,1974,0
-1389,6554,2076,0
-1450,6495,2193,0
-1455,6509,2348,0
-1359,6573,2531,0
-1256,6643,2756,0
-1285,6634,3000,0
-1455,6598,3267,0
-1587,6593,3534,0
-1521,6688,3811,0
-1297,6813,4080,0
-1124,6913,4356,0
-1111,6941,4617,0
-1190,6958,4866,0
-1278,6960,5080,0
-1389,6958,5275,0
-1489,6935,5438,0
-1455,6958,5581,0
-1283,6996,5680,0
-1190,7002,5751,0
-1302,6916,5789,0
-1455,6823,5819,0
-1430,6775,5835,0
-1256,6778,5853,0
-1077,6734,5856,0
-926,6643,5853,0
-786,6521,5832,0
-727,6419,5819,0
-756,6303,5801,0
-727,6194,5785,0
-557,6089,5748,0
-397,6015,5717,0
-376,5917,5690,0
-397,5790,5683,0
-315,5632,5666,0
-198,5521,5649,0
-182,5447,5613,0
-265,5386,5581,0
-375,5274,5539,0
-529,5162,5513,0
-710,5082,5478,0
-794,5072,5445,0
-713,5070,5389,0
-595,5072,5343,0
-552,5061,5300,0
-529,5072,5275,0
-466,5074,5229,0
-463,5072,5173,0
-589,5029,5096,0
-727,4982,5037,0
-749,4951,4981,0
-727,4982,4934,0
-780,5019,4867,0
-860,5027,4798,0
-839,4986,4722,0
-727,4982,4662,0
-630,5022,4594,0
-595,5072,4526,0
-607,5056,4439,0
-661,5027,4356,0
-726,5038,4265,0
-727,5117,4186,0
-650,5170,4098,0
-595,5162,4016,0
-626,5110,3924,0
-661,5117,3845,0
-580,5179,3769,0
-397,5252,3709,0
-236,5265,3641,0
-198,5252,3573,0
-287,5214,3496,0
-463,5162,3437,0
-673,5089,3383,0
-860,5072,3335,0
-953,5111,3265,0
-926,5162,3199,0
-823,5159,3137,0
-727,5162,3097,0
-659,5185,3048,0
-595,5207,2995,0
-540,5173,2933,0
-529,5162,2893,0
-509,5214,2856,0
-397,5297,2825,0
-267,5290,2782,0
-331,5207,2756,0
-617,5105,2739,0
-860,5072,2722,0
-821,5092,2675,0
-595,5162,2620,0
-430,5222,2572,0
-397,5252,2552,0
-394,5213,2535,0
-397,5162,2518,0
-485,5131,2493,0
-661,5162,2484,0
-780,5209,2481,0
-727,5252,2484,0
-565,5243,2470,0
-463,5207,2450,0
-484,5158,2425,0
-529,5162,2416,0
-486,5201,2412,0
-397,5252,2416,0
-379,5246,2414,0
-463,5207,2416,0
-561,5157,2413,0
-595,5162,2416,0
-551,5224,2414,0
-463,5342,2416,0
-379,5421,2413,0
-331,5431,2416,0
-265,5410,2415,0
-132,5476,2416,0
-31,5565,2402,0
-132,5521,2382,0
-386,5263,2357,0
-529,4982,2348,0
-462,4845,2347,0
-397,4848,2348,0
-473,4836,2332,0
-529,4803,2314,0
-405,4794,2294,0
-265,4848,2280,0
-331,4882,2260,0
-529,4893,2246,0
-625,4896,2228,0
-595,4938,2212,0
-594,4984,2188,0
-661,5027,2178,0
-702,5053,2176,0
-661,5072,2178,0
-608,5074,2161,0
-595,5072,2144,0
-644,5078,2134,0
-727,5117,2144,0
-795,5166,2148,0
-794,5207,2144,0
-760,5189,2124,0
-794,5162,2110,0
-909,5216,2102,0
-992,5431,2110,0
-907,5649,2113,0
-661,5656,2110,0
-366,5369,2091,0
-66,4938,2076,0
380,4345,2068,0
1124,3411,2076,0
2112,2032,2079,0
3108,494,2076,0
3981,-870,2057,0
4695,-1840,2042,0
5070,-2267,2034,0
4761,-1885,2042,0
3736,-728,2045,0
2447,763,2042,0
1400,2028,2023,0
661,2963,2008,0
51,3727,2000,0
-463,4444,2008,0
-756,5016,2011,0
-860,5431,2008,0
-948,5729,1989,0
-1124,5970,1974,0
-1351,6104,1965,0
-1587,6150,1974,0
-1793,6138,1979,0
-1918,6150,1974,0
-1939,6169,1953,0
-1918,6194,1940,0
-1899,6205,1936,0
-1852,6239,1940,0
-1774,6300,1937,0
-1719,6374,1940,0
-1705,6414,1942,0
-1653,6419,1940,0
-1577,6398,1920,0
-1587,6374,1906,0
-1690,6326,1901,0
-1719,6284,1906,0
-1587,6259,1903,0
-1455,6284,1906,0
-1475,6300,1908,0
-1587,6284,1906,0
-1661,6220,1885,0
-1719,6194,1872,0
-1793,6220,1870,0
-1786,6284,1872,0
-1625,6301,1853,0
-1455,6284,1838,0
-1432,6246,1842,0
-1521,6239,1872,0
-1577,6233,1895,0
-1587,6239,1906,0
-1596,6232,1903,0
-1587,6239,1906,0
-1519,6235,1905,0
-1455,6239,1906,0
-1468,6216,1891,0
-1521,6194,1872,0
-1501,6169,1846,0
-1389,6194,1838,0
-1259,6238,1834,0
-1190,6284,1838,0
-1162,6270,1831,0
-1124,6239,1838,0
-1072,6213,1848,0
-1058,6239,1872,0
-1074,6267,1894,0
-1058,6284,1940,0
-985,6257,1998,0
-926,6239,2076,0
-901,6238,2157,0
-860,6284,2280,0
-785,6325,2445,0
-727,6374,2654,0
-616,6434,2868,0
-331,6554,3097,0
-11,6656,3336,0
-66,6688,3607,0
-621,6626,3879,0
-1256,6598,4152,0
-1485,6657,4407,0
-1323,6778,4662,0
-1115,6832,4895,0
-1058,6823,5105,0
-1100,6796,5268,0
-1190,6823,5411,0
-1295,6841,5532,0
-1323,6823,5649,0
-1210,6771,5741,0
-1058,6778,5819,0
-989,6816,5865,0
-992,6823,5887,0
-991,6736,5882,0
-992,6643,5887,0
-1009,6586,5891,0
-992,6554,5887,0
-900,6457,5850,0
-794,6329,5819,0
-724,6202,5797,0
-661,6105,5785,0
-576,5976,5747,0
-529,5835,5717,0
-557,5685,5693,0
-595,5566,5683,0
-554,5456,5648,0
-463,5386,5615,0
-423,5320,5577,0
-463,5252,5547,0
-498,5162,5492,0
-463,5117,5445,0
-400,5097,5403,0
-397,5072,5377,0
-427,4992,5327,0
-397,4938,5275,0
-322,4939,5215,0
-331,4982,5173,0
-432,4964,5121,0
-463,4893,5071,0
-355,4812,5001,0
-265,4803,4934,0
-295,4825,4858,0
-331,4848,4798,0
-282,4825,4732,0
-265,4803,4662,0
-323,4788,4571,0
-265,4803,4492,0
17,4818,4419,0
265,4848,4356,0
203,4844,4271,0
-66,4803,4186,0
-236,4739,4095,0
-198,4758,4016,0
-30,4862,3926,0
198,4982,3845,0
400,5011,3768,0
397,4982,3709,0
129,4932,3643,0
-198,4893,3573,0
-348,4845,3485,0
-331,4848,3403,0
-303,4892,3324,0
-331,4938,3267,0
-382,4918,3212,0
-463,4893,3165,0
-575,4897,3109,0
-661,4938,3063,0
-676,4956,3011,0
-661,4982,2961,0
-647,5010,2892,0
-595,5027,2825,0
-502,4995,2760,0
-463,4982,2722,0
-527,5012,2697,0
-595,5072,2688,0
-559,5084,2673,0
-463,5072,2654,0
-426,5057,2619,0
-463,5072,2586,0
-490,5073,2548,0
-463,5072,2518,0
-434,5063,2491,0
-463,5072,2484,0
-518,5068,2482,0
-529,5072,2484,0
-486,5080,2477,0
-463,5117,2484,0
-493,5145,2499,0
-529,5162,2518,0
-530,5153,2519,0
-529,5162,2518,0
-525,5180,2515,0
-463,5207,2518,0
-337,5213,2505,0
-198,5252,2484,0
27,5353,2459,0
463,5521,2450,0
937,5635,2446,0
992,5611,2450,0
475,5435,2448,0
-198,5252,2450,0
-569,5166,2447,0
-661,5207,2450,0
-710,5260,2449,0
-727,5252,2450,0
-629,5138,2437,0
-529,4982,2416,0
-555,4820,2390,0
-595,4713,2382,0
-507,4657,2382,0
-397,4668,2382,0
-408,4703,2363,0
-463,4758,2348,0
-433,4788,2342,0
-397,4803,2348,0
-458,4793,2338,0
-529,4803,2314,0
-505,4833,2286,0
-463,4893,2280,0
-520,4946,2281,0
-595,4982,2280,0
-600,4999,2260,0
-595,5027,2246,0
-683,5082,2240,0
-794,5162,2246,0
-820,5211,2245,0
-794,5207,2246,0
-791,5155,2245,0
-794,5162,2246,0
-759,5285,2231,0
-727,5521,2212,0
-705,5718,2191,0
-595,5746,2178,0
-320,5494,2159,0
66,4982,2144,0
532,4212,2125,0
1190,3187,2110,0
2151,1848,2088,0
3240,314,2076,0
4057,-1099,2070,0
4299,-1930,2076,0
4029,-1967,2076,0
3505,-1302,2076,0
2865,-245,2062,0
2050,988,2042,0
1088,2206,2016,0
198,3277,2008,0
-414,4076,2009,0
-794,4668,2008,0
-1067,5153,1988,0
-1256,5611,1974,0
-1335,5969,1970,0
-1389,6194,1974,0
-1490,6270,1959,0
-1587,6284,1940,0
-1600,6274,1920,0
-1587,6284,1906,0
-1618,6272,1884,0
-1653,6239,1872,0
-1644,6193,1868,0
-1653,6194,1872,0
-1728,6236,1858,0
-1786,6284,1838,0
-1776,6291,1815,0
-1786,6284,1804,0
-1882,6288,1797,0
-1984,6329,1804,0
-2015,6372,1809,0
-2050,6419,1804,0
-2152,6442,1781,0
-2248,6464,1770,0
-2253,6471,1769,0
-2248,6509,1770,0
-2325,6550,1751,0
-2447,6598,1736,0
-2521,6614,1733,0
-2579,6643,1736,0
-2675,6680,1720,0
-2777,6733,1702,0
-2801,6743,1694,0
-2777,6733,1702,0
-2788,6712,1692,0
-2844,6733,1668,0
-2850,6758,1639,0
-2777,6778,1633,0
-2699,6752,1636,0
-2711,6733,1633,0
-2774,6733,1613,0
-2777,6778,1599,0
-2677,6795,1595,0
-2579,6778,1599,0
-2560,6727,1587,0
-2579,6733,1565,0
-2538,6777,1539,0
-2447,6823,1531,0
-2365,6789,1527,0
-2315,6733,1531,0
-2254,6696,1528,0
-2182,6733,1531,0
-2108,6779,1536,0
-2050,6823,1565,0
-2020,6836,1607,-1
-2050,6868,1668,0
-2088,6890,1735,0
-2050,6913,1838,0
-1929,6903,1970,-2
-1852,6913,2144,0
-1875,6938,2343,1
-1918,7002,2586,0
-1873,7053,2852,-3
-1786,7092,3131,0
-1734,7080,3397,4
-1719,7047,3675,0
-1685,6999,3954,-11
-1653,7002,4220,0
-1650,7038,4436,45
-1653,7092,4628,113
-1621,7113,4802,177
-1587,7137,4968,241
-1567,7146,5097,314
-1521,7137,5207,402
-1417,7070,5295,486
-1323,7002,5377,563
-1280,6947,5431,633
-1256,6913,5479,707
-1214,6836,5514,781
-1190,6733,5547,852
-1184,6597,5552,915
-1124,6464,5547,981
-978,6316,5527,1046
-860,6194,5513,1109
-862,6078,5490,1164
-926,5970,5479,1222
-907,5829,5462,1280
-794,5701,5445,1334
-704,5590,5406,1376
-727,5521,5377,1415
-793,5449,5350,1454
-794,5386,5343,1495
-735,5312,5334,1527
-727,5252,5343,1559
-779,5188,5345,1591
-794,5162,5343,1623
-738,5150,5308,1647
-727,5162,5275,1672
-807,5159,5236,1697
-860,5162,5207,1720
-797,5129,5155,1728
-727,5072,5105,1736
-751,5006,5048,1748
-794,5027,5003,1768
-758,5118,4936,1779
-727,5207,4866,1784
-789,5177,4789,1787
-860,5072,4730,1800
-818,4978,4665,1811
-727,4982,4594,1816
-701,5029,4502,1812
-727,5072,4424,1816
-728,5069,4351,1824
-727,5072,4288,1832
-763,5084,4204,1830
-794,5117,4118,1832
-780,5134,4025,1838
-794,5162,3948,1849
-869,5184,3871,1847
-926,5207,3811,1849
-896,5202,3746,1853
-860,5207,3675,1865
-888,5219,3584,1870
-926,5252,3505,1881
-916,5269,3433,1894
-926,5297,3369,1913
-1000,5320,3284,1925
-1058,5342,3199,1945
-1031,5323,3119,1967
-992,5297,3063,1993
-1003,5265,2998,2007
-992,5252,2927,2025
-892,5237,2837,2046
-794,5252,2756,2074
-800,5274,2680,2094
-860,5297,2620,2122
-855,5277,2564,2151
-794,5252,2518,2186
-751,5223,2466,2212
-727,5207,2416,2250
-650,5163,2358,2295
-529,5117,2314,2347
-468,5073,2275,2385
-529,5072,2246,2427
-616,5100,2209,2476
-595,5162,2178,2540
-476,5191,2152,2595
-397,5162,2144,2652
-406,5063,2129,2709
-397,4982,2110,2781
-294,4940,2084,2847
-198,4938,2076,2909
-207,4937,2076,2960
-265,4982,2076,3022
-274,5043,2057,3084
-265,5072,2042,3151
-279,5022,2035,3203
-265,4982,2042,3263
-183,5000,2041,3323
-132,5072,2042,3392
-167,5118,2039,3452
-198,5162,2042,3520
-154,5218,2038,3583
-132,5297,2042,3649
-201,5331,2043,3710
-265,5342,2042,3793
-250,5348,2023,3881
-265,5386,2008,3954
-376,5392,2001,3987
-463,5342,2008,4019
-429,5224,2009,4056
-397,5117,2008,4099
-465,5033,2004,4106
-529,4982,2008,4099
-487,4937,2008,4090
-463,4938,2008,4099
-576,4970,2004,4099
-727,5027,2008,4099
-779,5052,2009,4093
-794,5072,2008,4099
-868,5089,1991,4096
-926,5117,1974,4099
-873,5120,1964,4094
-794,5117,1974,4099
-828,5126,1980,4095
-926,5162,1974,4099
-978,5203,1951,4095
-992,5252,1940,4099
-1070,5298,1939,4095
-1190,5342,1940,4099
-1243,5339,1921,4095
-1190,5297,1906,4099
-1120,5232,1901,4095
-1124,5252,1906,4099
-1183,5414,1893,4095
-1190,5701,1872,4099
-1042,5903,1848,4095
-727,5835,1838,4099
-302,5424,1832,4095
198,4803,1838,4099
828,4026,1842,4095
1653,3052,1838,4099
2641,1800,1817,4095
3571,449,1804,4099
4141,-657,1802,4095
4166,-1167,1804,4099
3761,-1026,1787,4095
3174,-359,1770,4099
2503,601,1761,4095
1653,1706,1770,4099
680,2762,1773,4095
-132,3636,1770,4099
-597,4249,1754,4095
-860,4713,1736,4099
-1094,5111,1713,4095
-1256,5476,1702,4099
-1284,5740,1698,4095
-1323,5925,1702,4099
-1469,6037,1699,4095
-1587,6105,1702,4099
-1557,6105,1703,4095
-1521,6105,1702,4099
-1601,6120,1684,4095
-1653,6150,1668,4099
-1554,6148,1659,4095
-1455,6150,1668,4099
-1512,6169,1672,4095
-1587,6194,1668,4099
-1533,6180,1649,4095
-1455,6150,1633,4099
-1491,6118,1625,4095
-1521,6105,1633,4099
-1401,6087,1639,4095
-1256,6105,1633,4099
-1271,6143,1613,4095
-1389,6194,1599,4099
-1428,6201,1595,4095
-1389,6194,1599,4099
-1377,6170,1597,4095
-1389,6150,1599,4099
-1322,6098,1601,4095
-1190,6060,1599,4099
-1102,6037,1581,4095
-1124,6060,1565,4099
-1199,6092,1559,4095
-1256,6150,1565,4099
-1271,6187,1566,4095
-1256,6194,1565,4099
-1206,6132,1562,4095
-1124,6060,1565,4099
-1051,6006,1564,4095
-1058,6015,1565,4099
-1133,6034,1563,4095
-1190,6060,1565,4099
-1169,6070,1563,4095
-1124,6105,1565,4099
-1113,6118,1562,4095
-1124,6105,1565,4099
-1118,6056,1563,4095
-1124,6060,1565,4099
-1159,6114,1561,4095
-1190,6194,1565,4099
-1186,6223,1563,4095
-1190,6239,1565,4099
-1211,6253,1569,4095
-1190,6284,1599,4099
-1108,6282,1643,4095
-1058,6284,1702,4099
-1090,6292,1765,4095
