II,V,ABP,RESP
793,1989,3486,1552
826,1982,3476,1555
879,1964,3437,1554
901,1982,3413,1555
904,2021,3404,1553
976,2030,3413,1555
1112,1991,3411,1554
1201,1982,3413,1555
1175,2030,3410,1553
1126,2077,3413,1555
1145,2058,3407,1553
1201,2030,3413,1555
1211,2044,3417,1554
1201,2077,3413,1555
1226,2062,3379,1553
1276,2030,3350,1555
1288,2021,3337,1554
1276,2030,3350,1555
1293,2010,3352,1552
1351,1982,3350,1555
1400,1973,3342,1556
1426,1982,3350,1555
1455,1978,3351,1549
1501,1982,3350,1555
1526,2005,3341,1569
1501,2030,3350,1585
1446,2014,3355,1586
1426,1982,3350,1585
1459,1967,3315,1583
1501,1982,3287,1585
1487,1991,3274,1581
1426,1982,3287,1585
1369,1969,3289,1596
1351,1982,3287,1615
1333,1995,3279,1619
1276,1982,3287,1615
1188,1944,3288,1608
1126,1935,3287,1615
1092,1960,3278,1628
1051,1982,3287,1645
970,1974,3292,1648
901,1982,3287,1645
899,2014,3251,1637
976,2030,3223,1645
1064,1997,3212,1659
1126,1982,3223,1675
1181,2022,3224,1675
1276,2077,3223,1675
1378,2081,3219,1681
1426,2077,3223,1705
1412,2097,3220,1724
1426,2124,3223,1734
1494,2102,3222,1731
1576,2077,3223,1734
1606,2092,3216,1745
1651,2124,3223,1764
1707,2128,3228,1778
1726,2124,3223,1794
1673,2131,3189,1808
1651,2124,3160,1824
1675,2103,3149,1836
1651,2124,3160,1854
1555,2158,3161,1871
1501,2124,3160,1884
1488,2091,3155,1882
1351,2266,3160,1884
1077,2639,3158,1893
976,2974,3160,1914
1287,3190,3157,1929
1951,3493,3160,1944
2893,3824,3156,1956
4353,3682,3160,1974
6495,2699,3159,1987
8856,1227,3160,2004
10444,-85,3153,2017
10583,-944,3160,2033
9435,-1449,3165,2045
7731,-1605,3160,2063
5990,-1301,3125,2079
4278,-614,3097,2093
2551,81,3085,2092
1126,472,3097,2093
494,550,3098,2100
826,566,3097,2123
1712,719,3091,2140
2552,1038,3097,2153
2989,1408,3096,2160
3077,1746,3097,2183
3031,2016,3092,2212
3002,2218,3097,2243
2980,2337,3096,2257
2927,2407,3097,2273
2860,2456,3092,2286
2852,2502,3097,2303
2867,2513,3097,2312
2852,2502,3097,2332
2784,2490,3089,2360
2777,2502,3097,2392
2825,2526,3102,2408
2852,2549,3097,2422
2781,2556,3062,2434
2702,2549,3034,2452
2687,2538,3023,2462
2702,2549,3034,2482
2670,2572,3034,2508
2627,2596,3034,2542
2621,2599,3030,2559
2627,2596,3034,2572
2567,2591,3029,2581
2477,2596,3034,2602
2415,2593,3034,2616
2402,2596,3034,2632
2394,2607,3022,2642
2402,2643,3034,2661
2413,2674,3063,2676
2402,2690,3097,2691
2350,2697,3101,2699
2327,2738,3097,2721
2356,2781,3092,2748
2402,2785,3097,2781
2403,2741,3091,2797
2402,2738,3097,2811
2428,2786,3101,2820
2477,2832,3097,2841
2508,2823,3061,2855
2552,2832,3034,2871
2603,2883,3022,2881
2627,2926,3034,2901
2588,2899,3031,2915
2552,2879,3034,2931
2551,2916,3030,2939
2552,2974,3034,2960
2487,2973,3023,2987
2402,2974,3034,3020
2364,3027,3058,3037
2402,3115,3097,3050
2448,3151,3117,3058
2477,3162,3160,3080
2498,3192,3248,3096
2552,3257,3413,3110
2603,3304,3616,3115
2627,3351,3855,3140
2635,3412,4116,3171
2702,3493,4424,3200
2802,3548,4743,3200
2852,3587,5056,3200
2810,3623,5321,3206
2777,3682,5562,3230
2806,3746,5766,3244
2852,3823,5941,3260
2846,3896,6053,3270
2852,3965,6131,3289
2916,4013,6186,3301
3002,4059,6257,3319
3059,4103,6319,3333
3152,4154,6384,3349
3309,4187,6437,3348
3452,4201,6510,3349
3499,4172,6576,3354
3528,4106,6636,3379
3623,4009,6666,3397
3753,3918,6700,3409
3820,3826,6729,3404
3828,3729,6763,3409
3808,3608,6765,3417
3753,3493,6763,3439
3640,3378,6753,3452
3528,3257,6763,3469
3436,3110,6759,3479
3302,2974,6763,3499
3061,2865,6756,3511
2777,2785,6763,3529
2531,2693,6741,3539
2327,2596,6700,3559
2105,2495,6627,3570
1876,2407,6573,3588
1672,2311,6531,3600
1501,2218,6510,3618
1338,2133,6456,3629
1201,2077,6384,3648
1109,2028,6299,3660
1051,1982,6257,3678
959,1927,6227,3689
826,1888,6194,3708
707,1859,6125,3720
675,1841,6068,3738
673,1813,6007,3748
600,1794,5941,3768
454,1772,5837,3781
375,1746,5752,3798
408,1711,5683,3805
450,1699,5625,3828
411,1702,5527,3854
375,1699,5436,3887
413,1669,5360,3902
450,1652,5309,3917
390,1656,5222,3926
300,1652,5120,3947
279,1606,5010,3959
300,1558,4930,3977
294,1543,4855,3987
300,1558,4804,4007
370,1560,4742,4019
450,1558,4677,4037
465,1557,4595,4047
450,1558,4551,4067
457,1548,4539,4078
450,1558,4551,4097
400,1585,4526,4107
375,1605,4488,4127
416,1597,4444,4138
450,1605,4424,4157
414,1635,4394,4166
375,1652,4361,4187
402,1624,4318,4200
450,1605,4298,4216
454,1625,4269,4214
450,1652,4235,4216
489,1634,4186,4221
525,1605,4172,4246
499,1612,4173,4264
450,1652,4172,4276
441,1667,4133,4269
450,1652,4108,4276
420,1637,4103,4286
375,1652,4108,4306
385,1663,4077,4306
450,1652,4045,4306
489,1634,4030,4299
450,1652,4045,4306
384,1688,4045,4304
375,1699,4045,4306
422,1667,4039,4300
450,1652,4045,4306
417,1675,4039,4304
375,1699,4045,4306
371,1678,4047,4299
375,1652,4045,4306
343,1662,4011,4307
300,1699,3982,4306
287,1710,3968,4286
300,1699,3982,4276
323,1691,3983,4271
375,1699,3982,4276
440,1700,3973,4262
450,1699,3982,4246
398,1699,3982,4224
375,1699,3982,4216
419,1691,3972,4199
450,1699,3982,4187
430,1723,3987,4166
450,1746,3982,4157
544,1745,3946,4139
600,1746,3919,4127
554,1764,3906,4105
525,1794,3919,4097
601,1802,3919,4082
675,1794,3919,4067
645,1770,3911,4033
600,1746,3919,4007
638,1728,3917,3984
675,1746,3919,3977
610,1793,3912,3961
525,1841,3919,3947
537,1851,3917,3926
600,1841,3919,3917
611,1832,3911,3900
600,1841,3919,3887
636,1844,3922,3866
675,1841,3919,3858
649,1835,3885,3842
600,1841,3855,3828
593,1844,3840,3795
600,1841,3855,3768
564,1833,3863,3743
525,1841,3855,3738
545,1848,3819,3725
600,1841,3792,3708
618,1824,3778,3674
600,1841,3792,3648
613,1878,3799,3625
675,1888,3792,3618
713,1852,3757,3603
675,1841,3729,3588
627,1883,3715,3566
675,1935,3729,3559
789,1939,3735,3545
826,1935,3729,3529
741,1957,3695,3494
675,1982,3666,3469
731,1976,3650,3448
826,1982,3666,3439
841,2014,3675,3420
826,2030,3666,3409
877,1995,3626,3393
976,1982,3603,3379
1034,2028,3595,3347
1051,2077,3603,3319
1061,2060,3597,3296
1051,2030,3603,3289
1003,2043,3606,3274
976,2077,3603,3260
990,2064,3567,3239
976,2030,3539,3230
892,2018,3530,3213
826,2030,3539,3200
826,2013,3536,3179
826,1982,3539,3170
773,1968,3542,3156
751,1982,3539,3140
799,1987,3505,3107
826,1982,3476,3080
772,1976,3465,3058
751,1982,3476,3050
829,1983,3474,3034
901,1982,3476,3020
867,1978,3477,3001
826,1982,3476,2990
864,1983,3444,2973
901,1982,3413,2960
851,1977,3398,2941
826,1982,3413,2931
924,1986,3417,2914
1051,1982,3413,2901
1051,1971,3402,2881
976,1982,3413,2871
969,2009,3420,2855
1051,2030,3413,2841
1115,2023,3376,2819
1126,2030,3350,2811
1141,2053,3340,2807
1201,2077,3350,2811
1255,2071,3349,2798
1276,2077,3350,2781
1286,2102,3347,2760
1351,2124,3350,2751
1414,2120,3343,2737
1426,2124,3350,2721
1369,2154,3354,2698
1351,2171,3350,2691
1415,2148,3315,2690
1501,2124,3287,2691
1500,2124,3275,2676
1426,2124,3287,2661
1377,2101,3286,2643
1351,2124,3287,2632
1186,2258,3283,2612
826,2502,3287,2602
506,2790,3281,2596
600,3115,3287,2602
1232,3454,3290,2592
2252,3682,3287,2572
3540,3529,3253,2546
5254,2832,3223,2542
7490,1697,3211,2544
9757,472,3223,2542
10963,-570,3226,2521
10357,-1322,3223,2512
8360,-1742,3216,2511
6154,-1699,3223,2512
4355,-1142,3224,2493
2702,-283,3223,2482
1079,427,3215,2480
150,708,3223,2482
411,663,3229,2465
1351,661,3223,2452
2077,905,3189,2449
2402,1322,3160,2452
2639,1715,3148,2436
2852,2030,3160,2422
2846,2276,3162,2418
2702,2454,3160,2422
2656,2525,3153,2408
2702,2549,3160,2392
2653,2584,3161,2385
2552,2643,3160,2392
2540,2662,3152,2383
2627,2643,3160,2362
2632,2628,3166,2338
2552,2643,3160,2332
2475,2669,3125,2332
2477,2690,3097,2332
2471,2711,3086,2317
2402,2738,3097,2303
2318,2748,3098,2294
2327,2738,3097,2303
2398,2721,3091,2307
2402,2738,3097,2303
2282,2771,3095,2282
2177,2785,3097,2273
2187,2757,3093,2271
2252,2738,3097,2273
2239,2739,3094,2258
2177,2738,3097,2243
2150,2704,3094,2234
2177,2690,3097,2243
2185,2710,3093,2246
2177,2738,3097,2243
2172,2729,3095,2225
2177,2738,3097,2213
2168,2783,3092,2205
2177,2832,3097,2213
2190,2818,3096,2216
2177,2785,3097,2213
2141,2783,3089,2194
2177,2832,3097,2183
2276,2880,3102,2178
2327,2926,3097,2183
2253,2958,3060,2182
2177,2974,3034,2183
2214,2961,3023,2181
2327,2974,3034,2183
2368,3017,3030,2179
2327,3068,3034,2183
2289,3085,3032,2184
2327,3115,3034,2183
2381,3176,3019,2166
2402,3257,3034,2153
2386,3306,3079,2146
2402,3351,3160,2153
2463,3398,3241,2154
2552,3446,3350,2153
2608,3463,3486,2149
2627,3493,3666,2153
2621,3553,3863,2153
2627,3634,4108,2153
2629,3687,4382,2148
2627,3729,4677,2153
2616,3783,4940,2156
2627,3870,5183,2153
2655,3949,5386,2135
2702,4012,5562,2123
2760,4055,5691,2119
2852,4106,5815,2123
2966,4155,5920,2121
3077,4201,6004,2123
3135,4227,6037,2124
3152,4248,6068,2123
3188,4240,6114,2106
3302,4201,6194,2093
3445,4139,6260,2088
3528,4106,6320,2093
3526,4081,6374,2092
3528,4012,6447,2093
3572,3870,6494,2093
3603,3729,6510,2093
3552,3627,6493,2079
3452,3540,6510,2063
3329,3405,6545,2054
3152,3257,6573,2063
2913,3128,6544,2068
2702,3021,6510,2063
2557,2897,6492,2044
2402,2785,6510,2033
2172,2689,6511,2029
1951,2596,6510,2033
1799,2471,6485,2031
1651,2360,6447,2033
1429,2280,6373,2034
1201,2218,6320,2033
1037,2139,6283,2017
901,2077,6257,2004
732,2033,6193,1997
600,1982,6131,2004
551,1897,6065,2004
525,1841,6004,2004
446,1835,5923,1999
375,1841,5878,2004
367,1796,5851,2003
375,1746,5815,2004
333,1732,5717,2000
300,1746,5625,2004
331,1730,5555,2004
375,1699,5499,2004
349,1686,5400,1997
300,1699,5309,2004
311,1688,5237,2016
375,1652,5183,2033
403,1626,5087,2035
375,1652,4993,2033
349,1691,4917,2029
375,1699,4867,2033
426,1667,4778,2033
450,1652,4677,2033
427,1673,4587,2031
375,1699,4551,2033
306,1683,4520,2032
225,1652,4488,2033
158,1640,4440,2031
150,1652,4424,2033
194,1654,4421,2032
225,1652,4424,2033
197,1653,4394,2031
150,1652,4361,2033
136,1630,4322,2031
150,1605,4298,2033
154,1582,4261,2031
150,1558,4235,2033
152,1523,4201,2031
150,1510,4172,2033
139,1516,4128,2031
150,1510,4108,2033
193,1475,4104,2031
225,1463,4108,2033
221,1488,4078,2031
225,1510,4045,2033
264,1487,4025,2031
300,1463,4045,2033
299,1476,4056,2031
300,1510,4045,2033
336,1515,4004,2031
375,1510,3982,2033
400,1525,3974,2031
450,1558,3982,2033
518,1565,3976,2031
525,1558,3982,2033
464,1564,3984,2032
450,1605,3982,2033
533,1641,3948,2031
600,1652,3919,2033
567,1643,3905,2032
525,1652,3919,2033
562,1677,3921,2031
600,1699,3919,2033
541,1697,3910,2033
450,1699,3919,2033
432,1718,3919,2030
450,1746,3919,2033
400,1754,3909,2035
300,1746,3919,2033
256,1725,3924,2017
300,1699,3919,2004
359,1679,3883,1997
375,1699,3855,2004
347,1737,3843,2004
300,1746,3855,2004
251,1712,3856,1999
225,1699,3855,2004
242,1728,3848,2005
300,1746,3855,2004
355,1701,3854,1988
375,1652,3855,1974
387,1656,3849,1965
450,1699,3855,1974
547,1712,3855,1979
600,1699,3855,1974
591,1691,3847,1953
600,1699,3855,1944
655,1697,3860,1943
675,1699,3855,1944
624,1717,3821,1928
600,1746,3792,1914
670,1753,3779,1909
751,1746,3792,1914
757,1739,3795,1904
751,1746,3792,1884
791,1761,3783,1861
826,1794,3792,1854
809,1826,3797,1852
826,1841,3792,1854
919,1833,3759,1843
976,1841,3729,1824
909,1867,3712,1801
826,1888,3729,1794
843,1882,3739,1795
901,1888,3729,1794
884,1928,3689,1777
826,1982,3666,1764
811,1998,3658,1760
826,1982,3666,1764
798,1968,3660,1754
751,1982,3666,1734
740,1994,3669,1712
751,1982,3666,1705
724,1951,3631,1702
675,1935,3603,1705
659,1920,3592,1694
675,1888,3603,1675
658,1842,3601,1651
600,1841,3603,1645
582,1889,3602,1647
675,1935,3603,1645
803,1922,3572,1625
826,1888,3539,1615
732,1875,3521,1615
675,1888,3539,1615
739,1889,3550,1597
826,1888,3539,1585
812,1890,3500,1584
751,1888,3476,1585
752,1874,3469,1568
826,1888,3476,1555
903,1923,3472,1553
976,1935,3476,1555
1040,1902,3478,1540
1051,1888,3476,1525
997,1915,3443,1521
976,1935,3413,1525
1043,1904,3399,1512
1126,1888,3413,1495
1137,1929,3417,1487
1126,1982,3413,1495
1156,1971,3403,1498
1201,1935,3413,1495
1205,1939,3419,1489
1201,1982,3413,1495
1216,1998,3378,1500
1201,1982,3350,1495
1118,1968,3337,1477
1051,1982,3350,1465
1068,2005,3353,1462
1126,2030,3350,1465
1140,2039,3339,1462
1126,2030,3350,1465
1125,1999,3357,1477
1126,1982,3350,1495
