,ECG,PPG
318,3087.9425146709827,-1980.4595175497993
319,2369.4237328304325,-2092.996778212864
320,1718.048990499864,-2186.9660485133736
321,1184.4799341757798,-2247.444771563307
322,758.3254741645844,-2293.5536927812327
323,453.49586426041503,-2349.3164561066524
324,318.34546176576373,-2414.9610820414405
325,346.52336154541587,-2472.489605936133
326,458.45387966868094,-2508.1008271199107
327,566.4872673960193,-2518.6776718461647
328,629.0853510663765,-2509.7972416604453
329,634.2694601516145,-2488.9274389823113
330,584.3831743512154,-2455.6491534515544
331,496.53181029839175,-2400.4025362560305
332,391.65687174835807,-2320.522710057162
333,283.8825281728957,-2240.082844851466
334,181.03432606766495,-2171.170471537184
335,77.83767875025907,-2096.889239499629
336,-34.72549033324134,-2010.325920509269
337,-154.66744125489353,-1936.771412873791
338,-271.0166526110062,-1881.0168263582018
339,-368.33678846877973,-1823.0149470458127
340,-444.4903946334721,-1760.9781566676957
341,-493.56004308513326,-1710.8227691941754
342,-470.0444395363781,-1666.056152183392
343,-332.98483881607706,-1610.930561531426
344,-162.14214458616826,-1552.4979301780083
345,-219.77688435817387,-1505.5236174867741
346,-707.1771905528154,-1470.3717228464218
347,-1380.6918722202045,-1445.0659297103548
348,-1692.8293325221434,-1421.9741490528806
349,-1441.1094141286428,-1387.1768896079413
350,-929.8335151293988,-1331.1389025396506
351,-517.089404531599,-1261.88635314286
352,-307.7576859331524,-1197.5318761491303
353,-227.5786389079823,-1143.4965871059767
354,-206.42325324165063,-1093.4074400537697
355,-242.83957501515115,-1036.55169575753
356,-333.40459730356554,-963.5953999087783
357,-408.97129476537816,-873.8051909155645
358,-393.5505816539363,-779.9217394850913
359,-273.4247805983237,-702.1050371245926
360,-99.4645767372339,-644.3964510104178
361,60.630371600806996,-585.43287648868
362,178.31440519077657,-513.765108614018
363,272.50357184263805,-449.56993918359115
364,395.2057969664111,-401.46710718471746
365,595.0539390132735,-346.66933829534344
366,875.1695031949175,-275.3376190455874
367,1200.2122927110129,-210.04404569382962
368,1519.4744911093408,-153.424807927313
369,1754.5537306965482,-88.8995078953677
370,1821.1674637394945,-17.50632554497559
371,1690.0518227632128,46.58133559365166
372,1408.8475502527165,104.77642052365385
373,1064.898284096639,154.64335693675994
374,736.9010264944873,190.86549803767815
375,476.60814155035774,221.9099591158531
376,299.4006770172679,261.6458673657098
377,179.5841090491707,309.8412736586589
378,92.66856550995759,356.8892686762966
379,39.06543424537287,394.7170756018374
380,10.112525038477697,424.9715459996297
381,-19.03504158146026,455.86062328678514
382,-58.89631279294962,492.9269424681859
383,-104.66646641794073,542.8816172243602
384,-151.72840554877567,605.85974691528
385,-199.32019559437904,671.398868270949
386,-240.98876244779808,727.5371795935458
387,-263.3391380714588,783.5836615620811
388,-270.09688046189547,853.0268462116613
389,-278.04213793208265,924.9520998375673
390,-292.55387712035656,984.0822663999975
391,-302.9899943796952,1046.7141966817514
392,-306.23201638335706,1130.5582032475781
393,-304.65323738526376,1218.1209823076945
394,-303.6944866257902,1294.4584945650197
395,-302.84130439570873,1375.3495030268693
396,-274.8067499440941,1485.173587833239
397,-173.42083095835355,1626.2154986602022
398,-7.493227373868198,1774.5703098702409
399,62.19883638340622,1895.7364550615273
400,-216.45148578660638,1980.2500170414683
401,-858.0457473867951,2064.76349350501
402,-1448.6892594687922,2185.9299373639124
403,-1540.5556521565745,2334.2802762370675
404,-1167.9611641835895,2475.4288147064835
405,-717.8467393862891,2588.0721119291466
406,-458.76228447973995,2676.1861645281997
407,-392.9160282299516,2760.452470151518
408,-416.3214289798716,2852.851370060878
409,-471.18730764797084,2942.7040089704374
410,-553.8442823474218,3013.8365157956364
411,-660.8325192478728,3061.5060979354557
412,-749.5236536169749,3083.709530879514
413,-759.2341379978362,3088.0798286434006
414,-653.6335615844895,3086.59037843035
415,-470.3757952625986,3087.0084363503133
416,-292.54890417658083,3086.9925591719807
417,-153.3511523102825,3087.0073739693726
418,-16.08861401417728,3086.9877905797866
419,169.30696632360062,3087.0255927440953
420,435.98909279608233,3086.4390322658246
421,774.1501037648968,3086.2500942668357
422,1115.5541558104806,3086.560714506381
423,1362.4748091498545,3085.974898955649
424,1441.222438857234,3085.5111420579597
425,1327.3686050492743,3084.9949950361693
426,1051.2595266075143,3085.0023096655354
427,692.2278043879592,3084.998800254672
428,346.4112343742062,3085.000913211011
429,70.40378030539922,3084.998746593493
430,-133.23030421598972,3085.5024538151056
431,-275.5584701959675,3085.494661469582
432,-362.4586223190115,3086.011893965498
433,-410.0209236076257,3086.473212678909
434,-444.44310695258815,3087.064492442333
435,-478.7284576654447,3086.741631587576
436,-509.5412153538447,3086.9579956096145
437,-528.4260152311134,3086.9829107362007
438,-536.8465771746453,3087.588629818878
439,-535.0922853588874,3086.14910488058
440,-528.6859659009453,3086.6414797990547
441,-522.7028035302185,3090.1366783211056
442,-521.3733208642091,3061.5058546000705
443,-521.0514381014874,2946.1580494664977
444,-521.0628079166376,2767.196320143144
445,-524.4849235019441,2624.6389662140114
446,-531.2120000750722,2568.435296325528
447,-534.3092929945441,2539.9290544298074
448,-528.8591249266296,2470.928359042928
449,-522.3730668323036,2365.144873382669
450,-529.0431799091081,2264.009591920134
451,-535.8114933435445,2193.1671818175823
452,-489.4505965120543,2159.1626609406085
453,-343.9966593270327,2140.329319285747
454,-194.78678947093096,2106.7021113440296
455,-319.775546240581,2047.0668442102449
456,-848.3523846295936,1983.0969670895115
457,-1432.8182290176069,1928.1173898579254
458,-1593.4205792282496,1890.851638481362
459,-1299.3054345073115,1866.1549097505028
460,-895.2444906952405,1836.1639501791406
461,-636.6793976128774,1792.602445112773
462,-533.8897727396258,1746.9659128070386
463,-500.8773564150051,1704.537768742356
464,-493.88230475023147,1658.796165384544
465,-523.2874836207487,1612.9155535579912
466,-588.7333737430592,1575.6094858651502
467,-646.2597923204434,1538.5152472068107
468,-632.9578068822412,1487.4774026404798
469,-513.1739964397972,1421.5842638075933
470,-326.574059213304,1353.6860208979394
471,-149.66820621847853,1291.5104271859332
472,-5.7763737547531715,1244.3497866850169
473,142.26055483889778,1210.1832208542937
474,337.33446067428724,1169.906766024495
475,609.3029337486789,1111.980637147142
476,956.5864461024947,1043.0885675600987
477,1329.248693003671,980.8028384771146
478,1644.6687630852648,936.4561872893956
479,1814.1426987370803,903.5675336689679
480,1766.1411691879441,866.6079020918739
481,1494.584291750848,820.6753020195713
482,1079.5936600966431,771.6912670003192
483,641.3816587350917,723.7845903796276
484,273.2560104407087,683.1264207082114
485,13.9088217468807,656.0081155676394
486,-150.64784444147858,636.2635169014034
487,-259.02782899518365,617.2290668163857
488,-342.07469658472456,597.7862894408396
489,-411.2296433503357,578.0626297025506
490,-468.4141689532546,558.528719709597
491,-511.2089014178952,541.5665977928421
492,-535.1542231769771,527.584961016366
493,-545.2322777504986,517.0924644715324
494,-554.9371919433029,511.57026574228644
495,-565.472032679348,509.6145399576165
496,-572.5216487561033,509.7003130074098
497,-579.3778951117597,511.3135335038114
498,-586.7494169784381,515.9217668190405
499,-586.9854689303037,525.0198796349589
500,-581.3449695754379,537.9404417741707
501,-581.4964562584446,551.1530514391438
502,-587.6088074559595,558.4052389141236
503,-589.0568360994486,559.5874603527159
504,-589.5463224863807,558.958504065088
505,-591.6813783946241,559.0399204527988
506,-568.4786126633564,558.9328139752852
507,-459.04849208422524,559.6612028209017
508,-257.51441767088573,557.613066001318
509,-164.6193263508294,549.8912427391714
510,-474.81323419311195,540.1840902503919
511,-1109.9244111657777,535.13143038921
512,-1556.8345383462786,531.8657688765545
513,-1486.0342609417953,523.0125744616169
514,-1096.9262625553354,510.1799525676288
515,-750.8748976633497,498.7081568604756
516,-584.8706418361928,486.8570743708324
517,-532.9095796609329,469.87969102817226
518,-511.1634438312432,446.8651005919577
519,-501.5001273831247,417.9925722093358
520,-526.7164927431593,385.6625135418998
521,-593.4432794370608,349.8670585703152
522,-659.7666731824056,308.68928964483615
523,-659.9416661067809,261.4628386399954
524,-555.8379092608506,217.85008943087033
525,-378.7117846770858,183.1316225102194
526,-198.78305660978307,143.65953798822477
527,-44.84636211946454,90.55401790998201
528,126.27998224907898,31.784319627754268
529,363.0432151393194,-27.340889456375162
530,680.1724146183147,-85.02950863201563
531,1051.1541900800703,-134.8264638444026
532,1397.6236483259668,-180.03282296488067
533,1620.373716815869,-235.06135672234532
534,1640.390809477709,-292.8139079573952
535,1435.2808143061652,-339.67009976769515
536,1057.6928168174445,-387.512838296318
537,625.1277454882593,-444.8827644350206
538,240.6723390572706,-501.3072136243009
539,-52.44736297634855,-545.5749360035346
540,-254.80726115989168,-589.1665957230612
541,-380.5345182704702,-641.1050535913992
542,-454.67138295392704,-702.9913771032593
543,-505.7343229038124,-768.148073461544
544,-555.1683791852957,-823.8494495663828
545,-606.0495385644141,-862.4866573505491
546,-652.5939529650192,-897.7746905113387
547,-688.9526773783764,-943.8099898238165
548,-716.1928668652199,-1000.6160937576708
549,-743.2320897025421,-1058.8720954500236
550,-777.2318882038735,-1108.5003587841754
551,-807.9079015090623,-1145.882657502823
552,-825.15520493871,-1177.7257086703457
553,-839.3761966707565,-1209.511990625762
554,-855.4490170514995,-1240.6498866912216
555,-860.840115812116,-1269.761328569914
556,-853.3568519358996,-1299.1292854651822
557,-839.2513648339423,-1325.8781891009135
558,-821.0098893458953,-1347.3936359628267
559,-811.2955899216685,-1366.1236343818625
560,-817.1361606943207,-1382.7651396191907
561,-789.9679395232093,-1395.021687872198
562,-655.080037595075,-1406.977567580117
563,-464.89509135060365,-1419.5624129836563
564,-493.0963431836633,-1429.9503058086977
565,-944.9370041298612,-1433.628948385037
566,-1559.3772660954744,-1436.6429074876476
567,-1835.2535597432275,-1452.8012277661257
568,-1647.1592416866242,-1491.0012378234405
569,-1287.2915959454344,-1544.2490392757009
570,-1018.2114565582759,-1594.362967700371
571,-880.4551732191258,-1632.0682682680958
572,-824.6292626263518,-1660.2064119242832
573,-808.3061415461711,-1686.0295524672888
574,-821.4233461687832,-1722.4492170090296
575,-873.1418722851165,-1779.0054488889114
576,-948.6921182827623,-1843.3683594700208
577,-988.529793852394,-1897.6968838954615
578,-931.3217221875586,-1939.1003021270271
579,-766.3850248783015,-1978.0901537113966
580,-560.1724041286429,-2028.573438646005
581,-385.18292781285305,-2104.127614661831
582,-240.70731345510504,-2195.66147820223
583,-77.17793587703511,-2270.399148209824
584,156.7885293028699,-2321.373726791517
585,488.86439546789694,-2375.9462708255246
586,874.789393710081,-2441.0059134018043
587,1209.9884087616254,-2488.231968590436
588,1411.0753925648253,-2517.721631435253
589,1420.232975520923,-2557.444672406328
590,1212.734366840776,-2612.033938221013
591,848.5300414169086,-2660.985012591067
592,438.15445432156844,-2706.871513166695
593,70.2771327498186,-2760.2518073631063
594,-204.64704601893595,-2810.8291813934466
595,-380.6367663779215,-2848.2690243075012
596,-497.79149140916957,-2878.5025025150185
597,-590.9244383083557,-2903.629341674755
598,-653.2348241234255,-2927.8413950521
599,-678.9157171245092,-2953.5479265803456
600,-688.2464678308124,-2978.1363326951905
601,-691.9991882573328,-2993.139420776939
602,-672.8950770281306,-3002.8695902806207
603,-629.6778488117949,-3005.026775711214
604,-586.641102264459,-3000.3388459931175
605,-559.5383747244994,-2992.650063773467
606,-539.6735054434847,-2981.9596846300997
607,-517.8269046508198,-2960.6099026960283
608,-495.4856941826697,-2934.204168754051
609,-476.62071018578615,-2915.5688527483653
610,-464.29468634466207,-2903.743350143354
611,-458.37272757885466,-2891.5398757910766
612,-454.0700042810411,-2875.716922106807
613,-449.57702177469474,-2856.7522188717917
614,-433.2120320830711,-2836.8934518198894
615,-377.8387299973621,-2811.714333236032
616,-246.9467002863867,-2783.6779914818876
617,-56.76737206513685,-2763.7440421562405
618,17.951909880113575,-2750.81263346438
619,-277.5910940674113,-2729.465217331656
620,-886.6499396102149,-2686.078400350411
621,-1338.311210773228,-2627.2417978136796
622,-1274.691601627174,-2574.9029179374215
623,-846.0609971597638,-2538.1320236514202
624,-418.01612436386705,-2508.2503430072475
625,-174.60266029415368,-2470.225240136144
626,-78.09728419243424,-2420.5696855034466
627,-41.077342673040945,-2362.640368519038
628,-29.63389908428538,-2306.1346294063724
629,-59.5102208448305,-2263.228146056253
630,-129.57800140718902,-2235.687847942308
631,-193.7739844275409,-2216.360041780148
632,-183.44825478608303,-2193.2467552128032
633,-67.07569581569021,-2165.9000409902387
634,116.24688324347069,-2144.7569695906036
635,282.711094719001,-2134.032794407694
636,408.37525845043325,-2127.145982302799
637,543.3790980563108,-2119.0216974558753
638,741.9596275174686,-2113.9984970334926
639,1018.8752342379931,-2113.4029622648322
640,1354.329511086249,-2113.5687531728636
641,1687.2586243800522,-2113.8879382278515
642,1928.2265551398011,-2115.543567070871
643,1991.4512048289414,-2120.2963949609275
644,1829.9364112758194,-2128.720222580302
645,1478.0939779566247,-2141.478304274334
646,1049.9595375569688,-2162.349273720615
647,668.8837708892496,-2192.7764094099825
648,385.01899205187317,-2230.698633815713
649,185.64323074832328,-2265.331626009623
650,52.45497295986726,-2295.721367430469
651,-24.68094360061444,-2330.249735023272
652,-63.811139378430845,-2376.5275371303737
653,-93.00451898553189,-2433.7175946577095
654,-128.98226405760897,-2491.7658023758154
655,-168.787431203037,-2541.305132763725
656,-200.75577130901206,-2579.2299287623655
657,-225.71030653648822,-2610.042640012445
658,-252.17708760483814,-2642.90154652581
659,-240.37106165497875,-2673.0287582961782
660,-125.0697869912357,-2697.1626617894294
661,80.09711107507366,-2725.1464464283167
662,267.7327932286813,-2762.3063959282163
663,370.5091117513444,-2794.086375627541
664,412.3000218438358,-2809.87060567142
665,432.84624430033955,-2816.35121485399
666,446.3157082556601,-2823.9986735894963
667,459.5133444390026,-2830.988765287542
668,467.531915558373,-2830.202799100957
669,467.9861781765469,-2818.793979685394
670,478.96356942283745,-2806.888530101325
671,535.0806037288127,-2799.3754390710274
672,616.6483314929301,-2789.8563686265024
673,580.7383351650766,-2772.068120963501
674,326.7229370431562,-2752.745985076724
675,34.840415705406336,-2741.490189793582
676,4.041051112606111,-2733.791974804486
677,257.54089709513346,-2726.0557168119103
678,546.7267266593017,-2722.03039365548
679,674.7990100218318,-2729.5833164935757
680,641.5706834612455,-2750.6875367582165
681,556.7009180013057,-2781.0100770542717
682,505.8274464056506,-2807.727013929679
683,483.4890936136692,-2831.603870446383
684,444.68774292390424,-2865.730958145985
685,394.6372278143075,-2910.395773580382
686,384.99354893769976,-2954.1158831019784
687,456.32878725989093,-3000.4804239839136
688,585.2154093595484,-3052.6236929152274
689,686.996831670372,-3094.766419063861
690,683.3104658465356,-3109.81400749439
691,591.6684900437104,-3109.614630076505
692,498.9229733886532,-3108.72640654724
693,463.67256668460755,-3109.077882415138
694,483.53180855483197,-3108.447184432762
695,521.5179476161682,-3108.573053423764
696,524.5160273513828,-3107.744479670162
697,457.7316948096025,-3107.4417830395087
698,324.8562889267776,-3107.0238176842604
699,156.33855992315495,-3107.4898078868187
700,2.576615256973769,-3107.503736494459
701,-75.05220657548838,-3108.000147879047
702,-51.2372506496042,-3107.995866259312
703,43.313691354685346,-3108.510963474271
704,158.70935639780552,-3108.9745074607613
705,281.374850797877,-3109.5619447598715
706,419.8031225314685,-3109.2471809313734
707,568.5973427742485,-3109.445628354927
