Time,PPG,ECG
2.376,0.313725490196078,0.734375
2.384,0.32156862745098,0.4921875
2.392,0.329411764705882,0.3828125
2.4,0.349019607843137,0.3359375
2.408,0.372549019607843,0.328125
2.416,0.407843137254902,0.3359375
2.424,0.447058823529412,0.328125
2.432,0.494117647058824,0.3125
2.44,0.537254901960784,0.296875
2.448,0.572549019607843,0.296875
2.456,0.603921568627451,0.2890625
2.464,0.631372549019608,0.296875
2.472,0.650980392156863,0.2890625
2.48,0.666666666666667,0.3125
2.488,0.674509803921569,0.3125
2.496,0.674509803921569,0.3203125
2.504,0.674509803921569,0.3125
2.512,0.666666666666667,0.3515625
2.52,0.658823529411765,0.34375
2.528,0.647058823529412,0.3671875
2.536,0.635294117647059,0.3671875
2.544,0.619607843137255,0.3828125
2.552,0.607843137254902,0.3828125
2.56,0.596078431372549,0.390625
2.568,0.584313725490196,0.390625
2.576,0.568627450980392,0.40625
2.584,0.556862745098039,0.40625
2.592,0.541176470588235,0.421875
2.6,0.529411764705882,0.4296875
2.608,0.513725490196078,0.421875
2.616,0.501960784313725,0.4140625
2.624,0.486274509803922,0.40625
2.632,0.470588235294118,0.4140625
2.64,0.454901960784314,0.4140625
2.648,0.43921568627451,0.4296875
2.656,0.427450980392157,0.4296875
2.664,0.411764705882353,0.4375
2.672,0.396078431372549,0.4453125
2.68,0.384313725490196,0.453125
2.688,0.372549019607843,0.4375
2.696,0.364705882352941,0.4453125
2.704,0.356862745098039,0.4453125
2.712,0.352941176470588,0.4453125
2.72,0.345098039215686,0.453125
2.728,0.341176470588235,0.4453125
2.736,0.341176470588235,0.4375
2.744,0.337254901960784,0.4453125
2.752,0.333333333333333,0.4453125
2.76,0.329411764705882,0.4375
2.768,0.325490196078431,0.4375
2.776,0.32156862745098,0.4296875
2.784,0.317647058823529,0.4375
2.792,0.309803921568627,0.4375
2.8,0.301960784313725,0.4140625
2.808,0.298039215686275,0.4140625
2.816,0.290196078431373,0.4453125
2.824,0.282352941176471,0.453125
2.832,0.274509803921569,0.4453125
2.84,0.270588235294118,0.4453125
2.848,0.274509803921569,0.4609375
2.856,0.27843137254902,0.4609375
2.864,0.286274509803922,0.4609375
2.872,0.298039215686275,0.453125
2.88,0.313725490196078,0.4609375
2.888,0.333333333333333,0.453125
2.896,0.352941176470588,0.4609375
2.904,0.372549019607843,0.4609375
2.912,0.392156862745098,0.46875
2.92,0.407843137254902,0.4609375
2.928,0.415686274509804,0.453125
2.936,0.423529411764706,0.4609375
2.944,0.423529411764706,0.4453125
2.952,0.423529411764706,0.4375
2.96,0.415686274509804,0.4375
2.968,0.407843137254902,0.4375
2.976,0.396078431372549,0.421875
2.984,0.384313725490196,0.40625
2.992,0.368627450980392,0.421875
3,0.352941176470588,0.625
3.008,0.337254901960784,1.1171875
3.016,0.32156862745098,1.390625
3.024,0.301960784313725,1.171875
3.032,0.286274509803922,0.734375
3.04,0.266666666666667,0.4921875
3.048,0.250980392156863,0.3984375
3.056,0.23921568627451,0.375
3.064,0.223529411764706,0.3671875
3.072,0.211764705882353,0.3515625
3.08,0.2,0.34375
3.088,0.188235294117647,0.359375
3.096,0.180392156862745,0.34375
3.104,0.176470588235294,0.359375
3.112,0.172549019607843,0.3515625
3.12,0.172549019607843,0.3671875
3.128,0.176470588235294,0.359375
3.136,0.176470588235294,0.3359375
3.144,0.180392156862745,0.3359375
3.152,0.184313725490196,0.3359375
3.16,0.184313725490196,0.3515625
3.168,0.188235294117647,0.359375
3.176,0.188235294117647,0.3671875
3.184,0.192156862745098,0.3828125
3.192,0.192156862745098,0.390625
3.2,0.192156862745098,0.390625
3.208,0.192156862745098,0.40625
3.216,0.188235294117647,0.40625
3.224,0.188235294117647,0.40625
3.232,0.184313725490196,0.40625
3.24,0.184313725490196,0.421875
3.248,0.180392156862745,0.4375
3.256,0.180392156862745,0.4375
3.264,0.176470588235294,0.4453125
3.272,0.176470588235294,0.453125
3.28,0.172549019607843,0.4609375
3.288,0.168627450980392,0.4375
3.296,0.168627450980392,0.4375
3.304,0.164705882352941,0.4140625
3.312,0.164705882352941,0.40625
3.32,0.16078431372549,0.421875
3.328,0.16078431372549,0.4140625
3.336,0.16078431372549,0.40625
3.344,0.16078431372549,0.421875
3.352,0.16078431372549,0.4296875
3.36,0.16078431372549,0.421875
3.368,0.16078431372549,0.4296875
3.376,0.156862745098039,0.4375
3.384,0.156862745098039,0.421875
3.392,0.156862745098039,0.4296875
3.4,0.156862745098039,0.4375
3.408,0.156862745098039,0.4296875
3.416,0.16078431372549,0.4296875
3.424,0.16078431372549,0.4453125
3.432,0.16078431372549,0.453125
3.44,0.16078431372549,0.4375
3.448,0.16078431372549,0.4453125
3.456,0.164705882352941,0.4453125
3.464,0.168627450980392,0.4375
3.472,0.176470588235294,0.421875
3.48,0.188235294117647,0.421875
3.488,0.215686274509804,0.4296875
3.496,0.247058823529412,0.421875
3.504,0.294117647058824,0.421875
3.512,0.341176470588235,0.4375
3.52,0.396078431372549,0.421875
3.528,0.447058823529412,0.421875
3.536,0.490196078431373,0.4296875
3.544,0.525490196078431,0.4375
3.552,0.549019607843137,0.4296875
3.56,0.564705882352941,0.4296875
3.568,0.576470588235294,0.4296875
3.576,0.584313725490196,0.4296875
3.584,0.580392156862745,0.4296875
3.592,0.576470588235294,0.4375
3.6,0.572549019607843,0.4375
3.608,0.56078431372549,0.4296875
3.616,0.549019607843137,0.421875
3.624,0.537254901960784,0.421875
3.632,0.525490196078431,0.4140625
3.64,0.513725490196078,0.40625
3.648,0.501960784313725,0.421875
3.656,0.490196078431373,0.4375
3.664,0.47843137254902,0.4375
3.672,0.466666666666667,0.4453125
3.68,0.454901960784314,0.4375
3.688,0.43921568627451,0.4375
3.696,0.427450980392157,0.4453125
3.704,0.411764705882353,0.4453125
3.712,0.396078431372549,0.4453125
3.72,0.384313725490196,0.4453125
3.728,0.372549019607843,0.4453125
3.736,0.36078431372549,0.4453125
3.744,0.352941176470588,0.4453125
3.752,0.349019607843137,0.4453125
3.76,0.345098039215686,0.4453125
3.768,0.341176470588235,0.4609375
3.776,0.341176470588235,0.4609375
3.784,0.341176470588235,0.4453125
3.792,0.341176470588235,0.4375
3.8,0.345098039215686,0.421875
3.808,0.345098039215686,0.421875
3.816,0.345098039215686,0.40625
3.824,0.345098039215686,0.4140625
3.832,0.345098039215686,0.421875
3.84,0.345098039215686,0.4375
3.848,0.345098039215686,0.4375
3.856,0.345098039215686,0.4375
3.864,0.341176470588235,0.4375
3.872,0.341176470588235,0.4375
3.88,0.337254901960784,0.4375
3.888,0.333333333333333,0.40625
3.896,0.333333333333333,0.4453125
3.904,0.329411764705882,0.7265625
3.912,0.325490196078431,1.25
3.92,0.32156862745098,1.4140625
3.928,0.317647058823529,1.125
3.936,0.317647058823529,0.6953125
3.944,0.313725490196078,0.4921875
3.952,0.313725490196078,0.40625
3.96,0.309803921568627,0.3671875
3.968,0.305882352941176,0.328125
3.976,0.305882352941176,0.3125
3.984,0.301960784313725,0.296875
3.992,0.298039215686275,0.296875
4,0.294117647058824,0.3125
4.008,0.290196078431373,0.3203125
4.016,0.290196078431373,0.3359375
4.024,0.286274509803922,0.3359375
4.032,0.282352941176471,0.3359375
4.04,0.282352941176471,0.3515625
4.048,0.282352941176471,0.3515625
4.056,0.27843137254902,0.359375
4.064,0.27843137254902,0.3671875
4.072,0.27843137254902,0.375
4.08,0.27843137254902,0.375
4.088,0.274509803921569,0.3828125
4.096,0.274509803921569,0.3984375
4.104,0.274509803921569,0.40625
4.112,0.274509803921569,0.421875
4.12,0.270588235294118,0.40625
4.128,0.270588235294118,0.3984375
4.136,0.266666666666667,0.3828125
4.144,0.266666666666667,0.390625
4.152,0.266666666666667,0.3984375
4.16,0.266666666666667,0.40625
4.168,0.266666666666667,0.40625
4.176,0.266666666666667,0.421875
4.184,0.266666666666667,0.4296875
4.192,0.270588235294118,0.4140625
4.2,0.270588235294118,0.40625
4.208,0.274509803921569,0.40625
4.216,0.274509803921569,0.40625
4.224,0.27843137254902,0.40625
4.232,0.282352941176471,0.40625
4.24,0.286274509803922,0.3984375
4.248,0.290196078431373,0.390625
4.256,0.290196078431373,0.390625
4.264,0.294117647058824,0.40625
4.272,0.294117647058824,0.40625
4.28,0.298039215686275,0.40625
4.288,0.298039215686275,0.40625
4.296,0.301960784313725,0.40625
4.304,0.301960784313725,0.40625
4.312,0.305882352941176,0.3984375
4.32,0.309803921568627,0.40625
4.328,0.309803921568627,0.4140625
4.336,0.313725490196078,0.421875
4.344,0.313725490196078,0.4140625
4.352,0.317647058823529,0.4140625
4.36,0.317647058823529,0.421875
4.368,0.32156862745098,0.4296875
4.376,0.329411764705882,0.4375
4.384,0.349019607843137,0.4375
4.392,0.376470588235294,0.421875
4.4,0.411764705882353,0.4140625
4.408,0.458823529411765,0.40625
4.416,0.513725490196078,0.390625
4.424,0.564705882352941,0.390625
4.432,0.615686274509804,0.3828125
4.44,0.654901960784314,0.3828125
4.448,0.686274509803922,0.3984375
4.456,0.709803921568627,0.40625
4.464,0.729411764705882,0.40625
4.472,0.741176470588235,0.40625
4.48,0.745098039215686,0.421875
4.488,0.741176470588235,0.4296875
4.496,0.737254901960784,0.4375
4.504,0.729411764705882,0.40625
4.512,0.717647058823529,0.390625
4.52,0.705882352941177,0.3984375
4.528,0.690196078431373,0.40625
4.536,0.67843137254902,0.40625
4.544,0.662745098039216,0.40625
4.552,0.650980392156863,0.390625
4.56,0.635294117647059,0.4296875
4.568,0.623529411764706,0.671875
4.576,0.607843137254902,1.1796875
4.584,0.596078431372549,1.3515625
4.592,0.580392156862745,1.1171875
4.6,0.564705882352941,0.6796875
4.608,0.549019607843137,0.4453125
4.616,0.533333333333333,0.3671875
4.624,0.513725490196078,0.3359375
4.632,0.498039215686275,0.3125
4.64,0.482352941176471,0.3125
4.648,0.466666666666667,0.3125
4.656,0.454901960784314,0.3203125
4.664,0.43921568627451,0.3203125
4.672,0.427450980392157,0.3203125
4.68,0.419607843137255,0.3125
4.688,0.407843137254902,0.3125
4.696,0.4,0.3046875
4.704,0.396078431372549,0.3125
4.712,0.388235294117647,0.3125
4.72,0.384313725490196,0.3125
4.728,0.380392156862745,0.328125
4.736,0.376470588235294,0.34375
4.744,0.372549019607843,0.3671875
4.752,0.368627450980392,0.3828125
4.76,0.368627450980392,0.3984375
4.768,0.364705882352941,0.40625
4.776,0.36078431372549,0.40625
4.784,0.356862745098039,0.3984375
4.792,0.352941176470588,0.3984375
4.8,0.352941176470588,0.390625
4.808,0.349019607843137,0.3984375
4.816,0.349019607843137,0.40625
4.824,0.345098039215686,0.40625
4.832,0.341176470588235,0.3984375
4.84,0.341176470588235,0.40625
4.848,0.337254901960784,0.40625
4.856,0.337254901960784,0.40625
4.864,0.333333333333333,0.3828125
4.872,0.329411764705882,0.375
4.88,0.325490196078431,0.3671875
4.888,0.32156862745098,0.375
4.896,0.341176470588235,0.3828125
4.904,0.368627450980392,0.3828125
4.912,0.380392156862745,0.3984375
4.92,0.388235294117647,0.40625
4.928,0.388235294117647,0.4140625
4.936,0.392156862745098,0.40625
4.944,0.392156862745098,0.40625
4.952,0.392156862745098,0.4140625
4.96,0.392156862745098,0.421875
4.968,0.388235294117647,0.40625
4.976,0.388235294117647,0.40625
4.984,0.388235294117647,0.4140625
4.992,0.384313725490196,0.40625
5,0.384313725490196,0.3984375
5.008,0.380392156862745,0.390625
5.016,0.380392156862745,0.390625
5.024,0.376470588235294,0.40625
5.032,0.376470588235294,0.40625
5.04,0.376470588235294,0.390625
5.048,0.384313725490196,0.390625
5.056,0.392156862745098,0.3828125
5.064,0.407843137254902,0.40625
5.072,0.431372549019608,0.421875
5.08,0.458823529411765,0.4296875
5.088,0.490196078431373,0.4375
5.096,0.52156862745098,0.4375
5.104,0.552941176470588,0.4375
5.112,0.580392156862745,0.421875
5.12,0.6,0.40625
5.128,0.615686274509804,0.4140625
5.136,0.627450980392157,0.40625
5.144,0.631372549019608,0.4140625
5.152,0.635294117647059,0.40625
5.16,0.631372549019608,0.4140625
5.168,0.631372549019608,0.40625
5.176,0.627450980392157,0.40625
5.184,0.619607843137255,0.40625
5.192,0.615686274509804,0.40625
5.2,0.607843137254902,0.390625
5.208,0.6,0.3671875
5.216,0.596078431372549,0.453125
5.224,0.588235294117647,0.8125
5.232,0.580392156862745,1.296875
5.24,0.576470588235294,1.3671875
5.248,0.568627450980392,1
5.256,0.564705882352941,0.6015625
5.264,0.556862745098039,0.453125
5.272,0.549019607843137,0.390625
5.28,0.537254901960784,0.359375
5.288,0.529411764705882,0.3359375
5.296,0.517647058823529,0.328125
5.304,0.505882352941176,0.3359375
5.312,0.494117647058824,0.3203125
5.32,0.486274509803922,0.3203125
5.328,0.474509803921569,0.328125
5.336,0.466666666666667,0.3203125
5.344,0.462745098039216,0.3125
5.352,0.458823529411765,0.3125
5.36,0.454901960784314,0.3203125
5.368,0.450980392156863,0.3359375
5.376,0.450980392156863,0.3359375
5.384,0.447058823529412,0.328125
5.392,0.447058823529412,0.3359375
5.4,0.447058823529412,0.3359375
5.408,0.447058823529412,0.359375
5.416,0.447058823529412,0.3671875
5.424,0.447058823529412,0.3671875
5.432,0.443137254901961,0.390625
5.44,0.443137254901961,0.4140625
5.448,0.443137254901961,0.421875
5.456,0.43921568627451,0.421875
5.464,0.43921568627451,0.4375
5.472,0.43921568627451,0.4375
5.48,0.435294117647059,0.4375
5.488,0.435294117647059,0.4375
5.496,0.431372549019608,0.4375
5.504,0.427450980392157,0.421875
5.512,0.423529411764706,0.421875
5.52,0.423529411764706,0.40625
5.528,0.419607843137255,0.40625
5.536,0.415686274509804,0.390625
5.544,0.411764705882353,0.3828125
5.552,0.411764705882353,0.3828125
5.56,0.407843137254902,0.3828125
5.568,0.403921568627451,0.390625
5.576,0.4,0.390625
5.584,0.4,0.3984375
5.592,0.396078431372549,0.3984375
5.6,0.396078431372549,0.390625
5.608,0.392156862745098,0.3828125
5.616,0.392156862745098,0.390625
5.624,0.392156862745098,0.40625
5.632,0.388235294117647,0.4140625
5.64,0.388235294117647,0.40625
5.648,0.388235294117647,0.421875
5.656,0.384313725490196,0.4140625
5.664,0.384313725490196,0.4375
5.672,0.384313725490196,0.421875
5.68,0.384313725490196,0.421875
5.688,0.388235294117647,0.4296875
5.696,0.396078431372549,0.4375
5.704,0.411764705882353,0.4140625
5.712,0.431372549019608,0.3984375
5.72,0.458823529411765,0.390625
5.728,0.490196078431373,0.3984375
5.736,0.52156862745098,0.40625
5.744,0.545098039215686,0.40625
5.752,0.576470588235294,0.4140625
5.76,0.603921568627451,0.421875
5.768,0.627450980392157,0.3984375
5.776,0.643137254901961,0.3828125
5.784,0.658823529411765,0.3984375
5.792,0.666666666666667,0.40625
5.8,0.666666666666667,0.4140625
5.808,0.670588235294118,0.390625
5.816,0.666666666666667,0.453125
5.824,0.662745098039216,0.734375
5.832,0.654901960784314,1.2265625
5.84,0.650980392156863,1.375
5.848,0.643137254901961,1.140625
5.856,0.635294117647059,0.703125
5.864,0.627450980392157,0.4765625
5.872,0.619607843137255,0.375
5.88,0.611764705882353,0.3359375
5.888,0.603921568627451,0.3125
5.896,0.6,0.3125
5.904,0.588235294117647,0.296875
5.912,0.580392156862745,0.3046875
5.92,0.572549019607843,0.3125
5.928,0.56078431372549,0.3203125
5.936,0.549019607843137,0.3125
5.944,0.541176470588235,0.3125
5.952,0.525490196078431,0.3125
5.96,0.513725490196078,0.3359375
5.968,0.501960784313725,0.3359375
5.976,0.490196078431373,0.34375
5.984,0.47843137254902,0.3515625
5.992,0.470588235294118,0.3671875
6,0.462745098039216,0.3671875
6.008,0.458823529411765,0.359375
6.016,0.454901960784314,0.3828125
6.024,0.450980392156863,0.3828125
6.032,0.450980392156863,0.375
6.04,0.447058823529412,0.375
6.048,0.450980392156863,0.3828125
6.056,0.450980392156863,0.3828125
6.064,0.450980392156863,0.40625
6.072,0.450980392156863,0.40625
6.08,0.450980392156863,0.40625
6.088,0.450980392156863,0.40625
6.096,0.450980392156863,0.40625
6.104,0.447058823529412,0.4140625
6.112,0.447058823529412,0.40625
6.12,0.443137254901961,0.3984375
6.128,0.43921568627451,0.3984375
6.136,0.43921568627451,0.40625
6.144,0.435294117647059,0.421875
6.152,0.431372549019608,0.421875
6.16,0.431372549019608,0.40625
6.168,0.427450980392157,0.3984375
6.176,0.423529411764706,0.40625
6.184,0.419607843137255,0.3984375
6.192,0.415686274509804,0.40625
6.2,0.411764705882353,0.3984375
6.208,0.407843137254902,0.390625
6.216,0.403921568627451,0.4375
6.224,0.403921568627451,0.640625
6.232,0.4,1.078125
6.24,0.4,1.296875
6.248,0.396078431372549,1.3046875
6.256,0.396078431372549,0.7734375
6.264,0.396078431372549,0.5
6.272,0.392156862745098,0.375
6.28,0.392156862745098,0.3359375
6.288,0.396078431372549,0.3125
6.296,0.403921568627451,0.3125
6.304,0.415686274509804,0.3125
6.312,0.431372549019608,0.3125
6.32,0.458823529411765,0.3125
6.328,0.486274509803922,0.3203125
6.336,0.513725490196078,0.3125
6.344,0.541176470588235,0.3046875
6.352,0.568627450980392,0.28125
6.36,0.592156862745098,0.296875
6.368,0.615686274509804,0.28125
6.376,0.631372549019608,0.28125
6.384,0.643137254901961,0.296875
6.392,0.650980392156863,0.3125
6.4,0.654901960784314,0.3359375
6.408,0.654901960784314,0.328125
6.416,0.650980392156863,0.3203125
6.424,0.647058823529412,0.3125
6.432,0.643137254901961,0.328125
6.44,0.635294117647059,0.328125
6.448,0.627450980392157,0.3359375
6.456,0.619607843137255,0.3515625
