,ECG,PPG
503,-249,-409
504,-245,-382
505,-242,-355
506,-236,-329
507,-229,-300
508,-215,-273
509,-194,-245
510,-171,-219
511,-151,-192
512,-133,-169
513,-114,-148
514,-95,-133
515,-79,-121
516,-63,-113
517,-48,-104
518,-35,-92
519,-23,-74
520,-14,-54
521,-6,-34
522,-1,-18
523,1,-6
524,0,-1
525,0,1
526,2,1
527,7,0
528,13,0
529,19,0
530,18,0
531,11,0
532,-1,0
533,-11,0
534,-17,0
535,-17,0
536,-17,0
537,-19,0
538,-30,0
539,-47,0
540,-69,0
541,-89,0
542,-111,0
543,-134,0
544,-159,0
545,-180,0
546,-196,0
547,-204,0
548,-208,0
549,-213,0
550,-223,0
551,-240,0
552,-262,0
553,-289,0
554,-319,0
555,-352,0
556,-385,0
557,-415,0
558,-438,0
559,-453,0
560,-461,0
561,-465,0
562,-470,0
563,-476,0
564,-483,0
565,-489,0
566,-496,-1
567,-501,0
568,-502,2
569,-489,2
570,-459,1
571,-404,-4
572,-326,-15
573,-228,-33
574,-126,-52
575,-34,-64
576,25,-67
577,46,-60
578,10,-45
579,-71,-28
580,-192,-13
581,-316,-5
582,-438,-1
583,-528,0
584,-594,1
585,-623,0
586,-636,-1
587,-630,-1
588,-624,2
589,-613,7
590,-619,17
591,-639,32
592,-681,51
593,-735,69
594,-811,85
595,-904,97
596,-1022,106
597,-1152,114
598,-1290,127
599,-1424,143
600,-1547,164
601,-1656,184
602,-1755,201
603,-1845,213
604,-1923,222
605,-1984,230
606,-2042,242
607,-2108,257
608,-2199,278
609,-2304,302
610,-2417,328
611,-2515,355
612,-2595,382
613,-2655,409
614,-2729,437
615,-2825,464
616,-2956,492
617,-3091,519
618,-3230,546
619,-3335,572
620,-3416,596
621,-3443,616
622,-3457,633
623,-3435,642
624,-3420,646
625,-3375,642
626,-3346,633
627,-3290,616
628,-3239,597
629,-3149,572
630,-3060,546
631,-2950,517
632,-2868,487
633,-2801,452
634,-2787,414
635,-2805,371
636,-2867,329
637,-2947,290
638,-3061,259
639,-3198,237
640,-3378,225
641,-3580,219
642,-3809,218
643,-4029,218
644,-4234,218
645,-4401,218
646,-4541,218
647,-4645,218
648,-4729,218
649,-4779,218
650,-4811,219
651,-4815,224
652,-4824,232
653,-4837,245
654,-4880,260
655,-4942,276
656,-5014,286
657,-5091,288
658,-5135,276
659,-5173,254
660,-5172,218
661,-5175,179
662,-5173,135
663,-5168,96
664,-5186,54
665,-5188,11
666,-5222,-42
667,-5228,-100
668,-5278,-168
669,-5314,-237
670,-5391,-309
671,-5402,-380
672,-5319,-456
673,-4956,-535
674,-4223,-615
675,-2987,-689
676,-1323,-751
677,609,-799
678,2440,-835
679,3807,-863
680,4357,-889
681,3988,-913
682,2793,-936
683,1105,-956
684,-712,-970
685,-2327,-978
686,-3600,-982
687,-4514,-983
688,-5170,-983
689,-5638,-983
690,-5967,-983
691,-6134,-983
692,-6151,-983
693,-6029,-983
694,-5860,-983
695,-5694,-982
696,-5616,-983
697,-5602,-983
698,-5658,-984
699,-5717,-983
700,-5770,-982
701,-5795,-976
702,-5801,-966
703,-5786,-948
704,-5774,-928
705,-5746,-901
706,-5740,-875
707,-5705,-845
708,-5701,-822
709,-5669,-798
710,-5673,-783
711,-5651,-769
712,-5670,-762
713,-5663,-751
714,-5686,-742
715,-5677,-725
716,-5683,-707
717,-5661,-680
718,-5650,-655
719,-5619,-627
720,-5604,-603
721,-5578,-580
722,-5564,-563
723,-5535,-551
724,-5504,-543
725,-5450,-533
726,-5387,-522
727,-5307,-506
728,-5226,-489
729,-5133,-469
730,-5034,-453
731,-4914,-442
732,-4775,-434
733,-4607,-424
734,-4423,-412
735,-4215,-397
736,-4001,-379
737,-3772,-360
738,-3544,-345
739,-3302,-335
740,-3069,-328
741,-2830,-320
742,-2611,-310
743,-2388,-295
744,-2191,-277
745,-1996,-258
746,-1837,-242
747,-1681,-230
748,-1570,-224
749,-1469,-220
750,-1422,-218
751,-1386,-213
752,-1405,-205
753,-1434,-191
754,-1505,-173
755,-1568,-154
756,-1655,-138
757,-1727,-124
758,-1809,-112
759,-1867,-99
760,-1927,-80
761,-1965,-53
762,-1999,-20
763,-2007,14
764,-2007,48
765,-1989,80
766,-1965,110
767,-1930,136
768,-1897,163
769,-1863,195
770,-1834,235
771,-1802,287
772,-1771,353
773,-1737,430
774,-1702,511
775,-1665,585
776,-1625,646
777,-1578,692
778,-1529,727
779,-1477,754
780,-1432,779
781,-1387,801
782,-1350,819
783,-1312,831
784,-1276,838
785,-1228,837
786,-1186,832
787,-1145,820
788,-1118,808
789,-1090,786
790,-1073,765
791,-1053,738
792,-1039,717
793,-1012,693
794,-991,679
795,-963,666
796,-941,661
797,-908,655
798,-884,656
799,-862,655
800,-853,661
801,-843,671
802,-841,693
803,-836,724
804,-834,770
805,-826,826
806,-822,894
807,-819,965
808,-821,1040
809,-819,1114
810,-818,1184
811,-813,1246
812,-809,1300
813,-802,1344
814,-798,1379
815,-795,1401
816,-794,1409
817,-788,1404
818,-785,1384
819,-783,1348
820,-790,1298
821,-801,1231
822,-822,1148
823,-843,1044
824,-868,927
825,-886,795
826,-904,660
827,-916,519
828,-932,385
829,-946,255
830,-969,142
831,-988,38
832,-1013,-42
833,-1031,-112
834,-1047,-157
835,-1048,-190
836,-1046,-197
837,-1037,-191
838,-1032,-157
839,-1026,-109
840,-1028,-38
841,-1030,39
842,-1036,133
843,-1037,231
844,-1042,337
845,-1045,433
846,-1047,520
847,-1043,588
848,-1031,642
849,-1014,681
850,-995,721
851,-978,765
852,-968,816
853,-964,861
854,-966,903
855,-966,935
856,-962,961
857,-947,972
858,-920,975
859,-875,958
860,-817,927
861,-740,874
862,-638,817
863,-493,763
864,-304,731
865,-72,719
866,171,738
867,398,771
868,566,834
869,666,916
870,699,1047
871,698,1219
872,672,1453
873,639,1715
874,579,1994
875,490,2234
876,349,2432
877,173,2558
878,-34,2641
879,-239,2681
880,-433,2709
881,-592,2719
882,-720,2726
883,-809,2720
884,-869,2715
885,-899,2702
886,-916,2694
887,-924,2682
888,-934,2668
889,-942,2641
890,-947,2606
891,-947,2563
892,-937,2516
893,-929,2468
894,-910,2425
895,-913,2386
896,-904,2352
897,-917,2320
898,-918,2292
899,-926,2265
900,-933,2245
901,-934,2228
902,-941,2225
903,-939,2228
904,-948,2245
905,-963,2266
906,-1008,2295
907,-1062,2320
908,-1111,2347
909,-1061,2361
910,-793,2370
911,-143,2361
912,988,2348
913,2607,2323
914,4534,2301
915,6453,2269
916,7943,2241
917,8673,2197
918,8478,2151
919,7468,2084
920,5923,2011
921,4223,1917
922,2662,1819
923,1401,1702
924,436,1585
925,-290,1456
926,-849,1335
927,-1249,1211
928,-1484,1101
929,-1541,996
930,-1469,909
931,-1332,832
932,-1226,772
933,-1175,717
934,-1206,673
935,-1261,634
936,-1321,605
937,-1351,580
938,-1345,564
939,-1329,554
940,-1289,551
941,-1259,554
942,-1220,563
943,-1190,578
944,-1161,597
945,-1133,616
946,-1110,631
947,-1091,644
948,-1079,651
949,-1067,655
950,-1061,654
951,-1054,654
952,-1050,646
953,-1044,631
954,-1042,604
955,-1045,572
956,-1050,522
957,-1050,457
958,-1042,360
959,-1026,235
960,-1001,69
961,-967,-122
962,-931,-325
963,-895,-516
964,-855,-687
965,-803,-834
966,-738,-964
967,-659,-1080
968,-565,-1191
969,-455,-1300
970,-335,-1403
971,-206,-1500
972,-68,-1590
973,84,-1671
974,246,-1738
975,417,-1784
976,590,-1806
977,762,-1807
978,919,-1790
979,1057,-1764
980,1172,-1734
981,1270,-1704
982,1350,-1675
983,1416,-1650
984,1463,-1629
985,1487,-1610
986,1479,-1597
987,1439,-1583
988,1366,-1573
989,1270,-1556
990,1155,-1547
991,1027,-1534
992,887,-1533
993,736,-1526
994,577,-1530
995,422,-1527
996,277,-1532
997,150,-1526
998,48,-1531
999,-32,-1526
1000,-93,-1534
1001,-147,-1533
1002,-193,-1549
1003,-238,-1561
1004,-272,-1588
1005,-298,-1609
1006,-303,-1639
1007,-297,-1664
1008,-275,-1695
1009,-256,-1719
1010,-239,-1748
1011,-238,-1772
1012,-242,-1798
1013,-253,-1817
1014,-259,-1834
1015,-261,-1843
1016,-253,-1847
1017,-243,-1843
1018,-227,-1833
1019,-211,-1816
1020,-193,-1792
1021,-176,-1761
1022,-159,-1724
1023,-144,-1679
1024,-131,-1628
1025,-120,-1570
1026,-111,-1506
1027,-103,-1435
1028,-96,-1360
1029,-89,-1281
1030,-83,-1202
1031,-79,-1120
1032,-77,-1043
1033,-79,-966
1034,-82,-898
1035,-83,-830
1036,-81,-775
1037,-72,-721
1038,-63,-680
1039,-54,-639
1040,-51,-611
1041,-53,-582
1042,-64,-567
1043,-78,-552
1044,-97,-552
1045,-114,-551
1046,-128,-561
1047,-132,-568
1048,-129,-580
1049,-120,-589
1050,-114,-605
1051,-115,-621
1052,-127,-644
1053,-150,-667
1054,-180,-691
1055,-210,-710
1056,-239,-724
1057,-266,-724
1058,-291,-713
1059,-314,-688
1060,-337,-651
1061,-363,-603
1062,-387,-549
1063,-411,-492
1064,-433,-433
1065,-460,-370
1066,-485,-303
1067,-509,-233
1068,-526,-161
1069,-538,-87
1070,-536,-16
1071,-520,52
1072,-492,117
1073,-459,179
1074,-423,237
1075,-386,289
1076,-353,333
1077,-317,368
1078,-268,394
1079,-175,413
1080,-29,424
1081,181,429
1082,429,427
1083,682,422
1084,886,415
1085,1013,405
1086,1055,395
1087,1040,383
1088,992,371
1089,936,356
1090,868,344
1091,777,334
1092,644,330
1093,466,327
1094,254,327
1095,33,328
1096,-176,333
1097,-352,339
1098,-491,349
1099,-587,365
1100,-647,389
1101,-671,417
1102,-672,454
1103,-655,497
1104,-627,547
1105,-581,600
1106,-513,654
1107,-417,709
1108,-287,765
1109,-137,819
1110,12,874
1111,98,927
1112,124,979
1113,35,1026
1114,-100,1070
1115,-299,1106
1116,-465,1138
1117,-592,1161
1118,-658,1180
1119,-680,1190
1120,-685,1196
1121,-677,1193
1122,-699,1186
1123,-745,1167
1124,-843,1146
1125,-944,1119
1126,-1034,1095
1127,-985,1065
1128,-681,1037
1129,49,1002
1130,1260,967
1131,2910,924
1132,4756,883
1133,6444,842
1134,7565,812
1135,7839,787
1136,7195,775
1137,5818,766
1138,4039,765
1139,2221,763
1140,610,764
1141,-692,763
1142,-1714,764
1143,-2514,765
1144,-3136,770
1145,-3566,774
1146,-3799,781
1147,-3844,789
1148,-3774,799
1149,-3661,808
1150,-3602,821
1151,-3606,836
1152,-3698,853
1153,-3824,864
1154,-3981,873
1155,-4135,877
1156,-4279,879
1157,-4399,876
1158,-4483,872
1159,-4524,860
1160,-4545,840
1161,-4542,805
1162,-4570,762
1163,-4598,712
1164,-4666,662
1165,-4716,612
1166,-4788,569
1167,-4824,530
1168,-4885,498
1169,-4925,465
1170,-5000,438
1171,-5064,410
1172,-5147,388
1173,-5201,366
1174,-5255,351
1175,-5277,339
1176,-5300,333
1177,-5300,329
1178,-5311,328
1179,-5312,327
1180,-5324,327
1181,-5319,324
1182,-5309,319
1183,-5275,312
1184,-5226,305
1185,-5144,298
1186,-5048,290
1187,-4930,280
1188,-4812,264
1189,-4684,239
1190,-4564,203
1191,-4436,159
1192,-4311,109
1193,-4166,55
1194,-4025,-1
1195,-3878,-55
1196,-3764,-108
1197,-3664,-157
1198,-3605,-202
1199,-3537,-239
1200,-3483,-272
1201,-3403,-301
1202,-3353,-329
1203,-3312,-354
1204,-3350,-378
1205,-3422,-398
1206,-3573,-415
1207,-3726,-425
1208,-3932,-432
1209,-4120,-435
1210,-4349,-437
1211,-4550,-437
1212,-4765,-437
1213,-4921,-436
1214,-5055,-437
1215,-5118,-436
1216,-5164,-437
1217,-5169,-436
1218,-5182,-437
1219,-5178,-437
1220,-5186,-442
1221,-5178,-453
1222,-5177,-474
1223,-5167,-505
1224,-5168,-551
1225,-5166,-608
1226,-5176,-675
1227,-5184,-747
1228,-5196,-822
1229,-5195,-895
1230,-5193,-966
1231,-5184,-1029
1232,-5180,-1086
1233,-5172,-1135
1234,-5177,-1179
1235,-5176,-1216
1236,-5183,-1247
1237,-5171,-1270
1238,-5163,-1288
1239,-5135,-1298
1240,-5121,-1302
1241,-5093,-1300
1242,-5089,-1292
1243,-5068,-1273
1244,-5070,-1249
1245,-5048,-1218
1246,-5048,-1189
1247,-5019,-1159
1248,-5019,-1137
1249,-4995,-1112
1250,-5001,-1088
1251,-4975,-1050
1252,-4975,-1008
1253,-4947,-955
1254,-4947,-904
1255,-4924,-845
1256,-4928,-792
1257,-4911,-735
1258,-4911,-686
1259,-4882,-637
1260,-4862,-600
1261,-4822,-572
1262,-4796,-558
1263,-4756,-549
1264,-4730,-551
1265,-4696,-556
1266,-4666,-569
1267,-4624,-584
1268,-4582,-605
1269,-4534,-628
1270,-4489,-656
1271,-4438,-686
1272,-4388,-723
1273,-4328,-762
1274,-4266,-805
1275,-4191,-845
1276,-4113,-884
1277,-4022,-916
1278,-3926,-945
1279,-3815,-971
1280,-3704,-998
1281,-3577,-1022
1282,-3452,-1046
1283,-3293,-1064
1284,-3107,-1080
1285,-2852,-1087
1286,-2558,-1092
1287,-2219,-1092
1288,-1907,-1094
1289,-1625,-1091
1290,-1436,-1093
1291,-1299,-1090
1292,-1235,-1089
1293,-1180,-1079
1294,-1167,-1070
1295,-1164,-1052
1296,-1224,-1036
1297,-1322,-1015
1298,-1490,-1001
1299,-1676,-989
1300,-1882,-985
1301,-2054,-982
1302,-2201,-983
1303,-2291,-982
1304,-2347,-984
1305,-2357,-982
1306,-2349,-984
1307,-2322,-983
1308,-2301,-982
1309,-2280,-976
1310,-2267,-965
1311,-2248,-948
1312,-2220,-927
1313,-2176,-901
1314,-2121,-874
1315,-2067,-845
1316,-2007,-820
1317,-1967,-798
1318,-1911,-782
1319,-1883,-771
1320,-1835,-764
1321,-1811,-757
1322,-1781,-747
1323,-1762,-730
1324,-1746,-709
1325,-1721,-683
1326,-1707,-656
1327,-1692,-628
1328,-1712,-601
1329,-1749,-573
1330,-1824,-547
1331,-1870,-519
1332,-1840,-492
1333,-1584,-464
1334,-985,-438
1335,94,-410
1336,1645,-381
1337,3550,-348
1338,5491,-311
1339,7098,-265
1340,7992,-212
1341,7994,-153
1342,7133,-87
1343,5681,-15
1344,3987,59
1345,2382,128
1346,1043,188
1347,17,238
1348,-760,275
1349,-1345,304
1350,-1767,333
1351,-2011,369
1352,-2076,414
1353,-1991,463
1354,-1840,517
1355,-1693,573
1356,-1621,630
1357,-1610,683
1358,-1652,734
1359,-1694,781
1360,-1718,822
1361,-1715,853
1362,-1686,881
1363,-1657,904
1364,-1616,931
1365,-1577,955
1366,-1538,984
1367,-1502,1009
1368,-1473,1038
1369,-1439,1061
1370,-1412,1092
1371,-1386,1125
1372,-1373,1175
1373,-1355,1229
1374,-1351,1301
1375,-1343,1367
1376,-1339,1441
1377,-1327,1500
1378,-1318,1561
1379,-1309,1612
1380,-1305,1668
1381,-1296,1717
1382,-1289,1770
1383,-1273,1811
1384,-1255,1848
1385,-1226,1870
1386,-1191,1889
1387,-1141,1901
1388,-1078,1920
1389,-996,1944
1390,-901,1981
1391,-791,2023
1392,-675,2075
1393,-550,2128
1394,-419,2184
1395,-277,2238
1396,-127,2291
1397,32,2340
1398,192,2385
1399,351,2422
1400,499,2456
1401,636,2484
1402,755,2513
1403,860,2536
1404,948,2563
1405,1023,2581
1406,1078,2600
1407,1114,2608
1408,1122,2619
1409,1108,2618
1410,1063,2624
1411,994,2618
1412,894,2619
1413,774,2607
1414,630,2602
1415,477,2580
1416,322,2566
1417,183,2535
1418,64,2516
1419,-31,2482
1420,-109,2461
1421,-177,2428
1422,-243,2405
1423,-308,2372
1424,-369,2346
1425,-424,2307
1426,-465,2272
1427,-496,2225
1428,-515,2183
1429,-527,2133
1430,-529,2093
1431,-526,2053
1432,-515,2022
1433,-501,1991
1434,-483,1966
1435,-466,1937
1436,-448,1910
1437,-434,1876
1438,-422,1839
1439,-410,1794
1440,-399,1746
1441,-386,1695
1442,-372,1641
1443,-355,1584
1444,-338,1525
1445,-320,1466
1446,-304,1412
1447,-288,1364
1448,-278,1326
1449,-271,1289
1450,-271,1251
1451,-272,1198
1452,-274,1134
1453,-270,1056
1454,-260,976
1455,-241,894
1456,-222,821
1457,-206,750
1458,-197,686
1459,-192,614
1460,-192,541
1461,-193,457
1462,-195,376
1463,-200,297
1464,-208,231
1465,-224,173
1466,-243,129
1467,-260,91
1468,-272,60
1469,-277,29
1470,-276,0
1471,-273,-33
1472,-272,-68
1473,-273,-108
1474,-273,-149
1475,-264,-191
1476,-245,-228
1477,-214,-263
1478,-170,-295
1479,-101,-330
1480,5,-369
1481,162,-413
1482,364,-459
1483,588,-501
1484,790,-537
1485,931,-563
1486,996,-583
1487,1002,-598
1488,975,-614
1489,945,-633
1490,914,-657
1491,868,-681
1492,776,-705
1493,628,-725
1494,425,-743
1495,192,-752
1496,-48,-761
1497,-267,-762
1498,-458,-766
1499,-611,-764
1500,-728,-766
1501,-802,-764
1502,-846,-766
1503,-865,-764
1504,-872,-765
1505,-870,-764
1506,-866,-765
1507,-863,-764
1508,-856,-765
1509,-839,-764
1510,-817,-765
1511,-797,-765
1512,-778,-769
1513,-772,-776
1514,-765,-788
1515,-785,-803
1516,-795,-822
1517,-813,-841
1518,-818,-857
1519,-821,-866
1520,-827,-872
1521,-826,-874
1522,-840,-874
1523,-856,-873
1524,-889,-873
1525,-929,-873
1526,-991,-875
1527,-1044,-874
1528,-1056,-872
1529,-923,-866
1530,-520,-857
1531,298,-839
1532,1593,-818
1533,3309,-792
1534,5216,-765
1535,6973,-736
1536,8187,-712
1537,8590,-688
1538,8107,-674
1539,6916,-661
1540,5322,-656
1541,3680,-647
1542,2231,-639
1543,1092,-621
1544,227,-605
1545,-426,-584
1546,-924,-571
1547,-1259,-557
1548,-1431,-552
1549,-1440,-546
1550,-1343,-547
1551,-1197,-545
1552,-1096,-546
1553,-1052,-545
1554,-1080,-547
1555,-1131,-550
1556,-1183,-560
1557,-1227,-573
1558,-1237,-591
1559,-1251,-610
1560,-1237,-630
1561,-1236,-648
1562,-1217,-667
1563,-1202,-686
1564,-1178,-707
1565,-1158,-725
1566,-1139,-741
1567,-1129,-753
1568,-1125,-760
1569,-1126,-758
1570,-1130,-750
1571,-1133,-730
1572,-1138,-701
1573,-1148,-662
1574,-1161,-619
1575,-1177,-575
1576,-1189,-537
1577,-1196,-504
1578,-1190,-481
1579,-1172,-461
1580,-1141,-451
1581,-1105,-444
1582,-1063,-448
1583,-1016,-451
1584,-962,-460
1585,-900,-468
1586,-823,-480
1587,-725,-489
1588,-608,-504
1589,-478,-516
1590,-341,-531
1591,-200,-540
1592,-62,-550
1593,73,-557
1594,205,-570
1595,339,-585
1596,469,-605
1597,593,-629
1598,705,-656
1599,810,-681
1600,903,-705
1601,987,-725
1602,1059,-742
1603,1120,-751
1604,1158,-755
1605,1167,-751
1606,1140,-741
1607,1077,-725
1608,979,-705
1609,853,-681
1610,707,-655
1611,555,-628
1612,404,-601
1613,266,-573
1614,144,-546
1615,41,-518
1616,-46,-492
1617,-124,-463
1618,-192,-438
1619,-248,-410
1620,-290,-388
1621,-320,-365
1622,-338,-352
1623,-353,-340
1624,-366,-338
1625,-382,-340
1626,-390,-352
1627,-393,-365
