,diastolic_time,dist_std,num_peaks,rr_median,rr_std,diastolic_area,y
29,0.26639999999999997,0.04108768666065551,131,75.5,24.489793792516913,-26.435133339428322,Atrial_Fibrillation
30,0.39831578947368423,0.03574329076053183,144,69.0,11.719511029710675,-11.858399634456733,Atrial_Fibrillation
31,0.2848571428571428,0.04450743573960605,129,74.0,15.409595105056301,-29.401163500117388,Atrial_Fibrillation
32,0.4293333333333333,0.029676923829679486,146,62.0,13.071916462401372,-14.572051492883249,Atrial_Fibrillation
33,0.6465454545454545,0.03817767829406386,134,89.0,7.841555968046138,-13.667987164043254,Atrial_Fibrillation
34,0.568,0.04540213348457447,142,97.0,61.60671842503901,-13.475433997628187,Atrial_Fibrillation
35,0.40210526315789474,0.057655978409172345,136,70.0,8.20807218411192,-12.500679907073588,Atrial_Fibrillation
36,0.6073846153846154,0.04725240240857053,148,101.0,23.395156193822118,-13.528135995717701,Atrial_Fibrillation
37,0.63,0.050677714039774856,149,84.0,13.282063963876091,-16.59057350729497,Atrial_Fibrillation
38,0.8142222222222222,0.06220580193814704,137,59.5,30.231757866082972,-10.828320052393893,Atrial_Fibrillation
39,0.35733333333333334,0.04992401987473018,139,53.5,10.428326807307105,-15.562043752808556,Atrial_Fibrillation
40,0.6509090909090909,0.037656736968837,134,87.5,6.1392181912683315,-12.284671619519134,Atrial_Fibrillation
41,0.4848,0.043587616997410955,145,83.0,39.50999873449757,-9.124938935530494,Atrial_Fibrillation
42,0.5152,0.028346827874943574,153,58.5,9.430668056930008,-18.26792508673953,Atrial_Fibrillation
43,0.5013333333333333,0.03389729866914656,143,76.5,27.65398805878739,-14.005548182003949,Atrial_Fibrillation
44,0.4864,0.043830877556884494,141,69.0,26.218723988846328,-10.595813047010099,Atrial_Fibrillation
45,0.5211428571428571,0.04282012791364575,146,210.0,76.31308865456829,-13.017749191885624,Atrial_Fibrillation
46,0.5308571428571429,0.03736892254224903,138,76.5,14.18176466380654,-14.67742622843972,Atrial_Fibrillation
47,0.32909090909090905,0.03651167528300086,132,69.5,9.946027819574763,-21.512403130306588,Atrial_Fibrillation
48,0.386,0.04292149988471442,143,55.0,15.79643452649996,-17.584969523588388,Atrial_Fibrillation
49,0.40210526315789474,0.04287451344026397,141,78.5,33.19653596386225,-14.296308905086965,Atrial_Fibrillation
50,0.5098666666666667,0.04138911658687915,138,80.0,13.529887332852015,-13.584169340032894,Atrial_Fibrillation
51,0.528,0.05134242206053053,133,86.0,8.751859306588175,-9.632886042572709,Atrial_Fibrillation
52,0.23951515151515151,0.041776780101782075,128,70.0,15.289707254522373,-19.196285942942286,Atrial_Fibrillation
53,0.4052,0.04548836276465486,123,71.0,12.009857883860764,-25.138954679501573,Atrial_Fibrillation
54,0.33182608695652177,0.042562490472364545,138,69.5,12.828539611796371,-24.568665804975822,Atrial_Fibrillation
55,0.5554285714285715,0.03657665861653598,153,60.5,25.82002070850748,-12.602559927278765,Atrial_Fibrillation
56,0.0,0.05714679829185174,146,94.5,6.6000000000000005,0.0,Atrial_Fibrillation
57,0.43247058823529416,0.023203992142648386,114,71.0,12.585800207531713,-11.572480961831358,Atrial_Fibrillation
58,0.5405714285714286,0.021996100487461787,109,68.0,15.545695193630113,-13.327041262987947,Atrial_Fibrillation
59,0.40842105263157896,0.04649573126772147,146,57.5,8.951256894984079,-14.370121782617035,Atrial_Fibrillation
60,0.4271111111111111,0.021405370458692834,116,68.0,15.20199301789,-16.229409095231254,Atrial_Fibrillation
61,0.3951111111111111,0.023893827135151643,125,71.0,13.874069191061697,-8.420566085155674,Atrial_Fibrillation
62,0.736,0.049760783582940525,145,53.0,36.01027347741707,-10.841742347558755,Atrial_Fibrillation
63,0.36760000000000004,0.04049649800890693,139,89.0,35.640305904392534,-16.858496280659093,Atrial_Fibrillation
64,0.3394782608695652,0.04063818414571562,138,86.0,11.607887643992578,-8.096958642149461,Atrial_Fibrillation
65,0.4885333333333334,0.032262469827741766,150,61.0,10.90988131026555,-12.651725195233466,Atrial_Fibrillation
66,0.4211764705882353,0.03793255209905567,143,64.0,10.955615464412833,-10.887740183368985,Atrial_Fibrillation
67,0.5005,0.0450349412223773,148,75.0,56.3834195486581,-12.302216666937923,Atrial_Fibrillation
68,0.4222222222222222,0.03344386182705598,142,69.0,12.529255704977453,-14.383952192593982,Atrial_Fibrillation
69,0.49173333333333336,0.04104339688205866,136,66.5,11.562606866577294,-3.9633182272771945,Atrial_Fibrillation
70,0.3603809523809524,0.053636684169632166,147,75.0,11.867114323493471,-17.23327443490408,Atrial_Fibrillation
71,0.4413333333333333,0.042367845388894425,139,83.5,18.77109923970002,-16.774987273867964,Atrial_Fibrillation
72,0.43952941176470584,0.036435750311397154,148,52.5,11.928283640879938,-4.0726541237758775,Atrial_Fibrillation
73,0.3836,0.038486510381965655,142,50.0,12.441964038519098,-9.26090951532392,Atrial_Fibrillation
74,0.47714285714285715,0.05274280302225789,147,95.0,12.712592182556632,-13.775573312999558,Atrial_Fibrillation
75,0.30430769230769233,0.056494327839180805,113,73.0,14.680627824903585,-9.952700578859602,Atrial_Fibrillation
76,0.548,0.04204385733761508,145,95.0,24.49265195931221,-13.026672317335432,Atrial_Fibrillation
77,0.5024,0.029349978326011827,113,74.0,16.476269469188157,-8.603309640717995,Atrial_Fibrillation
78,0.49119999999999997,0.04887510367990594,146,110.0,45.855070602933324,-15.278867464054146,Atrial_Fibrillation
79,0.5714285714285714,0.05402274987705898,140,166.0,79.09171890912474,-14.570908076758435,Atrial_Fibrillation
80,0.392,0.04391170437956021,145,63.5,10.160431831374098,-16.229369593939225,Atrial_Fibrillation
81,0.5889230769230769,0.04503312987041815,136,80.0,13.837176576935837,-16.188563611553587,Atrial_Fibrillation
82,0.36876190476190474,0.03417074319213404,137,78.5,12.983964469041547,-10.867854836855907,Atrial_Fibrillation
83,0.5497142857142857,0.0428828356586783,142,229.5,150.83931848162138,-12.620934147447054,Atrial_Fibrillation
84,0.463,0.03685521915894878,146,66.0,13.048574869404282,-27.606848280269265,Atrial_Fibrillation
85,0.6050909090909091,0.048387632969115066,146,75.0,29.260511184750335,-9.50619807379831,Atrial_Fibrillation
86,0.4663529411764706,0.03966597302894422,142,75.5,40.853518820292585,-12.506674128676892,Atrial_Fibrillation
87,0.6055384615384616,0.0353369649381808,134,83.0,19.847376837933492,-11.748668530813495,Atrial_Fibrillation
88,0.41221052631578947,0.03649991778776047,144,75.0,74.09948970809448,-15.00915612557491,Atrial_Fibrillation
89,0.32181818181818184,0.04409653105719377,146,90.5,8.942035562443264,-21.984189688846,Atrial_Fibrillation
90,0.35090909090909095,0.03805330770446184,128,71.0,13.470546436643732,-19.710981161654814,Atrial_Fibrillation
91,0.5686153846153846,0.03280008125546081,143,52.5,20.145951826607746,-13.084012951415465,Atrial_Fibrillation
92,0.0,0.04060858114272516,146,93.0,14.142135623730951,0.0,Atrial_Fibrillation
93,0.6266666666666666,0.04431908024600562,138,62.0,20.617967691214776,-9.243976027102157,Atrial_Fibrillation
94,0.4815,0.027774295568104852,141,92.0,18.511888072263186,-14.368757882059958,Atrial_Fibrillation
95,0.36457142857142855,0.04562712370969541,113,80.0,11.74970448800971,-17.44823949518224,Atrial_Fibrillation
96,0.5876923076923077,0.04985961066518783,149,61.0,44.834682560832064,-12.878891933121658,Atrial_Fibrillation
97,0.0,0.03883275882841843,143,95.5,12.445481107614924,0.0,Atrial_Fibrillation
98,0.6453333333333334,0.03404946927430732,146,104.0,33.86829975648411,-7.3683354372504,Atrial_Fibrillation
99,0.35854545454545456,0.059639755151823765,127,73.0,5.575547927681867,-23.814112258476726,Atrial_Fibrillation
100,0.472,0.03253620131324032,125,70.0,11.210202453713958,-13.619100044801511,Atrial_Fibrillation
101,0.608,0.03936273328738254,145,98.5,26.867080228413357,-13.519523858607704,Atrial_Fibrillation
102,0.3145454545454546,0.05638762141247584,140,55.0,20.74115608049743,-17.0054014805114,Atrial_Fibrillation
103,0.4925,0.04128271859416292,143,62.0,12.20591557401574,-14.94807529117644,Atrial_Fibrillation
104,0.478,0.033521707581563295,140,55.0,9.871620378078205,-11.667888690360368,Atrial_Fibrillation
105,0.2942222222222222,0.03768591601634475,130,72.0,13.412266359153806,-23.874245226447616,Atrial_Fibrillation
106,0.474,0.0451640380430793,130,89.0,38.982743887361934,-10.021485151745772,Atrial_Fibrillation
107,0.0,0.05653688481769997,144,103.0,12.187830400712967,0.0,Atrial_Fibrillation
108,0.52,0.032665735320654005,149,60.0,11.746205060926416,-8.91028768952894,Atrial_Fibrillation
109,0.0,0.044135343891916166,146,102.0,28.752173830860162,0.0,Atrial_Fibrillation
110,0.5093333333333333,0.038674228810140404,141,67.5,30.286020794345955,-12.481345235054187,Atrial_Fibrillation
111,0.46258823529411763,0.03108519647310925,152,94.0,20.729266251819986,-13.100338690849679,Atrial_Fibrillation
112,0.7991111111111111,0.05162582803839415,147,86.0,34.77576982133777,-10.653830215250723,Atrial_Fibrillation
113,0.30912,0.03834663459176198,136,80.0,15.56962501605276,-20.30952027678376,Atrial_Fibrillation
114,0.35326315789473683,0.041141190342903255,153,96.0,29.574764017091777,-6.042604948320476,Atrial_Fibrillation
115,0.38680000000000003,0.02234532727065448,109,75.0,25.80857695860233,-8.999714683516096,Atrial_Fibrillation
116,0.6269090909090909,0.03638232216813201,143,89.0,24.514795667342817,-8.35400213785283,Atrial_Fibrillation
117,0.376,0.03787213837832149,139,80.0,27.581193270455547,-16.483409694754258,Atrial_Fibrillation
118,0.49226666666666663,0.019745193242046568,120,73.5,41.1874981031866,-16.656178994858426,Atrial_Fibrillation
119,0.25393548387096776,0.03601638940519165,141,81.0,17.834408196025997,-13.526303891056203,Atrial_Fibrillation
120,0.4748235294117647,0.03758810592411699,141,73.0,10.423005960587274,-23.802144542558572,Atrial_Fibrillation
121,0.43422222222222223,0.033265267930727024,140,56.0,6.980942917245551,-22.541420816815812,Atrial_Fibrillation
122,0.7624,0.03043947819836287,147,101.0,25.508576988926684,-9.20902649270282,Atrial_Fibrillation
123,0.26427586206896553,0.052010203181007034,129,73.5,10.92747556493366,-16.969105694306126,Atrial_Fibrillation
124,0.45,0.025229372892340247,96,68.5,14.004372495031395,-14.767459310989103,Atrial_Fibrillation
125,0.5685714285714285,0.03538980351233069,131,81.5,20.879947850083873,-11.4570411806091,Atrial_Fibrillation
126,0.424,0.04481264881160201,143,54.0,13.409958598719728,-10.538920282732244,Atrial_Fibrillation
127,0.46,0.038983978999738836,149,82.0,34.09750724026611,-11.994140738840478,Atrial_Fibrillation
128,0.4012631578947368,0.03425359857759382,139,54.0,7.81656992753847,-9.769174779248178,Atrial_Fibrillation
129,0.44,0.04442544429627137,147,61.5,35.29272430528549,-8.102407515520937,Atrial_Fibrillation
130,0.536,0.0344153313251776,130,80.5,23.552541735919338,-6.907695300978215,Atrial_Fibrillation
131,0.35504761904761906,0.07333722259684006,118,71.0,56.66386316189316,-11.173315903785324,Atrial_Fibrillation
132,0.6293333333333334,0.03898823414148803,137,85.0,21.501937897160182,-11.975244609168618,Atrial_Fibrillation
133,0.44611764705882356,0.06007083306396912,139,103.0,23.464761693277733,-12.992370507449213,Atrial_Fibrillation
134,0.35090909090909095,0.03832194497577533,143,80.0,31.49666649028116,-21.37028086273765,Atrial_Fibrillation
135,0.612,0.04751560066290021,124,83.5,12.572843309645153,-6.185847409894471,Atrial_Fibrillation
136,0.408,0.030795010739992964,145,57.0,13.195643220396647,-16.209038014278484,Atrial_Fibrillation
137,0.3603809523809524,0.04143681406337598,139,73.0,29.80875682532021,-12.216910098216847,Atrial_Fibrillation
138,0.4982857142857143,0.04617989451847116,134,98.0,30.112546091268428,-15.45607249780214,Atrial_Fibrillation
139,0.5098666666666667,0.030312725524505316,144,82.0,41.09549252865622,-10.073902743246137,Atrial_Fibrillation
140,0.40094117647058825,0.03822389365503765,150,60.0,11.119358722889757,-28.115491385936703,Atrial_Fibrillation
141,0.5167999999999999,0.03989077490966796,150,69.0,17.291103160894913,-15.659726425824562,Atrial_Fibrillation
142,0.5571428571428572,0.02826241430582811,143,139.0,63.16771327189232,-14.521306196203618,Atrial_Fibrillation
143,0.4765,0.03291206600936894,147,53.0,19.10625261240123,-9.022710119564357,Atrial_Fibrillation
144,0.5803076923076923,0.03033161953732835,114,77.0,36.56715773468576,-18.136899830221985,Atrial_Fibrillation
145,0.31039999999999995,0.05350574745457307,121,66.0,9.066646658641389,-28.17332764393909,Atrial_Fibrillation
146,0.485,0.033579611832910285,147,77.0,18.676011041701386,-12.648849392075089,Atrial_Fibrillation
147,0.47786666666666666,0.04045218074464846,140,66.5,15.163059300383242,-9.552965306822774,Atrial_Fibrillation
148,0.8213333333333334,0.049506512279273635,137,54.0,32.973164722797456,-10.72094169107502,Atrial_Fibrillation
149,0.4456470588235294,0.043719733423566755,130,60.0,15.306643437845324,-16.04909460106317,Atrial_Fibrillation
150,0.4725,0.026658561201396317,141,80.0,21.58473595961463,-14.178677298821297,Atrial_Fibrillation
151,0.5018666666666667,0.0393049287317526,135,77.0,32.52706565308343,-12.943281460414601,Atrial_Fibrillation
152,0.44376470588235295,0.0477485524275407,139,104.5,38.54461700419398,-18.644760167956942,Atrial_Fibrillation
153,0.0,0.06728187196379865,148,94.0,25.913436144971325,0.0,Atrial_Fibrillation
154,0.4453333333333333,0.04409909971701455,143,99.5,22.459073890078372,-4.996255088691621,Atrial_Fibrillation
155,0.5242666666666667,0.05182609351070394,146,69.0,10.45531489087993,-9.248430050312558,Atrial_Fibrillation
156,0.27885714285714286,0.046340811492343724,125,66.0,12.40494470206234,-16.95934243662778,Atrial_Fibrillation
157,0.33808695652173915,0.036844052009263675,118,76.0,14.591426325833341,-20.988945485264004,Atrial_Fibrillation
158,0.41976470588235293,0.05198233254999907,141,71.0,11.616080807799735,-14.17101598453154,Atrial_Fibrillation
159,0.5716923076923077,0.04363874040491814,142,86.0,13.758243209012809,-11.400746313122157,Atrial_Fibrillation
160,0.0,0.044450473900237736,139,94.0,16.323882375295074,0.0,Atrial_Fibrillation
161,0.976,0.04586506004138966,145,68.0,42.72185652325269,-7.908996758893965,Atrial_Fibrillation
162,0.5405714285714286,0.025546216467677185,108,67.0,15.161458455082977,-12.688266421171102,Atrial_Fibrillation
163,0.0,0.043007366657275,144,93.0,11.923625266930056,0.0,Atrial_Fibrillation
164,0.45661538461538465,0.037034341762603076,144,86.0,15.376930773076921,-17.555779291981402,Atrial_Fibrillation
165,0.5649230769230769,0.0294800890469419,145,97.0,22.487552112224222,-12.596852781128486,Atrial_Fibrillation
166,0.4088888888888889,0.03935662435172885,138,56.0,12.807316024444779,-18.413051376869923,Atrial_Fibrillation
167,0.5136000000000001,0.05054033108150531,139,74.0,9.887533241889377,-17.858284420810794,Atrial_Fibrillation
168,0.5157333333333334,0.027716473269042884,110,69.0,12.110927140934246,-12.479022164101082,Atrial_Fibrillation
169,0.475,0.018122021401759614,109,72.0,27.242736034889496,-10.647720443541143,Atrial_Fibrillation
170,0.3046153846153846,0.041660244299743084,138,73.0,25.130769099961018,-16.73085097290744,Atrial_Fibrillation
171,0.488,0.04535668722994717,137,59.0,20.829237692655553,-12.742341127932747,Atrial_Fibrillation
172,0.4271111111111111,0.03765705481213861,137,68.0,12.72699223543987,-17.18811500590929,Atrial_Fibrillation
173,0.49546666666666667,0.028886128549426904,153,55.5,12.371685162094936,-11.623216178636216,Atrial_Fibrillation
174,0.0,0.053407068380734064,143,98.0,9.536115561380326,0.0,Atrial_Fibrillation
175,0.4447058823529412,0.030704510339470317,139,89.0,27.997321300438728,-13.364897956969505,Atrial_Fibrillation
176,0.40210526315789474,0.034349730502669144,142,79.0,37.937316721138835,-13.655421025468836,Atrial_Fibrillation
177,0.366,0.04914912964512941,140,55.5,15.600889561241077,-15.88519692646686,Atrial_Fibrillation
178,0.4214736842105263,0.041393664371190346,142,65.0,9.024903816046402,-13.2786922063627,Atrial_Fibrillation
179,0.4227368421052632,0.04872438394469489,140,57.0,24.194233749915742,-20.714137102045036,Atrial_Fibrillation
180,0.486,0.046034652360892575,136,64.5,20.180815298754627,-15.312946852230619,Atrial_Fibrillation
181,0.4715,0.034136440415107425,140,87.0,15.394403344104884,-13.390601697587917,Atrial_Fibrillation
182,0.42444444444444446,0.043857254181217956,140,72.0,36.12169513608314,-12.155138424982143,Atrial_Fibrillation
183,0.42133333333333334,0.04264564866398606,138,61.0,16.031080922868412,-16.805353656995695,Atrial_Fibrillation
184,0.28657142857142853,0.052887171353511266,136,74.0,21.910645560751718,-20.67267358800906,Atrial_Fibrillation
185,0.1496296296296296,0.10939850090593999,127,87.0,0.668042657122685,-54.00589032519487,Bradycardia
186,0.7662222222222221,0.0215060022689414,69,125.5,44.42221666388715,-10.481542458822595,Bradycardia
187,0.2071111111111111,0.1019480902714049,121,130.0,1.049781318335648,-37.55558302533033,Bradycardia
188,0.11533333333333333,0.06593863396349024,145,61.0,33.34666400106613,-9.190278249430547,Bradycardia
189,0.08493617021276596,0.0373333843066352,142,103.0,8.799551054765924,-79.8147092274216,Bradycardia
190,0.15951020408163266,0.107953585287839,106,86.0,0.668042657122685,-30.03131687407837,Bradycardia
191,0.10071794871794872,0.05955071891889841,128,107.0,1.79843682124227,-72.82964358118033,Bradycardia
192,1.0994285714285714,0.0680686578488528,89,123.5,59.340121334557445,-12.896746467787931,Bradycardia
193,0.0981917808219178,0.10730960218535623,118,94.5,0.9165151389911679,-52.19873546666807,Bradycardia
194,0.059022222222222226,0.08014318941145904,110,133.0,10.615737258948172,-113.4431313735368,Bradycardia
195,0.15918367346938775,0.0359624044183735,136,124.0,22.73449235978545,-52.0233197364658,Bradycardia
196,0.03828292682926829,0.039476113496911595,117,193.5,3.3541019662496847,-114.49202196624432,Bradycardia
197,0.13671428571428573,0.03832889520140561,147,106.0,7.086763875156433,-51.92494922374018,Bradycardia
198,0.1749090909090909,0.11612981634794468,127,44.0,10.281629800636704,-42.12920524469704,Bradycardia
199,0.022316939890710385,0.1257995481675003,84,112.5,0.82915619758885,68.98528148347478,Bradycardia
200,0.0671186440677966,0.11386507255798993,101,97.0,0.4969039949999533,-89.65919371579936,Bradycardia
201,0.0727927927927928,0.08540946601431638,120,100.0,30.72257383765033,-89.37453803400616,Bradycardia
202,0.961,0.08040811321715403,90,82.0,53.74241261406346,-12.019651308712413,Bradycardia
203,0.029898039215686276,0.04152781877372701,119,158.0,76.9274771111979,-177.11604336785416,Bradycardia
204,0.044950276243093924,0.04936342933267563,94,192.5,2.48746859276655,-67.34693489150888,Bradycardia
205,1.58,0.06088173329906603,107,150.5,57.95256681114306,-7.387260471580868,Bradycardia
206,0.08772727272727274,0.12126241248872326,123,72.5,29.37497044915771,-40.72058165447518,Bradycardia
207,0.09673684210526316,0.09120223853489867,153,62.5,21.260199757998514,-60.219330741878466,Bradycardia
208,0.11359999999999999,0.060325477209843124,94,169.5,37.37534838187688,-42.02590893166982,Bradycardia
209,0.06669158878504673,0.054613192660196395,132,84.0,55.97839089250048,-77.7352968798535,Bradycardia
210,0.05522758620689655,0.0403511898420873,138,73.0,52.63272823664619,-28.280855004555917,Bradycardia
211,0.0704,0.06567168317709661,116,89.0,23.9,-92.29795832949637,Bradycardia
212,0.04906666666666667,0.03783654891386222,97,96.0,25.36304300783492,-15.727883742917264,Bradycardia
213,1.1005714285714288,0.06201556029145146,93,134.0,17.806213086723297,-12.1314666771931,Bradycardia
214,0.8453333333333334,0.08070320534547923,76,89.0,123.23656113345585,-11.362159849653118,Bradycardia
215,0.06043076923076923,0.04020097044416467,125,83.0,47.16473679237715,-113.02346338522233,Bradycardia
216,0.1176774193548387,0.1309907675134184,126,53.5,10.515274017082055,-99.13646277076036,Bradycardia
217,0.20454054054054055,0.07081936020287893,130,135.0,1.0690449676496976,-39.64612373091536,Bradycardia
218,0.17395348837209304,0.12287689894744407,114,43.0,0.6240304388872748,-28.844992342551247,Bradycardia
219,1.1325714285714286,0.06193192151404108,91,121.0,46.520828668457746,-13.792740813816923,Bradycardia
220,0.12492307692307691,0.049573325144289616,127,125.0,24.963723680572976,-61.844703730050924,Bradycardia
221,0.042238341968911915,0.04937151856313553,110,194.0,1.7435595774162693,-96.44476556311287,Bradycardia
222,0.07143859649122807,0.12390032185378472,129,59.0,0.8442764761416073,-38.503479233578666,Bradycardia
223,0.08765714285714286,0.05092483960863069,93,87.0,16.096928623532847,-11.056962280095084,Bradycardia
224,0.8382222222222222,0.12420024562069704,71,115.0,60.55690620308214,-10.666727881354362,Bradycardia
225,0.4625,0.020249003420611412,77,117.0,140.83124653286285,-17.65226581002213,Bradycardia
226,0.31583999999999995,0.010890826052743514,72,133.5,27.172289806590342,-14.220626582884414,Bradycardia
227,0.931,0.05587490278545447,86,106.5,29.82762980861872,-12.770870638516499,Bradycardia
228,0.11271641791044776,0.07258619881408827,109,68.0,19.32137561240285,-49.965100241418256,Bradycardia
229,1.3135999999999999,0.09241712048170336,100,80.5,38.273413313508726,-9.166499080029128,Bradycardia
230,0.21933333333333335,0.13871637107878865,122,53.5,10.176983229539143,-39.95583323652599,Bradycardia
231,1.3104,0.06324040536821551,103,118.0,43.886969771248495,-8.691870385123568,Bradycardia
232,0.07899029126213593,0.08710537804959391,123,106.0,1.7497795275581802,-48.88040149882736,Bradycardia
233,0.944,0.06301213513067,63,298.0,180.0,-10.51764968519673,Bradycardia
234,0.09022222222222223,0.0374199312335209,139,159.0,24.547097588106013,-86.84054112375647,Bradycardia
235,0.18680000000000002,0.10071915475266117,139,133.0,0.880630571852711,-41.617746876215534,Bradycardia
236,0.12645161290322582,0.0963966247487756,150,54.0,11.493019889169231,-31.725040577194502,Bradycardia
237,0.3545263157894737,0.04619190315046151,125,44.0,61.01057285421929,-9.11583153134473,Bradycardia
238,0.6407999999999999,0.064310015707952,96,99.0,65.86052972000756,-7.518733377918634,Bradycardia
239,0.07575,0.034576753918010614,145,98.0,22.568414506414346,-95.98401081058616,Bradycardia
240,0.8053333333333333,0.0652187233428681,82,101.5,17.694896863220198,-12.480577473784553,Bradycardia
241,0.867,0.046210231594028504,67,126.0,0.0,-9.539119629938806,Bradycardia
242,1.0582857142857143,0.05477207456501674,87,75.0,50.83566132952258,-13.488897500110333,Bradycardia
243,0.10024691358024691,0.14078989068760173,134,113.0,4.357106264483344,-120.66647498478989,Bradycardia
244,0.7208888888888889,0.06562083582534843,85,80.0,59.27171165462607,-8.168337738394893,Bradycardia
245,1.504,0.06147376383854528,108,92.5,56.18718715152058,-6.600222638828415,Bradycardia
246,0.059480916030534355,0.07531424814648649,147,106.0,1.699673171197595,-75.14254326475107,Bradycardia
247,0.026842105263157893,0.03450910515792152,130,134.0,67.30775091572539,-176.10647819740396,Bradycardia
248,0.9862857142857143,0.023490317501798034,54,124.0,56.805711762893075,-13.550336846822654,Bradycardia
249,0.059130434782608696,0.04249790261757684,132,165.0,6.280127387243033,-91.35559237608084,Bradycardia
250,0.7016,0.06453188580805451,83,111.0,11.962833067463576,-11.58959054251625,Bradycardia
251,0.13131034482758622,0.08201728557515357,132,125.0,6.922309394048981,2.572654957675366,Bradycardia
252,0.07478899082568807,0.07639335622579863,124,89.0,41.14577993684857,-93.971693116487,Bradycardia
253,0.6763636363636364,0.08068705519591114,86,98.0,10.49279588251381,-12.248884484586867,Bradycardia
254,0.14613333333333334,0.1044221008842017,137,132.0,0.6998542122237652,-46.81078828779512,Bradycardia
255,0.041892473118279566,0.03898659413363589,104,160.0,70.11577727032784,-116.9797332191144,Bradycardia
256,1.3792,0.08369133211647911,116,83.5,49.40485806072111,-8.206522047282203,Bradycardia
257,0.068,0.050872701546355835,123,91.0,43.977266854592045,-41.19561135970061,Bradycardia
258,0.15152000000000002,0.0950354755468443,136,111.0,1.1547005383792515,-1.8429072261906985,Bradycardia
259,1.438,0.06324237341594345,105,86.5,52.97357831976239,-7.168097258168294,Bradycardia
260,0.22577777777777777,0.08154931357729472,79,84.0,9.632932493781531,11.803735768007067,Bradycardia
261,0.02791666666666667,0.04168741998367881,111,132.0,88.58266697773831,-182.8926916220055,Bradycardia
262,0.036676056338028167,0.034300223301253846,116,114.0,65.28055622011935,-154.9183241051701,Bradycardia
263,0.9657142857142856,0.0637233190847071,87,68.0,29.10794955459294,-13.404113238034883,Bradycardia
264,0.14068965517241377,0.09689432044930282,107,89.0,10.342082850468296,-30.472698462565866,Bradycardia
265,0.083,0.05756391207055538,139,123.0,3.356382892705923,-48.52836587183472,Bradycardia
266,0.07171171171171171,0.0989857352826664,130,99.5,1.7435595774162693,-85.38734559755777,Bradycardia
267,0.08581052631578948,0.07460914407885699,122,148.0,11.84422704467093,-27.48981397585824,Bradycardia
