19.4092,6.30782
19.5312,2.11393
19.6533,3.14576
19.7754,13.0266
19.8975,4.14071
20.0195,1.06325
20.1416,7.1413
20.2637,4.14453
20.3857,4.70796
20.5078,1.70786
20.6299,4.00192
20.752,12.3753
20.874,4.15852
20.9961,0.754283
21.1182,7.70144
21.2402,3.38974
21.3623,3.38956
21.4844,2.54556
21.6064,4.69492
21.7285,11.0067
21.8506,4.74328
21.9727,1.33317
22.0947,7.36869
22.2168,2.74544
22.3389,2.53172
22.4609,3.33588
22.583,5.34162
22.7051,9.27587
22.8271,5.32873
22.9492,1.85486
23.0713,6.70711
23.1934,2.19569
23.3154,1.3055
23.4375,3.90511
23.5596,4.73443
23.6816,7.25327
23.8037,5.07232
23.9258,1.71878
24.0479,5.22532
24.1699,1.85122
24.292,1.21542
24.4141,4.4158
24.5361,4.19371
24.6582,5.52715
24.7803,4.55701
24.9023,1.98773
25.0244,4.21903
25.1465,1.91802
25.2686,1.9781
25.3906,4.6015
25.5127,3.82976
25.6348,4.01012
25.7568,3.75431
25.8789,2.11296
26.001,3.21518
26.123,1.99935
26.2451,2.11148
26.3672,3.87466
26.4893,2.62928
26.6113,2.55364
26.7334,3.08908
26.8555,1.8733
26.9775,2.24905
27.0996,2.02854
27.2217,1.82921
27.3438,2.75593
27.4658,1.529
27.5879,1.5514
27.71,2.77404
27.832,1.21713
27.9541,1.17013
28.0762,2.18414
28.1982,1.68403
28.3203,2.19328
28.4424,0.751133
28.5645,1.12339
28.6865,2.12155
28.8086,0.856605
28.9307,0.50473
29.0527,2.27495
29.1748,1.40238
29.2969,1.8561
29.4189,0.562093
29.541,0.936485
29.6631,1.83061
29.7852,1.10968
29.9072,0.421786
30.0293,2.1089
30.1514,1.36617
30.2734,1.17659
30.3955,0.463244
30.5176,0.581097
30.6396,1.91405
30.7617,1.29577
30.8838,0.125906
31.0059,2.14088
31.1279,1.11836
31.25,0.648024
31.3721,0.526447
31.4941,0.97255
31.6162,2.11941
31.7383,1.23972
31.8604,0.571081
31.9824,2.62134
32.1045,0.990085
32.2266,0.714328
32.3486,0.809981
32.4707,1.44582
32.5928,2.11563
32.7148,1.41253
32.8369,0.858202
32.959,3.14281
33.0811,1.03407
33.2031,0.552516
33.3252,0.799881
33.4473,1.51144
33.5693,1.81928
33.6914,1.76491
33.8135,1.08878
33.9355,2.67366
34.0576,0.999688
34.1797,0.540518
34.3018,1.0925
34.4238,1.10545
34.5459,1.49605
34.668,1.74278
34.79,1.19788
34.9121,2.07979
35.0342,1.21098
35.1562,0.687268
35.2783,1.37818
35.4004,1.15796
35.5225,1.33964
35.6445,1.38905
35.7666,1.12142
35.8887,1.78889
36.0107,1.18197
36.1328,1.09637
36.2549,1.54663
36.377,1.25806
36.499,1.26824
36.6211,1.07731
36.7432,1.36483
36.8652,1.39092
36.9873,1.25383
37.1094,1.33268
37.2314,1.21478
37.3535,0.808761
37.4756,0.788395
37.5977,1.23424
37.7197,1.21877
37.8418,1.09816
37.9639,1.14695
38.0859,0.950218
38.208,0.771951
38.3301,0.513484
38.4521,0.435097
38.5742,1.11477
38.6963,0.647252
38.8184,0.585239
38.9404,1.29483
39.0625,0.831992
39.1846,0.62252
39.3066,0.208474
39.4287,0.516399
39.5508,0.858008
39.6729,0.556081
39.7949,0.0128948
39.917,1.40407
40.0391,0.817358
40.1611,0.59714
40.2832,0.072528
40.4053,0.420499
40.5273,0.396594
40.6494,0.745456
40.7715,0.139404
40.8936,1.20239
41.0156,0.810077
41.1377,0.277504
41.2598,0.175002
41.3818,0.213528
41.5039,0.595714
41.626,0.59131
41.748,0.0728757
41.8701,1.09275
41.9922,0.747524
42.1143,0.00461273
42.2363,0.417609
42.3584,0.256245
42.4805,0.922283
42.6025,0.294598
42.7246,0.210473
42.8467,1.0213
42.9688,0.556081
43.0908,0.476979
43.2129,0.407984
43.335,0.530533
43.457,0.821347
43.5791,0.372153
43.7012,0.43733
43.8232,1.14207
43.9453,0.396772
44.0674,0.505647
44.1895,0.315387
44.3115,0.526087
44.4336,0.514561
44.5557,0.531074
44.6777,0.619004
44.7998,1.07349
44.9219,0.455058
45.0439,0.393078
45.166,0.13511
45.2881,0.296348
45.4102,0.389209
45.5322,0.580281
45.6543,0.436279
45.7764,0.723881
45.8984,0.668654
46.0205,0.242406
46.1426,0.344029
46.2646,0.126827
46.3867,0.584936
46.5088,0.493446
46.6309,0.334862
46.7529,0.339988
46.875,0.80187
46.9971,0.555023
47.1191,0.426318
47.2412,0.219785
47.3633,0.503142
47.4854,0.277082
47.6074,0.335201
47.7295,0.301736
47.8516,0.630369
47.9736,0.760921
48.0957,0.402248
48.2178,0.258609
48.3398,0.348137
48.4619,0.580265
48.584,0.70393
48.7061,0.308018
48.8281,0.658031
48.9502,0.605008
49.0723,0.136854
49.1943,0.311614
49.3164,0.165593
49.4385,0.537134
49.5605,0.383558
49.6826,0.0544766
49.8047,0.769172
49.9268,0.269578
50.0488,0.194192
50.1709,0.224928
50.293,0.213636
50.415,0.403054
50.5371,0.0584284
50.6592,0.253097
50.7812,0.705829
50.9033,0.220639
51.0254,0.442177
51.1475,0.215112
51.2695,0.311327
51.3916,0.190086
51.5137,0.0314467
51.6357,0.19425
51.7578,0.752419
51.8799,0.523075
52.002,0.205709
52.124,0.147645
52.2461,0.211999
52.3682,0.349832
52.4902,0.262694
52.6123,0.397358
52.7344,0.671341
52.8564,0.666386
52.9785,0.0154491
53.1006,0.400599
53.2227,0.117731
53.3447,0.519492
53.4668,0.234461
53.5889,0.283438
53.7109,0.383739
53.833,0.467778
53.9551,0.141082
54.0771,0.492052
54.1992,0.111819
54.3213,0.539025
54.4434,0.390121
54.5654,0.330576
54.6875,0.28844
54.8096,0.526705
54.9316,0.187938
55.0537,0.32462
55.1758,0.134878
55.2979,0.306516
55.4199,0.503989
55.542,0.298996
55.6641,0.170714
55.7861,0.327126
55.9082,0.0867734
56.0303,0.109386
56.1523,0.181113
56.2744,0.140727
56.3965,0.404614
56.5186,0.280016
56.6406,0.160034
56.7627,0.515867
56.8848,0.0526346
57.0068,0.216261
57.1289,0.113014
57.251,0.126174
57.373,0.407209
57.4951,0.117831
57.6172,0.15394
57.7393,0.542888
57.8613,0.126133
57.9834,0.226178
58.1055,0.170996
58.2275,0.0741871
58.3496,0.331894
58.4717,0.207378
58.5938,0.414689
58.7158,0.639895
58.8379,0.255197
58.96,0.166087
59.082,0.178355
59.2041,0.320077
59.3262,0.389254
59.4482,0.171206
59.5703,0.399162
59.6924,0.392508
59.8145,0.24918
59.9365,0.232136
60.0586,0.736614
60.1807,0.093164
60.3027,0.400699
60.4248,0.19548
60.5469,0.0676044
60.6689,0.505349
60.791,0.0777634
60.9131,0.226148
61.0352,0.210051
61.1572,0.106072
61.2793,0.523463
61.4014,0.445056
61.5234,0.133705
61.6455,0.511641
61.7676,0.0367394
61.8896,0.0208703
62.0117,0.18134
62.1338,0.115587
62.2559,0.112748
62.3779,0.400601
